industry_level,window,analysis_date_count,mean_market_r2,median_market_r2,raw_mean_corr,residual_mean_corr,mean_corr_removed,corr_reduction_fraction,raw_same_corr,raw_cross_corr,raw_same_cross_gap,residual_same_corr,residual_cross_corr,residual_same_cross_gap,industry_gap_retention,raw_top1_same_enrichment,residual_top1_same_enrichment,raw_top5_same_enrichment,residual_top5_same_enrichment,raw_residual_pair_corr,raw_residual_top5_overlap,raw_residual_top1_overlap,sign_change_share
industry_id1,60,138,0.35146212803208626,0.3165833886343855,0.32269033411222686,0.0035330411546888123,0.31915729295753803,0.9868359510278354,0.3905187704427157,0.31892911720764433,0.07158965323507137,0.08758835084471513,-0.0011221437241830884,0.08871049456889822,1.3063325393398955,3.4463921664052704,4.880573901116206,2.3434689971740377,2.9109428802386876,0.6087438943158723,0.39612027137286737,0.33166580271263496,0.4417986066076565
industry_id1,120,135,0.34318777674351597,0.3172446734309623,0.3228086162084814,0.0028938503104113432,0.31991476589807005,0.9897158755685369,0.3902566448509901,0.31908355164293256,0.07117309320805755,0.08430341968167687,-0.0015950495018985727,0.08589846918357544,1.2512998843570193,4.06624199908887,5.935843802105584,2.6297168080416102,3.4490588764894636,0.5848132047913244,0.38904864438066245,0.3349449634297299,0.4742889868505611
industry_id1,252,129,0.33263571170932393,0.3176228600677342,0.3184143249193897,0.0026210839922633485,0.3157932409271263,0.991326119583548,0.3851300300685328,0.31479228543291166,0.07033774463562115,0.08303425876317948,-0.0017414315684199818,0.08477569033159946,1.2515541832126809,4.697454886841178,7.0834034704199205,2.990184776075471,4.07114502673113,0.5609416050067438,0.38007297423487124,0.33598291756572524,0.500525501008809
industry_id2,60,138,0.35146212803208626,0.3165833886343855,0.32269033411222686,0.0035330411546888123,0.31915729295753803,0.9868359510278354,0.4088515577784835,0.32117954345646355,0.08767201432201988,0.11269953951195649,0.001609773934949241,0.11108976557700724,1.3572679343958256,5.142327535706267,7.685698475596608,2.9807959824452523,3.788743030190667,0.6087438943158723,0.39612027137286737,0.33166580271263496,0.4417986066076565
industry_id2,120,135,0.34318777674351597,0.3172446734309623,0.3228086162084814,0.0028938503104113432,0.31991476589807005,0.9897158755685369,0.4088408066861834,0.32130692403433414,0.08753388265184926,0.11021694545277935,0.001014298976950461,0.10920264647582889,1.3088219065853115,6.3670096450052185,9.625864893149544,3.4368716414057774,4.503680751035026,0.5848132047913244,0.38904864438066245,0.3349449634297299,0.4742889868505611
industry_id2,252,129,0.33263571170932393,0.3176228600677342,0.3184143249193897,0.0026210839922633485,0.3157932409271263,0.991326119583548,0.40489422229886846,0.31694080893656607,0.0879534133623024,0.10846168004109709,0.0008050821249124836,0.10765659791618461,1.281861969096565,7.505938764116255,11.580245406094377,4.013726198560034,5.3141229933702725,0.5609416050067438,0.38007297423487124,0.33598291756572524,0.500525501008809
