,000001,600036,601398,601288,600519,000858,000568,600887,002460,002415,000725,603501,002475,601318,600030
000001,1.696681501520984,-0.6511662287093621,-0.10909455046756217,-0.020290481731256717,-0.0,-0.13421208333858575,-0.023968294284520613,-0.10059829646740072,-0.0,-0.0,-0.0,-0.0,-0.0,-0.4426986757861518,-0.0187238602059387
600036,-0.6511662287093621,1.6140547585974179,-0.2520405253747181,-0.048831280681333585,-0.11053828503987746,-0.0171730653982985,-0.0,-0.032111318258610834,-0.0,-0.0,-0.0,-0.0,-0.0,-0.2702410335292084,-0.0
601398,-0.10909455046756217,-0.2520405253747181,1.7792465494569922,-1.0556696365495306,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
601288,-0.020290481731256717,-0.048831280681333585,-1.0556696365495306,1.688013925171552,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
600519,-0.0,-0.11053828503987746,-0.0,-0.0,1.8492447688059594,-0.62690256877567,-0.4641182098933941,-0.26934218267595955,-0.0,-0.0,-0.0,-0.0,-0.0,-0.1366659977224134,-0.01609113477824259
000858,-0.13421208333858575,-0.0171730653982985,-0.0,-0.0,-0.62690256877567,2.175611258270441,-0.8837015679154852,-0.22102537650410858,-0.061374648577177636,-0.06807899902617741,-0.0,-0.0,-0.0,-0.08262121994390705,-0.06900584678781527
000568,-0.023968294284520613,-0.0,-0.0,0.0,-0.4641182098933941,-0.8837015679154852,1.9656995072752321,-0.1503383591438926,-0.0028290840048106176,-0.026428032043570294,-0.0,-0.0,-0.0,-0.08275343510143293,-0.07416851050099749
600887,-0.10059829646740072,-0.032111318258610834,-0.0,-0.0,-0.26934218267595955,-0.22102537650410858,-0.1503383591438926,1.3539410365491134,-0.0,-0.0,-0.0,-0.0,-0.0,-0.09629635005946875,-0.07847609168225068
002460,-0.0,-0.0,0.0,0.0,-0.0,-0.061374648577177636,-0.0028290840048106176,-0.0,1.0629129960361208,-0.088839529693461,-0.05151969062501959,-0.03852562638975776,-0.07772826791434281,-0.0,-0.1288385874734046
002415,-0.0,-0.0,0.0,0.0,-0.0,-0.06807899902617741,-0.026428032043570294,-0.0,-0.088839529693461,1.153638164266341,-0.12536795580072305,-0.16754312159401427,-0.11943992380329263,-0.07038628792649677,-0.12431866611136469
000725,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.05151969062501959,-0.12536795580072305,1.085667975748466,-0.16192219473306568,-0.08841549359534816,-0.0,-0.061747855607426946
603501,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.03852562638975776,-0.16754312159401427,-0.16192219473306568,1.181385085586406,-0.2509621321711179,-0.0,-0.15292922983232138
002475,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.07772826791434281,-0.11943992380329263,-0.08841549359534816,-0.2509621321711179,1.1167530474880307,-0.0,-0.01123011267837252
601318,-0.4426986757861518,-0.2702410335292084,-0.0,-0.0,-0.1366659977224134,-0.08262121994390705,-0.08275343510143293,-0.09629635005946875,-0.0,-0.07038628792649677,-0.0,-0.0,-0.0,1.6343754368863097,-0.37974443109883976
600030,-0.0187238602059387,-0.0,-0.0,-0.0,-0.01609113477824259,-0.06900584678781527,-0.07416851050099749,-0.07847609168225068,-0.1288385874734046,-0.12431866611136469,-0.061747855607426946,-0.15292922983232138,-0.01123011267837252,-0.37974443109883976,1.307106261865258
