factor_order,factor_name,method,window,one_way_cost_bps,month_count,mean_gross_spread,mean_gross_spread_bps,mean_transaction_cost_drag,mean_transaction_cost_drag_bps,mean_canonical_net_spread,mean_canonical_net_spread_bps,annualized_arithmetic_net_spread,annualized_net_spread_sharpe,positive_net_spread_share,negative_net_spread_share,gross_hac_t_stat,net_hac_t_stat,factor_sign_flipped
9,outside_community_degree_percentile,INDUSTRY_SIZE_COMMON,120,10,124,0.002581511873423239,25.81511873423239,0.0017742515003977232,17.742515003977232,0.0008072603730255155,8.072603730255155,0.009687124476306186,0.14001723512799932,0.5241935483870968,0.47580645161290325,1.5160227457578794,0.47190764380216804,False
9,outside_community_degree_percentile,INDUSTRY_SIZE_COMMON,120,20,124,0.002581511873423239,25.81511873423239,0.0035485030007954463,35.485030007954464,-0.0009669911273722084,-9.669911273722084,-0.0116038935284665,-0.16738929470352404,0.47580645161290325,0.5241935483870968,1.5160227457578794,-0.5624523593689414,False
9,outside_community_degree_percentile,INDUSTRY_SIZE_COMMON,120,30,124,0.002581511873423239,25.81511873423239,0.00532275450119317,53.2275450119317,-0.0027412426277699307,-27.412426277699307,-0.03289491153323917,-0.47348730085197854,0.4112903225806452,0.5887096774193549,1.5160227457578794,-1.5857860861009383,False
9,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,120,5,127,0.0008201442206529339,8.20144220652934,0.0009388176488558605,9.388176488558605,-0.00011867342820292671,-1.186734282029267,-0.0014240811384351206,-0.02893291730029464,0.5118110236220472,0.4881889763779528,0.5706216858844427,-0.0824142414545389,False
9,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,120,10,127,0.0008201442206529339,8.20144220652934,0.001877635297711721,18.77635297711721,-0.0010574910770587867,-10.574910770587866,-0.01268989292470544,-0.2575013657637898,0.47244094488188976,0.5275590551181102,0.5706216858844427,-0.7329271979260601,False
9,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,120,20,127,0.0008201442206529339,8.20144220652934,0.003755270595423442,37.55270595423442,-0.002935126374770507,-29.35126374770507,-0.035221516497246086,-0.7127600097454009,0.4251968503937008,0.5748031496062992,0.5706216858844427,-2.025434467955999,False
9,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,120,30,127,0.0008201442206529339,8.20144220652934,0.005632905893135161,56.329058931351625,-0.0048127616724822275,-48.127616724822275,-0.057753140069786726,-1.165129133797884,0.36220472440944884,0.6377952755905512,0.5706216858844427,-3.3050648167037897,False
5,delta_residual_degree_percentile_1m,RAW_COMMON,120,5,125,0.0010713117597460613,10.713117597460613,0.0015747273564051098,15.747273564051097,-0.0005034155966590487,-5.034155966590487,-0.006040987159908584,-0.11890508444792536,0.536,0.464,0.757745156572164,-0.3554091626552395,False
5,delta_residual_degree_percentile_1m,RAW_COMMON,120,10,125,0.0010713117597460613,10.713117597460613,0.0031494547128102196,31.494547128102194,-0.0020781429530641582,-20.78142953064158,-0.024937715436769897,-0.490493239082182,0.512,0.488,0.757745156572164,-1.4643797311038675,False
5,delta_residual_degree_percentile_1m,RAW_COMMON,120,20,125,0.0010713117597460613,10.713117597460613,0.006298909425620439,62.98909425620439,-0.005227597665874378,-52.27597665874378,-0.06273117199049254,-1.231976397915259,0.368,0.632,0.757745156572164,-3.6692646694723017,False
