target,regime_type,sample_scope,factor_name,method,window,total_date_n,estimate_type,regime,estimate,hac_se,hac_t,regime_date_n,min_component_n,small_sample,p_nominal,q_bh
future_idio_vol_annualized,NETWORK,COMMON_DATE,delta_degree_percentile,INDUSTRY_SIZE_COMMON,60,91,REGIME_MEAN,LOW,0.12711770847557363,0.01047602956279654,12.134149461262115,32,32,False,,
future_idio_vol_annualized,NETWORK,COMMON_DATE,delta_degree_percentile,INDUSTRY_SIZE_COMMON,60,91,REGIME_MEAN,MEDIUM,0.15649428888391836,0.01259924530441381,12.420925627116313,32,32,False,,
future_idio_vol_annualized,NETWORK,COMMON_DATE,delta_degree_percentile,INDUSTRY_SIZE_COMMON,60,91,REGIME_MEAN,HIGH,0.10104249573581177,0.016210632288124388,6.233100223353635,27,27,False,,
future_idio_vol_annualized,NETWORK,COMMON_DATE,delta_degree_percentile,INDUSTRY_SIZE_COMMON,60,91,HIGH_MINUS_LOW,HIGH_MINUS_LOW,-0.026075212739761863,0.019263714624066276,-1.3535921419426522,59,27,False,0.17586653530897395,0.37772179871904155
future_idio_vol_annualized,NETWORK,COMMON_DATE,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,60,91,REGIME_MEAN,LOW,-0.004596832131247081,0.006888401436421856,-0.6673293032751706,32,32,False,,
future_idio_vol_annualized,NETWORK,COMMON_DATE,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,60,91,REGIME_MEAN,MEDIUM,0.007983071495681037,0.009127365602408734,0.8746304074391723,32,32,False,,
future_idio_vol_annualized,NETWORK,COMMON_DATE,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,60,91,REGIME_MEAN,HIGH,0.012860944214572019,0.008819639325097864,1.45821657105341,27,27,False,,
future_idio_vol_annualized,NETWORK,COMMON_DATE,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,60,91,HIGH_MINUS_LOW,HIGH_MINUS_LOW,0.0174577763458191,0.011117532155163373,1.5702924086179588,59,27,False,0.11634709947151452,0.3187278795485644
future_idio_vol_annualized,NETWORK,COMMON_DATE,delta_degree_percentile,RAW_COMMON,120,91,REGIME_MEAN,LOW,0.13329428225866546,0.011854785972086996,11.243921448478032,19,19,False,,
future_idio_vol_annualized,NETWORK,COMMON_DATE,delta_degree_percentile,RAW_COMMON,120,91,REGIME_MEAN,MEDIUM,0.16559506168089028,0.01814723502606039,9.12508497537432,36,36,False,,
future_idio_vol_annualized,NETWORK,COMMON_DATE,delta_degree_percentile,RAW_COMMON,120,91,REGIME_MEAN,HIGH,0.0960944406154583,0.02608462383833713,3.6839496406394883,36,36,False,,
future_idio_vol_annualized,NETWORK,COMMON_DATE,delta_degree_percentile,RAW_COMMON,120,91,HIGH_MINUS_LOW,HIGH_MINUS_LOW,-0.037199841643207165,0.028661253035224845,-1.2979140024858071,55,19,False,0.1943168878406491,0.3902898510427443
future_idio_vol_annualized,NETWORK,COMMON_DATE,delta_degree_percentile,INDUSTRY_SIZE_COMMON,120,91,REGIME_MEAN,LOW,0.12879704225402064,0.01305815949115643,9.863338117538522,19,19,False,,
future_idio_vol_annualized,NETWORK,COMMON_DATE,delta_degree_percentile,INDUSTRY_SIZE_COMMON,120,91,REGIME_MEAN,MEDIUM,0.1707555743820209,0.014115324380186287,12.097176783390886,36,36,False,,
future_idio_vol_annualized,NETWORK,COMMON_DATE,delta_degree_percentile,INDUSTRY_SIZE_COMMON,120,91,REGIME_MEAN,HIGH,0.12475105393863246,0.018309597334730005,6.81342421998556,36,36,False,,
future_idio_vol_annualized,NETWORK,COMMON_DATE,delta_degree_percentile,INDUSTRY_SIZE_COMMON,120,91,HIGH_MINUS_LOW,HIGH_MINUS_LOW,-0.004045988315388174,0.02248822937368742,-0.17991582388083535,55,19,False,0.8572186522525602,0.8901886004161201
future_idio_vol_annualized,NETWORK,COMMON_DATE,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,120,91,REGIME_MEAN,LOW,0.004706716180922289,0.00747693742714907,0.6294978695196789,19,19,False,,
future_idio_vol_annualized,NETWORK,COMMON_DATE,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,120,91,REGIME_MEAN,MEDIUM,0.030966790610698305,0.009582552702922197,3.231580516249599,36,36,False,,
future_idio_vol_annualized,NETWORK,COMMON_DATE,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,120,91,REGIME_MEAN,HIGH,0.03028228450451839,0.006739015684756135,4.493576795349782,36,36,False,,
future_idio_vol_annualized,NETWORK,COMMON_DATE,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,120,91,HIGH_MINUS_LOW,HIGH_MINUS_LOW,0.0255755683235961,0.01006632971993306,2.5407044111571357,55,19,False,0.011062940426410664,0.14934969575654397
future_idio_vol_annualized,NETWORK,COMMON_DATE,delta_degree_percentile,RAW_COMMON,252,91,REGIME_MEAN,LOW,0.17888481208231258,0.012867161203208063,13.90243032299251,28,28,False,,
future_idio_vol_annualized,NETWORK,COMMON_DATE,delta_degree_percentile,RAW_COMMON,252,91,REGIME_MEAN,MEDIUM,0.17372812812621496,0.017310935806351554,10.03574446058961,18,18,False,,
future_idio_vol_annualized,NETWORK,COMMON_DATE,delta_degree_percentile,RAW_COMMON,252,91,REGIME_MEAN,HIGH,0.1025931845032078,0.026002674272163382,3.945485892312114,45,45,False,,
