signal_type,factor_order,factor_name,neutralization,window,target_name,regime_type,regime_value,month_count,sufficient_regime_months,first_date,last_date,mean_alpha_ic,median_alpha_ic,std_alpha_ic,positive_share,negative_share,naive_se,naive_t_stat,calendar_hac_lag,calendar_hac_se,calendar_hac_t_stat,mean_pair_n,full_sample_alpha_ic,same_sign_as_full_sample,abs_retention_vs_full
ALPHA_IC,1,residual_degree_percentile,INDUSTRY_SIZE_NEUTRAL,60,future_excess_return,MARKET_VOL,HIGH_VOL,62,True,2015-10-30,2026-07-31,0.01834079041044815,0.0163000614429325,0.06820588428874617,0.6612903225806451,0.3387096774193548,0.008662155966831063,2.1173470531676295,3,0.008389117865019193,2.1862597123501244,4197.451612903225,0.011060502327838794,True,1.6582239998526282
ALPHA_IC,1,residual_degree_percentile,INDUSTRY_SIZE_NEUTRAL,60,future_excess_return,JOINT_MARKET_REGIME,BEAR_HIGH_VOL,41,True,2015-10-30,2026-07-31,0.02036987926631618,0.0106783380705461,0.06721237371699447,0.6829268292682927,0.3170731707317073,0.0104968092488459,1.9405782065207866,3,0.008991352130804722,2.265496776233263,4023.170731707317,0.011060502327838794,True,1.8416775895472757
ALPHA_IC,2,delta_degree_percentile,RAW,60,future_excess_return,MARKET_VOL,HIGH_VOL,62,True,2015-10-30,2026-07-31,-0.051454202735672284,-0.0369654446430277,0.09676010440801086,0.3064516129032258,0.6935483870967742,0.012288545548369072,-4.187167841234169,3,0.009658854478928783,-5.327153737321739,4197.451612903225,-0.05077493534682359,True,1.0133780059828512
ALPHA_IC,2,delta_degree_percentile,RAW,60,future_excess_return,JOINT_MARKET_REGIME,BEAR_HIGH_VOL,41,True,2015-10-30,2026-07-31,-0.04518392061988043,-0.0250396279027523,0.09117563563791145,0.3170731707317073,0.6829268292682927,0.014239242010157489,-3.1731970415032427,3,0.010204615077888333,-4.427792746223844,4023.170731707317,-0.05077493534682359,True,0.8898863250390543
ALPHA_IC,2,delta_degree_percentile,INDUSTRY_SIZE_NEUTRAL,60,future_excess_return,MARKET_VOL,HIGH_VOL,62,True,2015-10-30,2026-07-31,-0.03846583147578549,-0.03791198277595245,0.044965197450708,0.24193548387096775,0.7580645161290323,0.005710585786828558,-6.735881906284776,3,0.005210001327807117,-7.3830751770606,4197.451612903225,-0.03998431936279568,True,0.9620229152025257
ALPHA_IC,2,delta_degree_percentile,INDUSTRY_SIZE_NEUTRAL,60,future_excess_return,JOINT_MARKET_REGIME,BEAR_HIGH_VOL,41,True,2015-10-30,2026-07-31,-0.03900408253462584,-0.0393728888819602,0.042728018330466085,0.1951219512195122,0.8048780487804879,0.006672995360714206,-5.845063637276568,3,0.005962770422063672,-6.54126853354968,4023.170731707317,-0.03998431936279568,True,0.9754844688169951
ALPHA_IC,3,cross_industry_degree_percentile,RAW,60,future_excess_return,MARKET_VOL,HIGH_VOL,62,True,2015-10-30,2026-07-31,0.010953988818363578,0.00969128597163715,0.10273082332002398,0.5483870967741935,0.45161290322580644,0.013046827608477177,0.8395902166474725,3,0.012173964176113761,0.8997881593783669,4197.451612903225,0.006189659816330623,True,1.76972388522272
ALPHA_IC,3,cross_industry_degree_percentile,RAW,60,future_excess_return,JOINT_MARKET_REGIME,BEAR_HIGH_VOL,41,True,2015-10-30,2026-07-31,0.011859878978915817,-0.0013279235312529,0.10259309000723559,0.4878048780487805,0.5121951219512195,0.016022348810206342,0.7402085124598583,3,0.014959944528055772,0.792775598644359,4023.170731707317,0.006189659816330623,True,1.916079288820534
ALPHA_IC,3,cross_industry_degree_percentile,INDUSTRY_SIZE_NEUTRAL,60,future_excess_return,MARKET_VOL,HIGH_VOL,62,True,2015-10-30,2026-07-31,0.01861446928408755,0.023066431702452102,0.06285164746685358,0.6451612903225806,0.3548387096774194,0.007982167210461607,2.3320069341182195,3,0.007686151767249142,2.4218191167398233,4197.451612903225,0.010895633136833865,True,1.708433924886781
ALPHA_IC,3,cross_industry_degree_percentile,INDUSTRY_SIZE_NEUTRAL,60,future_excess_return,JOINT_MARKET_REGIME,BEAR_HIGH_VOL,41,True,2015-10-30,2026-07-31,0.019615337713251448,0.019246284919339,0.06360474516055926,0.6585365853658537,0.34146341463414637,0.009933392325690652,1.9746867001840305,3,0.008692225951996799,2.2566529933273727,4023.170731707317,0.010895633136833865,True,1.8002935182297648
ALPHA_IC,4,cross_industry_degree_ratio,RAW,60,future_excess_return,MARKET_VOL,HIGH_VOL,62,True,2015-10-30,2026-07-31,0.011418707352573141,0.0200651547512515,0.0720204410983521,0.5645161290322581,0.43548387096774194,0.009146605166100455,1.248409343708598,3,0.007823526284894583,1.45953460584903,4073.451612903226,0.009637533096226194,True,1.1848164087804178
ALPHA_IC,4,cross_industry_degree_ratio,RAW,60,future_excess_return,JOINT_MARKET_REGIME,BEAR_HIGH_VOL,41,True,2015-10-30,2026-07-31,9.867672151599408e-06,-0.012500165439645,0.07602053685587892,0.4634146341463415,0.5365853658536586,0.011872413221574037,0.0008311429165612514,3,0.010034858943009518,0.000983339397956702,3860.731707317073,0.009637533096226194,True,0.0010238794568148701
ALPHA_IC,4,cross_industry_degree_ratio,INDUSTRY_SIZE_NEUTRAL,60,future_excess_return,MARKET_VOL,HIGH_VOL,62,True,2015-10-30,2026-07-31,0.001197937990758081,0.00553998687130845,0.03706965596097683,0.532258064516129,0.46774193548387094,0.004707851014897427,0.25445537400553897,3,0.004147389698533721,0.2888414346936347,4073.451612903226,-0.0006697582336243495,False,
ALPHA_IC,4,cross_industry_degree_ratio,INDUSTRY_SIZE_NEUTRAL,60,future_excess_return,JOINT_MARKET_REGIME,BEAR_HIGH_VOL,41,True,2015-10-30,2026-07-31,-0.0013883352047067137,-0.0002962241599276,0.03473760601785057,0.4878048780487805,0.5121951219512195,0.0054251026108120045,-0.2559094830648584,3,0.004482748422263294,-0.3097062502574609,3860.731707317073,-0.0006697582336243495,True,
ALPHA_IC,5,delta_residual_degree_percentile_1m,RAW,60,future_excess_return,MARKET_VOL,HIGH_VOL,62,True,2015-10-30,2026-07-31,0.010832529130016822,0.00392031573619485,0.05542495491160998,0.5483870967741935,0.45161290322580644,0.0070389763127543,1.5389353009170923,3,0.00652809237006813,1.6593713011300069,4149.290322580645,0.008511481167577974,True,1.272696128528159
ALPHA_IC,5,delta_residual_degree_percentile_1m,RAW,60,future_excess_return,JOINT_MARKET_REGIME,BEAR_HIGH_VOL,41,True,2015-10-30,2026-07-31,0.009202656604837626,0.0027876231681308,0.053840836011738766,0.5609756097560976,0.43902439024390244,0.008408525903180777,1.094443510170605,3,0.007137033376599699,1.2894232266042804,3964.8048780487807,0.008511481167577974,True,1.081205071555875
ALPHA_IC,5,delta_residual_degree_percentile_1m,INDUSTRY_SIZE_NEUTRAL,60,future_excess_return,MARKET_VOL,HIGH_VOL,62,True,2015-10-30,2026-07-31,0.009874385029054269,0.010800028192664249,0.03540207630781641,0.5967741935483871,0.4032258064516129,0.004496068187163119,2.196226706980773,3,0.005008099789525931,1.9716829624093777,4149.290322580645,0.007306474945740254,True,1.3514567698355184
ALPHA_IC,5,delta_residual_degree_percentile_1m,INDUSTRY_SIZE_NEUTRAL,60,future_excess_return,JOINT_MARKET_REGIME,BEAR_HIGH_VOL,41,True,2015-10-30,2026-07-31,0.0071676989100873485,0.0127392643530664,0.03648123256442725,0.6097560975609756,0.3902439024390244,0.005697411327919723,1.2580623896615284,3,0.0054004947667893365,1.3272300445813852,3964.8048780487807,0.007306474945740254,True,0.9810064310514316
ALPHA_IC,6,delta_cross_industry_degree_percentile_1m,RAW,60,future_excess_return,MARKET_VOL,HIGH_VOL,62,True,2015-10-30,2026-07-31,0.011484454116154666,0.0146172959228387,0.04990275538207215,0.6451612903225806,0.3548387096774194,0.006337656271182603,1.8120979782975313,3,0.005827056708363091,1.9708842201024028,4149.290322580645,0.010319540785240467,True,1.1128842218037762
ALPHA_IC,6,delta_cross_industry_degree_percentile_1m,RAW,60,future_excess_return,JOINT_MARKET_REGIME,BEAR_HIGH_VOL,41,True,2015-10-30,2026-07-31,0.01183166108526254,0.0169144687509799,0.04712991667228153,0.6341463414634146,0.36585365853658536,0.007360456384206741,1.6074629707268724,3,0.0065466290236479915,1.8072905983405732,3964.8048780487807,0.010319540785240467,True,1.146529805103807
ALPHA_IC,6,delta_cross_industry_degree_percentile_1m,INDUSTRY_SIZE_NEUTRAL,60,future_excess_return,MARKET_VOL,HIGH_VOL,62,True,2015-10-30,2026-07-31,0.01185331836081364,0.0084113146734491,0.03281191190607928,0.6290322580645161,0.3709677419354839,0.004167116979191131,2.8444889884311473,3,0.004676603783244372,2.534599660395103,4149.290322580645,0.008119385314345235,True,1.4598787841576302
ALPHA_IC,6,delta_cross_industry_degree_percentile_1m,INDUSTRY_SIZE_NEUTRAL,60,future_excess_return,JOINT_MARKET_REGIME,BEAR_HIGH_VOL,41,True,2015-10-30,2026-07-31,0.011095023144820691,0.0122168503689579,0.03491345408638199,0.6341463414634146,0.36585365853658536,0.005452565465195401,2.034826214493343,3,0.005418487376634566,2.0476236952519824,3964.8048780487807,0.008119385314345235,True,1.3664856039308952
ALPHA_IC,7,neighbor_jaccard_1m,RAW,60,future_excess_return,MARKET_VOL,HIGH_VOL,62,True,2015-10-30,2026-07-31,0.0025010476040524684,-0.00509582948408245,0.09010044581612725,0.4838709677419355,0.5161290322580645,0.011442768061421943,0.21857015633170793,3,0.011078628725646305,0.22575425767836282,4110.290322580645,0.0009102697031392191,True,
ALPHA_IC,7,neighbor_jaccard_1m,RAW,60,future_excess_return,JOINT_MARKET_REGIME,BEAR_HIGH_VOL,41,True,2015-10-30,2026-07-31,0.00987534489596226,-0.008200123602179,0.09166687930967594,0.43902439024390244,0.5609756097560976,0.01431596138238092,0.6898136026069573,3,0.012917217395505439,0.7645102341777106,3909.0975609756097,0.0009102697031392191,True,
ALPHA_IC,7,neighbor_jaccard_1m,INDUSTRY_SIZE_NEUTRAL,60,future_excess_return,MARKET_VOL,HIGH_VOL,62,True,2015-10-30,2026-07-31,0.014071423150947181,0.0073965174307424495,0.05399919604349489,0.5967741935483871,0.4032258064516129,0.006857904755432035,2.0518545609431853,3,0.00618853010327935,2.2737908543889325,4110.290322580645,0.01011719944717235,True,1.3908417269445048
ALPHA_IC,7,neighbor_jaccard_1m,INDUSTRY_SIZE_NEUTRAL,60,future_excess_return,JOINT_MARKET_REGIME,BEAR_HIGH_VOL,41,True,2015-10-30,2026-07-31,0.01469486653164843,0.002887521096674,0.05653734122906867,0.5365853658536586,0.4634146341463415,0.008829649266923442,1.664263900798025,3,0.007408207733839883,1.9835926663508483,3909.0975609756097,0.01011719944717235,True,1.4524638570563604
ALPHA_IC,8,neighbor_retention_1m,RAW,60,future_excess_return,MARKET_VOL,HIGH_VOL,62,True,2015-10-30,2026-07-31,0.006945321080750432,0.0037900078614971,0.08602904710511003,0.5161290322580645,0.4838709677419355,0.010925699908054344,0.635686604903947,3,0.009031787080284933,0.7689863610614837,4045.7903225806454,0.005112226131812955,True,1.3585707872995447
ALPHA_IC,8,neighbor_retention_1m,RAW,60,future_excess_return,JOINT_MARKET_REGIME,BEAR_HIGH_VOL,41,True,2015-10-30,2026-07-31,0.012855883301111025,-0.0072089731350169,0.0835884135461051,0.4878048780487805,0.5121951219512195,0.013054316993795752,0.984799381478247,3,0.010084551956011722,1.274809565877364,3840.0975609756097,0.005112226131812955,True,2.514732910797889
ALPHA_IC,8,neighbor_retention_1m,INDUSTRY_SIZE_NEUTRAL,60,future_excess_return,MARKET_VOL,HIGH_VOL,62,True,2015-10-30,2026-07-31,0.01784728397717144,0.0134547377316095,0.0544977263864212,0.6290322580645161,0.3709677419354839,0.006921218172297125,2.578633346454385,3,0.006115357338565913,2.918436812288835,4045.7903225806454,0.01298881957898473,True,1.3740497255075792
ALPHA_IC,8,neighbor_retention_1m,INDUSTRY_SIZE_NEUTRAL,60,future_excess_return,JOINT_MARKET_REGIME,BEAR_HIGH_VOL,41,True,2015-10-30,2026-07-31,0.016479166806244,0.0119257479806199,0.05432188312108556,0.6341463414634146,0.36585365853658536,0.008483652839893106,1.9424612389551335,3,0.006852164930806054,2.404957699158224,3840.0975609756097,0.01298881957898473,True,1.268719355599217
ALPHA_IC,9,outside_community_degree_percentile,RAW,60,future_excess_return,MARKET_VOL,HIGH_VOL,62,True,2015-10-30,2026-07-31,0.00534164989680392,0.0036345685243439497,0.13206182105081624,0.5483870967741935,0.45161290322580644,0.016771868045330093,0.3184886669968306,3,0.013588160675591193,0.39311059269407084,4197.451612903225,0.012553241272110226,True,0.4255195754638736
ALPHA_IC,9,outside_community_degree_percentile,RAW,60,future_excess_return,JOINT_MARKET_REGIME,BEAR_HIGH_VOL,41,True,2015-10-30,2026-07-31,0.003056774751833451,0.0023267412519718,0.14649583937294633,0.5121951219512195,0.4878048780487805,0.022878806335902002,0.13360726547331636,3,0.018819701099205874,0.1624241923779776,4023.170731707317,0.012553241272110226,True,0.2435048196376776
ALPHA_IC,9,outside_community_degree_percentile,INDUSTRY_SIZE_NEUTRAL,60,future_excess_return,MARKET_VOL,HIGH_VOL,62,True,2015-10-30,2026-07-31,0.013293026120071593,0.015163967693216901,0.07556883515160785,0.5806451612903226,0.41935483870967744,0.009597251661510656,1.3850867507603946,3,0.008064353975092711,1.6483683827778368,4197.451612903225,0.016248613235090983,True,0.8181021929529089
ALPHA_IC,9,outside_community_degree_percentile,INDUSTRY_SIZE_NEUTRAL,60,future_excess_return,JOINT_MARKET_REGIME,BEAR_HIGH_VOL,41,True,2015-10-30,2026-07-31,0.01423815069458093,0.0112678158939682,0.0829327479507124,0.5609756097560976,0.43902439024390244,0.01295191923122234,1.0993081751357712,3,0.010312531239167854,1.3806649758793696,4023.170731707317,0.016248613235090983,True,0.8762686691213624
ALPHA_IC,1,residual_degree_percentile,RAW,120,future_excess_return,MARKET_VOL,HIGH_VOL,62,True,2015-10-30,2026-07-31,-0.001276618729228706,0.0016589226315435498,0.11420497020663571,0.5161290322580645,0.4838709677419355,0.014504045720295707,-0.08801811259063505,3,0.013825821009278497,-0.09233583512848664,4134.548387096775,-0.0009701395968103528,True,
ALPHA_IC,1,residual_degree_percentile,RAW,120,future_excess_return,JOINT_MARKET_REGIME,BEAR_HIGH_VOL,41,True,2015-10-30,2026-07-31,0.007495894142884967,0.0083931004994759,0.111690202068874,0.5609756097560976,0.43902439024390244,0.017443079023194627,0.42973457455059594,3,0.015581617469084423,0.4810729154247057,3943.9024390243903,-0.0009701395968103528,False,
ALPHA_IC,1,residual_degree_percentile,INDUSTRY_SIZE_NEUTRAL,120,future_excess_return,MARKET_VOL,HIGH_VOL,62,True,2015-10-30,2026-07-31,0.015063569017646428,0.0146272649291991,0.0677095133161857,0.5806451612903226,0.41935483870967744,0.008599116790276674,1.7517576961716974,3,0.008270317211793882,1.8214016018835448,4134.548387096775,0.01253447248684205,True,1.2017712778466962
ALPHA_IC,1,residual_degree_percentile,INDUSTRY_SIZE_NEUTRAL,120,future_excess_return,JOINT_MARKET_REGIME,BEAR_HIGH_VOL,41,True,2015-10-30,2026-07-31,0.017816399047470767,0.0118926821254337,0.06742621402381728,0.5853658536585366,0.4146341463414634,0.010530205494005832,1.6919327032708427,3,0.008852870288681041,2.0124997279413623,3943.9024390243903,0.01253447248684205,True,1.4213920104075677
ALPHA_IC,2,delta_degree_percentile,RAW,120,future_excess_return,MARKET_VOL,HIGH_VOL,62,True,2015-10-30,2026-07-31,-0.05734298491092771,-0.0651845441810212,0.11355914093985939,0.2903225806451613,0.7096774193548387,0.014422025321394675,-3.9760701866097117,3,0.011793791775098992,-4.862133061565469,4134.548387096775,-0.0461150159053922,True,1.243477504780013
ALPHA_IC,2,delta_degree_percentile,RAW,120,future_excess_return,JOINT_MARKET_REGIME,BEAR_HIGH_VOL,41,True,2015-10-30,2026-07-31,-0.04831446316866758,-0.0293569448261434,0.1005603895401312,0.3170731707317073,0.6829268292682927,0.015704894331465925,-3.0763953038426983,3,0.011597609203331192,-4.165898533189941,3943.9024390243903,-0.0461150159053922,True,1.0476948174058462
ALPHA_IC,2,delta_degree_percentile,INDUSTRY_SIZE_NEUTRAL,120,future_excess_return,MARKET_VOL,HIGH_VOL,62,True,2015-10-30,2026-07-31,-0.038356293158704986,-0.041417663646553096,0.049269387418868646,0.27419354838709675,0.7258064516129032,0.006257218459417906,-6.129927124563457,3,0.005691003133656713,-6.739812342021929,4134.548387096775,-0.03486298478356557,True,1.1002010698976687
ALPHA_IC,2,delta_degree_percentile,INDUSTRY_SIZE_NEUTRAL,120,future_excess_return,JOINT_MARKET_REGIME,BEAR_HIGH_VOL,41,True,2015-10-30,2026-07-31,-0.03585274782198573,-0.0417662253636451,0.04743083015093131,0.2682926829268293,0.7317073170731707,0.0074074511741704634,-4.840092358219392,3,0.006378769926520767,-5.6206366172452995,3943.9024390243903,-0.03486298478356557,True,1.0283900831946762
ALPHA_IC,3,cross_industry_degree_percentile,RAW,120,future_excess_return,MARKET_VOL,HIGH_VOL,62,True,2015-10-30,2026-07-31,0.0010803658021079907,0.009381078006439,0.10909159801863803,0.5161290322580645,0.4838709677419355,0.013854646803020761,0.07797858851749552,3,0.01351903904175053,0.0799143932325014,4134.548387096775,0.002819980567671581,True,
ALPHA_IC,3,cross_industry_degree_percentile,RAW,120,future_excess_return,JOINT_MARKET_REGIME,BEAR_HIGH_VOL,41,True,2015-10-30,2026-07-31,0.005156893578106686,0.0108675395784727,0.1084951658767413,0.5365853658536586,0.4634146341463415,0.016944098201699013,0.30434747938309253,3,0.016770593992737993,0.30749617934461504,3943.9024390243903,0.002819980567671581,True,
ALPHA_IC,3,cross_industry_degree_percentile,INDUSTRY_SIZE_NEUTRAL,120,future_excess_return,MARKET_VOL,HIGH_VOL,62,True,2015-10-30,2026-07-31,0.014678811141554247,0.016664152066046697,0.06241860329223854,0.6451612903225806,0.3548387096774194,0.007927170545288804,1.8517087601045759,3,0.007852591032484589,1.8692952530993858,4134.548387096775,0.012252619080596284,True,1.1980141588503452
ALPHA_IC,3,cross_industry_degree_percentile,INDUSTRY_SIZE_NEUTRAL,120,future_excess_return,JOINT_MARKET_REGIME,BEAR_HIGH_VOL,41,True,2015-10-30,2026-07-31,0.01650149900945643,0.0144678747458161,0.0634881586737208,0.6341463414634146,0.36585365853658536,0.009915184575455713,1.6642654389212925,3,0.008899467257324122,1.8542120030697296,3943.9024390243903,0.012252619080596284,True,1.3467732001551274
ALPHA_IC,4,cross_industry_degree_ratio,RAW,120,future_excess_return,MARKET_VOL,HIGH_VOL,62,True,2015-10-30,2026-07-31,0.010695679111281225,0.01404314597528465,0.07356792792911174,0.5806451612903226,0.41935483870967744,0.009343136190138053,1.1447632672389834,3,0.008084462160509669,1.322992043122747,3939.1451612903224,0.008566537115641325,True,1.2485417347637913
ALPHA_IC,4,cross_industry_degree_ratio,RAW,120,future_excess_return,JOINT_MARKET_REGIME,BEAR_HIGH_VOL,41,True,2015-10-30,2026-07-31,0.0024784441476766064,0.003963792635339,0.07689962676858968,0.5121951219512195,0.4878048780487805,0.012009704000280402,0.20637012765832863,3,0.01033109612517985,0.23990137325660205,3719.878048780488,0.008566537115641325,True,0.28931692167087053
ALPHA_IC,4,cross_industry_degree_ratio,INDUSTRY_SIZE_NEUTRAL,120,future_excess_return,MARKET_VOL,HIGH_VOL,62,True,2015-10-30,2026-07-31,0.004626534238171809,0.0079051981304957,0.03995454807312067,0.5967741935483871,0.4032258064516129,0.005074232679521541,0.9117702183511328,3,0.004760378829562289,0.971883626034278,3939.1451612903224,0.002341775778968675,True,
ALPHA_IC,4,cross_industry_degree_ratio,INDUSTRY_SIZE_NEUTRAL,120,future_excess_return,JOINT_MARKET_REGIME,BEAR_HIGH_VOL,41,True,2015-10-30,2026-07-31,0.002967740382330293,0.0065439027221944,0.040570469185694166,0.5365853658536586,0.4634146341463415,0.006336042794315631,0.4683902048440701,3,0.005500885423110804,0.5395023080942498,3719.878048780488,0.002341775778968675,True,
ALPHA_IC,5,delta_residual_degree_percentile_1m,RAW,120,future_excess_return,MARKET_VOL,HIGH_VOL,62,True,2015-10-30,2026-07-31,0.007825268741059883,0.016583526794175997,0.057065476520800386,0.6290322580645161,0.3709677419354839,0.007247322765468038,1.0797461344409325,3,0.007477400879833935,1.0465225640321258,4096.677419354839,0.006457960470612781,True,1.2117244719395692
ALPHA_IC,5,delta_residual_degree_percentile_1m,RAW,120,future_excess_return,JOINT_MARKET_REGIME,BEAR_HIGH_VOL,41,True,2015-10-30,2026-07-31,0.00606539198798227,0.0158896266363264,0.05425064163712582,0.6341463414634146,0.36585365853658536,0.008472526789340585,0.7158893844529629,3,0.007506696358589652,0.8079975129194952,3899.317073170732,0.006457960470612781,True,0.9392116931627391
ALPHA_IC,5,delta_residual_degree_percentile_1m,INDUSTRY_SIZE_NEUTRAL,120,future_excess_return,MARKET_VOL,HIGH_VOL,62,True,2015-10-30,2026-07-31,0.007703992355596284,0.008959696228151251,0.03500367045069904,0.6129032258064516,0.3870967741935484,0.004445470592711593,1.7329981595710202,3,0.004815928167610506,1.5996900467514104,4096.677419354839,0.006257083985748023,True,1.2312432393658026
ALPHA_IC,5,delta_residual_degree_percentile_1m,INDUSTRY_SIZE_NEUTRAL,120,future_excess_return,JOINT_MARKET_REGIME,BEAR_HIGH_VOL,41,True,2015-10-30,2026-07-31,0.007807617305391536,0.0096341443380825,0.03590954190132831,0.6829268292682927,0.3170731707317073,0.0056081282464269695,1.3921966407180322,3,0.005741881708167581,1.3597663104562978,3899.317073170732,0.006257083985748023,True,1.2478044602206422
ALPHA_IC,6,delta_cross_industry_degree_percentile_1m,RAW,120,future_excess_return,MARKET_VOL,HIGH_VOL,62,True,2015-10-30,2026-07-31,0.009053682018717734,0.0208686460263386,0.05016399155275021,0.6290322580645161,0.3709677419354839,0.00637083329803576,1.421114255416029,3,0.0065104340934251815,1.3906418356743604,4096.677419354839,0.008808832249348003,True,1.0277959396250116
ALPHA_IC,6,delta_cross_industry_degree_percentile_1m,RAW,120,future_excess_return,JOINT_MARKET_REGIME,BEAR_HIGH_VOL,41,True,2015-10-30,2026-07-31,0.009839681279299028,0.0211126939491769,0.05073190881991756,0.6585365853658537,0.34146341463414637,0.007922993048196278,1.2419146677831676,3,0.007321315458227537,1.3439772313377654,3899.317073170732,0.008808832249348003,True,1.1170244818803678
ALPHA_IC,6,delta_cross_industry_degree_percentile_1m,INDUSTRY_SIZE_NEUTRAL,120,future_excess_return,MARKET_VOL,HIGH_VOL,62,True,2015-10-30,2026-07-31,0.008684742102328709,0.010861224846453951,0.032292289239987476,0.6129032258064516,0.3870967741935484,0.004101124834605295,2.117648804310185,3,0.004211347817088633,2.0622238958957797,4096.677419354839,0.006811870490322519,True,1.2749423399442104
ALPHA_IC,6,delta_cross_industry_degree_percentile_1m,INDUSTRY_SIZE_NEUTRAL,120,future_excess_return,JOINT_MARKET_REGIME,BEAR_HIGH_VOL,41,True,2015-10-30,2026-07-31,0.010336531586148383,0.0131435860932649,0.03424224098303386,0.6829268292682927,0.3170731707317073,0.005347739589816599,1.9328786326528804,3,0.005385069060955582,1.919479856088264,3899.317073170732,0.006811870490322519,True,1.5174292583561704
ALPHA_IC,7,neighbor_jaccard_1m,RAW,120,future_excess_return,MARKET_VOL,HIGH_VOL,62,True,2015-10-30,2026-07-31,0.009146198395747322,0.0064821072448696,0.0958091067198874,0.5161290322580645,0.4838709677419355,0.012167768721200505,0.751674247375482,3,0.011578010760655821,0.7899628515485373,3995.3064516129034,0.005229172999009266,True,1.7490716787301142
ALPHA_IC,7,neighbor_jaccard_1m,RAW,120,future_excess_return,JOINT_MARKET_REGIME,BEAR_HIGH_VOL,41,True,2015-10-30,2026-07-31,0.007318702384405882,0.0056285238515012,0.0944776851942464,0.5121951219512195,0.4878048780487805,0.014754935511312921,0.4960172397090098,3,0.012791186331665644,0.5721675999893635,3780.439024390244,0.005229172999009266,True,1.3995907929977656
ALPHA_IC,7,neighbor_jaccard_1m,INDUSTRY_SIZE_NEUTRAL,120,future_excess_return,MARKET_VOL,HIGH_VOL,62,True,2015-10-30,2026-07-31,0.019324919310890226,0.016609469488455198,0.057436531755010546,0.6451612903225806,0.3548387096774194,0.007294446827336814,2.649264538945952,3,0.006337405137155626,3.0493425767574798,3995.3064516129034,0.012101195886467846,True,1.5969429378876765
ALPHA_IC,7,neighbor_jaccard_1m,INDUSTRY_SIZE_NEUTRAL,120,future_excess_return,JOINT_MARKET_REGIME,BEAR_HIGH_VOL,41,True,2015-10-30,2026-07-31,0.01886674231173873,0.0177420994578342,0.05990402539312127,0.6341463414634146,0.36585365853658536,0.009355436997914333,2.0166607199583315,3,0.006859712253073786,2.7503693472397015,3780.439024390244,0.012101195886467846,True,1.559080812239099
ALPHA_IC,8,neighbor_retention_1m,RAW,120,future_excess_return,MARKET_VOL,HIGH_VOL,62,True,2015-10-30,2026-07-31,0.013623039037787594,0.0161548751080833,0.0858096686994884,0.5645161290322581,0.43548387096774194,0.010897838822679298,1.2500679501184153,3,0.00931820870435727,1.4619804589070162,3921.3870967741937,0.008270288950840591,True,1.6472264897592181
ALPHA_IC,8,neighbor_retention_1m,RAW,120,future_excess_return,JOINT_MARKET_REGIME,BEAR_HIGH_VOL,41,True,2015-10-30,2026-07-31,0.012939811492510033,0.000872070276696,0.082708468761983,0.5365853658536586,0.4634146341463415,0.012916892706605145,1.0017743265679655,3,0.010272177877041419,1.2596950371576843,3705.3414634146343,0.008270288950840591,True,1.5646141953957766
ALPHA_IC,8,neighbor_retention_1m,INDUSTRY_SIZE_NEUTRAL,120,future_excess_return,MARKET_VOL,HIGH_VOL,62,True,2015-10-30,2026-07-31,0.022023718578852238,0.0213832286877051,0.054392392620246616,0.6612903225806451,0.3387096774193548,0.006907840770615545,3.1882203586012516,3,0.005562756869860643,3.9591373655350806,3921.3870967741937,0.013881284135949171,True,1.5865764552586406
ALPHA_IC,8,neighbor_retention_1m,INDUSTRY_SIZE_NEUTRAL,120,future_excess_return,JOINT_MARKET_REGIME,BEAR_HIGH_VOL,41,True,2015-10-30,2026-07-31,0.020820107827459203,0.0225586034371216,0.055575822818092285,0.6341463414634146,0.36585365853658536,0.008679485319556104,2.3987721691917105,3,0.0064043862438795725,3.2509138322749016,3705.3414634146343,0.013881284135949171,True,1.4998690051693528
ALPHA_IC,9,outside_community_degree_percentile,RAW,120,future_excess_return,MARKET_VOL,HIGH_VOL,62,True,2015-10-30,2026-07-31,-0.004428295179933883,0.0030879778608654002,0.12963843000748138,0.5161290322580645,0.4838709677419355,0.01646409707505544,-0.2689667802459171,3,0.01406745055033636,-0.31479017211316945,4134.548387096775,0.007086863271454519,False,0.6248596890207835
ALPHA_IC,9,outside_community_degree_percentile,RAW,120,future_excess_return,JOINT_MARKET_REGIME,BEAR_HIGH_VOL,41,True,2015-10-30,2026-07-31,-0.0047988089849454975,-0.0066771563153512,0.14182839433394892,0.4878048780487805,0.5121951219512195,0.022149873885753464,-0.2166517520459579,3,0.018421359194885772,-0.26050243818478747,3943.9024390243903,0.007086863271454519,False,0.6771414659959402
ALPHA_IC,9,outside_community_degree_percentile,INDUSTRY_SIZE_NEUTRAL,120,future_excess_return,MARKET_VOL,HIGH_VOL,62,True,2015-10-30,2026-07-31,0.010327414727140395,0.02066461480822935,0.07082265386778185,0.6290322580645161,0.3709677419354839,0.008994486035698827,1.1481939808624102,3,0.00805461787861963,1.2821731437507087,4134.548387096775,0.017261604972296514,True,0.5982882092201197
