signal_type,factor_order,factor_name,neutralization,window,target_name,regime_type,regime_value,month_count,sufficient_regime_months,first_date,last_date,mean_risk_ic,median_risk_ic,std_risk_ic,positive_share,negative_share,naive_se,naive_t_stat,calendar_hac_lag,calendar_hac_se,calendar_hac_t_stat,mean_pair_n,full_sample_risk_ic,same_sign_as_full_sample,abs_retention_vs_full
RISK_IC,4,cross_industry_degree_ratio,RAW,120,future_downside_vol_annualized,MARKET_TREND,BEAR,63,True,2015-08-31,2026-07-31,-0.02643679194443291,-0.0353512502862799,0.06810171181351608,0.31746031746031744,0.6825396825396826,0.008580009205540622,-3.0812078764858555,3,0.009778713576380113,-2.703504069112871,3558.9206349206347,-0.021595359981734716,True,1.224188527850106
RISK_IC,4,cross_industry_degree_ratio,RAW,120,future_max_drawdown,MARKET_TREND,BEAR,63,True,2015-08-31,2026-07-31,-0.0156457440955687,-0.0145203662684142,0.07164914537427966,0.42857142857142855,0.5714285714285714,0.00902694382431704,-1.7332271475337804,3,0.008516267104320565,-1.8371598616993976,3558.9206349206347,-0.017744069105082905,True,0.8817449933784846
RISK_IC,4,cross_industry_degree_ratio,RAW,120,future_idio_vol_annualized,MARKET_TREND,BEAR,63,True,2015-08-31,2026-07-31,-0.030774269601122978,-0.0374711530907879,0.057310610595005605,0.2698412698412698,0.7301587301587301,0.007220458243792776,-4.262093701265948,3,0.008704483820745654,-3.5354502615971035,3558.9206349206347,-0.02315369555552341,True,1.3291299234424652
RISK_IC,4,cross_industry_degree_ratio,INDUSTRY_SIZE_NEUTRAL,120,future_realized_vol_annualized,MARKET_TREND,BEAR,63,True,2015-08-31,2026-07-31,-0.011867299664476584,-0.0157231686059906,0.03889976255043126,0.3492063492063492,0.6507936507936508,0.0049009094175192745,-2.4214484809808083,3,0.006877208389705623,-1.7255983812037083,3558.9206349206347,-0.006829551482557267,True,
RISK_IC,4,cross_industry_degree_ratio,INDUSTRY_SIZE_NEUTRAL,120,future_downside_vol_annualized,MARKET_TREND,BEAR,63,True,2015-08-31,2026-07-31,-0.0131422630563988,-0.014187758328062,0.0363848981195592,0.3333333333333333,0.6666666666666666,0.004584066281084539,-2.8669443787556856,3,0.005883575629825987,-2.2337204250041225,3558.9206349206347,-0.009800409300449852,True,
RISK_IC,4,cross_industry_degree_ratio,INDUSTRY_SIZE_NEUTRAL,120,future_max_drawdown,MARKET_TREND,BEAR,63,True,2015-08-31,2026-07-31,-0.00736338212171224,-0.0062022664581321,0.03328545380866301,0.4126984126984127,0.5873015873015873,0.004193573002554764,-1.755873122329431,3,0.004177937874110102,-1.7624441395698438,3558.9206349206347,-0.006946361608367578,True,
RISK_IC,4,cross_industry_degree_ratio,INDUSTRY_SIZE_NEUTRAL,120,future_idio_vol_annualized,MARKET_TREND,BEAR,63,True,2015-08-31,2026-07-31,0.003812681213242182,0.004980815202439,0.035277481543302666,0.5238095238095238,0.47619047619047616,0.004444544906869044,0.8578338824633504,3,0.005222573329366576,0.7300388089916214,3558.9206349206347,0.006007457939851275,True,
RISK_IC,5,delta_residual_degree_percentile_1m,RAW,120,future_realized_vol_annualized,ALL_SAMPLE,ALL,132,True,2015-08-31,2026-07-31,-0.012844292266006953,-0.013366552693355599,0.06266463758071518,0.42424242424242425,0.5757575757575758,0.005454256610682115,-2.3549116190924195,4,0.00617326164456994,-2.0806330600461287,3828.780303030303,-0.012844292266006953,True,1.0
RISK_IC,5,delta_residual_degree_percentile_1m,RAW,120,future_realized_vol_annualized,TIME_SUBSAMPLE,P1_2015_2018,41,True,2015-08-31,2018-12-28,0.00916765836259337,0.0089491567680937,0.055548902068140345,0.5853658536585366,0.4146341463414634,0.008675281004763247,1.0567563583888266,3,0.009269805878656202,0.9889806197238685,2412.829268292683,-0.012844292266006953,False,0.7137534846397124
RISK_IC,5,delta_residual_degree_percentile_1m,RAW,120,future_realized_vol_annualized,MARKET_TREND,BEAR,63,True,2015-08-31,2026-07-31,-0.0017660675007648392,0.0058124941327624,0.06940426483051908,0.5555555555555556,0.4444444444444444,0.008744115460419996,-0.2019721158485265,3,0.009462236483366993,-0.18664377114958883,3689.873015873016,-0.012844292266006953,True,0.13749823378270698
RISK_IC,5,delta_residual_degree_percentile_1m,RAW,120,future_downside_vol_annualized,ALL_SAMPLE,ALL,132,True,2015-08-31,2026-07-31,-0.01373106197779886,-0.015315853665919948,0.0669263567243794,0.4090909090909091,0.5909090909090909,0.005825191650117411,-2.357186304337661,4,0.006716136562243942,-2.0444882039758805,3828.780303030303,-0.01373106197779886,True,1.0
RISK_IC,5,delta_residual_degree_percentile_1m,RAW,120,future_downside_vol_annualized,TIME_SUBSAMPLE,P1_2015_2018,41,True,2015-08-31,2018-12-28,0.011443278372252062,0.0096389258473041,0.06026366999253231,0.5853658536585366,0.4146341463414634,0.009411604047947277,1.2158690818222324,3,0.01088135894065965,1.0516405565386437,2412.829268292683,-0.01373106197779886,False,0.833386258889093
RISK_IC,5,delta_residual_degree_percentile_1m,RAW,120,future_downside_vol_annualized,MARKET_TREND,BEAR,63,True,2015-08-31,2026-07-31,-0.0034559492225046855,0.0016633396582877,0.07441799091941616,0.5079365079365079,0.49206349206349204,0.00937578557342086,-0.3686036967720182,3,0.010487332607824782,-0.3295355789446538,3689.873015873016,-0.01373106197779886,True,0.2516884147848473
RISK_IC,5,delta_residual_degree_percentile_1m,RAW,120,future_max_drawdown,ALL_SAMPLE,ALL,132,True,2015-08-31,2026-07-31,-0.01345705878808264,-0.01651927011909525,0.0618252016551649,0.3712121212121212,0.6287878787878788,0.0053811930915597175,-2.5007574638400802,4,0.005872426069128869,-2.291567169968458,3828.780303030303,-0.01345705878808264,True,1.0
RISK_IC,5,delta_residual_degree_percentile_1m,RAW,120,future_max_drawdown,TIME_SUBSAMPLE,P1_2015_2018,41,True,2015-08-31,2018-12-28,0.006669487906722528,0.006237060295964,0.05579460199292612,0.5365853658536586,0.4634146341463415,0.00871365288631279,0.7654066547909901,3,0.00970739670635108,0.687052163260105,2412.829268292683,-0.01345705878808264,False,0.49561260092204706
RISK_IC,5,delta_residual_degree_percentile_1m,RAW,120,future_max_drawdown,MARKET_TREND,BEAR,63,True,2015-08-31,2026-07-31,-0.004376648562806544,-0.00354837434634,0.0669852223624359,0.4603174603174603,0.5396825396825397,0.00843934475654133,-0.5186005180573062,3,0.00941906778617629,-0.46465835708602143,3689.873015873016,-0.01345705878808264,True,0.32523069355113726
RISK_IC,5,delta_residual_degree_percentile_1m,RAW,120,future_idio_vol_annualized,ALL_SAMPLE,ALL,132,True,2015-08-31,2026-07-31,-0.01808024629954834,-0.0204649614596688,0.057439930481267075,0.3712121212121212,0.6287878787878788,0.004999504228218606,-3.616407842501333,4,0.005854328740081151,-3.0883551474934285,3828.780303030303,-0.01808024629954834,True,1.0
RISK_IC,5,delta_residual_degree_percentile_1m,RAW,120,future_idio_vol_annualized,TIME_SUBSAMPLE,P1_2015_2018,41,True,2015-08-31,2018-12-28,-0.00136627138235049,-0.0010490192346495,0.050889459677228216,0.4878048780487805,0.5121951219512195,0.00794759835827126,-0.17190996836529593,3,0.009307408551411735,-0.14679396255182714,2412.829268292683,-0.01808024629954834,True,0.07556707799852377
RISK_IC,5,delta_residual_degree_percentile_1m,RAW,120,future_idio_vol_annualized,MARKET_TREND,BEAR,63,True,2015-08-31,2026-07-31,-0.0066427875009766645,-0.0056421475371123,0.059269474003029496,0.47619047619047616,0.5238095238095238,0.007467251835696379,-0.8895893224360731,3,0.007721534929054648,-0.8602936543071424,3689.873015873016,-0.01808024629954834,True,0.36740580802500505
RISK_IC,5,delta_residual_degree_percentile_1m,INDUSTRY_SIZE_NEUTRAL,120,future_realized_vol_annualized,ALL_SAMPLE,ALL,132,True,2015-08-31,2026-07-31,-0.01337980645477586,-0.01756397685352925,0.04603622588977517,0.3409090909090909,0.6590909090909091,0.004006939145969536,-3.339158885962673,4,0.004832990553253967,-2.768432155483415,3828.780303030303,-0.01337980645477586,True,1.0
RISK_IC,5,delta_residual_degree_percentile_1m,INDUSTRY_SIZE_NEUTRAL,120,future_realized_vol_annualized,TIME_SUBSAMPLE,P1_2015_2018,41,True,2015-08-31,2018-12-28,0.0066685401513947185,0.0064267978574151,0.04131467655237485,0.5121951219512195,0.4878048780487805,0.006452268458395366,1.0335187065438902,3,0.006394877576179292,1.042794028807496,2412.829268292683,-0.01337980645477586,False,0.49840333445289964
RISK_IC,5,delta_residual_degree_percentile_1m,INDUSTRY_SIZE_NEUTRAL,120,future_realized_vol_annualized,MARKET_TREND,BEAR,63,True,2015-08-31,2026-07-31,-0.0018203536423980432,-0.001532655164575,0.046087465729894535,0.49206349206349204,0.5079365079365079,0.0058064748989768026,-0.3135040922537734,3,0.006086020952961209,-0.2991040708646153,3689.873015873016,-0.01337980645477586,True,0.13605231499804515
RISK_IC,5,delta_residual_degree_percentile_1m,INDUSTRY_SIZE_NEUTRAL,120,future_downside_vol_annualized,ALL_SAMPLE,ALL,132,True,2015-08-31,2026-07-31,-0.013889462640347499,-0.014263694602954801,0.047042884545043566,0.3712121212121212,0.6287878787878788,0.004094557535497855,-3.3921766930693984,4,0.005094937994398185,-2.7261298676487864,3828.780303030303,-0.013889462640347499,True,1.0
RISK_IC,5,delta_residual_degree_percentile_1m,INDUSTRY_SIZE_NEUTRAL,120,future_downside_vol_annualized,TIME_SUBSAMPLE,P1_2015_2018,41,True,2015-08-31,2018-12-28,0.008895609020589319,0.0064906095952928,0.04247170514577718,0.5609756097560976,0.43902439024390244,0.006632965966439691,1.3411208598985356,3,0.007214788800024869,1.2329687350735279,2412.829268292683,-0.013889462640347499,False,0.6404573921203017
RISK_IC,5,delta_residual_degree_percentile_1m,INDUSTRY_SIZE_NEUTRAL,120,future_downside_vol_annualized,MARKET_TREND,BEAR,63,True,2015-08-31,2026-07-31,-0.00458015588337788,-0.0014949150696811,0.04833256625319,0.4603174603174603,0.5396825396825397,0.006089330977690172,-0.75216077105325,3,0.006632426543837322,-0.6905701635902235,3689.873015873016,-0.013889462640347499,True,0.32975760128206727
RISK_IC,5,delta_residual_degree_percentile_1m,INDUSTRY_SIZE_NEUTRAL,120,future_max_drawdown,ALL_SAMPLE,ALL,132,True,2015-08-31,2026-07-31,-0.012898218600609511,-0.01075179264732945,0.041226895750107344,0.4015151515151515,0.5984848484848485,0.003588340687254304,-3.5944799350919103,4,0.004305663738651368,-2.995640018244789,3828.780303030303,-0.012898218600609511,True,1.0
RISK_IC,5,delta_residual_degree_percentile_1m,INDUSTRY_SIZE_NEUTRAL,120,future_max_drawdown,TIME_SUBSAMPLE,P1_2015_2018,41,True,2015-08-31,2018-12-28,0.003642139710309048,0.0078187802250012,0.04127699111929533,0.5853658536585366,0.4146341463414634,0.006446382982542936,0.564989657017293,3,0.006992550411726942,0.5208599861076373,2412.829268292683,-0.012898218600609511,False,0.2823754057119901
RISK_IC,5,delta_residual_degree_percentile_1m,INDUSTRY_SIZE_NEUTRAL,120,future_max_drawdown,MARKET_TREND,BEAR,63,True,2015-08-31,2026-07-31,-0.0050704774805376465,-0.0035208333397429,0.040861191700905325,0.47619047619047616,0.5238095238095238,0.00514802626258723,-0.9849362108711136,3,0.00589536498231324,-0.8600786373277399,3689.873015873016,-0.012898218600609511,True,0.39311455616809277
RISK_IC,5,delta_residual_degree_percentile_1m,INDUSTRY_SIZE_NEUTRAL,120,future_idio_vol_annualized,ALL_SAMPLE,ALL,132,True,2015-08-31,2026-07-31,-0.022442829013299085,-0.02717464186568405,0.04550590338752553,0.2727272727272727,0.7272727272727273,0.003960780496923447,-5.666264270572844,4,0.0047369739206346104,-4.737798727482213,3828.780303030303,-0.022442829013299085,True,1.0
RISK_IC,5,delta_residual_degree_percentile_1m,INDUSTRY_SIZE_NEUTRAL,120,future_idio_vol_annualized,TIME_SUBSAMPLE,P1_2015_2018,41,True,2015-08-31,2018-12-28,-0.007155321077923956,-0.0109274590204231,0.04017211832845603,0.4146341463414634,0.5853658536585366,0.0062738308423892,-1.1405027100155392,3,0.0071764496217846694,-0.9970558500408648,2412.829268292683,-0.022442829013299085,True,0.3188243814397857
RISK_IC,5,delta_residual_degree_percentile_1m,INDUSTRY_SIZE_NEUTRAL,120,future_idio_vol_annualized,MARKET_TREND,BEAR,63,True,2015-08-31,2026-07-31,-0.011468595746603005,-0.0160563362149715,0.044205804978077703,0.3492063492063492,0.6507936507936508,0.005569407927495937,-2.059212737853699,3,0.005825320879187499,-1.9687491872898537,3689.873015873016,-0.022442829013299085,True,0.5110138182582503
RISK_IC,6,delta_cross_industry_degree_percentile_1m,RAW,120,future_realized_vol_annualized,ALL_SAMPLE,ALL,132,True,2015-08-31,2026-07-31,-0.019046256898052002,-0.019989762401427198,0.05956780830460336,0.3484848484848485,0.6515151515151515,0.005184712220041852,-3.6735417685146383,4,0.005769320911801055,-3.3012996138060515,3828.780303030303,-0.019046256898052002,True,1.0
RISK_IC,6,delta_cross_industry_degree_percentile_1m,RAW,120,future_realized_vol_annualized,TIME_SUBSAMPLE,P1_2015_2018,41,True,2015-08-31,2018-12-28,0.0011184581328574537,-0.0001097096576631,0.05858308259356306,0.4878048780487805,0.5121951219512195,0.00914914039166766,0.12224734619615851,3,0.009653461313923792,0.11586083959794105,2412.829268292683,-0.019046256898052002,False,0.058723251442221513
RISK_IC,6,delta_cross_industry_degree_percentile_1m,RAW,120,future_realized_vol_annualized,MARKET_TREND,BEAR,63,True,2015-08-31,2026-07-31,-0.01115332810685361,-0.0044919904606761,0.06648212471396889,0.4444444444444444,0.5555555555555556,0.008375960410682991,-1.3315879684230918,3,0.00890093253131498,-1.2530516401078564,3689.873015873016,-0.019046256898052002,True,0.5855916029356057
RISK_IC,6,delta_cross_industry_degree_percentile_1m,RAW,120,future_downside_vol_annualized,ALL_SAMPLE,ALL,132,True,2015-08-31,2026-07-31,-0.020595956859878556,-0.02187907716069115,0.06255876208790775,0.3333333333333333,0.6666666666666666,0.0054450413318765795,-3.78251616554403,4,0.0063418143912147805,-3.247644221251543,3828.780303030303,-0.020595956859878556,True,1.0
RISK_IC,6,delta_cross_industry_degree_percentile_1m,RAW,120,future_downside_vol_annualized,TIME_SUBSAMPLE,P1_2015_2018,41,True,2015-08-31,2018-12-28,0.0023978628819054573,-0.0015415302536925,0.06245256322673262,0.4878048780487805,0.5121951219512195,0.009753451738704856,0.24584761847848804,3,0.011168711795823379,0.21469466897714698,2412.829268292683,-0.020595956859878556,False,0.11642396117932033
RISK_IC,6,delta_cross_industry_degree_percentile_1m,RAW,120,future_downside_vol_annualized,MARKET_TREND,BEAR,63,True,2015-08-31,2026-07-31,-0.014278809126005406,-0.0108646390672166,0.06948189860996937,0.3968253968253968,0.6031746031746031,0.008753896397265875,-1.6311375504129955,3,0.009582404949739234,-1.490107045245878,3689.873015873016,-0.020595956859878556,True,0.6932821438279901
RISK_IC,6,delta_cross_industry_degree_percentile_1m,RAW,120,future_max_drawdown,ALL_SAMPLE,ALL,132,True,2015-08-31,2026-07-31,-0.018715068030741754,-0.0189934525784754,0.05691771559526622,0.3560606060606061,0.6439393939393939,0.004954051256588505,-3.777729995395619,4,0.005496641624539121,-3.4048186709481834,3828.780303030303,-0.018715068030741754,True,1.0
RISK_IC,6,delta_cross_industry_degree_percentile_1m,RAW,120,future_max_drawdown,TIME_SUBSAMPLE,P1_2015_2018,41,True,2015-08-31,2018-12-28,0.00020009585817907868,-0.0048380416433746,0.056467037434955604,0.43902439024390244,0.5609756097560976,0.008818669658921762,0.022690027625271534,3,0.009782747965822174,0.020453952087710968,2412.829268292683,-0.018715068030741754,False,0.010691698146669685
RISK_IC,6,delta_cross_industry_degree_percentile_1m,RAW,120,future_max_drawdown,MARKET_TREND,BEAR,63,True,2015-08-31,2026-07-31,-0.012235189253826023,-0.0108243616498167,0.060710731765120346,0.4126984126984127,0.5873015873015873,0.007648833245869421,-1.5996151125968605,3,0.00845196592254541,-1.4476145983017936,3689.873015873016,-0.018715068030741754,True,0.6537614094551113
RISK_IC,6,delta_cross_industry_degree_percentile_1m,RAW,120,future_idio_vol_annualized,ALL_SAMPLE,ALL,132,True,2015-08-31,2026-07-31,-0.023099557308819258,-0.027700317706884747,0.05618195191326957,0.3106060606060606,0.6893939393939394,0.00489001124803885,-4.723824984673274,4,0.005443247362036196,-4.243708906181003,3828.780303030303,-0.023099557308819258,True,1.0
RISK_IC,6,delta_cross_industry_degree_percentile_1m,RAW,120,future_idio_vol_annualized,TIME_SUBSAMPLE,P1_2015_2018,41,True,2015-08-31,2018-12-28,-0.007525635039743546,-0.0128816688745545,0.05269891589753238,0.34146341463414637,0.6585365853658537,0.008230187943168899,-0.9143940687271747,3,0.009227792568195618,-0.8155401179780846,2412.829268292683,-0.023099557308819258,True,0.3257913101594509
RISK_IC,6,delta_cross_industry_degree_percentile_1m,RAW,120,future_idio_vol_annualized,MARKET_TREND,BEAR,63,True,2015-08-31,2026-07-31,-0.014216671410154175,-0.0136997419831161,0.059093068075322636,0.38095238095238093,0.6190476190476191,0.007445026777862569,-1.90955275707359,3,0.00771231760499128,-1.8433721402958545,3689.873015873016,-0.023099557308819258,True,0.6154521153843214
RISK_IC,6,delta_cross_industry_degree_percentile_1m,INDUSTRY_SIZE_NEUTRAL,120,future_realized_vol_annualized,ALL_SAMPLE,ALL,132,True,2015-08-31,2026-07-31,-0.015672575222657102,-0.0181454565713852,0.044914747461620316,0.29545454545454547,0.7045454545454546,0.003909326977980497,-4.009021325392775,4,0.0044469873920491,-3.524312942887709,3828.780303030303,-0.015672575222657102,True,1.0
RISK_IC,6,delta_cross_industry_degree_percentile_1m,INDUSTRY_SIZE_NEUTRAL,120,future_realized_vol_annualized,TIME_SUBSAMPLE,P1_2015_2018,41,True,2015-08-31,2018-12-28,0.0017916859659003362,-0.0046995070355812,0.04408906328407841,0.43902439024390244,0.5609756097560976,0.006885554871219346,0.2602093802765747,3,0.007148515748113891,0.2506374790281557,2412.829268292683,-0.015672575222657102,False,0.11431981920304841
RISK_IC,6,delta_cross_industry_degree_percentile_1m,INDUSTRY_SIZE_NEUTRAL,120,future_realized_vol_annualized,MARKET_TREND,BEAR,63,True,2015-08-31,2026-07-31,-0.006604895405708813,-0.0139547929712503,0.04551796324321534,0.38095238095238093,0.6190476190476191,0.005734724329891754,-1.1517372110253614,3,0.006121487823985426,-1.078968968921131,3689.873015873016,-0.015672575222657102,True,0.4214301295016551
RISK_IC,6,delta_cross_industry_degree_percentile_1m,INDUSTRY_SIZE_NEUTRAL,120,future_downside_vol_annualized,ALL_SAMPLE,ALL,132,True,2015-08-31,2026-07-31,-0.01630418167239529,-0.01977482843551575,0.045829442744817595,0.3333333333333333,0.6666666666666666,0.003988940983386854,-4.08734592472011,4,0.004687722968856696,-3.4780599836452724,3828.780303030303,-0.01630418167239529,True,1.0
RISK_IC,6,delta_cross_industry_degree_percentile_1m,INDUSTRY_SIZE_NEUTRAL,120,future_downside_vol_annualized,TIME_SUBSAMPLE,P1_2015_2018,41,True,2015-08-31,2018-12-28,0.0036112663982529867,0.0058275169043155,0.04518837664931239,0.5365853658536586,0.4634146341463415,0.00705723877496236,0.5117109557161394,3,0.007617796542914283,0.47405655663146024,2412.829268292683,-0.01630418167239529,False,0.22149326294414665
RISK_IC,6,delta_cross_industry_degree_percentile_1m,INDUSTRY_SIZE_NEUTRAL,120,future_downside_vol_annualized,MARKET_TREND,BEAR,63,True,2015-08-31,2026-07-31,-0.010022236233258774,-0.0138868407843825,0.04729042661477122,0.3968253968253968,0.6031746031746031,0.005958033724611178,-1.6821382181606945,3,0.006523074730794861,-1.536428240802559,3689.873015873016,-0.01630418167239529,True,0.614703419934745
RISK_IC,6,delta_cross_industry_degree_percentile_1m,INDUSTRY_SIZE_NEUTRAL,120,future_max_drawdown,ALL_SAMPLE,ALL,132,True,2015-08-31,2026-07-31,-0.014619900231023492,-0.01643924373224555,0.040546623957859254,0.3712121212121212,0.6287878787878788,0.0035291306277506393,-4.142635049001225,4,0.004116859657645625,-3.5512262857618055,3828.780303030303,-0.014619900231023492,True,1.0
RISK_IC,6,delta_cross_industry_degree_percentile_1m,INDUSTRY_SIZE_NEUTRAL,120,future_max_drawdown,TIME_SUBSAMPLE,P1_2015_2018,41,True,2015-08-31,2018-12-28,7.75918043100679e-05,0.0028492009985346,0.04297852491804765,0.5609756097560976,0.43902439024390244,0.006712117916874696,0.011559958461843633,3,0.00713097787413461,0.010880948683280574,2412.829268292683,-0.014619900231023492,False,0.005307273174506195
RISK_IC,6,delta_cross_industry_degree_percentile_1m,INDUSTRY_SIZE_NEUTRAL,120,future_max_drawdown,MARKET_TREND,BEAR,63,True,2015-08-31,2026-07-31,-0.009494958627110056,-0.0103226445900187,0.040170948591112164,0.42857142857142855,0.5714285714285714,0.005061063804840156,-1.8760796135447924,3,0.005903994037837186,-1.608226323783408,3689.873015873016,-0.014619900231023492,True,0.6494544064645333
RISK_IC,6,delta_cross_industry_degree_percentile_1m,INDUSTRY_SIZE_NEUTRAL,120,future_idio_vol_annualized,ALL_SAMPLE,ALL,132,True,2015-08-31,2026-07-31,-0.023154049745637624,-0.02620453982668315,0.043974579721054445,0.2803030303030303,0.7196969696969697,0.0038274958797390613,-6.049398999540176,4,0.004291896223472721,-5.394829823472032,3828.780303030303,-0.023154049745637624,True,1.0
RISK_IC,6,delta_cross_industry_degree_percentile_1m,INDUSTRY_SIZE_NEUTRAL,120,future_idio_vol_annualized,TIME_SUBSAMPLE,P1_2015_2018,41,True,2015-08-31,2018-12-28,-0.010611373352280958,-0.0166247191599304,0.04106084162128801,0.3902439024390244,0.6097560975609756,0.006412626102308799,-1.6547625236500916,3,0.007320561508644011,-1.4495299765941732,2412.829268292683,-0.023154049745637624,True,0.4582944870920566
RISK_IC,6,delta_cross_industry_degree_percentile_1m,INDUSTRY_SIZE_NEUTRAL,120,future_idio_vol_annualized,MARKET_TREND,BEAR,63,True,2015-08-31,2026-07-31,-0.014598234305858354,-0.0189755675617541,0.044070978363322945,0.36507936507936506,0.6349206349206349,0.005552421370698137,-2.6291654273391063,3,0.005806292066155275,-2.5142094368540433,3689.873015873016,-0.023154049745637624,True,0.6304829810002787
RISK_IC,7,neighbor_jaccard_1m,RAW,120,future_realized_vol_annualized,ALL_SAMPLE,ALL,132,True,2015-08-31,2026-07-31,-0.08511085683290319,-0.090926012830745,0.09147527371625479,0.16666666666666666,0.8333333333333334,0.007961900613215745,-10.689766296709353,4,0.011509950156444385,-7.394546081961083,3751.2348484848485,-0.08511085683290319,True,1.0
RISK_IC,7,neighbor_jaccard_1m,RAW,120,future_realized_vol_annualized,TIME_SUBSAMPLE,P1_2015_2018,41,True,2015-08-31,2018-12-28,-0.0631625223347192,-0.0637268067632497,0.10215439133950925,0.24390243902439024,0.7560975609756098,0.015953835588932,-3.959080685182584,3,0.02368841075069978,-2.666389189188359,2359.6341463414633,-0.08511085683290319,True,0.7421206257942531
RISK_IC,7,neighbor_jaccard_1m,RAW,120,future_realized_vol_annualized,MARKET_TREND,BEAR,63,True,2015-08-31,2026-07-31,-0.06421851836831789,-0.0529438590846724,0.09819848570347213,0.2698412698412698,0.7301587301587301,0.012371846299738991,-5.190698042350616,3,0.015975330826894805,-4.019855304667911,3593.968253968254,-0.08511085683290319,True,0.7545279269646774
RISK_IC,7,neighbor_jaccard_1m,RAW,120,future_downside_vol_annualized,ALL_SAMPLE,ALL,132,True,2015-08-31,2026-07-31,-0.08403704629781956,-0.081716456669113,0.09116358376748081,0.18181818181818182,0.8181818181818182,0.007934771485381981,-10.590985065245897,4,0.011123936544630545,-7.55461395888524,3751.2348484848485,-0.08403704629781956,True,1.0
RISK_IC,7,neighbor_jaccard_1m,RAW,120,future_downside_vol_annualized,TIME_SUBSAMPLE,P1_2015_2018,41,True,2015-08-31,2018-12-28,-0.06656279876840607,-0.0648425892415466,0.10054182379812503,0.24390243902439024,0.7560975609756098,0.015701994849694565,-4.2391300854171945,3,0.022244459961655107,-2.992331523585949,2359.6341463414633,-0.08403704629781956,True,0.7920649487431249
RISK_IC,7,neighbor_jaccard_1m,RAW,120,future_downside_vol_annualized,MARKET_TREND,BEAR,63,True,2015-08-31,2026-07-31,-0.06318568232284123,-0.0648416728108828,0.09209571580530239,0.23809523809523808,0.7619047619047619,0.011602969563586224,-5.445647510887025,3,0.014556077797609328,-4.340845329448484,3593.968253968254,-0.08403704629781956,True,0.7518789046787412
RISK_IC,7,neighbor_jaccard_1m,RAW,120,future_max_drawdown,ALL_SAMPLE,ALL,132,True,2015-08-31,2026-07-31,-0.06934997350979126,-0.06510993232827014,0.0838741614874581,0.22727272727272727,0.7727272727272727,0.0073003087134931866,-9.499594637910512,4,0.009183505921523512,-7.551579331729373,3751.2348484848485,-0.06934997350979126,True,1.0
RISK_IC,7,neighbor_jaccard_1m,RAW,120,future_max_drawdown,TIME_SUBSAMPLE,P1_2015_2018,41,True,2015-08-31,2018-12-28,-0.05334749892818474,-0.0350732516314199,0.08902975131946918,0.2682926829268293,0.7317073170731707,0.013904111183568591,-3.836814753842663,3,0.015419715162995354,-3.4596941878802987,2359.6341463414633,-0.06934997350979126,True,0.7692504586271083
RISK_IC,7,neighbor_jaccard_1m,RAW,120,future_max_drawdown,MARKET_TREND,BEAR,63,True,2015-08-31,2026-07-31,-0.05009632025681017,-0.0439159365472844,0.08323646984092033,0.2857142857142857,0.7142857142857143,0.01048680948619063,-4.777079274948079,3,0.011867541797180158,-4.221288714459261,3593.968253968254,-0.06934997350979126,True,0.7223697100581771
RISK_IC,7,neighbor_jaccard_1m,RAW,120,future_idio_vol_annualized,ALL_SAMPLE,ALL,132,True,2015-08-31,2026-07-31,-0.06253293597984681,-0.0615629889029157,0.068993102682831,0.16666666666666666,0.8333333333333334,0.006005078796068994,-10.413341457031624,4,0.007926071033913788,-7.889525051224387,3751.2348484848485,-0.06253293597984681,True,1.0
RISK_IC,7,neighbor_jaccard_1m,RAW,120,future_idio_vol_annualized,TIME_SUBSAMPLE,P1_2015_2018,41,True,2015-08-31,2018-12-28,-0.04098560616596953,-0.0462474664661952,0.07537106878689825,0.2682926829268293,0.7317073170731707,0.011770983350014797,-3.4819186254237637,3,0.014607146244470046,-2.805859918153815,2359.6341463414633,-0.06253293597984681,True,0.6554243059877825
RISK_IC,7,neighbor_jaccard_1m,RAW,120,future_idio_vol_annualized,MARKET_TREND,BEAR,63,True,2015-08-31,2026-07-31,-0.045570909387769296,-0.0540483686481899,0.07266119483181827,0.25396825396825395,0.746031746031746,0.00915445007094299,-4.978006219337551,3,0.01015668698931604,-4.486788795963287,3593.968253968254,-0.06253293597984681,True,0.7287505164071609
RISK_IC,7,neighbor_jaccard_1m,INDUSTRY_SIZE_NEUTRAL,120,future_realized_vol_annualized,ALL_SAMPLE,ALL,132,True,2015-08-31,2026-07-31,-0.04161974249746432,-0.04668371121557165,0.06184824542255365,0.22727272727272727,0.7727272727272727,0.0053831987940654285,-7.73141473863959,4,0.00832326674815115,-5.000409545532027,3751.2348484848485,-0.04161974249746432,True,1.0
RISK_IC,7,neighbor_jaccard_1m,INDUSTRY_SIZE_NEUTRAL,120,future_realized_vol_annualized,TIME_SUBSAMPLE,P1_2015_2018,41,True,2015-08-31,2018-12-28,-0.009914671313376823,-0.0102734853172496,0.06516571784569498,0.36585365853658536,0.6341463414634146,0.010177175302133655,-0.974206596529609,3,0.015335018145162894,-0.6465379577333069,2359.6341463414633,-0.04161974249746432,True,0.23822039057499872
