scope,portfolio_scope,factor_name,method,window,strategy_nav_cny,liquidity_basis,rebalance_n,mean_total_abs_trade_weight,median_total_abs_trade_weight,mean_total_trade_value_cny,median_total_trade_value_cny,mean_cash_redeployment_weight,median_cash_redeployment_weight,mean_current_closed_trade_value_share,median_current_closed_trade_value_share,mean_unknown_liquidity_trade_value_share,median_unknown_liquidity_trade_value_share,mean_participation_weighted_p50,median_participation_weighted_p50,mean_participation_weighted_p90,median_participation_weighted_p90,mean_participation_weighted_p95,median_participation_weighted_p95,mean_participation_weighted_p99,median_participation_weighted_p99,mean_over_1pct_name_share_evaluable,median_over_1pct_name_share_evaluable,mean_over_1pct_trade_value_share_evaluable,median_over_1pct_trade_value_share_evaluable,mean_over_1pct_trade_value_share_total,median_over_1pct_trade_value_share_total,mean_executable_trade_value_share_at_1pct,median_executable_trade_value_share_at_1pct,mean_unexecuted_trade_value_share_at_1pct,median_unexecuted_trade_value_share_at_1pct,mean_over_5pct_name_share_evaluable,median_over_5pct_name_share_evaluable,mean_over_5pct_trade_value_share_evaluable,median_over_5pct_trade_value_share_evaluable,mean_over_5pct_trade_value_share_total,median_over_5pct_trade_value_share_total,mean_executable_trade_value_share_at_5pct,median_executable_trade_value_share_at_5pct,mean_unexecuted_trade_value_share_at_5pct,median_unexecuted_trade_value_share_at_5pct,mean_over_10pct_name_share_evaluable,median_over_10pct_name_share_evaluable,mean_over_10pct_trade_value_share_evaluable,median_over_10pct_trade_value_share_evaluable,mean_over_10pct_trade_value_share_total,median_over_10pct_trade_value_share_total,mean_executable_trade_value_share_at_10pct,median_executable_trade_value_share_at_10pct,mean_unexecuted_trade_value_share_at_10pct,median_unexecuted_trade_value_share_at_10pct
HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,120,100000000.0,ADV60,134,1.8561101783768938,1.8558841614896222,185611017.8376894,185588416.1489622,0.00010816529347470276,0.0,0.011519683844812067,0.0032778954934410114,0.0,0.0,0.0016002482229125882,0.0012742726517020238,0.0054701397615958885,0.00456761808692043,inf,0.006641290067970401,inf,0.016224210282034378,0.027986731657418665,0.0181294425498583,0.03959827114465919,0.02507790549368267,0.03959827114465919,0.02507790549368267,0.9811268486439974,0.9903278901990838,0.018873151356002614,0.009672109800916151,0.009479674704342422,0.0028263848566848163,0.011622227583003629,0.0034232238947575063,0.011622227583003629,0.0034232238947575063,0.9884582836305695,0.9966667877385746,0.011541716369430625,0.0033332122614253,0.009420362876701564,0.0027760278094056466,0.011532822877767128,0.0032778954934410114,0.011532822877767128,0.0032778954934410114,0.9884793361470239,0.996722104506559,0.011520663852976157,0.003277895493441041
HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,120,500000000.0,ADV20,134,1.8561101783768938,1.8558841614896222,928055089.1884468,927942080.744811,0.00010816529347470276,0.0,0.011519683844812067,0.0032778954934410114,0.0,0.0,0.008561945850199287,0.006940704916253171,0.031493101936491706,0.027279919340477653,inf,0.03909587176111606,inf,0.09678371618102005,0.26130924087679896,0.23332544565388863,0.39589125303558975,0.37993999078353063,0.39589125303558975,0.37993999078353063,0.8059552945660874,0.8259852568658741,0.19404470543391267,0.17401474313412596,0.03565029325846806,0.02378646865777705,0.05130648504924518,0.03314792521891789,0.05130648504924518,0.03314792521891789,0.9771589792285552,0.9865967537300719,0.022841020771444863,0.01340324626992806,0.013621849887129068,0.0061609846092604715,0.017898476612629298,0.009169236635963644,0.017898476612629298,0.009169236635963644,0.9869632852803559,0.9949010225745244,0.013036714719644033,0.005098977425475604
HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,120,500000000.0,ADV60,134,1.8561101783768938,1.8558841614896222,928055089.1884468,927942080.744811,0.00010816529347470276,0.0,0.011519683844812067,0.0032778954934410114,0.0,0.0,0.008001241114562942,0.006371363258510119,0.027350698807979437,0.02283809043460215,inf,0.033206450339852006,inf,0.08112105141017188,0.24652156501237033,0.21557270505745246,0.37470726777738417,0.3399528178435024,0.37470726777738417,0.3399528178435024,0.8263046533437786,0.8488239400468582,0.1736953466562215,0.1511760599531417,0.027986731657418665,0.0181294425498583,0.03959827114465919,0.02507790549368267,0.03959827114465919,0.02507790549368267,0.9811268486439974,0.9903278901990838,0.018873151356002604,0.009672109800916151,0.011730815281757692,0.005080092704927524,0.015037431733730249,0.006397589475638706,0.015037431733730249,0.006397589475638706,0.9877521323375275,0.9958843718901488,0.012247867662472758,0.0041156281098512215
HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,120,1000000000.0,ADV20,134,1.8561101783768938,1.8558841614896222,1856110178.3768935,1855884161.489622,0.00010816529347470276,0.0,0.011519683844812067,0.0032778954934410114,0.0,0.0,0.017123891700398575,0.013881409832506342,0.06298620387298341,0.054559838680955305,inf,0.07819174352223213,inf,0.1935674323620401,0.3989690451342074,0.38125420139878624,0.6049549335958696,0.6062186755932989,0.6049549335958696,0.6062186755932989,0.6457045187722863,0.6600987873739423,0.35429548122771376,0.3399012126260576,0.10019510712625405,0.08111862237548031,0.14927821624005377,0.11660954199442036,0.14927821624005377,0.11660954199442036,0.9391293850752715,0.9533463537826403,0.060870614924728464,0.046653646217359734,0.03565029325846806,0.02378646865777705,0.05130648504924518,0.03314792521891789,0.05130648504924518,0.03314792521891789,0.9771589792285552,0.9865967537300719,0.022841020771444863,0.01340324626992806
HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,120,1000000000.0,ADV60,134,1.8561101783768938,1.8558841614896222,1856110178.3768935,1855884161.489622,0.00010816529347470276,0.0,0.011519683844812067,0.0032778954934410114,0.0,0.0,0.016002482229125883,0.012742726517020238,0.05470139761595887,0.0456761808692043,inf,0.06641290067970401,inf,0.16224210282034376,0.39305280175936036,0.38051714594616964,0.5993156428072485,0.5873771649366015,0.5993156428072485,0.5873771649366015,0.66213743063118,0.6892976668808487,0.3378625693688198,0.3107023331191513,0.08330137823901271,0.05685141390738848,0.12377792450128151,0.08662096317873466,0.12377792450128151,0.08662096317873466,0.9505421897248276,0.9654605447714785,0.04945781027517225,0.03453945522852153,0.027986731657418665,0.0181294425498583,0.03959827114465919,0.02507790549368267,0.03959827114465919,0.02507790549368267,0.9811268486439974,0.9903278901990838,0.018873151356002604,0.009672109800916151
HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,120,2000000000.0,ADV20,134,1.8561101783768938,1.8558841614896222,3712220356.753787,3711768322.979244,0.00010816529347470276,0.0,0.011519683844812067,0.0032778954934410114,0.0,0.0,0.03424778340079715,0.027762819665012685,0.12597240774596682,0.10911967736191061,inf,0.15638348704446425,inf,0.3871348647240802,0.5181345787684773,0.5220033097969992,0.7704422903724658,0.7782823427523886,0.7704422903724658,0.7782823427523886,0.4717182563365373,0.4709803175503434,0.5282817436634627,0.5290196824496567,0.21670967746220898,0.19216822479438536,0.3274254437851828,0.3095305931088943,0.3274254437851828,0.3095305931088943,0.8481270888330307,0.8656275621903993,0.15187291116696927,0.13437243780960073,0.10019510712625405,0.08111862237548031,0.14927821624005377,0.11660954199442036,0.14927821624005377,0.11660954199442036,0.9391293850752715,0.9533463537826403,0.060870614924728464,0.046653646217359734
HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,120,2000000000.0,ADV60,134,1.8561101783768938,1.8558841614896222,3712220356.753787,3711768322.979244,0.00010816529347470276,0.0,0.011519683844812067,0.0032778954934410114,0.0,0.0,0.03200496445825177,0.025485453034040477,0.10940279523191775,0.0913523617384086,inf,0.13282580135940802,inf,0.32448420564068753,0.518009567890723,0.5125865222805053,0.7766507411639835,0.7863012387747039,0.7766507411639835,0.7863012387747039,0.47935221398168926,0.4962540209510554,0.5206477860183107,0.5037459790489445,0.19887634614828092,0.1673356828077865,0.3011785969323759,0.26782299478000937,0.3011785969323759,0.26782299478000937,0.8677246951849742,0.88948647016366,0.13227530481502575,0.11051352983633994,0.08330137823901271,0.05685141390738848,0.12377792450128151,0.08662096317873466,0.12377792450128151,0.08662096317873466,0.9505421897248276,0.9654605447714785,0.04945781027517225,0.03453945522852153
HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,120,5000000000.0,ADV20,134,1.8561101783768938,1.8558841614896222,9280550891.88447,9279420807.448109,0.00010816529347470276,0.0,0.011519683844812065,0.0032778954934410114,0.0,0.0,0.08561945850199287,0.06940704916253171,0.3149310193649171,0.27279919340477654,inf,0.39095871761116063,inf,0.9678371618102004,0.6562349311065251,0.6748039048495169,0.9037606139292682,0.9179199519977193,0.9037606139292682,0.9179199519977193,0.2757171042880227,0.2721815838406097,0.7242828957119772,0.7278184161593902,0.3989690451342074,0.38125420139878624,0.6049549335958696,0.6062186755932989,0.6049549335958696,0.6062186755932989,0.6457045187722863,0.6600987873739426,0.3542954812277137,0.3399012126260575,0.26130924087679896,0.23332544565388863,0.3958912530355898,0.3799399907835307,0.3958912530355898,0.3799399907835307,0.8059552945660874,0.8259852568658741,0.19404470543391267,0.17401474313412585
HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,120,5000000000.0,ADV60,134,1.8561101783768938,1.8558841614896222,9280550891.88447,9279420807.448109,0.00010816529347470276,0.0,0.011519683844812065,0.0032778954934410114,0.0,0.0,0.08001241114562942,0.0637136325851012,0.27350698807979446,0.22838090434602148,inf,0.3320645033985201,inf,0.8112105141017188,0.6504325228012515,0.6678839621239157,0.9088073262966169,0.9215891843742563,0.9088073262966169,0.9215891843742563,0.2752649722678796,0.27251696997085817,0.7247350277321204,0.7274830300291418,0.39305280175936036,0.38051714594616964,0.5993156428072486,0.5873771649366014,0.5993156428072486,0.5873771649366014,0.66213743063118,0.6892976668808486,0.3378625693688198,0.3107023331191514,0.24652156501237033,0.21557270505745246,0.37470726777738417,0.3399528178435023,0.37470726777738417,0.3399528178435023,0.8263046533437785,0.8488239400468582,0.17369534665622152,0.1511760599531417
HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,120,10000000000.0,ADV20,134,1.8561101783768938,1.8558841614896222,18561101783.76894,18558841614.896217,0.00010816529347470276,0.0,0.011519683844812065,0.0032778954934410114,0.0,0.0,0.17123891700398575,0.13881409832506342,0.6298620387298342,0.5455983868095531,inf,0.7819174352223213,inf,1.9356743236204008,0.7539310746038184,0.7730433209619422,0.9543936961550489,0.964248355198704,0.9543936961550489,0.964248355198704,0.17044762723976875,0.1646723118208481,0.8295523727602313,0.8353276881791518,0.5181345787684773,0.5220033097969992,0.7704422903724659,0.7782823427523886,0.7704422903724659,0.7782823427523886,0.47171825633653724,0.4709803175503434,0.5282817436634627,0.5290196824496566,0.3989690451342074,0.38125420139878624,0.6049549335958696,0.6062186755932989,0.6049549335958696,0.6062186755932989,0.6457045187722863,0.6600987873739426,0.3542954812277137,0.3399012126260575
HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,120,10000000000.0,ADV60,134,1.8561101783768938,1.8558841614896222,18561101783.76894,18558841614.896217,0.00010816529347470276,0.0,0.011519683844812065,0.0032778954934410114,0.0,0.0,0.16002482229125883,0.1274272651702024,0.5470139761595889,0.45676180869204297,inf,0.6641290067970402,inf,1.6224210282034377,0.7432440033053125,0.7638718482426465,0.9564545649607792,0.9645464927621532,0.9564545649607792,0.9645464927621532,0.16859272205638412,0.16259257932328325,0.8314072779436158,0.8374074206767168,0.518009567890723,0.5125865222805053,0.7766507411639835,0.786301238774704,0.7766507411639835,0.786301238774704,0.47935221398168926,0.4962540209510554,0.5206477860183107,0.5037459790489447,0.39305280175936036,0.38051714594616964,0.5993156428072486,0.5873771649366014,0.5993156428072486,0.5873771649366014,0.66213743063118,0.6892976668808486,0.3378625693688198,0.3107023331191514
HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,120,100000000.0,ADV20,134,1.2753583144120488,1.241440527310066,127535831.44120489,124144052.73100659,0.000146236928408664,0.0,0.014415368756109251,0.004220679092886993,0.0,0.0,0.0016865533866301365,0.0013175836091529067,0.006317316649661124,0.005582305882830178,inf,0.008172388773836777,inf,0.021654790983938885,0.029203939318109093,0.02054443591711435,0.05316014301603062,0.03720584971138087,0.05316014301603062,0.03720584971138087,0.9742764709365411,0.9844004915786677,0.025723529063458882,0.015599508421332287,0.010330391163070387,0.0032341110938452528,0.014677139376359553,0.004743754441904889,0.014677139376359553,0.004743754441904889,0.9855022429985706,0.9957333855857267,0.014497757001429266,0.00426661441427334,0.010221988772207561,0.0030106447836244056,0.014461610800100626,0.004220679092886993,0.014461610800100626,0.004220679092886993,0.9855634079429495,0.9957793209071131,0.014436592057050321,0.004220679092886981
HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,120,100000000.0,ADV60,134,1.2753583144120488,1.241440527310066,127535831.44120489,124144052.73100659,0.000146236928408664,0.0,0.014415368756109251,0.004220679092886993,0.0,0.0,0.0016186102652106264,0.0013051215763029292,0.005581237774635293,0.0049220449842143936,inf,0.006988805174293542,inf,0.01808573415456743,0.024510353063563303,0.016595943809022334,0.04359416558763147,0.0265927555160506,0.04359416558763147,0.0265927555160506,0.9779764509767963,0.9875357826775579,0.022023549023203495,0.012464217322442017,0.010244978131207848,0.003060884478975098,0.014516048860438217,0.004554653906419841,0.014516048860438217,0.004554653906419841,0.9855646240428241,0.9957793209071131,0.014435375957175681,0.004220679092886981,0.010198827615535089,0.002986018686330092,0.014424750521523727,0.004220679092886993,0.014424750521523727,0.004220679092886993,0.985582705024082,0.9957793209071131,0.014417294975917982,0.004220679092886981
HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,120,500000000.0,ADV20,134,1.2753583144120488,1.241440527310066,637679157.2060244,620720263.655033,0.000146236928408664,0.0,0.014415368756109251,0.004220679092886993,0.0,0.0,0.008432766933150683,0.006587918045764533,0.031586583248305614,0.027911529414150888,inf,0.04086194386918388,inf,0.10827395491969442,0.1998803276655403,0.17535330375276875,0.39218049321423026,0.3685452682924993,0.39218049321423026,0.3685452682924993,0.8066980311996297,0.8308954002426412,0.19330196880037046,0.1691045997573588,0.029203939318109093,0.02054443591711435,0.053160143016030614,0.03720584971138087,0.053160143016030614,0.03720584971138087,0.974276470936541,0.9844004915786682,0.02572352906345889,0.015599508421331898,0.013324763899991965,0.0063323721201641765,0.020800500070548015,0.010604615642878967,0.020800500070548015,0.010604615642878967,0.9841184694279497,0.9942204973655984,0.015881530572050325,0.005779502634401579
