analysis_date,previous_analysis_date,window,factor_name,method,portfolio_leg,security_id,dedicated_drift_status,pretrade_weight,target_weight,delta_weight,abs_delta_weight,buy_weight,sell_weight,trade_side,capacity_delta_weight,capacity_abs_trade_weight,cash_redeployment_weight,capacity_trade_side,adv20_source_native,adv60_source_native,current_is_open,original_liquidity_joined
2015-08-31,2015-07-31,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,600380.XSHG,PASS,0.0032728053689854053,0.0,-0.0032728053689854053,0.0032728053689854053,0.0,0.0032728053689854053,SELL,-0.0032728053689854053,0.0032728053689854053,0.0,SELL,,,,False
2015-08-31,2015-07-31,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,600466.XSHG,PASS,0.004269577159699664,0.0,-0.004269577159699664,0.004269577159699664,0.0,0.004269577159699664,SELL,-0.004269577159699664,0.004269577159699664,0.0,SELL,,,,False
2015-08-31,2015-07-31,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,600478.XSHG,PASS,0.002951381042249742,0.0,-0.002951381042249742,0.002951381042249742,0.0,0.002951381042249742,SELL,-0.002951381042249742,0.002951381042249742,0.0,SELL,,,,False
2015-08-31,2015-07-31,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,600666.XSHG,PASS,0.0032207283166431487,0.0,-0.0032207283166431487,0.0032207283166431487,0.0,0.0032207283166431487,SELL,-0.0032207283166431487,0.0032207283166431487,0.0,SELL,,,,False
2015-08-31,2015-07-31,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,600721.XSHG,PASS,0.0038851659294120186,0.0,-0.0038851659294120186,0.0038851659294120186,0.0,0.0038851659294120186,SELL,-0.0038851659294120186,0.0038851659294120186,0.0,SELL,,,,False
2015-08-31,2015-07-31,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,600853.XSHG,PASS,0.004343627264501485,0.0,-0.004343627264501485,0.004343627264501485,0.0,0.004343627264501485,SELL,-0.004343627264501485,0.004343627264501485,0.0,SELL,,,,False
2015-08-31,2015-07-31,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,600873.XSHG,PASS,0.0040415106348209535,0.0,-0.0040415106348209535,0.0040415106348209535,0.0,0.0040415106348209535,SELL,-0.0040415106348209535,0.0040415106348209535,0.0,SELL,,,,False
2015-08-31,2015-07-31,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,601005.XSHG,PASS,0.0038851659294120186,0.0,-0.0038851659294120186,0.0038851659294120186,0.0,0.0038851659294120186,SELL,-0.0038851659294120186,0.0038851659294120186,0.0,SELL,,,,False
2015-08-31,2015-07-31,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,601018.XSHG,PASS,0.003957921845693143,0.0,-0.003957921845693143,0.003957921845693143,0.0,0.003957921845693143,SELL,-0.003957921845693143,0.003957921845693143,0.0,SELL,,,,False
2015-09-30,2015-08-31,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,000626.XSHE,PASS,0.0034841352106026223,0.0,-0.0034841352106026223,0.0034841352106026223,0.0,0.0034841352106026223,SELL,-0.0034841352106026223,0.0034841352106026223,0.0,SELL,,,,False
2015-09-30,2015-08-31,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,002330.XSHE,PASS,0.003639417002718617,0.0,-0.003639417002718617,0.003639417002718617,0.0,0.003639417002718617,SELL,-0.003639417002718617,0.003639417002718617,0.0,SELL,,,,False
2015-09-30,2015-08-31,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,002660.XSHE,PASS,0.0033175341506361785,0.0,-0.0033175341506361785,0.0033175341506361785,0.0,0.0033175341506361785,SELL,-0.0033175341506361785,0.0033175341506361785,0.0,SELL,,,,False
2015-09-30,2015-08-31,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,600195.XSHG,PASS,0.0031355391785308035,0.0,-0.0031355391785308035,0.0031355391785308035,0.0,0.0031355391785308035,SELL,-0.0031355391785308035,0.0031355391785308035,0.0,SELL,,,,False
2015-09-30,2015-08-31,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,600297.XSHG,PASS,0.0031634425781134567,0.0,-0.0031634425781134567,0.0031634425781134567,0.0,0.0031634425781134567,SELL,-0.0031634425781134567,0.0031634425781134567,0.0,SELL,,,,False
2015-09-30,2015-08-31,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,600785.XSHG,PASS,0.004686245868535225,0.0,-0.004686245868535225,0.004686245868535225,0.0,0.004686245868535225,SELL,-0.004686245868535225,0.004686245868535225,0.0,SELL,,,,False
2015-09-30,2015-08-31,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,600988.XSHG,PASS,0.0034841352106026223,0.0,-0.0034841352106026223,0.0034841352106026223,0.0,0.0034841352106026223,SELL,-0.0034841352106026223,0.0034841352106026223,0.0,SELL,,,,False
2015-10-30,2015-09-30,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,000008.XSHE,PASS,0.003957165916687377,0.0,-0.003957165916687377,0.003957165916687377,0.0,0.003957165916687377,SELL,-0.003957165916687377,0.003957165916687377,0.0,SELL,,,,False
2015-10-30,2015-09-30,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,000929.XSHE,PASS,0.0026681655132598232,0.0,-0.0026681655132598232,0.0026681655132598232,0.0,0.0026681655132598232,SELL,-0.0026681655132598232,0.0026681655132598232,0.0,SELL,,,,False
2015-10-30,2015-09-30,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,000989.XSHE,PASS,0.002902757752798246,0.0,-0.002902757752798246,0.002902757752798246,0.0,0.002902757752798246,SELL,-0.002902757752798246,0.002902757752798246,0.0,SELL,,,,False
2015-10-30,2015-09-30,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,002323.XSHE,PASS,0.0029433347433334414,0.0,-0.0029433347433334414,0.0029433347433334414,0.0,0.0029433347433334414,SELL,-0.0029433347433334414,0.0029433347433334414,0.0,SELL,,,,False
2015-10-30,2015-09-30,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,002371.XSHE,PASS,0.0025187482445172727,0.0,-0.0025187482445172727,0.0025187482445172727,0.0,0.0025187482445172727,SELL,-0.0025187482445172727,0.0025187482445172727,0.0,SELL,,,,False
2015-10-30,2015-09-30,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,002513.XSHE,PASS,0.0029865157756419087,0.0,-0.0029865157756419087,0.0029865157756419087,0.0,0.0029865157756419087,SELL,-0.0029865157756419087,0.0029865157756419087,0.0,SELL,,,,False
2015-10-30,2015-09-30,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,300291.XSHE,PASS,0.0033091941221745375,0.0,-0.0033091941221745375,0.0033091941221745375,0.0,0.0033091941221745375,SELL,-0.0033091941221745375,0.0033091941221745375,0.0,SELL,,,,False
2015-10-30,2015-09-30,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,600070.XSHG,PASS,0.0025187482445172727,0.0,-0.0025187482445172727,0.0025187482445172727,0.0,0.0025187482445172727,SELL,-0.0025187482445172727,0.0025187482445172727,0.0,SELL,,,,False
2015-10-30,2015-09-30,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,600120.XSHG,PASS,0.0027728569920240044,0.0,-0.0027728569920240044,0.0027728569920240044,0.0,0.0027728569920240044,SELL,-0.0027728569920240044,0.0027728569920240044,0.0,SELL,,,,False
2015-10-30,2015-09-30,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,600271.XSHG,PASS,0.002622894661034843,0.0,-0.002622894661034843,0.002622894661034843,0.0,0.002622894661034843,SELL,-0.002622894661034843,0.002622894661034843,0.0,SELL,,,,False
2015-10-30,2015-09-30,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,600512.XSHG,PASS,0.002936631475994002,0.0,-0.002936631475994002,0.002936631475994002,0.0,0.002936631475994002,SELL,-0.002936631475994002,0.002936631475994002,0.0,SELL,,,,False
2015-10-30,2015-09-30,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,600651.XSHG,PASS,0.0032521187173184854,0.0,-0.0032521187173184854,0.0032521187173184854,0.0,0.0032521187173184854,SELL,-0.0032521187173184854,0.0032521187173184854,0.0,SELL,,,,False
2015-10-30,2015-09-30,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,600816.XSHG,PASS,0.0031357276335709124,0.0,-0.0031357276335709124,0.0031357276335709124,0.0,0.0031357276335709124,SELL,-0.0031357276335709124,0.0031357276335709124,0.0,SELL,,,,False
2015-10-30,2015-09-30,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,600864.XSHG,PASS,0.0026375342541239584,0.0,-0.0026375342541239584,0.0026375342541239584,0.0,0.0026375342541239584,SELL,-0.0026375342541239584,0.0026375342541239584,0.0,SELL,,,,False
2015-10-30,2015-09-30,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,600995.XSHG,PASS,0.0025187482445172727,0.0,-0.0025187482445172727,0.0025187482445172727,0.0,0.0025187482445172727,SELL,-0.0025187482445172727,0.0025187482445172727,0.0,SELL,,,,False
2015-10-30,2015-09-30,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,603006.XSHG,PASS,0.0037465251665758726,0.0,-0.0037465251665758726,0.0037465251665758726,0.0,0.0037465251665758726,SELL,-0.0037465251665758726,0.0037465251665758726,0.0,SELL,,,,False
2015-11-30,2015-10-30,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,002126.XSHE,PASS,0.002767238453526194,0.0,-0.002767238453526194,0.002767238453526194,0.0,0.002767238453526194,SELL,-0.002767238453526194,0.002767238453526194,0.0,SELL,,,,False
2015-11-30,2015-10-30,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,002572.XSHE,PASS,0.002315437552252553,0.0,-0.002315437552252553,0.002315437552252553,0.0,0.002315437552252553,SELL,-0.002315437552252553,0.002315437552252553,0.0,SELL,,,,False
2015-11-30,2015-10-30,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,600217.XSHG,PASS,0.002524531313096957,0.0,-0.002524531313096957,0.002524531313096957,0.0,0.002524531313096957,SELL,-0.002524531313096957,0.002524531313096957,0.0,SELL,,,,False
2015-11-30,2015-10-30,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,600485.XSHG,PASS,0.002609358406073097,0.0,-0.002609358406073097,0.002609358406073097,0.0,0.002609358406073097,SELL,-0.002609358406073097,0.002609358406073097,0.0,SELL,,,,False
2015-11-30,2015-10-30,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,600715.XSHG,PASS,0.0030031817132884905,0.0,-0.0030031817132884905,0.0030031817132884905,0.0,0.0030031817132884905,SELL,-0.0030031817132884905,0.0030031817132884905,0.0,SELL,,,,False
2015-12-31,2015-11-30,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,000751.XSHE,PASS,0.0024042574648079308,0.0,-0.0024042574648079308,0.0024042574648079308,0.0,0.0024042574648079308,SELL,-0.0024042574648079308,0.0024042574648079308,0.0,SELL,,,,False
2015-12-31,2015-11-30,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,000836.XSHE,PASS,0.002359318072942362,0.0,-0.002359318072942362,0.002359318072942362,0.0,0.002359318072942362,SELL,-0.002359318072942362,0.002359318072942362,0.0,SELL,,,,False
2015-12-31,2015-11-30,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,000973.XSHE,PASS,0.0024400266466388775,0.0,-0.0024400266466388775,0.0024400266466388775,0.0,0.0024400266466388775,SELL,-0.0024400266466388775,0.0024400266466388775,0.0,SELL,,,,False
2015-12-31,2015-11-30,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,002006.XSHE,PASS,0.002437243546890563,0.0,-0.002437243546890563,0.002437243546890563,0.0,0.002437243546890563,SELL,-0.002437243546890563,0.002437243546890563,0.0,SELL,,,,False
2015-12-31,2015-11-30,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,002164.XSHE,PASS,0.002713215783883716,0.0,-0.002713215783883716,0.002713215783883716,0.0,0.002713215783883716,SELL,-0.002713215783883716,0.002713215783883716,0.0,SELL,,,,False
2015-12-31,2015-11-30,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,002169.XSHE,PASS,0.002496247634062001,0.0,-0.002496247634062001,0.002496247634062001,0.0,0.002496247634062001,SELL,-0.002496247634062001,0.002496247634062001,0.0,SELL,,,,False
2015-12-31,2015-11-30,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,002231.XSHE,PASS,0.0023680026793458297,0.0,-0.0023680026793458297,0.0023680026793458297,0.0,0.0023680026793458297,SELL,-0.0023680026793458297,0.0023680026793458297,0.0,SELL,,,,False
2015-12-31,2015-11-30,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,002450.XSHE,PASS,0.0025428576684329283,0.0,-0.0025428576684329283,0.0025428576684329283,0.0,0.0025428576684329283,SELL,-0.0025428576684329283,0.0025428576684329283,0.0,SELL,,,,False
2015-12-31,2015-11-30,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,002568.XSHE,PASS,0.002289074739407032,0.0,-0.002289074739407032,0.002289074739407032,0.0,0.002289074739407032,SELL,-0.002289074739407032,0.002289074739407032,0.0,SELL,,,,False
2015-12-31,2015-11-30,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,002665.XSHE,PASS,0.0021390963503193235,0.0,-0.0021390963503193235,0.0021390963503193235,0.0,0.0021390963503193235,SELL,-0.0021390963503193235,0.0021390963503193235,0.0,SELL,,,,False
2015-12-31,2015-11-30,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,300054.XSHE,PASS,0.002359318072942362,0.0,-0.002359318072942362,0.002359318072942362,0.0,0.002359318072942362,SELL,-0.002359318072942362,0.002359318072942362,0.0,SELL,,,,False
2015-12-31,2015-11-30,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,300063.XSHE,PASS,0.002648426220222604,0.0,-0.002648426220222604,0.002648426220222604,0.0,0.002648426220222604,SELL,-0.002648426220222604,0.002648426220222604,0.0,SELL,,,,False
2015-12-31,2015-11-30,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,300104.XSHE,PASS,0.002860369127608472,0.0,-0.002860369127608472,0.002860369127608472,0.0,0.002860369127608472,SELL,-0.002860369127608472,0.002860369127608472,0.0,SELL,,,,False
2015-12-31,2015-11-30,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,300132.XSHE,PASS,0.0026735387643726074,0.0,-0.0026735387643726074,0.0026735387643726074,0.0,0.0026735387643726074,SELL,-0.0026735387643726074,0.0026735387643726074,0.0,SELL,,,,False
2015-12-31,2015-11-30,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,300141.XSHE,PASS,0.002405388121681754,0.0,-0.002405388121681754,0.002405388121681754,0.0,0.002405388121681754,SELL,-0.002405388121681754,0.002405388121681754,0.0,SELL,,,,False
2015-12-31,2015-11-30,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,300242.XSHE,PASS,0.0023654732274573636,0.0,-0.0023654732274573636,0.0023654732274573636,0.0,0.0023654732274573636,SELL,-0.0023654732274573636,0.0023654732274573636,0.0,SELL,,,,False
2015-12-31,2015-11-30,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,300281.XSHE,PASS,0.002436461988133937,0.0,-0.002436461988133937,0.002436461988133937,0.0,0.002436461988133937,SELL,-0.002436461988133937,0.002436461988133937,0.0,SELL,,,,False
2015-12-31,2015-11-30,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,300324.XSHE,PASS,0.002359318072942362,0.0,-0.002359318072942362,0.002359318072942362,0.0,0.002359318072942362,SELL,-0.002359318072942362,0.002359318072942362,0.0,SELL,,,,False
2015-12-31,2015-11-30,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,300426.XSHE,PASS,0.002369141341921059,0.0,-0.002369141341921059,0.002369141341921059,0.0,0.002369141341921059,SELL,-0.002369141341921059,0.002369141341921059,0.0,SELL,,,,False
2015-12-31,2015-11-30,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,600145.XSHG,PASS,0.002706814533298213,0.0,-0.002706814533298213,0.002706814533298213,0.0,0.002706814533298213,SELL,-0.002706814533298213,0.002706814533298213,0.0,SELL,,,,False
2015-12-31,2015-11-30,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,600538.XSHG,PASS,0.002359318072942362,0.0,-0.002359318072942362,0.002359318072942362,0.0,0.002359318072942362,SELL,-0.002359318072942362,0.002359318072942362,0.0,SELL,,,,False
2015-12-31,2015-11-30,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,600584.XSHG,PASS,0.002359318072942362,0.0,-0.002359318072942362,0.002359318072942362,0.0,0.002359318072942362,SELL,-0.002359318072942362,0.002359318072942362,0.0,SELL,,,,False
2015-12-31,2015-11-30,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,600986.XSHG,PASS,0.0024834927083603807,0.0,-0.0024834927083603807,0.0024834927083603807,0.0,0.0024834927083603807,SELL,-0.0024834927083603807,0.0024834927083603807,0.0,SELL,,,,False
2016-01-29,2015-12-31,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,000020.XSHE,PASS,0.0022590907990472316,0.0,-0.0022590907990472316,0.0022590907990472316,0.0,0.0022590907990472316,SELL,-0.0022590907990472316,0.0022590907990472316,0.0,SELL,,,,False
2016-01-29,2015-12-31,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,002011.XSHE,PASS,0.0033795998353746584,0.0,-0.0033795998353746584,0.0033795998353746584,0.0,0.0033795998353746584,SELL,-0.0033795998353746584,0.0033795998353746584,0.0,SELL,,,,False
2016-01-29,2015-12-31,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,002312.XSHE,PASS,0.002783914972305024,0.0,-0.002783914972305024,0.002783914972305024,0.0,0.002783914972305024,SELL,-0.002783914972305024,0.002783914972305024,0.0,SELL,,,,False
2016-01-29,2015-12-31,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,002326.XSHE,PASS,0.0025443375186470813,0.0,-0.0025443375186470813,0.0025443375186470813,0.0,0.0025443375186470813,SELL,-0.0025443375186470813,0.0025443375186470813,0.0,SELL,,,,False
2016-01-29,2015-12-31,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,002373.XSHE,PASS,0.0025197409920137614,0.0,-0.0025197409920137614,0.0025197409920137614,0.0,0.0025197409920137614,SELL,-0.0025197409920137614,0.0025197409920137614,0.0,SELL,,,,False
2016-01-29,2015-12-31,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,002465.XSHE,PASS,0.0033795998353746584,0.0,-0.0033795998353746584,0.0033795998353746584,0.0,0.0033795998353746584,SELL,-0.0033795998353746584,0.0033795998353746584,0.0,SELL,,,,False
2016-01-29,2015-12-31,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,002512.XSHE,PASS,0.0029683653421321674,0.0,-0.0029683653421321674,0.0029683653421321674,0.0,0.0029683653421321674,SELL,-0.0029683653421321674,0.0029683653421321674,0.0,SELL,,,,False
2016-01-29,2015-12-31,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,300153.XSHE,PASS,0.0033795998353746584,0.0,-0.0033795998353746584,0.0033795998353746584,0.0,0.0033795998353746584,SELL,-0.0033795998353746584,0.0033795998353746584,0.0,SELL,,,,False
2016-01-29,2015-12-31,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,300362.XSHE,PASS,0.003194812756101868,0.0,-0.003194812756101868,0.003194812756101868,0.0,0.003194812756101868,SELL,-0.003194812756101868,0.003194812756101868,0.0,SELL,,,,False
2016-01-29,2015-12-31,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,300410.XSHE,PASS,0.0026468294568678117,0.0,-0.0026468294568678117,0.0026468294568678117,0.0,0.0026468294568678117,SELL,-0.0026468294568678117,0.0026468294568678117,0.0,SELL,,,,False
2016-01-29,2015-12-31,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,600209.XSHG,PASS,0.0022001421747069923,0.0,-0.0022001421747069923,0.0022001421747069923,0.0,0.0022001421747069923,SELL,-0.0022001421747069923,0.0022001421747069923,0.0,SELL,,,,False
2016-02-29,2016-01-29,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,000415.XSHE,PASS,0.0023379062953061687,0.0,-0.0023379062953061687,0.0023379062953061687,0.0,0.0023379062953061687,SELL,-0.0023379062953061687,0.0023379062953061687,0.0,SELL,,,,False
2016-02-29,2016-01-29,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,002356.XSHE,PASS,0.0023379062953061687,0.0,-0.0023379062953061687,0.0023379062953061687,0.0,0.0023379062953061687,SELL,-0.0023379062953061687,0.0023379062953061687,0.0,SELL,,,,False
2016-02-29,2016-01-29,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,002426.XSHE,PASS,0.002449364618687044,0.0,-0.002449364618687044,0.002449364618687044,0.0,0.002449364618687044,SELL,-0.002449364618687044,0.002449364618687044,0.0,SELL,,,,False
2016-02-29,2016-01-29,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,300003.XSHE,PASS,0.0023455390288853596,0.0,-0.0023455390288853596,0.0023455390288853596,0.0,0.0023455390288853596,SELL,-0.0023455390288853596,0.0023455390288853596,0.0,SELL,,,,False
2016-02-29,2016-01-29,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,300164.XSHE,PASS,0.0023379062953061687,0.0,-0.0023379062953061687,0.0023379062953061687,0.0,0.0023379062953061687,SELL,-0.0023379062953061687,0.0023379062953061687,0.0,SELL,,,,False
