window_id,window_start,window_end,network_date,code,name,industry,degree,strength,degree_rank,strength_rank,top_degree,top_strength
29,2025-04-30,2026-05-18,2026-05-18,600030,中信证券,非银金融,8,0.8897105284174053,1.0,3.0,True,True
29,2025-04-30,2026-05-18,2026-05-18,600036,招商银行,银行,5,0.7391101902896262,10.0,7.0,False,False
29,2025-04-30,2026-05-18,2026-05-18,600519,贵州茅台,食品饮料,5,0.8089274329141208,10.0,6.0,False,False
29,2025-04-30,2026-05-18,2026-05-18,600887,伊利股份,食品饮料,6,0.3930767697086023,6.0,14.0,False,False
29,2025-04-30,2026-05-18,2026-05-18,601288,农业银行,银行,4,0.5751324750724994,14.0,10.0,False,False
29,2025-04-30,2026-05-18,2026-05-18,601318,中国平安,非银金融,7,0.8595135225982071,3.0,4.0,True,True
29,2025-04-30,2026-05-18,2026-05-18,601398,工商银行,银行,4,0.901029190368672,14.0,2.0,False,True
29,2025-04-30,2026-05-18,2026-05-18,603501,韦尔股份,电子,6,0.665687773707966,6.0,9.0,False,False
30,2025-06-03,2026-06-15,2026-06-15,000001,平安银行,银行,6,0.7821370985312756,5.5,5.0,False,True
30,2025-06-03,2026-06-15,2026-06-15,000568,泸州老窖,食品饮料,5,0.7746873453740742,10.0,6.0,False,False
30,2025-06-03,2026-06-15,2026-06-15,000725,京东方A,电子,3,0.1678659091293596,15.0,14.0,False,False
30,2025-06-03,2026-06-15,2026-06-15,000858,五粮液,食品饮料,6,0.9382650292722098,5.5,2.0,False,True
30,2025-06-03,2026-06-15,2026-06-15,002415,海康威视,电子,6,0.4279353312662143,5.5,13.0,False,False
30,2025-06-03,2026-06-15,2026-06-15,002460,赣锋锂业,新能源,4,0.1127057231144205,13.5,15.0,False,False
30,2025-06-03,2026-06-15,2026-06-15,002475,立讯精密,电子,5,0.4345140350860186,10.0,12.0,False,False
30,2025-06-03,2026-06-15,2026-06-15,600030,中信证券,非银金融,8,0.7225978818830554,1.0,8.0,True,False
30,2025-06-03,2026-06-15,2026-06-15,600036,招商银行,银行,5,0.7278416938501333,10.0,7.0,False,False
30,2025-06-03,2026-06-15,2026-06-15,600519,贵州茅台,食品饮料,5,0.823398743807554,10.0,4.0,False,True
30,2025-06-03,2026-06-15,2026-06-15,600887,伊利股份,食品饮料,7,0.5294115074294156,2.5,11.0,True,False
30,2025-06-03,2026-06-15,2026-06-15,601288,农业银行,银行,4,0.5609286251224285,13.5,10.0,False,False
30,2025-06-03,2026-06-15,2026-06-15,601318,中国平安,非银金融,7,0.8352834863352877,2.5,3.0,True,True
30,2025-06-03,2026-06-15,2026-06-15,601398,工商银行,银行,5,0.9398350416499812,10.0,1.0,False,True
30,2025-06-03,2026-06-15,2026-06-15,603501,韦尔股份,电子,6,0.6881662345415209,5.5,9.0,False,False
31,2025-07-01,2026-07-14,2026-07-14,000001,平安银行,银行,6,0.862743898212327,5.0,4.0,True,True
31,2025-07-01,2026-07-14,2026-07-14,000568,泸州老窖,食品饮料,5,0.7793380717806289,9.5,6.0,False,False
31,2025-07-01,2026-07-14,2026-07-14,000725,京东方A,电子,3,0.2488686033969063,15.0,14.0,False,False
31,2025-07-01,2026-07-14,2026-07-14,000858,五粮液,食品饮料,6,0.94683574829042,5.0,2.0,True,True
31,2025-07-01,2026-07-14,2026-07-14,002415,海康威视,电子,5,0.5050023153095099,9.5,12.0,False,False
31,2025-07-01,2026-07-14,2026-07-14,002460,赣锋锂业,新能源,4,0.1905948426166932,13.0,15.0,False,False
31,2025-07-01,2026-07-14,2026-07-14,002475,立讯精密,电子,4,0.4360315715341623,13.0,13.0,False,False
31,2025-07-01,2026-07-14,2026-07-14,600030,中信证券,非银金融,8,0.6682234272898318,1.0,9.0,True,False
31,2025-07-01,2026-07-14,2026-07-14,600036,招商银行,银行,5,0.7342611466982633,9.5,7.0,False,False
31,2025-07-01,2026-07-14,2026-07-14,600519,贵州茅台,食品饮料,5,0.8586771250134388,9.5,5.0,False,True
31,2025-07-01,2026-07-14,2026-07-14,600887,伊利股份,食品饮料,6,0.5166310764827937,5.0,11.0,True,False
31,2025-07-01,2026-07-14,2026-07-14,601288,农业银行,银行,4,0.5854495269774084,13.0,10.0,False,False
31,2025-07-01,2026-07-14,2026-07-14,601318,中国平安,非银金融,7,0.9001700611973068,2.0,3.0,True,True
31,2025-07-01,2026-07-14,2026-07-14,601398,工商银行,银行,6,0.978259950500446,5.0,1.0,True,True
31,2025-07-01,2026-07-14,2026-07-14,603501,韦尔股份,电子,6,0.6990869375152126,5.0,8.0,True,False
