window_size,sensitivity_window_id,baseline_window_id,window_start,window_end,network_date,stock_1,name_1,industry_1,stock_2,name_2,industry_2,precision,partial_correlation,abs_partial_correlation,selected,same_industry
126,1,14,2024-08-08,2025-02-19,2025-02-19,000001,平安银行,银行,000568,泸州老窖,食品饮料,-0.20570593471930482,0.08442066770023178,0.08442066770023178,True,False
126,1,14,2024-08-08,2025-02-19,2025-02-19,000001,平安银行,银行,000725,京东方A,电子,-0.19723428069329416,0.10722658491969012,0.10722658491969012,True,False
126,1,14,2024-08-08,2025-02-19,2025-02-19,000001,平安银行,银行,000858,五粮液,食品饮料,-0.04588772826965783,0.018389170781045527,0.018389170781045527,True,False
126,1,14,2024-08-08,2025-02-19,2025-02-19,000001,平安银行,银行,002415,海康威视,电子,-0.0,0.0,0.0,False,False
126,1,14,2024-08-08,2025-02-19,2025-02-19,000001,平安银行,银行,002460,赣锋锂业,新能源,-0.0,0.0,0.0,False,False
126,1,14,2024-08-08,2025-02-19,2025-02-19,000001,平安银行,银行,002475,立讯精密,电子,-0.0,0.0,0.0,False,False
126,1,14,2024-08-08,2025-02-19,2025-02-19,000001,平安银行,银行,600030,中信证券,非银金融,-0.0,0.0,0.0,False,False
126,1,14,2024-08-08,2025-02-19,2025-02-19,000001,平安银行,银行,600036,招商银行,银行,-0.6847866392583497,0.32556070948193877,0.32556070948193877,True,True
126,1,14,2024-08-08,2025-02-19,2025-02-19,000001,平安银行,银行,600519,贵州茅台,食品饮料,-0.09269571646052835,0.03985019783727803,0.03985019783727803,True,False
126,1,14,2024-08-08,2025-02-19,2025-02-19,000001,平安银行,银行,600887,伊利股份,食品饮料,-0.03817634413699278,0.018156043920133737,0.018156043920133737,True,False
126,1,14,2024-08-08,2025-02-19,2025-02-19,000001,平安银行,银行,601288,农业银行,银行,-0.08652915664419211,0.04244040644999814,0.04244040644999814,True,True
126,1,14,2024-08-08,2025-02-19,2025-02-19,000001,平安银行,银行,601318,中国平安,非银金融,-0.7684342180317654,0.32773897215185344,0.32773897215185344,True,False
126,1,14,2024-08-08,2025-02-19,2025-02-19,000001,平安银行,银行,601398,工商银行,银行,-0.09606689082618382,0.04563820113482324,0.04563820113482324,True,True
126,1,14,2024-08-08,2025-02-19,2025-02-19,000001,平安银行,银行,603501,韦尔股份,电子,-0.0,0.0,0.0,False,False
126,1,14,2024-08-08,2025-02-19,2025-02-19,000568,泸州老窖,食品饮料,000725,京东方A,电子,-0.05306970679750511,0.0266867777203536,0.0266867777203536,True,False
126,1,14,2024-08-08,2025-02-19,2025-02-19,000568,泸州老窖,食品饮料,000858,五粮液,食品饮料,-0.9638550630030125,0.3572783479776681,0.3572783479776681,True,True
126,1,14,2024-08-08,2025-02-19,2025-02-19,000568,泸州老窖,食品饮料,002415,海康威视,电子,-0.07761482611905508,0.03720330670616323,0.03720330670616323,True,False
126,1,14,2024-08-08,2025-02-19,2025-02-19,000568,泸州老窖,食品饮料,002460,赣锋锂业,新能源,-0.11439134362256434,0.061747486100273724,0.061747486100273724,True,False
126,1,14,2024-08-08,2025-02-19,2025-02-19,000568,泸州老窖,食品饮料,002475,立讯精密,电子,-0.0,0.0,0.0,False,False
126,1,14,2024-08-08,2025-02-19,2025-02-19,000568,泸州老窖,食品饮料,600030,中信证券,非银金融,-0.2681997124566556,0.14005173093683393,0.14005173093683393,True,False
126,1,14,2024-08-08,2025-02-19,2025-02-19,000568,泸州老窖,食品饮料,600036,招商银行,银行,-0.0,0.0,0.0,False,False
126,1,14,2024-08-08,2025-02-19,2025-02-19,000568,泸州老窖,食品饮料,600519,贵州茅台,食品饮料,-0.41909552314804077,0.16665303004705526,0.16665303004705526,True,True
126,1,14,2024-08-08,2025-02-19,2025-02-19,000568,泸州老窖,食品饮料,600887,伊利股份,食品饮料,-0.29500110004887714,0.12977167181430488,0.12977167181430488,True,True
126,1,14,2024-08-08,2025-02-19,2025-02-19,000568,泸州老窖,食品饮料,601288,农业银行,银行,0.0,-0.0,0.0,False,False
126,1,14,2024-08-08,2025-02-19,2025-02-19,000568,泸州老窖,食品饮料,601318,中国平安,非银金融,-0.32293261295024844,0.12739801896713693,0.12739801896713693,True,False
126,1,14,2024-08-08,2025-02-19,2025-02-19,000568,泸州老窖,食品饮料,601398,工商银行,银行,-0.0,0.0,0.0,False,False
126,1,14,2024-08-08,2025-02-19,2025-02-19,000568,泸州老窖,食品饮料,603501,韦尔股份,电子,-0.0,0.0,0.0,False,False
126,1,14,2024-08-08,2025-02-19,2025-02-19,000725,京东方A,电子,000858,五粮液,食品饮料,-0.037807163847044314,0.018564667551295523,0.018564667551295523,True,False
126,1,14,2024-08-08,2025-02-19,2025-02-19,000725,京东方A,电子,002415,海康威视,电子,-0.33273729837648497,0.21127905817409848,0.21127905817409848,True,True
126,1,14,2024-08-08,2025-02-19,2025-02-19,000725,京东方A,电子,002460,赣锋锂业,新能源,-0.12648055519448811,0.09044154976187624,0.09044154976187624,True,False
126,1,14,2024-08-08,2025-02-19,2025-02-19,000725,京东方A,电子,002475,立讯精密,电子,-0.3063997159090009,0.20705099927217893,0.20705099927217893,True,True
126,1,14,2024-08-08,2025-02-19,2025-02-19,000725,京东方A,电子,600030,中信证券,非银金融,-0.07861972756676774,0.05438508602967053,0.05438508602967053,True,False
126,1,14,2024-08-08,2025-02-19,2025-02-19,000725,京东方A,电子,600036,招商银行,银行,-0.0,0.0,0.0,False,False
126,1,14,2024-08-08,2025-02-19,2025-02-19,000725,京东方A,电子,600519,贵州茅台,食品饮料,-0.0,0.0,0.0,False,False
126,1,14,2024-08-08,2025-02-19,2025-02-19,000725,京东方A,电子,600887,伊利股份,食品饮料,-0.02864489109545128,0.016692506422868732,0.016692506422868732,True,False
126,1,14,2024-08-08,2025-02-19,2025-02-19,000725,京东方A,电子,601288,农业银行,银行,0.0,-0.0,0.0,False,False
126,1,14,2024-08-08,2025-02-19,2025-02-19,000725,京东方A,电子,601318,中国平安,非银金融,-0.020942606771426092,0.01094459307405167,0.01094459307405167,True,False
126,1,14,2024-08-08,2025-02-19,2025-02-19,000725,京东方A,电子,601398,工商银行,银行,0.0,-0.0,0.0,False,False
126,1,14,2024-08-08,2025-02-19,2025-02-19,000725,京东方A,电子,603501,韦尔股份,电子,-0.08178658000268381,0.055050267164582375,0.055050267164582375,True,True
126,1,14,2024-08-08,2025-02-19,2025-02-19,000858,五粮液,食品饮料,002415,海康威视,电子,-0.09367302696842453,0.043844491238005164,0.043844491238005164,True,False
126,1,14,2024-08-08,2025-02-19,2025-02-19,000858,五粮液,食品饮料,002460,赣锋锂业,新能源,-0.03677050703801531,0.01938158835262947,0.01938158835262947,True,False
126,1,14,2024-08-08,2025-02-19,2025-02-19,000858,五粮液,食品饮料,002475,立讯精密,电子,-0.10094825583994542,0.05028440397425774,0.05028440397425774,True,False
126,1,14,2024-08-08,2025-02-19,2025-02-19,000858,五粮液,食品饮料,600030,中信证券,非银金融,-0.10204394396921504,0.05203325989769706,0.05203325989769706,True,False
126,1,14,2024-08-08,2025-02-19,2025-02-19,000858,五粮液,食品饮料,600036,招商银行,银行,-0.0,0.0,0.0,False,False
126,1,14,2024-08-08,2025-02-19,2025-02-19,000858,五粮液,食品饮料,600519,贵州茅台,食品饮料,-0.8033479094217784,0.31193742834174676,0.31193742834174676,True,True
126,1,14,2024-08-08,2025-02-19,2025-02-19,000858,五粮液,食品饮料,600887,伊利股份,食品饮料,-0.4582782173433445,0.1968562039185534,0.1968562039185534,True,True
126,1,14,2024-08-08,2025-02-19,2025-02-19,000858,五粮液,食品饮料,601288,农业银行,银行,0.0,-0.0,0.0,False,False
126,1,14,2024-08-08,2025-02-19,2025-02-19,000858,五粮液,食品饮料,601318,中国平安,非银金融,-0.11749521391070994,0.045262086617213225,0.045262086617213225,True,False
126,1,14,2024-08-08,2025-02-19,2025-02-19,000858,五粮液,食品饮料,601398,工商银行,银行,0.0,-0.0,0.0,False,False
126,1,14,2024-08-08,2025-02-19,2025-02-19,000858,五粮液,食品饮料,603501,韦尔股份,电子,-0.0,0.0,0.0,False,False
126,1,14,2024-08-08,2025-02-19,2025-02-19,002415,海康威视,电子,002460,赣锋锂业,新能源,-0.17246613711162445,0.11755347506776673,0.11755347506776673,True,False
126,1,14,2024-08-08,2025-02-19,2025-02-19,002415,海康威视,电子,002475,立讯精密,电子,-0.12895066355921372,0.08306153590482049,0.08306153590482049,True,True
126,1,14,2024-08-08,2025-02-19,2025-02-19,002415,海康威视,电子,600030,中信证券,非银金融,-0.03986239096862569,0.02628445843754479,0.02628445843754479,True,False
126,1,14,2024-08-08,2025-02-19,2025-02-19,002415,海康威视,电子,600036,招商银行,银行,-0.01212536684137007,0.006732967017583515,0.006732967017583515,True,False
126,1,14,2024-08-08,2025-02-19,2025-02-19,002415,海康威视,电子,600519,贵州茅台,食品饮料,-0.13454241898586772,0.06755615764497812,0.06755615764497812,True,False
126,1,14,2024-08-08,2025-02-19,2025-02-19,002415,海康威视,电子,600887,伊利股份,食品饮料,-0.0,0.0,0.0,False,False
126,1,14,2024-08-08,2025-02-19,2025-02-19,002415,海康威视,电子,601288,农业银行,银行,0.0,-0.0,0.0,False,False
126,1,14,2024-08-08,2025-02-19,2025-02-19,002415,海康威视,电子,601318,中国平安,非银金融,-0.2480868301684186,0.12358335876437625,0.12358335876437625,True,False
126,1,14,2024-08-08,2025-02-19,2025-02-19,002415,海康威视,电子,601398,工商银行,银行,0.0,-0.0,0.0,False,False
126,1,14,2024-08-08,2025-02-19,2025-02-19,002415,海康威视,电子,603501,韦尔股份,电子,-0.29684449625236714,0.1904556179241673,0.1904556179241673,True,True
126,1,14,2024-08-08,2025-02-19,2025-02-19,002460,赣锋锂业,新能源,002475,立讯精密,电子,-0.09276077326622466,0.06728681980975723,0.06728681980975723,True,False
126,1,14,2024-08-08,2025-02-19,2025-02-19,002460,赣锋锂业,新能源,600030,中信证券,非银金融,-0.09897948978356215,0.07349709366044978,0.07349709366044978,True,False
126,1,14,2024-08-08,2025-02-19,2025-02-19,002460,赣锋锂业,新能源,600036,招商银行,银行,-0.0,0.0,0.0,False,False
126,1,14,2024-08-08,2025-02-19,2025-02-19,002460,赣锋锂业,新能源,600519,贵州茅台,食品饮料,-0.0,0.0,0.0,False,False
126,1,14,2024-08-08,2025-02-19,2025-02-19,002460,赣锋锂业,新能源,600887,伊利股份,食品饮料,-0.09955798438564903,0.06227692230255787,0.06227692230255787,True,False
126,1,14,2024-08-08,2025-02-19,2025-02-19,002460,赣锋锂业,新能源,601288,农业银行,银行,0.025219188002984828,-0.016269429390276455,0.016269429390276455,True,False
126,1,14,2024-08-08,2025-02-19,2025-02-19,002460,赣锋锂业,新能源,601318,中国平安,非银金融,-0.0,0.0,0.0,False,False
126,1,14,2024-08-08,2025-02-19,2025-02-19,002460,赣锋锂业,新能源,601398,工商银行,银行,0.0,-0.0,0.0,False,False
126,1,14,2024-08-08,2025-02-19,2025-02-19,002460,赣锋锂业,新能源,603501,韦尔股份,电子,-0.18113307465756212,0.13087352855977313,0.13087352855977313,True,False
126,1,14,2024-08-08,2025-02-19,2025-02-19,002475,立讯精密,电子,600030,中信证券,非银金融,-0.0,0.0,0.0,False,False
126,1,14,2024-08-08,2025-02-19,2025-02-19,002475,立讯精密,电子,600036,招商银行,银行,-0.0,0.0,0.0,False,False
126,1,14,2024-08-08,2025-02-19,2025-02-19,002475,立讯精密,电子,600519,贵州茅台,食品饮料,-0.0,0.0,0.0,False,False
126,1,14,2024-08-08,2025-02-19,2025-02-19,002475,立讯精密,电子,600887,伊利股份,食品饮料,-0.0,0.0,0.0,False,False
126,1,14,2024-08-08,2025-02-19,2025-02-19,002475,立讯精密,电子,601288,农业银行,银行,0.0,-0.0,0.0,False,False
126,1,14,2024-08-08,2025-02-19,2025-02-19,002475,立讯精密,电子,601318,中国平安,非银金融,-0.22416072705649734,0.11883649037484632,0.11883649037484632,True,False
126,1,14,2024-08-08,2025-02-19,2025-02-19,002475,立讯精密,电子,601398,工商银行,银行,0.0,-0.0,0.0,False,False
126,1,14,2024-08-08,2025-02-19,2025-02-19,002475,立讯精密,电子,603501,韦尔股份,电子,-0.30687760928351654,0.20953857934438633,0.20953857934438633,True,True
126,1,14,2024-08-08,2025-02-19,2025-02-19,600030,中信证券,非银金融,600036,招商银行,银行,-0.0,0.0,0.0,False,False
126,1,14,2024-08-08,2025-02-19,2025-02-19,600030,中信证券,非银金融,600519,贵州茅台,食品饮料,-0.008548638978993408,0.00467623151510173,0.00467623151510173,True,False
126,1,14,2024-08-08,2025-02-19,2025-02-19,600030,中信证券,非银金融,600887,伊利股份,食品饮料,-2.038635372330049e-05,1.2336576458053269e-05,1.2336576458053269e-05,True,False
126,1,14,2024-08-08,2025-02-19,2025-02-19,600030,中信证券,非银金融,601288,农业银行,银行,0.0,-0.0,0.0,False,False
126,1,14,2024-08-08,2025-02-19,2025-02-19,600030,中信证券,非银金融,601318,中国平安,非银金融,-0.11113896232653972,0.06031369576109388,0.06031369576109388,True,True
126,1,14,2024-08-08,2025-02-19,2025-02-19,600030,中信证券,非银金融,601398,工商银行,银行,0.0,-0.0,0.0,False,False
126,1,14,2024-08-08,2025-02-19,2025-02-19,600030,中信证券,非银金融,603501,韦尔股份,电子,-0.32622559917738725,0.2280216810759047,0.2280216810759047,True,False
126,1,14,2024-08-08,2025-02-19,2025-02-19,600036,招商银行,银行,600519,贵州茅台,食品饮料,-0.05779234646237194,0.02662228125009037,0.02662228125009037,True,False
126,1,14,2024-08-08,2025-02-19,2025-02-19,600036,招商银行,银行,600887,伊利股份,食品饮料,-0.027687337917166,0.014109519106581538,0.014109519106581538,True,False
126,1,14,2024-08-08,2025-02-19,2025-02-19,600036,招商银行,银行,601288,农业银行,银行,-0.07222513887846538,0.03795854633175389,0.03795854633175389,True,True
126,1,14,2024-08-08,2025-02-19,2025-02-19,600036,招商银行,银行,601318,中国平安,非银金融,-0.5675858170687146,0.2593922818067669,0.2593922818067669,True,False
126,1,14,2024-08-08,2025-02-19,2025-02-19,600036,招商银行,银行,601398,工商银行,银行,-0.3400784503637033,0.17311632295458684,0.17311632295458684,True,True
126,1,14,2024-08-08,2025-02-19,2025-02-19,600036,招商银行,银行,603501,韦尔股份,电子,-0.0,0.0,0.0,False,False
126,1,14,2024-08-08,2025-02-19,2025-02-19,600519,贵州茅台,食品饮料,600887,伊利股份,食品饮料,-0.6245036053866385,0.28777964274669615,0.28777964274669615,True,True
126,1,14,2024-08-08,2025-02-19,2025-02-19,600519,贵州茅台,食品饮料,601288,农业银行,银行,0.0,-0.0,0.0,False,False
126,1,14,2024-08-08,2025-02-19,2025-02-19,600519,贵州茅台,食品饮料,601318,中国平安,非银金融,-0.10059633864667325,0.0415720841203658,0.0415720841203658,True,False
126,1,14,2024-08-08,2025-02-19,2025-02-19,600519,贵州茅台,食品饮料,601398,工商银行,银行,-0.0,0.0,0.0,False,False
126,1,14,2024-08-08,2025-02-19,2025-02-19,600519,贵州茅台,食品饮料,603501,韦尔股份,电子,-0.0,0.0,0.0,False,False
126,1,14,2024-08-08,2025-02-19,2025-02-19,600887,伊利股份,食品饮料,601288,农业银行,银行,0.0,-0.0,0.0,False,False
126,1,14,2024-08-08,2025-02-19,2025-02-19,600887,伊利股份,食品饮料,601318,中国平安,非银金融,-0.09077990326134545,0.04150165446792596,0.04150165446792596,True,False
126,1,14,2024-08-08,2025-02-19,2025-02-19,600887,伊利股份,食品饮料,601398,工商银行,银行,-0.0,0.0,0.0,False,False
126,1,14,2024-08-08,2025-02-19,2025-02-19,600887,伊利股份,食品饮料,603501,韦尔股份,电子,-0.0,0.0,0.0,False,False
126,1,14,2024-08-08,2025-02-19,2025-02-19,601288,农业银行,银行,601318,中国平安,非银金融,-0.0,0.0,0.0,False,False
126,1,14,2024-08-08,2025-02-19,2025-02-19,601288,农业银行,银行,601398,工商银行,银行,-1.190081148539398,0.6249939846323379,0.6249939846323379,True,True
126,1,14,2024-08-08,2025-02-19,2025-02-19,601288,农业银行,银行,603501,韦尔股份,电子,0.04732178581513296,-0.028736607642275237,0.028736607642275237,True,False
126,1,14,2024-08-08,2025-02-19,2025-02-19,601318,中国平安,非银金融,601398,工商银行,银行,-0.0,0.0,0.0,False,False
126,1,14,2024-08-08,2025-02-19,2025-02-19,601318,中国平安,非银金融,603501,韦尔股份,电子,-0.0,0.0,0.0,False,False
126,1,14,2024-08-08,2025-02-19,2025-02-19,601398,工商银行,银行,603501,韦尔股份,电子,0.0,-0.0,0.0,False,False
126,2,15,2024-09-05,2025-03-19,2025-03-19,000001,平安银行,银行,000568,泸州老窖,食品饮料,-0.16897429998541072,0.07426348289334077,0.07426348289334077,True,False
126,2,15,2024-09-05,2025-03-19,2025-03-19,000001,平安银行,银行,000725,京东方A,电子,-0.15471633871765195,0.086542471730836,0.086542471730836,True,False
126,2,15,2024-09-05,2025-03-19,2025-03-19,000001,平安银行,银行,000858,五粮液,食品饮料,-0.07373197718446922,0.030428857645255453,0.030428857645255453,True,False
126,2,15,2024-09-05,2025-03-19,2025-03-19,000001,平安银行,银行,002415,海康威视,电子,-0.010457024385937964,0.005786275967349164,0.005786275967349164,True,False
126,2,15,2024-09-05,2025-03-19,2025-03-19,000001,平安银行,银行,002460,赣锋锂业,新能源,-0.0,0.0,0.0,False,False
126,2,15,2024-09-05,2025-03-19,2025-03-19,000001,平安银行,银行,002475,立讯精密,电子,-0.008667413622185914,0.005076342756311856,0.005076342756311856,True,False
126,2,15,2024-09-05,2025-03-19,2025-03-19,000001,平安银行,银行,600030,中信证券,非银金融,-0.0,0.0,0.0,False,False
126,2,15,2024-09-05,2025-03-19,2025-03-19,000001,平安银行,银行,600036,招商银行,银行,-0.6015168919394487,0.2953361847216072,0.2953361847216072,True,True
126,2,15,2024-09-05,2025-03-19,2025-03-19,000001,平安银行,银行,600519,贵州茅台,食品饮料,-0.0,0.0,0.0,False,False
126,2,15,2024-09-05,2025-03-19,2025-03-19,000001,平安银行,银行,600887,伊利股份,食品饮料,-0.10085052613353057,0.04995516552924945,0.04995516552924945,True,False
126,2,15,2024-09-05,2025-03-19,2025-03-19,000001,平安银行,银行,601288,农业银行,银行,-0.11109100051439363,0.05434236534685976,0.05434236534685976,True,True
126,2,15,2024-09-05,2025-03-19,2025-03-19,000001,平安银行,银行,601318,中国平安,非银金融,-0.6496493377419917,0.2858148688256488,0.2858148688256488,True,False
126,2,15,2024-09-05,2025-03-19,2025-03-19,000001,平安银行,银行,601398,工商银行,银行,-0.07047788940869859,0.03379901083395311,0.03379901083395311,True,True
126,2,15,2024-09-05,2025-03-19,2025-03-19,000001,平安银行,银行,603501,韦尔股份,电子,-0.0,0.0,0.0,False,False
126,2,15,2024-09-05,2025-03-19,2025-03-19,000568,泸州老窖,食品饮料,000725,京东方A,电子,-0.05461355454174074,0.027744894002170804,0.027744894002170804,True,False
126,2,15,2024-09-05,2025-03-19,2025-03-19,000568,泸州老窖,食品饮料,000858,五粮液,食品饮料,-0.9747488485475608,0.36535243837499765,0.36535243837499765,True,True
126,2,15,2024-09-05,2025-03-19,2025-03-19,000568,泸州老窖,食品饮料,002415,海康威视,电子,-0.0,0.0,0.0,False,False
126,2,15,2024-09-05,2025-03-19,2025-03-19,000568,泸州老窖,食品饮料,002460,赣锋锂业,新能源,-0.09365363306511205,0.052392802598971076,0.052392802598971076,True,False
126,2,15,2024-09-05,2025-03-19,2025-03-19,000568,泸州老窖,食品饮料,002475,立讯精密,电子,-0.0,0.0,0.0,False,False
126,2,15,2024-09-05,2025-03-19,2025-03-19,000568,泸州老窖,食品饮料,600030,中信证券,非银金融,-0.21351013304277588,0.11422699606066425,0.11422699606066425,True,False
126,2,15,2024-09-05,2025-03-19,2025-03-19,000568,泸州老窖,食品饮料,600036,招商银行,银行,-0.06923592632298771,0.03087378321696591,0.03087378321696591,True,False
126,2,15,2024-09-05,2025-03-19,2025-03-19,000568,泸州老窖,食品饮料,600519,贵州茅台,食品饮料,-0.391005098340629,0.1606666083351474,0.1606666083351474,True,True
126,2,15,2024-09-05,2025-03-19,2025-03-19,000568,泸州老窖,食品饮料,600887,伊利股份,食品饮料,-0.227288852722597,0.10225154563109211,0.10225154563109211,True,True
126,2,15,2024-09-05,2025-03-19,2025-03-19,000568,泸州老窖,食品饮料,601288,农业银行,银行,0.0,-0.0,0.0,False,False
126,2,15,2024-09-05,2025-03-19,2025-03-19,000568,泸州老窖,食品饮料,601318,中国平安,非银金融,-0.3043996790872033,0.12162966743107698,0.12162966743107698,True,False
126,2,15,2024-09-05,2025-03-19,2025-03-19,000568,泸州老窖,食品饮料,601398,工商银行,银行,-0.0,0.0,0.0,False,False
126,2,15,2024-09-05,2025-03-19,2025-03-19,000568,泸州老窖,食品饮料,603501,韦尔股份,电子,-0.0,0.0,0.0,False,False
126,2,15,2024-09-05,2025-03-19,2025-03-19,000725,京东方A,电子,000858,五粮液,食品饮料,-0.08713955306242713,0.041569333889620495,0.041569333889620495,True,False
126,2,15,2024-09-05,2025-03-19,2025-03-19,000725,京东方A,电子,002415,海康威视,电子,-0.3234017174646091,0.20685275657571428,0.20685275657571428,True,True
126,2,15,2024-09-05,2025-03-19,2025-03-19,000725,京东方A,电子,002460,赣锋锂业,新能源,-0.1129616030649914,0.08042967351517509,0.08042967351517509,True,False
126,2,15,2024-09-05,2025-03-19,2025-03-19,000725,京东方A,电子,002475,立讯精密,电子,-0.3563260182464304,0.2412331120760787,0.2412331120760787,True,True
126,2,15,2024-09-05,2025-03-19,2025-03-19,000725,京东方A,电子,600030,中信证券,非银金融,-0.08836080130941688,0.06016561610499619,0.06016561610499619,True,False
126,2,15,2024-09-05,2025-03-19,2025-03-19,000725,京东方A,电子,600036,招商银行,银行,-0.0,0.0,0.0,False,False
126,2,15,2024-09-05,2025-03-19,2025-03-19,000725,京东方A,电子,600519,贵州茅台,食品饮料,-0.0,0.0,0.0,False,False
126,2,15,2024-09-05,2025-03-19,2025-03-19,000725,京东方A,电子,600887,伊利股份,食品饮料,-0.0,0.0,0.0,False,False
126,2,15,2024-09-05,2025-03-19,2025-03-19,000725,京东方A,电子,601288,农业银行,银行,0.0,-0.0,0.0,False,False
126,2,15,2024-09-05,2025-03-19,2025-03-19,000725,京东方A,电子,601318,中国平安,非银金融,-0.07961619071657285,0.04048882574984685,0.04048882574984685,True,False
126,2,15,2024-09-05,2025-03-19,2025-03-19,000725,京东方A,电子,601398,工商银行,银行,0.0,-0.0,0.0,False,False
126,2,15,2024-09-05,2025-03-19,2025-03-19,000725,京东方A,电子,603501,韦尔股份,电子,-0.10067809461107549,0.06709917720130987,0.06709917720130987,True,True
126,2,15,2024-09-05,2025-03-19,2025-03-19,000858,五粮液,食品饮料,002415,海康威视,电子,-0.06969686778397201,0.0328903810492516,0.0328903810492516,True,False
126,2,15,2024-09-05,2025-03-19,2025-03-19,000858,五粮液,食品饮料,002460,赣锋锂业,新能源,-0.06380426875804115,0.0335175177182892,0.0335175177182892,True,False
126,2,15,2024-09-05,2025-03-19,2025-03-19,000858,五粮液,食品饮料,002475,立讯精密,电子,-0.023687934006610532,0.011831865448198814,0.011831865448198814,True,False
126,2,15,2024-09-05,2025-03-19,2025-03-19,000858,五粮液,食品饮料,600030,中信证券,非银金融,-0.10840181716143173,0.05445803141484154,0.05445803141484154,True,False
126,2,15,2024-09-05,2025-03-19,2025-03-19,000858,五粮液,食品饮料,600036,招商银行,银行,-0.0,0.0,0.0,False,False
126,2,15,2024-09-05,2025-03-19,2025-03-19,000858,五粮液,食品饮料,600519,贵州茅台,食品饮料,-0.8179178884802846,0.31559348066347986,0.31559348066347986,True,True
126,2,15,2024-09-05,2025-03-19,2025-03-19,000858,五粮液,食品饮料,600887,伊利股份,食品饮料,-0.46265582114926107,0.19544514506791885,0.19544514506791885,True,True
126,2,15,2024-09-05,2025-03-19,2025-03-19,000858,五粮液,食品饮料,601288,农业银行,银行,0.0,-0.0,0.0,False,False
126,2,15,2024-09-05,2025-03-19,2025-03-19,000858,五粮液,食品饮料,601318,中国平安,非银金融,-0.20706421016636062,0.07769185306373308,0.07769185306373308,True,False
126,2,15,2024-09-05,2025-03-19,2025-03-19,000858,五粮液,食品饮料,601398,工商银行,银行,-0.0,0.0,0.0,False,False
126,2,15,2024-09-05,2025-03-19,2025-03-19,000858,五粮液,食品饮料,603501,韦尔股份,电子,-0.0,0.0,0.0,False,False
126,2,15,2024-09-05,2025-03-19,2025-03-19,002415,海康威视,电子,002460,赣锋锂业,新能源,-0.17273619513455288,0.12166529532269023,0.12166529532269023,True,False
126,2,15,2024-09-05,2025-03-19,2025-03-19,002415,海康威视,电子,002475,立讯精密,电子,-0.10588320167838851,0.07091112186578785,0.07091112186578785,True,True
126,2,15,2024-09-05,2025-03-19,2025-03-19,002415,海康威视,电子,600030,中信证券,非银金融,-0.04554572504252924,0.03067850903745746,0.03067850903745746,True,False
126,2,15,2024-09-05,2025-03-19,2025-03-19,002415,海康威视,电子,600036,招商银行,银行,-0.0,0.0,0.0,False,False
126,2,15,2024-09-05,2025-03-19,2025-03-19,002415,海康威视,电子,600519,贵州茅台,食品饮料,-0.12752493787596886,0.06597428478364928,0.06597428478364928,True,False
126,2,15,2024-09-05,2025-03-19,2025-03-19,002415,海康威视,电子,600887,伊利股份,食品饮料,-0.0,0.0,0.0,False,False
126,2,15,2024-09-05,2025-03-19,2025-03-19,002415,海康威视,电子,601288,农业银行,银行,0.0,-0.0,0.0,False,False
126,2,15,2024-09-05,2025-03-19,2025-03-19,002415,海康威视,电子,601318,中国平安,非银金融,-0.25263139928228684,0.1270922361743003,0.1270922361743003,True,False
126,2,15,2024-09-05,2025-03-19,2025-03-19,002415,海康威视,电子,601398,工商银行,银行,-0.0,0.0,0.0,False,False
126,2,15,2024-09-05,2025-03-19,2025-03-19,002415,海康威视,电子,603501,韦尔股份,电子,-0.3059733745178791,0.2017268699335452,0.2017268699335452,True,True
126,2,15,2024-09-05,2025-03-19,2025-03-19,002460,赣锋锂业,新能源,002475,立讯精密,电子,-0.09320124375222348,0.06948250499587531,0.06948250499587531,True,False
126,2,15,2024-09-05,2025-03-19,2025-03-19,002460,赣锋锂业,新能源,600030,中信证券,非银金融,-0.11115781786688436,0.08334760212146272,0.08334760212146272,True,False
126,2,15,2024-09-05,2025-03-19,2025-03-19,002460,赣锋锂业,新能源,600036,招商银行,银行,-0.0,0.0,0.0,False,False
126,2,15,2024-09-05,2025-03-19,2025-03-19,002460,赣锋锂业,新能源,600519,贵州茅台,食品饮料,-0.0,0.0,0.0,False,False
126,2,15,2024-09-05,2025-03-19,2025-03-19,002460,赣锋锂业,新能源,600887,伊利股份,食品饮料,-0.08285230666794499,0.05223952045786039,0.05223952045786039,True,False
126,2,15,2024-09-05,2025-03-19,2025-03-19,002460,赣锋锂业,新能源,601288,农业银行,银行,0.0,-0.0,0.0,False,False
126,2,15,2024-09-05,2025-03-19,2025-03-19,002460,赣锋锂业,新能源,601318,中国平安,非银金融,-0.0,0.0,0.0,False,False
126,2,15,2024-09-05,2025-03-19,2025-03-19,002460,赣锋锂业,新能源,601398,工商银行,银行,0.0,-0.0,0.0,False,False
126,2,15,2024-09-05,2025-03-19,2025-03-19,002460,赣锋锂业,新能源,603501,韦尔股份,电子,-0.14825411182002363,0.10880612131514543,0.10880612131514543,True,False
126,2,15,2024-09-05,2025-03-19,2025-03-19,002475,立讯精密,电子,600030,中信证券,非银金融,-0.0,0.0,0.0,False,False
126,2,15,2024-09-05,2025-03-19,2025-03-19,002475,立讯精密,电子,600036,招商银行,银行,-0.0,0.0,0.0,False,False
126,2,15,2024-09-05,2025-03-19,2025-03-19,002475,立讯精密,电子,600519,贵州茅台,食品饮料,-0.0,0.0,0.0,False,False
