trade_date,window,min_valid_ratio,required_valid_days,current_universe_count,eligible_stock_count,eligible_stock_ratio,p_over_w,possible_pair_count,dense_matrix_memory_mb_float64,covariance_dimensionally_singular,covariance_rank_upper_bound,minimum_rank_deficiency,eligible_jaccard_vs_previous_day,entered_count,exited_count
2026-09-03,60,0.8,48,5215,5195,0.9961649089165868,86.58333333333333,13491415,205.90229034423828,True,59,5136,0.9998075072184793,1.0,0.0
2026-09-03,60,0.9,54,5215,5176,0.9925215723873442,86.26666666666667,13392900,204.39892578125,True,59,5117,1.0,0.0,0.0
2026-09-03,60,0.95,57,5215,5138,0.9852348993288591,85.63333333333334,13196953,201.40872192382812,True,59,5079,0.999222092570984,0.0,4.0
2026-09-03,120,0.8,96,5215,5179,0.9930968360498562,43.15833333333333,13408431,204.63593292236328,True,119,5060,0.9998069125313768,1.0,0.0
2026-09-03,120,0.9,108,5215,5170,0.9913710450623202,43.083333333333336,13361865,203.92532348632812,True,119,5051,1.0,0.0,0.0
2026-09-03,120,0.95,114,5215,5128,0.9833173537871525,42.733333333333334,13145628,200.62548828125,True,119,5009,1.0,0.0,0.0
2026-09-03,252,0.8,202,5215,5144,0.9863854266538831,20.41269841269841,13227796,201.87939453125,True,251,4893,0.9998055987558321,1.0,0.0
2026-09-03,252,0.9,227,5215,5125,0.9827420901246404,20.33730158730159,13130250,200.39081573486328,True,251,4874,1.0,0.0,0.0
2026-09-03,252,0.95,240,5215,5109,0.9796740172579099,20.273809523809526,13048386,199.14154815673828,True,251,4858,0.9998042669798395,1.0,0.0
