analysis_date,window,window_start,stock_min_valid_ratio,pair_min_common_ratio,required_stock_valid_days,required_pair_common_days,current_pit_universe_count,eligible_stock_count,eligible_stock_ratio,possible_pair_count,sampled_pair_count,valid_pair_count,valid_pair_ratio,mean_corr,median_corr,std_corr,mean_abs_corr,q01_corr,q05_corr,q10_corr,q25_corr,q50_corr,q75_corr,q90_corr,q95_corr,q99_corr,median_abs_corr,q90_abs_corr,q95_abs_corr,q99_abs_corr,share_corr_negative,share_corr_gt_0_1,share_corr_gt_0_2,share_corr_gt_0_3,share_corr_gt_0_5,share_abs_corr_gt_0_3,share_abs_corr_gt_0_5,mean_common_obs,median_common_obs,mean_common_ratio,min_common_obs
2017-10-31,60,2017-08-02,0.9,0.9,54,54,3411,2941,0.862210495455878,4323270,20000,19956,0.9978,0.21234218055101578,0.21369112576483967,0.16663688313696678,0.228698139047363,-0.1755943108775803,-0.06392415860855563,-0.0030750596359852057,0.09998504157253078,0.21369112576483967,0.3268916234021735,0.42560543848394294,0.48526392632791343,0.5967517358418856,0.21596324685064283,0.42560543848394294,0.48526392632791343,0.5967517358418856,0.10387853277209862,0.7499498897574665,0.5334235317698938,0.30276608538785327,0.04134095009019843,0.30416917217879336,0.04134095009019843,59.55011024253358,60.0,0.9925018373755596,54
2017-11-30,60,2017-09-01,0.9,0.9,54,54,3447,2959,0.8584276182187409,4376361,20000,19960,0.998,0.23985999542905892,0.243199920139085,0.17154376775077584,0.2541417658894229,-0.18067846096018708,-0.049051072838037356,0.018091264052615057,0.12591294609841341,0.243199920139085,0.3581657994519607,0.4592981398714045,0.5172755684623737,0.6168857909672115,0.24504249648700016,0.45944439169346096,0.5173369864805742,0.6168857909672115,0.08376753507014029,0.7955911823647295,0.5990480961923847,0.3688877755511022,0.06177354709418838,0.37064128256513024,0.06187374749498998,59.538977955911825,60.0,0.9923162992651969,54
2017-12-29,60,2017-10-09,0.9,0.9,54,54,3470,2995,0.8631123919308358,4483515,20000,19965,0.99825,0.2821698194678023,0.28557838414886016,0.18857233138203655,0.29578224182453683,-0.18324126604325067,-0.038646039508870626,0.038136029792577845,0.15833502076328607,0.28557838414886016,0.41312144685976887,0.5236036889366206,0.5855268330440394,0.6884622025440293,0.28684872723348487,0.5236408316441131,0.5855268330440394,0.6884622025440293,0.07082394189832206,0.8360631104432757,0.6768845479589282,0.46922113698973206,0.1257200100175307,0.4712246431254696,0.12577009767092412,59.56954670673679,60.0,0.9928257784456131,54
2018-01-31,60,2017-11-08,0.9,0.9,54,54,3485,3026,0.8682926829268293,4576825,20000,19955,0.99775,0.25904212695533885,0.2616244189448039,0.1824360866016343,0.2719088809441509,-0.1608461686028658,-0.044881136066094465,0.02293920533726007,0.13164863430952256,0.2616244189448039,0.387329257165009,0.49643624133127184,0.5568362250872837,0.6602392348318515,0.2625473597863635,0.49643624133127184,0.5568362250872837,0.6602392348318515,0.08068153345026309,0.7996993234778251,0.6260085191681283,0.4203457780005011,0.0961162615885743,0.4208970182911551,0.0961162615885743,59.559909797043346,60.0,0.9926651632840557,54
2018-02-28,60,2017-11-29,0.9,0.9,54,54,3496,2961,0.8469679633867276,4382280,20000,19948,0.9974,0.37409729820446164,0.3853139441365757,0.18885382010572374,0.378864428245276,-0.08992665988819248,0.04620815494451018,0.12234156150713373,0.2502911874845018,0.3853139441365757,0.5097244050315085,0.6118582222369534,0.6678367424461391,0.7621241815207327,0.38539831523216567,0.6118582222369534,0.6678367424461391,0.7621241815207327,0.03052937637858432,0.9174353318628434,0.8197814317224784,0.6631742530579506,0.26869861640264686,0.6635251654301183,0.26869861640264686,59.52561660316824,60.0,0.9920936100528039,54
2018-03-30,60,2017-12-29,0.9,0.9,54,54,3506,3008,0.8579577866514546,4522528,20000,19940,0.997,0.40491337508944353,0.4179629330518912,0.18469695017774404,0.40846785299369276,-0.07082284789422988,0.07976409904211884,0.159008654411646,0.28469505708764226,0.4179629330518912,0.5375294809276895,0.6343978398842184,0.6876679253575135,0.7736933798084287,0.4179629330518912,0.6343978398842184,0.6876679253575135,0.7736933798084287,0.022668004012036107,0.9400702106318957,0.8623871614844534,0.7245737211634905,0.3239217652958877,0.7247743229689068,0.3239217652958877,59.551905717151456,60.0,0.9925317619525243,54
2018-04-27,60,2018-01-25,0.9,0.9,54,54,3515,3025,0.8605974395448079,4573800,20000,19952,0.9976,0.40302270668393275,0.41639870754638053,0.17409120135054823,0.40585732811592434,-0.04823963218076082,0.0943770418698556,0.16917909695323463,0.29248592414014213,0.41639870754638053,0.5290219452406979,0.6161117317307705,0.6633445002221006,0.747794898969572,0.4164143888634947,0.6161117317307705,0.6633445002221006,0.747794898969572,0.017742582197273458,0.9464715316760225,0.8711908580593424,0.7368183640737771,0.3111467522052927,0.7369186046511628,0.3111467522052927,59.56425421010425,60.0,0.9927375701684041,54
2018-05-31,60,2018-03-05,0.9,0.9,54,54,3523,3097,0.8790803292648312,4794156,20000,19972,0.9986,0.3293003293473858,0.34208884776542925,0.1768190338844681,0.3359370324081578,-0.11792689130637302,0.020218107577666938,0.09407319091000418,0.21339134920709596,0.34208884776542925,0.45495271731751963,0.5488050008196954,0.6011778183004463,0.6877393569746302,0.34216092137012555,0.5488050008196954,0.6011778183004463,0.6877393569746302,0.039505307430402564,0.8940016022431404,0.7698778289605448,0.5879731624273984,0.16798517925095133,0.5885239335069097,0.16798517925095133,59.54471259763669,60.0,0.9924118766272783,54
2018-06-29,60,2018-04-02,0.9,0.9,54,54,3532,3080,0.8720271800679502,4741660,20000,19973,0.99865,0.3852288478082162,0.39342728813709454,0.1752989542780843,0.387523274670839,-0.03985435899357128,0.08129579426770714,0.15137760084169202,0.2684100449170665,0.39342728813709454,0.5106988029390103,0.6068739844060894,0.6595429618819932,0.7489972699497193,0.39342728813709454,0.6068739844060894,0.6595429618819932,0.7489972699497193,0.018575076353076654,0.9395684173634407,0.848745806839233,0.6936364091523557,0.2702147899664547,0.6937365443348521,0.2702147899664547,59.63776097731938,60.0,0.9939626829553233,54
2018-07-31,60,2018-05-08,0.9,0.9,54,54,3536,3166,0.8953619909502263,5010195,20000,19983,0.99915,0.4119700602324095,0.42314244429433456,0.18188764382547554,0.41439189083450667,-0.03757856408921843,0.0966996308015856,0.16837128322552786,0.29126156038662443,0.42314244429433456,0.541987474922649,0.6402373120735904,0.6943868617079716,0.7808995922635097,0.4231749027155635,0.6402373120735904,0.6943868617079716,0.7808995922635097,0.01666416453985888,0.948205975078817,0.8679377470850222,0.7374268127908722,0.3331331631887104,0.7377270680078066,0.3331331631887104,59.712305459640696,60.0,0.9952050909940117,54
