analysis_date,window,security_id_i,stock_code_i,stock_name_i,security_id_j,stock_code_j,stock_name_j,common_obs,common_ratio,correlation,abs_correlation,top_pair_definition
2015-12-31,60,000965.XSHE,000965,天保基建,600322.XSHG,600322,津投城开,60,1.0,0.9026038559108872,0.9026038559108872,Top |rho| within random pair sample; not global full-market top edge
2015-12-31,60,000937.XSHE,000937,冀中能源,601225.XSHG,601225,陕西煤业,60,1.0,0.896196686612671,0.896196686612671,Top |rho| within random pair sample; not global full-market top edge
2015-12-31,60,002561.XSHE,002561,徐家汇,600838.XSHG,600838,上海九百,60,1.0,0.8769796490222251,0.8769796490222251,Top |rho| within random pair sample; not global full-market top edge
2015-12-31,60,000528.XSHE,000528,柳工,000900.XSHE,000900,现代投资,60,1.0,0.8665331955485056,0.8665331955485056,Top |rho| within random pair sample; not global full-market top edge
2015-12-31,60,000825.XSHE,000825,太钢不锈,600839.XSHG,600839,四川长虹,60,1.0,0.8489626831517139,0.8489626831517139,Top |rho| within random pair sample; not global full-market top edge
2015-12-31,60,000983.XSHE,000983,山西焦煤,600780.XSHG,600780,通宝能源,60,1.0,0.8437862142116893,0.8437862142116893,Top |rho| within random pair sample; not global full-market top edge
2015-12-31,60,000539.XSHE,000539,粤电力A,600801.XSHG,600801,华新建材,60,1.0,0.8365608576044804,0.8365608576044804,Top |rho| within random pair sample; not global full-market top edge
2015-12-31,60,002641.XSHE,002641,公元股份,601208.XSHG,601208,东材科技,60,1.0,0.8344639072624288,0.8344639072624288,Top |rho| within random pair sample; not global full-market top edge
2015-12-31,60,002184.XSHE,002184,海得控制,002444.XSHE,002444,巨星科技,60,1.0,0.8338431853668604,0.8338431853668604,Top |rho| within random pair sample; not global full-market top edge
2015-12-31,60,000709.XSHE,000709,河钢股份,600005.XSHG,600005,武钢股份,60,1.0,0.8334183691669792,0.8334183691669792,Top |rho| within random pair sample; not global full-market top edge
2015-12-31,60,000960.XSHE,000960,锡业股份,601958.XSHG,601958,金钼股份,60,1.0,0.8300717936887912,0.8300717936887912,Top |rho| within random pair sample; not global full-market top edge
2015-12-31,60,002749.XSHE,002749,国光股份,300403.XSHE,300403,汉宇集团,60,1.0,0.8295839950650444,0.8295839950650444,Top |rho| within random pair sample; not global full-market top edge
2015-12-31,60,002267.XSHE,002267,陕天然气,002653.XSHE,002653,海思科,60,1.0,0.8268059253166634,0.8268059253166634,Top |rho| within random pair sample; not global full-market top edge
2015-12-31,60,000089.XSHE,000089,深圳机场,600170.XSHG,600170,上海建工,60,1.0,0.8247649156561717,0.8247649156561717,Top |rho| within random pair sample; not global full-market top edge
2015-12-31,60,000758.XSHE,000758,中色股份,000970.XSHE,000970,中科三环,60,1.0,0.8242724180581151,0.8242724180581151,Top |rho| within random pair sample; not global full-market top edge
2015-12-31,60,000916.XSHE,000916,华北高速,600717.XSHG,600717,天津港,60,1.0,0.8229153107924319,0.8229153107924319,Top |rho| within random pair sample; not global full-market top edge
2015-12-31,60,002653.XSHE,002653,海思科,600488.XSHG,600488,津药药业,54,0.9,0.8223784590171322,0.8223784590171322,Top |rho| within random pair sample; not global full-market top edge
2015-12-31,60,002478.XSHE,002478,常宝股份,300176.XSHE,300176,鸿特科技,60,1.0,0.8218620177509479,0.8218620177509479,Top |rho| within random pair sample; not global full-market top edge
2015-12-31,60,002521.XSHE,002521,齐峰新材,601579.XSHG,601579,会稽山,60,1.0,0.8162969789435869,0.8162969789435869,Top |rho| within random pair sample; not global full-market top edge
2015-12-31,60,300146.XSHE,300146,汤臣倍健,600285.XSHG,600285,羚锐制药,60,1.0,0.8160495882138703,0.8160495882138703,Top |rho| within random pair sample; not global full-market top edge
2015-12-31,60,000683.XSHE,000683,博源化工,601208.XSHG,601208,东材科技,60,1.0,0.8152308981081883,0.8152308981081883,Top |rho| within random pair sample; not global full-market top edge
2015-12-31,60,000780.XSHE,000780,ST平能,000983.XSHE,000983,山西焦煤,60,1.0,0.814185297434645,0.814185297434645,Top |rho| within random pair sample; not global full-market top edge
2015-12-31,60,000828.XSHE,000828,东莞控股,601225.XSHG,601225,陕西煤业,60,1.0,0.8128986012689252,0.8128986012689252,Top |rho| within random pair sample; not global full-market top edge
2015-12-31,60,000016.XSHE,000016,*ST康佳A,002555.XSHE,002555,三七互娱,60,1.0,0.8123150071241745,0.8123150071241745,Top |rho| within random pair sample; not global full-market top edge
2015-12-31,60,000159.XSHE,000159,国际实业,600567.XSHG,600567,山鹰国际,60,1.0,0.8120112173550069,0.8120112173550069,Top |rho| within random pair sample; not global full-market top edge
2015-12-31,60,002225.XSHE,002225,濮耐股份,600717.XSHG,600717,天津港,60,1.0,0.8116034847346,0.8116034847346,Top |rho| within random pair sample; not global full-market top edge
2015-12-31,60,002225.XSHE,002225,濮耐股份,600993.XSHG,600993,马应龙,60,1.0,0.8096582142591803,0.8096582142591803,Top |rho| within random pair sample; not global full-market top edge
2015-12-31,60,000548.XSHE,000548,湖南投资,600327.XSHG,600327,大东方,60,1.0,0.8094780882786136,0.8094780882786136,Top |rho| within random pair sample; not global full-market top edge
2015-12-31,60,000900.XSHE,000900,现代投资,601929.XSHG,601929,吉视传媒,60,1.0,0.8088840267056718,0.8088840267056718,Top |rho| within random pair sample; not global full-market top edge
2015-12-31,60,002646.XSHE,002646,天佑德酒,601218.XSHG,601218,吉鑫科技,60,1.0,0.808860709899942,0.808860709899942,Top |rho| within random pair sample; not global full-market top edge
2015-12-31,60,000338.XSHE,000338,潍柴动力,600123.XSHG,600123,兰花科创,60,1.0,0.8062082014319818,0.8062082014319818,Top |rho| within random pair sample; not global full-market top edge
2015-12-31,60,000636.XSHE,000636,风华高科,600488.XSHG,600488,津药药业,54,0.9,0.8059830792608228,0.8059830792608228,Top |rho| within random pair sample; not global full-market top edge
2015-12-31,60,000883.XSHE,000883,湖北能源,000897.XSHE,000897,津滨发展,60,1.0,0.8044432889548432,0.8044432889548432,Top |rho| within random pair sample; not global full-market top edge
2015-12-31,60,002132.XSHE,002132,恒星科技,600546.XSHG,600546,山煤国际,60,1.0,0.8038042360863668,0.8038042360863668,Top |rho| within random pair sample; not global full-market top edge
2015-12-31,60,000768.XSHE,000768,中航西飞,600178.XSHG,600178,东安动力,60,1.0,0.803790467125163,0.803790467125163,Top |rho| within random pair sample; not global full-market top edge
2015-12-31,60,002078.XSHE,002078,太阳纸业,002225.XSHE,002225,濮耐股份,58,0.9666666666666667,0.8032756890799214,0.8032756890799214,Top |rho| within random pair sample; not global full-market top edge
2015-12-31,60,002657.XSHE,002657,中科金财,300059.XSHE,300059,东方财富,60,1.0,0.8031039681538696,0.8031039681538696,Top |rho| within random pair sample; not global full-market top edge
2015-12-31,60,000900.XSHE,000900,现代投资,600755.XSHG,600755,厦门国贸,60,1.0,0.801901637136087,0.801901637136087,Top |rho| within random pair sample; not global full-market top edge
2015-12-31,60,002690.XSHE,002690,美亚光电,300206.XSHE,300206,理邦仪器,60,1.0,0.8009281539689509,0.8009281539689509,Top |rho| within random pair sample; not global full-market top edge
2015-12-31,60,300055.XSHE,300055,万邦达,600327.XSHG,600327,大东方,60,1.0,0.800806740308568,0.800806740308568,Top |rho| within random pair sample; not global full-market top edge
2015-12-31,60,000932.XSHE,000932,华菱钢铁,601699.XSHG,601699,潞安环能,60,1.0,0.8001336299482161,0.8001336299482161,Top |rho| within random pair sample; not global full-market top edge
2015-12-31,60,000739.XSHE,000739,普洛药业,000897.XSHE,000897,津滨发展,60,1.0,0.7996095350666237,0.7996095350666237,Top |rho| within random pair sample; not global full-market top edge
2015-12-31,60,000589.XSHE,000589,贵州轮胎,000916.XSHE,000916,华北高速,60,1.0,0.798639994329116,0.798639994329116,Top |rho| within random pair sample; not global full-market top edge
2015-12-31,60,002753.XSHE,002753,永东股份,300476.XSHE,300476,胜宏科技,60,1.0,0.7976596280189772,0.7976596280189772,Top |rho| within random pair sample; not global full-market top edge
2015-12-31,60,002057.XSHE,002057,中钢天源,300034.XSHE,300034,钢研高纳,54,0.9,0.7967143036579332,0.7967143036579332,Top |rho| within random pair sample; not global full-market top edge
2015-12-31,60,002029.XSHE,002029,七匹狼,600321.XSHG,600321,正源股份,60,1.0,0.7964644728421754,0.7964644728421754,Top |rho| within random pair sample; not global full-market top edge
2015-12-31,60,002396.XSHE,002396,星网锐捷,002492.XSHE,002492,恒基达鑫,60,1.0,0.7963043529510394,0.7963043529510394,Top |rho| within random pair sample; not global full-market top edge
2015-12-31,60,002138.XSHE,002138,顺络电子,601929.XSHG,601929,吉视传媒,60,1.0,0.7956678576156571,0.7956678576156571,Top |rho| within random pair sample; not global full-market top edge
2015-12-31,60,000965.XSHE,000965,天保基建,002132.XSHE,002132,恒星科技,60,1.0,0.7949371225083538,0.7949371225083538,Top |rho| within random pair sample; not global full-market top edge
2015-12-31,60,002324.XSHE,002324,普利特,601218.XSHG,601218,吉鑫科技,60,1.0,0.793400955761192,0.793400955761192,Top |rho| within random pair sample; not global full-market top edge
2015-12-31,60,002573.XSHE,002573,清新环境,600874.XSHG,600874,创业环保,60,1.0,0.7924767601288999,0.7924767601288999,Top |rho| within random pair sample; not global full-market top edge
2015-12-31,60,000725.XSHE,000725,京东方A,000883.XSHE,000883,湖北能源,60,1.0,0.7923527959652612,0.7923527959652612,Top |rho| within random pair sample; not global full-market top edge
2015-12-31,60,002017.XSHE,002017,东信和平,300183.XSHE,300183,东软载波,60,1.0,0.7914862597982506,0.7914862597982506,Top |rho| within random pair sample; not global full-market top edge
2015-12-31,60,000859.XSHE,000859,国风新材,000900.XSHE,000900,现代投资,60,1.0,0.791368198631366,0.791368198631366,Top |rho| within random pair sample; not global full-market top edge
2015-12-31,60,300041.XSHE,300041,回天新材,300090.XSHE,300090,盛运退,60,1.0,0.7904156788000055,0.7904156788000055,Top |rho| within random pair sample; not global full-market top edge
2015-12-31,60,002328.XSHE,002328,新朋股份,601106.XSHG,601106,中国一重,60,1.0,0.790405985381234,0.790405985381234,Top |rho| within random pair sample; not global full-market top edge
2015-12-31,60,000088.XSHE,000088,盐田港,600082.XSHG,600082,ST海泰,60,1.0,0.7901020840245476,0.7901020840245476,Top |rho| within random pair sample; not global full-market top edge
2015-12-31,60,000589.XSHE,000589,贵州轮胎,600266.XSHG,600266,城建发展,60,1.0,0.7888501422074764,0.7888501422074764,Top |rho| within random pair sample; not global full-market top edge
2015-12-31,60,000828.XSHE,000828,东莞控股,002187.XSHE,002187,广百股份,60,1.0,0.7886335897772033,0.7886335897772033,Top |rho| within random pair sample; not global full-market top edge
2015-12-31,60,000798.XSHE,000798,中水渔业,000949.XSHE,000949,新乡化纤,55,0.9166666666666666,0.7885435635887181,0.7885435635887181,Top |rho| within random pair sample; not global full-market top edge
2015-12-31,60,000828.XSHE,000828,东莞控股,002078.XSHE,002078,太阳纸业,58,0.9666666666666667,0.7882915496892159,0.7882915496892159,Top |rho| within random pair sample; not global full-market top edge
2015-12-31,60,000767.XSHE,000767,晋控电力,600327.XSHG,600327,大东方,58,0.9666666666666667,0.7876050081207535,0.7876050081207535,Top |rho| within random pair sample; not global full-market top edge
2015-12-31,60,000404.XSHE,000404,长虹华意,600067.XSHG,600067,冠城新材,60,1.0,0.7874321328448359,0.7874321328448359,Top |rho| within random pair sample; not global full-market top edge
2015-12-31,60,002187.XSHE,002187,广百股份,603366.XSHG,603366,日出东方,60,1.0,0.7872237588930232,0.7872237588930232,Top |rho| within random pair sample; not global full-market top edge
2015-12-31,60,002266.XSHE,002266,浙富控股,600642.XSHG,600642,申能股份,60,1.0,0.7866418539170003,0.7866418539170003,Top |rho| within random pair sample; not global full-market top edge
2015-12-31,60,002398.XSHE,002398,垒知集团,600825.XSHG,600825,新华传媒,60,1.0,0.7866088159882657,0.7866088159882657,Top |rho| within random pair sample; not global full-market top edge
2015-12-31,60,002375.XSHE,002375,亚厦股份,600883.XSHG,600883,博闻科技,60,1.0,0.7865302838398933,0.7865302838398933,Top |rho| within random pair sample; not global full-market top edge
2015-12-31,60,002163.XSHE,002163,海南发展,600316.XSHG,600316,洪都航空,60,1.0,0.7856864904045022,0.7856864904045022,Top |rho| within random pair sample; not global full-market top edge
2015-12-31,60,002737.XSHE,002737,葵花药业,600594.XSHG,600594,益佰制药,60,1.0,0.7848112301708532,0.7848112301708532,Top |rho| within random pair sample; not global full-market top edge
2015-12-31,60,002022.XSHE,002022,科华生物,002144.XSHE,002144,宏达高科,60,1.0,0.7842754732037787,0.7842754732037787,Top |rho| within random pair sample; not global full-market top edge
2015-12-31,60,000422.XSHE,000422,湖北宜化,600322.XSHG,600322,津投城开,60,1.0,0.7841713748489105,0.7841713748489105,Top |rho| within random pair sample; not global full-market top edge
2015-12-31,60,000088.XSHE,000088,盐田港,000897.XSHE,000897,津滨发展,60,1.0,0.7832063322524861,0.7832063322524861,Top |rho| within random pair sample; not global full-market top edge
2015-12-31,60,002421.XSHE,002421,达实智能,600225.XSHG,600225,退市卓朗,60,1.0,0.7826469066313648,0.7826469066313648,Top |rho| within random pair sample; not global full-market top edge
2015-12-31,60,002151.XSHE,002151,北斗星通,601106.XSHG,601106,中国一重,60,1.0,0.7817452580017787,0.7817452580017787,Top |rho| within random pair sample; not global full-market top edge
2015-12-31,60,000683.XSHE,000683,博源化工,002267.XSHE,002267,陕天然气,60,1.0,0.7812851742272796,0.7812851742272796,Top |rho| within random pair sample; not global full-market top edge
2015-12-31,60,300005.XSHE,300005,探路者,600546.XSHG,600546,山煤国际,60,1.0,0.7802552642429614,0.7802552642429614,Top |rho| within random pair sample; not global full-market top edge
2015-12-31,60,002267.XSHE,002267,陕天然气,600266.XSHG,600266,城建发展,60,1.0,0.7801979690072267,0.7801979690072267,Top |rho| within random pair sample; not global full-market top edge
2015-12-31,60,300227.XSHE,300227,光韵达,300255.XSHE,300255,常山药业,60,1.0,0.7800637895940017,0.7800637895940017,Top |rho| within random pair sample; not global full-market top edge
2015-12-31,60,000528.XSHE,000528,柳工,600971.XSHG,600971,恒源煤电,60,1.0,0.7797462253842553,0.7797462253842553,Top |rho| within random pair sample; not global full-market top edge
2015-12-31,60,000830.XSHE,000830,鲁西化工,600311.XSHG,600311,*ST荣华,58,0.9666666666666667,0.7796952154446125,0.7796952154446125,Top |rho| within random pair sample; not global full-market top edge
2015-12-31,60,000419.XSHE,000419,通程控股,300439.XSHE,300439,美康生物,60,1.0,0.7782964657571675,0.7782964657571675,Top |rho| within random pair sample; not global full-market top edge
2015-12-31,60,000830.XSHE,000830,鲁西化工,600675.XSHG,600675,中华企业,60,1.0,0.7779692651785235,0.7779692651785235,Top |rho| within random pair sample; not global full-market top edge
2015-12-31,60,000623.XSHE,000623,吉林敖东,600348.XSHG,600348,华阳股份,60,1.0,0.7778930340292655,0.7778930340292655,Top |rho| within random pair sample; not global full-market top edge
2015-12-31,60,000937.XSHE,000937,冀中能源,600495.XSHG,600495,晋西车轴,60,1.0,0.7776843094858931,0.7776843094858931,Top |rho| within random pair sample; not global full-market top edge
2015-12-31,60,000830.XSHE,000830,鲁西化工,002646.XSHE,002646,天佑德酒,60,1.0,0.7772682088083065,0.7772682088083065,Top |rho| within random pair sample; not global full-market top edge
2015-12-31,60,002022.XSHE,002022,科华生物,300406.XSHE,300406,九强生物,60,1.0,0.7767890032050737,0.7767890032050737,Top |rho| within random pair sample; not global full-market top edge
2015-12-31,60,002765.XSHE,002765,蓝黛科技,300486.XSHE,300486,东杰智能,60,1.0,0.7767042954214936,0.7767042954214936,Top |rho| within random pair sample; not global full-market top edge
2015-12-31,60,002122.XSHE,002122,ST汇洲,300005.XSHE,300005,探路者,60,1.0,0.7763275904362459,0.7763275904362459,Top |rho| within random pair sample; not global full-market top edge
2015-12-31,60,000883.XSHE,000883,湖北能源,002736.XSHE,002736,国信证券,60,1.0,0.7761842478623229,0.7761842478623229,Top |rho| within random pair sample; not global full-market top edge
2015-12-31,60,002410.XSHE,002410,广联达,600594.XSHG,600594,益佰制药,60,1.0,0.7761802954407848,0.7761802954407848,Top |rho| within random pair sample; not global full-market top edge
2015-12-31,60,000429.XSHE,000429,粤高速A,600830.XSHG,600830,香溢融通,60,1.0,0.7760041326518513,0.7760041326518513,Top |rho| within random pair sample; not global full-market top edge
2015-12-31,60,300218.XSHE,300218,安利股份,600523.XSHG,600523,贵航股份,60,1.0,0.7757875884034723,0.7757875884034723,Top |rho| within random pair sample; not global full-market top edge
2015-12-31,60,300195.XSHE,300195,长荣股份,300259.XSHE,300259,新天科技,54,0.9,0.7755059588588908,0.7755059588588908,Top |rho| within random pair sample; not global full-market top edge
2015-12-31,60,002609.XSHE,002609,捷顺科技,300330.XSHE,300330,计通退,60,1.0,0.7749700134769948,0.7749700134769948,Top |rho| within random pair sample; not global full-market top edge
2015-12-31,60,000900.XSHE,000900,现代投资,002307.XSHE,002307,北新路桥,60,1.0,0.7741809128728256,0.7741809128728256,Top |rho| within random pair sample; not global full-market top edge
2015-12-31,60,000539.XSHE,000539,粤电力A,600236.XSHG,600236,桂冠电力,54,0.9,0.7739350542815788,0.7739350542815788,Top |rho| within random pair sample; not global full-market top edge
2015-12-31,60,002165.XSHE,002165,红宝丽,002398.XSHE,002398,垒知集团,57,0.95,0.7739128068355362,0.7739128068355362,Top |rho| within random pair sample; not global full-market top edge
2015-12-31,60,000581.XSHE,000581,威孚高科,600022.XSHG,600022,山东钢铁,60,1.0,0.7737047333204309,0.7737047333204309,Top |rho| within random pair sample; not global full-market top edge
2015-12-31,60,000404.XSHE,000404,长虹华意,002285.XSHE,002285,世联行,60,1.0,0.773644213279945,0.773644213279945,Top |rho| within random pair sample; not global full-market top edge
2015-12-31,60,000099.XSHE,000099,中信海直,600875.XSHG,600875,东方电气,60,1.0,0.7735465074115809,0.7735465074115809,Top |rho| within random pair sample; not global full-market top edge
2016-12-30,60,300270.XSHE,300270,中威电子,300358.XSHE,300358,楚天科技,60,1.0,0.8625852451190114,0.8625852451190114,Top |rho| within random pair sample; not global full-market top edge
2016-12-30,60,002463.XSHE,002463,沪电股份,601313.XSHG,601313,江南嘉捷,60,1.0,0.8533116447577904,0.8533116447577904,Top |rho| within random pair sample; not global full-market top edge
2016-12-30,60,002788.XSHE,002788,鹭燕医药,300421.XSHE,300421,力星股份,59,0.9833333333333333,0.8525419414630684,0.8525419414630684,Top |rho| within random pair sample; not global full-market top edge
2016-12-30,60,000917.XSHE,000917,电广传媒,300358.XSHE,300358,楚天科技,60,1.0,0.8160311690894055,0.8160311690894055,Top |rho| within random pair sample; not global full-market top edge
2016-12-30,60,002551.XSHE,002551,尚荣医疗,300048.XSHE,300048,合康新能,60,1.0,0.8159195826618402,0.8159195826618402,Top |rho| within random pair sample; not global full-market top edge
2016-12-30,60,002471.XSHE,002471,中超控股,300307.XSHE,300307,慈星股份,60,1.0,0.8144673448863584,0.8144673448863584,Top |rho| within random pair sample; not global full-market top edge
2016-12-30,60,300009.XSHE,300009,安科生物,300075.XSHE,300075,数字政通,60,1.0,0.809099387313129,0.809099387313129,Top |rho| within random pair sample; not global full-market top edge
2016-12-30,60,002152.XSHE,002152,广电运通,300147.XSHE,300147,*ST香雪,60,1.0,0.8039794042013593,0.8039794042013593,Top |rho| within random pair sample; not global full-market top edge
2016-12-30,60,300009.XSHE,300009,安科生物,300486.XSHE,300486,东杰智能,60,1.0,0.8026331056605379,0.8026331056605379,Top |rho| within random pair sample; not global full-market top edge
2016-12-30,60,002448.XSHE,002448,中原内配,300113.XSHE,300113,顺网科技,60,1.0,0.7967741529816941,0.7967741529816941,Top |rho| within random pair sample; not global full-market top edge
2016-12-30,60,002406.XSHE,002406,远东传动,002449.XSHE,002449,国星光电,60,1.0,0.7951877466485185,0.7951877466485185,Top |rho| within random pair sample; not global full-market top edge
2016-12-30,60,002504.XSHE,002504,*ST弘高,300113.XSHE,300113,顺网科技,60,1.0,0.7938017288970747,0.7938017288970747,Top |rho| within random pair sample; not global full-market top edge
2016-12-30,60,300251.XSHE,300251,光线传媒,300383.XSHE,300383,光环新网,60,1.0,0.7927711625270794,0.7927711625270794,Top |rho| within random pair sample; not global full-market top edge
2016-12-30,60,002407.XSHE,002407,多氟多,300014.XSHE,300014,亿纬锂能,60,1.0,0.7919612612096972,0.7919612612096972,Top |rho| within random pair sample; not global full-market top edge
2016-12-30,60,000420.XSHE,000420,吉林化纤,601222.XSHG,601222,林洋能源,60,1.0,0.7918949668638565,0.7918949668638565,Top |rho| within random pair sample; not global full-market top edge
2016-12-30,60,002514.XSHE,002514,*ST宝馨,300226.XSHE,300226,上海钢联,60,1.0,0.7893353227414678,0.7893353227414678,Top |rho| within random pair sample; not global full-market top edge
2016-12-30,60,300016.XSHE,300016,北陆药业,300085.XSHE,300085,银之杰,60,1.0,0.7892519338217696,0.7892519338217696,Top |rho| within random pair sample; not global full-market top edge
2016-12-30,60,000733.XSHE,000733,振华科技,300139.XSHE,300139,晓程科技,60,1.0,0.7871522095222007,0.7871522095222007,Top |rho| within random pair sample; not global full-market top edge
2016-12-30,60,002541.XSHE,002541,鸿路钢构,002627.XSHE,002627,三峡旅游,60,1.0,0.7860010943383755,0.7860010943383755,Top |rho| within random pair sample; not global full-market top edge
2016-12-30,60,300253.XSHE,300253,卫宁健康,601313.XSHG,601313,江南嘉捷,60,1.0,0.7834937498672371,0.7834937498672371,Top |rho| within random pair sample; not global full-market top edge
2016-12-30,60,000733.XSHE,000733,振华科技,002577.XSHE,002577,雷柏科技,60,1.0,0.7834301422994039,0.7834301422994039,Top |rho| within random pair sample; not global full-market top edge
2016-12-30,60,002371.XSHE,002371,北方华创,002546.XSHE,002546,新联电子,60,1.0,0.7815714557611182,0.7815714557611182,Top |rho| within random pair sample; not global full-market top edge
2016-12-30,60,000917.XSHE,000917,电广传媒,600602.XSHG,600602,云赛智联,60,1.0,0.7814225065491488,0.7814225065491488,Top |rho| within random pair sample; not global full-market top edge
2016-12-30,60,002433.XSHE,002433,太安退,002593.XSHE,002593,日上集团,60,1.0,0.7811746335612172,0.7811746335612172,Top |rho| within random pair sample; not global full-market top edge
2016-12-30,60,002527.XSHE,002527,新时达,300147.XSHE,300147,*ST香雪,60,1.0,0.780951203476898,0.780951203476898,Top |rho| within random pair sample; not global full-market top edge
2016-12-30,60,002477.XSHE,002477,雏鹰退,600897.XSHG,600897,厦门空港,60,1.0,0.7801900043429776,0.7801900043429776,Top |rho| within random pair sample; not global full-market top edge
2016-12-30,60,002029.XSHE,002029,七匹狼,600229.XSHG,600229,城市传媒,60,1.0,0.7794304619288563,0.7794304619288563,Top |rho| within random pair sample; not global full-market top edge
2016-12-30,60,000665.XSHE,000665,湖北广电,600854.XSHG,600854,春兰股份,60,1.0,0.7779062054613594,0.7779062054613594,Top |rho| within random pair sample; not global full-market top edge
2016-12-30,60,002474.XSHE,002474,榕基软件,300312.XSHE,300312,邦讯退,60,1.0,0.777462335469079,0.777462335469079,Top |rho| within random pair sample; not global full-market top edge
2016-12-30,60,002551.XSHE,002551,尚荣医疗,300152.XSHE,300152,*ST动力,60,1.0,0.7735837787793711,0.7735837787793711,Top |rho| within random pair sample; not global full-market top edge
2016-12-30,60,000681.XSHE,000681,视觉中国,002148.XSHE,002148,北纬科技,60,1.0,0.7674995419430594,0.7674995419430594,Top |rho| within random pair sample; not global full-market top edge
2016-12-30,60,002022.XSHE,002022,科华生物,300214.XSHE,300214,日科化学,60,1.0,0.7674227209583937,0.7674227209583937,Top |rho| within random pair sample; not global full-market top edge
2016-12-30,60,002673.XSHE,002673,西部证券,600999.XSHG,600999,招商证券,60,1.0,0.7646204923202838,0.7646204923202838,Top |rho| within random pair sample; not global full-market top edge
2016-12-30,60,002751.XSHE,002751,易尚退,300431.XSHE,300431,暴风退,60,1.0,0.7644160437934507,0.7644160437934507,Top |rho| within random pair sample; not global full-market top edge
2016-12-30,60,300007.XSHE,300007,汉威科技,300139.XSHE,300139,晓程科技,60,1.0,0.7643319765837313,0.7643319765837313,Top |rho| within random pair sample; not global full-market top edge
2016-12-30,60,300214.XSHE,300214,日科化学,600894.XSHG,600894,广日股份,60,1.0,0.7633785415875075,0.7633785415875075,Top |rho| within random pair sample; not global full-market top edge
2016-12-30,60,002781.XSHE,002781,奇信退,300412.XSHE,300412,迦南科技,60,1.0,0.7621801022494554,0.7621801022494554,Top |rho| within random pair sample; not global full-market top edge
2016-12-30,60,002741.XSHE,002741,光华科技,300193.XSHE,300193,佳士科技,60,1.0,0.7615507358605088,0.7615507358605088,Top |rho| within random pair sample; not global full-market top edge
2016-12-30,60,002401.XSHE,002401,中远海科,300079.XSHE,300079,数码视讯,60,1.0,0.7607244417885971,0.7607244417885971,Top |rho| within random pair sample; not global full-market top edge
2016-12-30,60,002483.XSHE,002483,润邦股份,300068.XSHE,300068,ST南都,60,1.0,0.7599155027432646,0.7599155027432646,Top |rho| within random pair sample; not global full-market top edge
2016-12-30,60,300024.XSHE,300024,机器人,300130.XSHE,300130,新国都,60,1.0,0.7597868057151337,0.7597868057151337,Top |rho| within random pair sample; not global full-market top edge
2016-12-30,60,000681.XSHE,000681,视觉中国,002197.XSHE,002197,证通电子,60,1.0,0.7596758604118335,0.7596758604118335,Top |rho| within random pair sample; not global full-market top edge
2016-12-30,60,000733.XSHE,000733,振华科技,300245.XSHE,300245,ST天玑,60,1.0,0.7590642753480382,0.7590642753480382,Top |rho| within random pair sample; not global full-market top edge
2016-12-30,60,002736.XSHE,002736,国信证券,600030.XSHG,600030,中信证券,60,1.0,0.7590361082183611,0.7590361082183611,Top |rho| within random pair sample; not global full-market top edge
2016-12-30,60,300066.XSHE,300066,三川智慧,300251.XSHE,300251,光线传媒,60,1.0,0.7583544980339685,0.7583544980339685,Top |rho| within random pair sample; not global full-market top edge
2016-12-30,60,002781.XSHE,002781,奇信退,603868.XSHG,603868,飞科电器,60,1.0,0.7579728356008454,0.7579728356008454,Top |rho| within random pair sample; not global full-market top edge
2016-12-30,60,002197.XSHE,002197,证通电子,300297.XSHE,300297,蓝盾退,60,1.0,0.7575673935098485,0.7575673935098485,Top |rho| within random pair sample; not global full-market top edge
2016-12-30,60,002029.XSHE,002029,七匹狼,300412.XSHE,300412,迦南科技,60,1.0,0.7565868636630569,0.7565868636630569,Top |rho| within random pair sample; not global full-market top edge
2016-12-30,60,002657.XSHE,002657,中科金财,300297.XSHE,300297,蓝盾退,60,1.0,0.7563778475879682,0.7563778475879682,Top |rho| within random pair sample; not global full-market top edge
2016-12-30,60,000665.XSHE,000665,湖北广电,600488.XSHG,600488,津药药业,57,0.95,0.7553192574872861,0.7553192574872861,Top |rho| within random pair sample; not global full-market top edge
2016-12-30,60,000498.XSHE,000498,山东路桥,002307.XSHE,002307,北新路桥,60,1.0,0.754683718630032,0.754683718630032,Top |rho| within random pair sample; not global full-market top edge
2016-12-30,60,002267.XSHE,002267,陕天然气,300146.XSHE,300146,汤臣倍健,57,0.95,0.7546406591057452,0.7546406591057452,Top |rho| within random pair sample; not global full-market top edge
2016-12-30,60,300139.XSHE,300139,晓程科技,300358.XSHE,300358,楚天科技,60,1.0,0.7533739717475906,0.7533739717475906,Top |rho| within random pair sample; not global full-market top edge
2016-12-30,60,002196.XSHE,002196,方正电机,300358.XSHE,300358,楚天科技,60,1.0,0.7523616266365024,0.7523616266365024,Top |rho| within random pair sample; not global full-market top edge
2016-12-30,60,000551.XSHE,000551,创元科技,002274.XSHE,002274,华昌化工,60,1.0,0.7523339464114404,0.7523339464114404,Top |rho| within random pair sample; not global full-market top edge
2016-12-30,60,300171.XSHE,300171,东富龙,601929.XSHG,601929,吉视传媒,60,1.0,0.7520270889234244,0.7520270889234244,Top |rho| within random pair sample; not global full-market top edge
2016-12-30,60,000031.XSHE,000031,大悦城,600737.XSHG,600737,中粮糖业,60,1.0,0.7514973198658336,0.7514973198658336,Top |rho| within random pair sample; not global full-market top edge
