design,window_size,step,overlap_ratio,window_id,window_start,network_date,stock_1,name_1,industry_1,stock_2,name_2,industry_2,same_industry,selected,partial_correlation
same_step,126,20,0.8412698412698413,1,2024-07-29,2025-02-07,002415,海康威视,电子,000725,京东方A,电子,True,True,0.18359091740408345
same_step,126,20,0.8412698412698413,1,2024-07-29,2025-02-07,002415,海康威视,电子,603501,韦尔股份,电子,True,True,0.25082636779694933
same_step,126,20,0.8412698412698413,1,2024-07-29,2025-02-07,002415,海康威视,电子,002475,立讯精密,电子,True,True,0.1236669209842417
same_step,126,20,0.8412698412698413,1,2024-07-29,2025-02-07,002415,海康威视,电子,601318,中国平安,非银金融,False,True,0.10573392794172182
same_step,126,20,0.8412698412698413,1,2024-07-29,2025-02-07,002415,海康威视,电子,600030,中信证券,非银金融,False,False,0.0
same_step,126,20,0.8412698412698413,1,2024-07-29,2025-02-07,000725,京东方A,电子,603501,韦尔股份,电子,True,True,0.13136666440539121
same_step,126,20,0.8412698412698413,1,2024-07-29,2025-02-07,000725,京东方A,电子,002475,立讯精密,电子,True,True,0.1975013719138593
same_step,126,20,0.8412698412698413,1,2024-07-29,2025-02-07,000725,京东方A,电子,601318,中国平安,非银金融,False,True,0.002710917784176086
same_step,126,20,0.8412698412698413,1,2024-07-29,2025-02-07,000725,京东方A,电子,600030,中信证券,非银金融,False,True,0.020677934594241054
same_step,126,20,0.8412698412698413,1,2024-07-29,2025-02-07,603501,韦尔股份,电子,002475,立讯精密,电子,True,True,0.21010347187329947
same_step,126,20,0.8412698412698413,1,2024-07-29,2025-02-07,603501,韦尔股份,电子,601318,中国平安,非银金融,False,False,0.0
same_step,126,20,0.8412698412698413,1,2024-07-29,2025-02-07,603501,韦尔股份,电子,600030,中信证券,非银金融,False,True,0.29545839637590565
same_step,126,20,0.8412698412698413,1,2024-07-29,2025-02-07,002475,立讯精密,电子,601318,中国平安,非银金融,False,True,0.08327273549765374
same_step,126,20,0.8412698412698413,1,2024-07-29,2025-02-07,002475,立讯精密,电子,600030,中信证券,非银金融,False,False,0.0
same_step,126,20,0.8412698412698413,1,2024-07-29,2025-02-07,601318,中国平安,非银金融,600030,中信证券,非银金融,True,True,0.059092977621586364
same_step,126,20,0.8412698412698413,2,2024-08-26,2025-03-07,000001,平安银行,银行,600036,招商银行,银行,True,True,0.3339822379329521
same_step,126,20,0.8412698412698413,2,2024-08-26,2025-03-07,000001,平安银行,银行,601398,工商银行,银行,True,True,0.04340414905226547
same_step,126,20,0.8412698412698413,2,2024-08-26,2025-03-07,000001,平安银行,银行,601288,农业银行,银行,True,True,0.034106671037072704
same_step,126,20,0.8412698412698413,2,2024-08-26,2025-03-07,000001,平安银行,银行,600519,贵州茅台,食品饮料,False,True,0.029438991701308738
same_step,126,20,0.8412698412698413,2,2024-08-26,2025-03-07,000001,平安银行,银行,000858,五粮液,食品饮料,False,True,0.011803180365117613
same_step,126,20,0.8412698412698413,2,2024-08-26,2025-03-07,000001,平安银行,银行,000568,泸州老窖,食品饮料,False,True,0.08394820817165798
same_step,126,20,0.8412698412698413,2,2024-08-26,2025-03-07,000001,平安银行,银行,600887,伊利股份,食品饮料,False,True,0.04767716379634761
same_step,126,20,0.8412698412698413,2,2024-08-26,2025-03-07,000001,平安银行,银行,002460,赣锋锂业,新能源,False,False,0.0
same_step,126,20,0.8412698412698413,2,2024-08-26,2025-03-07,000001,平安银行,银行,002415,海康威视,电子,False,False,0.0
same_step,126,20,0.8412698412698413,2,2024-08-26,2025-03-07,000001,平安银行,银行,000725,京东方A,电子,False,True,0.09732509627670644
same_step,126,20,0.8412698412698413,2,2024-08-26,2025-03-07,000001,平安银行,银行,603501,韦尔股份,电子,False,False,0.0
same_step,126,20,0.8412698412698413,2,2024-08-26,2025-03-07,000001,平安银行,银行,002475,立讯精密,电子,False,False,0.0
same_step,126,20,0.8412698412698413,2,2024-08-26,2025-03-07,000001,平安银行,银行,601318,中国平安,非银金融,False,True,0.32938222428690367
same_step,126,20,0.8412698412698413,2,2024-08-26,2025-03-07,000001,平安银行,银行,600030,中信证券,非银金融,False,False,0.0
same_step,126,20,0.8412698412698413,2,2024-08-26,2025-03-07,600036,招商银行,银行,601398,工商银行,银行,True,True,0.18503808888213563
same_step,126,20,0.8412698412698413,2,2024-08-26,2025-03-07,600036,招商银行,银行,601288,农业银行,银行,True,True,0.04068116642696326
same_step,126,20,0.8412698412698413,2,2024-08-26,2025-03-07,600036,招商银行,银行,600519,贵州茅台,食品饮料,False,True,0.012079452720610364
same_step,126,20,0.8412698412698413,2,2024-08-26,2025-03-07,600036,招商银行,银行,000858,五粮液,食品饮料,False,False,0.0
same_step,126,20,0.8412698412698413,2,2024-08-26,2025-03-07,600036,招商银行,银行,000568,泸州老窖,食品饮料,False,True,0.013211957989424351
same_step,126,20,0.8412698412698413,2,2024-08-26,2025-03-07,600036,招商银行,银行,600887,伊利股份,食品饮料,False,True,0.024183883100059717
same_step,126,20,0.8412698412698413,2,2024-08-26,2025-03-07,600036,招商银行,银行,002460,赣锋锂业,新能源,False,False,0.0
same_step,126,20,0.8412698412698413,2,2024-08-26,2025-03-07,600036,招商银行,银行,002415,海康威视,电子,False,False,0.0
same_step,126,20,0.8412698412698413,2,2024-08-26,2025-03-07,600036,招商银行,银行,000725,京东方A,电子,False,False,0.0
same_step,126,20,0.8412698412698413,2,2024-08-26,2025-03-07,600036,招商银行,银行,603501,韦尔股份,电子,False,False,0.0
same_step,126,20,0.8412698412698413,2,2024-08-26,2025-03-07,600036,招商银行,银行,002475,立讯精密,电子,False,False,0.0
same_step,126,20,0.8412698412698413,2,2024-08-26,2025-03-07,600036,招商银行,银行,601318,中国平安,非银金融,False,True,0.2371284422448555
same_step,126,20,0.8412698412698413,2,2024-08-26,2025-03-07,600036,招商银行,银行,600030,中信证券,非银金融,False,False,0.0
same_step,126,20,0.8412698412698413,2,2024-08-26,2025-03-07,601398,工商银行,银行,601288,农业银行,银行,True,True,0.6267534754825599
same_step,126,20,0.8412698412698413,2,2024-08-26,2025-03-07,601398,工商银行,银行,600519,贵州茅台,食品饮料,False,False,0.0
same_step,126,20,0.8412698412698413,2,2024-08-26,2025-03-07,601398,工商银行,银行,000858,五粮液,食品饮料,False,False,0.0
same_step,126,20,0.8412698412698413,2,2024-08-26,2025-03-07,601398,工商银行,银行,000568,泸州老窖,食品饮料,False,False,0.0
same_step,126,20,0.8412698412698413,2,2024-08-26,2025-03-07,601398,工商银行,银行,600887,伊利股份,食品饮料,False,False,0.0
same_step,126,20,0.8412698412698413,2,2024-08-26,2025-03-07,601398,工商银行,银行,002460,赣锋锂业,新能源,False,False,-0.0
same_step,126,20,0.8412698412698413,2,2024-08-26,2025-03-07,601398,工商银行,银行,002415,海康威视,电子,False,False,-0.0
same_step,126,20,0.8412698412698413,2,2024-08-26,2025-03-07,601398,工商银行,银行,000725,京东方A,电子,False,False,-0.0
same_step,126,20,0.8412698412698413,2,2024-08-26,2025-03-07,601398,工商银行,银行,603501,韦尔股份,电子,False,False,-0.0
same_step,126,20,0.8412698412698413,2,2024-08-26,2025-03-07,601398,工商银行,银行,002475,立讯精密,电子,False,False,-0.0
same_step,126,20,0.8412698412698413,2,2024-08-26,2025-03-07,601398,工商银行,银行,601318,中国平安,非银金融,False,False,0.0
same_step,126,20,0.8412698412698413,2,2024-08-26,2025-03-07,601398,工商银行,银行,600030,中信证券,非银金融,False,False,-0.0
same_step,126,20,0.8412698412698413,2,2024-08-26,2025-03-07,601288,农业银行,银行,600519,贵州茅台,食品饮料,False,False,-0.0
