window_id,window_start,network_date,window_size,step,stock_1,name_1,industry_1,stock_2,name_2,industry_2,same_industry,partial_correlation,abs_partial_correlation,selected_threshold_020,abs_partial_rank
16,2024-04-02,2025-04-17,252,20,002415,海康威视,电子,000725,京东方A,电子,True,0.22358745361280363,0.22358745361280363,True,15
16,2024-04-02,2025-04-17,252,20,002415,海康威视,电子,603501,韦尔股份,电子,True,0.2690075462314423,0.2690075462314423,True,10
16,2024-04-02,2025-04-17,252,20,002415,海康威视,电子,601318,中国平安,非银金融,False,0.22749488563752107,0.22749488563752107,True,14
16,2024-04-02,2025-04-17,252,20,000725,京东方A,电子,002475,立讯精密,电子,True,0.25123903827113386,0.25123903827113386,True,11
16,2024-04-02,2025-04-17,252,20,603501,韦尔股份,电子,002475,立讯精密,电子,True,0.33759788747946573,0.33759788747946573,True,5
16,2024-04-02,2025-04-17,252,20,603501,韦尔股份,电子,600030,中信证券,非银金融,False,0.3322680250899372,0.3322680250899372,True,6
16,2024-04-02,2025-04-17,252,20,601318,中国平安,非银金融,600030,中信证券,非银金融,True,0.29088452825164623,0.29088452825164623,True,8
17,2024-05-07,2025-05-20,252,20,000001,平安银行,银行,600036,招商银行,银行,True,0.3206218262015682,0.3206218262015682,True,5
17,2024-05-07,2025-05-20,252,20,000001,平安银行,银行,000725,京东方A,电子,False,0.25571252526191485,0.25571252526191485,True,10
17,2024-05-07,2025-05-20,252,20,000001,平安银行,银行,601318,中国平安,非银金融,False,0.388740148283677,0.388740148283677,True,4
17,2024-05-07,2025-05-20,252,20,600036,招商银行,银行,601398,工商银行,银行,True,0.24441863913979017,0.24441863913979017,True,13
17,2024-05-07,2025-05-20,252,20,600036,招商银行,银行,601318,中国平安,非银金融,False,0.24216501261037085,0.24216501261037085,True,14
17,2024-05-07,2025-05-20,252,20,601398,工商银行,银行,601288,农业银行,银行,True,0.8017554762000897,0.8017554762000897,True,1
17,2024-05-07,2025-05-20,252,20,600519,贵州茅台,食品饮料,000858,五粮液,食品饮料,True,0.4987779705470178,0.4987779705470178,True,3
17,2024-05-07,2025-05-20,252,20,600519,贵州茅台,食品饮料,600887,伊利股份,食品饮料,True,0.2544790771988887,0.2544790771988887,True,11
17,2024-05-07,2025-05-20,252,20,000858,五粮液,食品饮料,000568,泸州老窖,食品饮料,True,0.5636142753829915,0.5636142753829915,True,2
17,2024-05-07,2025-05-20,252,20,002415,海康威视,电子,000725,京东方A,电子,True,0.2235700376031872,0.2235700376031872,True,15
17,2024-05-07,2025-05-20,252,20,002415,海康威视,电子,603501,韦尔股份,电子,True,0.2864818286065452,0.2864818286065452,True,8
17,2024-05-07,2025-05-20,252,20,000725,京东方A,电子,002475,立讯精密,电子,True,0.24985730601394834,0.24985730601394834,True,12
17,2024-05-07,2025-05-20,252,20,603501,韦尔股份,电子,002475,立讯精密,电子,True,0.3143899222930216,0.3143899222930216,True,7
17,2024-05-07,2025-05-20,252,20,603501,韦尔股份,电子,600030,中信证券,非银金融,False,0.31669851022330453,0.31669851022330453,True,6
17,2024-05-07,2025-05-20,252,20,601318,中国平安,非银金融,600030,中信证券,非银金融,True,0.28569172349357413,0.28569172349357413,True,9
18,2024-06-04,2025-06-18,252,20,000001,平安银行,银行,600036,招商银行,银行,True,0.29286550717345705,0.29286550717345705,True,8
18,2024-06-04,2025-06-18,252,20,000001,平安银行,银行,000725,京东方A,电子,False,0.2480687480950729,0.2480687480950729,True,12
18,2024-06-04,2025-06-18,252,20,000001,平安银行,银行,601318,中国平安,非银金融,False,0.389049589173304,0.389049589173304,True,4
18,2024-06-04,2025-06-18,252,20,600036,招商银行,银行,601398,工商银行,银行,True,0.23205786152488483,0.23205786152488483,True,15
18,2024-06-04,2025-06-18,252,20,600036,招商银行,银行,601318,中国平安,非银金融,False,0.24526200695692107,0.24526200695692107,True,13
18,2024-06-04,2025-06-18,252,20,601398,工商银行,银行,601288,农业银行,银行,True,0.7997826730063572,0.7997826730063572,True,1
18,2024-06-04,2025-06-18,252,20,600519,贵州茅台,食品饮料,000858,五粮液,食品饮料,True,0.49105352681856435,0.49105352681856435,True,3
18,2024-06-04,2025-06-18,252,20,600519,贵州茅台,食品饮料,600887,伊利股份,食品饮料,True,0.25047703629588003,0.25047703629588003,True,11
18,2024-06-04,2025-06-18,252,20,000858,五粮液,食品饮料,000568,泸州老窖,食品饮料,True,0.5720001044814554,0.5720001044814554,True,2
18,2024-06-04,2025-06-18,252,20,002415,海康威视,电子,000725,京东方A,电子,True,0.2439753231755978,0.2439753231755978,True,14
18,2024-06-04,2025-06-18,252,20,002415,海康威视,电子,603501,韦尔股份,电子,True,0.2914537497233227,0.2914537497233227,True,9
18,2024-06-04,2025-06-18,252,20,000725,京东方A,电子,002475,立讯精密,电子,True,0.27820854709293413,0.27820854709293413,True,10
18,2024-06-04,2025-06-18,252,20,603501,韦尔股份,电子,002475,立讯精密,电子,True,0.31336783620130265,0.31336783620130265,True,6
18,2024-06-04,2025-06-18,252,20,603501,韦尔股份,电子,600030,中信证券,非银金融,False,0.3171389137093011,0.3171389137093011,True,5
18,2024-06-04,2025-06-18,252,20,601318,中国平安,非银金融,600030,中信证券,非银金融,True,0.29867737336525735,0.29867737336525735,True,7
19,2024-07-03,2025-07-16,252,20,000001,平安银行,银行,600036,招商银行,银行,True,0.297891269324951,0.297891269324951,True,8
19,2024-07-03,2025-07-16,252,20,000001,平安银行,银行,000725,京东方A,电子,False,0.221519509755788,0.221519509755788,True,13
19,2024-07-03,2025-07-16,252,20,000001,平安银行,银行,601318,中国平安,非银金融,False,0.35694944521424127,0.35694944521424127,True,4
19,2024-07-03,2025-07-16,252,20,600036,招商银行,银行,601318,中国平安,非银金融,False,0.2701273090426928,0.2701273090426928,True,11
19,2024-07-03,2025-07-16,252,20,601398,工商银行,银行,601288,农业银行,银行,True,0.8018410935153995,0.8018410935153995,True,1
19,2024-07-03,2025-07-16,252,20,600519,贵州茅台,食品饮料,000858,五粮液,食品饮料,True,0.4675743281799276,0.4675743281799276,True,3
19,2024-07-03,2025-07-16,252,20,600519,贵州茅台,食品饮料,600887,伊利股份,食品饮料,True,0.3020626448655072,0.3020626448655072,True,7
19,2024-07-03,2025-07-16,252,20,000858,五粮液,食品饮料,000568,泸州老窖,食品饮料,True,0.5887549344455538,0.5887549344455538,True,2
19,2024-07-03,2025-07-16,252,20,002415,海康威视,电子,000725,京东方A,电子,True,0.2178133172338625,0.2178133172338625,True,14
19,2024-07-03,2025-07-16,252,20,002415,海康威视,电子,603501,韦尔股份,电子,True,0.2575616131108914,0.2575616131108914,True,12
19,2024-07-03,2025-07-16,252,20,000725,京东方A,电子,002475,立讯精密,电子,True,0.2789319282908808,0.2789319282908808,True,10
19,2024-07-03,2025-07-16,252,20,603501,韦尔股份,电子,002475,立讯精密,电子,True,0.2909835749939981,0.2909835749939981,True,9
19,2024-07-03,2025-07-16,252,20,603501,韦尔股份,电子,600030,中信证券,非银金融,False,0.3246731544433135,0.3246731544433135,True,5
19,2024-07-03,2025-07-16,252,20,601318,中国平安,非银金融,600030,中信证券,非银金融,True,0.3117993099518257,0.3117993099518257,True,6
20,2024-07-31,2025-08-13,252,20,000001,平安银行,银行,600036,招商银行,银行,True,0.3048640078740128,0.3048640078740128,True,7
20,2024-07-31,2025-08-13,252,20,000001,平安银行,银行,000725,京东方A,电子,False,0.22566776949763623,0.22566776949763623,True,14
20,2024-07-31,2025-08-13,252,20,000001,平安银行,银行,601318,中国平安,非银金融,False,0.36885915776214373,0.36885915776214373,True,4
20,2024-07-31,2025-08-13,252,20,600036,招商银行,银行,601398,工商银行,银行,True,0.2164058271471447,0.2164058271471447,True,15
20,2024-07-31,2025-08-13,252,20,600036,招商银行,银行,601318,中国平安,非银金融,False,0.2586141550841046,0.2586141550841046,True,13
20,2024-07-31,2025-08-13,252,20,601398,工商银行,银行,601288,农业银行,银行,True,0.7934337397832225,0.7934337397832225,True,1
20,2024-07-31,2025-08-13,252,20,600519,贵州茅台,食品饮料,000858,五粮液,食品饮料,True,0.45848670393596996,0.45848670393596996,True,3
20,2024-07-31,2025-08-13,252,20,600519,贵州茅台,食品饮料,600887,伊利股份,食品饮料,True,0.3047149021572141,0.3047149021572141,True,8
20,2024-07-31,2025-08-13,252,20,000858,五粮液,食品饮料,000568,泸州老窖,食品饮料,True,0.5983383436666353,0.5983383436666353,True,2
20,2024-07-31,2025-08-13,252,20,002415,海康威视,电子,000725,京东方A,电子,True,0.2627792826873286,0.2627792826873286,True,12
20,2024-07-31,2025-08-13,252,20,002415,海康威视,电子,603501,韦尔股份,电子,True,0.27837296171323395,0.27837296171323395,True,10
20,2024-07-31,2025-08-13,252,20,000725,京东方A,电子,002475,立讯精密,电子,True,0.2995656853234074,0.2995656853234074,True,9
20,2024-07-31,2025-08-13,252,20,603501,韦尔股份,电子,002475,立讯精密,电子,True,0.2706114726557252,0.2706114726557252,True,11
20,2024-07-31,2025-08-13,252,20,603501,韦尔股份,电子,600030,中信证券,非银金融,False,0.34121123980163176,0.34121123980163176,True,5
20,2024-07-31,2025-08-13,252,20,601318,中国平安,非银金融,600030,中信证券,非银金融,True,0.3357070999428412,0.3357070999428412,True,6
21,2024-08-28,2025-09-10,252,20,000001,平安银行,银行,600036,招商银行,银行,True,0.3241959835603269,0.3241959835603269,True,7
21,2024-08-28,2025-09-10,252,20,000001,平安银行,银行,601318,中国平安,非银金融,False,0.34468716181316644,0.34468716181316644,True,4
21,2024-08-28,2025-09-10,252,20,600036,招商银行,银行,601398,工商银行,银行,True,0.2608085502067488,0.2608085502067488,True,13
21,2024-08-28,2025-09-10,252,20,600036,招商银行,银行,601318,中国平安,非银金融,False,0.2603844004642711,0.2603844004642711,True,14
21,2024-08-28,2025-09-10,252,20,601398,工商银行,银行,601288,农业银行,银行,True,0.757818260854294,0.757818260854294,True,1
21,2024-08-28,2025-09-10,252,20,600519,贵州茅台,食品饮料,000858,五粮液,食品饮料,True,0.4711851787621616,0.4711851787621616,True,3
21,2024-08-28,2025-09-10,252,20,600519,贵州茅台,食品饮料,600887,伊利股份,食品饮料,True,0.31226625928190344,0.31226625928190344,True,8
21,2024-08-28,2025-09-10,252,20,000858,五粮液,食品饮料,000568,泸州老窖,食品饮料,True,0.610955800243713,0.610955800243713,True,2
21,2024-08-28,2025-09-10,252,20,002415,海康威视,电子,000725,京东方A,电子,True,0.2796503580372659,0.2796503580372659,True,12
21,2024-08-28,2025-09-10,252,20,002415,海康威视,电子,603501,韦尔股份,电子,True,0.29077723550985907,0.29077723550985907,True,9
21,2024-08-28,2025-09-10,252,20,000725,京东方A,电子,002475,立讯精密,电子,True,0.2806585146864916,0.2806585146864916,True,11
21,2024-08-28,2025-09-10,252,20,603501,韦尔股份,电子,002475,立讯精密,电子,True,0.285852369958804,0.285852369958804,True,10
21,2024-08-28,2025-09-10,252,20,603501,韦尔股份,电子,600030,中信证券,非银金融,False,0.32783459647516194,0.32783459647516194,True,5
21,2024-08-28,2025-09-10,252,20,601318,中国平安,非银金融,600030,中信证券,非银金融,True,0.32722764943092264,0.32722764943092264,True,6
22,2024-09-27,2025-10-16,252,20,000001,平安银行,银行,600036,招商银行,银行,True,0.3436948730979983,0.3436948730979983,True,5
22,2024-09-27,2025-10-16,252,20,000001,平安银行,银行,000725,京东方A,电子,False,0.20016077042836378,0.20016077042836378,True,15
22,2024-09-27,2025-10-16,252,20,000001,平安银行,银行,601318,中国平安,非银金融,False,0.31912088443127723,0.31912088443127723,True,7
22,2024-09-27,2025-10-16,252,20,600036,招商银行,银行,601398,工商银行,银行,True,0.2476604621832579,0.2476604621832579,True,14
22,2024-09-27,2025-10-16,252,20,600036,招商银行,银行,601318,中国平安,非银金融,False,0.2779013924560862,0.2779013924560862,True,12
22,2024-09-27,2025-10-16,252,20,601398,工商银行,银行,601288,农业银行,银行,True,0.7149611774324384,0.7149611774324384,True,1
22,2024-09-27,2025-10-16,252,20,600519,贵州茅台,食品饮料,000858,五粮液,食品饮料,True,0.4670429284842347,0.4670429284842347,True,3
22,2024-09-27,2025-10-16,252,20,600519,贵州茅台,食品饮料,600887,伊利股份,食品饮料,True,0.29168022278985806,0.29168022278985806,True,10
22,2024-09-27,2025-10-16,252,20,000858,五粮液,食品饮料,000568,泸州老窖,食品饮料,True,0.6022984423021067,0.6022984423021067,True,2
22,2024-09-27,2025-10-16,252,20,002415,海康威视,电子,000725,京东方A,电子,True,0.284083866604601,0.284083866604601,True,11
22,2024-09-27,2025-10-16,252,20,002415,海康威视,电子,603501,韦尔股份,电子,True,0.24896898426323502,0.24896898426323502,True,13
22,2024-09-27,2025-10-16,252,20,000725,京东方A,电子,002475,立讯精密,电子,True,0.2984154944376894,0.2984154944376894,True,8
22,2024-09-27,2025-10-16,252,20,603501,韦尔股份,电子,002475,立讯精密,电子,True,0.2959476367444877,0.2959476367444877,True,9
22,2024-09-27,2025-10-16,252,20,603501,韦尔股份,电子,600030,中信证券,非银金融,False,0.3246857517392521,0.3246857517392521,True,6
22,2024-09-27,2025-10-16,252,20,601318,中国平安,非银金融,600030,中信证券,非银金融,True,0.36112850378047984,0.36112850378047984,True,4
23,2024-11-01,2025-11-13,252,20,000001,平安银行,银行,600036,招商银行,银行,True,0.30912164374613815,0.30912164374613815,True,6
23,2024-11-01,2025-11-13,252,20,000001,平安银行,银行,601318,中国平安,非银金融,False,0.2088475378257062,0.2088475378257062,True,13
23,2024-11-01,2025-11-13,252,20,600036,招商银行,银行,601398,工商银行,银行,True,0.34970798293662714,0.34970798293662714,True,4
23,2024-11-01,2025-11-13,252,20,601398,工商银行,银行,601288,农业银行,银行,True,0.633842315837358,0.633842315837358,True,1
23,2024-11-01,2025-11-13,252,20,600519,贵州茅台,食品饮料,000858,五粮液,食品饮料,True,0.34088252689111326,0.34088252689111326,True,5
23,2024-11-01,2025-11-13,252,20,600519,贵州茅台,食品饮料,000568,泸州老窖,食品饮料,True,0.2126819059391332,0.2126819059391332,True,12
23,2024-11-01,2025-11-13,252,20,600519,贵州茅台,食品饮料,600887,伊利股份,食品饮料,True,0.2164884070261321,0.2164884070261321,True,11
23,2024-11-01,2025-11-13,252,20,000858,五粮液,食品饮料,000568,泸州老窖,食品饮料,True,0.6246883035999223,0.6246883035999223,True,2
23,2024-11-01,2025-11-13,252,20,002415,海康威视,电子,000725,京东方A,电子,True,0.27306498396393986,0.27306498396393986,True,10
23,2024-11-01,2025-11-13,252,20,000725,京东方A,电子,002475,立讯精密,电子,True,0.3010088416838339,0.3010088416838339,True,7
23,2024-11-01,2025-11-13,252,20,603501,韦尔股份,电子,002475,立讯精密,电子,True,0.29796563019448336,0.29796563019448336,True,8
23,2024-11-01,2025-11-13,252,20,603501,韦尔股份,电子,600030,中信证券,非银金融,False,0.28734520314830037,0.28734520314830037,True,9
23,2024-11-01,2025-11-13,252,20,601318,中国平安,非银金融,600030,中信证券,非银金融,True,0.49975649175578435,0.49975649175578435,True,3
24,2024-11-29,2025-12-11,252,20,000001,平安银行,银行,600036,招商银行,银行,True,0.3374694273211407,0.3374694273211407,True,6
24,2024-11-29,2025-12-11,252,20,600036,招商银行,银行,601398,工商银行,银行,True,0.36538606329508866,0.36538606329508866,True,5
24,2024-11-29,2025-12-11,252,20,600036,招商银行,银行,600519,贵州茅台,食品饮料,False,0.2014093997767493,0.2014093997767493,True,13
24,2024-11-29,2025-12-11,252,20,601398,工商银行,银行,601288,农业银行,银行,True,0.6423307470282689,0.6423307470282689,True,1
24,2024-11-29,2025-12-11,252,20,600519,贵州茅台,食品饮料,000858,五粮液,食品饮料,True,0.3787674610255246,0.3787674610255246,True,4
24,2024-11-29,2025-12-11,252,20,600519,贵州茅台,食品饮料,600887,伊利股份,食品饮料,True,0.2259045689855448,0.2259045689855448,True,11
24,2024-11-29,2025-12-11,252,20,000858,五粮液,食品饮料,000568,泸州老窖,食品饮料,True,0.6224058823333766,0.6224058823333766,True,2
24,2024-11-29,2025-12-11,252,20,002415,海康威视,电子,000725,京东方A,电子,True,0.234854157729399,0.234854157729399,True,10
24,2024-11-29,2025-12-11,252,20,000725,京东方A,电子,002475,立讯精密,电子,True,0.254865759388859,0.254865759388859,True,9
24,2024-11-29,2025-12-11,252,20,603501,韦尔股份,电子,002475,立讯精密,电子,True,0.2922674331831266,0.2922674331831266,True,8
24,2024-11-29,2025-12-11,252,20,603501,韦尔股份,电子,601318,中国平安,非银金融,False,-0.21549739472908147,0.21549739472908147,True,12
24,2024-11-29,2025-12-11,252,20,603501,韦尔股份,电子,600030,中信证券,非银金融,False,0.2989771467888592,0.2989771467888592,True,7
24,2024-11-29,2025-12-11,252,20,601318,中国平安,非银金融,600030,中信证券,非银金融,True,0.5323158659483523,0.5323158659483523,True,3
25,2024-12-27,2026-01-12,252,20,000001,平安银行,银行,600036,招商银行,银行,True,0.31671237313086087,0.31671237313086087,True,6
25,2024-12-27,2026-01-12,252,20,000001,平安银行,银行,601318,中国平安,非银金融,False,0.247176873011198,0.247176873011198,True,9
25,2024-12-27,2026-01-12,252,20,600036,招商银行,银行,601398,工商银行,银行,True,0.388840085204733,0.388840085204733,True,5
25,2024-12-27,2026-01-12,252,20,601398,工商银行,银行,601288,农业银行,银行,True,0.657921194627528,0.657921194627528,True,1
25,2024-12-27,2026-01-12,252,20,600519,贵州茅台,食品饮料,000858,五粮液,食品饮料,True,0.4067626539932552,0.4067626539932552,True,4
25,2024-12-27,2026-01-12,252,20,600519,贵州茅台,食品饮料,601318,中国平安,非银金融,False,0.2109252204669581,0.2109252204669581,True,13
25,2024-12-27,2026-01-12,252,20,000858,五粮液,食品饮料,000568,泸州老窖,食品饮料,True,0.6011179594558655,0.6011179594558655,True,2
25,2024-12-27,2026-01-12,252,20,002415,海康威视,电子,000725,京东方A,电子,True,0.2334463906717077,0.2334463906717077,True,11
25,2024-12-27,2026-01-12,252,20,002415,海康威视,电子,603501,韦尔股份,电子,True,0.20378470479637656,0.20378470479637656,True,14
25,2024-12-27,2026-01-12,252,20,000725,京东方A,电子,002475,立讯精密,电子,True,0.22541051304562693,0.22541051304562693,True,12
25,2024-12-27,2026-01-12,252,20,000725,京东方A,电子,600030,中信证券,非银金融,False,0.2364889713118287,0.2364889713118287,True,10
25,2024-12-27,2026-01-12,252,20,603501,韦尔股份,电子,002475,立讯精密,电子,True,0.2933193225144828,0.2933193225144828,True,7
25,2024-12-27,2026-01-12,252,20,603501,韦尔股份,电子,600030,中信证券,非银金融,False,0.2753737645874857,0.2753737645874857,True,8
25,2024-12-27,2026-01-12,252,20,601318,中国平安,非银金融,600030,中信证券,非银金融,True,0.5238473872037057,0.5238473872037057,True,3
26,2025-01-27,2026-02-09,252,20,000001,平安银行,银行,600036,招商银行,银行,True,0.30770348629332755,0.30770348629332755,True,7
26,2025-01-27,2026-02-09,252,20,000001,平安银行,银行,601318,中国平安,非银金融,False,0.21421279564364018,0.21421279564364018,True,11
26,2025-01-27,2026-02-09,252,20,600036,招商银行,银行,601398,工商银行,银行,True,0.4288964211505373,0.4288964211505373,True,5
26,2025-01-27,2026-02-09,252,20,601398,工商银行,银行,601288,农业银行,银行,True,0.6536401353343548,0.6536401353343548,True,1
26,2025-01-27,2026-02-09,252,20,600519,贵州茅台,食品饮料,000858,五粮液,食品饮料,True,0.44742316872836735,0.44742316872836735,True,4
26,2025-01-27,2026-02-09,252,20,000858,五粮液,食品饮料,000568,泸州老窖,食品饮料,True,0.570565170257261,0.570565170257261,True,2
26,2025-01-27,2026-02-09,252,20,002415,海康威视,电子,000725,京东方A,电子,True,0.26846125486152045,0.26846125486152045,True,8
26,2025-01-27,2026-02-09,252,20,000725,京东方A,电子,600030,中信证券,非银金融,False,0.22390473873764258,0.22390473873764258,True,10
26,2025-01-27,2026-02-09,252,20,603501,韦尔股份,电子,002475,立讯精密,电子,True,0.30954728746900395,0.30954728746900395,True,6
26,2025-01-27,2026-02-09,252,20,603501,韦尔股份,电子,600030,中信证券,非银金融,False,0.25065402658107583,0.25065402658107583,True,9
26,2025-01-27,2026-02-09,252,20,601318,中国平安,非银金融,600030,中信证券,非银金融,True,0.5046609561607107,0.5046609561607107,True,3
27,2025-03-04,2026-03-17,252,20,000001,平安银行,银行,600036,招商银行,银行,True,0.3389264702005424,0.3389264702005424,True,7
27,2025-03-04,2026-03-17,252,20,000001,平安银行,银行,601318,中国平安,非银金融,False,0.20390667567785772,0.20390667567785772,True,11
27,2025-03-04,2026-03-17,252,20,600036,招商银行,银行,601398,工商银行,银行,True,0.3858736635077158,0.3858736635077158,True,5
27,2025-03-04,2026-03-17,252,20,601398,工商银行,银行,601288,农业银行,银行,True,0.6517098327165407,0.6517098327165407,True,1
27,2025-03-04,2026-03-17,252,20,600519,贵州茅台,食品饮料,000858,五粮液,食品饮料,True,0.4486188909309243,0.4486188909309243,True,4
27,2025-03-04,2026-03-17,252,20,600519,贵州茅台,食品饮料,000568,泸州老窖,食品饮料,True,0.21287972754303014,0.21287972754303014,True,10
27,2025-03-04,2026-03-17,252,20,000858,五粮液,食品饮料,000568,泸州老窖,食品饮料,True,0.5302813199188005,0.5302813199188005,True,2
27,2025-03-04,2026-03-17,252,20,002415,海康威视,电子,000725,京东方A,电子,True,0.24211102501059045,0.24211102501059045,True,9
27,2025-03-04,2026-03-17,252,20,603501,韦尔股份,电子,002475,立讯精密,电子,True,0.35982719439678573,0.35982719439678573,True,6
27,2025-03-04,2026-03-17,252,20,603501,韦尔股份,电子,600030,中信证券,非银金融,False,0.2624667396589882,0.2624667396589882,True,8
27,2025-03-04,2026-03-17,252,20,601318,中国平安,非银金融,600030,中信证券,非银金融,True,0.5096520440844263,0.5096520440844263,True,3
28,2025-04-01,2026-04-15,252,20,000001,平安银行,银行,600036,招商银行,银行,True,0.40385971332651716,0.40385971332651716,True,6
28,2025-04-01,2026-04-15,252,20,000001,平安银行,银行,601318,中国平安,非银金融,False,0.2593178766984238,0.2593178766984238,True,9
28,2025-04-01,2026-04-15,252,20,600036,招商银行,银行,601398,工商银行,银行,True,0.423488222376796,0.423488222376796,True,5
28,2025-04-01,2026-04-15,252,20,601398,工商银行,银行,601288,农业银行,银行,True,0.6228924813020946,0.6228924813020946,True,1
28,2025-04-01,2026-04-15,252,20,600519,贵州茅台,食品饮料,000858,五粮液,食品饮料,True,0.4409880857198805,0.4409880857198805,True,4
28,2025-04-01,2026-04-15,252,20,000858,五粮液,食品饮料,000568,泸州老窖,食品饮料,True,0.5617206577975195,0.5617206577975195,True,2
28,2025-04-01,2026-04-15,252,20,002415,海康威视,电子,000725,京东方A,电子,True,0.26766210641203236,0.26766210641203236,True,8
28,2025-04-01,2026-04-15,252,20,002415,海康威视,电子,600030,中信证券,非银金融,False,0.20706281714921845,0.20706281714921845,True,11
28,2025-04-01,2026-04-15,252,20,000725,京东方A,电子,603501,韦尔股份,电子,True,0.20462961944148106,0.20462961944148106,True,12
28,2025-04-01,2026-04-15,252,20,603501,韦尔股份,电子,002475,立讯精密,电子,True,0.3466685666551491,0.3466685666551491,True,7
28,2025-04-01,2026-04-15,252,20,603501,韦尔股份,电子,600030,中信证券,非银金融,False,0.23968437181494612,0.23968437181494612,True,10
28,2025-04-01,2026-04-15,252,20,601318,中国平安,非银金融,600030,中信证券,非银金融,True,0.4868567200149498,0.4868567200149498,True,3
29,2025-04-30,2026-05-18,252,20,000001,平安银行,银行,600036,招商银行,银行,True,0.39238230320774103,0.39238230320774103,True,6
29,2025-04-30,2026-05-18,252,20,000001,平安银行,银行,600519,贵州茅台,食品饮料,False,-0.20901115236742876,0.20901115236742876,True,13
29,2025-04-30,2026-05-18,252,20,000001,平安银行,银行,600887,伊利股份,食品饮料,False,0.20140390469774874,0.20140390469774874,True,14
29,2025-04-30,2026-05-18,252,20,000001,平安银行,银行,601318,中国平安,非银金融,False,0.2847372311513185,0.2847372311513185,True,8
29,2025-04-30,2026-05-18,252,20,600036,招商银行,银行,601398,工商银行,银行,True,0.42953451907282225,0.42953451907282225,True,4
29,2025-04-30,2026-05-18,252,20,601398,工商银行,银行,601288,农业银行,银行,True,0.6058201192938305,0.6058201192938305,True,1
29,2025-04-30,2026-05-18,252,20,600519,贵州茅台,食品饮料,000858,五粮液,食品饮料,True,0.39982954833502937,0.39982954833502937,True,5
29,2025-04-30,2026-05-18,252,20,600519,贵州茅台,食品饮料,000568,泸州老窖,食品饮料,True,0.2402656958342506,0.2402656958342506,True,9
29,2025-04-30,2026-05-18,252,20,600519,贵州茅台,食品饮料,601318,中国平安,非银金融,False,0.2393914850279108,0.2393914850279108,True,10
29,2025-04-30,2026-05-18,252,20,000858,五粮液,食品饮料,000568,泸州老窖,食品饮料,True,0.5477631444552711,0.5477631444552711,True,2
29,2025-04-30,2026-05-18,252,20,002415,海康威视,电子,000725,京东方A,电子,True,0.2270215684004861,0.2270215684004861,True,12
29,2025-04-30,2026-05-18,252,20,603501,韦尔股份,电子,002475,立讯精密,电子,True,0.3814335719198907,0.3814335719198907,True,7
29,2025-04-30,2026-05-18,252,20,603501,韦尔股份,电子,600030,中信证券,非银金融,False,0.23500435804744024,0.23500435804744024,True,11
29,2025-04-30,2026-05-18,252,20,601318,中国平安,非银金融,600030,中信证券,非银金融,True,0.4897405722226957,0.4897405722226957,True,3
30,2025-06-03,2026-06-15,252,20,000001,平安银行,银行,600036,招商银行,银行,True,0.4087189988251465,0.4087189988251465,True,5
30,2025-06-03,2026-06-15,252,20,000001,平安银行,银行,601318,中国平安,非银金融,False,0.27706805418119285,0.27706805418119285,True,8
30,2025-06-03,2026-06-15,252,20,600036,招商银行,银行,601398,工商银行,银行,True,0.3967373057408589,0.3967373057408589,True,6
30,2025-06-03,2026-06-15,252,20,601398,工商银行,银行,601288,农业银行,银行,True,0.625129245192441,0.625129245192441,True,1
30,2025-06-03,2026-06-15,252,20,600519,贵州茅台,食品饮料,000858,五粮液,食品饮料,True,0.42811542907832656,0.42811542907832656,True,4
30,2025-06-03,2026-06-15,252,20,600519,贵州茅台,食品饮料,000568,泸州老窖,食品饮料,True,0.20710441240611502,0.20710441240611502,True,11
30,2025-06-03,2026-06-15,252,20,600519,贵州茅台,食品饮料,601318,中国平安,非银金融,False,0.21152881350182404,0.21152881350182404,True,10
30,2025-06-03,2026-06-15,252,20,000858,五粮液,食品饮料,000568,泸州老窖,食品饮料,True,0.5394623467673301,0.5394623467673301,True,2
30,2025-06-03,2026-06-15,252,20,002415,海康威视,电子,600030,中信证券,非银金融,False,0.20067900002901046,0.20067900002901046,True,12
30,2025-06-03,2026-06-15,252,20,603501,韦尔股份,电子,002475,立讯精密,电子,True,0.3846982323717166,0.3846982323717166,True,7
30,2025-06-03,2026-06-15,252,20,603501,韦尔股份,电子,600030,中信证券,非银金融,False,0.2456900665445793,0.2456900665445793,True,9
30,2025-06-03,2026-06-15,252,20,601318,中国平安,非银金融,600030,中信证券,非银金融,True,0.4662651113747466,0.4662651113747466,True,3
31,2025-07-01,2026-07-14,252,20,000001,平安银行,银行,600036,招商银行,银行,True,0.42000561986252954,0.42000561986252954,True,5
31,2025-07-01,2026-07-14,252,20,000001,平安银行,银行,601318,中国平安,非银金融,False,0.2840889810743228,0.2840889810743228,True,8
31,2025-07-01,2026-07-14,252,20,600036,招商银行,银行,601398,工商银行,银行,True,0.34205858806854034,0.34205858806854034,True,7
31,2025-07-01,2026-07-14,252,20,601398,工商银行,银行,601288,农业银行,银行,True,0.6294028214833748,0.6294028214833748,True,1
31,2025-07-01,2026-07-14,252,20,600519,贵州茅台,食品饮料,000858,五粮液,食品饮料,True,0.4215190379009778,0.4215190379009778,True,4
31,2025-07-01,2026-07-14,252,20,600519,贵州茅台,食品饮料,601318,中国平安,非银金融,False,0.22044298191692038,0.22044298191692038,True,9
