analysis_date,window,factor_name,n,nonmissing_count,missing_share,zero_share,mean,std,p01,p05,median,p95,p99
2016-01-29,252,cross_industry_strength,1487,1487,0.0,0.4694014794889038,4.549718364061087,10.994067795023193,0.0,0.0,0.35533955693244934,31.99217324554921,53.32893660962585
2016-02-29,252,cross_industry_strength,1505,1505,0.0,0.4584717607973422,4.603721411838088,11.121236629696876,0.0,0.0,0.35612204670906067,31.1116410434246,53.77757025003438
2016-03-31,252,cross_industry_strength,1540,1540,0.0,0.45064935064935063,4.76311196224256,11.358038521793674,0.0,0.0,0.3632028102874756,31.843761193752282,54.584095788300026
2016-04-29,252,cross_industry_strength,1599,1599,0.0,0.46216385240775487,5.145252553987235,12.161184829865888,0.0,0.0,0.37258994579315186,35.22013130187988,57.73633250176906
2016-05-31,252,cross_industry_strength,1665,1665,0.0,0.4186186186186186,5.586132647146334,12.992176159020545,0.0,0.0,0.40190741419792175,37.14200559258461,61.682827823162064
2016-06-30,252,cross_industry_strength,1720,1720,0.0,0.425,6.116101375326168,14.334224687673785,0.0,0.0,0.40155842900276184,40.97400652766225,69.68558627754449
2016-07-29,252,cross_industry_strength,1797,1797,0.0,0.39565943238731216,6.0353675188458356,14.030877746637561,0.0,0.0,0.39600229263305664,39.418871653079975,68.76747101426123
2016-08-31,252,cross_industry_strength,1857,1857,0.0,0.3236402800215401,5.820965467086067,13.331979002224523,0.0,0.0,0.7150803506374359,36.29194450378403,66.9680890774727
2016-09-30,252,cross_industry_strength,1939,1939,0.0,0.25012893243940176,5.251940480515538,11.35053510164135,0.0,0.0,0.9156062006950378,30.50611993074415,59.60408489346503
2016-10-31,252,cross_industry_strength,1977,1977,0.0,0.23469903894790087,5.3571005461791215,11.476314500414034,0.0,0.0,0.9563978314399719,31.044881170988003,59.903140074014665
2016-11-30,252,cross_industry_strength,2042,2042,0.0,0.23751224289911851,5.51282837146293,12.278240713140136,0.0,0.0,0.9540270566940308,33.51632861942049,62.18522669970975
2016-12-30,252,cross_industry_strength,2092,2092,0.0,0.14053537284894838,5.130759183153596,9.867422428450503,0.0,0.0,1.4502756893634796,26.737995058298104,50.65010791629564
2017-01-26,252,cross_industry_strength,2109,2109,0.0,0.10146989094357516,4.906187670103121,9.488094066122668,0.0,0.0,1.4338085055351257,26.089955687522863,49.84409790635111
2017-02-28,252,cross_industry_strength,2136,2136,0.0,0.11329588014981273,4.88434047503083,9.064892303959912,0.0,0.0,1.5213803797960281,25.39868349581957,45.98901163786656
2017-03-31,252,cross_industry_strength,2163,2163,0.0,0.044845122515025426,4.518309800053326,6.729642061075896,0.0,0.23290850967168808,2.0047196745872498,19.239299999177458,34.53370921432976
2017-04-28,252,cross_industry_strength,2189,2189,0.0,0.052535404294198264,4.664710836875597,6.300490518594365,0.0,0.0,2.071365922689438,17.93527752459049,29.98217880010605
2017-05-31,252,cross_industry_strength,2210,2210,0.0,0.04841628959276018,4.765373573839934,6.644780045061318,0.0,0.2334128849208355,2.0121593698859215,19.582851174473753,30.092630596160877
2017-06-30,252,cross_industry_strength,2231,2231,0.0,0.05199462124607799,4.819874504939262,6.755892870518614,0.0,0.0,1.9872271120548248,19.752039089798927,30.5346474811434
2017-07-31,252,cross_industry_strength,2271,2271,0.0,0.05636283575517393,4.9175312014888,6.895138209921781,0.0,0.0,1.9395848512649536,20.51735520362854,31.526247866451797
2017-08-31,252,cross_industry_strength,2284,2284,0.0,0.0647985989492119,5.03102495598292,7.461566840078605,0.0,0.0,1.8104519098997116,21.66829776316881,34.158436635434654
2017-09-29,252,cross_industry_strength,2344,2344,0.0,0.07081911262798635,5.181352953073718,7.721961009414332,0.0,0.0,1.7880473956465721,21.7616600073874,36.57487616211179
2017-10-31,252,cross_industry_strength,2379,2379,0.0,0.06683480453972257,5.291156998836678,7.906335620529224,0.0,0.0,1.8032164722681046,22.28903914242982,36.82284942418331
2017-11-30,252,cross_industry_strength,2433,2433,0.0,0.07233867653103165,5.461300882852671,8.005250951436217,0.0,0.0,2.01306588947773,22.373398730158822,37.920059038996676
2017-12-29,252,cross_industry_strength,2485,2485,0.0,0.07645875251509054,5.663200058795557,8.370412236224197,0.0,0.0,1.8972482830286026,23.38682373464105,39.00297926783561
2018-01-31,252,cross_industry_strength,2527,2527,0.0,0.10051444400474871,5.696152751548138,8.626536407096038,0.0,0.0,1.8579552918672562,24.84236821681259,40.00884336620569
2018-02-28,252,cross_industry_strength,2537,2537,0.0,0.11824990145841545,5.984355380133846,9.325938793055993,0.0,0.0,1.7997765243053436,26.37255686521529,44.63077426314348
2018-03-30,252,cross_industry_strength,2566,2566,0.0,0.1313328137178488,6.098080975672089,9.417724004673081,0.0,0.0,2.0022580474615097,26.582438305020332,45.37917140573262
2018-04-27,252,cross_industry_strength,2593,2593,0.0,0.11068260701889703,5.930426668946089,9.599532871546844,0.0,0.0,2.0710661709308624,26.288167554140106,48.51959680795667
2018-05-31,252,cross_industry_strength,2630,2630,0.0,0.10380228136882129,5.776419521964548,9.614636033670887,0.0,0.0,1.938186913728714,26.76981777399776,48.851401742398764
2018-06-29,252,cross_industry_strength,2647,2647,0.0,0.10578012844729882,5.701149777889612,9.624228260826342,0.0,0.0,1.953417032957077,25.730065199732774,49.13485518336295
2018-07-31,252,cross_industry_strength,2695,2695,0.0,0.08645640074211502,5.599517417750244,8.993331419555215,0.0,0.0,2.0874693989753723,24.36486522108316,45.474681922197334
2018-08-31,252,cross_industry_strength,2774,2774,0.0,0.07065609228550829,5.674320402769365,8.81163127164405,0.0,0.0,2.370507590472698,24.79321018531918,43.68526538431643
2018-09-28,252,cross_industry_strength,2834,2834,0.0,0.07304163726182075,5.864983271946769,9.36494393381497,0.0,0.0,2.293702580034733,26.192458890378475,46.943037914782806
2018-10-31,252,cross_industry_strength,2899,2899,0.0,0.06484994825802001,6.143338949783542,9.383129098833832,0.0,0.0,2.6420327723026276,26.786908258497714,47.132111949920656
2018-11-30,252,cross_industry_strength,2953,2953,0.0,0.06908228919742634,6.34226160894359,9.769368155056883,0.0,0.0,2.714261010289192,27.223149850964546,49.41703896820547
2018-12-28,252,cross_industry_strength,3008,3008,0.0,0.06748670212765957,6.406759134464045,10.014496567796408,0.0,0.0,2.6605336368083954,27.34643898382783,51.78805202975863
2019-01-31,252,cross_industry_strength,3066,3066,0.0,0.07273320287018917,6.7018066038221455,11.292547798622092,0.0,0.0,2.5163134187459946,30.569565057754517,59.1817483074963
2019-02-28,252,cross_industry_strength,3099,3099,0.0,0.0696999031945789,6.7056025419072895,10.930938804643828,0.0,0.0,2.6392055451869965,29.06862638294696,57.57986373722553
2019-03-29,252,cross_industry_strength,3161,3161,0.0,0.05536222714330908,6.7433314309377375,9.863115836520501,0.0,0.0,2.9990276098251343,27.68271115422249,50.821411296725316
2019-04-30,252,cross_industry_strength,3237,3237,0.0,0.03614457831325301,6.6716133562602264,9.347376611327022,0.0,0.2471863955259323,3.2869870513677597,26.23248057663439,47.25089112520217
2019-05-31,252,cross_industry_strength,3300,3300,0.0,0.03212121212121212,6.855910445027279,9.715278285172657,0.0,0.2502501532435417,3.236485168337822,27.280533883720608,49.24725526049731
2019-06-28,252,cross_industry_strength,3356,3356,0.0,0.03128724672228844,6.947230246064561,9.899255319083238,0.0,0.2520313560962677,3.314048618078232,27.385100852698088,50.66645128801453
2019-07-31,252,cross_industry_strength,3401,3401,0.0,0.027050867391943546,6.836268731081566,9.434245681302164,0.0,0.2548837959766388,3.360884502530098,26.435650005936623,47.38018976151943
2019-08-30,252,cross_industry_strength,3451,3451,0.0,0.01883512025499855,6.953301745673879,9.682735635395646,0.0,0.2634100466966629,3.5490846931934357,26.541280016303062,50.548762768507004
2019-09-30,252,cross_industry_strength,3482,3482,0.0,0.018667432510051693,7.091255054331456,10.25851560056307,0.0,0.2789187476038933,3.565750554203987,27.271631646901344,54.11014072209598
2019-10-31,252,cross_industry_strength,3517,3517,0.0,0.02104065965311345,7.023688215083414,10.116325673698762,0.0,0.25979361534118656,3.4577406495809555,26.739595255255637,53.44489557504657
2019-11-29,252,cross_industry_strength,3534,3534,0.0,0.022071307300509338,7.024716435319702,10.558374781342978,0.0,0.254229736328125,3.35967256128788,26.581010363250964,57.4415521921218
2019-12-31,252,cross_industry_strength,3552,3552,0.0,0.02167792792792793,7.135974663251021,10.730751963599658,0.0,0.26368581354618076,3.394851453602314,26.913343680649994,58.311783568412054
