regime,stock_1,name_1,industry_1,stock_2,name_2,industry_2,same_industry,industry_relation,n_regime_windows,windows_selected,persistence,is_core_edge,is_always_edge,mean_partial_when_selected,mean_abs_partial_when_selected,max_abs_partial_when_selected
2,600887,伊利股份,食品饮料,601398,工商银行,银行,False,Cross industry,5,0,0.0,False,False,,,
2,600887,伊利股份,食品饮料,603501,韦尔股份,电子,False,Cross industry,5,1,0.2,False,False,0.0009520194232689,0.0009520194232689,0.0009520194232689
2,601288,农业银行,银行,601318,中国平安,非银金融,False,Cross industry,5,0,0.0,False,False,,,
2,601288,农业银行,银行,601398,工商银行,银行,True,Same industry,5,5,1.0,True,True,0.6554633569134373,0.6554633569134373,0.6602337053418729
2,601288,农业银行,银行,603501,韦尔股份,电子,False,Cross industry,5,3,0.6,False,False,-0.005164820214519946,0.005164820214519946,0.0135755490189017
2,601318,中国平安,非银金融,601398,工商银行,银行,False,Cross industry,5,0,0.0,False,False,,,
2,601318,中国平安,非银金融,603501,韦尔股份,电子,False,Cross industry,5,0,0.0,False,False,,,
2,601398,工商银行,银行,603501,韦尔股份,电子,False,Cross industry,5,0,0.0,False,False,,,
3,000001,平安银行,银行,000568,泸州老窖,食品饮料,False,Cross industry,10,10,1.0,True,True,0.05483079265855316,0.05483079265855316,0.071075244786717
3,000001,平安银行,银行,000725,京东方A,电子,False,Cross industry,10,10,1.0,True,True,0.08788513288428491,0.08788513288428491,0.1175540117331681
3,000001,平安银行,银行,000858,五粮液,食品饮料,False,Cross industry,10,10,1.0,True,True,0.02814420807194849,0.02814420807194849,0.0643012816917563
3,000001,平安银行,银行,002415,海康威视,电子,False,Cross industry,10,0,0.0,False,False,,,
3,000001,平安银行,银行,002460,赣锋锂业,新能源,False,Cross industry,10,0,0.0,False,False,,,
3,000001,平安银行,银行,002475,立讯精密,电子,False,Cross industry,10,1,0.1,False,False,0.0049991365290081,0.0049991365290081,0.0049991365290081
3,000001,平安银行,银行,600030,中信证券,非银金融,False,Cross industry,10,0,0.0,False,False,,,
3,000001,平安银行,银行,600036,招商银行,银行,True,Same industry,10,10,1.0,True,True,0.32830270593746463,0.32830270593746463,0.3689375062728358
3,000001,平安银行,银行,600519,贵州茅台,食品饮料,False,Cross industry,10,1,0.1,False,False,0.0097561858955235,0.0097561858955235,0.0097561858955235
3,000001,平安银行,银行,600887,伊利股份,食品饮料,False,Cross industry,10,10,1.0,True,True,0.04672186798153871,0.04672186798153871,0.069489407993757
3,000001,平安银行,银行,601288,农业银行,银行,True,Same industry,10,10,1.0,True,True,0.03472525662451857,0.03472525662451857,0.0614008996656882
3,000001,平安银行,银行,601318,中国平安,非银金融,False,Cross industry,10,10,1.0,True,True,0.28561821247370955,0.28561821247370955,0.3110571509381725
3,000001,平安银行,银行,601398,工商银行,银行,True,Same industry,10,10,1.0,True,True,0.03661981850654981,0.03661981850654981,0.0473291070418951
3,000001,平安银行,银行,603501,韦尔股份,电子,False,Cross industry,10,0,0.0,False,False,,,
3,000568,泸州老窖,食品饮料,000725,京东方A,电子,False,Cross industry,10,5,0.5,False,False,0.00345935542046516,0.00345935542046516,0.0055751796794524
3,000568,泸州老窖,食品饮料,000858,五粮液,食品饮料,True,Same industry,10,10,1.0,True,True,0.3862783614488967,0.3862783614488967,0.4038061366724078
3,000568,泸州老窖,食品饮料,002415,海康威视,电子,False,Cross industry,10,7,0.7,False,False,0.008726901789975428,0.008726901789975428,0.0159591689614544
3,000568,泸州老窖,食品饮料,002460,赣锋锂业,新能源,False,Cross industry,10,10,1.0,True,True,0.06483999748148156,0.06483999748148156,0.0928564446654046
3,000568,泸州老窖,食品饮料,002475,立讯精密,电子,False,Cross industry,10,0,0.0,False,False,,,
3,000568,泸州老窖,食品饮料,600030,中信证券,非银金融,False,Cross industry,10,10,1.0,True,True,0.08247479320538688,0.08247479320538688,0.0968978781828059
3,000568,泸州老窖,食品饮料,600036,招商银行,银行,False,Cross industry,10,1,0.1,False,False,0.0015861629685572,0.0015861629685572,0.0015861629685572
3,000568,泸州老窖,食品饮料,600519,贵州茅台,食品饮料,True,Same industry,10,10,1.0,True,True,0.204245734123079,0.204245734123079,0.2095133644134187
3,000568,泸州老窖,食品饮料,600887,伊利股份,食品饮料,True,Same industry,10,10,1.0,True,True,0.0948435411316724,0.0948435411316724,0.1237106692282682
3,000568,泸州老窖,食品饮料,601288,农业银行,银行,False,Cross industry,10,0,0.0,False,False,,,
3,000568,泸州老窖,食品饮料,601318,中国平安,非银金融,False,Cross industry,10,10,1.0,True,True,0.10154180125386322,0.10154180125386322,0.109444699267386
3,000568,泸州老窖,食品饮料,601398,工商银行,银行,False,Cross industry,10,0,0.0,False,False,,,
3,000568,泸州老窖,食品饮料,603501,韦尔股份,电子,False,Cross industry,10,1,0.1,False,False,0.0150214638988201,0.0150214638988201,0.0150214638988201
3,000725,京东方A,电子,000858,五粮液,食品饮料,False,Cross industry,10,10,1.0,True,True,0.024916205959323888,0.024916205959323888,0.0384356372190858
3,000725,京东方A,电子,002415,海康威视,电子,True,Same industry,10,10,1.0,True,True,0.2044062295715805,0.2044062295715805,0.2382377917155712
3,000725,京东方A,电子,002460,赣锋锂业,新能源,False,Cross industry,10,10,1.0,True,True,0.11478220752592602,0.11478220752592602,0.1314516729756012
3,000725,京东方A,电子,002475,立讯精密,电子,True,Same industry,10,10,1.0,True,True,0.19178671293102506,0.19178671293102506,0.2145162348322724
3,000725,京东方A,电子,600030,中信证券,非银金融,False,Cross industry,10,10,1.0,True,True,0.08873474668808355,0.08873474668808355,0.1335061355461687
3,000725,京东方A,电子,600036,招商银行,银行,False,Cross industry,10,0,0.0,False,False,,,
3,000725,京东方A,电子,600519,贵州茅台,食品饮料,False,Cross industry,10,1,0.1,False,False,0.0068960336740247,0.0068960336740247,0.0068960336740247
3,000725,京东方A,电子,600887,伊利股份,食品饮料,False,Cross industry,10,10,1.0,True,True,0.014616474823449938,0.014616474823449938,0.0371679183055322
3,000725,京东方A,电子,601288,农业银行,银行,False,Cross industry,10,0,0.0,False,False,,,
3,000725,京东方A,电子,601318,中国平安,非银金融,False,Cross industry,10,10,1.0,True,True,0.042990980045725394,0.042990980045725394,0.0861363788767869
3,000725,京东方A,电子,601398,工商银行,银行,False,Cross industry,10,0,0.0,False,False,,,
3,000725,京东方A,电子,603501,韦尔股份,电子,True,Same industry,10,10,1.0,True,True,0.0716075312411704,0.0716075312411704,0.1128965324171543
3,000858,五粮液,食品饮料,002415,海康威视,电子,False,Cross industry,10,10,1.0,True,True,0.04094612731932251,0.04094612731932251,0.0549842704006325
3,000858,五粮液,食品饮料,002460,赣锋锂业,新能源,False,Cross industry,10,10,1.0,True,True,0.026344225078937224,0.026344225078937224,0.0480586599036043
3,000858,五粮液,食品饮料,002475,立讯精密,电子,False,Cross industry,10,3,0.3,False,False,0.048526588732868164,0.048526588732868164,0.0581759805899339
3,000858,五粮液,食品饮料,600030,中信证券,非银金融,False,Cross industry,10,10,1.0,True,True,0.04394567907459963,0.04394567907459963,0.0508498800512799
3,000858,五粮液,食品饮料,600036,招商银行,银行,False,Cross industry,10,0,0.0,False,False,,,
3,000858,五粮液,食品饮料,600519,贵州茅台,食品饮料,True,Same industry,10,10,1.0,True,True,0.32071216857600826,0.32071216857600826,0.33482178813762
3,000858,五粮液,食品饮料,600887,伊利股份,食品饮料,True,Same industry,10,10,1.0,True,True,0.18537452908827523,0.18537452908827523,0.1940940803452495
3,000858,五粮液,食品饮料,601288,农业银行,银行,False,Cross industry,10,0,0.0,False,False,,,
3,000858,五粮液,食品饮料,601318,中国平安,非银金融,False,Cross industry,10,10,1.0,True,True,0.07911374139811732,0.07911374139811732,0.1116224003251151
3,000858,五粮液,食品饮料,601398,工商银行,银行,False,Cross industry,10,0,0.0,False,False,,,
3,000858,五粮液,食品饮料,603501,韦尔股份,电子,False,Cross industry,10,0,0.0,False,False,,,
3,002415,海康威视,电子,002460,赣锋锂业,新能源,False,Cross industry,10,10,1.0,True,True,0.12467964902186243,0.12467964902186243,0.1489189814883077
3,002415,海康威视,电子,002475,立讯精密,电子,True,Same industry,10,10,1.0,True,True,0.06656510439346877,0.06656510439346877,0.0983903365244125
3,002415,海康威视,电子,600030,中信证券,非银金融,False,Cross industry,10,10,1.0,True,True,0.06604878176525646,0.06604878176525646,0.0876020464644295
3,002415,海康威视,电子,600036,招商银行,银行,False,Cross industry,10,0,0.0,False,False,,,
3,002415,海康威视,电子,600519,贵州茅台,食品饮料,False,Cross industry,10,9,0.9,True,False,0.040545541789730064,0.040545541789730064,0.0635820252958095
3,002415,海康威视,电子,600887,伊利股份,食品饮料,False,Cross industry,10,5,0.5,False,False,0.03553889431048142,0.03553889431048142,0.0729422913611831
3,002415,海康威视,电子,601288,农业银行,银行,False,Cross industry,10,0,0.0,False,False,,,
3,002415,海康威视,电子,601318,中国平安,非银金融,False,Cross industry,10,10,1.0,True,True,0.1333176584958487,0.1333176584958487,0.1564763302820298
3,002415,海康威视,电子,601398,工商银行,银行,False,Cross industry,10,0,0.0,False,False,,,
3,002415,海康威视,电子,603501,韦尔股份,电子,True,Same industry,10,10,1.0,True,True,0.20146135200675735,0.20146135200675735,0.2195703203416098
3,002460,赣锋锂业,新能源,002475,立讯精密,电子,False,Cross industry,10,10,1.0,True,True,0.056576567352104964,0.056576567352104964,0.0985599237642138
3,002460,赣锋锂业,新能源,600030,中信证券,非银金融,False,Cross industry,10,10,1.0,True,True,0.09961435916753208,0.09961435916753208,0.1221582421995543
3,002460,赣锋锂业,新能源,600036,招商银行,银行,False,Cross industry,10,0,0.0,False,False,,,
3,002460,赣锋锂业,新能源,600519,贵州茅台,食品饮料,False,Cross industry,10,2,0.2,False,False,0.0056746950356308,0.0056746950356308,0.0104568662248545
3,002460,赣锋锂业,新能源,600887,伊利股份,食品饮料,False,Cross industry,10,9,0.9,True,False,0.0381113088579623,0.0381113088579623,0.0586181932823451
3,002460,赣锋锂业,新能源,601288,农业银行,银行,False,Cross industry,10,6,0.6,False,False,-0.022678074498277686,0.022678074498277686,0.0452935061462465
3,002460,赣锋锂业,新能源,601318,中国平安,非银金融,False,Cross industry,10,0,0.0,False,False,,,
3,002460,赣锋锂业,新能源,601398,工商银行,银行,False,Cross industry,10,0,0.0,False,False,,,
3,002460,赣锋锂业,新能源,603501,韦尔股份,电子,False,Cross industry,10,10,1.0,True,True,0.10529508998563838,0.10529508998563838,0.1436197595337216
3,002475,立讯精密,电子,600030,中信证券,非银金融,False,Cross industry,10,0,0.0,False,False,,,
3,002475,立讯精密,电子,600036,招商银行,银行,False,Cross industry,10,0,0.0,False,False,,,
3,002475,立讯精密,电子,600519,贵州茅台,食品饮料,False,Cross industry,10,0,0.0,False,False,,,
3,002475,立讯精密,电子,600887,伊利股份,食品饮料,False,Cross industry,10,0,0.0,False,False,,,
3,002475,立讯精密,电子,601288,农业银行,银行,False,Cross industry,10,0,0.0,False,False,,,
3,002475,立讯精密,电子,601318,中国平安,非银金融,False,Cross industry,10,10,1.0,True,True,0.01711336615090666,0.01711336615090666,0.0315376874116756
3,002475,立讯精密,电子,601398,工商银行,银行,False,Cross industry,10,0,0.0,False,False,,,
3,002475,立讯精密,电子,603501,韦尔股份,电子,True,Same industry,10,10,1.0,True,True,0.21235053920155728,0.21235053920155728,0.2324261440784919
3,600030,中信证券,非银金融,600036,招商银行,银行,False,Cross industry,10,0,0.0,False,False,,,
3,600030,中信证券,非银金融,600519,贵州茅台,食品饮料,False,Cross industry,10,10,1.0,True,True,0.016042735018883307,0.016042735018883307,0.0263155003889655
3,600030,中信证券,非银金融,600887,伊利股份,食品饮料,False,Cross industry,10,8,0.8,True,False,0.0221218818216082,0.0221218818216082,0.0399737233696637
3,600030,中信证券,非银金融,601288,农业银行,银行,False,Cross industry,10,0,0.0,False,False,,,
3,600030,中信证券,非银金融,601318,中国平安,非银金融,True,Same industry,10,10,1.0,True,True,0.12036799906570864,0.12036799906570864,0.1482857127666905
3,600030,中信证券,非银金融,601398,工商银行,银行,False,Cross industry,10,0,0.0,False,False,,,
3,600030,中信证券,非银金融,603501,韦尔股份,电子,False,Cross industry,10,10,1.0,True,True,0.21310393384858478,0.21310393384858478,0.2212226717142811
3,600036,招商银行,银行,600519,贵州茅台,食品饮料,False,Cross industry,10,10,1.0,True,True,0.05538487285288329,0.05538487285288329,0.0656768033622109
3,600036,招商银行,银行,600887,伊利股份,食品饮料,False,Cross industry,10,0,0.0,False,False,,,
3,600036,招商银行,银行,601288,农业银行,银行,True,Same industry,10,10,1.0,True,True,0.04377398255643,0.04377398255643,0.0679118117520626
3,600036,招商银行,银行,601318,中国平安,非银金融,False,Cross industry,10,10,1.0,True,True,0.23674590000058796,0.23674590000058796,0.2709424273874848
3,600036,招商银行,银行,601398,工商银行,银行,True,Same industry,10,10,1.0,True,True,0.1752599090516748,0.1752599090516748,0.2136590043141779
3,600036,招商银行,银行,603501,韦尔股份,电子,False,Cross industry,10,0,0.0,False,False,,,
3,600519,贵州茅台,食品饮料,600887,伊利股份,食品饮料,True,Same industry,10,10,1.0,True,True,0.24178193575558327,0.24178193575558327,0.2578517966909298
3,600519,贵州茅台,食品饮料,601288,农业银行,银行,False,Cross industry,10,0,0.0,False,False,,,
3,600519,贵州茅台,食品饮料,601318,中国平安,非银金融,False,Cross industry,10,10,1.0,True,True,0.066463162115972,0.066463162115972,0.0897651468890004
3,600519,贵州茅台,食品饮料,601398,工商银行,银行,False,Cross industry,10,0,0.0,False,False,,,
3,600519,贵州茅台,食品饮料,603501,韦尔股份,电子,False,Cross industry,10,0,0.0,False,False,,,
3,600887,伊利股份,食品饮料,601288,农业银行,银行,False,Cross industry,10,0,0.0,False,False,,,
3,600887,伊利股份,食品饮料,601318,中国平安,非银金融,False,Cross industry,10,10,1.0,True,True,0.035764033632444445,0.035764033632444445,0.0629754556775309
3,600887,伊利股份,食品饮料,601398,工商银行,银行,False,Cross industry,10,0,0.0,False,False,,,
3,600887,伊利股份,食品饮料,603501,韦尔股份,电子,False,Cross industry,10,0,0.0,False,False,,,
3,601288,农业银行,银行,601318,中国平安,非银金融,False,Cross industry,10,0,0.0,False,False,,,
3,601288,农业银行,银行,601398,工商银行,银行,True,Same industry,10,10,1.0,True,True,0.6254844087819592,0.6254844087819592,0.6537154862342913
3,601288,农业银行,银行,603501,韦尔股份,电子,False,Cross industry,10,1,0.1,False,False,-0.0132162714415103,0.0132162714415103,0.0132162714415103
3,601318,中国平安,非银金融,601398,工商银行,银行,False,Cross industry,10,0,0.0,False,False,,,
3,601318,中国平安,非银金融,603501,韦尔股份,电子,False,Cross industry,10,0,0.0,False,False,,,
3,601398,工商银行,银行,603501,韦尔股份,电子,False,Cross industry,10,0,0.0,False,False,,,
4,000001,平安银行,银行,000568,泸州老窖,食品饮料,False,Cross industry,4,4,1.0,True,True,0.01825815737314185,0.01825815737314185,0.0265715822846278
4,000001,平安银行,银行,000725,京东方A,电子,False,Cross industry,4,1,0.25,False,False,0.0041892876900989,0.0041892876900989,0.0041892876900989
4,000001,平安银行,银行,000858,五粮液,食品饮料,False,Cross industry,4,3,0.75,False,False,0.0080972017715393,0.0080972017715393,0.0166190257004832
4,000001,平安银行,银行,002415,海康威视,电子,False,Cross industry,4,0,0.0,False,False,,,
4,000001,平安银行,银行,002460,赣锋锂业,新能源,False,Cross industry,4,0,0.0,False,False,,,
4,000001,平安银行,银行,002475,立讯精密,电子,False,Cross industry,4,0,0.0,False,False,,,
4,000001,平安银行,银行,600030,中信证券,非银金融,False,Cross industry,4,0,0.0,False,False,,,
4,000001,平安银行,银行,600036,招商银行,银行,True,Same industry,4,4,1.0,True,True,0.2659295299206921,0.2659295299206921,0.272666215871321
4,000001,平安银行,银行,600519,贵州茅台,食品饮料,False,Cross industry,4,0,0.0,False,False,,,
4,000001,平安银行,银行,600887,伊利股份,食品饮料,False,Cross industry,4,4,1.0,True,True,0.022670058481839027,0.022670058481839027,0.0290972407817136
4,000001,平安银行,银行,601288,农业银行,银行,True,Same industry,4,4,1.0,True,True,0.0830508443316404,0.0830508443316404,0.0933154073977842
4,000001,平安银行,银行,601318,中国平安,非银金融,False,Cross industry,4,4,1.0,True,True,0.2017983032673741,0.2017983032673741,0.2228233699367912
4,000001,平安银行,银行,601398,工商银行,银行,True,Same industry,4,4,1.0,True,True,0.08133565418129021,0.08133565418129021,0.0974135196651837
4,000001,平安银行,银行,603501,韦尔股份,电子,False,Cross industry,4,0,0.0,False,False,,,
4,000568,泸州老窖,食品饮料,000725,京东方A,电子,False,Cross industry,4,0,0.0,False,False,,,
4,000568,泸州老窖,食品饮料,000858,五粮液,食品饮料,True,Same industry,4,4,1.0,True,True,0.4399914162116802,0.4399914162116802,0.4558834976505989
4,000568,泸州老窖,食品饮料,002415,海康威视,电子,False,Cross industry,4,0,0.0,False,False,,,
4,000568,泸州老窖,食品饮料,002460,赣锋锂业,新能源,False,Cross industry,4,0,0.0,False,False,,,
4,000568,泸州老窖,食品饮料,002475,立讯精密,电子,False,Cross industry,4,0,0.0,False,False,,,
4,000568,泸州老窖,食品饮料,600030,中信证券,非银金融,False,Cross industry,4,3,0.75,False,False,0.0115943834034574,0.0115943834034574,0.025840720339289
4,000568,泸州老窖,食品饮料,600036,招商银行,银行,False,Cross industry,4,0,0.0,False,False,,,
4,000568,泸州老窖,食品饮料,600519,贵州茅台,食品饮料,True,Same industry,4,4,1.0,True,True,0.2249625605811966,0.2249625605811966,0.2303659259469768
4,000568,泸州老窖,食品饮料,600887,伊利股份,食品饮料,True,Same industry,4,4,1.0,True,True,0.06948243811073114,0.06948243811073114,0.0776890123986619
4,000568,泸州老窖,食品饮料,601288,农业银行,银行,False,Cross industry,4,0,0.0,False,False,,,
4,000568,泸州老窖,食品饮料,601318,中国平安,非银金融,False,Cross industry,4,0,0.0,False,False,,,
4,000568,泸州老窖,食品饮料,601398,工商银行,银行,False,Cross industry,4,0,0.0,False,False,,,
4,000568,泸州老窖,食品饮料,603501,韦尔股份,电子,False,Cross industry,4,0,0.0,False,False,,,
4,000725,京东方A,电子,000858,五粮液,食品饮料,False,Cross industry,4,2,0.5,False,False,0.00533120440126115,0.00533120440126115,0.00651793832494
4,000725,京东方A,电子,002415,海康威视,电子,True,Same industry,4,4,1.0,True,True,0.20467004495057237,0.20467004495057237,0.2289742079330355
4,000725,京东方A,电子,002460,赣锋锂业,新能源,False,Cross industry,4,4,1.0,True,True,0.05933051348231896,0.05933051348231896,0.0788473170319177
4,000725,京东方A,电子,002475,立讯精密,电子,True,Same industry,4,4,1.0,True,True,0.17138387525618853,0.17138387525618853,0.2170942038446985
4,000725,京东方A,电子,600030,中信证券,非银金融,False,Cross industry,4,4,1.0,True,True,0.22444649960601024,0.22444649960601024,0.2459434297279059
4,000725,京东方A,电子,600036,招商银行,银行,False,Cross industry,4,0,0.0,False,False,,,
4,000725,京东方A,电子,600519,贵州茅台,食品饮料,False,Cross industry,4,0,0.0,False,False,,,
4,000725,京东方A,电子,600887,伊利股份,食品饮料,False,Cross industry,4,0,0.0,False,False,,,
4,000725,京东方A,电子,601288,农业银行,银行,False,Cross industry,4,0,0.0,False,False,,,
4,000725,京东方A,电子,601318,中国平安,非银金融,False,Cross industry,4,4,1.0,True,True,0.029177004403033075,0.029177004403033075,0.0557974743856087
4,000725,京东方A,电子,601398,工商银行,银行,False,Cross industry,4,0,0.0,False,False,,,
4,000725,京东方A,电子,603501,韦尔股份,电子,True,Same industry,4,4,1.0,True,True,0.10544185818991095,0.10544185818991095,0.1429834417876937
4,000858,五粮液,食品饮料,002415,海康威视,电子,False,Cross industry,4,3,0.75,False,False,0.029393838571573665,0.029393838571573665,0.0345779116959455
4,000858,五粮液,食品饮料,002460,赣锋锂业,新能源,False,Cross industry,4,3,0.75,False,False,0.016843795642382964,0.016843795642382964,0.0244721633183077
4,000858,五粮液,食品饮料,002475,立讯精密,电子,False,Cross industry,4,0,0.0,False,False,,,
4,000858,五粮液,食品饮料,600030,中信证券,非银金融,False,Cross industry,4,4,1.0,True,True,0.05160882021729933,0.05160882021729933,0.0699385807468606
4,000858,五粮液,食品饮料,600036,招商银行,银行,False,Cross industry,4,0,0.0,False,False,,,
4,000858,五粮液,食品饮料,600519,贵州茅台,食品饮料,True,Same industry,4,4,1.0,True,True,0.3169508387311889,0.3169508387311889,0.349070960061164
4,000858,五粮液,食品饮料,600887,伊利股份,食品饮料,True,Same industry,4,4,1.0,True,True,0.15277393118263796,0.15277393118263796,0.1584320730173871
4,000858,五粮液,食品饮料,601288,农业银行,银行,False,Cross industry,4,0,0.0,False,False,,,
4,000858,五粮液,食品饮料,601318,中国平安,非银金融,False,Cross industry,4,4,1.0,True,True,0.0938153447809747,0.0938153447809747,0.1256873298563444
4,000858,五粮液,食品饮料,601398,工商银行,银行,False,Cross industry,4,0,0.0,False,False,,,
4,000858,五粮液,食品饮料,603501,韦尔股份,电子,False,Cross industry,4,0,0.0,False,False,,,
4,002415,海康威视,电子,002460,赣锋锂业,新能源,False,Cross industry,4,4,1.0,True,True,0.08411814937684145,0.08411814937684145,0.1153018600275178
4,002415,海康威视,电子,002475,立讯精密,电子,True,Same industry,4,2,0.5,False,False,0.007913159954969749,0.007913159954969749,0.0084790115015935
4,002415,海康威视,电子,600030,中信证券,非银金融,False,Cross industry,4,4,1.0,True,True,0.1129968607929823,0.1129968607929823,0.1252239445612055
4,002415,海康威视,电子,600036,招商银行,银行,False,Cross industry,4,0,0.0,False,False,,,
4,002415,海康威视,电子,600519,贵州茅台,食品饮料,False,Cross industry,4,0,0.0,False,False,,,
4,002415,海康威视,电子,600887,伊利股份,食品饮料,False,Cross industry,4,0,0.0,False,False,,,
4,002415,海康威视,电子,601288,农业银行,银行,False,Cross industry,4,0,0.0,False,False,,,
4,002415,海康威视,电子,601318,中国平安,非银金融,False,Cross industry,4,1,0.25,False,False,0.0255732778046796,0.0255732778046796,0.0255732778046796
4,002415,海康威视,电子,601398,工商银行,银行,False,Cross industry,4,0,0.0,False,False,,,
4,002415,海康威视,电子,603501,韦尔股份,电子,True,Same industry,4,4,1.0,True,True,0.14490243165451822,0.14490243165451822,0.1542592869880924
4,002460,赣锋锂业,新能源,002475,立讯精密,电子,False,Cross industry,4,4,1.0,True,True,0.08672897749485622,0.08672897749485622,0.0960745123531939
4,002460,赣锋锂业,新能源,600030,中信证券,非银金融,False,Cross industry,4,4,1.0,True,True,0.07421017686263398,0.07421017686263398,0.0877827505003953
4,002460,赣锋锂业,新能源,600036,招商银行,银行,False,Cross industry,4,0,0.0,False,False,,,
4,002460,赣锋锂业,新能源,600519,贵州茅台,食品饮料,False,Cross industry,4,1,0.25,False,False,0.0077425049000143,0.0077425049000143,0.0077425049000143
4,002460,赣锋锂业,新能源,600887,伊利股份,食品饮料,False,Cross industry,4,0,0.0,False,False,,,
4,002460,赣锋锂业,新能源,601288,农业银行,银行,False,Cross industry,4,0,0.0,False,False,,,
4,002460,赣锋锂业,新能源,601318,中国平安,非银金融,False,Cross industry,4,0,0.0,False,False,,,
4,002460,赣锋锂业,新能源,601398,工商银行,银行,False,Cross industry,4,0,0.0,False,False,,,
4,002460,赣锋锂业,新能源,603501,韦尔股份,电子,False,Cross industry,4,1,0.25,False,False,0.024428524029738,0.024428524029738,0.024428524029738
4,002475,立讯精密,电子,600030,中信证券,非银金融,False,Cross industry,4,3,0.75,False,False,0.0467892814349645,0.0467892814349645,0.057185231560022
4,002475,立讯精密,电子,600036,招商银行,银行,False,Cross industry,4,0,0.0,False,False,,,
4,002475,立讯精密,电子,600519,贵州茅台,食品饮料,False,Cross industry,4,0,0.0,False,False,,,
4,002475,立讯精密,电子,600887,伊利股份,食品饮料,False,Cross industry,4,0,0.0,False,False,,,
4,002475,立讯精密,电子,601288,农业银行,银行,False,Cross industry,4,0,0.0,False,False,,,
4,002475,立讯精密,电子,601318,中国平安,非银金融,False,Cross industry,4,0,0.0,False,False,,,
4,002475,立讯精密,电子,601398,工商银行,银行,False,Cross industry,4,0,0.0,False,False,,,
4,002475,立讯精密,电子,603501,韦尔股份,电子,True,Same industry,4,4,1.0,True,True,0.22263086893996198,0.22263086893996198,0.2318255603243417
4,600030,中信证券,非银金融,600036,招商银行,银行,False,Cross industry,4,0,0.0,False,False,,,
4,600030,中信证券,非银金融,600519,贵州茅台,食品饮料,False,Cross industry,4,4,1.0,True,True,0.04857552111059913,0.04857552111059913,0.0546290620048626
4,600030,中信证券,非银金融,600887,伊利股份,食品饮料,False,Cross industry,4,1,0.25,False,False,0.0086814351657599,0.0086814351657599,0.0086814351657599
4,600030,中信证券,非银金融,601288,农业银行,银行,False,Cross industry,4,0,0.0,False,False,,,
4,600030,中信证券,非银金融,601318,中国平安,非银金融,True,Same industry,4,4,1.0,True,True,0.3510560980095082,0.3510560980095082,0.3616221209532095
4,600030,中信证券,非银金融,601398,工商银行,银行,False,Cross industry,4,0,0.0,False,False,,,
4,600030,中信证券,非银金融,603501,韦尔股份,电子,False,Cross industry,4,4,1.0,True,True,0.1336021135985305,0.1336021135985305,0.1418398476842811
4,600036,招商银行,银行,600519,贵州茅台,食品饮料,False,Cross industry,4,4,1.0,True,True,0.0832672373900559,0.0832672373900559,0.1050690580240513
4,600036,招商银行,银行,600887,伊利股份,食品饮料,False,Cross industry,4,0,0.0,False,False,,,
4,600036,招商银行,银行,601288,农业银行,银行,True,Same industry,4,4,1.0,True,True,0.0437891022321262,0.0437891022321262,0.0542761400196109
4,600036,招商银行,银行,601318,中国平安,非银金融,False,Cross industry,4,4,1.0,True,True,0.10532371832653377,0.10532371832653377,0.1363659853427539
4,600036,招商银行,银行,601398,工商银行,银行,True,Same industry,4,4,1.0,True,True,0.27858006288508924,0.27858006288508924,0.3057711157960983
4,600036,招商银行,银行,603501,韦尔股份,电子,False,Cross industry,4,0,0.0,False,False,,,
4,600519,贵州茅台,食品饮料,600887,伊利股份,食品饮料,True,Same industry,4,4,1.0,True,True,0.17086362213246903,0.17086362213246903,0.1895406327722298
4,600519,贵州茅台,食品饮料,601288,农业银行,银行,False,Cross industry,4,0,0.0,False,False,,,
4,600519,贵州茅台,食品饮料,601318,中国平安,非银金融,False,Cross industry,4,4,1.0,True,True,0.12713828069997177,0.12713828069997177,0.1449006630637231
4,600519,贵州茅台,食品饮料,601398,工商银行,银行,False,Cross industry,4,0,0.0,False,False,,,
4,600519,贵州茅台,食品饮料,603501,韦尔股份,电子,False,Cross industry,4,0,0.0,False,False,,,
4,600887,伊利股份,食品饮料,601288,农业银行,银行,False,Cross industry,4,0,0.0,False,False,,,
4,600887,伊利股份,食品饮料,601318,中国平安,非银金融,False,Cross industry,4,4,1.0,True,True,0.03484003180134242,0.03484003180134242,0.0588764414800048
4,600887,伊利股份,食品饮料,601398,工商银行,银行,False,Cross industry,4,0,0.0,False,False,,,
4,600887,伊利股份,食品饮料,603501,韦尔股份,电子,False,Cross industry,4,0,0.0,False,False,,,
4,601288,农业银行,银行,601318,中国平安,非银金融,False,Cross industry,4,0,0.0,False,False,,,
4,601288,农业银行,银行,601398,工商银行,银行,True,Same industry,4,4,1.0,True,True,0.49018495491875513,0.49018495491875513,0.4969268781590046
4,601288,农业银行,银行,603501,韦尔股份,电子,False,Cross industry,4,0,0.0,False,False,,,
4,601318,中国平安,非银金融,601398,工商银行,银行,False,Cross industry,4,0,0.0,False,False,,,
4,601318,中国平安,非银金融,603501,韦尔股份,电子,False,Cross industry,4,0,0.0,False,False,,,
4,601398,工商银行,银行,603501,韦尔股份,电子,False,Cross industry,4,0,0.0,False,False,,,
5,000001,平安银行,银行,000568,泸州老窖,食品饮料,False,Cross industry,5,2,0.4,False,False,0.0140200233378324,0.0140200233378324,0.0160315777655435
