bootstrap_id,D_star,convergence_warning,success
93,0.0020583479332882976,False,True
94,0.0019535136809034105,False,True
95,0.002118170199145208,False,True
96,0.001774633201246343,False,True
97,0.002414106333000891,False,True
98,0.0020200251930259003,False,True
99,0.002314610956841202,False,True
100,0.002131871179524399,False,True
101,0.0019330624342223472,False,True
102,0.002290591117127309,False,True
103,0.0021485021838643288,False,True
104,0.002413787660304165,False,True
105,0.002431790277919452,False,True
106,0.0021139602371814587,False,True
107,0.0014039274580878696,False,True
108,0.0020500555079566193,False,True
109,0.0014746643578494578,False,True
110,0.0019700839521020995,False,True
111,0.0018510257856637759,False,True
112,0.0019780968406294163,False,True
113,0.0026410943554548883,False,True
114,0.0019346590581298124,False,True
115,0.002048193657671649,False,True
116,0.0019526655439984191,False,True
117,0.0020757266001803615,False,True
118,0.0015015959385597417,False,True
119,0.0015816186689369734,False,True
120,0.0018230566850367864,False,True
121,0.0023580676579025585,False,True
122,0.0016114435312510793,False,True
123,0.001673617340914212,False,True
124,0.002354473256315864,False,True
125,0.0020938218709075475,False,True
126,0.0023064612459319407,False,True
127,0.001973699238423609,False,True
128,0.00267395628610058,False,True
129,0.001970644714782062,False,True
130,0.002165764647899725,False,True
131,0.0029762281455513744,False,True
132,0.0030430451504206905,False,True
133,0.00235237939793859,False,True
134,0.001142409494657733,False,True
135,0.00178162243517844,False,True
136,0.0022253765574515093,False,True
137,0.0025767358751117653,False,True
138,0.0016180637779098519,False,True
139,0.0024201986873925154,False,True
140,0.0018998641747463357,False,True
141,0.002136870371203312,False,True
142,0.002171447296699768,False,True
143,0.002252230450471454,False,True
144,0.0018038502950416297,False,True
145,0.002862367710407652,False,True
146,0.001954088789826325,False,True
147,0.0013280636759328878,False,True
148,0.001546155509818456,False,True
149,0.0017458426558119896,False,True
150,0.0018222461048254684,False,True
151,0.0026721619823275432,False,True
152,0.002399626725615215,False,True
153,0.0018306278711183873,False,True
154,0.0014659551064724107,False,True
155,0.0012213180020032076,False,True
156,0.0021467556070927764,False,True
157,0.0028061605060771453,False,True
158,0.002406599557784938,False,True
159,0.002258353404126393,False,True
160,0.002049983269230557,False,True
161,0.0014473821224693136,False,True
162,0.0015905717423686518,False,True
163,0.0028230473430090174,False,True
164,0.0018151972668705595,False,True
165,0.001533648213177629,False,True
166,0.0015124760981528246,False,True
167,0.0020314363567853844,False,True
168,0.002103527870855078,False,True
169,0.0021854472444581834,False,True
170,0.002661130140814489,False,True
171,0.002825303438355127,False,True
172,0.0020177812002387186,False,True
173,0.0017369448022303965,False,True
174,0.0022137704267703555,False,True
175,0.0012951134924442528,False,True
176,0.0020869257382060474,False,True
177,0.0026553915411025955,False,True
178,0.0016578664239931418,False,True
179,0.0016358093899282993,False,True
180,0.0025173717598189044,False,True
181,0.002174879495503319,False,True
182,0.002121877520154935,False,True
183,0.002307126319092329,False,True
184,0.0026222671281752024,False,True
185,0.001867824734103117,False,True
186,0.0022093687104042365,False,True
187,0.001778856838679363,False,True
188,0.0013516689428007126,False,True
189,0.0018959309213566944,False,True
190,0.0015331313436657641,False,True
191,0.0017664558950247346,False,True
192,0.0027436413531033883,False,True
193,0.002266179475756461,False,True
194,0.002134048423543334,False,True
195,0.002294449303421229,False,True
196,0.0020538449771767093,False,True
197,0.002679967794527602,False,True
198,0.0019133318813732035,False,True
199,0.0021583402736057716,False,True
200,0.002409751850917536,False,True
201,0.0024575190504053422,False,True
202,0.002484768803192834,False,True
203,0.0017195174724247491,False,True
204,0.002994139072564678,False,True
205,0.0018993639698629448,False,True
206,0.003766530566059125,False,True
207,0.0015670287898853072,False,True
208,0.0020079762608412183,False,True
209,0.002722098190529409,False,True
210,0.0019053316936095848,False,True
211,0.0018032917246970591,False,True
212,0.0019078421327131628,False,True
213,0.0024199452141969416,False,True
214,0.0025274968659529645,False,True
215,0.0029574849007495576,False,True
216,0.002071168139505752,False,True
217,0.002688897456026572,False,True
218,0.001836872684922667,False,True
219,0.0018289437847727593,False,True
220,0.0019369263912364324,False,True
221,0.0015009824811802676,False,True
222,0.0018504182760544431,False,True
223,0.0015598654326302083,False,True
224,0.0012942607224333375,False,True
225,0.0018265206966000338,False,True
226,0.0018358842763351157,False,True
227,0.0014869165597821375,False,True
228,0.0018867790633221955,False,True
229,0.0018962291555366438,False,True
230,0.002191419788428447,False,True
231,0.002227263440059317,False,True
232,0.0018901419706401177,False,True
233,0.0019736761453546694,False,True
234,0.0023907583494687853,False,True
235,0.0017506641133671187,False,True
236,0.0021579511135880174,False,True
237,0.002204582058624399,False,True
238,0.001431373636936525,False,True
239,0.0029440048110312158,False,True
240,0.0016249508876613303,False,True
241,0.0017011951777248663,False,True
242,0.002045312461860753,False,True
243,0.002403848992348973,False,True
244,0.002539421917884169,False,True
245,0.0026228428744028355,False,True
246,0.002663791113954814,False,True
247,0.003286696764153566,False,True
248,0.0022769770425018357,False,True
249,0.0012846643932577994,False,True
250,0.0019588283931761784,False,True
251,0.002499649689475179,False,True
252,0.0027957657969451236,False,True
253,0.0012033760131058122,False,True
254,0.0018022608139138978,False,True
255,0.0017483203899179927,False,True
256,0.0017894848512883515,False,True
257,0.00209013474355873,False,True
258,0.0019481390688145413,False,True
259,0.001415035390201079,False,True
260,0.002862651377134479,False,True
261,0.0021738372472372256,False,True
262,0.002213986756762945,False,True
263,0.0021821063079240496,False,True
264,0.0015082455955461925,False,True
265,0.0019143248226826512,False,True
266,0.0021883699958343008,False,True
267,0.0016146976324739944,False,True
268,0.0021261468023157995,False,True
269,0.0021621266134509067,False,True
270,0.0021072077748640764,False,True
271,0.0018084352079155643,False,True
272,0.0025855587927119577,False,True
273,0.002947073848860623,False,True
274,0.001757591772677941,False,True
275,0.0014256003320101717,False,True
276,0.0028857561019658582,False,True
277,0.0020490641238458457,False,True
278,0.0021072974164996284,False,True
279,0.0021563942629169415,False,True
280,0.002766007359040039,False,True
281,0.0014940074991417677,False,True
282,0.0025820909957597455,False,True
283,0.001910911003340128,False,True
284,0.0017687045386583222,False,True
285,0.0026182047010850583,False,True
286,0.0016214870352399579,False,True
287,0.0025383073264564357,False,True
288,0.0014617228200019476,False,True
289,0.0023714144980884148,False,True
290,0.001441328549002701,False,True
291,0.00194243973743854,False,True
292,0.0021743409315607663,False,True
293,0.00208190708724813,False,True
294,0.0027077965552574808,False,True
295,0.0027820553811437384,False,True
296,0.002115892399820111,False,True
297,0.001871703742028033,False,True
298,0.001306161352042108,False,True
299,0.0019505231901432397,False,True
300,0.001621414411009045,False,True
301,0.002274467837980557,False,True
302,0.0023866712504674193,False,True
303,0.002416385493416846,False,True
304,0.002315390692144604,False,True
305,0.002069665514006687,False,True
306,0.0014220843025653097,False,True
307,0.0017666354997284525,False,True
308,0.0019577264045998756,False,True
309,0.001697668542828207,False,True
310,0.001902974044587399,False,True
311,0.002313256482817161,False,True
312,0.002190608673072805,False,True
313,0.0016042368650063755,False,True
314,0.0018111454286110459,False,True
315,0.0018692505394887707,False,True
316,0.0016444183347107159,False,True
317,0.0019331566207040863,False,True
318,0.0025251962568785613,False,True
319,0.001787260937765977,False,True
320,0.001917263578906034,False,True
321,0.001933770531280321,False,True
322,0.0029980255384964277,False,True
323,0.0021392872120607627,False,True
324,0.0017710697710184376,False,True
325,0.002173898639786784,False,True
326,0.0022342634648815354,False,True
327,0.0020979725609349582,False,True
328,0.0021989759640092714,False,True
329,0.0018459978528452055,False,True
330,0.0031665497502748664,False,True
331,0.0018915815739601687,False,True
332,0.0027327803945858976,False,True
333,0.0029017004610812453,False,True
334,0.004082881470965159,False,True
335,0.0017162634420435073,False,True
336,0.0016068537635490511,False,True
337,0.0023133171628938265,False,True
338,0.0024603643125674724,False,True
339,0.002358713791442501,False,True
340,0.002345260124607523,False,True
341,0.001904089509547382,False,True
342,0.0014374524168597352,False,True
343,0.002104754199935015,False,True
344,0.0017152924693677354,False,True
345,0.0021769116899671994,False,True
346,0.0018585421227592875,False,True
347,0.0023607117716205497,False,True
348,0.0019271210792668012,False,True
349,0.001571453174059985,False,True
350,0.001994669447306198,False,True
351,0.0018052149763802818,False,True
352,0.0026652629247552614,False,True
353,0.001942694228661705,False,True
354,0.0020222332477237825,False,True
355,0.0012552506938847364,False,True
356,0.0013838944728405528,False,True
357,0.0023167262225870272,False,True
358,0.002179731871016097,False,True
359,0.001824994450237306,False,True
360,0.0029237940219528826,False,True
361,0.0025225562039145476,False,True
362,0.0017339488712034556,False,True
363,0.001590778983584147,False,True
364,0.001688216619508658,False,True
365,0.0034823248278431198,False,True
366,0.00135979439959187,False,True
367,0.0029478971041477786,False,True
368,0.0019207906707226865,False,True
369,0.0016573365869264924,False,True
370,0.0024960067723390758,False,True
371,0.0020657783490011495,False,True
372,0.002310226995123792,False,True
373,0.0021984259194454295,False,True
374,0.0017441022843993814,False,True
375,0.001852042311352216,False,True
376,0.0020606252702666085,False,True
377,0.0014328581807270856,False,True
378,0.0016042074738418035,False,True
379,0.0022388960586693027,False,True
380,0.0017204134230278368,False,True
381,0.0013986119613281142,False,True
382,0.00276185092254012,False,True
383,0.002560198554466546,False,True
384,0.0023874305832101597,False,True
385,0.0012345157355846926,False,True
386,0.002720808888695604,False,True
387,0.002169303949479258,False,True
388,0.0019335308453564016,False,True
389,0.003049123687289172,False,True
390,0.002226520105730483,False,True
391,0.0016901364777034465,False,True
392,0.0030636257978524013,False,True
393,0.002410421318936882,False,True
394,0.0022734622945001772,False,True
395,0.002362688882760677,False,True
396,0.0019010415008247608,False,True
397,0.0030212009915815624,False,True
398,0.0019452646605900609,False,True
399,0.0017728615101181872,False,True
400,0.0021870395264229152,False,True
401,0.003065734428058319,False,True
402,0.0023819898281346973,False,True
403,0.0017415106318915158,False,True
404,0.0018124965245669674,False,True
405,0.002260029422415027,False,True
406,0.0011913630812513858,False,True
407,0.0020999533131883584,False,True
408,0.0034256967197798167,False,True
409,0.0026225630457797455,False,True
410,0.002371158330575367,False,True
411,0.001715979867134531,False,True
412,0.0017077357648154184,False,True
413,0.0045459692392218155,False,True
414,0.0016445470438224041,False,True
415,0.0026290370765414336,False,True
416,0.0015590933158566927,False,True
417,0.0021533627098030434,False,True
418,0.0023087514057633478,False,True
419,0.0022095880785190044,False,True
420,0.0014441904348055537,False,True
421,0.001979621308234955,False,True
422,0.0017065005327814103,False,True
423,0.0019800686823659695,False,True
424,0.0018347931965983677,False,True
425,0.0023463991797945402,False,True
426,0.001752721164744247,False,True
427,0.0015146801895721978,False,True
428,0.0016858772046764873,False,True
429,0.0021271286589185966,False,True
430,0.0033683211362255344,False,True
431,0.0014721318231171983,False,True
432,0.0016669792164450798,False,True
433,0.0018483188044632805,False,True
434,0.001515670443844016,False,True
435,0.001817168681051581,False,True
436,0.0029494075991975286,False,True
437,0.002136053004981676,False,True
438,0.002072219183229853,False,True
439,0.001365775220475122,False,True
440,0.001333455428325224,False,True
441,0.0019331332693878222,False,True
442,0.0014388597679146733,False,True
443,0.0016091464853655157,False,True
444,0.001656886971097365,False,True
445,0.0014720981326957275,False,True
446,0.0026961645057780766,False,True
447,0.0021295526157406263,False,True
448,0.0020736858775220134,False,True
449,0.0015560200268606337,False,True
450,0.0021881832481549556,False,True
451,0.001735672711185336,False,True
452,0.0014801762322566223,False,True
453,0.0022873437943085172,False,True
454,0.001151252383580654,False,True
455,0.0030719237048160387,False,True
456,0.003060259817930831,False,True
457,0.0037631483891370364,False,True
458,0.00205088937207758,False,True
459,0.002043699990166278,False,True
460,0.002029612900795573,False,True
461,0.0017745138262419058,False,True
462,0.0017689165258876853,False,True
463,0.0019351832712355395,False,True
464,0.0021580865768373748,False,True
465,0.0020425215973735146,False,True
466,0.0033409206212802207,False,True
467,0.00191794912226397,False,True
468,0.0019003392733882454,False,True
469,0.002477408705285175,False,True
470,0.002229558009662929,False,True
471,0.00224640135428695,False,True
472,0.002198281845630269,False,True
473,0.001668321417303924,False,True
474,0.0017577842147826481,False,True
475,0.002112895601685045,False,True
476,0.003125895662358001,False,True
477,0.001781489137121885,False,True
478,0.0018940275605953082,False,True
479,0.0018460106538803482,False,True
480,0.002307598819394478,False,True
481,0.0023185371487134975,False,True
482,0.001621841863675429,False,True
483,0.0020585786133385992,False,True
484,0.001351026853050218,False,True
485,0.0016461144609854145,False,True
486,0.003779946205967016,False,True
487,0.002265517284880543,False,True
488,0.0027449383126853305,False,True
489,0.00250231909542963,False,True
490,0.0018735761844930526,False,True
491,0.002320031493673145,False,True
492,0.0015688090776815765,False,True
493,0.0014876537016702675,False,True
494,0.001968356325254534,False,True
495,0.0012973110934403288,False,True
496,0.001865185435066715,False,True
497,0.001927949931163051,False,True
498,0.0015795036733048824,False,True
499,0.0016335515670759806,False,True
500,0.00178001909009395,False,True
501,0.0015276474106002231,False,True
502,0.0019936639775270906,False,True
503,0.0029039099255786234,False,True
504,0.0021066736508233656,False,True
505,0.0018805028262431757,False,True
506,0.0024970930175648876,False,True
507,0.0018062670130322917,False,True
508,0.002130119402969301,False,True
509,0.0018610157387882974,False,True
510,0.0020946122804607484,False,True
511,0.002229854365263031,False,True
512,0.002388117402509422,False,True
513,0.0018170145958209005,False,True
514,0.002959355735667837,False,True
515,0.0014740742841013912,False,True
516,0.002201888173108226,False,True
517,0.0020078456189109675,False,True
518,0.001624911023721449,False,True
519,0.0018140117234100603,False,True
520,0.0019411250969620696,False,True
521,0.001618751655316212,False,True
522,0.0020615383292073228,False,True
523,0.0025917209613038395,False,True
524,0.0014113295707672711,False,True
525,0.002082936953353621,False,True
526,0.002457341446741038,False,True
527,0.0023851838319959534,False,True
528,0.0014378097389281857,False,True
529,0.0015838272120502863,False,True
530,0.001761553665704503,False,True
531,0.00248059356710567,False,True
532,0.0019302248377772496,False,True
533,0.0016577895102059678,False,True
534,0.001925660453958237,False,True
535,0.0019004202319052826,False,True
536,0.0015864635434652112,False,True
537,0.002644370061020129,False,True
538,0.0030259515519943884,False,True
539,0.0013880162767686461,False,True
540,0.0019905765059143833,False,True
541,0.0014531872019532435,False,True
542,0.0020402238957277475,False,True
543,0.0022488310153338338,False,True
544,0.0024343534311420723,False,True
545,0.0015329482015180621,False,True
546,0.0027904083103560033,False,True
547,0.0020714007942846872,False,True
548,0.001575606021843306,False,True
549,0.0017589405260480951,False,True
550,0.003326783072812704,False,True
551,0.002417909511745728,False,True
552,0.0023889004586380496,False,True
553,0.002119377393774341,False,True
554,0.003052469336167729,False,True
555,0.0021653493006171098,False,True
556,0.0013396870418251583,False,True
557,0.0025540270998534215,False,True
558,0.0019420737752277152,False,True
559,0.002176042340721156,False,True
560,0.0018146227159112531,False,True
561,0.0023503460056671466,False,True
562,0.0026178017462102953,False,True
563,0.002350499499796411,False,True
564,0.0012981418618824123,False,True
565,0.0030960767398850162,False,True
566,0.0023571003778509836,False,True
567,0.0019793943969910544,False,True
568,0.001322862207120157,False,True
569,0.0045494571732439,False,True
570,0.002556288828675821,False,True
571,0.0024400179366764452,False,True
572,0.0019561209539053206,False,True
573,0.001918309489695043,False,True
574,0.0025246012564850494,False,True
575,0.001889635930424039,False,True
576,0.002643148763190864,False,True
577,0.0022425260591829154,False,True
578,0.0018823256480475854,False,True
579,0.0012229439641440038,False,True
580,0.0029848311932915463,False,True
581,0.0016773750390258104,False,True
582,0.002656437741452998,False,True
583,0.0019489376511841684,False,True
584,0.0017420635403093937,False,True
585,0.002848978166756739,False,True
586,0.0016574830820990773,False,True
587,0.0014049081857277364,False,True
588,0.0017437012797600823,False,True
589,0.0015646758672269773,False,True
590,0.001540970625857682,False,True
591,0.0031680140165916753,False,True
592,0.0021735099625457685,False,True
593,0.0022457609884817763,False,True
594,0.0012683730375844774,False,True
595,0.0023666127937307995,False,True
596,0.002290225480577639,False,True
597,0.0015550347279643154,False,True
598,0.0017526582356047907,False,True
599,0.0022558493726800534,False,True
600,0.0017386742079691438,False,True
601,0.002535534549476587,False,True
602,0.0023389391226992097,False,True
603,0.002189296015187712,False,True
604,0.001385698645799398,False,True
605,0.0020113683816030525,False,True
606,0.0028150781485716475,False,True
607,0.00228184554567335,False,True
608,0.0019556867059881728,False,True
609,0.0014839915754131438,False,True
610,0.002218859231457822,False,True
611,0.0017461911860881263,False,True
612,0.0015739806920040864,False,True
613,0.0018718915553637228,False,True
614,0.001995788574714117,False,True
615,0.0017061201305236576,False,True
616,0.002237692201874608,False,True
617,0.0017696918398522857,False,True
618,0.002391620689602752,False,True
619,0.0015477357336733742,False,True
620,0.0022807149592771877,False,True
621,0.001786475275766877,False,True
622,0.002681250951921481,False,True
623,0.0015608773521607908,False,True
624,0.0020811026288511,False,True
625,0.001862896020132893,False,True
626,0.002135679313567789,False,True
627,0.0023300674789837063,False,True
628,0.0015276344298043396,False,True
629,0.0024025217214051326,False,True
630,0.001841146669612376,False,True
631,0.0020426808128422903,False,True
632,0.0018245728641738054,False,True
633,0.001729308483280423,False,True
634,0.0025732525355372424,False,True
635,0.001865093798515191,False,True
636,0.0019187089060289872,False,True
637,0.0015090355768095608,False,True
638,0.0017433686848495411,False,True
639,0.0018173936704700816,False,True
640,0.0032808405389941624,False,True
641,0.0020659138076520402,False,True
642,0.0022667731152358813,False,True
643,0.001755461136650721,False,True
644,0.0024012637071731103,False,True
645,0.002626218606578459,False,True
646,0.0017259563039611243,False,True
647,0.0017794258012045557,False,True
648,0.0020262993528070952,False,True
649,0.003302338994632142,False,True
650,0.0024772205039318923,False,True
651,0.0032053229601708803,False,True
652,0.0021017940191679113,False,True
653,0.0018831983060719293,False,True
654,0.001960294665162181,False,True
655,0.002234159406042877,False,True
656,0.0019891163087201774,False,True
657,0.0014032692193446303,False,True
658,0.0023240556896050694,False,True
659,0.0022950937491104085,False,True
660,0.0020196918378501587,False,True
661,0.002924649132438781,False,True
662,0.0024238695165473456,False,True
663,0.0028191540096610696,False,True
664,0.002738717957409789,False,True
665,0.002651613708690126,False,True
666,0.0026202534762268847,False,True
667,0.002730950388567444,False,True
668,0.0017038800408274383,False,True
669,0.0028942614533436955,False,True
670,0.0017306061364173954,False,True
671,0.00317576681574366,False,True
672,0.0031561629897563248,False,True
673,0.0018030862989143017,False,True
674,0.0018151594372786592,False,True
675,0.0020229248725131617,False,True
676,0.0017022397634647943,False,True
677,0.0016504699753909708,False,True
678,0.00223336648904052,False,True
679,0.002702062890651722,False,True
680,0.0026347073346329286,False,True
681,0.001931361372903005,False,True
682,0.002764834160460033,False,True
683,0.0026491310960108086,False,True
684,0.0020562884355675884,False,True
685,0.0014224570558857873,False,True
686,0.0015738141718292045,False,True
687,0.0016259222739197243,False,True
688,0.003026662357350456,False,True
689,0.0015960102602798178,False,True
690,0.0015853897111488102,False,True
691,0.0023507230697161043,False,True
692,0.0021671498435047185,False,True
693,0.0031907326487655195,False,True
694,0.00237769983448133,False,True
695,0.0017167018294802318,False,True
696,0.0020108809818892275,False,True
697,0.0016232992948834767,False,True
698,0.002296276998391577,False,True
699,0.0018338207111785114,False,True
700,0.001897600654161499,False,True
701,0.0017439180114115912,False,True
702,0.0027597293014513416,False,True
703,0.0021383867605970094,False,True
704,0.0030306587574435427,False,True
705,0.001967577619031645,False,True
706,0.0018847220619989753,False,True
707,0.00213967845456582,False,True
708,0.004083696570991728,False,True
709,0.0020552143833171984,False,True
710,0.002157251079397462,False,True
711,0.0034056994827441774,False,True
712,0.0018330243558609576,False,True
713,0.004288871784953784,False,True
714,0.0023746783792283625,False,True
715,0.0036051580384359244,False,True
716,0.0017105263980709915,False,True
717,0.002691518973789999,False,True
718,0.0026040181445682927,False,True
719,0.0015720521788617234,False,True
720,0.0015723744105063408,False,True
721,0.0014790502041281527,False,True
722,0.0024260045591760174,False,True
723,0.0017441480943920756,False,True
724,0.0020108430080911124,False,True
725,0.0017489296848775158,False,True
726,0.0022376814187924344,False,True
727,0.0019818774789415487,False,True
728,0.002009590894823909,False,True
729,0.0029622559526538764,False,True
730,0.0021165870161210343,False,True
731,0.002699573418322474,False,True
732,0.001570401718615207,False,True
733,0.0031584264046330417,False,True
734,0.0035462127420679474,False,True
735,0.0015921368164863129,False,True
736,0.0016790895369814263,False,True
737,0.0020697695131644427,False,True
738,0.002540764231892766,False,True
739,0.0025777160577198466,False,True
740,0.0025055559091801734,False,True
741,0.0018695654880683994,False,True
742,0.002150292959083716,False,True
743,0.0019501490393552341,False,True
744,0.0021734623312924107,False,True
745,0.0012580183005146317,False,True
746,0.0018581889058915367,False,True
747,0.0034114898807955708,False,True
748,0.001833099694446329,False,True
749,0.0016317867782472456,False,True
750,0.0021553960333962423,False,True
751,0.0020286218835945534,False,True
752,0.0021863859863565766,False,True
753,0.002039466234411353,False,True
754,0.0022301075347418253,False,True
755,0.0022125989725843803,False,True
756,0.002415610802856035,False,True
757,0.0018209590929646876,False,True
758,0.0021933613476454133,False,True
759,0.0021809245324427838,False,True
760,0.0019041316644445013,False,True
761,0.0014438741868352638,False,True
762,0.001671973569415487,False,True
763,0.0020124146136119648,False,True
764,0.0018480094517404038,False,True
765,0.0021460784802416317,False,True
766,0.001410490832022762,False,True
767,0.001751962729273361,False,True
768,0.002405670400581954,False,True
769,0.0018131507447238624,False,True
770,0.0018451508848101037,False,True
771,0.00233334303109999,False,True
772,0.0019782829239741186,False,True
773,0.00197001432433022,False,True
774,0.003533499992451558,False,True
775,0.0022788612760096592,False,True
776,0.00170056919933904,False,True
777,0.001844441377250534,False,True
778,0.0029845175756978972,False,True
779,0.002068995493801059,False,True
780,0.0017472301456589545,False,True
781,0.002151654672301555,False,True
782,0.0026684823395352803,False,True
783,0.0014326025925193756,False,True
784,0.0019839496649260214,False,True
785,0.0023533460171290266,False,True
786,0.00220573663566591,False,True
787,0.003324508037060388,False,True
788,0.0024255766045523596,False,True
789,0.0019055363835334055,False,True
790,0.0023740027230587653,False,True
791,0.001563026835819529,False,True
792,0.0023765944557786567,False,True
793,0.002201738857821826,False,True
794,0.0015228778293698076,False,True
795,0.003491725225214108,False,True
796,0.0020190960297457694,False,True
797,0.002177899125517063,False,True
798,0.001727545048942161,False,True
799,0.002930255097321279,False,True
800,0.00370454937506304,False,True
801,0.0023635298135315556,False,True
802,0.0016695608339583163,False,True
803,0.0018738823827380378,False,True
804,0.0026043734117277167,False,True
805,0.0017578378411886647,False,True
806,0.002086282057555724,False,True
807,0.0028468326559149206,False,True
808,0.002641759643848805,False,True
809,0.002644771274528476,False,True
810,0.0036491967315510207,False,True
811,0.0018293061603542522,False,True
812,0.002271846295322012,False,True
813,0.001980395014534208,False,True
814,0.0018563657225072966,False,True
815,0.0020866378792566715,False,True
816,0.0029066409758965153,False,True
817,0.0026307802465620244,False,True
818,0.0015976761550215615,False,True
819,0.0023283098318100815,False,True
820,0.0013593778036908488,False,True
821,0.0022067462006954853,False,True
822,0.0027350226863972374,False,True
823,0.0027445458196024017,False,True
824,0.0016057808505172935,False,True
825,0.0020385903918723395,False,True
826,0.0030080680255924635,False,True
827,0.0016913854404699467,False,True
828,0.0015531069001976665,False,True
829,0.0012309456954678667,False,True
830,0.0024966470136538444,False,True
831,0.0016883177020029848,False,True
832,0.0018048706051278427,False,True
833,0.0025898236611267386,False,True
834,0.0014642078134152012,False,True
835,0.001834917042203886,False,True
836,0.002717087309416361,False,True
837,0.002073958516805945,False,True
838,0.0019821549497518287,False,True
839,0.00211435476269132,False,True
840,0.0025225045109711517,False,True
841,0.0012734547174844378,False,True
842,0.0021392261486094023,False,True
843,0.0014448318052549852,False,True
844,0.0017760901942574735,False,True
845,0.00227917686102922,False,True
846,0.002056874340712808,False,True
847,0.0023202367233729026,False,True
848,0.001849291180113963,False,True
849,0.0023674674037892033,False,True
850,0.0030071632706903215,False,True
851,0.002739532403429448,False,True
852,0.0019262384969153386,False,True
853,0.0018774168870707773,False,True
854,0.002496088756142483,False,True
855,0.0008926183422983679,False,True
856,0.002386833080543215,False,True
857,0.001515856086647271,False,True
858,0.0016409566287293232,False,True
859,0.0035994866078901313,False,True
860,0.0013816367565540602,False,True
861,0.0016716168077268616,False,True
862,0.0023739251999201623,False,True
863,0.0014922301597749578,False,True
864,0.002439311478163795,False,True
865,0.002721527055168079,False,True
866,0.001883975214795397,False,True
867,0.002100375836423967,False,True
868,0.0037598474793579394,False,True
869,0.0020071682941830357,False,True
870,0.0019849977660485216,False,True
871,0.001683854231525823,False,True
872,0.002308542122318004,False,True
873,0.0023536917365655904,False,True
874,0.0020771283472106384,False,True
875,0.0020151117666249206,False,True
876,0.003303143112761891,False,True
877,0.002258031327006115,False,True
878,0.0022010626192028684,False,True
879,0.0030179890666543465,False,True
880,0.0015957708255084659,False,True
881,0.001976950034793636,False,True
882,0.0023546427309669173,False,True
883,0.0016813798595030232,False,True
884,0.0017730722419361255,False,True
885,0.0015422297277701358,False,True
886,0.002563604745283511,False,True
887,0.0023505172008520783,False,True
888,0.001874606262859308,False,True
889,0.0024036888149026794,False,True
890,0.003309391463943461,False,True
891,0.0024722901693011155,False,True
