analysis_date,window,factor_a,factor_b,n_pair,spearman_rho,abs_spearman_rho
2024-05-31,60,same_industry_strength_percentile,outside_community_strength_percentile,5075,0.4265981774199092,0.4265981774199092
2024-05-31,60,same_industry_strength_percentile,outside_community_degree_ratio,5063,-0.27563574624130877,0.27563574624130877
2024-05-31,60,same_industry_strength_percentile,participation_coefficient_percentile,5063,-0.2621404033555326,0.2621404033555326
2024-05-31,60,same_industry_strength_percentile,weighted_participation_coefficient_percentile,5063,-0.2765885632162088,0.2765885632162088
2024-05-31,60,same_industry_strength_percentile,external_community_count,5075,0.230422228373898,0.230422228373898
2024-05-31,60,same_industry_strength_percentile,community_diversity_count,5075,0.23055975715269947,0.23055975715269947
2024-05-31,60,cross_industry_degree_percentile,cross_industry_strength_percentile,5075,0.9993799283982148,0.9993799283982148
2024-05-31,60,cross_industry_degree_percentile,cross_industry_degree_ratio,5063,0.08585997932052727,0.08585997932052727
2024-05-31,60,cross_industry_degree_percentile,cross_industry_strength_ratio,5063,0.07333765623067857,0.07333765623067857
2024-05-31,60,cross_industry_degree_percentile,delta_residual_degree_percentile_1m,5069,0.40352726182252413,0.40352726182252413
2024-05-31,60,cross_industry_degree_percentile,delta_residual_strength_percentile_1m,5069,0.39726742007112303,0.39726742007112303
2024-05-31,60,cross_industry_degree_percentile,delta_same_industry_degree_percentile_1m,5069,0.08457865975424732,0.08457865975424732
2024-05-31,60,cross_industry_degree_percentile,delta_cross_industry_degree_percentile_1m,5069,0.47837826759671837,0.47837826759671837
2024-05-31,60,cross_industry_degree_percentile,delta_cross_industry_degree_ratio_1m,4376,0.048006089730063976,0.048006089730063976
2024-05-31,60,cross_industry_degree_percentile,neighbor_jaccard_1m,5058,0.4465528286020557,0.4465528286020557
2024-05-31,60,cross_industry_degree_percentile,neighbor_retention_1m,4376,0.2237576194293236,0.2237576194293236
2024-05-31,60,cross_industry_degree_percentile,neighbor_turnover_1m,5058,-0.4465528286020557,0.4465528286020557
2024-05-31,60,cross_industry_degree_percentile,new_neighbor_count_1m,5069,0.8426246465436873,0.8426246465436873
2024-05-31,60,cross_industry_degree_percentile,lost_neighbor_count_1m,5069,0.3367153261807933,0.3367153261807933
2024-05-31,60,cross_industry_degree_percentile,within_community_degree_percentile,5075,0.8471437573408275,0.8471437573408275
2024-05-31,60,cross_industry_degree_percentile,within_community_strength_percentile,5075,0.8446166372359083,0.8446166372359083
2024-05-31,60,cross_industry_degree_percentile,outside_community_degree_percentile,5075,0.6159494621811681,0.6159494621811681
2024-05-31,60,cross_industry_degree_percentile,outside_community_strength_percentile,5075,0.6148037138066105,0.6148037138066105
2024-05-31,60,cross_industry_degree_percentile,outside_community_degree_ratio,5063,-0.1772695389393858,0.1772695389393858
2024-05-31,60,cross_industry_degree_percentile,participation_coefficient_percentile,5063,-0.1557248425555327,0.1557248425555327
2024-05-31,60,cross_industry_degree_percentile,weighted_participation_coefficient_percentile,5063,-0.16736719982908252,0.16736719982908252
2024-05-31,60,cross_industry_degree_percentile,external_community_count,5075,0.41095390955904687,0.41095390955904687
2024-05-31,60,cross_industry_degree_percentile,community_diversity_count,5075,0.4110765594005903,0.4110765594005903
2024-05-31,60,cross_industry_strength_percentile,cross_industry_degree_ratio,5063,0.08412665403652692,0.08412665403652692
2024-05-31,60,cross_industry_strength_percentile,cross_industry_strength_ratio,5063,0.07196034046191478,0.07196034046191478
2024-05-31,60,cross_industry_strength_percentile,delta_residual_degree_percentile_1m,5069,0.40396680784873723,0.40396680784873723
2024-05-31,60,cross_industry_strength_percentile,delta_residual_strength_percentile_1m,5069,0.39868374238567345,0.39868374238567345
2024-05-31,60,cross_industry_strength_percentile,delta_same_industry_degree_percentile_1m,5069,0.08668963734178853,0.08668963734178853
2024-05-31,60,cross_industry_strength_percentile,delta_cross_industry_degree_percentile_1m,5069,0.47768092554222913,0.47768092554222913
2024-05-31,60,cross_industry_strength_percentile,delta_cross_industry_degree_ratio_1m,4376,0.048151931981888385,0.048151931981888385
2024-05-31,60,cross_industry_strength_percentile,neighbor_jaccard_1m,5058,0.44997634945705617,0.44997634945705617
2024-05-31,60,cross_industry_strength_percentile,neighbor_retention_1m,4376,0.22848255916518279,0.22848255916518279
2024-05-31,60,cross_industry_strength_percentile,neighbor_turnover_1m,5058,-0.44997634945705617,0.44997634945705617
2024-05-31,60,cross_industry_strength_percentile,new_neighbor_count_1m,5069,0.8436506923962436,0.8436506923962436
2024-05-31,60,cross_industry_strength_percentile,lost_neighbor_count_1m,5069,0.33433854174961036,0.33433854174961036
2024-05-31,60,cross_industry_strength_percentile,within_community_degree_percentile,5075,0.8486718928994296,0.8486718928994296
2024-05-31,60,cross_industry_strength_percentile,within_community_strength_percentile,5075,0.8470957423854749,0.8470957423854749
2024-05-31,60,cross_industry_strength_percentile,outside_community_degree_percentile,5075,0.6131021895711802,0.6131021895711802
2024-05-31,60,cross_industry_strength_percentile,outside_community_strength_percentile,5075,0.61260358274782,0.61260358274782
2024-05-31,60,cross_industry_strength_percentile,outside_community_degree_ratio,5063,-0.1813571984721671,0.1813571984721671
2024-05-31,60,cross_industry_strength_percentile,participation_coefficient_percentile,5063,-0.15976524966827516,0.15976524966827516
2024-05-31,60,cross_industry_strength_percentile,weighted_participation_coefficient_percentile,5063,-0.1718752426494548,0.1718752426494548
2024-05-31,60,cross_industry_strength_percentile,external_community_count,5075,0.4093568455771096,0.4093568455771096
2024-05-31,60,cross_industry_strength_percentile,community_diversity_count,5075,0.4094803255325137,0.4094803255325137
2024-05-31,60,cross_industry_degree_ratio,cross_industry_strength_ratio,5063,0.9975582550692755,0.9975582550692755
2024-05-31,60,cross_industry_degree_ratio,delta_residual_degree_percentile_1m,5057,-0.13052296962604687,0.13052296962604687
2024-05-31,60,cross_industry_degree_ratio,delta_residual_strength_percentile_1m,5057,-0.13973480509047187,0.13973480509047187
2024-05-31,60,cross_industry_degree_ratio,delta_same_industry_degree_percentile_1m,5057,-0.43506659008908694,0.43506659008908694
2024-05-31,60,cross_industry_degree_ratio,delta_cross_industry_degree_percentile_1m,5057,0.07642084801385939,0.07642084801385939
2024-05-31,60,cross_industry_degree_ratio,delta_cross_industry_degree_ratio_1m,4376,0.17722893897169126,0.17722893897169126
2024-05-31,60,cross_industry_degree_ratio,neighbor_jaccard_1m,5057,-0.19292562530778634,0.19292562530778634
2024-05-31,60,cross_industry_degree_ratio,neighbor_retention_1m,4375,-0.13821594264983916,0.13821594264983916
2024-05-31,60,cross_industry_degree_ratio,neighbor_turnover_1m,5057,0.19292562530778634,0.19292562530778634
2024-05-31,60,cross_industry_degree_ratio,new_neighbor_count_1m,5057,-0.2818175657077586,0.2818175657077586
2024-05-31,60,cross_industry_degree_ratio,lost_neighbor_count_1m,5057,-0.0723052662258167,0.0723052662258167
2024-05-31,60,cross_industry_degree_ratio,within_community_degree_percentile,5063,-0.30275070837984264,0.30275070837984264
2024-05-31,60,cross_industry_degree_ratio,within_community_strength_percentile,5063,-0.30942425298740767,0.30942425298740767
2024-05-31,60,cross_industry_degree_ratio,outside_community_degree_percentile,5063,-0.10618875442635044,0.10618875442635044
2024-05-31,60,cross_industry_degree_ratio,outside_community_strength_percentile,5063,-0.1095311295425807,0.1095311295425807
2024-05-31,60,cross_industry_degree_ratio,outside_community_degree_ratio,5063,0.17054966963131118,0.17054966963131118
2024-05-31,60,cross_industry_degree_ratio,participation_coefficient_percentile,5063,0.16470399478369757,0.16470399478369757
2024-05-31,60,cross_industry_degree_ratio,weighted_participation_coefficient_percentile,5063,0.17128592238447024,0.17128592238447024
2024-05-31,60,cross_industry_degree_ratio,external_community_count,5063,-0.019540977250546935,0.019540977250546935
2024-05-31,60,cross_industry_degree_ratio,community_diversity_count,5063,-0.019540977250546935,0.019540977250546935
2024-05-31,60,cross_industry_strength_ratio,delta_residual_degree_percentile_1m,5057,-0.13468469113034257,0.13468469113034257
2024-05-31,60,cross_industry_strength_ratio,delta_residual_strength_percentile_1m,5057,-0.14416500974532787,0.14416500974532787
2024-05-31,60,cross_industry_strength_ratio,delta_same_industry_degree_percentile_1m,5057,-0.4292423165128052,0.4292423165128052
2024-05-31,60,cross_industry_strength_ratio,delta_cross_industry_degree_percentile_1m,5057,0.06916201720279526,0.06916201720279526
2024-05-31,60,cross_industry_strength_ratio,delta_cross_industry_degree_ratio_1m,4376,0.1649480566345276,0.1649480566345276
2024-05-31,60,cross_industry_strength_ratio,neighbor_jaccard_1m,5057,-0.20652314336525257,0.20652314336525257
2024-05-31,60,cross_industry_strength_ratio,neighbor_retention_1m,4375,-0.14681095246612474,0.14681095246612474
2024-05-31,60,cross_industry_strength_ratio,neighbor_turnover_1m,5057,0.20652314336525257,0.20652314336525257
2024-05-31,60,cross_industry_strength_ratio,new_neighbor_count_1m,5057,-0.2918859862329315,0.2918859862329315
2024-05-31,60,cross_industry_strength_ratio,lost_neighbor_count_1m,5057,-0.07480227183042422,0.07480227183042422
2024-05-31,60,cross_industry_strength_ratio,within_community_degree_percentile,5063,-0.3153741690317101,0.3153741690317101
2024-05-31,60,cross_industry_strength_ratio,within_community_strength_percentile,5063,-0.32262202985448996,0.32262202985448996
2024-05-31,60,cross_industry_strength_ratio,outside_community_degree_percentile,5063,-0.11237217727246394,0.11237217727246394
2024-05-31,60,cross_industry_strength_ratio,outside_community_strength_percentile,5063,-0.11576762570249872,0.11576762570249872
2024-05-31,60,cross_industry_strength_ratio,outside_community_degree_ratio,5063,0.1759601704031131,0.1759601704031131
2024-05-31,60,cross_industry_strength_ratio,participation_coefficient_percentile,5063,0.1693348344936117,0.1693348344936117
2024-05-31,60,cross_industry_strength_ratio,weighted_participation_coefficient_percentile,5063,0.1770362269083374,0.1770362269083374
2024-05-31,60,cross_industry_strength_ratio,external_community_count,5063,-0.024568155295066382,0.024568155295066382
2024-05-31,60,cross_industry_strength_ratio,community_diversity_count,5063,-0.024568155295066382,0.024568155295066382
2024-05-31,60,delta_residual_degree_percentile_1m,delta_residual_strength_percentile_1m,5069,0.9980672495300069,0.9980672495300069
2024-05-31,60,delta_residual_degree_percentile_1m,delta_same_industry_degree_percentile_1m,5069,0.7521764687206728,0.7521764687206728
2024-05-31,60,delta_residual_degree_percentile_1m,delta_cross_industry_degree_percentile_1m,5069,0.9203858006749239,0.9203858006749239
2024-05-31,60,delta_residual_degree_percentile_1m,delta_cross_industry_degree_ratio_1m,4376,0.21583043605914798,0.21583043605914798
2024-05-31,60,delta_residual_degree_percentile_1m,neighbor_jaccard_1m,5058,-0.18585986210443806,0.18585986210443806
2024-05-31,60,delta_residual_degree_percentile_1m,neighbor_retention_1m,4376,0.6029360797327203,0.6029360797327203
2024-05-31,60,delta_residual_degree_percentile_1m,neighbor_turnover_1m,5058,0.18585986210443806,0.18585986210443806
2024-05-31,60,delta_residual_degree_percentile_1m,new_neighbor_count_1m,5069,0.6467911550586759,0.6467911550586759
2024-05-31,60,delta_residual_degree_percentile_1m,lost_neighbor_count_1m,5069,-0.5777823874032171,0.5777823874032171
2024-05-31,60,delta_residual_degree_percentile_1m,within_community_degree_percentile,5069,0.45220279624294746,0.45220279624294746
2024-05-31,60,delta_residual_degree_percentile_1m,within_community_strength_percentile,5069,0.4499996713567337,0.4499996713567337
2024-05-31,60,delta_residual_degree_percentile_1m,outside_community_degree_percentile,5069,0.18958331078904447,0.18958331078904447
2024-05-31,60,delta_residual_degree_percentile_1m,outside_community_strength_percentile,5069,0.1892507249985011,0.1892507249985011
2024-05-31,60,delta_residual_degree_percentile_1m,outside_community_degree_ratio,5057,-0.20349124140415076,0.20349124140415076
2024-05-31,60,delta_residual_degree_percentile_1m,participation_coefficient_percentile,5057,-0.20607650330642882,0.20607650330642882
2024-05-31,60,delta_residual_degree_percentile_1m,weighted_participation_coefficient_percentile,5057,-0.21008702156607315,0.21008702156607315
2024-05-31,60,delta_residual_degree_percentile_1m,external_community_count,5069,0.06468652166444996,0.06468652166444996
2024-05-31,60,delta_residual_degree_percentile_1m,community_diversity_count,5069,0.06471071280857799,0.06471071280857799
2024-05-31,60,delta_residual_strength_percentile_1m,delta_same_industry_degree_percentile_1m,5069,0.755842209851489,0.755842209851489
2024-05-31,60,delta_residual_strength_percentile_1m,delta_cross_industry_degree_percentile_1m,5069,0.9166445672389891,0.9166445672389891
2024-05-31,60,delta_residual_strength_percentile_1m,delta_cross_industry_degree_ratio_1m,4376,0.21668623109110385,0.21668623109110385
2024-05-31,60,delta_residual_strength_percentile_1m,neighbor_jaccard_1m,5058,-0.18135153534366824,0.18135153534366824
2024-05-31,60,delta_residual_strength_percentile_1m,neighbor_retention_1m,4376,0.605271560885212,0.605271560885212
2024-05-31,60,delta_residual_strength_percentile_1m,neighbor_turnover_1m,5058,0.18135153534366824,0.18135153534366824
2024-05-31,60,delta_residual_strength_percentile_1m,new_neighbor_count_1m,5069,0.6454479393434172,0.6454479393434172
2024-05-31,60,delta_residual_strength_percentile_1m,lost_neighbor_count_1m,5069,-0.5817753694546721,0.5817753694546721
2024-05-31,60,delta_residual_strength_percentile_1m,within_community_degree_percentile,5069,0.45238129574619695,0.45238129574619695
2024-05-31,60,delta_residual_strength_percentile_1m,within_community_strength_percentile,5069,0.45162221353174115,0.45162221353174115
2024-05-31,60,delta_residual_strength_percentile_1m,outside_community_degree_percentile,5069,0.1840477473747495,0.1840477473747495
2024-05-31,60,delta_residual_strength_percentile_1m,outside_community_strength_percentile,5069,0.1843150151350921,0.1843150151350921
2024-05-31,60,delta_residual_strength_percentile_1m,outside_community_degree_ratio,5057,-0.20906860596478086,0.20906860596478086
2024-05-31,60,delta_residual_strength_percentile_1m,participation_coefficient_percentile,5057,-0.21148786840980205,0.21148786840980205
2024-05-31,60,delta_residual_strength_percentile_1m,weighted_participation_coefficient_percentile,5057,-0.21633956704380983,0.21633956704380983
2024-05-31,60,delta_residual_strength_percentile_1m,external_community_count,5069,0.06104567959628887,0.06104567959628887
2024-05-31,60,delta_residual_strength_percentile_1m,community_diversity_count,5069,0.06107339994878041,0.06107339994878041
2024-05-31,60,delta_same_industry_degree_percentile_1m,delta_cross_industry_degree_percentile_1m,5069,0.5528331784273814,0.5528331784273814
2024-05-31,60,delta_same_industry_degree_percentile_1m,delta_cross_industry_degree_ratio_1m,4376,-0.1631941255463525,0.1631941255463525
2024-05-31,60,delta_same_industry_degree_percentile_1m,neighbor_jaccard_1m,5058,-0.22858600613229765,0.22858600613229765
2024-05-31,60,delta_same_industry_degree_percentile_1m,neighbor_retention_1m,4376,0.45137592964873463,0.45137592964873463
2024-05-31,60,delta_same_industry_degree_percentile_1m,neighbor_turnover_1m,5058,0.22858600613229765,0.22858600613229765
2024-05-31,60,delta_same_industry_degree_percentile_1m,new_neighbor_count_1m,5069,0.43228981687498813,0.43228981687498813
2024-05-31,60,delta_same_industry_degree_percentile_1m,lost_neighbor_count_1m,5069,-0.5234784426270748,0.5234784426270748
2024-05-31,60,delta_same_industry_degree_percentile_1m,within_community_degree_percentile,5069,0.24760032749238856,0.24760032749238856
2024-05-31,60,delta_same_industry_degree_percentile_1m,within_community_strength_percentile,5069,0.24768757385094917,0.24768757385094917
2024-05-31,60,delta_same_industry_degree_percentile_1m,outside_community_degree_percentile,5069,0.07510104527200272,0.07510104527200272
2024-05-31,60,delta_same_industry_degree_percentile_1m,outside_community_strength_percentile,5069,0.07684253261666772,0.07684253261666772
2024-05-31,60,delta_same_industry_degree_percentile_1m,outside_community_degree_ratio,5057,-0.13685924920924458,0.13685924920924458
2024-05-31,60,delta_same_industry_degree_percentile_1m,participation_coefficient_percentile,5057,-0.14526196336806502,0.14526196336806502
2024-05-31,60,delta_same_industry_degree_percentile_1m,weighted_participation_coefficient_percentile,5057,-0.1459172725259241,0.1459172725259241
2024-05-31,60,delta_same_industry_degree_percentile_1m,external_community_count,5069,-0.03276082904127389,0.03276082904127389
2024-05-31,60,delta_same_industry_degree_percentile_1m,community_diversity_count,5069,-0.032700451010538756,0.032700451010538756
2024-05-31,60,delta_cross_industry_degree_percentile_1m,delta_cross_industry_degree_ratio_1m,4376,0.4240500664687341,0.4240500664687341
2024-05-31,60,delta_cross_industry_degree_percentile_1m,neighbor_jaccard_1m,5058,-0.14897468325843666,0.14897468325843666
2024-05-31,60,delta_cross_industry_degree_percentile_1m,neighbor_retention_1m,4376,0.5980000120894375,0.5980000120894375
2024-05-31,60,delta_cross_industry_degree_percentile_1m,neighbor_turnover_1m,5058,0.14897468325843666,0.14897468325843666
2024-05-31,60,delta_cross_industry_degree_percentile_1m,new_neighbor_count_1m,5069,0.5834085770297913,0.5834085770297913
2024-05-31,60,delta_cross_industry_degree_percentile_1m,lost_neighbor_count_1m,5069,-0.5693582914844705,0.5693582914844705
2024-05-31,60,delta_cross_industry_degree_percentile_1m,within_community_degree_percentile,5069,0.4007782928944148,0.4007782928944148
2024-05-31,60,delta_cross_industry_degree_percentile_1m,within_community_strength_percentile,5069,0.39872227942139,0.39872227942139
2024-05-31,60,delta_cross_industry_degree_percentile_1m,outside_community_degree_percentile,5069,0.2013119399563259,0.2013119399563259
2024-05-31,60,delta_cross_industry_degree_percentile_1m,outside_community_strength_percentile,5069,0.20074394391415068,0.20074394391415068
2024-05-31,60,delta_cross_industry_degree_percentile_1m,outside_community_degree_ratio,5057,-0.15247445968805917,0.15247445968805917
2024-05-31,60,delta_cross_industry_degree_percentile_1m,participation_coefficient_percentile,5057,-0.1506076751627181,0.1506076751627181
2024-05-31,60,delta_cross_industry_degree_percentile_1m,weighted_participation_coefficient_percentile,5057,-0.1544141819633831,0.1544141819633831
2024-05-31,60,delta_cross_industry_degree_percentile_1m,external_community_count,5069,0.09946285380414331,0.09946285380414331
2024-05-31,60,delta_cross_industry_degree_percentile_1m,community_diversity_count,5069,0.09950212418760536,0.09950212418760536
2024-05-31,60,delta_cross_industry_degree_ratio_1m,neighbor_jaccard_1m,4376,0.05615063103588041,0.05615063103588041
2024-05-31,60,delta_cross_industry_degree_ratio_1m,neighbor_retention_1m,4375,0.34331329906169095,0.34331329906169095
2024-05-31,60,delta_cross_industry_degree_ratio_1m,neighbor_turnover_1m,4376,-0.05615063103588041,0.05615063103588041
2024-05-31,60,delta_cross_industry_degree_ratio_1m,new_neighbor_count_1m,4376,0.06596196550609842,0.06596196550609842
2024-05-31,60,delta_cross_industry_degree_ratio_1m,lost_neighbor_count_1m,4376,-0.3677918489374156,0.3677918489374156
2024-05-31,60,delta_cross_industry_degree_ratio_1m,within_community_degree_percentile,4376,0.00282494031555503,0.00282494031555503
2024-05-31,60,delta_cross_industry_degree_ratio_1m,within_community_strength_percentile,4376,0.007025870101324965,0.007025870101324965
2024-05-31,60,delta_cross_industry_degree_ratio_1m,outside_community_degree_percentile,4376,-0.09289558635699784,0.09289558635699784
2024-05-31,60,delta_cross_industry_degree_ratio_1m,outside_community_strength_percentile,4376,-0.09284092523082466,0.09284092523082466
2024-05-31,60,delta_cross_industry_degree_ratio_1m,outside_community_degree_ratio,4376,-0.06585832623270033,0.06585832623270033
2024-05-31,60,delta_cross_industry_degree_ratio_1m,participation_coefficient_percentile,4376,-0.06190710314193981,0.06190710314193981
2024-05-31,60,delta_cross_industry_degree_ratio_1m,weighted_participation_coefficient_percentile,4376,-0.06523313518111251,0.06523313518111251
2024-05-31,60,delta_cross_industry_degree_ratio_1m,external_community_count,4376,-0.037123605677437395,0.037123605677437395
2024-05-31,60,delta_cross_industry_degree_ratio_1m,community_diversity_count,4376,-0.037123605677437395,0.037123605677437395
2024-05-31,60,neighbor_jaccard_1m,neighbor_retention_1m,4376,0.3961426430981,0.3961426430981
2024-05-31,60,neighbor_jaccard_1m,neighbor_turnover_1m,5058,-1.0,1.0
2024-05-31,60,neighbor_jaccard_1m,new_neighbor_count_1m,5058,0.33113151710431626,0.33113151710431626
2024-05-31,60,neighbor_jaccard_1m,lost_neighbor_count_1m,5058,0.4090166985537691,0.4090166985537691
2024-05-31,60,neighbor_jaccard_1m,within_community_degree_percentile,5058,0.5070494007571287,0.5070494007571287
2024-05-31,60,neighbor_jaccard_1m,within_community_strength_percentile,5058,0.5158357653041273,0.5158357653041273
2024-05-31,60,neighbor_jaccard_1m,outside_community_degree_percentile,5058,0.3168812823148606,0.3168812823148606
2024-05-31,60,neighbor_jaccard_1m,outside_community_strength_percentile,5058,0.3196760112516033,0.3196760112516033
2024-05-31,60,neighbor_jaccard_1m,outside_community_degree_ratio,5057,-0.15744828881265163,0.15744828881265163
2024-05-31,60,neighbor_jaccard_1m,participation_coefficient_percentile,5057,-0.13610277776255975,0.13610277776255975
2024-05-31,60,neighbor_jaccard_1m,weighted_participation_coefficient_percentile,5057,-0.1502329828212641,0.1502329828212641
2024-05-31,60,neighbor_jaccard_1m,external_community_count,5058,0.23916443243368096,0.23916443243368096
2024-05-31,60,neighbor_jaccard_1m,community_diversity_count,5058,0.23917564463512145,0.23917564463512145
2024-05-31,60,neighbor_retention_1m,neighbor_turnover_1m,4376,-0.3961426430981,0.3961426430981
2024-05-31,60,neighbor_retention_1m,new_neighbor_count_1m,4376,0.36677735165716036,0.36677735165716036
2024-05-31,60,neighbor_retention_1m,lost_neighbor_count_1m,4376,-0.6640327183736789,0.6640327183736789
2024-05-31,60,neighbor_retention_1m,within_community_degree_percentile,4376,0.2984047168212603,0.2984047168212603
2024-05-31,60,neighbor_retention_1m,within_community_strength_percentile,4376,0.30592676149133075,0.30592676149133075
2024-05-31,60,neighbor_retention_1m,outside_community_degree_percentile,4376,0.05751343514189989,0.05751343514189989
2024-05-31,60,neighbor_retention_1m,outside_community_strength_percentile,4376,0.0618043725869629,0.0618043725869629
2024-05-31,60,neighbor_retention_1m,outside_community_degree_ratio,4375,-0.1883541913578397,0.1883541913578397
2024-05-31,60,neighbor_retention_1m,participation_coefficient_percentile,4375,-0.18835867417398122,0.18835867417398122
2024-05-31,60,neighbor_retention_1m,weighted_participation_coefficient_percentile,4375,-0.19515684104025652,0.19515684104025652
2024-05-31,60,neighbor_retention_1m,external_community_count,4376,0.004120161699635111,0.004120161699635111
2024-05-31,60,neighbor_retention_1m,community_diversity_count,4376,0.004136302411398104,0.004136302411398104
2024-05-31,60,neighbor_turnover_1m,new_neighbor_count_1m,5058,-0.33113151710431626,0.33113151710431626
2024-05-31,60,neighbor_turnover_1m,lost_neighbor_count_1m,5058,-0.4090166985537691,0.4090166985537691
2024-05-31,60,neighbor_turnover_1m,within_community_degree_percentile,5058,-0.5070494007571287,0.5070494007571287
2024-05-31,60,neighbor_turnover_1m,within_community_strength_percentile,5058,-0.5158357653041273,0.5158357653041273
2024-05-31,60,neighbor_turnover_1m,outside_community_degree_percentile,5058,-0.3168812823148606,0.3168812823148606
2024-05-31,60,neighbor_turnover_1m,outside_community_strength_percentile,5058,-0.3196760112516033,0.3196760112516033
2024-05-31,60,neighbor_turnover_1m,outside_community_degree_ratio,5057,0.15744828881265163,0.15744828881265163
2024-05-31,60,neighbor_turnover_1m,participation_coefficient_percentile,5057,0.13610277776255975,0.13610277776255975
2024-05-31,60,neighbor_turnover_1m,weighted_participation_coefficient_percentile,5057,0.1502329828212641,0.1502329828212641
2024-05-31,60,neighbor_turnover_1m,external_community_count,5058,-0.23916443243368096,0.23916443243368096
2024-05-31,60,neighbor_turnover_1m,community_diversity_count,5058,-0.23917564463512145,0.23917564463512145
2024-05-31,60,new_neighbor_count_1m,lost_neighbor_count_1m,5069,0.14369274584778208,0.14369274584778208
2024-05-31,60,new_neighbor_count_1m,within_community_degree_percentile,5069,0.911358411863641,0.911358411863641
2024-05-31,60,new_neighbor_count_1m,within_community_strength_percentile,5069,0.9109037313770059,0.9109037313770059
2024-05-31,60,new_neighbor_count_1m,outside_community_degree_percentile,5069,0.5467386052980239,0.5467386052980239
2024-05-31,60,new_neighbor_count_1m,outside_community_strength_percentile,5069,0.5468933354152068,0.5468933354152068
2024-05-31,60,new_neighbor_count_1m,outside_community_degree_ratio,5057,-0.28644819533177035,0.28644819533177035
2024-05-31,60,new_neighbor_count_1m,participation_coefficient_percentile,5057,-0.2723598451351239,0.2723598451351239
2024-05-31,60,new_neighbor_count_1m,weighted_participation_coefficient_percentile,5057,-0.28418093211688156,0.28418093211688156
2024-05-31,60,new_neighbor_count_1m,external_community_count,5069,0.3109894226926013,0.3109894226926013
2024-05-31,60,new_neighbor_count_1m,community_diversity_count,5069,0.31112788918111384,0.31112788918111384
2024-05-31,60,lost_neighbor_count_1m,within_community_degree_percentile,5069,0.31915287171870804,0.31915287171870804
2024-05-31,60,lost_neighbor_count_1m,within_community_strength_percentile,5069,0.3166054294260176,0.3166054294260176
2024-05-31,60,lost_neighbor_count_1m,outside_community_degree_percentile,5069,0.33197110404172453,0.33197110404172453
2024-05-31,60,lost_neighbor_count_1m,outside_community_strength_percentile,5069,0.33004635799028526,0.33004635799028526
2024-05-31,60,lost_neighbor_count_1m,outside_community_degree_ratio,5057,0.005642419529588551,0.005642419529588551
2024-05-31,60,lost_neighbor_count_1m,participation_coefficient_percentile,5057,0.024846112154346286,0.024846112154346286
2024-05-31,60,lost_neighbor_count_1m,weighted_participation_coefficient_percentile,5057,0.019540406248872363,0.019540406248872363
2024-05-31,60,lost_neighbor_count_1m,external_community_count,5069,0.26450072209357656,0.26450072209357656
2024-05-31,60,lost_neighbor_count_1m,community_diversity_count,5069,0.26461031491945874,0.26461031491945874
2024-05-31,60,within_community_degree_percentile,within_community_strength_percentile,5075,0.9990759056522678,0.9990759056522678
2024-05-31,60,within_community_degree_percentile,outside_community_degree_percentile,5075,0.41084059889842217,0.41084059889842217
2024-05-31,60,within_community_degree_percentile,outside_community_strength_percentile,5075,0.4113524234232965,0.4113524234232965
2024-05-31,60,within_community_degree_percentile,outside_community_degree_ratio,5063,-0.5012587003908775,0.5012587003908775
2024-05-31,60,within_community_degree_percentile,participation_coefficient_percentile,5063,-0.4782381050041023,0.4782381050041023
2024-05-31,60,within_community_degree_percentile,weighted_participation_coefficient_percentile,5063,-0.4916609663595883,0.4916609663595883
2024-05-31,60,within_community_degree_percentile,external_community_count,5075,0.23226266985300986,0.23226266985300986
2024-05-31,60,within_community_degree_percentile,community_diversity_count,5075,0.23243485289924204,0.23243485289924204
2024-05-31,60,within_community_strength_percentile,outside_community_degree_percentile,5075,0.4154215413827318,0.4154215413827318
2024-05-31,60,within_community_strength_percentile,outside_community_strength_percentile,5075,0.41616856426554655,0.41616856426554655
2024-05-31,60,within_community_strength_percentile,outside_community_degree_ratio,5063,-0.4963571066374458,0.4963571066374458
2024-05-31,60,within_community_strength_percentile,participation_coefficient_percentile,5063,-0.4730883859087777,0.4730883859087777
2024-05-31,60,within_community_strength_percentile,weighted_participation_coefficient_percentile,5063,-0.48797847405479944,0.48797847405479944
2024-05-31,60,within_community_strength_percentile,external_community_count,5075,0.23717594002876125,0.23717594002876125
2024-05-31,60,within_community_strength_percentile,community_diversity_count,5075,0.23734751502092766,0.23734751502092766
2024-05-31,60,outside_community_degree_percentile,outside_community_strength_percentile,5075,0.9986490084229255,0.9986490084229255
2024-05-31,60,outside_community_degree_percentile,outside_community_degree_ratio,5063,0.4974132660510538,0.4974132660510538
2024-05-31,60,outside_community_degree_percentile,participation_coefficient_percentile,5063,0.5150066642304251,0.5150066642304251
2024-05-31,60,outside_community_degree_percentile,weighted_participation_coefficient_percentile,5063,0.5027853848876507,0.5027853848876507
2024-05-31,60,outside_community_degree_percentile,external_community_count,5075,0.6948476781746201,0.6948476781746201
2024-05-31,60,outside_community_degree_percentile,community_diversity_count,5075,0.6948435866513208,0.6948435866513208
2024-05-31,60,outside_community_strength_percentile,outside_community_degree_ratio,5063,0.4951454282862955,0.4951454282862955
2024-05-31,60,outside_community_strength_percentile,participation_coefficient_percentile,5063,0.5126692876341443,0.5126692876341443
