factor_a,factor_b,window,valid_month_count,mean_rho,median_rho,mean_abs_rho,median_abs_rho,p90_abs_rho,share_abs_rho_ge_090,median_pair_obs
delta_cross_industry_degree_percentile_1m,weighted_participation_coefficient_percentile,120,134,0.03342636713005233,0.03552295122772127,0.060548365177299314,0.048693806835565,0.13212948957992945,0.0,3915.5
delta_cross_industry_degree_percentile_1m,weighted_participation_coefficient_percentile,252,128,0.05902018220825921,0.05833538058418014,0.06957800960791141,0.06111869865365878,0.13689925327069893,0.0,3611.5
delta_cross_industry_degree_percentile_1m,within_community_degree_percentile,60,137,0.29794138519059665,0.29935889961883205,0.298912518718218,0.29935889961883205,0.38571777915447303,0.0,3989.0
delta_cross_industry_degree_percentile_1m,within_community_degree_percentile,120,134,0.17614798237193507,0.17455822479047461,0.17815357618402075,0.17455822479047461,0.25452625990249544,0.0,3943.5
delta_cross_industry_degree_percentile_1m,within_community_degree_percentile,252,128,0.1095132033135847,0.09959158337671775,0.1169427525139552,0.10099003152682198,0.19602132879554754,0.0,3816.5
delta_cross_industry_degree_percentile_1m,within_community_strength_percentile,60,137,0.2936918391362862,0.2960302190914727,0.29469358264693585,0.2960302190914727,0.383068359167467,0.0,3989.0
delta_cross_industry_degree_percentile_1m,within_community_strength_percentile,120,134,0.17064163820454803,0.17112252142490886,0.1727015104870046,0.17112252142490886,0.2509013471708164,0.0,3943.5
delta_cross_industry_degree_percentile_1m,within_community_strength_percentile,252,128,0.10321979846689994,0.09410473756349694,0.1110778134281458,0.09611643730662303,0.18900244191283663,0.0,3816.5
delta_cross_industry_degree_ratio_1m,community_diversity_count,60,137,0.03384392662046316,0.030568592547891765,0.041924827432893184,0.037123605677437395,0.07831209663574458,0.0,3790.0
delta_cross_industry_degree_ratio_1m,community_diversity_count,120,134,0.04121507548154961,0.03772000293575298,0.049932575822410286,0.038205487816620566,0.09840473996430686,0.0,3898.0
delta_cross_industry_degree_ratio_1m,community_diversity_count,252,128,0.0412275132242725,0.033638703216809424,0.04995798998676271,0.038727123740393235,0.1013228072814282,0.0,3539.0
delta_cross_industry_degree_ratio_1m,external_community_count,60,137,0.03384392662046316,0.030568592547891765,0.041924827432893184,0.037123605677437395,0.07831209663574458,0.0,3790.0
delta_cross_industry_degree_ratio_1m,external_community_count,120,134,0.04121507548154961,0.03772000293575298,0.049932575822410286,0.038205487816620566,0.09840473996430686,0.0,3898.0
delta_cross_industry_degree_ratio_1m,external_community_count,252,128,0.0412275132242725,0.033638703216809424,0.04995798998676271,0.038727123740393235,0.1013228072814282,0.0,3539.0
delta_cross_industry_degree_ratio_1m,lost_neighbor_count_1m,60,137,-0.04744570283285229,-0.03870404728753438,0.05432396046843029,0.04303930151199277,0.11686489451325961,0.0,3790.0
delta_cross_industry_degree_ratio_1m,lost_neighbor_count_1m,120,134,-0.08288687412678497,-0.08205923236827217,0.085855226289235,0.08205923236827217,0.1551423723497543,0.0,3898.0
delta_cross_industry_degree_ratio_1m,lost_neighbor_count_1m,252,128,-0.12574799908965784,-0.11833532960688503,0.12620604702000804,0.11833532960688503,0.19786142727890874,0.0,3539.0
delta_cross_industry_degree_ratio_1m,neighbor_jaccard_1m,60,137,0.0007545040971242476,-0.0002312738834358546,0.040425787587769775,0.03479874184562002,0.0779544756270974,0.0,3790.0
delta_cross_industry_degree_ratio_1m,neighbor_jaccard_1m,120,134,0.010851388569107646,0.010135027669108196,0.04117405636795276,0.03279257606898497,0.0869771434160808,0.0,3898.0
delta_cross_industry_degree_ratio_1m,neighbor_jaccard_1m,252,128,0.014473260424138872,0.014162002263297002,0.04115574754308114,0.032890627258701614,0.08503488421959558,0.0,3539.0
delta_cross_industry_degree_ratio_1m,neighbor_retention_1m,60,137,0.050189229290466264,0.04789579300517433,0.062218812802642076,0.04993530338630864,0.11862358353536367,0.0,3790.0
delta_cross_industry_degree_ratio_1m,neighbor_retention_1m,120,134,0.09748287713059235,0.09200197157247132,0.09964501174475786,0.09200197157247132,0.16571351169985846,0.0,3898.0
delta_cross_industry_degree_ratio_1m,neighbor_retention_1m,252,128,0.14193565283109083,0.14110620435581384,0.14193565283109083,0.14110620435581384,0.1943939575010789,0.0,3539.0
delta_cross_industry_degree_ratio_1m,neighbor_turnover_1m,60,137,-0.0007545040971242476,0.0002312738834358546,0.040425787587769775,0.03479874184562002,0.0779544756270974,0.0,3790.0
delta_cross_industry_degree_ratio_1m,neighbor_turnover_1m,120,134,-0.010851388569107646,-0.010135027669108196,0.04117405636795276,0.03279257606898497,0.0869771434160808,0.0,3898.0
delta_cross_industry_degree_ratio_1m,neighbor_turnover_1m,252,128,-0.014473260424138872,-0.014162002263297002,0.04115574754308114,0.032890627258701614,0.08503488421959558,0.0,3539.0
delta_cross_industry_degree_ratio_1m,new_neighbor_count_1m,60,137,0.04107473559005461,0.03409492151130306,0.05138294385956706,0.039703525645114715,0.10226968919206493,0.0,3790.0
delta_cross_industry_degree_ratio_1m,new_neighbor_count_1m,120,134,0.07859149203748035,0.06731616908525823,0.08047257241966067,0.06731616908525823,0.1548802556436044,0.0,3898.0
delta_cross_industry_degree_ratio_1m,new_neighbor_count_1m,252,128,0.1121104411109824,0.10306716857259296,0.11407097779286601,0.10306716857259296,0.19167891112180732,0.0,3539.0
delta_cross_industry_degree_ratio_1m,outside_community_degree_percentile,60,137,0.04081334661631031,0.038470977797166905,0.050146253843184344,0.041909812000067666,0.10163850108814206,0.0,3790.0
delta_cross_industry_degree_ratio_1m,outside_community_degree_percentile,120,134,0.042596244745422646,0.04064607124275106,0.0531467682491961,0.04371420684201734,0.11354009113759583,0.0,3898.0
delta_cross_industry_degree_ratio_1m,outside_community_degree_percentile,252,128,0.04009047829759798,0.03534066819091118,0.050923292320382826,0.03938858736438915,0.09910775909721004,0.0,3539.0
delta_cross_industry_degree_ratio_1m,outside_community_degree_ratio,60,137,0.03883670562030628,0.036707020415218825,0.04795026044026285,0.04297009791358256,0.09449459517272372,0.0,3790.0
delta_cross_industry_degree_ratio_1m,outside_community_degree_ratio,120,134,0.03179232689274607,0.02800783592557087,0.03936330047261111,0.031557956574134904,0.07978526080302709,0.0,3898.0
delta_cross_industry_degree_ratio_1m,outside_community_degree_ratio,252,128,0.029892188664337523,0.0224735518115861,0.03797262587014785,0.028575236729572524,0.07920319816500633,0.0,3539.0
delta_cross_industry_degree_ratio_1m,outside_community_strength_percentile,60,137,0.039865212449978746,0.037837052598240134,0.04954949800888271,0.04201362534425488,0.10208021397031278,0.0,3790.0
delta_cross_industry_degree_ratio_1m,outside_community_strength_percentile,120,134,0.04082086171506766,0.03925989562709665,0.05193359239519159,0.04265862763437845,0.11209814837499026,0.0,3898.0
delta_cross_industry_degree_ratio_1m,outside_community_strength_percentile,252,128,0.037902627032298575,0.03369537853409281,0.049487927487907424,0.0402835461353846,0.09576894115128383,0.0,3539.0
delta_cross_industry_degree_ratio_1m,participation_coefficient_percentile,60,137,0.03798140392898595,0.03565375182722782,0.04760734592516025,0.040552123747156506,0.09595416560911621,0.0,3790.0
delta_cross_industry_degree_ratio_1m,participation_coefficient_percentile,120,134,0.0326062929909667,0.02819439932040125,0.04019995881453501,0.03306489522980888,0.08346293443806992,0.0,3898.0
delta_cross_industry_degree_ratio_1m,participation_coefficient_percentile,252,128,0.03125357180831083,0.023413994951554367,0.0394774767568566,0.030158294275703934,0.08252006134354394,0.0,3539.0
delta_cross_industry_degree_ratio_1m,weighted_participation_coefficient_percentile,60,137,0.03851227880021347,0.03647585212653337,0.04807310522748896,0.04038934573611777,0.0954322617580152,0.0,3790.0
delta_cross_industry_degree_ratio_1m,weighted_participation_coefficient_percentile,120,134,0.0320229608725206,0.028045000710259373,0.03986499859132168,0.032628757606670646,0.08246864817127549,0.0,3898.0
delta_cross_industry_degree_ratio_1m,weighted_participation_coefficient_percentile,252,128,0.030505194233474177,0.024873044010520498,0.038460794548461484,0.029233819370014173,0.07949262747151838,0.0,3539.0
delta_cross_industry_degree_ratio_1m,within_community_degree_percentile,60,137,-0.006521432768804452,-0.00828111979776539,0.03322098836389099,0.026625670079248345,0.07460374240976371,0.0,3790.0
delta_cross_industry_degree_ratio_1m,within_community_degree_percentile,120,134,0.013829833094316776,0.01081477860067148,0.03306405717956189,0.02658784802510887,0.05899767278738433,0.0,3898.0
delta_cross_industry_degree_ratio_1m,within_community_degree_percentile,252,128,0.020428171837216583,0.019563407581642822,0.04040180990437484,0.031522367840026516,0.08101881476532809,0.0,3539.0
delta_cross_industry_degree_ratio_1m,within_community_strength_percentile,60,137,-0.007991980865326088,-0.009442461914517085,0.03365048446747852,0.02696020388674019,0.07740025161946765,0.0,3790.0
delta_cross_industry_degree_ratio_1m,within_community_strength_percentile,120,134,0.012592251804664101,0.009727557227048699,0.032524128032865945,0.025989854324764,0.058198955165897556,0.0,3898.0
delta_cross_industry_degree_ratio_1m,within_community_strength_percentile,252,128,0.018771816567821294,0.018080070854348596,0.039341102065258426,0.03160021476236331,0.0791889252263918,0.0,3539.0
delta_degree_percentile,community_diversity_count,60,138,0.1558990500805156,0.13424692582125305,0.16023489104747107,0.13424692582125305,0.31352317760689197,0.0,4017.0
delta_degree_percentile,community_diversity_count,120,135,0.21865180549967503,0.18279784840716878,0.22042144582876813,0.18279784840716878,0.45598343879341013,0.0,3971.0
delta_degree_percentile,community_diversity_count,252,129,0.2896577281659325,0.25747548690288624,0.2896577281659325,0.25747548690288624,0.4771229189524901,0.0,3829.0
delta_degree_percentile,cross_industry_degree_percentile,60,138,0.47596360480919775,0.488115830763611,0.47596360480919775,0.488115830763611,0.6075282186868707,0.0,4017.0
delta_degree_percentile,cross_industry_degree_percentile,120,135,0.4586433621274522,0.4780868966789859,0.4586433621274522,0.4780868966789859,0.5841661392154984,0.0,3971.0
delta_degree_percentile,cross_industry_degree_percentile,252,129,0.4499434560751632,0.4622296692135627,0.4499434560751632,0.4622296692135627,0.5718160419382494,0.0,3829.0
delta_degree_percentile,cross_industry_degree_ratio,60,138,-0.14568282607835928,-0.15383014682148557,0.1457850074043943,0.15383014682148557,0.2124091157729214,0.0,3892.5
delta_degree_percentile,cross_industry_degree_ratio,120,135,-0.1383734301464161,-0.15697778925626246,0.140976204280661,0.15697778925626246,0.21086164469316726,0.0,3944.0
delta_degree_percentile,cross_industry_degree_ratio,252,129,-0.08442425980403644,-0.0918609979964409,0.09595028805648528,0.0918609979964409,0.1685767933283827,0.0,3621.0
delta_degree_percentile,cross_industry_strength_percentile,60,138,0.47484403611191917,0.4882072206414493,0.47484403611191917,0.4882072206414493,0.6066279050993035,0.0,4017.0
delta_degree_percentile,cross_industry_strength_percentile,120,135,0.45715453478144347,0.47673234875403214,0.45715453478144347,0.47673234875403214,0.5836934521322416,0.0,3971.0
delta_degree_percentile,cross_industry_strength_percentile,252,129,0.44818001963531057,0.4613913851985224,0.44818001963531057,0.4613913851985224,0.569583599223107,0.0,3829.0
delta_degree_percentile,cross_industry_strength_ratio,60,138,-0.1510435071497923,-0.1594222077678244,0.1510435071497923,0.1594222077678244,0.21756872134569288,0.0,3892.5
delta_degree_percentile,cross_industry_strength_ratio,120,135,-0.1458051730435012,-0.16429189848597503,0.14790951396571683,0.16429189848597503,0.2187509827436845,0.0,3944.0
delta_degree_percentile,cross_industry_strength_ratio,252,129,-0.09332552252740237,-0.09969939054020338,0.1017140847874579,0.09969939054020338,0.1821595136049347,0.0,3621.0
delta_degree_percentile,delta_cross_industry_degree_percentile_1m,60,137,0.21421236363798793,0.20604165097373833,0.21496738782931366,0.20604165097373833,0.33697376718603705,0.0,3989.0
delta_degree_percentile,delta_cross_industry_degree_percentile_1m,120,134,0.137679636867729,0.13810552836946072,0.1399595212389261,0.13810552836946072,0.24201449594267233,0.0,3943.5
delta_degree_percentile,delta_cross_industry_degree_percentile_1m,252,128,0.09100719466627646,0.08235476337435835,0.10076265033977602,0.08436764582489045,0.2064720433938233,0.0,3816.5
delta_degree_percentile,delta_cross_industry_degree_ratio_1m,60,137,0.005053782680897646,0.005279542106151865,0.03154184379572418,0.028147865522705748,0.06436342647261002,0.0,3790.0
delta_degree_percentile,delta_cross_industry_degree_ratio_1m,120,134,0.011716958411647129,0.005150189540354582,0.031742767737725885,0.024697224788867815,0.06551572671081488,0.0,3898.0
delta_degree_percentile,delta_cross_industry_degree_ratio_1m,252,128,0.0134342433578746,0.01052452515212247,0.034034206441947185,0.028027586993664207,0.06621188599078696,0.0,3539.0
delta_degree_percentile,delta_residual_degree_percentile_1m,60,137,0.22707115858211618,0.222724845093274,0.22784949310217922,0.222724845093274,0.35602535210668523,0.0,3989.0
delta_degree_percentile,delta_residual_degree_percentile_1m,120,134,0.15163630113329465,0.1620739020489925,0.15276346423293527,0.1620739020489925,0.24872247326722394,0.0,3943.5
delta_degree_percentile,delta_residual_degree_percentile_1m,252,128,0.10405055762255452,0.09946042728106905,0.11083537485184611,0.10275628940029331,0.2087173530912916,0.0,3816.5
delta_degree_percentile,delta_residual_strength_percentile_1m,60,137,0.22464233442580486,0.22122587971437224,0.22565621772281622,0.22122587971437224,0.3520975666340968,0.0,3989.0
delta_degree_percentile,delta_residual_strength_percentile_1m,120,134,0.14831410021944558,0.158182473311332,0.14977770884793998,0.158182473311332,0.24723466213280487,0.0,3943.5
delta_degree_percentile,delta_residual_strength_percentile_1m,252,128,0.10225891489198602,0.09710678635262146,0.10992527175039248,0.10091727329843792,0.2195261820785846,0.0,3816.5
delta_degree_percentile,delta_same_industry_degree_percentile_1m,60,137,0.1238457192908444,0.1239386968004517,0.12528174773736636,0.1239386968004517,0.20567244164601386,0.0,3989.0
delta_degree_percentile,delta_same_industry_degree_percentile_1m,120,134,0.08441465277119269,0.08942531400485094,0.08836371564426657,0.08942531400485094,0.15376133240915785,0.0,3943.5
delta_degree_percentile,delta_same_industry_degree_percentile_1m,252,128,0.060101668686730975,0.052765903217413146,0.07142995628609956,0.05765254938284677,0.16002320281945207,0.0,3816.5
delta_degree_percentile,delta_strength_percentile,60,138,0.9982707421336359,0.998417935541617,0.9982707421336359,0.998417935541617,0.9989634667062455,1.0,4017.0
delta_degree_percentile,delta_strength_percentile,120,135,0.9977763830191154,0.9979105187125272,0.9977763830191154,0.9979105187125272,0.9987569254377232,1.0,3971.0
delta_degree_percentile,delta_strength_percentile,252,129,0.9972916535058092,0.9973188121186521,0.9972916535058092,0.9973188121186521,0.9985316595343248,1.0,3829.0
delta_degree_percentile,external_community_count,60,138,0.14929467681899583,0.13342349779671153,0.15368547564872473,0.13342349779671153,0.2967817855481571,0.0,4017.0
delta_degree_percentile,external_community_count,120,135,0.20434118979894536,0.17584306559023927,0.20618831730156184,0.17584306559023927,0.3960491785941014,0.0,3971.0
delta_degree_percentile,external_community_count,252,129,0.26063750881014613,0.24280424228670774,0.26063750881014613,0.24280424228670774,0.419850280414471,0.0,3829.0
delta_degree_percentile,lost_neighbor_count_1m,60,137,0.17608668495548244,0.18352205991090284,0.18287240174534672,0.18352205991090284,0.3083973129566948,0.0,3989.0
delta_degree_percentile,lost_neighbor_count_1m,120,134,0.23860808072337913,0.24771405353007026,0.23860808072337913,0.24771405353007026,0.34622039971290813,0.0,3943.5
delta_degree_percentile,lost_neighbor_count_1m,252,128,0.2835860245625697,0.28614727386266425,0.2835860245625697,0.28614727386266425,0.36267243930083853,0.0,3816.5
delta_degree_percentile,neighbor_jaccard_1m,60,137,0.3458865576654417,0.34943743988801534,0.3458865576654417,0.34943743988801534,0.475034691896319,0.0,3989.0
delta_degree_percentile,neighbor_jaccard_1m,120,134,0.3439409763808503,0.34327251659771174,0.34400191679201525,0.34327251659771174,0.44138123389384093,0.0,3939.5
delta_degree_percentile,neighbor_jaccard_1m,252,128,0.27819179111959647,0.2877942839305979,0.27849064234380655,0.2877942839305979,0.3496521742789426,0.0,3691.0
delta_degree_percentile,neighbor_retention_1m,60,137,0.3770764983843956,0.3755978528151597,0.3770764983843956,0.3755978528151597,0.4984787104060212,0.0,3850.0
delta_degree_percentile,neighbor_retention_1m,120,134,0.33641936439440734,0.3345582884793633,0.336970413555124,0.3345582884793633,0.43639680869925157,0.0,3922.0
delta_degree_percentile,neighbor_retention_1m,252,128,0.22252917752617318,0.23107011400904065,0.22560049469604931,0.23107011400904065,0.32923920332455087,0.0,3619.0
delta_degree_percentile,neighbor_turnover_1m,60,137,-0.3458865576654417,-0.34943743988801534,0.3458865576654417,0.34943743988801534,0.475034691896319,0.0,3989.0
delta_degree_percentile,neighbor_turnover_1m,120,134,-0.3439409763808503,-0.34327251659771174,0.34400191679201525,0.34327251659771174,0.44138123389384093,0.0,3939.5
delta_degree_percentile,neighbor_turnover_1m,252,128,-0.27819179111959647,-0.2877942839305979,0.27849064234380655,0.2877942839305979,0.3496521742789426,0.0,3691.0
delta_degree_percentile,new_neighbor_count_1m,60,137,0.4276646951793347,0.4273649642645932,0.4276646951793347,0.4273649642645932,0.5480651497997963,0.0,3989.0
delta_degree_percentile,new_neighbor_count_1m,120,134,0.3953981764499021,0.39347914300996367,0.3953981764499021,0.39347914300996367,0.4993325774488756,0.0,3943.5
delta_degree_percentile,new_neighbor_count_1m,252,128,0.3911020675503927,0.3907434840154297,0.3911020675503927,0.3907434840154297,0.48417923437080984,0.0,3816.5
delta_degree_percentile,outside_community_degree_percentile,60,138,0.2736240266534315,0.27252275079556254,0.2736240266534315,0.27252275079556254,0.3921968523720553,0.0,4017.0
delta_degree_percentile,outside_community_degree_percentile,120,135,0.2915720655990758,0.28500738374815554,0.2915720655990758,0.28500738374815554,0.4634780631086859,0.0,3971.0
delta_degree_percentile,outside_community_degree_percentile,252,129,0.31859988176193843,0.30222266922646995,0.31859988176193843,0.30222266922646995,0.45415367145481345,0.0,3829.0
delta_degree_percentile,outside_community_degree_ratio,60,138,-0.16641342797379702,-0.19267910883689432,0.20109614091150924,0.20693111381866408,0.34430928904361985,0.0,3892.5
delta_degree_percentile,outside_community_degree_ratio,120,135,-0.10385444064361528,-0.1349183430856257,0.1672357036950736,0.1647601054491671,0.29296458086993876,0.0,3944.0
delta_degree_percentile,outside_community_degree_ratio,252,129,-0.0004498393137779709,-0.014995746909228929,0.09816952981135033,0.0720522684195144,0.20487467703378343,0.0,3621.0
delta_degree_percentile,outside_community_strength_percentile,60,138,0.2730553956550121,0.2698078127648517,0.2730553956550121,0.2698078127648517,0.3917459451274987,0.0,4017.0
delta_degree_percentile,outside_community_strength_percentile,120,135,0.29019368268826023,0.28271856443000865,0.29019368268826023,0.28271856443000865,0.46312161250640527,0.0,3971.0
delta_degree_percentile,outside_community_strength_percentile,252,129,0.3172957323874837,0.30051956667965435,0.3172957323874837,0.30051956667965435,0.4522304504203679,0.0,3829.0
delta_degree_percentile,participation_coefficient_percentile,60,138,-0.15685643768805904,-0.18949850934481427,0.19422220027737536,0.1998842685327728,0.3386949043010532,0.0,3892.5
delta_degree_percentile,participation_coefficient_percentile,120,135,-0.09110984674169145,-0.11721057418996361,0.1596394413994117,0.1534173209100881,0.28457125047471843,0.0,3944.0
delta_degree_percentile,participation_coefficient_percentile,252,129,0.00869511444027102,-0.006574966801147745,0.10008219941096126,0.08619654926769157,0.2111703247078047,0.0,3621.0
delta_degree_percentile,same_industry_degree_percentile,60,138,0.3727691725766665,0.37438438088166887,0.3727691725766665,0.37438438088166887,0.4468127227915572,0.0,4017.0
delta_degree_percentile,same_industry_degree_percentile,120,135,0.4025589475234186,0.4012150080083272,0.4025589475234186,0.4012150080083272,0.46354374211408217,0.0,3971.0
delta_degree_percentile,same_industry_degree_percentile,252,129,0.4224566606557715,0.4153555151910678,0.4224566606557715,0.4153555151910678,0.48548181432056814,0.0,3829.0
delta_degree_percentile,same_industry_strength_percentile,60,138,0.37537417523795097,0.3767606870505559,0.37537417523795097,0.3767606870505559,0.4478638097210765,0.0,4017.0
delta_degree_percentile,same_industry_strength_percentile,120,135,0.4045350702775637,0.40722781328712243,0.4045350702775637,0.40722781328712243,0.4644616781646489,0.0,3971.0
delta_degree_percentile,same_industry_strength_percentile,252,129,0.424878312115454,0.4167274575700576,0.424878312115454,0.4167274575700576,0.4889516919842771,0.0,3829.0
delta_degree_percentile,weighted_participation_coefficient_percentile,60,138,-0.1607721683387845,-0.19366350251540765,0.19758402358811722,0.20267080450014247,0.34172786493183377,0.0,3892.5
delta_degree_percentile,weighted_participation_coefficient_percentile,120,135,-0.0959585977167413,-0.12268215544587453,0.1630747284778377,0.15549223984545274,0.29018436566367933,0.0,3944.0
delta_degree_percentile,weighted_participation_coefficient_percentile,252,129,0.004269575794514035,-0.010631467329027285,0.10045420238315601,0.0866871091969024,0.20915240753258674,0.0,3621.0
delta_degree_percentile,within_community_degree_percentile,60,138,0.5161026775194676,0.5123889991799945,0.5161026775194676,0.5123889991799945,0.613809867672783,0.0,4017.0
delta_degree_percentile,within_community_degree_percentile,120,135,0.5157750479930531,0.5274872507585482,0.5157750479930531,0.5274872507585482,0.6027942371890368,0.0,3971.0
delta_degree_percentile,within_community_degree_percentile,252,129,0.5172973579802903,0.5326232919491198,0.5172973579802903,0.5326232919491198,0.5927562731359641,0.0,3829.0
delta_degree_percentile,within_community_strength_percentile,60,138,0.5144773936878598,0.5108146285298101,0.5144773936878598,0.5108146285298101,0.6107962188386401,0.0,4017.0
delta_degree_percentile,within_community_strength_percentile,120,135,0.5129887468950871,0.5227931414041348,0.5129887468950871,0.5227931414041348,0.6006809837710051,0.0,3971.0
delta_degree_percentile,within_community_strength_percentile,252,129,0.5136526091710681,0.5300019492072325,0.5136526091710681,0.5300019492072325,0.5878113587925876,0.0,3829.0
delta_residual_degree_percentile_1m,community_diversity_count,60,137,0.14368452615908603,0.14153489605904132,0.14509664727494284,0.14153489605904132,0.25011688085772277,0.0,3989.0
delta_residual_degree_percentile_1m,community_diversity_count,120,134,0.13785241294503256,0.1358745406093365,0.13911243146495703,0.1358745406093365,0.23228692468445575,0.0,3943.5
delta_residual_degree_percentile_1m,community_diversity_count,252,128,0.11702425115888605,0.11498423853917986,0.12029345431321334,0.11537044695749515,0.21013004163674165,0.0,3816.5
delta_residual_degree_percentile_1m,delta_cross_industry_degree_percentile_1m,60,137,0.9161941068289894,0.9227623538699461,0.9161941068289894,0.9227623538699461,0.958807241120921,0.7007299270072993,3989.0
delta_residual_degree_percentile_1m,delta_cross_industry_degree_percentile_1m,120,134,0.8811543775357104,0.8903962185904177,0.8811543775357104,0.8903962185904177,0.9316159577791856,0.41044776119402987,3943.5
delta_residual_degree_percentile_1m,delta_cross_industry_degree_percentile_1m,252,128,0.8235546209752038,0.8371542288904175,0.8235546209752038,0.8371542288904175,0.8900206391397881,0.0625,3816.5
delta_residual_degree_percentile_1m,delta_cross_industry_degree_ratio_1m,60,137,0.042696205448349754,0.03549810422604954,0.05167126635400676,0.039577691956368385,0.09894057548369434,0.0,3790.0
delta_residual_degree_percentile_1m,delta_cross_industry_degree_ratio_1m,120,134,0.11192107387794907,0.10555552980904917,0.11275923617460093,0.10555552980904917,0.1820706280368897,0.0,3898.0
delta_residual_degree_percentile_1m,delta_cross_industry_degree_ratio_1m,252,128,0.18394843694911284,0.18645169057164673,0.18394843694911284,0.18645169057164673,0.24837762930880247,0.0,3539.0
delta_residual_degree_percentile_1m,delta_residual_strength_percentile_1m,60,137,0.9967188188071465,0.9973656455677096,0.9967188188071465,0.9973656455677096,0.9983400479464146,1.0,3989.0
delta_residual_degree_percentile_1m,delta_residual_strength_percentile_1m,120,134,0.9917418883285739,0.9935561166173155,0.9917418883285739,0.9935561166173155,0.996024621179043,1.0,3943.5
delta_residual_degree_percentile_1m,delta_residual_strength_percentile_1m,252,128,0.9805545977228598,0.9850834606533585,0.9805545977228598,0.9850834606533585,0.9909586922036864,0.9765625,3816.5
delta_residual_degree_percentile_1m,delta_same_industry_degree_percentile_1m,60,137,0.5619435867910554,0.5550488995836731,0.5619435867910554,0.5550488995836731,0.6971704232256999,0.0,3989.0
delta_residual_degree_percentile_1m,delta_same_industry_degree_percentile_1m,120,134,0.5506858721676632,0.5520389946795458,0.5506858721676632,0.5520389946795458,0.6971657231367834,0.0,3943.5
delta_residual_degree_percentile_1m,delta_same_industry_degree_percentile_1m,252,128,0.5613897321589802,0.5665467161692397,0.5613897321589802,0.5665467161692397,0.6950708703883974,0.0,3816.5
delta_residual_degree_percentile_1m,external_community_count,60,137,0.1379441142150372,0.13777406506911286,0.1399872519333839,0.13777406506911286,0.23218554733376962,0.0,3989.0
delta_residual_degree_percentile_1m,external_community_count,120,134,0.12755580203583924,0.12924863657727487,0.1299304549923184,0.12924863657727487,0.21347784960785385,0.0,3943.5
delta_residual_degree_percentile_1m,external_community_count,252,128,0.10243254000849294,0.10280463095894157,0.10762392180340236,0.10448405304983158,0.19203336466355891,0.0,3816.5
delta_residual_degree_percentile_1m,lost_neighbor_count_1m,60,137,-0.5200232008660471,-0.5205075846416611,0.5200232008660471,0.5205075846416611,0.5927496927379134,0.0,3989.0
delta_residual_degree_percentile_1m,lost_neighbor_count_1m,120,134,-0.4646071225521154,-0.4618827764607245,0.4646071225521154,0.4618827764607245,0.5451779221141598,0.0,3943.5
delta_residual_degree_percentile_1m,lost_neighbor_count_1m,252,128,-0.43669873169244144,-0.4488580133615848,0.43669873169244144,0.4488580133615848,0.5050270287218526,0.0,3816.5
delta_residual_degree_percentile_1m,neighbor_jaccard_1m,60,137,0.006200132990037843,0.005965050626676043,0.08050928390085836,0.06884688712276137,0.1707238237785375,0.0,3989.0
delta_residual_degree_percentile_1m,neighbor_jaccard_1m,120,134,0.013125940383440907,0.002352009143935816,0.06855466566844029,0.04773555366147074,0.1510641498803494,0.0,3939.5
delta_residual_degree_percentile_1m,neighbor_jaccard_1m,252,128,-0.0040868247026559085,0.00311710455126084,0.06473903628171587,0.05296684960456411,0.12369309182304696,0.0,3691.0
delta_residual_degree_percentile_1m,neighbor_retention_1m,60,137,0.34396339805438353,0.350923787714478,0.3442912555197885,0.350923787714478,0.4940814261858175,0.0,3850.0
delta_residual_degree_percentile_1m,neighbor_retention_1m,120,134,0.4612095484411337,0.468592963597118,0.4612095484411337,0.468592963597118,0.5814214888831825,0.0,3922.0
delta_residual_degree_percentile_1m,neighbor_retention_1m,252,128,0.5605052826562711,0.561449532825531,0.5605052826562711,0.561449532825531,0.6342110335634753,0.0,3619.0
delta_residual_degree_percentile_1m,neighbor_turnover_1m,60,137,-0.006200132990037843,-0.005965050626676043,0.08050928390085836,0.06884688712276137,0.1707238237785375,0.0,3989.0
delta_residual_degree_percentile_1m,neighbor_turnover_1m,120,134,-0.013125940383440907,-0.002352009143935816,0.06855466566844029,0.04773555366147074,0.1510641498803494,0.0,3939.5
delta_residual_degree_percentile_1m,neighbor_turnover_1m,252,128,0.0040868247026559085,-0.00311710455126084,0.06473903628171587,0.05296684960456411,0.12369309182304696,0.0,3691.0
delta_residual_degree_percentile_1m,new_neighbor_count_1m,60,137,0.5138289485509716,0.5127464463535532,0.5138289485509716,0.5127464463535532,0.5801877931167154,0.0,3989.0
delta_residual_degree_percentile_1m,new_neighbor_count_1m,120,134,0.4531291303163363,0.4594022637321934,0.4531291303163363,0.4594022637321934,0.5133678376175391,0.0,3943.5
delta_residual_degree_percentile_1m,new_neighbor_count_1m,252,128,0.43956464742985757,0.43801485285898817,0.43956464742985757,0.43801485285898817,0.5123948441811077,0.0,3816.5
delta_residual_degree_percentile_1m,outside_community_degree_percentile,60,137,0.21338983386960736,0.21334200483450352,0.2148353428590993,0.21334200483450352,0.3002948750169515,0.0,3989.0
delta_residual_degree_percentile_1m,outside_community_degree_percentile,120,134,0.15527203046213095,0.15847919763827717,0.1575939703121917,0.15847919763827717,0.25097558185968893,0.0,3943.5
