scope,portfolio_scope,factor_family,factor_name,method,window,scenario_order,scenario_id,liquidity_basis,participation_cap,target_executable_share,execution_days,is_primary,rebalance_n,trade_rebalance_n,no_trade_rebalance_n,constant_no_trade_share,baseline_executable_share,capacity_status,solver_used,capacity_cny,capacity_yi_cny,gross_notional_at_capacity_cny,executable_share_at_capacity,step5_primary_capacity_cny,capacity_minus_primary_cny,capacity_ratio_to_primary
HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,DYNAMIC,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,120,2,ADV20_P01_E95,ADV20,0.01,0.95,1,False,133,133,0,0.0,0.98962293080241,PASS_EXACT,EXACT_PIECEWISE,154008228.3391207,1.540082283391207,308016456.6782414,0.9500000000003508,770041141.6956035,-616032913.3564827,0.19999999999999998
HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,DYNAMIC,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,120,3,ADV20_P01_E97p5,ADV20,0.01,0.975,1,False,133,133,0,0.0,0.98962293080241,PASS_EXACT,EXACT_PIECEWISE,98309808.78132582,0.9830980878132581,196619617.56265163,0.9750000000003475,770041141.6956035,-671731332.9142777,0.1276682549257707
HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,DYNAMIC,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,120,4,ADV20_P05_E90,ADV20,0.05,0.9,1,False,133,133,0,0.0,0.98962293080241,PASS_EXACT,EXACT_PIECEWISE,1219073402.7328863,12.190734027328864,2438146805.4657726,0.9000000000003376,770041141.6956035,449032261.0372828,1.5831276236079148
HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,DYNAMIC,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,120,5,ADV20_P05_E95,ADV20,0.05,0.95,1,True,133,133,0,0.0,0.98962293080241,PASS_EXACT,EXACT_PIECEWISE,770041141.6956035,7.700411416956035,1540082283.391207,0.9500000000003508,770041141.6956035,0.0,1.0
HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,DYNAMIC,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,120,6,ADV20_P05_E97p5,ADV20,0.05,0.975,1,False,133,133,0,0.0,0.98962293080241,PASS_EXACT,EXACT_PIECEWISE,491549043.9066291,4.915490439066291,983098087.8132582,0.9750000000003475,770041141.6956035,-278492097.7889744,0.6383412746288535
HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,DYNAMIC,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,120,7,ADV20_P10_E90,ADV20,0.1,0.9,1,False,133,133,0,0.0,0.98962293080241,PASS_EXACT,EXACT_PIECEWISE,2438146805.4657726,24.381468054657727,4876293610.931545,0.9000000000003376,770041141.6956035,1668105663.7701693,3.1662552472158296
HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,DYNAMIC,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,120,8,ADV20_P10_E95,ADV20,0.1,0.95,1,False,133,133,0,0.0,0.98962293080241,PASS_EXACT,EXACT_PIECEWISE,1540082283.391207,15.40082283391207,3080164566.782414,0.9500000000003508,770041141.6956035,770041141.6956035,2.0
HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,DYNAMIC,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,120,9,ADV20_P10_E97p5,ADV20,0.1,0.975,1,False,133,133,0,0.0,0.98962293080241,PASS_EXACT,EXACT_PIECEWISE,983098087.8132582,9.830980878132582,1966196175.6265163,0.9750000000003475,770041141.6956035,213056946.11765468,1.276682549257707
HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,DYNAMIC,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,120,10,ADV60_P01_E90,ADV60,0.01,0.9,1,False,133,133,0,0.0,0.98962293080241,PASS_EXACT,EXACT_PIECEWISE,281873305.9830687,2.818733059830687,563746611.9661374,0.9000000000003421,770041141.6956035,-488167835.7125348,0.3660496702324159
HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,DYNAMIC,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,120,11,ADV60_P01_E95,ADV60,0.01,0.95,1,False,133,133,0,0.0,0.98962293080241,PASS_EXACT,EXACT_PIECEWISE,180986211.70906174,1.8098621170906175,361972423.4181235,0.9500000000003589,770041141.6956035,-589054929.9865417,0.2350344701200464
HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,DYNAMIC,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,120,12,ADV60_P01_E97p5,ADV60,0.01,0.975,1,False,133,133,0,0.0,0.98962293080241,PASS_EXACT,EXACT_PIECEWISE,117236547.36005318,1.1723654736005318,234473094.72010636,0.9750000000003581,770041141.6956035,-652804594.3355503,0.15224712163028384
HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,DYNAMIC,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,120,13,ADV60_P05_E90,ADV60,0.05,0.9,1,False,133,133,0,0.0,0.98962293080241,PASS_EXACT,EXACT_PIECEWISE,1409366529.9153435,14.093665299153436,2818733059.830687,0.9000000000003421,770041141.6956035,639325388.21974,1.8302483511620795
HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,DYNAMIC,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,120,14,ADV60_P05_E95,ADV60,0.05,0.95,1,False,133,133,0,0.0,0.98962293080241,PASS_EXACT,EXACT_PIECEWISE,904931058.5453087,9.049310585453087,1809862117.0906174,0.9500000000003589,770041141.6956035,134889916.84970522,1.175172350600232
HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,DYNAMIC,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,120,15,ADV60_P05_E97p5,ADV60,0.05,0.975,1,False,133,133,0,0.0,0.98962293080241,PASS_EXACT,EXACT_PIECEWISE,586182736.8002659,5.861827368002659,1172365473.6005318,0.9750000000003581,770041141.6956035,-183858404.89533758,0.7612356081514192
HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,DYNAMIC,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,120,16,ADV60_P10_E90,ADV60,0.1,0.9,1,False,133,133,0,0.0,0.98962293080241,PASS_EXACT,EXACT_PIECEWISE,2818733059.830687,28.187330598306872,5637466119.661374,0.9000000000003421,770041141.6956035,2048691918.1350837,3.660496702324159
HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,DYNAMIC,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,120,17,ADV60_P10_E95,ADV60,0.1,0.95,1,False,133,133,0,0.0,0.98962293080241,PASS_EXACT,EXACT_PIECEWISE,1809862117.0906174,18.098621170906174,3619724234.181235,0.9500000000003589,770041141.6956035,1039820975.3950139,2.350344701200464
HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,DYNAMIC,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,120,18,ADV60_P10_E97p5,ADV60,0.1,0.975,1,False,133,133,0,0.0,0.98962293080241,PASS_EXACT,EXACT_PIECEWISE,1172365473.6005318,11.723654736005319,2344730947.2010636,0.9750000000003581,770041141.6956035,402324331.9049283,1.5224712163028384
HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,DYNAMIC,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,252,1,ADV20_P01_E90,ADV20,0.01,0.9,1,False,127,127,0,0.0,0.9888642488158557,PASS_EXACT,EXACT_PIECEWISE,199193761.01530442,1.9919376101530442,398387522.03060883,0.9000000000000367,627156793.7558701,-427963032.74056566,0.31761397309018624
HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,DYNAMIC,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,252,2,ADV20_P01_E95,ADV20,0.01,0.95,1,False,127,127,0,0.0,0.9888642488158557,PASS_EXACT,EXACT_PIECEWISE,125431358.75117402,1.2543135875117402,250862717.50234804,0.9500000000000479,627156793.7558701,-501725435.0046961,0.19999999999999998
HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,DYNAMIC,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,252,3,ADV20_P01_E97p5,ADV20,0.01,0.975,1,False,127,127,0,0.0,0.9888642488158557,PASS_EXACT,EXACT_PIECEWISE,80375992.94996406,0.8037599294996406,160751985.89992812,0.9750000000000508,627156793.7558701,-546780800.805906,0.12815932754011047
HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,DYNAMIC,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,252,4,ADV20_P05_E90,ADV20,0.05,0.9,1,False,127,127,0,0.0,0.9888642488158557,PASS_EXACT,EXACT_PIECEWISE,995968805.0765221,9.959688050765221,1991937610.1530442,0.9000000000000367,627156793.7558701,368812011.320652,1.5880698654509313
HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,DYNAMIC,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,252,5,ADV20_P05_E95,ADV20,0.05,0.95,1,True,127,127,0,0.0,0.9888642488158557,PASS_EXACT,EXACT_PIECEWISE,627156793.7558701,6.271567937558701,1254313587.5117402,0.9500000000000479,627156793.7558701,0.0,1.0
HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,DYNAMIC,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,252,6,ADV20_P05_E97p5,ADV20,0.05,0.975,1,False,127,127,0,0.0,0.9888642488158557,PASS_EXACT,EXACT_PIECEWISE,401879964.74982035,4.018799647498204,803759929.4996407,0.9750000000000508,627156793.7558701,-225276829.00604975,0.6407966377005524
HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,DYNAMIC,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,252,7,ADV20_P10_E90,ADV20,0.1,0.9,1,False,127,127,0,0.0,0.9888642488158557,PASS_EXACT,EXACT_PIECEWISE,1991937610.1530442,19.919376101530442,3983875220.3060884,0.9000000000000367,627156793.7558701,1364780816.3971741,3.1761397309018626
HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,DYNAMIC,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,252,8,ADV20_P10_E95,ADV20,0.1,0.95,1,False,127,127,0,0.0,0.9888642488158557,PASS_EXACT,EXACT_PIECEWISE,1254313587.5117402,12.543135875117402,2508627175.0234804,0.9500000000000479,627156793.7558701,627156793.7558701,2.0
HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,DYNAMIC,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,252,9,ADV20_P10_E97p5,ADV20,0.1,0.975,1,False,127,127,0,0.0,0.9888642488158557,PASS_EXACT,EXACT_PIECEWISE,803759929.4996407,8.037599294996408,1607519858.9992814,0.9750000000000508,627156793.7558701,176603135.7437706,1.2815932754011048
HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,DYNAMIC,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,252,10,ADV60_P01_E90,ADV60,0.01,0.9,1,False,127,127,0,0.0,0.9888642488158558,PASS_EXACT,EXACT_PIECEWISE,226529936.67069417,2.265299366706942,453059873.34138834,0.9000000000000117,627156793.7558701,-400626857.08517593,0.3612014394583346
HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,DYNAMIC,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,252,11,ADV60_P01_E95,ADV60,0.01,0.95,1,False,127,127,0,0.0,0.9888642488158558,PASS_EXACT,EXACT_PIECEWISE,145820826.26001668,1.458208262600167,291641652.52003336,0.9500000000000239,627156793.7558701,-481335967.4958534,0.2325109569279091
HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,DYNAMIC,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,252,12,ADV60_P01_E97p5,ADV60,0.01,0.975,1,False,127,127,0,0.0,0.9888642488158558,PASS_EXACT,EXACT_PIECEWISE,95481664.24301323,0.9548166424301323,190963328.48602647,0.9750000000000261,627156793.7558701,-531675129.51285684,0.15224528410383587
HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,DYNAMIC,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,252,13,ADV60_P05_E90,ADV60,0.05,0.9,1,False,127,127,0,0.0,0.9888642488158558,PASS_EXACT,EXACT_PIECEWISE,1132649683.3534708,11.326496833534708,2265299366.7069416,0.9000000000000117,627156793.7558701,505492889.5976007,1.8060071972916731
HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,DYNAMIC,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,252,14,ADV60_P05_E95,ADV60,0.05,0.95,1,False,127,127,0,0.0,0.9888642488158558,PASS_EXACT,EXACT_PIECEWISE,729104131.3000835,7.291041313000835,1458208262.600167,0.9500000000000239,627156793.7558701,101947337.54421341,1.1625547846395456
HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,DYNAMIC,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,252,15,ADV60_P05_E97p5,ADV60,0.05,0.975,1,False,127,127,0,0.0,0.9888642488158558,PASS_EXACT,EXACT_PIECEWISE,477408321.2150662,4.774083212150662,954816642.4301324,0.9750000000000261,627156793.7558701,-149748472.5408039,0.7612264205191793
HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,DYNAMIC,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,252,16,ADV60_P10_E90,ADV60,0.1,0.9,1,False,127,127,0,0.0,0.9888642488158558,PASS_EXACT,EXACT_PIECEWISE,2265299366.7069416,22.652993667069417,4530598733.413883,0.9000000000000117,627156793.7558701,1638142572.9510715,3.6120143945833463
HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,DYNAMIC,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,252,17,ADV60_P10_E95,ADV60,0.1,0.95,1,False,127,127,0,0.0,0.9888642488158558,PASS_EXACT,EXACT_PIECEWISE,1458208262.600167,14.58208262600167,2916416525.200334,0.9500000000000239,627156793.7558701,831051468.8442969,2.3251095692790913
HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,DYNAMIC,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,252,18,ADV60_P10_E97p5,ADV60,0.1,0.975,1,False,127,127,0,0.0,0.9888642488158558,PASS_EXACT,EXACT_PIECEWISE,954816642.4301324,9.548166424301323,1909633284.8602648,0.9750000000000261,627156793.7558701,327659848.6742623,1.5224528410383587
HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,STRUCTURAL,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,60,1,ADV20_P01_E90,ADV20,0.01,0.9,1,False,134,134,0,0.0,0.9901587634130157,PASS_EXACT,EXACT_PIECEWISE,288808987.70743006,2.8880898770743006,577617975.4148601,0.8999999999999884,892970722.531151,-604161734.8237209,0.32342492359524705
HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,STRUCTURAL,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,60,2,ADV20_P01_E95,ADV20,0.01,0.95,1,False,134,134,0,0.0,0.9901587634130157,PASS_EXACT,EXACT_PIECEWISE,178594144.5062302,1.7859414450623021,357188289.0124604,0.9499999999999931,892970722.531151,-714376578.0249208,0.19999999999999998
HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,STRUCTURAL,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,60,3,ADV20_P01_E97p5,ADV20,0.01,0.975,1,False,134,134,0,0.0,0.9901587634130157,PASS_EXACT,EXACT_PIECEWISE,112606437.44333407,1.1260643744333407,225212874.88666815,0.9749999999999948,892970722.531151,-780364285.087817,0.12610316844895866
HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,STRUCTURAL,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,60,4,ADV20_P05_E90,ADV20,0.05,0.9,1,False,134,134,0,0.0,0.9901587634130157,PASS_EXACT,EXACT_PIECEWISE,1444044938.5371504,14.440449385371505,2888089877.074301,0.8999999999999884,892970722.531151,551074216.0059993,1.6171246179762353
HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,STRUCTURAL,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,60,5,ADV20_P05_E95,ADV20,0.05,0.95,1,True,134,134,0,0.0,0.9901587634130157,PASS_EXACT,EXACT_PIECEWISE,892970722.531151,8.92970722531151,1785941445.062302,0.9499999999999931,892970722.531151,0.0,1.0
HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,STRUCTURAL,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,60,6,ADV20_P05_E97p5,ADV20,0.05,0.975,1,False,134,134,0,0.0,0.9901587634130157,PASS_EXACT,EXACT_PIECEWISE,563032187.2166704,5.630321872166704,1126064374.4333408,0.9749999999999948,892970722.531151,-329938535.31448066,0.6305158422447934
HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,STRUCTURAL,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,60,7,ADV20_P10_E90,ADV20,0.1,0.9,1,False,134,134,0,0.0,0.9901587634130157,PASS_EXACT,EXACT_PIECEWISE,2888089877.074301,28.88089877074301,5776179754.148602,0.8999999999999884,892970722.531151,1995119154.5431497,3.2342492359524706
HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,STRUCTURAL,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,60,8,ADV20_P10_E95,ADV20,0.1,0.95,1,False,134,134,0,0.0,0.9901587634130157,PASS_EXACT,EXACT_PIECEWISE,1785941445.062302,17.85941445062302,3571882890.124604,0.9499999999999931,892970722.531151,892970722.531151,2.0
HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,STRUCTURAL,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,60,9,ADV20_P10_E97p5,ADV20,0.1,0.975,1,False,134,134,0,0.0,0.9901587634130157,PASS_EXACT,EXACT_PIECEWISE,1126064374.4333408,11.260643744333407,2252128748.8666816,0.9749999999999948,892970722.531151,233093651.90218973,1.2610316844895868
HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,STRUCTURAL,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,60,10,ADV60_P01_E90,ADV60,0.01,0.9,1,False,134,134,0,0.0,0.9901587634130157,PASS_EXACT,EXACT_PIECEWISE,329327390.822429,3.29327390822429,658654781.644858,0.900000000000005,892970722.531151,-563643331.7087221,0.3687997629854438
HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,STRUCTURAL,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,60,11,ADV60_P01_E95,ADV60,0.01,0.95,1,False,134,134,0,0.0,0.9901587634130157,PASS_EXACT,EXACT_PIECEWISE,206030592.77980328,2.0603059277980327,412061185.55960655,0.9500000000000082,892970722.531151,-686940129.7513478,0.2307249135736541
HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,STRUCTURAL,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,60,12,ADV60_P01_E97p5,ADV60,0.01,0.975,1,False,134,134,0,0.0,0.9901587634130157,PASS_EXACT,EXACT_PIECEWISE,131571396.20723675,1.3157139620723675,263142792.4144735,0.9750000000000104,892970722.531151,-761399326.3239143,0.1473412205881665
HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,STRUCTURAL,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,60,13,ADV60_P05_E90,ADV60,0.05,0.9,1,False,134,134,0,0.0,0.9901587634130157,PASS_EXACT,EXACT_PIECEWISE,1646636954.112145,16.46636954112145,3293273908.22429,0.9000000000000051,892970722.531151,753666231.5809939,1.8439988149272188
HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,STRUCTURAL,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,60,14,ADV60_P05_E95,ADV60,0.05,0.95,1,False,134,134,0,0.0,0.9901587634130157,PASS_EXACT,EXACT_PIECEWISE,1030152963.8990164,10.301529638990164,2060305927.7980328,0.9500000000000082,892970722.531151,137182241.36786532,1.1536245678682704
HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,STRUCTURAL,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,60,15,ADV60_P05_E97p5,ADV60,0.05,0.975,1,False,134,134,0,0.0,0.9901587634130157,PASS_EXACT,EXACT_PIECEWISE,657856981.0361838,6.578569810361838,1315713962.0723677,0.9750000000000104,892970722.531151,-235113741.49496722,0.7367061029408326
HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,STRUCTURAL,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,60,16,ADV60_P10_E90,ADV60,0.1,0.9,1,False,134,134,0,0.0,0.9901587634130157,PASS_EXACT,EXACT_PIECEWISE,3293273908.22429,32.9327390822429,6586547816.44858,0.9000000000000051,892970722.531151,2400303185.693139,3.6879976298544377
HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,STRUCTURAL,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,60,17,ADV60_P10_E95,ADV60,0.1,0.95,1,False,134,134,0,0.0,0.9901587634130157,PASS_EXACT,EXACT_PIECEWISE,2060305927.7980328,20.60305927798033,4120611855.5960655,0.9500000000000082,892970722.531151,1167335205.2668817,2.307249135736541
HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,STRUCTURAL,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,60,18,ADV60_P10_E97p5,ADV60,0.1,0.975,1,False,134,134,0,0.0,0.9901587634130157,PASS_EXACT,EXACT_PIECEWISE,1315713962.0723677,13.157139620723676,2631427924.1447353,0.9750000000000104,892970722.531151,422743239.5412166,1.4734122058816652
HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,STRUCTURAL,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,120,1,ADV20_P01_E90,ADV20,0.01,0.9,1,False,134,134,0,0.0,0.988480316155188,PASS_EXACT,EXACT_PIECEWISE,285831683.3888842,2.858316833888842,571663366.7777684,0.90000000000007,874327947.8862323,-588496264.4973481,0.3269158718761174
HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,STRUCTURAL,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,120,2,ADV20_P01_E95,ADV20,0.01,0.95,1,False,134,134,0,0.0,0.988480316155188,PASS_EXACT,EXACT_PIECEWISE,174865589.57724643,1.7486558957724643,349731179.15449286,0.9500000000000616,874327947.8862323,-699462358.3089858,0.19999999999999998
HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,STRUCTURAL,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,120,3,ADV20_P01_E97p5,ADV20,0.01,0.975,1,False,134,134,0,0.0,0.988480316155188,PASS_EXACT,EXACT_PIECEWISE,107361753.21883741,1.073617532188374,214723506.43767482,0.975000000000062,874327947.8862323,-766966194.6673949,0.12279345922590518
HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,STRUCTURAL,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,120,4,ADV20_P05_E90,ADV20,0.05,0.9,1,False,134,134,0,0.0,0.988480316155188,PASS_EXACT,EXACT_PIECEWISE,1429158416.944421,14.29158416944421,2858316833.888842,0.90000000000007,874327947.8862323,554830469.0581888,1.6345793593805873
HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,STRUCTURAL,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,120,5,ADV20_P05_E95,ADV20,0.05,0.95,1,True,134,134,0,0.0,0.988480316155188,PASS_EXACT,EXACT_PIECEWISE,874327947.8862323,8.743279478862323,1748655895.7724645,0.9500000000000616,874327947.8862323,0.0,1.0
HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,STRUCTURAL,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,120,6,ADV20_P05_E97p5,ADV20,0.05,0.975,1,False,134,134,0,0.0,0.988480316155188,PASS_EXACT,EXACT_PIECEWISE,536808766.0941871,5.368087660941871,1073617532.1883742,0.975000000000062,874327947.8862323,-337519181.7920452,0.6139672961295259
HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,STRUCTURAL,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,120,7,ADV20_P10_E90,ADV20,0.1,0.9,1,False,134,134,0,0.0,0.988480316155188,PASS_EXACT,EXACT_PIECEWISE,2858316833.888842,28.58316833888842,5716633667.777684,0.90000000000007,874327947.8862323,1983988886.0026097,3.2691587187611746
HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,STRUCTURAL,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,120,8,ADV20_P10_E95,ADV20,0.1,0.95,1,False,134,134,0,0.0,0.988480316155188,PASS_EXACT,EXACT_PIECEWISE,1748655895.7724645,17.486558957724647,3497311791.544929,0.9500000000000616,874327947.8862323,874327947.8862323,2.0
HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,STRUCTURAL,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,120,9,ADV20_P10_E97p5,ADV20,0.1,0.975,1,False,134,134,0,0.0,0.988480316155188,PASS_EXACT,EXACT_PIECEWISE,1073617532.1883742,10.736175321883742,2147235064.3767483,0.975000000000062,874327947.8862323,199289584.3021419,1.2279345922590519
HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,STRUCTURAL,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,120,10,ADV60_P01_E90,ADV60,0.01,0.9,1,False,134,134,0,0.0,0.9884803161551879,PASS_EXACT,EXACT_PIECEWISE,324111866.34879786,3.2411186634879785,648223732.6975957,0.9000000000000595,874327947.8862323,-550216081.5374343,0.37069827989871296
HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,STRUCTURAL,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,120,11,ADV60_P01_E95,ADV60,0.01,0.95,1,False,134,134,0,0.0,0.9884803161551879,PASS_EXACT,EXACT_PIECEWISE,201457632.06284222,2.0145763206284224,402915264.12568444,0.9500000000000501,874327947.8862323,-672870315.82339,0.2304142656652855
HYPOTHETICAL_Q1_Q5_PAIR,Q1_Q5_PAIR,STRUCTURAL,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,120,12,ADV60_P01_E97p5,ADV60,0.01,0.975,1,False,134,134,0,0.0,0.9884803161551879,PASS_EXACT,EXACT_PIECEWISE,125351971.30760546,1.2535197130760547,250703942.61521092,0.9750000000000522,874327947.8862323,-748975976.5786268,0.14336951210430288
