regime_type,sample_scope,factor_name,window,regime,date_n,mean_capacity_yi,median_capacity_yi,p10_capacity_yi,p25_capacity_yi,p75_capacity_yi,p90_capacity_yi,zero_capacity_share
NETWORK,COMMON_DATE,residual_degree_percentile,120,HIGH,38,17.997801510861926,15.715247353271653,8.948584835055337,10.643348753740135,23.443468269901196,29.426615972212065,0.0
NETWORK,COMMON_DATE,residual_degree_percentile,120,LOW,19,10.169799619603628,10.405337768802795,6.498442532863877,7.784348679614137,11.476109722615238,14.249325083891232,0.0
NETWORK,COMMON_DATE,residual_degree_percentile,120,MEDIUM,36,16.802761394037937,13.763539487907408,6.647512790034581,8.247300392247304,26.536756999711383,32.61779613894745,0.0
NETWORK,COMMON_DATE,residual_degree_percentile,252,HIGH,47,19.14967396364662,16.238536027689072,8.901823039605866,11.368633802343291,25.793442870298975,33.1293335645868,0.0
NETWORK,COMMON_DATE,residual_degree_percentile,252,LOW,28,10.038953976440215,8.571636941821737,6.523958528399084,7.347683794882922,13.454427781249416,14.531043841714126,0.0
NETWORK,COMMON_DATE,residual_degree_percentile,252,MEDIUM,18,18.87610660493603,14.771302260526586,7.511239594204539,10.309542244429682,26.243429119999913,37.60419383072312,0.0
RECONFIG,NATIVE,cross_industry_degree_percentile,60,HIGH,40,14.736701552919067,12.184989769341648,6.83212330350378,8.946215287444804,17.522855440760644,27.366722546649008,0.0
RECONFIG,NATIVE,cross_industry_degree_percentile,60,LOW,33,13.083208381580373,9.817025747969204,5.475056351129547,7.493560047792015,16.324602964582173,25.483733331331038,0.0
RECONFIG,NATIVE,cross_industry_degree_percentile,60,MEDIUM,28,16.661036063943136,12.646117964749546,5.7329096261859505,6.799761477011473,26.954292114675003,35.58088246357233,0.0
RECONFIG,NATIVE,cross_industry_degree_percentile,120,HIGH,33,13.958517980017515,12.292665409401618,5.829367267334648,9.563704230168804,16.473567002783245,23.944890149964092,0.0
RECONFIG,NATIVE,cross_industry_degree_percentile,120,LOW,31,14.164319321023598,10.376971094328603,6.021130291542661,7.917084382182808,16.11932675516985,28.638559658093317,0.0
RECONFIG,NATIVE,cross_industry_degree_percentile,120,MEDIUM,34,17.62423193495811,13.995011721526069,6.760598357474218,7.69513852304144,27.33970009937715,33.45225108609457,0.0
RECONFIG,NATIVE,cross_industry_degree_percentile,252,HIGH,38,16.037669653969015,12.845567492419539,6.440389094529303,8.907390797847391,20.84046302437025,29.123019962757073,0.0
RECONFIG,NATIVE,cross_industry_degree_percentile,252,LOW,29,17.39542598344196,13.208056044850888,7.98284553137506,8.719266671672008,24.561331656285027,34.54369353366883,0.0
RECONFIG,NATIVE,cross_industry_degree_percentile,252,MEDIUM,25,14.99718795625243,12.867815572280898,6.497479647106555,7.764110135910761,15.101859990242104,28.138053022894685,0.0
RECONFIG,NATIVE,cross_industry_degree_ratio,60,HIGH,40,16.189611852693904,13.590973058268746,7.990147696904915,10.296475271322137,18.27971863372097,31.699794536033792,0.0
RECONFIG,NATIVE,cross_industry_degree_ratio,60,LOW,33,14.173511101085392,11.63101532937714,6.53114481079492,8.11027104789222,17.837123979578383,25.675011410298055,0.0
RECONFIG,NATIVE,cross_industry_degree_ratio,60,MEDIUM,28,18.506351511881693,14.198198352240704,6.730243289074601,8.3587913947656,30.219205459246574,39.914362353789784,0.0
RECONFIG,NATIVE,cross_industry_degree_ratio,120,HIGH,33,14.29901054686273,12.671697061984515,6.688297323541297,10.590314503962125,15.298338983218454,22.294978336907693,0.0
RECONFIG,NATIVE,cross_industry_degree_ratio,120,LOW,31,14.425833830170868,10.920021392698784,5.944475744089009,7.673080205142229,15.948886984782039,26.62101387778307,0.0
RECONFIG,NATIVE,cross_industry_degree_ratio,120,MEDIUM,34,17.78974266611354,13.256762097089561,7.3122258452229145,8.4697403782314,27.55870413112963,33.097064905377586,0.0
RECONFIG,NATIVE,cross_industry_degree_ratio,252,HIGH,38,14.688258377576341,11.903723494924009,5.913668129194635,8.47188931621405,19.270620065474997,28.531882871072444,0.0
RECONFIG,NATIVE,cross_industry_degree_ratio,252,LOW,29,15.649354400177332,11.476117574906795,7.392759649540573,8.759931951018308,22.32326054820581,30.84734617067425,0.0
RECONFIG,NATIVE,cross_industry_degree_ratio,252,MEDIUM,25,13.43131583072667,9.794237787882556,6.318042649311911,7.48226079081345,14.190543050253869,24.43753158978513,0.0
RECONFIG,NATIVE,delta_cross_industry_degree_percentile_1m,60,HIGH,40,14.819727947406033,12.583468072225216,6.9957048738457255,9.344145561751237,17.39175794443191,29.991193574175405,0.0
RECONFIG,NATIVE,delta_cross_industry_degree_percentile_1m,60,LOW,33,12.890200613032777,9.740855268558148,5.245606996772222,7.296538572067368,16.00379993837758,24.42502860618489,0.0
RECONFIG,NATIVE,delta_cross_industry_degree_percentile_1m,60,MEDIUM,28,16.71626954797892,12.489517319398232,5.456212946652716,7.022264409522788,26.781928445727328,34.96353335667961,0.0
RECONFIG,NATIVE,delta_cross_industry_degree_percentile_1m,120,HIGH,33,13.588660254977658,11.765875309098416,5.75169406534913,9.28932685405109,16.37634256535679,22.3034171811083,0.0
RECONFIG,NATIVE,delta_cross_industry_degree_percentile_1m,120,LOW,31,13.66305635488579,9.916165907974445,5.935031973116112,7.524271636478528,15.297218985648996,25.32781292422161,0.0
RECONFIG,NATIVE,delta_cross_industry_degree_percentile_1m,120,MEDIUM,34,16.87506055093805,13.214964203736276,6.5875761053147786,7.542688953359592,25.393725456659126,31.44675778100975,0.0
RECONFIG,NATIVE,delta_cross_industry_degree_percentile_1m,252,HIGH,38,14.939255305451528,12.340972303404863,6.117129024458492,8.709703810901269,21.396044250261276,27.9252349909907,0.0
RECONFIG,NATIVE,delta_cross_industry_degree_percentile_1m,252,LOW,29,15.72500837026473,12.006718005690272,6.775260098944834,7.538993649993409,23.482096706593452,32.7030955803362,0.0
RECONFIG,NATIVE,delta_cross_industry_degree_percentile_1m,252,MEDIUM,25,13.654953540475837,11.681470284974289,6.052745690369083,7.002609052533158,13.568326394703686,24.36986458779389,0.0
RECONFIG,NATIVE,delta_degree_percentile,60,HIGH,40,15.063177813910901,12.344853176679027,7.231294466567187,9.208303403871676,18.50468661545235,29.34414779355121,0.0
RECONFIG,NATIVE,delta_degree_percentile,60,LOW,33,13.201860233418174,9.852384056221242,5.463651355908314,7.198882419377682,16.006815701546046,25.580404876548958,0.0
RECONFIG,NATIVE,delta_degree_percentile,60,MEDIUM,28,17.148274703569662,12.766632267218815,5.662391932631897,7.014503308331319,29.239938834116572,34.80182763308924,0.0
RECONFIG,NATIVE,delta_degree_percentile,120,HIGH,33,14.331451814120856,12.078104876950974,6.0633266725326065,9.295254319317047,17.142951111341837,23.85603744504438,0.0
RECONFIG,NATIVE,delta_degree_percentile,120,LOW,31,14.807725974253323,10.6079982810743,6.554087741912465,7.970385275751639,17.12253634787961,29.966728570285888,0.0
RECONFIG,NATIVE,delta_degree_percentile,120,MEDIUM,34,17.810089359036297,14.310046383375436,6.905851348935212,7.855920470860211,28.046258477693442,33.29011626094386,0.0
RECONFIG,NATIVE,delta_degree_percentile,252,HIGH,38,16.18868740350599,13.28804052200476,6.994507756257995,9.833819464706991,21.255292228141556,29.383495749027755,0.0
RECONFIG,NATIVE,delta_degree_percentile,252,LOW,29,17.520605801520688,13.482227089626951,7.715771317530855,8.575278262773917,26.13983177530611,35.57852201676708,0.0
RECONFIG,NATIVE,delta_degree_percentile,252,MEDIUM,25,15.165883018815405,12.471459188076244,6.996319255294415,8.071681617971855,16.5662789408083,26.790197862799097,0.0
RECONFIG,NATIVE,delta_residual_degree_percentile_1m,60,HIGH,40,14.564453344463942,12.358369964094898,6.827766259186811,9.025294362402784,16.933115275782328,29.747147271627686,0.0
RECONFIG,NATIVE,delta_residual_degree_percentile_1m,60,LOW,33,12.740150402844709,9.338934732125225,5.335878915882252,7.127699167314644,15.854927150592198,24.223640072371197,0.0
RECONFIG,NATIVE,delta_residual_degree_percentile_1m,60,MEDIUM,28,16.529108477168965,12.476090775734274,5.342087435125564,6.8149229129716,26.370870491627194,34.58847339906337,0.0
RECONFIG,NATIVE,delta_residual_degree_percentile_1m,120,HIGH,33,13.532433435837206,11.96385022163293,5.697796081417015,9.113124533285232,16.573484423375994,22.236355834362694,0.0
RECONFIG,NATIVE,delta_residual_degree_percentile_1m,120,LOW,31,13.51963702965674,9.730816812347603,5.656768308036091,7.2733216434357235,15.28658309018557,24.611002043377,0.0
RECONFIG,NATIVE,delta_residual_degree_percentile_1m,120,MEDIUM,34,16.7242118579379,13.308469100170289,6.395742831462725,7.52458973708838,24.71156148426312,30.83856162779065,0.0
RECONFIG,NATIVE,delta_residual_degree_percentile_1m,252,HIGH,38,14.833778909509022,12.481539470105744,6.051255489508688,8.601026077110573,20.857281992661786,27.78380250268625,0.0
RECONFIG,NATIVE,delta_residual_degree_percentile_1m,252,LOW,29,15.423645128839404,12.131888770397987,6.550934150780828,7.749247954892445,22.945460369665433,31.328606669478848,0.0
RECONFIG,NATIVE,delta_residual_degree_percentile_1m,252,MEDIUM,25,13.379193770647976,11.267363086359282,6.033447816579413,6.855061866039098,13.25480641986743,24.968248749807277,0.0
RECONFIG,NATIVE,neighbor_jaccard_1m,60,HIGH,40,14.689792244963144,12.022985323079887,7.335023433378515,8.564597802775602,16.470339423940082,27.299425536194537,0.0
RECONFIG,NATIVE,neighbor_jaccard_1m,60,LOW,33,12.557933000288617,9.473447311704293,5.730080625689827,7.359966154177719,14.898225804723692,23.773080656507464,0.0
RECONFIG,NATIVE,neighbor_jaccard_1m,60,MEDIUM,28,16.484860929856985,12.869045981622081,5.67037041021047,7.365661322270634,26.03044547896389,32.34707257840166,0.0
RECONFIG,NATIVE,neighbor_jaccard_1m,120,HIGH,33,12.730314286361146,11.220273659048901,5.926845762629148,8.465849263079006,14.813522355889825,21.574186701724194,0.0
RECONFIG,NATIVE,neighbor_jaccard_1m,120,LOW,31,12.772876998978264,9.21234491701869,5.4570700999562645,7.168787779832922,14.293340937867194,23.068409616252566,0.0
RECONFIG,NATIVE,neighbor_jaccard_1m,120,MEDIUM,34,15.869079614433527,12.412575808811987,6.266813971260824,7.272937164616604,24.660382361246782,29.363338684658338,0.0
RECONFIG,NATIVE,neighbor_jaccard_1m,252,HIGH,38,13.614354441110239,11.157563359868114,5.823739784707635,8.108802314330871,18.718926096631588,25.506969580574406,0.0
RECONFIG,NATIVE,neighbor_jaccard_1m,252,LOW,29,13.839743482965448,10.844905185170083,6.188014785152884,6.899761474466479,17.98178305675293,28.116683009336402,0.0
RECONFIG,NATIVE,neighbor_jaccard_1m,252,MEDIUM,25,12.392713418607604,10.175889575373667,5.829753511799879,6.701054635128437,12.099930545057362,23.241280891865436,0.0
RECONFIG,NATIVE,neighbor_retention_1m,60,HIGH,40,14.032201008524316,11.21949349109612,7.071650645844173,8.309354581778551,16.435303890402466,26.06464579203831,0.0
RECONFIG,NATIVE,neighbor_retention_1m,60,LOW,33,11.994518679844935,9.171117189362672,5.468999240246424,6.934134291261142,14.781811108544373,22.615979736227477,0.0
RECONFIG,NATIVE,neighbor_retention_1m,60,MEDIUM,28,15.627782097051673,11.919190762971235,5.436442433630099,7.113510931476377,23.826519031098638,31.764661383566658,0.0
RECONFIG,NATIVE,neighbor_retention_1m,120,HIGH,33,12.281156386661774,10.934883084651515,5.594919411560794,8.381798064033928,14.528596317977069,20.654969233913828,0.0
RECONFIG,NATIVE,neighbor_retention_1m,120,LOW,31,12.504975715753842,9.173016811143818,5.540532450440514,6.6454997727820455,14.502945451014494,21.76438600372958,0.0
RECONFIG,NATIVE,neighbor_retention_1m,120,MEDIUM,34,15.38825404004745,11.887617577197434,6.181441494637574,7.1589177027873845,23.515874332045097,27.5290085157759,0.0
RECONFIG,NATIVE,neighbor_retention_1m,252,HIGH,38,13.223244857435263,10.514223069584048,5.545113274680194,7.907945790560004,18.150816612406736,24.652700342274734,0.0
RECONFIG,NATIVE,neighbor_retention_1m,252,LOW,29,13.736877333755247,10.540644448165882,6.005810604670336,7.230276419662981,18.522946494777088,28.71362021334292,0.0
RECONFIG,NATIVE,neighbor_retention_1m,252,MEDIUM,25,12.223164215411732,9.929331173756843,5.7395338475991915,6.54779211323413,12.309001505283156,22.641616153991226,0.0
RECONFIG,NATIVE,outside_community_degree_percentile,60,HIGH,40,14.93136496702417,12.819661804068058,7.592537929504217,9.302353794191333,18.45822952758667,28.26697415171157,0.0
RECONFIG,NATIVE,outside_community_degree_percentile,60,LOW,33,13.013749815266197,9.766252605709909,5.617506147873795,7.253441220173707,15.75666930560877,24.233261759647636,0.0
RECONFIG,NATIVE,outside_community_degree_percentile,60,MEDIUM,28,16.976104649471853,13.12474411150306,5.594640936821715,6.83413725510899,28.028373984677128,35.36989198278354,0.0
RECONFIG,NATIVE,outside_community_degree_percentile,120,HIGH,33,14.31057796499492,13.393677653770157,5.883950637732245,9.43818360808714,17.24112157652311,22.855499909840212,0.0
RECONFIG,NATIVE,outside_community_degree_percentile,120,LOW,31,14.155346059552393,10.205494372132454,6.294731344321373,7.793955084813605,15.890650656197423,23.379436728321586,0.0
RECONFIG,NATIVE,outside_community_degree_percentile,120,MEDIUM,34,17.56317986295291,14.012623136750205,6.979302809917186,7.657597811500148,26.573131622496504,32.06534958982928,0.0
RECONFIG,NATIVE,outside_community_degree_percentile,252,HIGH,38,16.022290467497477,13.285464943471627,7.145796750420494,9.808429862189913,21.59653883530578,29.64753554193399,0.0
RECONFIG,NATIVE,outside_community_degree_percentile,252,LOW,29,17.214473100606906,14.208089624051961,7.517425435955746,9.490403558375265,22.78570649972753,33.899789861453925,0.0
RECONFIG,NATIVE,outside_community_degree_percentile,252,MEDIUM,25,14.683628081210143,12.869534731894715,6.371549489489533,8.29198154383797,16.63098923822303,26.708544464972444,0.0
RECONFIG,NATIVE,residual_degree_percentile,60,HIGH,40,14.554951248203087,12.084080090400569,6.8891613801966205,8.96701005383481,17.38464931413246,26.876802119221512,0.0
RECONFIG,NATIVE,residual_degree_percentile,60,LOW,33,12.992313077255101,9.492852493865788,5.370448715437564,7.331535112823825,15.894020075428896,25.412861182120864,0.0
RECONFIG,NATIVE,residual_degree_percentile,60,MEDIUM,28,16.567694794974706,12.902924105886553,5.794698470829402,6.738173750750906,26.6662583467049,35.12369481435723,0.0
RECONFIG,NATIVE,residual_degree_percentile,120,HIGH,33,14.008589051178024,12.5035836617837,5.932476603639529,9.735464662100592,16.153678476507007,23.48434360181084,0.0
RECONFIG,NATIVE,residual_degree_percentile,120,LOW,31,14.33165043105907,10.595731341304166,6.456034511331593,7.429954539471576,16.18791388989218,28.966247359531845,0.0
RECONFIG,NATIVE,residual_degree_percentile,120,MEDIUM,34,17.546350348572254,13.888513190811395,6.863562915231214,8.10524533128481,26.378446973893602,33.72656410704849,0.0
RECONFIG,NATIVE,residual_degree_percentile,252,HIGH,38,16.548133958470192,13.506375059680096,6.837607934529956,9.63375367673072,21.21541316829478,28.462623299777704,0.0
RECONFIG,NATIVE,residual_degree_percentile,252,LOW,29,17.410629868417356,14.412629297767786,7.829984068154493,9.098085689021632,23.53888455841999,36.238576258678286,0.0
RECONFIG,NATIVE,residual_degree_percentile,252,MEDIUM,25,15.280501669505975,13.797459847732439,6.412502550262762,8.334395492037391,16.238536027689072,26.5176650596152,0.0
RECONFIG,COMMON_DATE,cross_industry_degree_percentile,60,HIGH,37,15.5480292051991,12.891111336329747,8.176578087946162,9.796909627669999,18.59422176508975,28.21367110927748,0.0
RECONFIG,COMMON_DATE,cross_industry_degree_percentile,60,LOW,29,14.187818387918027,11.838363664898504,7.099128595218622,7.7320858747697905,20.059074969923522,25.55897349676335,0.0
RECONFIG,COMMON_DATE,cross_industry_degree_percentile,60,MEDIUM,26,17.68380294153895,13.295916227832201,6.274727592768952,8.819697511638337,28.534901389298824,36.17609527347577,0.0
RECONFIG,COMMON_DATE,cross_industry_degree_percentile,120,HIGH,31,14.640675980922836,12.522967964219493,8.738785620770793,9.661994798501627,16.795023771958483,24.180191025639047,0.0
RECONFIG,COMMON_DATE,cross_industry_degree_percentile,120,LOW,29,14.87084037195206,12.093678457619305,6.83011684559848,8.476866955264395,16.248994970797735,28.971492078853103,0.0
RECONFIG,COMMON_DATE,cross_industry_degree_percentile,120,MEDIUM,32,18.37000721539915,14.762229722170055,7.242903252533321,8.743160148514425,27.693782053413813,33.663745811859904,0.0
RECONFIG,COMMON_DATE,cross_industry_degree_percentile,252,HIGH,38,16.037669653969015,12.845567492419539,6.440389094529303,8.907390797847391,20.84046302437025,29.123019962757073,0.0
RECONFIG,COMMON_DATE,cross_industry_degree_percentile,252,LOW,29,17.39542598344196,13.208056044850888,7.98284553137506,8.719266671672008,24.561331656285027,34.54369353366883,0.0
RECONFIG,COMMON_DATE,cross_industry_degree_percentile,252,MEDIUM,25,14.99718795625243,12.867815572280898,6.497479647106555,7.764110135910761,15.101859990242104,28.138053022894685,0.0
RECONFIG,COMMON_DATE,cross_industry_degree_ratio,60,HIGH,37,17.120183984137686,13.821144164094514,9.269678373043911,10.75050301610772,21.737994738479024,31.940719601252177,0.0
RECONFIG,COMMON_DATE,cross_industry_degree_ratio,60,LOW,29,15.36455569968564,13.045388172291732,7.905244690260786,10.043173164570923,19.87552025314616,26.089277845604794,0.0
RECONFIG,COMMON_DATE,cross_industry_degree_ratio,60,MEDIUM,26,19.653854693538758,14.797690710587094,7.385209056992022,9.094543014566487,31.794683709596303,40.1984386107617,0.0
RECONFIG,COMMON_DATE,cross_industry_degree_ratio,120,HIGH,31,14.982527996445837,13.104615692100726,8.80994337517417,10.689848026831072,15.5466413468104,22.464805044450692,0.0
RECONFIG,COMMON_DATE,cross_industry_degree_ratio,120,LOW,29,15.145389129518033,11.297837500224986,6.9140081465542345,8.167171266759045,16.026288220986952,27.786773001691717,0.0
RECONFIG,COMMON_DATE,cross_industry_degree_ratio,120,MEDIUM,32,18.526773822084543,13.633606042247848,7.694245423968581,8.74004229284803,27.98943498097501,33.337912758776085,0.0
RECONFIG,COMMON_DATE,cross_industry_degree_ratio,252,HIGH,38,14.688258377576341,11.903723494924009,5.913668129194635,8.47188931621405,19.270620065474997,28.531882871072444,0.0
RECONFIG,COMMON_DATE,cross_industry_degree_ratio,252,LOW,29,15.649354400177332,11.476117574906795,7.392759649540573,8.759931951018308,22.32326054820581,30.84734617067425,0.0
RECONFIG,COMMON_DATE,cross_industry_degree_ratio,252,MEDIUM,25,13.43131583072667,9.794237787882556,6.318042649311911,7.48226079081345,14.190543050253869,24.43753158978513,0.0
RECONFIG,COMMON_DATE,delta_cross_industry_degree_percentile_1m,60,HIGH,37,15.656536778177378,12.84484581631545,7.898503222025591,9.51594803042344,17.619177996327053,30.095179604972746,0.0
RECONFIG,COMMON_DATE,delta_cross_industry_degree_percentile_1m,60,LOW,29,14.013194164182654,12.256920952916074,7.130274590331858,7.39126054133072,19.00250709621055,24.651712209769585,0.0
RECONFIG,COMMON_DATE,delta_cross_industry_degree_percentile_1m,60,MEDIUM,26,17.7435064862949,13.426108402341608,6.344195407594593,8.892844185384922,27.855320378427656,35.75817352533616,0.0
RECONFIG,COMMON_DATE,delta_cross_industry_degree_percentile_1m,120,HIGH,31,14.254114173279216,12.481073407676897,8.726853242616096,9.422496214581315,16.67252651220555,22.37142055529825,0.0
RECONFIG,COMMON_DATE,delta_cross_industry_degree_percentile_1m,120,LOW,29,14.344385231875732,11.120353523946298,6.619112966605401,7.721116954263506,16.05560242320834,26.36900182756844,0.0
RECONFIG,COMMON_DATE,delta_cross_industry_degree_percentile_1m,120,MEDIUM,32,17.58412023724182,14.043850711223048,6.967197234397145,8.354099002821423,25.93194534980629,31.497437791051116,0.0
RECONFIG,COMMON_DATE,delta_cross_industry_degree_percentile_1m,252,HIGH,38,14.939255305451528,12.340972303404863,6.117129024458492,8.709703810901269,21.396044250261276,27.9252349909907,0.0
RECONFIG,COMMON_DATE,delta_cross_industry_degree_percentile_1m,252,LOW,29,15.72500837026473,12.006718005690272,6.775260098944834,7.538993649993409,23.482096706593452,32.7030955803362,0.0
RECONFIG,COMMON_DATE,delta_cross_industry_degree_percentile_1m,252,MEDIUM,25,13.654953540475837,11.681470284974289,6.052745690369083,7.002609052533158,13.568326394703686,24.36986458779389,0.0
RECONFIG,COMMON_DATE,delta_degree_percentile,60,HIGH,37,15.910513435706282,12.568564250437735,7.875450956810974,9.464810154220364,19.569932219846653,29.92489307881357,0.0
RECONFIG,COMMON_DATE,delta_degree_percentile,60,LOW,29,14.34266798530724,12.360033374543539,6.956336046068991,7.513872381654529,19.316281020291957,25.674623611207803,0.0
RECONFIG,COMMON_DATE,delta_degree_percentile,60,MEDIUM,26,18.198585047639742,13.591021323217724,6.14196944824719,9.30976951221221,30.092851371400794,35.241808832044114,0.0
RECONFIG,COMMON_DATE,delta_degree_percentile,120,HIGH,31,15.029276583854262,13.849803180062555,8.511137009952977,9.59742409769935,17.741139095516985,23.925356308067883,0.0
RECONFIG,COMMON_DATE,delta_degree_percentile,120,LOW,29,15.559709369811241,11.738256370351744,7.198817505278936,8.140834799143304,18.61074620600309,30.03406085922093,0.0
RECONFIG,COMMON_DATE,delta_degree_percentile,120,MEDIUM,32,18.564607137293187,15.3573910862667,7.294710650517893,9.06522446506556,28.209716698715877,33.54157314419396,0.0
RECONFIG,COMMON_DATE,delta_degree_percentile,252,HIGH,38,16.18868740350599,13.28804052200476,6.994507756257995,9.833819464706991,21.255292228141556,29.383495749027755,0.0
RECONFIG,COMMON_DATE,delta_degree_percentile,252,LOW,29,17.520605801520688,13.482227089626951,7.715771317530855,8.575278262773917,26.13983177530611,35.57852201676708,0.0
RECONFIG,COMMON_DATE,delta_degree_percentile,252,MEDIUM,25,15.165883018815405,12.471459188076244,6.996319255294415,8.071681617971855,16.5662789408083,26.790197862799097,0.0
RECONFIG,COMMON_DATE,delta_residual_degree_percentile_1m,60,HIGH,37,15.39040511597689,12.577281425957985,7.7448011677102855,9.475649131381523,16.994592230908125,30.061190137091664,0.0
RECONFIG,COMMON_DATE,delta_residual_degree_percentile_1m,60,LOW,29,13.845431665076966,12.097112066754645,7.022268045105472,7.2955155016421624,18.686662938974106,24.38946619939726,0.0
RECONFIG,COMMON_DATE,delta_residual_degree_percentile_1m,60,MEDIUM,26,17.54034737881385,13.228722124967245,6.32460239351067,8.874623319729812,27.441254707870268,35.12014005352869,0.0
RECONFIG,COMMON_DATE,delta_residual_degree_percentile_1m,120,HIGH,31,14.201322474913454,12.44219780395962,8.637504362506961,9.246175691717989,16.600581968652534,22.392305876610802,0.0
RECONFIG,COMMON_DATE,delta_residual_degree_percentile_1m,120,LOW,29,14.193359198340247,10.723947548541808,6.520342632118963,7.509318164634369,15.771758784281795,25.959518633773087,0.0
RECONFIG,COMMON_DATE,delta_residual_degree_percentile_1m,120,MEDIUM,32,17.430842327889223,13.961977015113296,6.766352371297643,8.495081788017247,25.0211188941285,30.849050518622384,0.0
RECONFIG,COMMON_DATE,delta_residual_degree_percentile_1m,252,HIGH,38,14.833778909509022,12.481539470105744,6.051255489508688,8.601026077110573,20.857281992661786,27.78380250268625,0.0
RECONFIG,COMMON_DATE,delta_residual_degree_percentile_1m,252,LOW,29,15.423645128839404,12.131888770397987,6.550934150780828,7.749247954892445,22.945460369665433,31.328606669478848,0.0
RECONFIG,COMMON_DATE,delta_residual_degree_percentile_1m,252,MEDIUM,25,13.379193770647976,11.267363086359282,6.033447816579413,6.855061866039098,13.25480641986743,24.968248749807277,0.0
RECONFIG,COMMON_DATE,neighbor_jaccard_1m,60,HIGH,37,15.503399250891322,12.656007767553797,7.991696980559466,9.925264379507636,17.178807880438548,28.389694475737535,0.0
RECONFIG,COMMON_DATE,neighbor_jaccard_1m,60,LOW,29,13.601687519573675,11.73548619731379,6.865485384224074,7.785570878897567,18.98596137682917,24.066237274783752,0.0
RECONFIG,COMMON_DATE,neighbor_jaccard_1m,60,MEDIUM,26,17.479818139706587,13.362321381885796,6.4587030091596915,8.803692386558923,27.932619240859562,33.06672117289816,0.0
RECONFIG,COMMON_DATE,neighbor_jaccard_1m,120,HIGH,31,13.345653930048135,11.61174781845972,8.25479316593848,8.68067673828617,15.275279699524988,21.986376289734658,0.0
RECONFIG,COMMON_DATE,neighbor_jaccard_1m,120,LOW,29,13.403534674646405,10.678800978048281,5.859362473876317,7.351421971885578,15.17312071513356,24.457918106755834,0.0
RECONFIG,COMMON_DATE,neighbor_jaccard_1m,120,MEDIUM,32,16.533415090782036,12.850936783359334,6.637114386595765,7.608313302887874,24.867146082793845,29.640400396221132,0.0
RECONFIG,COMMON_DATE,neighbor_jaccard_1m,252,HIGH,38,13.614354441110239,11.157563359868114,5.823739784707635,8.108802314330871,18.718926096631588,25.506969580574406,0.0
RECONFIG,COMMON_DATE,neighbor_jaccard_1m,252,LOW,29,13.839743482965448,10.844905185170083,6.188014785152884,6.899761474466479,17.98178305675293,28.116683009336402,0.0
RECONFIG,COMMON_DATE,neighbor_jaccard_1m,252,MEDIUM,25,12.392713418607604,10.175889575373667,5.829753511799879,6.701054635128437,12.099930545057362,23.241280891865436,0.0
RECONFIG,COMMON_DATE,neighbor_retention_1m,60,HIGH,37,14.798879634373545,12.074011861323127,7.531196677076389,9.285186935795805,16.779060609901457,26.909775454041906,0.0
RECONFIG,COMMON_DATE,neighbor_retention_1m,60,LOW,29,12.978755164443253,10.922231173592094,6.7141151253236435,7.457406215858469,18.52683612511679,23.03225319302721,0.0
RECONFIG,COMMON_DATE,neighbor_retention_1m,60,MEDIUM,26,16.5633808139435,12.592860946979473,6.07964307067347,8.180484396954371,25.728091161762457,32.4304109022982,0.0
RECONFIG,COMMON_DATE,neighbor_retention_1m,120,HIGH,31,12.871057779761777,11.034878484310818,7.883934255552745,8.606404652035224,14.600455603597208,21.0393247194142,0.0
RECONFIG,COMMON_DATE,neighbor_retention_1m,120,LOW,29,13.11804387259525,9.867374990365073,5.913017367074967,7.060066727002597,14.991542114074688,23.322427311666395,0.0
RECONFIG,COMMON_DATE,neighbor_retention_1m,120,MEDIUM,32,16.029783114319763,12.072714907599138,6.523317923975338,7.525404337547894,23.878982917914616,27.60109594297956,0.0
RECONFIG,COMMON_DATE,neighbor_retention_1m,252,HIGH,38,13.223244857435263,10.514223069584048,5.545113274680194,7.907945790560004,18.150816612406736,24.652700342274734,0.0
RECONFIG,COMMON_DATE,neighbor_retention_1m,252,LOW,29,13.736877333755247,10.540644448165882,6.005810604670336,7.230276419662981,18.522946494777088,28.71362021334292,0.0
RECONFIG,COMMON_DATE,neighbor_retention_1m,252,MEDIUM,25,12.223164215411732,9.929331173756843,5.7395338475991915,6.54779211323413,12.309001505283156,22.641616153991226,0.0
RECONFIG,COMMON_DATE,outside_community_degree_percentile,60,HIGH,37,15.777065296944013,13.18004312689085,8.437477371592985,9.729201676626131,18.921648047706977,29.10754847760807,0.0
RECONFIG,COMMON_DATE,outside_community_degree_percentile,60,LOW,29,14.111496321305387,12.053388079492457,7.187098426393432,8.096116697260628,19.97306582406354,24.55677818798196,0.0
RECONFIG,COMMON_DATE,outside_community_degree_percentile,60,MEDIUM,26,18.006192188466613,13.922504428961847,6.313967869382232,9.444551646874878,29.33071328046106,35.405558507110015,0.0
RECONFIG,COMMON_DATE,outside_community_degree_percentile,120,HIGH,31,15.010998833263637,13.901337592429995,9.270031153158628,10.317151681212588,17.951854181330603,22.91459513547186,0.0
RECONFIG,COMMON_DATE,outside_community_degree_percentile,120,LOW,29,14.849267098850648,11.8324098769486,7.019062100691947,8.247493406028225,16.44365203597201,25.155216219853042,0.0
RECONFIG,COMMON_DATE,outside_community_degree_percentile,120,MEDIUM,32,18.31000295280119,15.017705401056501,7.410977167774802,8.951469931211893,26.91789541684404,32.38274316547633,0.0
