metric,regime_type,sample_scope,factor_name,method,window,total_date_n,estimate_type,regime,estimate,hac_se,hac_t,regime_date_n
IC,MARKET,COMMON_DATE,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,120,100,REGIME_MEAN,MEDIUM,0.006088707350919598,0.009074807184757352,0.6709461949942688,34
IC,MARKET,COMMON_DATE,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,120,100,REGIME_MEAN,HIGH,-0.010929034426872064,0.00659369638927527,-1.657497370465567,33
IC,MARKET,COMMON_DATE,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,120,100,HIGH_MINUS_LOW,HIGH_MINUS_LOW,0.00970648493662491,0.008710954303888374,1.1142849104709633,66
IC,MARKET,COMMON_DATE,cross_industry_degree_percentile,RAW_COMMON,120,100,REGIME_MEAN,LOW,0.008814942035855922,0.01600605162390544,0.5507255782363331,33
IC,MARKET,COMMON_DATE,cross_industry_degree_percentile,RAW_COMMON,120,100,REGIME_MEAN,MEDIUM,0.04258527133771346,0.012599533468338689,3.379908585085773,34
IC,MARKET,COMMON_DATE,cross_industry_degree_percentile,RAW_COMMON,120,100,REGIME_MEAN,HIGH,-0.01706352282896756,0.01946367862529236,-0.8766853973222778,33
IC,MARKET,COMMON_DATE,cross_industry_degree_percentile,RAW_COMMON,120,100,HIGH_MINUS_LOW,HIGH_MINUS_LOW,-0.02587846486482348,0.028284987829847463,-0.9149187201528678,66
IC,MARKET,COMMON_DATE,cross_industry_degree_percentile,INDUSTRY_SIZE_COMMON,120,100,REGIME_MEAN,LOW,0.020896346616950105,0.009653256682297594,2.1646939789004467,33
IC,MARKET,COMMON_DATE,cross_industry_degree_percentile,INDUSTRY_SIZE_COMMON,120,100,REGIME_MEAN,MEDIUM,0.029481709778016646,0.009933322246602483,2.9679606727850136,34
IC,MARKET,COMMON_DATE,cross_industry_degree_percentile,INDUSTRY_SIZE_COMMON,120,100,REGIME_MEAN,HIGH,0.006001076884701217,0.011703917456540489,0.5127408756072217,33
IC,MARKET,COMMON_DATE,cross_industry_degree_percentile,INDUSTRY_SIZE_COMMON,120,100,HIGH_MINUS_LOW,HIGH_MINUS_LOW,-0.01489526973224889,0.01628921297336388,-0.9144253781079316,66
IC,MARKET,COMMON_DATE,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,120,100,REGIME_MEAN,LOW,0.009806162193252439,0.007310191891910457,1.3414370427271618,33
IC,MARKET,COMMON_DATE,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,120,100,REGIME_MEAN,MEDIUM,0.0237400907984328,0.009804223486924942,2.421414692361199,34
IC,MARKET,COMMON_DATE,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,120,100,REGIME_MEAN,HIGH,0.0071300988490143775,0.010841259544323767,0.6576817776443266,33
IC,MARKET,COMMON_DATE,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,120,100,HIGH_MINUS_LOW,HIGH_MINUS_LOW,-0.002676063344238061,0.013928510263471833,-0.19212846841604891,66
IC,MARKET,COMMON_DATE,cross_industry_degree_ratio,RAW_COMMON,120,100,REGIME_MEAN,LOW,0.010805483084264138,0.01300290265967216,0.8310054583256086,33
IC,MARKET,COMMON_DATE,cross_industry_degree_ratio,RAW_COMMON,120,100,REGIME_MEAN,MEDIUM,0.0043804625896726145,0.010986740137156933,0.3987044869531389,34
IC,MARKET,COMMON_DATE,cross_industry_degree_ratio,RAW_COMMON,120,100,REGIME_MEAN,HIGH,0.020187039417426937,0.010808382589080309,1.867720655801162,33
IC,MARKET,COMMON_DATE,cross_industry_degree_ratio,RAW_COMMON,120,100,HIGH_MINUS_LOW,HIGH_MINUS_LOW,0.009381556333162799,0.01680216883083565,0.5583538903588204,66
IC,MARKET,COMMON_DATE,cross_industry_degree_ratio,INDUSTRY_SIZE_COMMON,120,100,REGIME_MEAN,LOW,0.0003066073652733632,0.005119175097959362,0.05989390075670296,33
IC,MARKET,COMMON_DATE,cross_industry_degree_ratio,INDUSTRY_SIZE_COMMON,120,100,REGIME_MEAN,MEDIUM,0.006336713289907366,0.0050690000040725745,1.25009139570256,34
IC,MARKET,COMMON_DATE,cross_industry_degree_ratio,INDUSTRY_SIZE_COMMON,120,100,REGIME_MEAN,HIGH,0.0029225531674553617,0.005803214737706946,0.503609344053011,33
IC,MARKET,COMMON_DATE,cross_industry_degree_ratio,INDUSTRY_SIZE_COMMON,120,100,HIGH_MINUS_LOW,HIGH_MINUS_LOW,0.0026159458021819985,0.0072774476774474725,0.35945923875051866,66
IC,MARKET,COMMON_DATE,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,120,100,REGIME_MEAN,LOW,-0.0013262061526794489,0.004839725920313298,-0.2740250531777215,33
IC,MARKET,COMMON_DATE,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,120,100,REGIME_MEAN,MEDIUM,0.004033455970555608,0.005495657717278346,0.733935077119964,34
IC,MARKET,COMMON_DATE,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,120,100,REGIME_MEAN,HIGH,-0.00022525331236650714,0.0050839058100032395,-0.04430713722573149,33
IC,MARKET,COMMON_DATE,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,120,100,HIGH_MINUS_LOW,HIGH_MINUS_LOW,0.0011009528403129417,0.006687086014476117,0.16463865395623942,66
IC,MARKET,COMMON_DATE,delta_residual_degree_percentile_1m,RAW_COMMON,120,100,REGIME_MEAN,LOW,0.027650509896772386,0.008718136395611994,3.1716078576941533,33
IC,MARKET,COMMON_DATE,delta_residual_degree_percentile_1m,RAW_COMMON,120,100,REGIME_MEAN,MEDIUM,-0.007988009011218301,0.009846502466702406,-0.8112534413342289,34
IC,MARKET,COMMON_DATE,delta_residual_degree_percentile_1m,RAW_COMMON,120,100,REGIME_MEAN,HIGH,0.007855344762279177,0.009858596322084759,0.796801543104266,33
IC,MARKET,COMMON_DATE,delta_residual_degree_percentile_1m,RAW_COMMON,120,100,HIGH_MINUS_LOW,HIGH_MINUS_LOW,-0.019795165134493208,0.013835212492519676,-1.4307814314522396,66
IC,MARKET,COMMON_DATE,delta_residual_degree_percentile_1m,INDUSTRY_SIZE_COMMON,120,100,REGIME_MEAN,LOW,0.011825550973941956,0.00424816462902711,2.7836847219007548,33
IC,MARKET,COMMON_DATE,delta_residual_degree_percentile_1m,INDUSTRY_SIZE_COMMON,120,100,REGIME_MEAN,MEDIUM,0.004626861813362631,0.005435356312159981,0.8512527141985916,34
IC,MARKET,COMMON_DATE,delta_residual_degree_percentile_1m,INDUSTRY_SIZE_COMMON,120,100,REGIME_MEAN,HIGH,0.008290465531554388,0.007640174811856203,1.0851146388285577,33
IC,MARKET,COMMON_DATE,delta_residual_degree_percentile_1m,INDUSTRY_SIZE_COMMON,120,100,HIGH_MINUS_LOW,HIGH_MINUS_LOW,-0.003535085442387568,0.009159790424395688,-0.38593518831745466,66
IC,MARKET,COMMON_DATE,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,120,100,REGIME_MEAN,LOW,0.0005365553210015801,0.0029608390951197557,0.1812173183899,33
IC,MARKET,COMMON_DATE,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,120,100,REGIME_MEAN,MEDIUM,-0.0004058229919176979,0.004620668448248507,-0.08782776701313152,34
IC,MARKET,COMMON_DATE,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,120,100,REGIME_MEAN,HIGH,0.00359183438883625,0.005585809669817473,0.6430284240160334,33
IC,MARKET,COMMON_DATE,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,120,100,HIGH_MINUS_LOW,HIGH_MINUS_LOW,0.00305527906783467,0.005803585545600717,0.5264468049670876,66
IC,MARKET,COMMON_DATE,delta_cross_industry_degree_percentile_1m,RAW_COMMON,120,100,REGIME_MEAN,LOW,0.02376607118875795,0.007958271223532805,2.9863359165846335,33
IC,MARKET,COMMON_DATE,delta_cross_industry_degree_percentile_1m,RAW_COMMON,120,100,REGIME_MEAN,MEDIUM,-0.002071273642936607,0.008892173382625622,-0.23293221508519607,34
IC,MARKET,COMMON_DATE,delta_cross_industry_degree_percentile_1m,RAW_COMMON,120,100,REGIME_MEAN,HIGH,0.013033593800706969,0.008563734054428965,1.5219521902325186,33
IC,MARKET,COMMON_DATE,delta_cross_industry_degree_percentile_1m,RAW_COMMON,120,100,HIGH_MINUS_LOW,HIGH_MINUS_LOW,-0.010732477388050981,0.012668246192984985,-0.8471952016526224,66
IC,MARKET,COMMON_DATE,delta_cross_industry_degree_percentile_1m,INDUSTRY_SIZE_COMMON,120,100,REGIME_MEAN,LOW,0.011111816450634616,0.004144818700882797,2.6808932434771955,33
IC,MARKET,COMMON_DATE,delta_cross_industry_degree_percentile_1m,INDUSTRY_SIZE_COMMON,120,100,REGIME_MEAN,MEDIUM,0.004281747803400593,0.004757553624035713,0.8999893940803328,34
IC,MARKET,COMMON_DATE,delta_cross_industry_degree_percentile_1m,INDUSTRY_SIZE_COMMON,120,100,REGIME_MEAN,HIGH,0.010637367899264696,0.00653592304470422,1.627523431121745,33
IC,MARKET,COMMON_DATE,delta_cross_industry_degree_percentile_1m,INDUSTRY_SIZE_COMMON,120,100,HIGH_MINUS_LOW,HIGH_MINUS_LOW,-0.0004744485513699208,0.008537290156195221,-0.05557367064836488,66
IC,MARKET,COMMON_DATE,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,120,100,REGIME_MEAN,LOW,0.002068690077000386,0.0026253225177250115,0.787975596534715,33
IC,MARKET,COMMON_DATE,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,120,100,REGIME_MEAN,MEDIUM,0.0002724730227866265,0.0038118133403774695,0.0714812081432205,34
IC,MARKET,COMMON_DATE,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,120,100,REGIME_MEAN,HIGH,0.005699020694685995,0.004166665090002579,1.3677654842862514,33
IC,MARKET,COMMON_DATE,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,120,100,HIGH_MINUS_LOW,HIGH_MINUS_LOW,0.0036303306176856094,0.004853051251085252,0.7480511599529853,66
IC,MARKET,COMMON_DATE,neighbor_jaccard_1m,RAW_COMMON,120,100,REGIME_MEAN,LOW,-0.01345519321518044,0.013651255605188163,-0.9856377760641146,33
IC,MARKET,COMMON_DATE,neighbor_jaccard_1m,RAW_COMMON,120,100,REGIME_MEAN,MEDIUM,0.03469358244075191,0.012690745766429194,2.733770188078842,34
IC,MARKET,COMMON_DATE,neighbor_jaccard_1m,RAW_COMMON,120,100,REGIME_MEAN,HIGH,-0.0031088427223147693,0.012593704372731428,-0.24685689216639103,33
IC,MARKET,COMMON_DATE,neighbor_jaccard_1m,RAW_COMMON,120,100,HIGH_MINUS_LOW,HIGH_MINUS_LOW,0.01034635049286567,0.01883498883968064,0.5493154565118977,66
IC,MARKET,COMMON_DATE,neighbor_jaccard_1m,INDUSTRY_SIZE_COMMON,120,100,REGIME_MEAN,LOW,0.0045952407380911225,0.008198168654217616,0.5605203957016744,33
IC,MARKET,COMMON_DATE,neighbor_jaccard_1m,INDUSTRY_SIZE_COMMON,120,100,REGIME_MEAN,MEDIUM,0.017682565745237747,0.008682567737545183,2.036559492507585,34
IC,MARKET,COMMON_DATE,neighbor_jaccard_1m,INDUSTRY_SIZE_COMMON,120,100,REGIME_MEAN,HIGH,0.0209147281764273,0.008678947516397787,2.4098230962811487,33
IC,MARKET,COMMON_DATE,neighbor_jaccard_1m,INDUSTRY_SIZE_COMMON,120,100,HIGH_MINUS_LOW,HIGH_MINUS_LOW,0.016319487438336177,0.012331087839861157,1.3234426394711278,66
IC,MARKET,COMMON_DATE,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,120,100,REGIME_MEAN,LOW,-0.0031020020885209314,0.006369129689966762,-0.4870370426602382,33
IC,MARKET,COMMON_DATE,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,120,100,REGIME_MEAN,MEDIUM,0.0075987005790639165,0.0072109904321539615,1.0537665596089474,34
IC,MARKET,COMMON_DATE,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,120,100,REGIME_MEAN,HIGH,0.011636504154844901,0.007541339725737261,1.5430287691630662,33
IC,MARKET,COMMON_DATE,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,120,100,HIGH_MINUS_LOW,HIGH_MINUS_LOW,0.014738506243365833,0.009700059348244435,1.51942433692772,66
IC,MARKET,COMMON_DATE,neighbor_retention_1m,RAW_COMMON,120,100,REGIME_MEAN,LOW,0.001257249846390581,0.012533526213094842,0.10031094402443784,33
IC,MARKET,COMMON_DATE,neighbor_retention_1m,RAW_COMMON,120,100,REGIME_MEAN,MEDIUM,0.022896562991396793,0.011559672545961264,1.9807276460782126,34
IC,MARKET,COMMON_DATE,neighbor_retention_1m,RAW_COMMON,120,100,REGIME_MEAN,HIGH,0.000244097711568453,0.013914081629911354,0.01754321399435459,33
IC,MARKET,COMMON_DATE,neighbor_retention_1m,RAW_COMMON,120,100,HIGH_MINUS_LOW,HIGH_MINUS_LOW,-0.001013152134822128,0.020417867748285586,-0.04962085891202811,66
IC,MARKET,COMMON_DATE,neighbor_retention_1m,INDUSTRY_SIZE_COMMON,120,100,REGIME_MEAN,LOW,0.013438426611021717,0.007352708069590566,1.8276839613149545,33
IC,MARKET,COMMON_DATE,neighbor_retention_1m,INDUSTRY_SIZE_COMMON,120,100,REGIME_MEAN,MEDIUM,0.011479523183762344,0.008004041315954565,1.4342158830289962,34
IC,MARKET,COMMON_DATE,neighbor_retention_1m,INDUSTRY_SIZE_COMMON,120,100,REGIME_MEAN,HIGH,0.02270200662206015,0.008897118443204182,2.551613397863715,33
IC,MARKET,COMMON_DATE,neighbor_retention_1m,INDUSTRY_SIZE_COMMON,120,100,HIGH_MINUS_LOW,HIGH_MINUS_LOW,0.009263580011038433,0.013061066246456745,0.7092514375349326,66
IC,MARKET,COMMON_DATE,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,120,100,REGIME_MEAN,LOW,0.0008481843535409323,0.0053785807039094845,0.15769668621397082,33
IC,MARKET,COMMON_DATE,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,120,100,REGIME_MEAN,MEDIUM,0.0009609688114901281,0.00680882295057163,0.14113582016542972,34
IC,MARKET,COMMON_DATE,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,120,100,REGIME_MEAN,HIGH,0.012262464851729927,0.0068616014596115625,1.7871141196277098,33
IC,MARKET,COMMON_DATE,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,120,100,HIGH_MINUS_LOW,HIGH_MINUS_LOW,0.011414280498188994,0.00882130889825635,1.2939440880984432,66
IC,MARKET,COMMON_DATE,outside_community_degree_percentile,RAW_COMMON,120,100,REGIME_MEAN,LOW,0.018882913100753115,0.01952749777524195,0.966990923163434,33
IC,MARKET,COMMON_DATE,outside_community_degree_percentile,RAW_COMMON,120,100,REGIME_MEAN,MEDIUM,0.036780782952592496,0.015033632210968208,2.4465666338277217,34
IC,MARKET,COMMON_DATE,outside_community_degree_percentile,RAW_COMMON,120,100,REGIME_MEAN,HIGH,-0.016811515637389064,0.019254498937946292,-0.8731214295199001,33
IC,MARKET,COMMON_DATE,outside_community_degree_percentile,RAW_COMMON,120,100,HIGH_MINUS_LOW,HIGH_MINUS_LOW,-0.03569442873814218,0.029976456716419995,-1.1907487624643138,66
IC,MARKET,COMMON_DATE,outside_community_degree_percentile,INDUSTRY_SIZE_COMMON,120,100,REGIME_MEAN,LOW,0.02491500257711312,0.012616678335323313,1.9747672021848888,33
IC,MARKET,COMMON_DATE,outside_community_degree_percentile,INDUSTRY_SIZE_COMMON,120,100,REGIME_MEAN,MEDIUM,0.0288498765360505,0.010279125261030834,2.8066470447075096,34
IC,MARKET,COMMON_DATE,outside_community_degree_percentile,INDUSTRY_SIZE_COMMON,120,100,REGIME_MEAN,HIGH,0.0056732896861779215,0.010838857077114877,0.5234213945081427,33
IC,MARKET,COMMON_DATE,outside_community_degree_percentile,INDUSTRY_SIZE_COMMON,120,100,HIGH_MINUS_LOW,HIGH_MINUS_LOW,-0.019241712890935198,0.016449662472495546,-1.1697329913673344,66
IC,MARKET,COMMON_DATE,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,120,100,REGIME_MEAN,LOW,0.006969291341408243,0.009528867354495601,0.7313871714375599,33
IC,MARKET,COMMON_DATE,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,120,100,REGIME_MEAN,MEDIUM,0.018825260991307786,0.010051174003474165,1.8729415076090492,34
IC,MARKET,COMMON_DATE,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,120,100,REGIME_MEAN,HIGH,0.002719558864409546,0.00841725051779204,0.3230934921873899,33
IC,MARKET,COMMON_DATE,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,120,100,HIGH_MINUS_LOW,HIGH_MINUS_LOW,-0.004249732476998697,0.012610605298562113,-0.3369967084358163,66
IC,MARKET,COMMON_DATE,residual_degree_percentile,RAW_COMMON,252,100,REGIME_MEAN,LOW,-0.009534132337702308,0.013165491268994156,-0.7241759644895284,33
IC,MARKET,COMMON_DATE,residual_degree_percentile,RAW_COMMON,252,100,REGIME_MEAN,MEDIUM,0.038372941687953285,0.013504543994628039,2.8414837037975977,34
IC,MARKET,COMMON_DATE,residual_degree_percentile,RAW_COMMON,252,100,REGIME_MEAN,HIGH,-0.030858515763157027,0.01957181823652752,-1.5766810926930015,33
IC,MARKET,COMMON_DATE,residual_degree_percentile,RAW_COMMON,252,100,HIGH_MINUS_LOW,HIGH_MINUS_LOW,-0.02132438342545472,0.024584352273134512,-0.8673965939203431,66
IC,MARKET,COMMON_DATE,residual_degree_percentile,INDUSTRY_SIZE_COMMON,252,100,REGIME_MEAN,LOW,0.016674662887368717,0.008697548773940505,1.9171680804284936,33
IC,MARKET,COMMON_DATE,residual_degree_percentile,INDUSTRY_SIZE_COMMON,252,100,REGIME_MEAN,MEDIUM,0.025823668872334005,0.010280708210298682,2.5118569989628914,34
IC,MARKET,COMMON_DATE,residual_degree_percentile,INDUSTRY_SIZE_COMMON,252,100,REGIME_MEAN,HIGH,0.006242711555448723,0.01170349672334767,0.5334056737927686,33
IC,MARKET,COMMON_DATE,residual_degree_percentile,INDUSTRY_SIZE_COMMON,252,100,HIGH_MINUS_LOW,HIGH_MINUS_LOW,-0.010431951331919993,0.014903872957951146,-0.6999490240793147,66
IC,MARKET,COMMON_DATE,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,252,100,REGIME_MEAN,LOW,0.006537108656978193,0.007649823496961337,0.8545437237309937,33
IC,MARKET,COMMON_DATE,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,252,100,REGIME_MEAN,MEDIUM,0.02169258152729059,0.009926520188339774,2.1853158121586116,34
IC,MARKET,COMMON_DATE,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,252,100,REGIME_MEAN,HIGH,0.007356357640466521,0.011557639583906784,0.636493082091757,33
IC,MARKET,COMMON_DATE,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,252,100,HIGH_MINUS_LOW,HIGH_MINUS_LOW,0.000819248983488328,0.013516260420964009,0.06061210408595378,66
IC,MARKET,COMMON_DATE,delta_degree_percentile,RAW_COMMON,252,100,REGIME_MEAN,LOW,-0.07325647562800001,0.016403178803617722,-4.465992628931369,33
IC,MARKET,COMMON_DATE,delta_degree_percentile,RAW_COMMON,252,100,REGIME_MEAN,MEDIUM,0.01008450427971945,0.016141616110624875,0.6247518346741959,34
IC,MARKET,COMMON_DATE,delta_degree_percentile,RAW_COMMON,252,100,REGIME_MEAN,HIGH,-0.0855596704791308,0.01725077219835019,-4.959758873131108,33
IC,MARKET,COMMON_DATE,delta_degree_percentile,RAW_COMMON,252,100,HIGH_MINUS_LOW,HIGH_MINUS_LOW,-0.01230319485113078,0.023852776694210126,-0.5157971756855118,66
IC,MARKET,COMMON_DATE,delta_degree_percentile,INDUSTRY_SIZE_COMMON,252,100,REGIME_MEAN,LOW,-0.052061970923982404,0.009346550621259782,-5.570180169522817,33
IC,MARKET,COMMON_DATE,delta_degree_percentile,INDUSTRY_SIZE_COMMON,252,100,REGIME_MEAN,MEDIUM,-0.02059019238806435,0.007216059244346606,-2.853384609362189,34
IC,MARKET,COMMON_DATE,delta_degree_percentile,INDUSTRY_SIZE_COMMON,252,100,REGIME_MEAN,HIGH,-0.034871940306863594,0.007139178868619002,-4.8845870020356,33
IC,MARKET,COMMON_DATE,delta_degree_percentile,INDUSTRY_SIZE_COMMON,252,100,HIGH_MINUS_LOW,HIGH_MINUS_LOW,0.01719003061711881,0.011883645449404635,1.4465283982349053,66
IC,MARKET,COMMON_DATE,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,252,100,REGIME_MEAN,LOW,-0.020853401824369747,0.006844991848228561,-3.046519599547291,33
IC,MARKET,COMMON_DATE,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,252,100,REGIME_MEAN,MEDIUM,0.0006878105225895184,0.008194814041234368,0.08393241373490824,34
IC,MARKET,COMMON_DATE,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,252,100,REGIME_MEAN,HIGH,-0.010561577932938214,0.0076768068144674765,-1.3757774799066436,33
IC,MARKET,COMMON_DATE,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,252,100,HIGH_MINUS_LOW,HIGH_MINUS_LOW,0.010291823891431533,0.009910992175005812,1.0384251858644513,66
IC,MARKET,COMMON_DATE,cross_industry_degree_percentile,RAW_COMMON,252,100,REGIME_MEAN,LOW,-0.006504844264826403,0.012556129905950002,-0.5180612428789811,33
IC,MARKET,COMMON_DATE,cross_industry_degree_percentile,RAW_COMMON,252,100,REGIME_MEAN,MEDIUM,0.03870208522985343,0.011976103688427208,3.231609063910508,34
IC,MARKET,COMMON_DATE,cross_industry_degree_percentile,RAW_COMMON,252,100,REGIME_MEAN,HIGH,-0.02510159368992187,0.020461859447080604,-1.2267503720686168,33
IC,MARKET,COMMON_DATE,cross_industry_degree_percentile,RAW_COMMON,252,100,HIGH_MINUS_LOW,HIGH_MINUS_LOW,-0.01859674942509547,0.02570693238076594,-0.7234137916435978,66
IC,MARKET,COMMON_DATE,cross_industry_degree_percentile,INDUSTRY_SIZE_COMMON,252,100,REGIME_MEAN,LOW,0.015196680635086324,0.00790064445597056,1.9234735495029283,33
IC,MARKET,COMMON_DATE,cross_industry_degree_percentile,INDUSTRY_SIZE_COMMON,252,100,REGIME_MEAN,MEDIUM,0.024809626930772835,0.009800797503282634,2.5313885857210305,34
IC,MARKET,COMMON_DATE,cross_industry_degree_percentile,INDUSTRY_SIZE_COMMON,252,100,REGIME_MEAN,HIGH,0.005384832429893568,0.011292913282114798,0.4768328858437105,33
IC,MARKET,COMMON_DATE,cross_industry_degree_percentile,INDUSTRY_SIZE_COMMON,252,100,HIGH_MINUS_LOW,HIGH_MINUS_LOW,-0.009811848205192757,0.014578365749020978,-0.6730417094832237,66
IC,MARKET,COMMON_DATE,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,252,100,REGIME_MEAN,LOW,0.006241894469766226,0.006817082052034612,0.9156255450824864,33
IC,MARKET,COMMON_DATE,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,252,100,REGIME_MEAN,MEDIUM,0.02180818413631231,0.009323987216564212,2.3389332942852734,34
IC,MARKET,COMMON_DATE,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,252,100,REGIME_MEAN,HIGH,0.006755413691444648,0.011260744571005595,0.5999082608479221,33
IC,MARKET,COMMON_DATE,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,252,100,HIGH_MINUS_LOW,HIGH_MINUS_LOW,0.0005135192216784218,0.013176532183685565,0.038972258749098806,66
IC,MARKET,COMMON_DATE,cross_industry_degree_ratio,RAW_COMMON,252,100,REGIME_MEAN,LOW,0.0018326907621685532,0.01350995732980476,0.13565481499526236,33
IC,MARKET,COMMON_DATE,cross_industry_degree_ratio,RAW_COMMON,252,100,REGIME_MEAN,MEDIUM,0.004234620851745906,0.00942773120611959,0.4491664812205498,34
IC,MARKET,COMMON_DATE,cross_industry_degree_ratio,RAW_COMMON,252,100,REGIME_MEAN,HIGH,0.01190616546171506,0.011081432705685937,1.0744247407292333,33
IC,MARKET,COMMON_DATE,cross_industry_degree_ratio,RAW_COMMON,252,100,HIGH_MINUS_LOW,HIGH_MINUS_LOW,0.010073474699546506,0.017574723544273165,0.5731796960657747,66
IC,MARKET,COMMON_DATE,cross_industry_degree_ratio,INDUSTRY_SIZE_COMMON,252,100,REGIME_MEAN,LOW,-0.0017267941344180915,0.0053975228247974735,-0.31992345201113337,33
IC,MARKET,COMMON_DATE,cross_industry_degree_ratio,INDUSTRY_SIZE_COMMON,252,100,REGIME_MEAN,MEDIUM,0.007013082208340236,0.004938476110527592,1.4200903378655825,34
IC,MARKET,COMMON_DATE,cross_industry_degree_ratio,INDUSTRY_SIZE_COMMON,252,100,REGIME_MEAN,HIGH,0.0017630888167313712,0.005994216836858973,0.29413163799647374,33
IC,MARKET,COMMON_DATE,cross_industry_degree_ratio,INDUSTRY_SIZE_COMMON,252,100,HIGH_MINUS_LOW,HIGH_MINUS_LOW,0.0034898829511494627,0.007187339255766036,0.4855597915946026,66
IC,MARKET,COMMON_DATE,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,252,100,REGIME_MEAN,LOW,-0.003852576355427776,0.005114376899237138,-0.7532836220972349,33
IC,MARKET,COMMON_DATE,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,252,100,REGIME_MEAN,MEDIUM,0.005937141783250728,0.0047482875343707555,1.2503753701254152,34
IC,MARKET,COMMON_DATE,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,252,100,REGIME_MEAN,HIGH,-8.452733265889374e-05,0.0057262268065550225,-0.014761436372400094,33
IC,MARKET,COMMON_DATE,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,252,100,HIGH_MINUS_LOW,HIGH_MINUS_LOW,0.003768049022768882,0.0068090356712044876,0.5533895260240767,66
IC,MARKET,COMMON_DATE,delta_residual_degree_percentile_1m,RAW_COMMON,252,100,REGIME_MEAN,LOW,0.02423371883697139,0.007853771792883336,3.085615354768861,33
IC,MARKET,COMMON_DATE,delta_residual_degree_percentile_1m,RAW_COMMON,252,100,REGIME_MEAN,MEDIUM,-0.011073425515597184,0.009091898313282373,-1.2179442767656117,34
IC,MARKET,COMMON_DATE,delta_residual_degree_percentile_1m,RAW_COMMON,252,100,REGIME_MEAN,HIGH,-0.0020143415555702133,0.010263396136158063,-0.19626462126641148,33
IC,MARKET,COMMON_DATE,delta_residual_degree_percentile_1m,RAW_COMMON,252,100,HIGH_MINUS_LOW,HIGH_MINUS_LOW,-0.026248060392541604,0.012708369628282304,-2.0654152468249665,66
IC,MARKET,COMMON_DATE,delta_residual_degree_percentile_1m,INDUSTRY_SIZE_COMMON,252,100,REGIME_MEAN,LOW,0.016361868542494128,0.004802121092662698,3.407216983239741,33
