日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2023-05-11,002475,25.67,25.6,26.04,25.45,488514,1303248279.87,2.3,-0.27,-0.07,0.69
2023-05-12,002475,25.46,25.45,25.6,25.22,380448,1002049048.13,1.48,-0.59,-0.15,0.53
2023-05-15,002475,25.49,25.87,25.92,25.22,539800,1433526688.55,2.75,1.65,0.42,0.76
2023-05-16,002475,26.45,25.93,26.57,25.73,641277,1732748689.96,3.25,0.23,0.06,0.9
2023-05-17,002475,26.06,26.74,26.87,25.95,839291,2306203165.75,3.55,3.12,0.81,1.18
2023-05-18,002475,26.73,26.57,27.21,26.48,681207,1887691293.41,2.73,-0.64,-0.17,0.96
2023-05-19,002475,27.37,27.19,27.6,26.85,967382,2726628895.89,2.82,2.33,0.62,1.36
2023-05-22,002475,27.17,26.92,27.5,26.71,503078,1405825422.35,2.91,-0.99,-0.27,0.71
2023-05-23,002475,26.85,26.73,27.19,26.6,370066,1029441730.0,2.19,-0.71,-0.19,0.52
2023-05-24,002475,26.51,26.91,27.25,26.39,442263,1228687279.08,3.22,0.67,0.18,0.62
2023-05-25,002475,26.81,26.75,27.03,26.47,334230,923412146.27,2.08,-0.59,-0.16,0.47
2023-05-26,002475,26.7,26.52,26.74,26.14,345479,945119936.62,2.24,-0.86,-0.23,0.49
2023-05-29,002475,26.67,26.42,26.86,26.27,325512,893284635.95,2.22,-0.38,-0.1,0.46
2023-05-30,002475,26.33,26.72,26.73,25.92,469580,1279682124.84,3.07,1.14,0.3,0.66
2023-05-31,002475,26.66,26.37,26.91,26.22,475608,1304723226.06,2.58,-1.31,-0.35,0.67
2023-06-01,002475,26.38,27.57,27.95,26.34,1201978,3409847552.57,6.11,4.55,1.2,1.69
2023-06-02,002475,28.06,27.86,28.29,27.45,949423,2730744865.2,3.05,1.05,0.29,1.33
2023-06-05,002475,27.85,27.42,27.87,27.28,560345,1588795790.75,2.12,-1.58,-0.44,0.79
2023-06-06,002475,26.78,25.34,26.86,25.22,1403288,3739193182.63,5.98,-7.59,-2.08,1.97
2023-06-07,002475,25.42,26.23,26.82,25.42,1086759,2966631520.2,5.52,3.51,0.89,1.53
2023-06-08,002475,26.25,26.48,26.64,25.85,577658,1572717665.7,3.01,0.95,0.25,0.81
2023-06-09,002475,26.36,26.25,26.55,25.61,593895,1604610772.93,3.55,-0.87,-0.23,0.83
2023-06-12,002475,26.32,26.56,26.95,26.25,670198,1851458730.95,2.67,1.18,0.31,0.94
2023-06-13,002475,26.54,27.83,27.95,26.53,937382,2648929590.33,5.35,4.78,1.27,1.32
2023-06-14,002475,27.99,27.71,28.56,27.54,698169,2016667835.6,3.67,-0.43,-0.12,0.98
2023-06-15,002475,27.85,27.6,27.96,27.23,480264,1362376866.02,2.63,-0.4,-0.11,0.67
2023-06-16,002475,27.62,28.84,28.94,27.51,1186493,3473898200.76,5.18,4.49,1.24,1.67
2023-06-19,002475,28.76,29.09,29.3,28.58,780326,2320365209.33,2.5,0.87,0.25,1.1
2023-06-20,002475,29.88,30.78,31.28,29.81,2269568,7154680435.04,5.05,5.81,1.69,3.19
2023-06-21,002475,31.0,29.6,31.13,29.6,963942,2995535999.25,4.97,-3.83,-1.18,1.35
2023-06-26,002475,29.2,29.55,30.4,28.87,844996,2576616447.99,5.17,-0.17,-0.05,1.19
2023-06-27,002475,29.48,30.66,30.92,28.92,1098381,3406357381.71,6.77,3.76,1.11,1.54
2023-06-28,002475,30.59,29.68,30.59,29.2,879052,2680994866.79,4.53,-3.2,-0.98,1.23
2023-06-29,002475,29.41,31.61,32.1,29.41,1441239,4581219561.38,9.06,6.5,1.93,2.02
2023-06-30,002475,32.03,31.65,33.13,31.5,1203428,3948270607.91,5.16,0.13,0.04,1.69
2023-07-03,002475,32.15,32.88,33.73,32.15,2016506,6819137229.51,4.99,3.89,1.23,2.83
2023-07-04,002475,32.32,33.21,33.57,32.09,970045,3288509283.67,4.5,1.0,0.33,1.36
2023-07-05,002475,33.2,32.89,33.4,32.59,627263,2118216765.67,2.44,-0.96,-0.32,0.88
2023-07-06,002475,32.58,32.45,32.94,31.91,868299,2878623770.07,3.13,-1.34,-0.44,1.22
2023-07-07,002475,32.45,32.51,32.79,31.89,445792,1478959731.31,2.77,0.18,0.06,0.63
2023-07-10,002475,32.41,31.85,32.7,31.68,581552,1907192526.11,3.14,-2.03,-0.66,0.82
2023-07-11,002475,32.01,32.44,32.67,31.9,483946,1605051509.48,2.42,1.85,0.59,0.68
2023-07-12,002475,32.33,31.95,32.74,31.83,418709,1383017985.17,2.81,-1.51,-0.49,0.59
2023-07-13,002475,32.15,33.62,33.89,32.11,893639,3043283615.79,5.57,5.23,1.67,1.26
2023-07-14,002475,33.55,33.37,34.03,33.2,530700,1822575142.95,2.47,-0.74,-0.25,0.75
2023-07-17,002475,33.39,33.26,34.4,33.2,715498,2476979933.26,3.6,-0.33,-0.11,1.0
2023-07-18,002475,33.6,33.54,34.52,33.13,719886,2488542060.16,4.18,0.84,0.28,1.01
2023-07-19,002475,33.1,32.76,33.6,32.43,632829,2122759898.71,3.49,-2.33,-0.78,0.89
2023-07-20,002475,32.95,31.57,33.14,31.44,745446,2441432082.65,5.19,-3.63,-1.19,1.05
2023-07-21,002475,31.56,31.21,31.7,30.9,571251,1829495915.09,2.53,-1.14,-0.36,0.8
2023-07-24,002475,31.05,31.23,31.84,30.77,357110,1149487810.08,3.43,0.06,0.02,0.5
2023-07-25,002475,31.85,31.26,32.1,31.12,547524,1765608317.83,3.14,0.1,0.03,0.77
2023-07-26,002475,31.0,31.27,31.48,30.6,419852,1339344924.07,2.82,0.03,0.01,0.59
2023-07-27,002475,31.25,30.56,31.42,30.41,587807,1851412560.32,3.23,-2.27,-0.71,0.83
2023-07-28,002475,30.52,31.02,31.24,30.35,509157,1611712018.55,2.91,1.51,0.46,0.72
2023-07-31,002475,30.85,31.52,32.0,30.85,687805,2219041701.75,3.71,1.61,0.5,0.97
2023-08-01,002475,31.55,32.45,32.95,31.14,867631,2869497196.33,5.74,2.95,0.93,1.22
2023-08-02,002475,32.23,32.55,32.97,32.12,415192,1386553978.45,2.62,0.31,0.1,0.58
2023-08-03,002475,32.25,33.03,34.09,32.25,740960,2526765257.06,5.65,1.47,0.48,1.04
2023-08-04,002475,33.01,32.94,33.68,32.78,383774,1299698434.47,2.72,-0.27,-0.09,0.54
2023-08-07,002475,32.57,33.33,33.58,32.13,498211,1687684145.34,4.4,1.18,0.39,0.7
2023-08-08,002475,33.27,34.02,34.78,33.26,757845,2642767648.79,4.56,2.07,0.69,1.06
2023-08-09,002475,33.8,33.38,33.92,33.0,374495,1280822662.86,2.7,-1.88,-0.64,0.53
2023-08-10,002475,33.23,33.19,33.57,32.93,345246,1171896099.84,1.92,-0.57,-0.19,0.48
2023-08-11,002475,33.45,32.3,33.5,32.2,493598,1652252574.58,3.92,-2.68,-0.89,0.69
2023-08-14,002475,31.87,31.75,32.2,31.1,701656,2270142220.44,3.41,-1.7,-0.55,0.99
2023-08-15,002475,32.2,31.7,32.55,31.3,422185,1377674102.71,3.94,-0.16,-0.05,0.59
2023-08-16,002475,31.52,31.04,31.68,30.91,433187,1382530716.1,2.43,-2.08,-0.66,0.61
2023-08-17,002475,30.89,31.06,31.17,30.45,433662,1371932959.67,2.32,0.06,0.02,0.61
2023-08-18,002475,31.04,30.21,31.08,30.2,436751,1370024265.26,2.83,-2.74,-0.85,0.61
2023-08-21,002475,30.22,29.53,30.35,29.51,415482,1271154507.57,2.78,-2.25,-0.68,0.58
2023-08-22,002475,29.8,30.91,31.3,29.42,581937,1812296291.71,6.37,4.67,1.38,0.82
2023-08-23,002475,30.75,30.34,30.9,30.2,397445,1244168011.95,2.26,-1.84,-0.57,0.56
2023-08-24,002475,30.66,30.65,31.26,30.41,526265,1668216277.44,2.8,1.02,0.31,0.74
2023-08-25,002475,30.31,30.2,30.65,29.83,319078,989199898.99,2.68,-1.47,-0.45,0.45
2023-08-28,002475,32.79,31.26,32.79,30.98,628660,2033021851.78,5.99,3.51,1.06,0.88
2023-08-29,002475,31.03,31.59,32.18,30.86,767478,2486578805.38,4.22,1.06,0.33,1.08
2023-08-30,002475,31.9,32.1,32.8,31.9,612803,2031951229.15,2.85,1.61,0.51,0.86
2023-08-31,002475,32.1,32.2,32.3,31.7,396283,1301641365.59,1.87,0.31,0.1,0.56
2023-09-01,002475,32.33,31.9,32.44,31.7,252200,828312340.43,2.3,-0.93,-0.3,0.35
2023-09-04,002475,32.08,32.33,32.52,31.9,388970,1284768349.84,1.94,1.35,0.43,0.55
2023-09-05,002475,32.24,30.52,32.3,30.32,915975,2901934089.26,6.12,-5.6,-1.81,1.29
2023-09-06,002475,30.47,30.44,30.58,29.91,397711,1237450810.16,2.2,-0.26,-0.08,0.56
2023-09-07,002475,29.9,29.14,29.9,28.0,1259718,3740235683.35,6.24,-4.27,-1.3,1.77
2023-09-08,002475,28.7,28.55,29.0,28.09,651885,1902536215.62,3.12,-2.02,-0.59,0.92
2023-09-11,002475,28.37,29.05,29.3,27.7,771184,2276264135.0,5.6,1.75,0.5,1.08
2023-09-12,002475,28.98,29.45,29.55,28.77,503205,1512891233.28,2.69,1.38,0.4,0.71
2023-09-13,002475,28.8,28.2,29.11,28.06,689962,2015768247.45,3.57,-4.24,-1.25,0.97
2023-09-14,002475,28.49,27.89,28.56,27.88,494211,1429823582.28,2.41,-1.1,-0.31,0.69
2023-09-15,002475,27.9,27.7,28.15,27.42,526787,1500284750.23,2.62,-0.68,-0.19,0.74
2023-09-18,002475,27.51,28.45,29.01,27.45,620478,1820066004.57,5.63,2.71,0.75,0.87
2023-09-19,002475,28.45,28.45,28.75,28.22,319312,933816177.62,1.86,0.0,0.0,0.45
2023-09-20,002475,28.44,28.41,28.71,28.3,239728,703008140.14,1.44,-0.14,-0.04,0.34
2023-09-21,002475,28.21,28.1,28.49,28.01,266298,771662330.39,1.69,-1.09,-0.31,0.37
2023-09-22,002475,28.23,29.35,29.4,27.86,619655,1846289252.99,5.48,4.45,1.25,0.87
2023-09-25,002475,29.35,29.12,29.7,29.05,309745,932896818.91,2.21,-0.78,-0.23,0.44
2023-09-26,002475,29.13,28.89,29.38,28.8,282697,842595285.18,1.99,-0.79,-0.23,0.4
2023-09-27,002475,28.71,29.13,29.35,28.7,300319,898080729.04,2.25,0.83,0.24,0.42
2023-09-28,002475,29.34,29.02,29.45,28.84,291611,869976883.49,2.09,-0.38,-0.11,0.41
2023-10-09,002475,28.98,30.41,30.78,28.5,650723,1992239148.51,7.86,4.79,1.39,0.91
2023-10-10,002475,30.41,30.16,30.7,30.08,382172,1188594521.73,2.04,-0.82,-0.25,0.54
2023-10-11,002475,30.2,31.02,31.1,30.2,556298,1759988778.52,2.98,2.85,0.86,0.78
2023-10-12,002475,31.4,31.3,31.5,31.05,361501,1158660262.81,1.45,0.9,0.28,0.51
2023-10-13,002475,31.3,31.15,31.88,30.86,387539,1243743785.02,3.26,-0.48,-0.15,0.54
2023-10-16,002475,31.17,31.02,31.23,30.39,381568,1211127381.7,2.7,-0.42,-0.13,0.53
2023-10-17,002475,30.99,30.85,31.13,30.6,368706,1165668021.65,1.71,-0.55,-0.17,0.52
2023-10-18,002475,31.12,30.9,31.2,30.3,284799,900465024.38,2.92,0.16,0.05,0.4
2023-10-19,002475,30.64,30.21,31.01,30.13,423082,1323251546.71,2.85,-2.23,-0.69,0.59
2023-10-20,002475,29.99,29.91,30.55,29.74,262339,809457494.62,2.68,-0.99,-0.3,0.37
2023-10-23,002475,31.1,30.82,31.42,29.4,722288,2274398492.76,6.75,3.04,0.91,1.01
2023-10-24,002475,31.36,30.54,31.42,29.69,649795,2029341963.76,5.61,-0.91,-0.28,0.91
2023-10-25,002475,30.8,30.36,31.09,30.29,466013,1461234603.81,2.62,-0.59,-0.18,0.65
2023-10-26,002475,30.36,30.42,30.5,29.72,396293,1226116018.43,2.57,0.2,0.06,0.56
2023-10-27,002475,30.3,31.2,31.42,30.0,550193,1748141931.87,4.67,2.56,0.78,0.77
2023-10-30,002475,31.2,32.98,33.63,31.12,1060007,3543995572.43,8.04,5.71,1.78,1.49
2023-10-31,002475,32.98,31.97,33.12,31.78,659282,2178889778.81,4.06,-3.06,-1.01,0.92
2023-11-01,002475,31.96,31.44,32.08,31.25,468035,1512923498.3,2.6,-1.66,-0.53,0.66
2023-11-02,002475,31.57,30.72,31.63,30.7,469896,1496646582.48,2.96,-2.29,-0.72,0.66
2023-11-03,002475,30.68,31.2,31.66,30.36,608302,1946215476.54,4.23,1.56,0.48,0.85
2023-11-06,002475,31.7,32.5,33.1,31.68,930732,3091646818.25,4.55,4.17,1.3,1.3
2023-11-07,002475,32.38,32.05,32.72,31.75,745149,2444559439.94,2.98,-1.38,-0.45,1.04
2023-11-08,002475,31.97,31.8,32.08,31.51,621176,2023443978.3,1.78,-0.78,-0.25,0.87
2023-11-09,002475,31.68,31.12,31.79,30.98,615435,1970399124.86,2.55,-2.14,-0.68,0.86
2023-11-10,002475,31.19,31.61,31.7,30.91,522544,1681882972.8,2.54,1.57,0.49,0.73
2023-11-13,002475,31.72,31.22,32.0,31.11,433838,1392150901.6,2.82,-1.23,-0.39,0.61
2023-11-14,002475,31.3,31.09,31.38,30.85,441069,1405186275.26,1.7,-0.42,-0.13,0.62
2023-11-15,002475,31.49,31.87,31.87,31.2,619306,2005621269.57,2.16,2.51,0.78,0.87
2023-11-16,002475,31.68,31.51,31.93,31.44,462622,1500274609.46,1.54,-1.13,-0.36,0.65
2023-11-17,002475,31.44,31.1,31.7,30.81,497332,1586325469.13,2.82,-1.3,-0.41,0.7
2023-11-20,002475,31.09,30.35,31.1,30.2,759780,2380148876.17,2.89,-2.41,-0.75,1.06
2023-11-21,002475,30.38,29.91,30.5,29.83,602260,1864001620.16,2.21,-1.45,-0.44,0.84
2023-11-22,002475,29.92,29.38,29.97,29.23,587979,1780282069.11,2.47,-1.77,-0.53,0.82
2023-11-23,002475,29.3,30.09,30.21,29.02,623931,1903571957.6,4.05,2.42,0.71,0.87
2023-11-24,002475,29.93,30.26,30.43,29.53,489933,1510203704.76,2.99,0.56,0.17,0.69
2023-11-27,002475,30.67,30.89,31.1,30.34,698712,2205796250.24,2.51,2.08,0.63,0.98
2023-11-28,002475,30.88,30.94,31.15,30.6,418550,1326495104.87,1.78,0.16,0.05,0.59
2023-11-29,002475,31.05,31.0,31.18,30.8,326690,1039652636.74,1.23,0.19,0.06,0.46
2023-11-30,002475,30.85,31.03,31.13,30.5,331525,1052938214.38,2.03,0.1,0.03,0.46
2023-12-01,002475,30.86,30.56,31.02,30.33,376406,1182195788.02,2.22,-1.51,-0.47,0.53
2023-12-04,002475,30.64,30.19,30.65,29.76,347656,1077716756.43,2.91,-1.21,-0.37,0.49
2023-12-05,002475,29.95,29.6,30.19,29.57,350328,1072489554.69,2.05,-1.95,-0.59,0.49
2023-12-06,002475,29.5,29.49,29.75,29.11,466012,1406142086.53,2.16,-0.37,-0.11,0.65
2023-12-07,002475,29.3,29.11,29.43,28.9,410809,1229911883.13,1.8,-1.29,-0.38,0.58
2023-12-08,002475,29.11,30.09,30.41,29.11,558848,1716984751.54,4.47,3.37,0.98,0.78
2023-12-11,002475,29.83,30.63,30.73,29.71,424961,1316841300.98,3.39,1.79,0.54,0.6
2023-12-12,002475,30.51,31.2,31.35,30.42,547642,1747130711.63,3.04,1.86,0.57,0.77
2023-12-13,002475,31.1,30.98,31.51,30.96,358850,1149019049.51,1.76,-0.71,-0.22,0.5
2023-12-14,002475,31.2,30.69,31.33,30.61,326317,1035244483.05,2.32,-0.94,-0.29,0.46
2023-12-15,002475,30.88,30.93,31.75,30.82,498781,1596585133.85,3.03,0.78,0.24,0.7
2023-12-18,002475,30.93,31.15,31.42,30.79,438980,1404492590.63,2.04,0.71,0.22,0.62
2023-12-19,002475,31.2,31.7,31.96,30.38,506914,1636253411.32,5.07,1.77,0.55,0.71
2023-12-20,002475,31.7,31.87,32.25,31.53,549919,1804514363.73,2.27,0.54,0.17,0.77
2023-12-21,002475,31.7,31.78,32.02,31.34,434355,1410450753.64,2.13,-0.28,-0.09,0.61
2023-12-22,002475,31.7,31.55,32.14,31.39,331809,1078313738.7,2.36,-0.72,-0.23,0.46
2023-12-25,002475,31.45,31.99,32.05,31.39,273648,894426793.3,2.09,1.39,0.44,0.38
2023-12-26,002475,31.92,31.45,31.92,31.06,269431,866548717.07,2.69,-1.69,-0.54,0.38
2023-12-27,002475,31.4,31.81,31.94,31.3,316410,1028648309.78,2.03,1.14,0.36,0.44
2023-12-28,002475,31.95,32.4,32.86,31.84,494463,1645968950.85,3.21,1.85,0.59,0.69
2023-12-29,002475,32.4,33.65,34.05,32.34,802966,2760421409.34,5.28,3.86,1.25,1.12
2024-01-02,002475,33.64,33.18,34.16,33.15,471353,1615427567.9,3.0,-1.4,-0.47,0.66
2024-01-03,002475,32.89,31.87,33.13,31.61,770369,2534226472.63,4.58,-3.95,-1.31,1.08
2024-01-04,002475,31.8,31.7,32.0,31.37,377648,1223579710.97,1.98,-0.53,-0.17,0.53
2024-01-05,002475,32.0,31.7,32.53,31.4,386303,1265820915.38,3.56,0.0,0.0,0.54
2024-01-08,002475,31.66,30.53,31.85,30.5,427173,1352044404.56,4.26,-3.69,-1.17,0.6
2024-01-09,002475,30.75,30.66,31.5,30.47,370694,1174568317.7,3.37,0.43,0.13,0.52
2024-01-10,002475,30.66,30.42,30.72,30.17,385054,1200801470.43,1.79,-0.78,-0.24,0.54
2024-01-11,002475,30.2,30.5,30.66,29.83,529658,1647592779.03,2.73,0.26,0.08,0.74
2024-01-12,002475,30.21,29.8,30.29,29.52,561662,1719490145.79,2.52,-2.3,-0.7,0.79
2024-01-15,002475,29.55,29.88,30.1,29.23,372874,1137104936.89,2.92,0.27,0.08,0.52
2024-01-16,002475,29.6,29.49,29.8,29.13,477491,1442796232.04,2.24,-1.31,-0.39,0.67
2024-01-17,002475,29.4,27.6,29.4,27.6,980522,2836256308.16,6.1,-6.41,-1.89,1.37
2024-01-18,002475,27.4,27.92,28.0,26.95,649723,1828744329.39,3.8,1.16,0.32,0.91
2024-01-19,002475,27.73,28.54,28.78,27.71,553321,1620327537.31,3.83,2.22,0.62,0.77
2024-01-22,002475,28.93,28.13,29.14,27.78,542092,1589908870.15,4.77,-1.44,-0.41,0.76
2024-01-23,002475,28.12,28.47,28.68,27.76,552578,1603952894.16,3.27,1.21,0.34,0.77
2024-01-24,002475,28.49,28.25,28.69,27.44,495900,1422758883.17,4.39,-0.77,-0.22,0.69
2024-01-25,002475,28.2,28.33,28.49,27.81,518524,1504726631.35,2.41,0.28,0.08,0.73
2024-01-26,002475,28.2,27.02,28.26,26.8,917752,2572233224.31,5.15,-4.62,-1.31,1.28
2024-01-29,002475,27.02,26.36,27.12,26.28,583463,1596066872.11,3.11,-2.44,-0.66,0.82
