日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2023-04-19,603501,108.04,103.28,110.21,103.11,347287,3725831494.0,6.89,0.21,0.22,2.94
2023-04-20,603501,101.53,101.97,103.91,100.17,209327,2155793493.0,3.62,-1.27,-1.31,1.77
2023-04-21,603501,101.36,94.08,101.36,93.96,245408,2401158939.0,7.26,-7.74,-7.89,2.08
2023-04-24,603501,94.08,90.3,94.76,89.54,238134,2198310769.0,5.55,-4.02,-3.78,2.02
2023-04-25,603501,89.91,89.39,91.86,87.46,164959,1493309853.0,4.87,-1.01,-0.91,1.4
2023-04-26,603501,88.89,87.29,89.45,86.26,186206,1652796996.0,3.57,-2.35,-2.1,1.58
2023-04-27,603501,86.56,89.1,89.76,86.09,171350,1540650261.0,4.2,2.07,1.81,1.45
2023-04-28,603501,88.07,90.11,90.74,88.01,120403,1095932830.0,3.06,1.13,1.01,1.02
2023-05-04,603501,89.38,91.05,91.86,88.27,129695,1190666143.0,3.98,1.04,0.94,1.1
2023-05-05,603501,90.7,90.19,91.86,89.52,84205,770022296.0,2.57,-0.94,-0.86,0.71
2023-05-08,603501,89.86,90.13,91.76,89.36,72302,663672481.0,2.66,-0.07,-0.06,0.61
2023-05-09,603501,90.2,90.47,91.92,88.95,109023,999037730.0,3.3,0.38,0.34,0.92
2023-05-10,603501,90.44,89.76,91.45,88.15,86868,787716974.0,3.65,-0.78,-0.71,0.74
2023-05-11,603501,90.34,89.16,91.71,89.14,61575,563229392.0,2.86,-0.67,-0.6,0.52
2023-05-12,603501,89.15,88.36,90.41,88.17,64097,577973427.0,2.51,-0.9,-0.8,0.54
2023-05-15,603501,88.37,89.36,89.46,87.86,55652,501407778.0,1.81,1.13,1.0,0.47
2023-05-16,603501,89.38,91.13,91.86,89.06,109193,1003731495.0,3.13,1.98,1.77,0.93
2023-05-17,603501,91.28,94.6,94.62,91.21,122958,1165208830.0,3.74,3.81,3.47,1.04
2023-05-18,603501,95.37,94.26,95.44,93.48,85700,820522572.0,2.07,-0.36,-0.34,0.73
2023-05-19,603501,95.38,96.53,97.6,94.22,129730,1262050508.0,3.59,2.41,2.27,1.1
2023-05-22,603501,97.06,96.39,97.6,95.45,68547,667616782.0,2.23,-0.15,-0.14,0.58
2023-05-23,603501,97.53,94.05,97.53,93.86,65369,628501107.0,3.81,-2.43,-2.34,0.55
2023-05-24,603501,93.24,94.83,96.36,93.2,57807,555840750.0,3.36,0.83,0.78,0.49
2023-05-25,603501,95.54,95.71,96.44,93.86,57255,551454240.0,2.72,0.93,0.88,0.49
2023-05-26,603501,95.71,94.96,96.91,94.31,67585,653978911.0,2.72,-0.78,-0.75,0.57
2023-05-29,603501,95.97,96.36,98.53,95.46,93492,917483931.0,3.23,1.47,1.4,0.79
2023-05-30,603501,95.86,96.4,96.74,93.96,69728,671249176.0,2.89,0.04,0.04,0.59
2023-05-31,603501,96.4,98.75,99.36,95.61,94777,935777715.0,3.89,2.44,2.35,0.8
2023-06-01,603501,98.31,98.36,99.82,97.4,74928,745911115.0,2.45,-0.39,-0.39,0.63
2023-06-02,603501,98.44,97.54,99.23,96.36,61107,603481985.0,2.92,-0.83,-0.82,0.52
2023-06-05,603501,97.26,96.7,98.85,96.36,56156,553221577.0,2.55,-0.86,-0.84,0.48
2023-06-06,603501,95.93,93.82,95.97,93.46,89045,850889307.0,2.6,-2.98,-2.88,0.75
2023-06-07,603501,93.76,94.24,95.75,93.31,45766,437346203.0,2.6,0.45,0.42,0.39
2023-06-08,603501,94.66,92.81,94.66,91.79,63720,597729275.0,3.05,-1.52,-1.43,0.54
2023-06-09,603501,92.56,94.87,94.87,91.91,83899,791848012.0,3.19,2.22,2.06,0.71
2023-06-12,603501,94.32,94.5,95.56,93.82,57073,547975449.0,1.83,-0.39,-0.37,0.48
2023-06-13,603501,94.54,98.62,99.33,94.21,101766,999991238.0,5.42,4.36,4.12,0.86
2023-06-14,603501,98.85,99.35,99.84,98.09,66131,662862272.0,1.77,0.74,0.73,0.56
2023-06-15,603501,99.85,98.82,100.06,97.74,55272,552334225.0,2.34,-0.53,-0.53,0.47
2023-06-16,603501,99.06,99.49,99.81,97.55,53722,537956891.0,2.29,0.68,0.67,0.46
2023-06-19,603501,99.36,101.96,103.09,98.41,101119,1036954732.0,4.7,2.48,2.47,0.86
2023-06-20,603501,101.69,101.74,102.86,101.06,58290,601570116.0,1.77,-0.22,-0.22,0.49
2023-06-21,603501,101.04,99.34,101.73,98.86,75458,763248699.0,2.82,-2.36,-2.4,0.64
2023-06-26,603501,98.52,99.65,101.02,97.4,66564,667365729.0,3.64,0.31,0.31,0.56
2023-06-27,603501,100.36,98.86,101.85,98.66,58256,586656475.0,3.2,-0.79,-0.79,0.49
2023-06-28,603501,98.86,96.43,99.33,96.04,73806,724363800.0,3.33,-2.46,-2.43,0.63
2023-06-29,603501,96.86,96.96,98.24,95.96,53155,521923053.0,2.36,0.55,0.53,0.45
2023-06-30,603501,96.63,96.9,97.65,96.33,39677,389756785.0,1.36,-0.06,-0.06,0.34
2023-07-03,603501,96.16,97.96,98.55,95.97,53672,528298857.0,2.66,1.09,1.06,0.45
2023-07-04,603501,98.06,101.96,104.86,95.17,147337,1505602952.0,9.89,4.08,4.0,1.25
2023-07-05,603501,101.86,101.76,102.96,101.14,52743,544006164.0,1.79,-0.2,-0.2,0.45
2023-07-06,603501,101.37,104.61,105.17,100.86,97724,1027407906.0,4.24,2.8,2.85,0.83
2023-07-07,603501,104.56,104.04,106.35,103.35,90514,957124105.0,2.87,-0.54,-0.57,0.77
2023-07-10,603501,104.16,105.87,106.66,104.16,96337,1028739250.0,2.4,1.76,1.83,0.82
2023-07-11,603501,105.86,109.99,110.23,105.46,145004,1594584878.0,4.51,3.89,4.12,1.23
2023-07-12,603501,110.06,106.83,111.66,106.11,117185,1278610419.0,5.05,-2.87,-3.16,0.99
2023-07-13,603501,106.86,106.66,107.75,105.81,124948,1346847643.0,1.82,-0.16,-0.17,1.06
2023-07-14,603501,106.16,105.4,107.16,104.54,109256,1164878727.0,2.46,-1.18,-1.26,0.93
2023-07-17,603501,100.86,101.14,101.56,98.68,186215,1887140827.0,2.73,-4.04,-4.26,1.58
2023-07-18,603501,101.2,102.99,103.26,101.11,106630,1106471271.0,2.13,1.83,1.85,0.9
2023-07-19,603501,102.98,102.73,104.72,100.81,80764,836355018.0,3.8,-0.25,-0.26,0.68
2023-07-20,603501,102.41,100.11,103.26,99.97,58036,592449879.0,3.2,-2.55,-2.62,0.49
2023-07-21,603501,100.06,99.49,100.76,99.07,55662,561354191.0,1.69,-0.62,-0.62,0.47
2023-07-24,603501,98.91,100.04,100.46,98.46,38685,390671879.0,2.01,0.55,0.55,0.33
2023-07-25,603501,101.03,101.79,102.14,99.71,71984,735237912.0,2.43,1.75,1.75,0.61
2023-07-26,603501,101.79,100.33,101.79,100.04,49126,500469009.0,1.72,-1.43,-1.46,0.42
2023-07-27,603501,101.08,99.83,102.14,99.27,47865,486423775.0,2.86,-0.5,-0.5,0.41
2023-07-28,603501,99.29,100.59,100.86,98.01,66686,672098105.0,2.85,0.76,0.76,0.56
2023-07-31,603501,100.6,101.55,102.13,100.15,64713,662917192.0,1.97,0.95,0.96,0.55
2023-08-01,603501,101.57,102.5,102.92,101.0,46513,479456767.0,1.89,0.94,0.95,0.39
2023-08-02,603501,102.23,104.58,105.31,101.83,94101,993527933.0,3.4,2.03,2.08,0.8
2023-08-03,603501,104.3,106.08,106.58,103.14,67149,717155774.0,3.29,1.43,1.5,0.57
2023-08-04,603501,106.94,102.15,107.95,101.95,91460,961688372.0,5.66,-3.7,-3.93,0.77
2023-08-07,603501,101.75,103.43,103.53,101.45,42001,436580461.0,2.04,1.25,1.28,0.36
2023-08-08,603501,103.1,103.35,104.65,102.95,36781,385854683.0,1.64,-0.08,-0.08,0.31
2023-08-09,603501,102.6,102.58,104.08,101.99,36036,374956895.0,2.02,-0.75,-0.77,0.31
2023-08-10,603501,102.58,102.33,103.55,101.63,25347,262430791.0,1.87,-0.24,-0.25,0.21
2023-08-11,603501,102.36,99.74,102.75,99.73,47377,481656784.0,2.95,-2.53,-2.59,0.4
2023-08-14,603501,98.95,98.95,99.59,97.75,44538,444052517.0,1.84,-0.79,-0.79,0.38
2023-08-15,603501,98.95,91.11,99.05,88.95,225305,2087555797.0,10.21,-7.92,-7.84,1.91
2023-08-16,603501,89.75,87.0,91.34,86.33,162006,1440715562.0,5.5,-4.51,-4.11,1.37
2023-08-17,603501,87.45,86.95,88.3,86.45,99606,879813119.0,2.13,-0.06,-0.05,0.84
2023-08-18,603501,87.53,87.18,88.08,85.16,80491,707355418.0,3.36,0.26,0.23,0.68
2023-08-21,603501,86.23,86.07,87.18,85.51,56723,495760922.0,1.92,-1.27,-1.11,0.48
2023-08-22,603501,86.93,88.96,90.15,85.99,87865,779753518.0,4.83,3.36,2.89,0.74
2023-08-23,603501,88.96,87.56,89.37,87.53,51236,457490372.0,2.07,-1.57,-1.4,0.43
2023-08-24,603501,87.87,87.83,88.92,87.25,51368,458118470.0,1.91,0.31,0.27,0.43
2023-08-25,603501,86.81,88.13,88.94,86.3,57806,513903903.0,3.01,0.34,0.3,0.49
2023-08-28,603501,93.95,87.15,93.95,86.45,91518,822001135.0,8.51,-1.11,-0.98,0.77
2023-08-29,603501,86.7,89.19,89.94,86.67,80064,718289584.0,3.75,2.34,2.04,0.68
2023-08-30,603501,90.72,90.66,91.9,89.95,84497,778724357.0,2.19,1.65,1.47,0.72
2023-08-31,603501,90.52,90.97,91.68,89.85,47614,438148779.0,2.02,0.34,0.31,0.4
2023-09-01,603501,91.33,89.32,91.46,88.63,41202,373964949.0,3.11,-1.81,-1.65,0.35
2023-09-04,603501,90.27,91.4,91.41,89.25,52545,481005671.0,2.42,2.33,2.08,0.44
2023-09-05,603501,91.95,91.74,92.6,90.97,50048,465349977.0,1.78,0.37,0.34,0.42
2023-09-06,603501,91.28,93.01,93.15,90.95,56643,530363334.0,2.4,1.38,1.27,0.48
2023-09-07,603501,92.75,92.1,93.33,91.95,47475,444060648.0,1.48,-0.98,-0.91,0.4
2023-09-08,603501,91.95,91.31,92.44,91.14,29575,274377243.0,1.41,-0.86,-0.79,0.25
2023-09-11,603501,90.77,91.95,92.68,90.77,36705,340941807.0,2.09,0.7,0.64,0.31
2023-09-12,603501,91.95,91.9,92.44,90.75,23665,219367185.0,1.84,-0.05,-0.05,0.2
2023-09-13,603501,91.45,92.53,93.24,91.31,57076,533297895.0,2.1,0.69,0.63,0.48
2023-09-14,603501,92.51,90.43,93.01,89.67,45352,416434153.0,3.61,-2.27,-2.1,0.38
2023-09-15,603501,90.43,92.41,92.58,88.72,70493,651441557.0,4.27,2.19,1.98,0.6
2023-09-18,603501,92.35,93.75,93.93,91.45,78718,742981115.0,2.68,1.45,1.34,0.67
2023-09-19,603501,94.95,94.95,95.45,93.12,84582,808253590.0,2.49,1.28,1.2,0.72
2023-09-20,603501,95.83,92.53,95.84,92.49,48655,460253287.0,3.53,-2.55,-2.42,0.41
2023-09-21,603501,92.88,90.95,93.08,90.95,42288,391923118.0,2.3,-1.71,-1.58,0.36
2023-09-22,603501,91.16,95.14,95.75,90.66,71301,677238088.0,5.6,4.61,4.19,0.6
2023-09-25,603501,95.75,93.85,95.75,93.66,60893,580618316.0,2.2,-1.36,-1.29,0.52
2023-09-26,603501,93.65,92.48,94.3,92.12,41770,392169446.0,2.32,-1.46,-1.37,0.35
2023-09-27,603501,92.13,91.93,93.85,91.67,45768,427967341.0,2.36,-0.59,-0.55,0.39
2023-09-28,603501,91.95,92.01,93.06,91.55,45679,425934614.0,1.64,0.09,0.08,0.39
2023-10-09,603501,92.02,94.3,95.34,91.95,65867,625106073.0,3.68,2.49,2.29,0.56
2023-10-10,603501,94.3,97.45,98.49,93.95,87372,859481536.0,4.81,3.34,3.15,0.74
2023-10-11,603501,97.95,100.44,100.76,97.04,133423,1343507165.0,3.82,3.07,2.99,1.13
2023-10-12,603501,100.44,100.86,101.8,99.45,90801,926553489.0,2.34,0.42,0.42,0.77
2023-10-13,603501,100.16,101.9,102.95,99.97,98099,1008533371.0,2.95,1.03,1.04,0.83
2023-10-16,603501,101.9,99.17,102.93,99.09,86500,874095912.0,3.77,-2.68,-2.73,0.73
2023-10-17,603501,99.64,100.06,100.67,98.46,60351,608862162.0,2.23,0.9,0.89,0.51
2023-10-18,603501,99.94,100.04,101.16,98.76,68046,687367429.0,2.4,-0.02,-0.02,0.58
2023-10-19,603501,99.95,99.45,101.15,99.34,60780,613835207.0,1.81,-0.59,-0.59,0.51
2023-10-20,603501,99.12,97.88,99.45,97.78,79041,786779098.0,1.68,-1.58,-1.57,0.67
2023-10-23,603501,98.47,98.05,99.45,96.83,62666,619431352.0,2.68,0.17,0.17,0.53
2023-10-24,603501,98.95,98.98,99.32,96.65,82053,815354668.0,2.72,0.95,0.93,0.69
2023-10-25,603501,98.98,101.11,101.84,97.69,96110,969202769.0,4.19,2.15,2.13,0.81
2023-10-26,603501,100.95,98.3,101.95,97.96,99857,1000553475.0,3.95,-2.78,-2.81,0.84
2023-10-27,603501,97.87,101.45,101.85,97.85,101796,1036660844.0,4.07,3.2,3.15,0.86
2023-10-30,603501,107.45,110.05,111.63,107.06,337772,3757388206.0,4.5,8.48,8.6,2.86
2023-10-31,603501,111.75,109.26,113.84,108.35,174062,1933896444.0,4.99,-0.72,-0.79,1.47
2023-11-01,603501,108.12,104.91,108.78,104.85,166527,1782991441.0,3.6,-3.98,-4.35,1.41
2023-11-02,603501,104.07,103.93,107.2,103.45,185456,1971430543.0,3.57,-0.93,-0.98,1.57
2023-11-03,603501,103.95,105.34,106.43,103.93,209585,2235656457.0,2.41,1.36,1.41,1.77
2023-11-06,603501,107.53,110.0,112.65,107.53,295500,3295210484.0,4.86,4.42,4.66,2.5
2023-11-07,603501,109.95,111.71,114.84,108.72,225362,2539897361.0,5.56,1.55,1.71,1.86
2023-11-08,603501,111.11,110.85,112.35,110.38,134235,1508672276.0,1.76,-0.77,-0.86,1.11
2023-11-09,603501,110.82,109.36,110.98,108.85,107986,1193650903.0,1.92,-1.34,-1.49,0.89
2023-11-10,603501,108.95,108.55,109.95,107.95,53189,584574079.0,1.83,-0.74,-0.81,0.44
2023-11-13,603501,108.55,107.14,109.94,106.72,83582,908733402.0,2.97,-1.3,-1.41,0.69
2023-11-14,603501,106.78,107.15,108.48,106.46,59424,645026105.0,1.89,0.01,0.01,0.49
2023-11-15,603501,109.43,107.93,109.47,107.28,63488,694254841.0,2.04,0.73,0.78,0.52
2023-11-16,603501,107.57,105.55,107.95,105.5,62091,666312777.0,2.27,-2.21,-2.38,0.51
2023-11-17,603501,105.35,105.95,107.05,105.05,50183,536321183.0,1.89,0.38,0.4,0.41
2023-11-20,603501,105.73,103.08,105.93,102.44,119499,1247486487.0,3.29,-2.71,-2.87,0.98
2023-11-21,603501,103.08,102.74,103.82,102.08,77956,808366523.0,1.69,-0.33,-0.34,0.64
2023-11-22,603501,101.91,102.78,103.43,101.68,93682,971373015.0,1.7,0.04,0.04,0.77
2023-11-23,603501,102.85,102.63,103.79,102.14,73438,764114897.0,1.61,-0.15,-0.15,0.6
2023-11-24,603501,102.26,102.5,103.45,101.96,78512,814740134.0,1.45,-0.13,-0.13,0.65
2023-11-27,603501,101.38,106.62,106.95,101.1,108814,1151596166.0,5.71,4.02,4.12,0.9
2023-11-28,603501,105.43,103.33,105.43,100.28,151029,1557773478.0,4.83,-3.09,-3.29,1.24
2023-11-29,603501,106.95,107.17,107.95,106.15,153627,1659953591.0,1.74,3.72,3.84,1.27
2023-11-30,603501,106.59,107.19,107.9,105.4,70234,758608431.0,2.33,0.02,0.02,0.58
2023-12-01,603501,106.86,108.45,108.92,105.17,83317,900524478.0,3.5,1.18,1.26,0.69
2023-12-04,603501,108.75,107.43,108.8,106.63,60167,654359378.0,2.0,-0.94,-1.02,0.5
2023-12-05,603501,106.69,104.14,106.75,103.95,77474,822777396.0,2.61,-3.06,-3.29,0.64
2023-12-06,603501,104.03,103.45,104.54,103.01,61603,645201012.0,1.47,-0.66,-0.69,0.51
2023-12-07,603501,103.11,102.25,103.31,101.72,73108,755176841.0,1.54,-1.16,-1.2,0.6
2023-12-08,603501,102.65,106.25,106.25,101.13,159176,1668806580.0,5.01,3.91,4.0,1.31
2023-12-11,603501,103.45,105.87,106.15,101.57,94620,993619551.0,4.31,-0.36,-0.38,0.78
2023-12-12,603501,105.57,106.55,107.82,103.65,59838,639228260.0,3.94,0.64,0.68,0.49
2023-12-13,603501,106.53,106.77,108.93,105.83,65629,713021818.0,2.91,0.21,0.22,0.54
2023-12-14,603501,106.77,107.36,108.65,106.13,63334,689501881.0,2.36,0.55,0.59,0.52
2023-12-15,603501,107.9,107.48,109.7,106.55,61959,675531463.0,2.93,0.11,0.12,0.51
2023-12-18,603501,106.87,105.26,107.34,104.63,50985,543478037.0,2.52,-2.07,-2.22,0.42
2023-12-19,603501,105.02,107.23,108.23,104.55,46594,503373535.0,3.5,1.87,1.97,0.38
2023-12-20,603501,107.95,107.27,108.23,106.25,41781,453365139.0,1.85,0.04,0.04,0.34
2023-12-21,603501,106.95,107.68,108.26,105.75,51398,556578409.0,2.34,0.38,0.41,0.42
2023-12-22,603501,108.0,107.64,108.33,105.97,43153,467513561.0,2.19,-0.04,-0.04,0.36
2023-12-25,603501,106.95,108.31,108.53,106.33,32049,348305174.0,2.04,0.62,0.67,0.26
2023-12-26,603501,108.5,105.42,108.5,104.68,56380,603289772.0,3.53,-2.67,-2.89,0.46
2023-12-27,603501,104.55,106.0,106.59,104.28,54001,577152028.0,2.19,0.55,0.58,0.44
2023-12-28,603501,106.1,107.8,108.95,105.66,78482,852973160.0,3.1,1.7,1.8,0.65
2023-12-29,603501,107.98,105.66,108.55,105.21,97505,1048903464.0,3.1,-1.99,-2.14,0.8
2024-01-02,603501,105.65,101.95,105.94,101.95,84471,879727365.0,3.78,-3.51,-3.71,0.7
2024-01-03,603501,100.95,97.88,101.8,97.7,107648,1077209674.0,4.02,-3.99,-4.07,0.89
2024-01-04,603501,98.13,97.12,98.34,95.45,66616,651228144.0,2.95,-0.78,-0.76,0.55
2024-01-05,603501,96.75,96.61,99.21,95.85,69403,681617856.0,3.46,-0.53,-0.51,0.57
2024-01-08,603501,95.45,93.26,96.94,92.94,83234,791244397.0,4.14,-3.47,-3.35,0.69
2024-01-09,603501,93.95,93.95,95.05,92.68,72869,690643237.0,2.54,0.74,0.69,0.6
2024-01-10,603501,93.66,92.52,94.23,92.15,52156,490504655.0,2.21,-1.52,-1.43,0.43
2024-01-11,603501,91.95,93.45,93.82,91.94,61709,580985369.0,2.03,1.01,0.93,0.51
2024-01-12,603501,92.86,93.34,94.3,92.62,52202,493491615.0,1.8,-0.12,-0.11,0.43
2024-01-15,603501,91.95,92.42,93.95,91.46,71256,668117921.0,2.67,-0.99,-0.92,0.59
2024-01-16,603501,92.15,88.89,92.45,87.96,158860,1438242082.0,4.86,-3.82,-3.53,1.31
2024-01-17,603501,88.75,87.85,89.43,87.8,82599,740068212.0,1.83,-1.17,-1.04,0.68
2024-01-18,603501,86.95,90.59,90.77,86.75,114657,1028591513.0,4.58,3.12,2.74,0.94
2024-01-19,603501,90.59,89.71,91.42,88.05,97909,888631604.0,3.72,-0.97,-0.88,0.81
2024-01-22,603501,89.71,88.2,90.1,86.24,100694,898953575.0,4.3,-1.68,-1.51,0.83
2024-01-23,603501,87.29,86.2,87.35,85.61,92975,813872672.0,1.97,-2.27,-2.0,0.77
2024-01-24,603501,87.23,88.25,88.85,85.97,108989,960977355.0,3.34,2.38,2.05,0.9
2024-01-25,603501,88.48,91.55,91.83,87.6,124981,1144029495.0,4.79,3.74,3.3,1.03
2024-01-26,603501,90.45,89.0,91.55,88.46,117828,1067069050.0,3.38,-2.79,-2.55,0.97
2024-01-29,603501,88.95,88.09,90.45,87.95,83005,747762784.0,2.81,-1.02,-0.91,0.68
2024-01-30,603501,86.97,86.85,89.34,86.26,90822,806355398.0,3.5,-1.41,-1.24,0.75
2024-01-31,603501,86.73,85.2,87.35,84.21,88417,765712155.0,3.62,-1.9,-1.65,0.73
2024-02-01,603501,84.75,83.25,84.77,81.83,124905,1052393198.0,3.45,-2.29,-1.95,1.03
