analysis_date,window,mean_corr_legacy,mean_corr_uniform,same_cross_gap_legacy,same_cross_gap_uniform,top1_same_enrichment_legacy,top1_same_enrichment_uniform,mean_first_index_ratio_legacy,mean_first_index_ratio_uniform,mean_second_index_ratio_legacy,mean_second_index_ratio_uniform,mean_corr_uniform_minus_legacy,mean_corr_abs_difference,same_cross_gap_uniform_minus_legacy,same_cross_gap_abs_difference,top1_same_enrichment_uniform_minus_legacy,top1_same_enrichment_abs_difference
2016-03-31,252,0.6198858019603926,0.618635503934936,0.03340755137556006,0.03861284008409804,2.60530798348245,2.8162108877422596,0.2355969785575049,0.3349194931773879,0.6196825536062378,0.6701470110461338,-0.0012502980254565088,0.0012502980254565088,0.005205288708537981,0.005205288708537981,0.21090290425980962,0.21090290425980962
2016-04-29,60,0.594039021771945,0.5913314205993551,0.025910257641700518,0.026568124125199155,1.7376945805985273,1.6354772523280259,0.23053418708240536,0.3330189532293987,0.6142145879732739,0.6684910467706013,-0.0027076011725899463,0.0027076011725899463,0.000657866483498637,0.000657866483498637,-0.10221732827050145,0.10221732827050145
2016-04-29,120,0.5973894251850225,0.5964012933773996,0.03466683622721145,0.03338741509333898,2.6435289889861755,2.6435289889861755,0.22883326107899807,0.3325175337186898,0.6142473988439306,0.6675087427745664,-0.0009881318076229162,0.0009881318076229162,-0.0012794211338724715,0.0012794211338724715,0.0,0.0
2016-04-29,252,0.6274254167138557,0.6244981406767315,0.03506855073131987,0.035950968380904724,3.1483369962750998,2.5432698624211247,0.23108244680851064,0.3325472778473091,0.6164799436795995,0.6665269712140176,-0.0029272760371241713,0.0029272760371241713,0.0008824176495848546,0.0008824176495848546,-0.605067133853975,0.605067133853975
2016-05-31,60,0.5231374535008555,0.5211513733120114,0.022428468634582255,0.024204564081173996,1.9397333725774444,2.0418246027130995,0.2302529151943463,0.33318701413427565,0.6152374558303887,0.6674609761484099,-0.0019860801888440527,0.0019860801888440527,0.0017760954465917411,0.0017760954465917411,0.10209123013565513,0.10209123013565513
2016-05-31,120,0.6238885132012016,0.6234140566239406,0.025305652900320275,0.03645256307759781,2.0786963646558942,3.5337838199150204,0.23161495525200188,0.3331444653791804,0.6139615402731984,0.6667993405558172,-0.00047445657726108426,0.00047445657726108426,0.011146910177277536,0.011146910177277536,1.4550874552591262,1.4550874552591262
2016-05-31,252,0.6340037028590139,0.6305900850804651,0.038167457936855165,0.031863039156374895,3.687939692168288,2.000550702145235,0.23176096754807693,0.33439134615384614,0.6148083834134616,0.6651005108173076,-0.003413617778548761,0.003413617778548761,-0.00630441878048027,0.00630441878048027,-1.6873889900230532,1.6873889900230532
2016-06-30,60,0.48926977926059695,0.4904900389390022,0.025136390096820782,0.029024717633110875,3.2321544814992462,2.6261255162181376,0.22890543144984668,0.33243164695576,0.6128588480070084,0.6664521901007446,0.0012202596784052777,0.0012202596784052777,0.0038883275362900926,0.0038883275362900926,-0.6060289652811086,0.6060289652811086
2016-06-30,120,0.6333233301832616,0.6326101604655044,0.022928801979400948,0.02783041411322784,2.4947054709721423,2.3786235751147244,0.23172039170506914,0.3322938940092166,0.6164587788018433,0.6660372119815668,-0.000713169717757145,0.000713169717757145,0.004901612133826894,0.004901612133826894,-0.1160818958574179,0.1160818958574179
2016-06-30,252,0.6424514412481647,0.6412496337120346,0.0314309749460836,0.031663553654233345,2.610344879593971,3.0128312112960716,0.23103798720186153,0.33440532286212915,0.6174420302501454,0.6663935427574171,-0.001201807536130084,0.001201807536130084,0.00023257870814974435,0.00023257870814974435,0.4024863317021006,0.4024863317021006
2016-07-29,60,0.4524308689951509,0.4495797057301898,0.030500217218814074,0.03297297182288483,2.4302997697517936,2.1265122985328198,0.2286293650793651,0.3317291076791077,0.6141311239811239,0.6643267481767482,-0.0028511632649610985,0.0028511632649610985,0.0024727546040707593,0.0024727546040707593,-0.30378747121897387,0.30378747121897387
2016-07-29,120,0.5339144691412532,0.5311729695953656,0.02817084793087221,0.03640884692643953,2.388789652736268,2.492650072420454,0.2310407601274465,0.3332179335457442,0.615565657715066,0.6655402366863905,-0.002741499545887538,0.002741499545887538,0.00823799899556732,0.00823799899556732,0.10386041968418569,0.10386041968418569
2016-07-29,252,0.6158126813338978,0.6136328496911692,0.03650176544503381,0.03642115224231013,3.5143107447146553,4.046782069671421,0.23365141982182627,0.3311288697104677,0.616502004454343,0.6672949331848552,-0.0021798316427286135,0.0021798316427286135,-8.061320272367833e-05,8.061320272367833e-05,0.5324713249567656,0.5324713249567656
2016-08-31,60,0.3619212369896039,0.3635803492228849,0.032689243575655225,0.025741643146505455,3.0401830823521188,2.0267887215680793,0.23169372923588039,0.3335584925249169,0.615605627076412,0.6671577034883721,0.0016591122332810238,0.0016591122332810238,-0.0069476004291497695,0.0069476004291497695,-1.0133943607840394,1.0133943607840394
2016-08-31,120,0.44495613210201096,0.4416751414909425,0.029414288104938235,0.038395362932013455,3.4299027269564646,3.9495849583135043,0.2282216437749225,0.33520381036774477,0.6191309924678777,0.6673207354895879,-0.0032809906110684572,0.0032809906110684572,0.00898107482707522,0.00898107482707522,0.5196822313570397,0.5196822313570397
2016-08-31,252,0.6046743367596319,0.6030993338551135,0.030295669616764,0.029770761100560206,4.097700665169814,3.3622159303957453,0.23176408943965518,0.3329059806034483,0.616028582974138,0.6667558728448276,-0.0015750029045183966,0.0015750029045183966,-0.0005249085162037925,0.0005249085162037925,-0.7354847347740687,0.7354847347740687
2016-09-30,60,0.32164288147064374,0.31848366012859586,0.027593894598230695,0.02780010223600471,3.354034329438528,2.5537036161401914,0.22877697693574958,0.3342815485996705,0.6165303953871499,0.666034431630972,-0.00315922134204788,0.00315922134204788,0.00020620763777401407,0.00020620763777401407,-0.8003307132983366,0.8003307132983366
2016-09-30,120,0.41104840009126353,0.40830731173344254,0.03048537087002401,0.03249115793810914,2.8085930819587115,3.0166370139556533,0.23065580026166593,0.3329522241604884,0.6154304840819886,0.665012930658526,-0.0027410883578209977,0.0027410883578209977,0.0020057870680851297,0.0020057870680851297,0.20804393199694182,0.20804393199694182
2016-09-30,252,0.5489738269620302,0.5470469952561684,0.0316977544539907,0.029826154587570763,3.4850094643727645,2.836520487337492,0.23253261093911248,0.3337544891640867,0.6172812951496388,0.6705584107327142,-0.0019268317058618312,0.0019268317058618312,-0.0018715998664199374,0.0018715998664199374,-0.6484889770352726,0.6484889770352726
2016-10-31,60,0.289467530796633,0.28896715692823327,0.018225094356086602,0.0339007991574275,2.2390428185972095,2.9514655336054125,0.22931353061224488,0.33076126530612243,0.6149056530612245,0.6668778367346938,-0.0005003738683997394,0.0005003738683997394,0.015675704801340895,0.015675704801340895,0.712422715008203,0.712422715008203
2016-10-31,120,0.38287072381115217,0.38118785702993296,0.030915429724599708,0.036902835734658856,2.8955186966171036,3.7418036801035894,0.23061925237683667,0.33339753673293,0.6157790622299049,0.6654842480553155,-0.0016828667812192055,0.0016828667812192055,0.005987406010059149,0.005987406010059149,0.8462849834864858,0.8462849834864858
2016-10-31,252,0.5418820083831802,0.5411271319856766,0.030337083970991663,0.03857907231025748,2.947138763010326,3.999688321228299,0.23140551619433197,0.33147512651821864,0.6144906882591094,0.6668672317813765,-0.000754876397503601,0.000754876397503601,0.008241988339265816,0.008241988339265816,1.0525495582179731,1.0525495582179731
2016-11-30,60,0.24754422404575543,0.24841479167388544,0.030200183478828135,0.035709437305200264,2.8645793553597474,2.3412820909788508,0.2283364985766572,0.3315816185441236,0.616746502643351,0.6677538023586823,0.000870567628130009,0.000870567628130009,0.005509253826372129,0.005509253826372129,-0.5232972643808966,0.5232972643808966
2016-11-30,120,0.30430460369347906,0.30312766584093453,0.02209301081968762,0.038082397148375746,3.115249136983118,4.984398619172989,0.22892989384288748,0.3325992781316348,0.6158004458598726,0.6669418683651805,-0.001176937852544524,0.001176937852544524,0.015989386328688127,0.015989386328688127,1.8691494821898709,1.8691494821898709
2016-11-30,252,0.5315310343786654,0.5325059517866865,0.030430415274516287,0.030784428810950448,3.5003520844294083,3.0760669832864496,0.2320312591866732,0.3351894904458599,0.6188307447329741,0.6663429201371877,0.0009749174080210254,0.0009749174080210254,0.0003540135364341612,0.0003540135364341612,-0.4242851011429587,0.4242851011429587
2016-12-30,60,0.2969536759174261,0.29456413149966754,0.029160863458312314,0.03557830932120232,2.8460390261694175,1.9312407677578187,0.23024587670136107,0.33214793835068057,0.6142778422738191,0.6678145916733387,-0.002389544417758571,0.002389544417758571,0.006417445862890003,0.006417445862890003,-0.9147982584115988,0.9147982584115988
2016-12-30,120,0.2942648068712838,0.2905615859896074,0.024648240284971368,0.025609955308467547,2.973793217858266,2.050891874385011,0.23233159214375262,0.33340532804011697,0.6170959047221061,0.6653163602173005,-0.0037032208816764056,0.0037032208816764056,0.0009617150234961791,0.0009617150234961791,-0.9229013434732547,0.9229013434732547
2016-12-30,252,0.5392703980026101,0.5381166955232262,0.028471837333988947,0.033362086722369955,2.968417513744413,2.636711064767451,0.2312565518890483,0.33221685796269723,0.614674318507891,0.6679721903395505,-0.0011537024793839556,0.0011537024793839556,0.004890249388381007,0.004890249388381007,-0.3317064489769619,0.3317064489769619
2017-01-26,60,0.33807118390867263,0.33206548861553964,0.03844511147789115,0.044599071793077094,2.5302632738072766,2.2266316809504034,0.23010343059936908,0.3346863367507886,0.6150661474763407,0.6654500788643534,-0.0060056952931329954,0.0060056952931329954,0.006153960315185947,0.006153960315185947,-0.30363159285687313,0.30363159285687313
2017-01-26,120,0.3027697159032936,0.29865390886102694,0.029768659280198617,0.041407310185645085,2.7755170665841513,3.4950955653281905,0.23176837659662133,0.3335366913885455,0.6151519983518747,0.6664670374948496,-0.0041158070422666615,0.0041158070422666615,0.011638650905446468,0.011638650905446468,0.7195784987440392,0.7195784987440392
2017-01-26,252,0.48493819390491066,0.48434402680184047,0.034957935739142076,0.03124078936466612,3.7714799882817407,3.981006654297393,0.23228365749525617,0.3325408206831119,0.6158379269449715,0.6661543406072106,-0.0005941671030701978,0.0005941671030701978,-0.0037171463744759548,0.0037171463744759548,0.20952666601565229,0.20952666601565229
2017-02-28,60,0.3555633039714929,0.3451204424109925,0.04015352629086094,0.04080565668937308,2.811018874762178,2.811018874762178,0.2296902831652444,0.33284460822342904,0.6167776958882855,0.6676113266097751,-0.010442861560500394,0.010442861560500394,0.0006521303985121407,0.0006521303985121407,0.0,0.0
2017-02-28,120,0.29404221518984786,0.2909415086710211,0.04109693188524116,0.03505798993699977,3.1714286386666948,2.04608299268819,0.2290910736322501,0.3288529823118058,0.6130309132044427,0.6659836487042369,-0.003100706518826768,0.003100706518826768,-0.006038941948241394,0.006038941948241394,-1.1253456459785047,1.1253456459785047
2017-02-28,252,0.4353240458025946,0.43278880240049,0.033689965027228375,0.03662163167467719,3.237506195799067,3.237506195799067,0.23021484777517565,0.33035531615925057,0.6130747775175643,0.6666453629976581,-0.002535243402104592,0.002535243402104592,0.0029316666474488162,0.0029316666474488162,0.0,0.0
2017-03-31,60,0.27556029862940096,0.26634112015738076,0.03998901906704139,0.04285040781670091,3.2032471207559743,2.9029427031851016,0.23145828324567994,0.33342308414725774,0.6136947220135237,0.6655438204357627,-0.009219178472020195,0.009219178472020195,0.0028613887496595214,0.0028613887496595214,-0.3003044175708727,0.3003044175708727
2017-03-31,120,0.27660826836636665,0.27287370790868953,0.0332137839455402,0.040776602212361845,3.0556699408470274,2.6482472820674237,0.2294492969063881,0.3310650863800723,0.6120164925672962,0.6644885697067094,-0.0037345604576771163,0.0037345604576771163,0.007562818266821647,0.007562818266821647,-0.4074226587796037,0.4074226587796037
2017-03-31,252,0.3514071184903128,0.3490572191627738,0.02919159443277869,0.034803988779334105,2.7136781555732656,3.8419687969832155,0.23222583256244217,0.33109257631822386,0.6169399861239593,0.6657072155411656,-0.0023498993275389846,0.0023498993275389846,0.005612394346555416,0.005612394346555416,1.1282906414099498,1.1282906414099498
2017-04-28,60,0.23798898680234845,0.2368954235987331,0.020516963370286412,0.04229974915983384,1.795482701812191,1.795482701812191,0.2298686085343228,0.33184313543599253,0.6142221892393321,0.6673803896103896,-0.0010935632036153387,0.0010935632036153387,0.021782785789547426,0.021782785789547426,0.0,0.0
2017-04-28,120,0.2784030147706663,0.27411918994044243,0.03742199677726521,0.03744773623422243,2.4590817739042268,2.1408293978623285,0.23185694996028594,0.33228762907069104,0.6165104447974583,0.6663735107227958,-0.004283824830223881,0.004283824830223881,2.573945695721891e-05,2.573945695721891e-05,-0.31825237604189827,0.31825237604189827
2017-04-28,252,0.34017971186646206,0.33440995401635765,0.035944130215643355,0.031042940965398613,3.617030293026422,3.2036554023948307,0.23006835009140766,0.33053960237659963,0.6134406535648994,0.6626475091407679,-0.005769757850104418,0.005769757850104418,-0.004901189250244742,0.004901189250244742,-0.4133748906315913,0.4133748906315913
2017-05-31,60,0.26764680906277627,0.2630673155983473,0.02346413737287062,0.03373591567582518,1.5110690095952721,1.9140207454873448,0.23010633802816902,0.3320051890289103,0.6127971275018532,0.6666862861378798,-0.004579493464428985,0.004579493464428985,0.01027177830295456,0.01027177830295456,0.40295173589207267,0.40295173589207267
2017-05-31,120,0.2978108231809719,0.29234777769665593,0.03964744338577575,0.04585332907512518,2.958027430576512,2.6520245929306663,0.2287714087851207,0.33411187178472496,0.6159551246537397,0.6673322912544519,-0.005463045484315976,0.005463045484315976,0.006205885689349433,0.006205885689349433,-0.3060028376458459,0.3060028376458459
2017-05-31,252,0.31103221351641586,0.3051411661507287,0.0312709781193688,0.042925051365834244,3.524176230616785,3.6093191437514345,0.2298044363965595,0.33246647804436397,0.6170183114531462,0.6664974875509281,-0.00589104736568713,0.00589104736568713,0.011654073246465446,0.011654073246465446,0.0851429131346495,0.0851429131346495
2017-06-30,60,0.31357890951600115,0.3120088821772613,0.028921013950527208,0.0328771591822839,1.1980333220639816,2.4081071800281038,0.2289380865769371,0.33353144779919974,0.6130441978901419,0.6658848490360131,-0.0015700273387398433,0.0015700273387398433,0.003956145231756691,0.003956145231756691,1.2100738579641221,1.2100738579641221
2017-06-30,120,0.2859625427000434,0.2814607168058073,0.02177292787677848,0.032998817008786596,1.523304957307325,2.741948923153185,0.23035888931739298,0.3348513305052063,0.6148196297724643,0.6682076166602391,-0.004501825894236089,0.004501825894236089,0.011225889132008116,0.011225889132008116,1.2186439658458599,1.2186439658458599
2017-06-30,252,0.28319794483937766,0.2786595748603034,0.03393002269802281,0.03672015703722531,3.589671474429673,2.9894742176992306,0.23261937219730944,0.33390607623318386,0.6168608968609866,0.666119798206278,-0.004538369979074253,0.004538369979074253,0.002790134339202499,0.002790134339202499,-0.6001972567304423,0.6001972567304423
2017-07-31,60,0.3623849246834245,0.3576652858028881,0.03348971391631039,0.0454590101772418,1.4167592592592595,1.9227447089947092,0.22926216750539183,0.3321107476635514,0.6142571710999282,0.6668769949676492,-0.004719638880536392,0.004719638880536392,0.011969296260931406,0.011969296260931406,0.5059854497354497,0.5059854497354497
2017-07-31,120,0.2911185707547938,0.2905947324231634,0.02906020410895177,0.04153891479803812,2.7757415739117812,2.0561048695642823,0.2300815579984837,0.3318298142532221,0.6147891205458681,0.6656342494313875,-0.0005238383316303885,0.0005238383316303885,0.012478710689086348,0.012478710689086348,-0.7196367043474989,0.7196367043474989
2017-07-31,252,0.29581684095848293,0.29217686173658114,0.04517566659850014,0.03848847919242937,3.1448594681550017,3.8984490924118713,0.23185982378854628,0.33418433920704843,0.6178867841409692,0.67060218061674,-0.00363997922190179,0.00363997922190179,-0.0066871874060707714,0.0066871874060707714,0.7535896242568696,0.7535896242568696
2017-08-31,60,0.3086335603018217,0.3045602983387481,0.04945879817496901,0.04148676153741587,1.8156861355686889,2.6226577513769955,0.23162875044122838,0.33226254853512177,0.6155036357218496,0.667431097776209,-0.0040732619630736155,0.0040732619630736155,-0.007972036637553137,0.007972036637553137,0.8069716158083067,0.8069716158083067
2017-08-31,120,0.2926095181798214,0.29026492988824965,0.038701784414855445,0.04029268999466423,2.063625450180072,2.063625450180072,0.231908380097269,0.3354523756079312,0.6158300037411149,0.6683169285447063,-0.0023445882915717475,0.0023445882915717475,0.0015909055798087879,0.0015909055798087879,0.0,0.0
2017-08-31,252,0.2806685015319476,0.2742611832142926,0.03735728028219193,0.04200222074467852,2.908738099124887,3.6359226239061084,0.23059371441086293,0.33222185720543146,0.6140329172141918,0.6674054752518616,-0.006407318317655009,0.006407318317655009,0.004644940462486591,0.004644940462486591,0.7271845247812214,0.7271845247812214
2017-09-29,60,0.2754519099275123,0.2746417458167685,0.04874515813349306,0.05385274115877231,2.0267648437235777,2.8374707812130087,0.22914915400552485,0.3316982044198895,0.6150272790055248,0.6647805593922652,-0.0008101641107438051,0.0008101641107438051,0.00510758302527925,0.00510758302527925,0.810705937489431,0.810705937489431
2017-09-29,120,0.2829376008714491,0.2807642362718476,0.03748966011104543,0.038138077343533916,2.564077433970938,1.7435726551002377,0.22849088267344714,0.3351431710860879,0.6150146385760987,0.6697007446422085,-0.0021733645996014905,0.0021733645996014905,0.0006484172324884852,0.0006484172324884852,-0.8205047788707003,0.8205047788707003
2017-09-29,252,0.2727379334087534,0.26829117967365956,0.03764725467260266,0.04582370889968157,2.4947432362867565,4.261853028656542,0.23195921895006402,0.3357626973965002,0.6179174349125053,0.6657658344003414,-0.004446753735093845,0.004446753735093845,0.008176454227078911,0.008176454227078911,1.7671097923697858,1.7671097923697858
2017-10-31,60,0.21234218055101578,0.2112527895481021,0.050900467430107565,0.05229170587943327,3.6222448751605874,3.823480701558398,0.22953894557823132,0.3336861394557823,0.6144399659863946,0.6692490476190477,-0.0010893910029136922,0.0010893910029136922,0.0013912384493257046,0.0013912384493257046,0.20123582639781068,0.20123582639781068
2017-10-31,120,0.28737096333703266,0.2866512818420579,0.054410993166416566,0.04637131543494044,2.3375971780417086,2.8601430557857705,0.22880998568360775,0.33659182176091623,0.6165922691481747,0.6684084287759484,-0.0007196814949747554,0.0007196814949747554,-0.008039677731476125,0.008039677731476125,0.5225458777440619,0.5225458777440619
2017-10-31,252,0.26947565206571417,0.2634479197556453,0.040213152147418996,0.044921977166660076,3.427378055772464,3.616738857445843,0.2304184188393608,0.33306463414634147,0.6165075063078217,0.6685234440706476,-0.006027732310068867,0.006027732310068867,0.004708825019241081,0.004708825019241081,0.189360801673379,0.189360801673379
2017-11-30,60,0.23985999542905892,0.24085916460369136,0.052976362698884005,0.05729299634988794,3.2176906922776465,3.1171378581439697,0.23031269438810006,0.33232111223799865,0.6149386409736308,0.6653850743745774,0.0009991691746324416,0.0009991691746324416,0.004316633651003932,0.004316633651003932,-0.10055283413367677,0.10055283413367677
2017-11-30,120,0.26927435540010286,0.26620826371819417,0.04838637744716828,0.051135959916310314,3.5823052928495054,3.7679782592125592,0.23053021861777148,0.3334154442877292,0.6182884520451339,0.6665291960507758,-0.003066091681908689,0.003066091681908689,0.002749582469142031,0.002749582469142031,0.18567296636305386,0.18567296636305386
2017-11-30,252,0.2744142833715655,0.271437159842968,0.051321855405054795,0.041741649991219654,3.4374504749231733,2.6041291476690707,0.23088673930921055,0.3337632606907895,0.6169846217105263,0.664812972861842,-0.0029771235285974695,0.0029771235285974695,-0.009580205413835141,0.009580205413835141,-0.8333213272541027,0.8333213272541027
2017-12-29,60,0.2821698194678023,0.28057806684813824,0.0340275920148429,0.03828634398985453,2.8996345961713437,2.6996597964353892,0.22900121910487642,0.3317571476285905,0.6148354208416834,0.6667911489645958,-0.0015917526196640441,0.0015917526196640441,0.004258751975011632,0.004258751975011632,-0.19997479973595444,0.19997479973595444
2017-12-29,120,0.27070027435236776,0.2664285057230111,0.044822476975057424,0.049859836691697745,2.4264751829688787,2.830887713463692,0.23052256140350877,0.3321077894736842,0.6161223508771929,0.6656674210526315,-0.004271768629356687,0.004271768629356687,0.005037359716640322,0.005037359716640322,0.4044125304948132,0.4044125304948132
2017-12-29,252,0.26226922077402764,0.25808334411335804,0.04510727733608072,0.04211160775557993,3.7362571660933,2.5946230320092365,0.22927330917874397,0.3353835547504026,0.6160259057971015,0.6629366747181964,-0.004185876660669607,0.004185876660669607,-0.0029956695805007927,0.0029956695805007927,-1.1416341340840637,1.1416341340840637
