analysis_date,window,sampler,eligible_stock_count,sampled_pair_count,mean_first_index_ratio,mean_second_index_ratio,valid_pair_count,mean_corr,same_mean_corr,cross_mean_corr,same_cross_gap,top1_threshold,top1_same_share,top1_same_enrichment
2020-06-30,252,legacy,3626,20000,0.23006006896551726,0.6160510344827586,19974,0.3032006673646764,0.34480679166482503,0.3007361162248734,0.044070675439951634,0.5754170431831691,0.175,3.4287371510511693
2020-06-30,252,uniform,3626,20000,0.33260593103448277,0.6660031724137931,19954,0.30443835705754857,0.34947356122165696,0.3020598291533501,0.047413732068306846,0.5861943700932704,0.23,4.506340255667252
2020-07-31,252,legacy,3635,20000,0.22841279581728124,0.6135937121629059,19989,0.31158494366348766,0.36393087014536557,0.30868865883412233,0.05524221131124324,0.5908481047457821,0.21,4.10500396588158
2020-07-31,252,uniform,3635,20000,0.3319991056686847,0.6682516510731976,19992,0.31604805734558833,0.3746313242529824,0.31292769051331526,0.06170363373966714,0.5978474173023935,0.235,4.593694914200816
2020-08-31,252,legacy,3641,20000,0.23046973901098902,0.6170859478021978,19994,0.3018043465252102,0.3516632786858157,0.2990352832460973,0.05262799543971841,0.577759015415338,0.19,3.7143525552333387
2020-08-31,252,uniform,3641,20000,0.33437967032967036,0.6666424313186813,19993,0.3033615172369524,0.35472846745160774,0.3006085562141708,0.054119911237436924,0.5772877169596761,0.22,4.300829274480708
2020-09-30,252,legacy,3661,20000,0.22894423497267757,0.6117943306010929,19986,0.2968252066344871,0.3512517682678519,0.29382242130600045,0.05742934696185148,0.5681784545883082,0.29,5.671189176566742
2020-09-30,252,uniform,3661,20000,0.3312551366120219,0.6678069535519126,19992,0.2999669198064576,0.34928918495305783,0.29729874285610375,0.05199044209695408,0.5827585464044528,0.205,4.008944073090283
2020-10-30,252,legacy,3688,20000,0.23239061567670194,0.6196901952807161,19989,0.297693886654135,0.3454446366759001,0.29508641454943274,0.050358222126467345,0.567997033917288,0.2,3.895629553443786
2020-10-30,252,uniform,3688,20000,0.3356031055058313,0.6681642799023596,19982,0.3004444867655035,0.35188141141331736,0.29784005128330965,0.05404136013000771,0.5740941726285531,0.24,4.674755464132542
2020-11-30,252,legacy,3715,20000,0.2310757000538503,0.6170498788368336,19989,0.29136225341375255,0.34719176345362174,0.28822341068284524,0.0589683527707765,0.5595442409935181,0.27,5.253733277674514
2020-11-30,252,uniform,3715,20000,0.3343959073774906,0.6685514404954227,19994,0.29080840623878607,0.3438613314622373,0.28803290057183295,0.055828430890404346,0.5653992187032804,0.255,4.961859206692597
2020-12-31,252,legacy,3737,20000,0.22852846627408993,0.6115531852248395,19991,0.2878866409963276,0.34326765592662134,0.2847331381370738,0.05853451778954755,0.5553597721809395,0.25,4.854731834872593
2020-12-31,252,uniform,3737,20000,0.3288698072805139,0.6659308083511777,19982,0.2874868163397316,0.33409982237358543,0.2849119745404387,0.049187847833146725,0.5581680874589161,0.215,4.175069377990431
2021-01-29,252,legacy,3758,20000,0.23044330582911896,0.6146401916422678,19994,0.28095830720065346,0.334693688547619,0.27803676640179664,0.05665692214582235,0.5578918458658768,0.255,4.9356167780744995
2021-01-29,252,uniform,3758,20000,0.3335314346553101,0.6646634681927069,19985,0.279423171677677,0.3311936871080185,0.27667040765632295,0.05452327945169555,0.5578671025417952,0.25,4.838839978504411
2021-02-26,252,legacy,3766,20000,0.22942114209827355,0.614238818061089,19993,0.2501434196472817,0.30699832491228257,0.2470236443359537,0.059974680576328876,0.5256090540584574,0.275,5.323330188756523
2021-02-26,252,uniform,3766,20000,0.33239856573705184,0.6654686985391767,19992,0.2477801480846331,0.303302028250009,0.2447704195036372,0.05853160874637181,0.5227219891250078,0.28,5.4201180103702775
2021-03-31,252,legacy,3781,20000,0.23066955026455024,0.6159859656084656,19986,0.22556209043301323,0.28406987063929884,0.2222525469343494,0.06181732370494944,0.5038116331615309,0.265,5.120401284890371
2021-03-31,252,uniform,3781,20000,0.3339132671957672,0.6672662566137566,19993,0.22421903494609677,0.2881438749901692,0.2206757164618928,0.0674681585282764,0.5007507646245406,0.3,5.796680699875892
2021-04-30,252,legacy,3805,20000,0.2303412986330179,0.616235331230284,19990,0.2085077457104721,0.2680163217345845,0.20509907231786015,0.06291724941672436,0.47663004302039547,0.3,5.789950477754991
