analysis_date,window,density_fraction,common_node_count,common_valid_pair_count,raw_edge_threshold,residual_edge_threshold,raw_residual_overlap_fraction,raw_residual_jaccard,raw_same_industry_edge_share,residual_same_industry_edge_share,residual_cross_industry_edge_share,raw_industry_enrichment,residual_industry_enrichment,raw_positive_pair_share,residual_positive_pair_share,common_valid_pair_ratio,market_beta_mean,market_beta_median,market_r2_mean,market_r2_median,delta_market_r2_mean_1m,abs_delta_market_r2_mean_1m,delta_residual_edge_threshold_1m,abs_delta_residual_edge_threshold_1m,delta_residual_cross_industry_edge_share_1m,abs_delta_residual_cross_industry_edge_share_1m,delta_raw_residual_overlap_fraction_1m,abs_delta_raw_residual_overlap_fraction_1m,valid_stock_n,market_ew_return_1d,market_breadth_1d,cross_sectional_dispersion_1d,market_return_20d,market_vol_20d_ann,market_dispersion_20d,market_breadth_20d,market_return_60d,market_vol_60d_ann,market_dispersion_60d,market_breadth_60d,market_stress_z_market_vol_20d_ann,market_stress_z_market_dispersion_20d,market_stress_z_market_return_20d,market_stress_z_market_breadth_20d,market_stress_score,market_stress_score_history_n,market_stress_q33_pit,market_stress_q67_pit,market_stress_regime,network_stress_z_market_r2_mean,network_stress_z_residual_edge_threshold,network_stress_z_residual_cross_industry_edge_share,network_stress_z_raw_residual_overlap_fraction,network_stress_score,network_stress_score_history_n,network_stress_q33_pit,network_stress_q67_pit,network_stress_regime,network_reconfig_z_abs_delta_market_r2_mean_1m,network_reconfig_z_abs_delta_residual_edge_threshold_1m,network_reconfig_z_abs_delta_residual_cross_industry_edge_share_1m,network_reconfig_z_abs_delta_raw_residual_overlap_fraction_1m,network_reconfig_score,network_reconfig_score_history_n,network_reconfig_q33_pit,network_reconfig_q67_pit,network_reconfig_regime,market_network_joint_regime
2016-01-29,120,0.01,1972,1896454,0.8424904346466064,0.3896772563457489,0.2192048091120017,0.1230937786858547,0.1421641004007593,0.1677388736553469,0.8322611263446531,2.8423437795076816,3.3536704609102137,0.9999483246100354,0.48441301502699247,0.9758403545116152,0.9996672542036832,1.033376716719596,0.6567136757768549,0.6770758171120193,0.017586149631588777,0.017586149631588777,-0.04694905877113342,0.04694905877113342,-0.02015585820915844,0.02015585820915844,-0.006109430147581807,0.006109430147581807,2549,0.04302389583182421,0.9662612789329149,0.024100794167099728,-0.30031108062030887,0.7343630950808121,0.03018917462419838,0.4459552217784998,-0.1837991105160348,0.5127752059695707,0.03004330388399041,0.5089541595191401,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,0.0,,,,
2016-01-29,252,0.01,1487,1003875,0.7860171794891357,0.3448056876659393,0.1911735405459254,0.1056892658478823,0.1606893803546523,0.2028292488543534,0.7971707511456466,3.313042754231395,4.181869217368332,0.9999472045822438,0.5014030631303699,0.9086149047691026,0.994944840453082,1.0356276568597638,0.6098289369763197,0.6269258999095237,,,,,,,,,2549,0.04302389583182421,0.9662612789329149,0.024100794167099728,-0.30031108062030887,0.7343630950808121,0.03018917462419838,0.4459552217784998,-0.1837991105160348,0.5127752059695707,0.03004330388399041,0.5089541595191401,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,0.0,,,,
2016-02-29,60,0.01,2241,2495860,0.8779067397117615,0.4521975815296173,0.2660469588909367,0.1534337739162584,0.1094238320378235,0.1437615193525122,0.8562384806474879,2.169147892696257,2.8498361915028085,0.9999843741235486,0.4941150545303022,0.9943982278319629,1.001955687243885,1.0309319660899934,0.660515789484511,0.6827522213660483,0.04346812283437251,0.04346812283437251,-0.004474729299545288,0.004474729299545288,0.010843743805382555,0.010843743805382555,-0.07755730493318047,0.07755730493318047,2524,-0.06624043557242025,0.04873217115689382,0.03547993705697223,-0.12162987350332599,0.6168810474556432,0.02714555207405469,0.49115080709196246,-0.25180703124317383,0.540445674655829,0.02864524856864082,0.5026034666236919,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,0.0,,,,
2016-02-29,120,0.01,2013,1979415,0.8392687439918518,0.3810570836067199,0.2075376376679802,0.1157835400225479,0.1365060119228049,0.170102051126604,0.829897948873396,2.7054834947751005,3.371340831572081,0.9995635073999136,0.48777997539677126,0.9774512389152418,0.9989124144991977,1.0331740372403355,0.6418337171284106,0.66286166969605,-0.01487995864844427,0.01487995864844427,-0.008620172739028986,0.008620172739028986,-0.0023631774712571385,0.0023631774712571385,-0.01166717144402149,0.01166717144402149,2524,-0.06624043557242025,0.04873217115689382,0.03547993705697223,-0.12162987350332599,0.6168810474556432,0.02714555207405469,0.49115080709196246,-0.25180703124317383,0.540445674655829,0.02864524856864082,0.5026034666236919,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,0.0,,,,
2016-02-29,252,0.01,1505,1031440,0.7908363342285156,0.3453778028488159,0.1849912739965096,0.1019230769230769,0.1577467519875897,0.2050610820244328,0.7949389179755673,3.2484738528975483,4.22281634841937,0.9999621887846118,0.5014281005196618,0.9113592987912632,0.9938792487744672,1.032858330560961,0.6181334304264554,0.6365262406591238,0.00830449345013573,0.00830449345013573,0.0005721151828766424,0.0005721151828766424,-0.002231833170079356,0.002231833170079356,-0.0061822665494157825,0.0061822665494157825,2524,-0.06624043557242025,0.04873217115689382,0.03547993705697223,-0.12162987350332599,0.6168810474556432,0.02714555207405469,0.49115080709196246,-0.25180703124317383,0.540445674655829,0.02864524856864082,0.5026034666236919,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,0.0,,,,
2016-03-31,60,0.01,2290,2604572,0.9088542461395264,0.4496670961380005,0.1901324630447302,0.1050532479103907,0.0994432712612785,0.1482818199270493,0.8517181800729507,1.9815859893925405,2.9547818884301127,0.9998402808599647,0.4943038625923952,0.9937681831275836,0.9975765840535004,1.0214029144976782,0.7082172203511848,0.745210487445519,0.04770143086667389,0.04770143086667389,-0.0025304853916168213,0.0025304853916168213,-0.004520300574537117,0.004520300574537117,-0.07591449584620652,0.07591449584620652,2519,0.005192894871820238,0.4910678840809845,0.024851523776974284,0.11251653156493613,0.3863837528157529,0.023943956527633724,0.5339728662188494,-0.18634864861813372,0.5834097686567841,0.026644273293682155,0.5101800645363633,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,0.0,,,,
2016-03-31,120,0.01,2061,2071238,0.8195379376411438,0.3649097084999084,0.2772788721514098,0.1609540091365152,0.147595596755504,0.1852549246813441,0.8147450753186559,2.911371077603488,3.654213550789854,0.9999942063635372,0.4915644653101189,0.9756965936980352,0.9978822386350762,1.0207287298563172,0.6168402190381682,0.6309087701441166,-0.024993498090242428,0.024993498090242428,-0.016147375106811523,0.016147375106811523,-0.015152873554740043,0.015152873554740043,0.06974123448342959,0.06974123448342959,2519,0.005192894871820238,0.4910678840809845,0.024851523776974284,0.11251653156493613,0.3863837528157529,0.023943956527633724,0.5339728662188494,-0.18634864861813372,0.5834097686567841,0.026644273293682155,0.5101800645363633,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,0.0,,,,
2016-03-31,252,0.01,1540,1069564,0.7966060638427734,0.3495617806911468,0.1821411874707807,0.1001954531426807,0.1570827489481066,0.2000935016362786,0.7999064983637214,3.231521865244613,4.116343328347305,0.9999476422168285,0.49886308813684827,0.9025628043171904,0.9934102288548484,1.0332779297179493,0.6237632809715282,0.6430157819187708,0.005629850545072812,0.005629850545072812,0.004183977842330877,0.004183977842330877,0.004967580388154147,0.004967580388154147,-0.0028500865257289065,0.0028500865257289065,2519,0.005192894871820238,0.4910678840809845,0.024851523776974284,0.11251653156493613,0.3863837528157529,0.023943956527633724,0.5339728662188494,-0.18634864861813372,0.5834097686567841,0.026644273293682155,0.5101800645363633,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,0.0,,,,
2016-04-29,60,0.01,2246,2502856,0.8555302023887634,0.4121314883232116,0.1607000159821,0.0873702046313594,0.1179878536039635,0.1624580469873741,0.8375419530126259,2.402116607989538,3.3074859898697806,0.9985992002736074,0.48750227739830015,0.9927496940861952,1.000150193955175,1.0145634137863238,0.6061858390498661,0.6346171975402028,-0.10203138130131872,0.10203138130131872,-0.037535607814788874,0.037535607814788874,-0.014176227060324842,0.014176227060324842,-0.029432447062630207,0.029432447062630207,2513,7.834032095816495e-05,0.40071627536808596,0.020343917083771396,-0.0006263714059928649,0.279962156683285,0.023530121318079862,0.48757177046743083,0.2335640037025386,0.4159527106410083,0.024380388683410508,0.5370692029013361,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,0.0,,,,
2016-04-29,120,0.01,2077,2107308,0.8163111209869385,0.3684207499027252,0.2541166421487211,0.1455519012802044,0.1330138091396573,0.1741565035827836,0.8258434964172164,2.653436429569877,3.474174704431484,0.9999886110620754,0.4941043264677019,0.9774491332262796,0.9941710796666698,1.0109920442007658,0.6023980675485276,0.6189171658974263,-0.014442151489640564,0.014442151489640564,0.003511041402816828,0.003511041402816828,0.011098421098560518,0.011098421098560518,-0.02316223000268869,0.02316223000268869,2513,7.834032095816495e-05,0.40071627536808596,0.020343917083771396,-0.0006263714059928649,0.279962156683285,0.023530121318079862,0.48757177046743083,0.2335640037025386,0.4159527106410083,0.024380388683410508,0.5370692029013361,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,0.0,,,,
2016-04-29,252,0.01,1599,1149386,0.8047683238983154,0.3588089346885681,0.1814147742103889,0.0997559925362422,0.1482641607935265,0.1865483337683807,0.8134516662316194,3.010134610740082,3.787399416330244,0.9999451881265302,0.49400810519703564,0.8996439420445037,0.995968622525052,1.0373769645335698,0.631366157821201,0.6498799244463689,0.007602876849672757,0.007602876849672757,0.00924715399742132,0.00924715399742132,0.013545167867897945,0.013545167867897945,-0.0007264132603918005,0.0007264132603918005,2513,7.834032095816495e-05,0.40071627536808596,0.020343917083771396,-0.0006263714059928649,0.279962156683285,0.023530121318079862,0.48757177046743083,0.2335640037025386,0.4159527106410083,0.024380388683410508,0.5370692029013361,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,0.0,,,,
2016-05-31,60,0.01,2265,2541732,0.8173561096191406,0.3835755884647369,0.1821222016760436,0.1001839627745914,0.1181099264271944,0.1653224220010229,0.8346775779989771,2.400362844559238,3.3598683120712587,0.9967561489566956,0.4882328270643797,0.991322865232958,0.998302273287293,0.9941796387688292,0.5389022614344439,0.5553987669453202,-0.06728357761542225,0.06728357761542225,-0.02855589985847473,0.02855589985847473,-0.002864375013648779,0.002864375013648779,0.021422185693943607,0.021422185693943607,2548,0.04552283466029262,0.9968602825745683,0.0178386843520836,-0.03772122870547556,0.33557697232585915,0.02219611428197859,0.4645487359371079,0.14749605311517988,0.3312392285910838,0.022951125755380632,0.5093928014087704,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,0.0,,,,
2016-05-31,120,0.01,2124,2209148,0.8392030000686646,0.3460813164710998,0.2003078176633018,0.1113011545136705,0.127020053415418,0.1845095287673713,0.8154904712326287,2.5854925962403734,3.755690599528069,0.9999927573888214,0.4945793581960104,0.9798290270758876,0.9948137331213638,1.0186290561541065,0.6298013360568241,0.6486919188080573,0.02740326850829644,0.02740326850829644,-0.02233943343162542,0.02233943343162542,-0.010353025184587694,0.010353025184587694,-0.05380882448541929,0.05380882448541929,2548,0.04552283466029262,0.9968602825745683,0.0178386843520836,-0.03772122870547556,0.33557697232585915,0.02219611428197859,0.4645487359371079,0.14749605311517988,0.3312392285910838,0.022951125755380632,0.5093928014087704,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,0.0,,,,
2016-05-31,252,0.01,1665,1261539,0.814860463142395,0.3623411953449249,0.1874752279032897,0.103433194839274,0.1412604042806183,0.1762980578676179,0.8237019421323821,2.874467855277227,3.5874391190440806,0.9999365853929209,0.48605869497494725,0.9106743762993764,0.9949144408050346,1.0339797516521847,0.6377031477343702,0.6583905991735312,0.006336989913169222,0.006336989913169222,0.0035322606563568115,0.0035322606563568115,0.010250275900762773,0.010250275900762773,0.006060453692900786,0.006060453692900786,2548,0.04552283466029262,0.9968602825745683,0.0178386843520836,-0.03772122870547556,0.33557697232585915,0.02219611428197859,0.4645487359371079,0.14749605311517988,0.3312392285910838,0.022951125755380632,0.5093928014087704,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,0.0,,,,
2016-06-30,60,0.01,2284,2588457,0.8042755722999573,0.3822463154792785,0.1991577808684901,0.1105914659000708,0.1113042806366867,0.1579354041106475,0.8420645958893525,2.2365379399152,3.173539430188594,0.9954161880997058,0.49121503660288734,0.9928163928465404,0.9944978650117088,0.9925807959080872,0.50825959891816,0.519581322848653,-0.03064266251628389,0.03064266251628389,-0.001329272985458374,0.001329272985458374,0.007387017890375325,0.007387017890375325,0.0170355791924465,0.0170355791924465,2572,-0.00012794204183979742,0.4560653188180404,0.02501179407186312,0.07008455103526723,0.27871320235473185,0.023806224833379814,0.5255480365307297,0.0664781942458017,0.3033498643286497,0.023076645090463987,0.5031703213117539,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,0.0,,,,
2016-06-30,120,0.01,2171,2308890,0.8509142994880676,0.3462808430194855,0.2014899514899515,0.1120315961853386,0.123570686070686,0.1776247401247401,0.8223752598752598,2.51528348830343,3.6155547092647615,0.9999406641286506,0.4920398979596256,0.9801977045554406,0.9908657122809348,1.0081332654901878,0.6410508817650515,0.6657283782096983,0.011249545708227449,0.011249545708227449,0.00019952654838567563,0.00019952654838567563,0.00688478864263109,0.00688478864263109,0.001182133826649695,0.001182133826649695,2572,-0.00012794204183979742,0.4560653188180404,0.02501179407186312,0.07008455103526723,0.27871320235473185,0.023806224833379814,0.5255480365307297,0.0664781942458017,0.3033498643286497,0.023076645090463987,0.5031703213117539,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,0.0,,,,
2016-06-30,252,0.01,1720,1375895,0.8309030532836914,0.371098130941391,0.1769879342927751,0.0970854431641481,0.1325047245239133,0.1647768571013228,0.8352231428986772,2.672774009306853,3.3237403615461525,0.9999200520388547,0.4828391701401633,0.93070268003301,0.989496263448434,1.02850752732152,0.6497826740882768,0.6747429207707056,0.012079526353906633,0.012079526353906633,0.008756935596466064,0.008756935596466064,0.011521200766295037,0.011521200766295037,-0.010487293610514592,0.010487293610514592,2572,-0.00012794204183979742,0.4560653188180404,0.02501179407186312,0.07008455103526723,0.27871320235473185,0.023806224833379814,0.5255480365307297,0.0664781942458017,0.3033498643286497,0.023076645090463987,0.5031703213117539,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,0.0,,,,
2016-07-29,60,0.01,2332,2707273,0.7809481620788574,0.3907424509525299,0.1906767139479905,0.1053856518721162,0.1161716903073286,0.1692893026004728,0.8307106973995272,2.352766992828873,3.42853136029721,0.9933667568804476,0.49147315398188507,0.9960731375825717,0.995933901716181,0.992597847722826,0.4714886479512933,0.4829472860939731,-0.03677095096686667,0.03677095096686667,0.008496135473251398,0.008496135473251398,-0.011353898489825265,0.011353898489825265,-0.008481066920499603,0.008481066920499603,2633,-0.006682083388965025,0.28674515761488795,0.020580189131922312,0.0020478994377957083,0.21573496266167683,0.022443640966487724,0.48338033604735403,0.028880299943362386,0.2783502313962539,0.02282327074534204,0.49055011338762566,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,0.0,,,,
2016-07-29,120,0.01,2198,2367171,0.7854620814323425,0.3216034770011902,0.1949643023108445,0.1080113277318791,0.1447763085632208,0.205399011448608,0.794600988551392,2.9603451684669038,4.199941117328883,0.9991973541412935,0.48831875686209403,0.98039679387435,0.992466944680767,1.007640862291081,0.5438750822235412,0.5616500492164189,-0.09717579954151034,0.09717579954151034,-0.024677366018295288,0.024677366018295288,-0.027774271323867783,0.027774271323867783,-0.0065256491791070015,0.0065256491791070015,2633,-0.006682083388965025,0.28674515761488795,0.020580189131922312,0.0020478994377957083,0.21573496266167683,0.022443640966487724,0.48338033604735403,0.028880299943362386,0.2783502313962539,0.02282327074534204,0.49055011338762566,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,0.0,,,,
2016-07-29,252,0.01,1797,1540211,0.802882969379425,0.3445089757442474,0.187183482664589,0.1032556140539378,0.1588754707180885,0.1847162706142059,0.8152837293857941,3.224596732337689,3.7490713949737335,0.9999746787940094,0.4888947033880423,0.954455768275014,0.9861667208702034,1.0175765167213768,0.6183017562278206,0.6386739668880099,-0.03148091786045626,0.03148091786045626,-0.02658915519714361,0.02658915519714361,-0.019939413512883086,0.019939413512883086,0.010195548371813912,0.010195548371813912,2633,-0.006682083388965025,0.28674515761488795,0.020580189131922312,0.0020478994377957083,0.21573496266167683,0.022443640966487724,0.48338033604735403,0.028880299943362386,0.2783502313962539,0.02282327074534204,0.49055011338762566,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,0.0,,,,
2016-08-31,60,0.01,2409,2888118,0.7170335054397583,0.3889575898647308,0.2604134205879297,0.14969845345435,0.1364564938887157,0.1777293030019736,0.8222706969980265,2.7660388984825133,3.602658631289201,0.9789007928346418,0.48660858039733834,0.9957530522997232,0.9978902614937708,0.9827369614320068,0.3860592856489582,0.3869063843333565,-0.08542936230233511,0.08542936230233511,-0.0017848610877991278,0.0017848610877991278,-0.008440000401500725,0.008440000401500725,0.06973670663993922,0.06973670663993922,2681,0.0024999990815268627,0.49757553151809025,0.018144678012986297,0.06563779336462883,0.1405165356263812,0.0199946997743614,0.5303659380470827,0.10991769968941756,0.21974836460722766,0.022037809913301006,0.5078861442288102,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,0.0,,,,
