trade_date,total_stock_count,SSE,SZSE,net_change
2018-04-20,3511,1412,2099,1.0
2018-04-23,3511,1412,2099,0.0
2018-04-24,3511,1412,2099,0.0
2018-04-25,3511,1412,2099,0.0
2018-04-26,3512,1413,2099,1.0
2018-04-27,3514,1414,2100,2.0
2018-05-02,3514,1414,2100,0.0
2018-05-03,3514,1414,2100,0.0
2018-05-04,3514,1414,2100,0.0
2018-05-07,3514,1414,2100,0.0
2018-05-08,3516,1415,2101,2.0
2018-05-09,3517,1416,2101,1.0
2018-05-10,3517,1416,2101,0.0
2018-05-11,3517,1416,2101,0.0
2018-05-14,3517,1416,2101,0.0
2018-05-15,3517,1416,2101,0.0
2018-05-16,3518,1416,2102,1.0
2018-05-17,3519,1417,2102,1.0
2018-05-18,3519,1417,2102,0.0
2018-05-21,3519,1417,2102,0.0
2018-05-22,3519,1417,2102,0.0
2018-05-23,3520,1417,2103,1.0
2018-05-24,3520,1417,2103,0.0
2018-05-25,3521,1417,2104,1.0
2018-05-28,3522,1418,2104,1.0
2018-05-29,3522,1418,2104,0.0
2018-05-30,3522,1418,2104,0.0
2018-05-31,3522,1418,2104,0.0
2018-06-01,3522,1418,2104,0.0
2018-06-04,3522,1418,2104,0.0
2018-06-05,3522,1418,2104,0.0
2018-06-06,3522,1418,2104,0.0
2018-06-07,3522,1418,2104,0.0
2018-06-08,3523,1419,2104,1.0
2018-06-11,3525,1420,2105,2.0
2018-06-12,3526,1421,2105,1.0
2018-06-13,3527,1422,2105,1.0
2018-06-14,3527,1422,2105,0.0
2018-06-15,3527,1422,2105,0.0
2018-06-19,3527,1422,2105,0.0
2018-06-20,3528,1423,2105,1.0
2018-06-21,3528,1423,2105,0.0
2018-06-22,3529,1424,2105,1.0
2018-06-25,3530,1424,2106,1.0
2018-06-26,3530,1424,2106,0.0
2018-06-27,3531,1425,2106,1.0
2018-06-28,3531,1425,2106,0.0
2018-06-29,3531,1425,2106,0.0
2018-07-02,3531,1425,2106,0.0
2018-07-03,3532,1426,2106,1.0
2018-07-04,3532,1426,2106,0.0
2018-07-05,3532,1426,2106,0.0
2018-07-06,3532,1426,2106,0.0
2018-07-09,3534,1428,2106,2.0
2018-07-10,3535,1428,2107,1.0
2018-07-11,3535,1428,2107,0.0
2018-07-12,3535,1428,2107,0.0
2018-07-13,3534,1427,2107,-1.0
2018-07-16,3534,1427,2107,0.0
2018-07-17,3534,1427,2107,0.0
2018-07-18,3533,1427,2106,-1.0
2018-07-19,3533,1427,2106,0.0
2018-07-20,3534,1428,2106,1.0
2018-07-23,3534,1428,2106,0.0
2018-07-24,3534,1428,2106,0.0
2018-07-25,3534,1428,2106,0.0
2018-07-26,3534,1428,2106,0.0
2018-07-27,3534,1428,2106,0.0
2018-07-30,3535,1429,2106,1.0
2018-07-31,3535,1429,2106,0.0
2018-08-01,3535,1429,2106,0.0
2018-08-02,3535,1429,2106,0.0
2018-08-03,3535,1429,2106,0.0
2018-08-06,3536,1430,2106,1.0
2018-08-07,3536,1430,2106,0.0
2018-08-08,3536,1430,2106,0.0
2018-08-09,3536,1430,2106,0.0
2018-08-10,3537,1430,2107,1.0
2018-08-13,3537,1430,2107,0.0
2018-08-14,3537,1430,2107,0.0
2018-08-15,3537,1430,2107,0.0
2018-08-16,3537,1430,2107,0.0
2018-08-17,3537,1430,2107,0.0
2018-08-20,3537,1430,2107,0.0
2018-08-21,3537,1430,2107,0.0
2018-08-22,3537,1430,2107,0.0
2018-08-23,3537,1430,2107,0.0
2018-08-24,3537,1430,2107,0.0
2018-08-27,3538,1431,2107,1.0
2018-08-28,3540,1432,2108,2.0
2018-08-29,3540,1432,2108,0.0
2018-08-30,3540,1432,2108,0.0
2018-08-31,3541,1433,2108,1.0
2018-09-03,3542,1433,2109,1.0
2018-09-04,3542,1433,2109,0.0
2018-09-05,3542,1433,2109,0.0
2018-09-06,3542,1433,2109,0.0
2018-09-07,3542,1433,2109,0.0
2018-09-10,3543,1434,2109,1.0
2018-09-11,3543,1434,2109,0.0
2018-09-12,3544,1435,2109,1.0
2018-09-13,3544,1435,2109,0.0
2018-09-14,3544,1435,2109,0.0
2018-09-17,3545,1436,2109,1.0
2018-09-18,3546,1436,2110,1.0
2018-09-19,3547,1436,2111,1.0
2018-09-20,3547,1436,2111,0.0
2018-09-21,3549,1437,2112,2.0
2018-09-25,3550,1437,2113,1.0
2018-09-26,3552,1438,2114,2.0
2018-09-27,3552,1438,2114,0.0
2018-09-28,3552,1438,2114,0.0
2018-10-08,3552,1438,2114,0.0
2018-10-09,3552,1438,2114,0.0
2018-10-10,3552,1438,2114,0.0
2018-10-11,3552,1438,2114,0.0
2018-10-12,3552,1438,2114,0.0
2018-10-15,3553,1438,2115,1.0
2018-10-16,3554,1438,2116,1.0
2018-10-17,3554,1438,2116,0.0
2018-10-18,3554,1438,2116,0.0
2018-10-19,3555,1439,2116,1.0
2018-10-22,3555,1439,2116,0.0
2018-10-23,3556,1439,2117,1.0
2018-10-24,3556,1439,2117,0.0
2018-10-25,3556,1439,2117,0.0
2018-10-26,3557,1439,2118,1.0
2018-10-29,3557,1439,2118,0.0
2018-10-30,3557,1439,2118,0.0
2018-10-31,3557,1439,2118,0.0
2018-11-01,3557,1439,2118,0.0
2018-11-02,3557,1439,2118,0.0
2018-11-05,3557,1439,2118,0.0
2018-11-06,3557,1439,2118,0.0
2018-11-07,3558,1439,2119,1.0
2018-11-08,3558,1439,2119,0.0
2018-11-09,3559,1439,2120,1.0
2018-11-12,3559,1439,2120,0.0
2018-11-13,3559,1439,2120,0.0
2018-11-14,3559,1439,2120,0.0
2018-11-15,3560,1440,2120,1.0
2018-11-16,3561,1441,2120,1.0
2018-11-19,3561,1441,2120,0.0
2018-11-20,3561,1441,2120,0.0
2018-11-21,3561,1441,2120,0.0
2018-11-22,3561,1441,2120,0.0
2018-11-23,3561,1441,2120,0.0
2018-11-26,3561,1441,2120,0.0
2018-11-27,3561,1441,2120,0.0
2018-11-28,3562,1441,2121,1.0
2018-11-29,3564,1442,2122,2.0
2018-11-30,3565,1442,2123,1.0
2018-12-03,3565,1442,2123,0.0
2018-12-04,3565,1442,2123,0.0
2018-12-05,3566,1442,2124,1.0
2018-12-06,3566,1442,2124,0.0
2018-12-07,3566,1442,2124,0.0
2018-12-10,3566,1442,2124,0.0
2018-12-11,3566,1442,2124,0.0
2018-12-12,3566,1442,2124,0.0
2018-12-13,3567,1442,2125,1.0
2018-12-14,3567,1442,2125,0.0
2018-12-17,3567,1442,2125,0.0
2018-12-18,3567,1442,2125,0.0
2018-12-19,3567,1442,2125,0.0
2018-12-20,3567,1442,2125,0.0
2018-12-21,3567,1442,2125,0.0
2018-12-24,3568,1443,2125,1.0
2018-12-25,3568,1443,2125,0.0
2018-12-26,3567,1443,2124,-1.0
2018-12-27,3567,1443,2124,0.0
2018-12-28,3567,1443,2124,0.0
2019-01-02,3567,1443,2124,0.0
2019-01-03,3568,1444,2124,1.0
2019-01-04,3568,1444,2124,0.0
2019-01-07,3568,1444,2124,0.0
2019-01-08,3570,1445,2125,2.0
2019-01-09,3570,1445,2125,0.0
2019-01-10,3570,1445,2125,0.0
2019-01-11,3571,1446,2125,1.0
2019-01-14,3571,1446,2125,0.0
2019-01-15,3571,1446,2125,0.0
2019-01-16,3573,1447,2126,2.0
2019-01-17,3575,1448,2127,2.0
2019-01-18,3576,1449,2127,1.0
2019-01-21,3577,1450,2127,1.0
2019-01-22,3578,1451,2127,1.0
2019-01-23,3579,1452,2127,1.0
2019-01-24,3579,1452,2127,0.0
2019-01-25,3580,1452,2128,1.0
2019-01-28,3581,1452,2129,1.0
2019-01-29,3582,1452,2130,1.0
2019-01-30,3583,1453,2130,1.0
2019-01-31,3583,1453,2130,0.0
2019-02-01,3584,1453,2131,1.0
2019-02-11,3584,1453,2131,0.0
2019-02-12,3584,1453,2131,0.0
2019-02-13,3584,1453,2131,0.0
2019-02-14,3584,1453,2131,0.0
2019-02-15,3585,1454,2131,1.0
2019-02-18,3586,1454,2132,1.0
2019-02-19,3586,1454,2132,0.0
2019-02-20,3586,1454,2132,0.0
2019-02-21,3586,1454,2132,0.0
2019-02-22,3588,1455,2133,2.0
2019-02-25,3588,1455,2133,0.0
2019-02-26,3589,1455,2134,1.0
2019-02-27,3589,1455,2134,0.0
2019-02-28,3589,1455,2134,0.0
2019-03-01,3590,1456,2134,1.0
2019-03-04,3590,1456,2134,0.0
2019-03-05,3590,1456,2134,0.0
2019-03-06,3590,1456,2134,0.0
2019-03-07,3590,1456,2134,0.0
2019-03-08,3590,1456,2134,0.0
2019-03-11,3591,1456,2135,1.0
2019-03-12,3591,1456,2135,0.0
2019-03-13,3591,1456,2135,0.0
2019-03-14,3592,1456,2136,1.0
2019-03-15,3593,1456,2137,1.0
2019-03-18,3593,1456,2137,0.0
2019-03-19,3594,1456,2138,1.0
2019-03-20,3594,1456,2138,0.0
2019-03-21,3594,1456,2138,0.0
2019-03-22,3595,1456,2139,1.0
2019-03-25,3596,1456,2140,1.0
2019-03-26,3598,1457,2141,2.0
2019-03-27,3598,1457,2141,0.0
2019-03-28,3599,1457,2142,1.0
2019-03-29,3600,1457,2143,1.0
2019-04-01,3600,1457,2143,0.0
2019-04-02,3601,1458,2143,1.0
2019-04-03,3601,1458,2143,0.0
2019-04-04,3601,1458,2143,0.0
2019-04-08,3601,1458,2143,0.0
2019-04-09,3601,1458,2143,0.0
2019-04-10,3601,1458,2143,0.0
2019-04-11,3601,1458,2143,0.0
2019-04-12,3602,1458,2144,1.0
2019-04-15,3604,1459,2145,2.0
2019-04-16,3605,1460,2145,1.0
2019-04-17,3605,1460,2145,0.0
2019-04-18,3605,1460,2145,0.0
2019-04-19,3606,1460,2146,1.0
2019-04-22,3607,1460,2147,1.0
2019-04-23,3607,1460,2147,0.0
2019-04-24,3607,1460,2147,0.0
2019-04-25,3608,1460,2148,1.0
2019-04-26,3609,1460,2149,1.0
2019-04-29,3610,1461,2149,1.0
2019-04-30,3610,1461,2149,0.0
2019-05-06,3610,1461,2149,0.0
2019-05-07,3610,1461,2149,0.0
2019-05-08,3611,1462,2149,1.0
2019-05-09,3612,1462,2150,1.0
2019-05-10,3613,1462,2151,1.0
2019-05-13,3613,1462,2151,0.0
2019-05-14,3613,1462,2151,0.0
2019-05-15,3614,1463,2151,1.0
2019-05-16,3616,1464,2152,2.0
2019-05-17,3617,1464,2153,1.0
2019-05-20,3617,1464,2153,0.0
2019-05-21,3618,1464,2154,1.0
2019-05-22,3620,1465,2155,2.0
2019-05-23,3621,1465,2156,1.0
2019-05-24,3621,1465,2156,0.0
2019-05-27,3621,1465,2156,0.0
2019-05-28,3621,1465,2156,0.0
2019-05-29,3621,1465,2156,0.0
2019-05-30,3621,1465,2156,0.0
2019-05-31,3622,1465,2157,1.0
2019-06-03,3622,1465,2157,0.0
2019-06-04,3622,1465,2157,0.0
2019-06-05,3622,1465,2157,0.0
2019-06-06,3623,1465,2158,1.0
2019-06-10,3623,1465,2158,0.0
2019-06-11,3623,1465,2158,0.0
2019-06-12,3623,1465,2158,0.0
2019-06-13,3623,1465,2158,0.0
2019-06-14,3624,1466,2158,1.0
2019-06-17,3624,1466,2158,0.0
2019-06-18,3625,1466,2159,1.0
2019-06-19,3626,1466,2160,1.0
2019-06-20,3627,1467,2160,1.0
2019-06-21,3628,1468,2160,1.0
2019-06-24,3628,1468,2160,0.0
2019-06-25,3628,1468,2160,0.0
2019-06-26,3629,1469,2160,1.0
2019-06-27,3630,1470,2160,1.0
2019-06-28,3631,1471,2160,1.0
2019-07-01,3631,1471,2160,0.0
2019-07-02,3631,1471,2160,0.0
2019-07-03,3631,1471,2160,0.0
2019-07-04,3631,1471,2160,0.0
2019-07-05,3633,1472,2161,2.0
2019-07-08,3633,1472,2161,0.0
2019-07-09,3631,1472,2159,-2.0
2019-07-10,3631,1472,2159,0.0
2019-07-11,3631,1472,2159,0.0
2019-07-12,3631,1471,2160,0.0
2019-07-15,3632,1471,2161,1.0
2019-07-16,3633,1472,2161,1.0
2019-07-17,3633,1472,2161,0.0
2019-07-18,3633,1472,2161,0.0
2019-07-19,3634,1473,2161,1.0
2019-07-22,3659,1498,2161,25.0
2019-07-23,3660,1498,2162,1.0
2019-07-24,3660,1498,2162,0.0
2019-07-25,3661,1499,2162,1.0
2019-07-26,3663,1500,2163,2.0
2019-07-29,3664,1501,2163,1.0
2019-07-30,3665,1502,2163,1.0
2019-07-31,3665,1502,2163,0.0
2019-08-01,3665,1502,2163,0.0
2019-08-02,3666,1502,2164,1.0
2019-08-05,3667,1503,2164,1.0
2019-08-06,3668,1504,2164,1.0
2019-08-07,3668,1504,2164,0.0
2019-08-08,3670,1506,2164,2.0
2019-08-09,3672,1507,2165,2.0
2019-08-12,3673,1508,2165,1.0
2019-08-13,3673,1508,2165,0.0
2019-08-14,3673,1508,2165,0.0
2019-08-15,3674,1508,2166,1.0
2019-08-16,3674,1508,2166,0.0
2019-08-19,3674,1508,2166,0.0
2019-08-20,3674,1508,2166,0.0
2019-08-21,3674,1508,2166,0.0
2019-08-22,3674,1508,2166,0.0
2019-08-23,3675,1508,2167,1.0
2019-08-26,3677,1509,2168,2.0
2019-08-27,3677,1509,2168,0.0
2019-08-28,3679,1510,2169,2.0
2019-08-29,3679,1510,2169,0.0
2019-08-30,3680,1511,2169,1.0
2019-09-02,3680,1511,2169,0.0
2019-09-03,3680,1511,2169,0.0
2019-09-04,3680,1511,2169,0.0
2019-09-05,3681,1511,2170,1.0
2019-09-06,3682,1512,2170,1.0
2019-09-09,3683,1513,2170,1.0
2019-09-10,3683,1513,2170,0.0
2019-09-11,3683,1513,2170,0.0
2019-09-12,3683,1513,2170,0.0
2019-09-16,3683,1513,2170,0.0
2019-09-17,3684,1513,2171,1.0
2019-09-18,3684,1513,2171,0.0
2019-09-19,3684,1513,2171,0.0
2019-09-20,3685,1513,2172,1.0
2019-09-23,3685,1513,2172,0.0
2019-09-24,3685,1513,2172,0.0
2019-09-25,3687,1514,2173,2.0
2019-09-26,3687,1514,2173,0.0
2019-09-27,3688,1514,2174,1.0
2019-09-30,3691,1517,2174,3.0
2019-10-08,3691,1517,2174,0.0
2019-10-09,3691,1517,2174,0.0
2019-10-10,3691,1517,2174,0.0
2019-10-11,3691,1517,2174,0.0
2019-10-14,3692,1518,2174,1.0
2019-10-15,3693,1519,2174,1.0
2019-10-16,3692,1519,2173,-1.0
2019-10-17,3692,1519,2173,0.0
2019-10-18,3693,1519,2174,1.0
2019-10-21,3694,1520,2174,1.0
2019-10-22,3695,1520,2175,1.0
2019-10-23,3695,1520,2175,0.0
2019-10-24,3695,1520,2175,0.0
2019-10-25,3697,1521,2176,2.0
2019-10-28,3699,1522,2177,2.0
2019-10-29,3702,1524,2178,3.0
2019-10-30,3704,1526,2178,2.0
2019-10-31,3706,1528,2178,2.0
2019-11-01,3707,1529,2178,1.0
2019-11-04,3707,1529,2178,0.0
2019-11-05,3712,1534,2178,5.0
2019-11-06,3717,1538,2179,5.0
2019-11-07,3717,1538,2179,0.0
2019-11-08,3720,1539,2181,3.0
2019-11-11,3721,1540,2181,1.0
2019-11-12,3721,1540,2181,0.0
2019-11-13,3721,1540,2181,0.0
2019-11-14,3722,1540,2182,1.0
2019-11-15,3725,1542,2183,3.0
2019-11-18,3727,1543,2184,2.0
2019-11-19,3727,1543,2184,0.0
2019-11-20,3728,1544,2184,1.0
2019-11-21,3730,1545,2185,2.0
2019-11-22,3731,1545,2186,1.0
2019-11-25,3733,1546,2187,2.0
2019-11-26,3734,1547,2187,1.0
2019-11-27,3733,1547,2186,-1.0
2019-11-28,3734,1547,2187,1.0
2019-11-29,3734,1547,2187,0.0
2019-12-02,3735,1547,2188,1.0
2019-12-03,3738,1549,2189,3.0
2019-12-04,3741,1551,2190,3.0
2019-12-05,3742,1552,2190,1.0
2019-12-06,3743,1552,2191,1.0
2019-12-09,3745,1554,2191,2.0
2019-12-10,3746,1555,2191,1.0
2019-12-11,3748,1557,2191,2.0
2019-12-12,3747,1556,2191,-1.0
2019-12-13,3747,1556,2191,0.0
2019-12-16,3747,1557,2190,0.0
2019-12-17,3749,1558,2191,2.0
2019-12-18,3749,1558,2191,0.0
2019-12-19,3751,1559,2192,2.0
2019-12-20,3752,1560,2192,1.0
2019-12-23,3753,1561,2192,1.0
2019-12-24,3754,1562,2192,1.0
2019-12-25,3754,1562,2192,0.0
2019-12-26,3755,1563,2192,1.0
2019-12-27,3756,1563,2193,1.0
2019-12-30,3758,1564,2194,2.0
2019-12-31,3759,1565,2194,1.0
2020-01-02,3759,1565,2194,0.0
2020-01-03,3759,1565,2194,0.0
2020-01-06,3762,1567,2195,3.0
2020-01-07,3761,1567,2194,-1.0
2020-01-08,3761,1567,2194,0.0
2020-01-09,3762,1567,2195,1.0
2020-01-10,3762,1567,2195,0.0
2020-01-13,3763,1567,2196,1.0
2020-01-14,3765,1568,2197,2.0
2020-01-15,3766,1569,2197,1.0
2020-01-16,3767,1570,2197,1.0
2020-01-17,3768,1571,2197,1.0
2020-01-20,3769,1572,2197,1.0
2020-01-21,3770,1573,2197,1.0
2020-01-22,3771,1574,2197,1.0
2020-01-23,3774,1576,2198,3.0
2020-02-03,3774,1576,2198,0.0
2020-02-04,3775,1577,2198,1.0
2020-02-05,3776,1577,2199,1.0
2020-02-06,3777,1578,2199,1.0
2020-02-07,3778,1579,2199,1.0
2020-02-10,3779,1579,2200,1.0
2020-02-11,3781,1581,2200,2.0
2020-02-12,3783,1582,2201,2.0
2020-02-13,3785,1583,2202,2.0
2020-02-14,3785,1583,2202,0.0
2020-02-17,3786,1584,2202,1.0
2020-02-18,3788,1585,2203,2.0
2020-02-19,3788,1585,2203,0.0
2020-02-20,3788,1585,2203,0.0
2020-02-21,3791,1588,2203,3.0
2020-02-24,3792,1589,2203,1.0
2020-02-25,3792,1589,2203,0.0
2020-02-26,3794,1591,2203,2.0
2020-02-27,3795,1592,2203,1.0
2020-02-28,3795,1592,2203,0.0
2020-03-02,3796,1593,2203,1.0
2020-03-03,3796,1593,2203,0.0
2020-03-04,3796,1593,2203,0.0
2020-03-05,3796,1593,2203,0.0
2020-03-06,3797,1593,2204,1.0
2020-03-09,3797,1593,2204,0.0
2020-03-10,3798,1594,2204,1.0
2020-03-11,3798,1594,2204,0.0
2020-03-12,3800,1594,2206,2.0
2020-03-13,3801,1594,2207,1.0
2020-03-16,3801,1594,2207,0.0
2020-03-17,3802,1594,2208,1.0
2020-03-18,3802,1594,2208,0.0
2020-03-19,3803,1594,2209,1.0
2020-03-20,3804,1595,2209,1.0
2020-03-23,3805,1596,2209,1.0
2020-03-24,3805,1596,2209,0.0
2020-03-25,3805,1596,2209,0.0
2020-03-26,3806,1597,2209,1.0
2020-03-27,3808,1598,2210,2.0
2020-03-30,3808,1598,2210,0.0
2020-03-31,3808,1598,2210,0.0
2020-04-01,3808,1598,2210,0.0
2020-04-02,3808,1598,2210,0.0
2020-04-03,3809,1598,2211,1.0
2020-04-07,3810,1599,2211,1.0
2020-04-08,3811,1599,2212,1.0
2020-04-09,3813,1601,2212,2.0
2020-04-10,3814,1601,2213,1.0
2020-04-13,3814,1601,2213,0.0
2020-04-14,3814,1601,2213,0.0
2020-04-15,3816,1602,2214,2.0
2020-04-16,3817,1603,2214,1.0
2020-04-17,3819,1603,2216,2.0
2020-04-20,3820,1604,2216,1.0
2020-04-21,3822,1605,2217,2.0
2020-04-22,3824,1606,2218,2.0
2020-04-23,3824,1606,2218,0.0
2020-04-24,3825,1606,2219,1.0
2020-04-27,3826,1607,2219,1.0
2020-04-28,3828,1608,2220,2.0
2020-04-29,3831,1610,2221,3.0
2020-04-30,3832,1611,2221,1.0
2020-05-06,3833,1611,2222,1.0
2020-05-07,3835,1611,2224,2.0
2020-05-08,3836,1612,2224,1.0
2020-05-11,3837,1613,2224,1.0
2020-05-12,3838,1613,2225,1.0
2020-05-13,3838,1613,2225,0.0
2020-05-14,3838,1613,2225,0.0
2020-05-15,3838,1613,2225,0.0
2020-05-18,3841,1615,2226,3.0
2020-05-19,3842,1616,2226,1.0
2020-05-20,3843,1616,2227,1.0
2020-05-21,3844,1617,2227,1.0
2020-05-22,3845,1618,2227,1.0
2020-05-25,3847,1618,2229,2.0
2020-05-26,3848,1619,2229,1.0
2020-05-27,3848,1619,2229,0.0
2020-05-28,3850,1620,2230,2.0
2020-05-29,3850,1620,2230,0.0
2020-06-01,3851,1621,2230,1.0
2020-06-02,3852,1621,2231,1.0
2020-06-03,3853,1622,2231,1.0
2020-06-04,3853,1622,2231,0.0
2020-06-05,3855,1623,2232,2.0
2020-06-08,3858,1625,2233,3.0
2020-06-09,3859,1626,2233,1.0
2020-06-10,3861,1627,2234,2.0
2020-06-11,3861,1627,2234,0.0
2020-06-12,3862,1628,2234,1.0
2020-06-15,3862,1628,2234,0.0
2020-06-16,3864,1629,2235,2.0
2020-06-17,3864,1629,2235,0.0
2020-06-18,3866,1630,2236,2.0
2020-06-19,3868,1631,2237,2.0
2020-06-22,3870,1633,2237,2.0
2020-06-23,3871,1634,2237,1.0
2020-06-24,3871,1634,2237,0.0
2020-06-29,3873,1636,2237,2.0
2020-06-30,3875,1637,2238,2.0
2020-07-01,3877,1638,2239,2.0
2020-07-02,3877,1637,2240,0.0
2020-07-03,3879,1638,2241,2.0
2020-07-06,3879,1638,2241,0.0
2020-07-07,3880,1639,2241,1.0
2020-07-08,3883,1641,2242,3.0
2020-07-09,3885,1642,2243,2.0
2020-07-10,3888,1644,2244,3.0
2020-07-13,3890,1644,2246,2.0
2020-07-14,3891,1645,2246,1.0
2020-07-15,3892,1647,2245,1.0
2020-07-16,3895,1650,2245,3.0
2020-07-17,3898,1652,2246,3.0
2020-07-20,3900,1654,2246,2.0
2020-07-21,3900,1655,2245,0.0
2020-07-22,3908,1662,2246,8.0
2020-07-23,3909,1662,2247,1.0
2020-07-24,3910,1662,2248,1.0
2020-07-27,3912,1662,2250,2.0
2020-07-28,3913,1663,2250,1.0
2020-07-29,3914,1664,2250,1.0
2020-07-30,3916,1666,2250,2.0
2020-07-31,3921,1670,2251,5.0
2020-08-03,3922,1671,2251,1.0
2020-08-04,3923,1672,2251,1.0
2020-08-05,3925,1673,2252,2.0
2020-08-06,3927,1674,2253,2.0
2020-08-07,3929,1676,2253,2.0
2020-08-10,3931,1678,2253,2.0
2020-08-11,3932,1680,2252,1.0
2020-08-12,3935,1683,2252,3.0
2020-08-13,3936,1684,2252,1.0
2020-08-14,3935,1683,2252,-1.0
2020-08-17,3940,1687,2253,5.0
2020-08-18,3944,1691,2253,4.0
2020-08-19,3946,1693,2253,2.0
2020-08-20,3948,1695,2253,2.0
2020-08-21,3950,1697,2253,2.0
2020-08-24,3968,1697,2271,18.0
2020-08-25,3968,1699,2269,0.0
2020-08-26,3969,1700,2269,1.0
2020-08-27,3968,1699,2269,-1.0
2020-08-28,3973,1703,2270,5.0
2020-08-31,3974,1704,2270,1.0
2020-09-01,3978,1705,2273,4.0
2020-09-02,3981,1708,2273,3.0
2020-09-03,3985,1710,2275,4.0
2020-09-04,3986,1711,2275,1.0
2020-09-07,3987,1712,2275,1.0
2020-09-08,3989,1714,2275,2.0
2020-09-09,3990,1715,2275,1.0
2020-09-10,3994,1716,2278,4.0
2020-09-11,3997,1718,2279,3.0
2020-09-14,3998,1718,2280,1.0
2020-09-15,3999,1719,2280,1.0
2020-09-16,4003,1721,2282,4.0
2020-09-17,4007,1722,2285,4.0
2020-09-18,4009,1724,2285,2.0
2020-09-21,4014,1727,2287,5.0
2020-09-22,4018,1729,2289,4.0
2020-09-23,4020,1729,2291,2.0
2020-09-24,4024,1730,2294,4.0
2020-09-25,4028,1731,2297,4.0
2020-09-28,4035,1736,2299,7.0
2020-09-29,4037,1738,2299,2.0
2020-09-30,4040,1740,2300,3.0
2020-10-09,4040,1740,2300,0.0
2020-10-12,4041,1741,2300,1.0
2020-10-13,4042,1741,2301,1.0
2020-10-14,4042,1741,2301,0.0
2020-10-15,4044,1742,2302,2.0
2020-10-16,4047,1743,2304,3.0
2020-10-19,4049,1744,2305,2.0
2020-10-20,4050,1745,2305,1.0
2020-10-21,4052,1746,2306,2.0
2020-10-22,4054,1747,2307,2.0
2020-10-23,4055,1748,2307,1.0
2020-10-26,4058,1749,2309,3.0
2020-10-27,4059,1750,2309,1.0
2020-10-28,4060,1751,2309,1.0
2020-10-29,4063,1751,2312,3.0
2020-10-30,4065,1753,2312,2.0
2020-11-02,4066,1754,2312,1.0
2020-11-03,4066,1754,2312,0.0
2020-11-04,4066,1754,2312,0.0
2020-11-05,4069,1754,2315,3.0
2020-11-06,4070,1754,2316,1.0
2020-11-09,4071,1755,2316,1.0
2020-11-10,4071,1756,2315,0.0
2020-11-11,4073,1758,2315,2.0
2020-11-12,4075,1759,2316,2.0
2020-11-13,4075,1759,2316,0.0
2020-11-16,4075,1759,2316,0.0
2020-11-17,4076,1759,2317,1.0
2020-11-18,4079,1760,2319,3.0
2020-11-19,4079,1760,2319,0.0
2020-11-20,4079,1760,2319,0.0
2020-11-23,4081,1761,2320,2.0
2020-11-24,4082,1762,2320,1.0
2020-11-25,4083,1763,2320,1.0
2020-11-26,4084,1763,2321,1.0
2020-11-27,4085,1763,2322,1.0
2020-11-30,4085,1763,2322,0.0
2020-12-01,4086,1764,2322,1.0
2020-12-02,4090,1766,2324,4.0
2020-12-03,4092,1767,2325,2.0
2020-12-04,4094,1768,2326,2.0
2020-12-07,4098,1770,2328,4.0
2020-12-08,4100,1771,2329,2.0
2020-12-09,4100,1771,2329,0.0
2020-12-10,4101,1772,2329,1.0
2020-12-11,4104,1773,2331,3.0
2020-12-14,4105,1774,2331,1.0
2020-12-15,4108,1776,2332,3.0
2020-12-16,4110,1778,2332,2.0
2020-12-17,4109,1778,2331,-1.0
2020-12-18,4112,1779,2333,3.0
2020-12-21,4114,1780,2334,2.0
2020-12-22,4118,1782,2336,4.0
2020-12-23,4120,1783,2337,2.0
2020-12-24,4124,1785,2339,4.0
2020-12-25,4128,1787,2341,4.0
2020-12-28,4131,1789,2342,3.0
2020-12-29,4132,1790,2342,1.0
2020-12-30,4135,1792,2343,3.0
2020-12-31,4138,1794,2344,3.0
2021-01-04,4139,1794,2345,1.0
2021-01-05,4139,1794,2345,0.0
2021-01-06,4142,1795,2347,3.0
2021-01-07,4145,1796,2349,3.0
2021-01-08,4145,1796,2349,0.0
2021-01-11,4146,1796,2350,1.0
2021-01-12,4147,1796,2351,1.0
2021-01-13,4148,1797,2351,1.0
2021-01-14,4148,1797,2351,0.0
2021-01-15,4148,1797,2351,0.0
2021-01-18,4150,1799,2351,2.0
2021-01-19,4152,1800,2352,2.0
2021-01-20,4155,1801,2354,3.0
2021-01-21,4158,1802,2356,3.0
2021-01-22,4161,1803,2358,3.0
2021-01-25,4162,1804,2358,1.0
2021-01-26,4163,1804,2359,1.0
2021-01-27,4166,1805,2361,3.0
2021-01-28,4169,1806,2363,3.0
2021-01-29,4170,1807,2363,1.0
2021-02-01,4172,1809,2363,2.0
2021-02-02,4172,1809,2363,0.0
2021-02-03,4173,1809,2364,1.0
2021-02-04,4174,1809,2365,1.0
2021-02-05,4176,1811,2365,2.0
2021-02-08,4180,1814,2366,4.0
2021-02-09,4185,1817,2368,5.0
2021-02-10,4190,1818,2372,5.0
2021-02-18,4190,1818,2372,0.0
2021-02-19,4190,1818,2372,0.0
2021-02-22,4190,1818,2372,0.0
2021-02-23,4191,1819,2372,1.0
2021-02-24,4193,1821,2372,2.0
2021-02-25,4195,1822,2373,2.0
2021-02-26,4198,1823,2375,3.0
2021-03-01,4201,1826,2375,3.0
2021-03-02,4202,1827,2375,1.0
2021-03-03,4203,1827,2376,1.0
2021-03-04,4203,1827,2376,0.0
