window_prev,window_curr,date_prev,date_curr,regime_prev,regime_curr,transition_type,pair_key,stock_i,name_i,industry_i,stock_j,name_j,industry_j,relation,partial_prev,partial_curr,delta_partial,abs_delta_partial,transition_energy,selected_prev,selected_curr,support_change
22,23,2025-10-16,2025-11-13,R3,R4,R3→R4 Boundary,600036|601288,600036,招商银行,银行,601288,农业银行,银行,Same,0.0679118117520626,0.0542761400196109,-0.013635671732451699,0.013635671732451699,0.00018593154359518231,True,True,Persistent
22,23,2025-10-16,2025-11-13,R3,R4,R3→R4 Boundary,601288|603501,601288,农业银行,银行,603501,韦尔股份,电子,Cross,-0.0132162714415103,-0.0,0.0132162714415103,0.0132162714415103,0.00017466983081568076,True,False,Lost
22,23,2025-10-16,2025-11-13,R3,R4,R3→R4 Boundary,000001|000858,000001,平安银行,银行,000858,五粮液,食品饮料,Cross,0.0139425740853533,0.0012328355785799,-0.0127097385067734,0.0127097385067734,0.0001615374529105585,True,True,Persistent
22,23,2025-10-16,2025-11-13,R3,R4,R3→R4 Boundary,002460|002475,002460,赣锋锂业,新能源,002475,立讯精密,电子,Cross,0.0612740213134671,0.070540580361583,0.009266559048115908,0.009266559048115908,8.58691165922188e-05,True,True,Persistent
22,23,2025-10-16,2025-11-13,R3,R4,R3→R4 Boundary,000725|002415,002415,海康威视,电子,000725,京东方A,电子,Same,0.2382377917155712,0.2289742079330355,-0.009263583782535695,0.009263583782535695,8.581398449605833e-05,True,True,Persistent
22,23,2025-10-16,2025-11-13,R3,R4,R3→R4 Boundary,002475|603501,603501,韦尔股份,电子,002475,立讯精密,电子,Same,0.2138859850922699,0.222327690192634,0.0084417051003641,0.0084417051003641,7.126238500151325e-05,True,True,Persistent
22,23,2025-10-16,2025-11-13,R3,R4,R3→R4 Boundary,000725|600519,600519,贵州茅台,食品饮料,000725,京东方A,电子,Cross,0.0068960336740247,0.0,-0.0068960336740247,0.0068960336740247,4.75552804332826e-05,True,False,Lost
22,23,2025-10-16,2025-11-13,R3,R4,R3→R4 Boundary,002475|601318,002475,立讯精密,电子,601318,中国平安,非银金融,Cross,0.0065245302597707,0.0,-0.0065245302597707,0.0065245302597707,4.2569495110663526e-05,True,False,Lost
22,23,2025-10-16,2025-11-13,R3,R4,R3→R4 Boundary,000568|600887,000568,泸州老窖,食品饮料,600887,伊利股份,食品饮料,Same,0.071028041186319,0.0750439571228109,0.004015915936491893,0.004015915936491893,1.6127580808969556e-05,True,True,Persistent
22,23,2025-10-16,2025-11-13,R3,R4,R3→R4 Boundary,002460|600030,002460,赣锋锂业,新能源,600030,中信证券,非银金融,Cross,0.0411786783844742,0.0373156812413806,-0.0038629971430935994,0.0038629971430935994,1.4922746927549312e-05,True,True,Persistent
