window,month_count,mean_pc1_evr,median_pc1_ew_factor_corr,mean_market_r2_median,corr_corrected_raw_mean_pc1_evr,corr_corrected_raw_mean_market_r2,raw_mean_corr,residual_mean_corr,corr_reduction_fraction,raw_residual_pair_corr,raw_residual_top5_overlap,raw_residual_top1_overlap,sign_change_share,raw_industry_gap,residual_industry_gap,industry_gap_retention,raw_top1_same_enrichment,residual_top1_same_enrichment,raw_top5_same_enrichment,residual_top5_same_enrichment,share_residual_gap_positive,share_residual_enrichment_gt_1,share_residual_gap_gt_raw_gap,corr_market_mode_residual_gap,corr_market_mode_residual_top1_enrichment
60,138,0.3533104875274112,0.9960540530861,0.34482149981546517,0.9975586568281711,0.9979054432100146,0.3226903341122268,0.0035330411546888,0.9868359510278354,0.6087438943158723,0.3961202713728673,0.3316658027126349,0.4417986066076565,0.0715896532350713,0.0887104945688982,1.3063325393398957,3.4463921664052704,4.880573901116206,2.3434689971740377,2.910942880238688,1.0,1.0,0.9130434782608695,-0.3552768747245259,-0.4758525433199577
120,135,0.34326819549044074,0.997622130607676,0.338780645695156,0.9981175101403867,0.9985421620095782,0.3228086162084814,0.0028938503104113,0.9897158755685368,0.5848132047913244,0.3890486443806624,0.3349449634297299,0.4742889868505611,0.0711730932080575,0.0858984691835754,1.251299884357019,4.06624199908887,5.935843802105584,2.6297168080416102,3.449058876489464,1.0,1.0,0.9111111111111111,-0.38593619343057883,-0.5848881063790253
252,129,0.3319934432056563,0.9983460930719904,0.3311723653982955,0.9985790988187249,0.9989943328479589,0.3184143249193897,0.0026210839922633,0.991326119583548,0.5609416050067438,0.3800729742348712,0.3359829175657252,0.500525501008809,0.0703377446356211,0.0847756903315994,1.2515541832126809,4.697454886841178,7.0834034704199205,2.990184776075471,4.07114502673113,1.0,1.0,0.9457364341085271,-0.4467166281337779,-0.7560756917867764
