analysis_date,window,raw_all_mean_corr,residual_all_mean_corr,raw_same_cross_gap,residual_same_cross_gap,raw_top1_same_enrichment,residual_top1_same_enrichment,raw_residual_top1_overlap,raw_residual_top5_overlap,raw_residual_pair_corr,raw_residual_sign_change_share,overall_corr_reduction_fraction,pc1_evr,ew_market_r2_median,pc1_ew_factor_corr
2016-08-31,252,0.6030993338551135,0.0048503989465995,0.0297707611005602,0.0542442520774956,3.3622159303957453,4.307839160819548,0.1770833333333333,0.2733887733887734,0.4021923613773685,0.5093290369523413,0.991957545508142,0.5990405916414047,0.628659718985472,0.9996333163825504
2016-09-30,252,0.5470469952561684,0.0050960685057451,0.0298261545875707,0.0435074207781967,2.836520487337492,3.7820273164499887,0.256544502617801,0.2988505747126437,0.4516761325379272,0.5014108057268262,0.9906844045393964,0.5439279958006653,0.561628607318191,0.99940938045115
2016-10-31,252,0.5411271319856766,0.0036174071206619,0.0385790723102574,0.0444361787108661,3.999688321228299,4.210198232871894,0.3036649214659686,0.3176593521421108,0.4533294263074848,0.5103138545093738,0.9933150512941612,0.5380490415482799,0.5577911150042177,0.999370998573916
2016-11-30,252,0.5325059517866865,0.0044578701969938,0.0307844288109504,0.0466388252151453,3.0760669832864496,4.242851011429585,0.28125,0.2785862785862786,0.430726714125363,0.4990648379052369,0.9916285063443204,0.5307946545344031,0.5482636917845662,0.9993995621615132
2016-12-30,252,0.5381166955232262,0.0034466255610569,0.0333620867223699,0.0527718561620021,2.636711064767451,4.640611473990714,0.1917098445595854,0.2494824016563147,0.3908948214103651,0.5054888152444076,0.9935950220654172,0.5378928316104189,0.561719766238068,0.999539410301644
2017-01-26,252,0.4843440268018404,0.0031804920019144,0.0312407893646661,0.0378461456808883,3.981006654297393,3.981006654297393,0.1855670103092783,0.240454076367389,0.3924562565879441,0.506706562113083,0.9934334030649342,0.4873772167817791,0.503783190030881,0.9995322330531676
2017-02-28,252,0.43278880240049,0.0028976991050236,0.0366216316746771,0.0429466290832881,3.237506195799067,4.804041451830874,0.1658031088082901,0.233712512926577,0.3948750046319931,0.5098201364482117,0.9933045885453796,0.4384355896121729,0.4509780823161513,0.9995304171549318
2017-03-31,252,0.3490572191627738,0.0053585921466871,0.0348039887793341,0.0432296045760787,3.841968796983216,5.711034698218294,0.2422680412371134,0.2479423868312757,0.4664290012213378,0.4940583363341735,0.9846483846988184,0.357132692747894,0.3584921946329794,0.999206462755837
2017-04-28,252,0.3344099540163576,0.0050565413265645,0.0310429409653986,0.0398080092660863,3.2036554023948307,5.6839047461843775,0.1589743589743589,0.2628336755646817,0.4720012469831112,0.4937118217750629,0.9848792140729244,0.3445613469780013,0.3471022767211949,0.9992738959941906
2017-05-31,252,0.3051411661507287,0.0048854588085614,0.0429250513658342,0.0465455010399042,3.6093191437514345,5.2592936094663765,0.2256410256410256,0.2923076923076923,0.4946809578260553,0.491849497641993,0.9839895125584328,0.3181018009080816,0.3163051372341371,0.9992540539592216
2017-06-30,252,0.2786595748603034,0.0056599631635554,0.0367201570372253,0.0367292691595698,2.9894742176992306,5.15426589258488,0.2448979591836734,0.2951991828396322,0.4859651259572027,0.4791134715555101,0.9796886104976192,0.2936822206625822,0.2905728315299322,0.999190078886905
2017-07-31,252,0.2921768617365811,0.0058106136695595,0.0384884791924293,0.0369162248033386,3.8984490924118713,5.268174449205232,0.2244897959183673,0.2482124616956077,0.4450324638431133,0.4814928268749681,0.980112683684041,0.3084723437202656,0.3045814095993792,0.9992394179500026
