analysis_date,window,density_fraction,network_id,n_nodes,n_edges,realized_density,isolated_node_count,isolated_node_share,n_connected_components,giant_component_size,giant_component_share,second_largest_component_size,second_largest_component_share,degree_mean,degree_median,degree_std,degree_cv,degree_p90,degree_p95,degree_p99,degree_max,degree_gini,degree_hhi,top1pct_degree_share,top5pct_degree_share,strength_mean,strength_median,strength_std,strength_cv,strength_p95,strength_p99,strength_max,strength_gini,strength_hhi,top1pct_strength_share,top5pct_strength_share,degree_assortativity,triangle_count,transitivity,mean_local_clustering,mean_local_clustering_degree_ge2
2017-09-29,60,0.01,M1_RESIDUAL_POSITIVE,2897,41851,0.009976742944215487,11,0.0037970314118053157,12,2886,0.9962029685881947,1,0.00034518467380048324,28.89264756644805,17.0,33.12482856791619,1.1464795149608515,69.0,106.0,163.0,190,0.5243849576748956,0.0007989006828529066,0.05996272490502019,0.24299299897254545,14.062366109532984,7.899287790060043,17.37488123379018,1.2355588738378542,52.5669563353061,87.54841720581052,109.70941808819771,0.5467351403068146,0.0008721455749808309,0.06808724966957591,0.26346409607268073,0.5326532394116146,418324.0,0.45524299272900864,0.26936701118486,0.273425448984772
2017-10-31,60,0.01,M1_RESIDUAL_POSITIVE,2941,43133,0.009976938752379564,1,0.00034002040122407346,2,2940,0.999659979598776,1,0.00034002040122407346,29.33219993199592,22.0,25.086470251631074,0.855253622632868,59.0,81.0,129.5999999999999,160,0.4155398049916428,0.0005887313019471758,0.04868662045301741,0.1905385667586303,13.49312033757836,9.663074553012848,12.721440490821303,0.942809385268141,39.04818767309189,67.42429208755485,88.85167500376701,0.44249670176916167,0.0006422609782215879,0.056170423696622694,0.20854752479138114,0.557819457730845,275251.0,0.3845211419503009,0.23877239595127886,0.23958704076858106
2017-11-30,60,0.01,M1_RESIDUAL_POSITIVE,2959,43668,0.009978153081978384,3,0.001013856032443393,4,2956,0.9989861439675566,1,0.0003379520108144643,29.515376816492058,24.0,22.24864141311976,0.7537983184645664,58.0,73.09999999999991,114.0,152,0.38256129702496056,0.0005299803666508982,0.04400247320692498,0.1640446093249061,13.170741696863733,9.987852990627289,10.91504914888044,0.82873458458908,34.65176057219505,56.733601894974726,78.40080812573433,0.40738576045376274,0.0005700577937458719,0.05029612074732023,0.17951507088058224,0.4987179805463109,216137.0,0.3278835335374564,0.21234526383728272,0.21284879257944428
2017-12-29,60,0.01,M1_RESIDUAL_POSITIVE,2995,44751,0.009981231243789749,0,0.0,1,2995,1.0,0,0.0,29.88380634390651,24.0,22.622853726274833,0.7570271827466775,58.0,72.0,120.05999999999995,154,0.38463974037904936,0.0005252387831109755,0.043529753525060895,0.1648566512480168,13.284946269005886,10.256534844636917,11.206966423356912,0.8435838727856241,33.914302498102174,63.0441802996397,85.07867401838303,0.41032450707890145,0.0005714970786056734,0.0520746617986437,0.1831901162612367,0.5318354257282465,225927.0,0.3291812976265062,0.20750645367684972,0.20757576110960752
2018-01-31,60,0.01,M1_RESIDUAL_POSITIVE,3026,45680,0.009980718074210833,1,0.00033046926635822867,2,3025,0.9996695307336417,1,0.00033046926635822867,30.191672174487774,24.0,21.526423840875157,0.7129921031358168,63.0,74.0,97.0,126,0.3813070797397453,0.0004984658754573811,0.03663528896672504,0.1458296847635727,13.605724354197628,10.372348323464394,10.576067102026895,0.7773248102563518,35.22515717893839,48.979603946208954,67.30086174607277,0.40622429955677286,0.000530149986992754,0.04116442016295363,0.15971552806147762,0.40524380672343,213177.0,0.31433072181973676,0.22127337580262238,0.22171299178103818
2018-02-28,60,0.01,M1_RESIDUAL_POSITIVE,2961,43725,0.009977682850023276,13,0.004390408645727794,14,2948,0.9956095913542722,1,0.00033772374197906115,29.533941236068895,20.0,29.498869971348906,0.9988125098360676,70.0,93.0,143.0,182,0.4885714401571488,0.0006746458729500252,0.053447684391080615,0.2074442538593482,14.233078798443351,8.958084434270859,15.14657294924192,1.0641810646687684,46.31850576400757,74.96252654194835,96.75974288582802,0.507943871580882,0.0007201895773048137,0.05894219082340125,0.2220772604341311,0.47498752174585057,313099.0,0.37039211688860163,0.2552628628714491,0.2597365419114642
2018-03-30,60,0.01,M1_RESIDUAL_POSITIVE,3008,45124,0.009977605445449978,9,0.0029920212765957447,10,2999,0.9970079787234043,1,0.0003324468085106383,30.002659574468087,20.0,30.79258845184928,1.0263286284811035,68.0,97.65000000000009,153.92999999999984,203,0.49312291738179614,0.0006826298050664571,0.0579181810123216,0.2150518571048666,14.60539946528746,9.331598579883575,16.020325693326907,1.096876927700765,49.796880367398266,79.31963304102415,114.18031793832779,0.5128313464443115,0.0007324265274342651,0.06401280407386639,0.23040182214617336,0.5329256364990724,352683.0,0.38688576501837074,0.26043092764575576,0.26402973722899675
2018-04-27,60,0.01,M1_RESIDUAL_POSITIVE,3025,45637,0.009977917705190433,10,0.003305785123966942,11,3015,0.996694214876033,1,0.00033057851239669424,30.173223140495868,17.0,38.035186975865535,1.2605609549487613,67.59999999999991,109.79999999999973,200.0,247,0.5407186462629914,0.0008558723706252341,0.074205140565769,0.2762013278699301,14.70697404217129,7.9351740181446075,19.881307626149244,1.3518285657634868,54.31513111591334,105.67490859866123,137.04515147209167,0.5611221033989193,0.000934691064864187,0.08239282578513249,0.29540225439990364,0.5892945050395693,524201.0,0.446828859417953,0.25416750293317303,0.2573148247566427
2018-05-31,60,0.01,M1_RESIDUAL_POSITIVE,3097,47832,0.009977147176687616,0,0.0,1,3097,1.0,0,0.0,30.889247659024864,21.0,29.069794604188182,0.9410975276924527,68.0,95.0,140.03999999999996,206,0.4515999599934395,0.0006088681164445745,0.053175698277303896,0.20107877571500252,14.163838990723121,9.398944824934006,14.21730647461409,1.0037749288117428,45.49262489080428,69.11698592424392,103.42720156908035,0.4714267971712254,0.00064822864310979,0.05793618112302715,0.21410805822740214,0.48774218802304337,314083.0,0.344109162607775,0.2331237687840024,0.23365188088157132
2018-06-29,60,0.01,M1_RESIDUAL_POSITIVE,3080,47343,0.00998447800981091,3,0.000974025974025974,4,3077,0.999025974025974,1,0.0003246753246753247,30.742207792207793,21.0,28.823484928740694,0.9375866926527822,67.0,92.04999999999973,138.0,221,0.4498121679558218,0.0006100872747531114,0.05414739243393955,0.19931140823352977,13.964757603561724,9.175886660814285,13.918685309696846,0.9967008167865995,43.72725705802438,67.30155595541004,104.81247788667679,0.4681880533349563,0.0006472118565529464,0.0585388344497108,0.21205057675442127,0.482735697924825,293114.0,0.3271961710239266,0.22511568357752385,0.2258489594197959
2018-07-31,60,0.01,M1_RESIDUAL_POSITIVE,3166,50065,0.009992625037548438,1,0.0003158559696778269,2,3165,0.9996841440303221,1,0.0003158559696778269,31.626658243840808,22.0,27.74296966395595,0.8772020568868925,69.0,91.0,134.0,176,0.4382575614430235,0.0005589019104885012,0.04687905722560671,0.18379107160691102,14.513044503412138,9.947266161441803,13.569510818398962,0.9349871982552426,44.08257266879082,66.94936024844642,85.1871642768383,0.4570855174108144,0.0005919775934621567,0.05095697636550456,0.19733379932634892,0.4718914251473898,302621.0,0.32992624599567905,0.2387203941658505,0.23978070048511507
2018-08-31,60,0.01,M1_RESIDUAL_POSITIVE,3263,53204,0.009997081898318156,3,0.0009193993257738277,4,3260,0.9990806006742262,1,0.00030646644192460924,32.610481152313824,24.0,26.85595633954621,0.8235375680018352,70.0,88.0,124.0,211,0.42082965034830977,0.0005143163119553716,0.043746710773626046,0.171265318397113,14.902874275379812,10.760729372501373,12.926188443208876,0.867362107762225,42.310728302597965,60.47516200304033,98.06356945633888,0.4371135486843869,0.0005370263640765338,0.04595387983667847,0.18147167544980572,0.3938586194527734,275042.0,0.28865587713323476,0.2288080080481477,0.229511383418723
2018-09-28,60,0.01,M1_RESIDUAL_POSITIVE,3334,55549,0.009997820417914617,1,0.00029994001199760045,2,3333,0.9997000599880024,1,0.00029994001199760045,33.32273545290942,26.0,25.087051420324542,0.7528509013246145,70.0,86.0,113.0,160,0.3958379596290862,0.00046994135561646204,0.038920592629930334,0.1555023492772147,15.05051394571211,11.402891665697098,11.935220620667824,0.7930108342956732,40.56002184599637,53.286367618739604,77.43821403384209,0.41212205367244037,0.000488562142564583,0.04071406417135305,0.16376229858690275,0.3634372154358058,267776.0,0.2824006842344494,0.2263188114177068,0.2269996742679406
2018-10-31,60,0.01,M1_RESIDUAL_POSITIVE,3359,56379,0.009996700214778605,1,0.00029770765108663293,2,3358,0.9997022923489134,1,0.00029770765108663293,33.56891932122655,26.0,25.423017112452847,0.7573379669799848,71.0,85.09999999999991,113.0,179,0.39922826767282027,0.0004684610884874595,0.03963355149967186,0.15460543819507264,15.361758756687259,11.617893189191818,12.29055047986785,0.8000744364324525,40.87266626060009,57.76018709123142,82.49724876880646,0.41577810902513157,0.0004882760059043485,0.04286772666235547,0.16332398600465522,0.34231637453543007,259812.0,0.26677354457007085,0.2261066484530448,0.22678179520865255
2018-11-30,60,0.01,M1_RESIDUAL_POSITIVE,3374,56889,0.00999762576378441,2,0.0005927682276229994,3,3372,0.999407231772377,1,0.0002963841138114997,33.72199170124481,28.0,23.309222769074275,0.6912172618859236,66.0,80.0,107.0,157,0.3698263821258305,0.0004379909019351136,0.03708098226370651,0.14405245302255268,15.41186514998514,12.393562227487564,11.420167688207329,0.7409984175872666,38.74907523095608,52.85290297955274,78.69415405392647,0.38903135573681724,0.0004591223043470164,0.040524772757256945,0.15488211121336473,0.36933148625549334,260261.0,0.2810490759518549,0.22950582006411158,0.22991467841339447
2018-12-28,60,0.01,M1_RESIDUAL_POSITIVE,3426,58655,0.009997400726944236,1,0.0002918855808523059,2,3425,0.9997081144191476,1,0.0002918855808523059,34.241097489784,28.0,23.184070496212108,0.6770831601740916,67.0,80.0,106.75,162,0.36274364085797006,0.00042569807524557346,0.0353678288295968,0.1418378654846134,15.462847552154054,12.422373622655869,11.26032210665526,0.7282178828107659,38.00164966285229,52.21051628142595,79.48112294077873,0.38295094761229564,0.00044667287940612795,0.038704834998819354,0.15308165568516177,0.38897041805195753,265274.0,0.27724198187351595,0.22342441477151853,0.2235549196866888
2019-01-31,60,0.01,M1_RESIDUAL_POSITIVE,3492,60937,0.009997397989200178,0,0.0,1,3492,1.0,0,0.0,34.90091638029782,27.0,26.964146770724845,0.7725913691465871,68.0,90.0,141.09000000000015,191,0.3836481797502127,0.0004573016677204462,0.0455470403859724,0.17056139947814958,15.550125526296315,11.561923578381538,12.910638285776027,0.8302594254910203,42.346819426119325,67.53191226810223,95.77041068673134,0.4038528770377179,0.000483771682020813,0.049644910886802264,0.18205405354147317,0.48962941874072635,322586.0,0.29015829574523966,0.21593299518507617,0.2161806247667105
2019-02-28,60,0.01,M1_RESIDUAL_POSITIVE,3522,61991,0.009997772753436386,0,0.0,1,3522,1.0,0,0.0,35.20215786484952,26.0,29.4501767135813,0.8366014613833729,74.0,100.0,143.0,190,0.4147417728412903,0.00048265247166064595,0.046071203884434836,0.1807681760255521,16.19156545840631,11.309322983026505,14.802670936993314,0.9142211094423911,48.504674264788605,74.138578415513,101.44921180605888,0.4391432299759177,0.0005212380002697547,0.05177237394399204,0.19835014443174215,0.5225109026239235,402731.0,0.33123284471499337,0.23340291150460468,0.23346920031786927
2019-03-29,60,0.01,M1_RESIDUAL_POSITIVE,3517,61817,0.009998081801928743,4,0.0011373329542223485,5,3513,0.9988626670457776,1,0.0002843332385555871,35.153255615581465,24.0,32.593473092992625,0.9271822060926206,78.0,105.0,159.0,223,0.4577003217633726,0.00052876509618845,0.049703156089748776,0.1950838766035233,16.866273358510846,10.937353760004044,16.69601827072061,0.9899055894463893,53.08798877596855,82.97916755437853,117.24992948770523,0.47710131442935544,0.0005629550969625259,0.0543805692244835,0.20929445133602978,0.48795843726240945,453037.0,0.34153949610578765,0.24765025257004844,0.24899540831585493
2019-04-30,60,0.01,M1_RESIDUAL_POSITIVE,3515,61735,0.009996186762804503,3,0.0008534850640113798,4,3512,0.9991465149359886,1,0.0002844950213371266,35.12660028449502,26.0,30.024734530142297,0.8547577700935465,74.0,103.0,143.0,199,0.42007289220053456,0.0004923501694268256,0.04696687454442375,0.18500040495666964,16.351566371385267,11.58435207605362,14.996422670225297,0.9171245328807501,49.5228756994009,74.36437655687355,101.44358789920807,0.44019465326432283,0.0005237887365040496,0.05153600153235564,0.19856809761237668,0.4896450688499267,392064.0,0.31865061572701303,0.22749989055790734,0.22795385271124413
2019-05-31,60,0.01,M1_RESIDUAL_POSITIVE,3512,61618,0.009994297129295563,0,0.0,1,3512,1.0,0,0.0,35.08997722095672,26.0,30.23452166737655,0.8616284210443901,73.0,101.44999999999982,149.0,184,0.4243738665098822,0.0004961285694622576,0.047486124184491545,0.1858872407413418,16.238560161907607,11.59810096025467,14.889446062545625,0.9169191057636543,48.338274146616456,73.39032501667728,95.14333033561707,0.44284893003479886,0.0005241288856817823,0.05195409435944371,0.1975338811867867,0.4689418349725071,391738.0,0.3171315373194501,0.23016664419857122,0.23062632080610046
2019-06-28,60,0.01,M1_RESIDUAL_POSITIVE,3528,62184,0.009994811647369466,1,0.0002834467120181406,2,3527,0.9997165532879818,1,0.0002834467120181406,35.25170068027211,28.0,26.61483317964343,0.7549943028575037,69.0,90.0,132.73000000000002,191,0.3823249578895842,0.0004450159856426554,0.0448025215489515,0.1646806252412196,15.940926347747276,12.347572520375252,12.73520388549056,0.798899863638744,41.49263438284397,63.58681684464217,94.47959303855896,0.39864071783477195,0.0004643540227103185,0.048011783336039705,0.17309248973194286,0.41804248305891606,312340.0,0.2772711186126916,0.22191363142514417,0.22241798058747403
2019-07-31,60,0.01,M1_RESIDUAL_POSITIVE,3548,62916,0.009998763583497368,0,0.0,1,3548,1.0,0,0.0,35.46561443066516,30.0,23.301312949351694,0.6570113988834304,66.0,81.0,116.0,164,0.3451579432729799,0.00040351295892411554,0.03658846716256596,0.14432735711106873,15.57867938674894,12.708965882658958,10.886154223624798,0.6987854331789154,37.30731443464754,53.41317262053488,78.9057822227478,0.3636013754852119,0.00041947606584640483,0.038937302144558546,0.15139840803098067,0.40029454307987117,267664.0,0.2564131057460738,0.2080575164534042,0.2081161737740846
2019-08-30,60,0.01,M1_RESIDUAL_POSITIVE,3566,63555,0.009998591969190083,0,0.0,1,3566,1.0,0,0.0,35.64498037016265,31.0,21.013072775473976,0.5895100111505011,65.0,77.0,104.0,143,0.31578383030176926,0.00037788055335015816,0.03271969160569586,0.13094170403587443,15.327582191866032,12.848131716251373,9.77355116308841,0.6376446748577862,35.02268934994936,47.594764044880826,64.80915433168411,0.3369396543263983,0.0003944449611257689,0.03541171939401164,0.13961891014746344,0.37835710285559215,241413.0,0.24228976589953513,0.19733489697843698,0.19739025038572405
2019-09-30,60,0.01,M1_RESIDUAL_POSITIVE,3588,64340,0.00999832480663016,1,0.0002787068004459309,2,3587,0.999721293199554,1,0.0002787068004459309,35.86399108138239,29.0,25.72169910420102,0.7172012463931711,66.0,85.0,132.26000000000022,212,0.3534561592556822,0.00042206734331881775,0.045896798259247744,0.16195212931302455,15.513272160986062,12.274750232696533,11.81329465811029,0.761495997460758,38.17899114787574,58.922731743454975,96.06682676076889,0.37146003915118975,0.00044032222802362173,0.04880496420861249,0.16955056861799947,0.46864740387131065,289237.0,0.2529718052401263,0.19766260445858377,0.1977177097288538
2019-10-31,60,0.01,M1_RESIDUAL_POSITIVE,3628,65783,0.009998361547246563,0,0.0,1,3628,1.0,0,0.0,36.264057331863285,30.0,25.91221628667764,0.7145426682278588,65.0,84.0,138.46000000000004,222,0.348252622413062,0.0004163647256665348,0.04723864828299105,0.16324886368818692,15.669502131468406,12.572808235883713,11.920717624643476,0.760759182048522,37.853860734403085,64.4342003965378,99.79054829478264,0.3675435214197187,0.0004351583608244587,0.05013497152829202,0.17097208731998997,0.48261060865654065,297981.0,0.25268523446812446,0.196177827986404,0.196177827986404
2019-11-29,60,0.01,M1_RESIDUAL_POSITIVE,3638,66142,0.009997728132596037,0,0.0,1,3638,1.0,0,0.0,36.36173721825179,24.0,41.11384840247877,1.1306898830411671,72.0,125.14999999999964,218.0,329,0.4712144597221475,0.0006262945606409151,0.0730020259441807,0.2533488554927278,16.244233332865182,10.128273874521255,19.45099828269741,1.1974094365749062,56.163800041377534,104.5264769789578,164.48226436972618,0.4902696329635112,0.0006689910277071563,0.07948536014483133,0.26539667866023536,0.52820429568047,631025.0,0.3496861630991348,0.2140699021759445,0.2141876523971634
2019-12-31,60,0.01,M1_RESIDUAL_POSITIVE,3641,66254,0.009998158940757128,1,0.00027464982147761604,2,3640,0.9997253501785224,1,0.00027464982147761604,36.39329854435594,24.0,39.72140967149469,1.0914484605753025,72.0,116.0,218.0,311,0.46595800567998746,0.000601829096976709,0.07058441754460108,0.24514746279469918,16.356735985150085,10.446506798267365,18.997567426743718,1.1614522264094245,52.289605528116226,103.61080567240711,157.82793632149696,0.4851050745651071,0.0006451445411237047,0.07727371982508567,0.2580682225766873,0.5251623094307701,594466.0,0.3418229491606315,0.2183425943765207,0.2185827292067396
2020-01-23,60,0.01,M1_RESIDUAL_POSITIVE,3663,67055,0.009997833591498256,4,0.001092001092001092,5,3659,0.9989079989079989,1,0.000273000273000273,36.61206661206661,21.0,42.799922904958834,1.1690113906559108,94.0,137.0,203.0,304,0.5299895634546294,0.0006460790694740012,0.06501379464618597,0.24242040116322422,17.444378197811485,9.380676597356796,21.85185603253349,1.2526589245396522,68.33071816265578,104.69524688959125,160.47324538230896,0.5525015065667116,0.0007013798474553202,0.06966926063454369,0.262414830518338,0.473129314708681,798540.0,0.4171395636752412,0.25765585533745744,0.259283900577227
2020-02-28,60,0.01,M1_RESIDUAL_POSITIVE,3697,68314,0.009999039820516694,199,0.053827427644035704,207,3481,0.9415742493913984,4,0.0010819583446037328,36.9564511766297,15.0,52.96694144744291,1.4332258580320025,104.0,153.0,256.0,359,0.6436080068750301,0.0008261120801005056,0.07598735251924935,0.28940627104253885,20.941785499119003,8.103247791528702,30.867124721921165,1.473949044278947,88.1029572546482,148.43217639446254,212.69800487160683,0.6531305071048077,0.0008581351866732001,0.07973890731916139,0.2978548588590006,0.4151916745665184,1119726.0,0.43955123398876517,0.34002598924012395,0.38243872291473624
2020-03-31,60,0.01,M1_RESIDUAL_POSITIVE,3718,69094,0.009999272059245983,86,0.023130715438407747,89,3628,0.9757934373318988,2,0.0005379236148466917,37.167294244217324,22.0,43.61984271619153,1.1736082381885553,94.0,132.14999999999964,208.82999999999993,293,0.5586282943150176,0.0006394180464615506,0.06607664920253567,0.23795119692013778,20.060511719032665,11.37515902519226,24.454027258029516,1.2190131338887258,73.65070286095143,117.92987716525786,167.23246896266937,0.5710962088324754,0.0006686371760605735,0.06965493639703012,0.24780354320107692,0.4643145495378995,825189.0,0.41013064017912393,0.3298990044395017,0.3487530561575398
2020-04-30,60,0.01,M1_RESIDUAL_POSITIVE,3744,70054,0.009997864960461808,18,0.004807692307692308,19,3726,0.9951923076923077,1,0.0002670940170940171,37.422008547008545,24.0,39.27170593975681,1.0494280629118216,89.0,123.0,185.0,281,0.5072274907464547,0.0005612444602635839,0.058005253090473066,0.21652582293659178,18.750526682131436,11.578382357954979,20.546931204160302,1.095805550024404,63.050204837322234,96.75162872731691,150.63195714354515,0.5218207372017971,0.0005878177893868287,0.061182433494716235,0.22650224417447667,0.4515557067328079,691743.0,0.3815719433806044,0.2975737945814198,0.3021742031225483
2020-05-29,60,0.01,M1_RESIDUAL_POSITIVE,3738,69827,0.009997490139886402,2,0.0005350454788657035,3,3736,0.9994649545211343,1,0.00026752273943285177,37.360620652755486,25.0,34.59661251444437,0.9260181418290421,88.0,113.14999999999964,155.0,213,0.46450315337539516,0.0004969260564463648,0.04640038953413436,0.1887522018703367,17.614120563828035,11.495570600032806,17.242331050253643,0.9788925304429964,55.395699793100356,78.55955611705781,109.69755512475967,0.4823748447827356,0.0005238712108499447,0.04992137299903866,0.20069625543803812,0.4273090536740569,564271.0,0.354441063423902,0.258293856606673,0.25891725288166895
2020-06-30,60,0.01,M1_RESIDUAL_POSITIVE,3749,70222,0.009995123566213175,0,0.0,1,3749,1.0,0,0.0,37.46172312616698,29.0,26.82008736925913,0.7159330946665751,76.0,94.0,125.51999999999998,172,0.3746430470376769,0.00040345697413679896,0.037217681068610974,0.15228133633334281,16.59930819325461,12.602936148643494,12.65636050562119,0.7624631314914859,44.035017991065956,59.33878551363944,78.59121865034103,0.3934129031320479,0.0004218058220548955,0.040236969234918055,0.1611587857828019,0.3850019084268538,368913.0,0.2831421609071896,0.21475388374533094,0.21481118200673577
2020-07-31,60,0.01,M1_RESIDUAL_POSITIVE,3765,70835,0.009996852829560258,12,0.0031872509960159364,13,3753,0.9968127490039841,1,0.0002656042496679947,37.62815405046481,21.0,48.0129946323345,1.2759859165013014,85.0,138.0,251.0,315,0.5465580889542696,0.0006980451684222222,0.07329709889179079,0.2789440248464742,18.191125724515118,9.430329382419586,25.114961800450725,1.3806161411223032,66.82809986472127,134.75216229200376,168.13183400034904,0.5690229461098122,0.0007718727567403559,0.08296510932613727,0.3014005327656306,0.6024484073010506,1031986.0,0.4464776244760739,0.24852369407280925,0.2513273457384171
2020-08-31,60,0.01,M1_RESIDUAL_POSITIVE,3791,71816,0.009996735776791164,5,0.0013189132155104195,6,3786,0.9986810867844896,1,0.0002637826431020839,37.88762859403851,23.0,43.35955728633254,1.1444252093717742,86.0,126.0,228.0999999999999,293,0.5092923217388956,0.0006092611606029093,0.06696279380639412,0.24855185473989083,18.036496322581396,10.327501803636551,22.43662710784101,1.2439570694088031,60.53132504224777,125.52766916751857,157.84541082382202,0.5322963027507106,0.0006719676049939694,0.07615383469101106,0.26925969243080905,0.5968794577997453,854240.0,0.41249306467545255,0.2456975094100405,0.24719725535389162
2020-09-30,60,0.01,M1_RESIDUAL_POSITIVE,3821,72960,0.009997108840508022,17,0.004449097095001309,18,3804,0.9955509029049987,1,0.00026171159382360636,38.18895577074064,22.0,45.40734696986315,1.189017768447417,99.0,144.0,216.80000000000018,268,0.5517665783677002,0.0006317098282344086,0.06245888157894737,0.24537417763157895,19.03832017628194,10.119708061218262,24.22415100657791,1.2723890964265068,74.96558937430382,118.38100833296778,146.85780295729637,0.5723694557815329,0.0006854158630476479,0.0695373613114636,0.26485175645004727,0.5329007624627153,1008280.0,0.45469721050678197,0.2762522327426658,0.2808833904496344
2020-10-30,60,0.01,M1_RESIDUAL_POSITIVE,3864,74612,0.009997164799132182,9,0.002329192546583851,10,3855,0.9976708074534162,1,0.0002587991718426501,38.61904761904762,24.0,41.033078984346524,1.0625088269682823,94.70000000000027,135.0,186.3699999999999,257,0.5110814515762927,0.0005509640288264791,0.054635983487910794,0.2178000857770868,18.35449748060533,10.74924412369728,20.833803795296152,1.1350789536630266,67.18119723200796,96.52854002594945,125.59373489022255,0.5316727744177745,0.0005922371198366331,0.05929651134594172,0.23521090957127194,0.4720418241265847,767849.0,0.38013788318923813,0.2480021828613534,0.25007318230069664
2020-11-30,60,0.01,M1_RESIDUAL_POSITIVE,3936,77425,0.009997959731820952,6,0.001524390243902439,7,3930,0.9984756097560976,1,0.00025406504065040653,39.34197154471545,23.0,41.87184555010142,1.0643047083319288,95.0,130.0,191.0,303,0.5105285963862223,0.0005418558211833111,0.05817888278979658,0.21709396189861155,18.470183316194188,10.549554958939552,20.666112597697506,1.1188904973984737,63.328135922551155,96.74679717421533,151.46886113286018,0.5270598440845982,0.0005721331161505599,0.062001578514891124,0.2293103843010934,0.4381053943163976,718663.0,0.3358747884803707,0.2433200893425708,0.24506342672782971
2020-12-31,60,0.01,M1_RESIDUAL_POSITIVE,4004,80127,0.009998370353104302,0,0.0,1,4004,1.0,0,0.0,40.023476523476525,30.0,32.582806953863034,0.8140923723792703,86.0,110.0,152.9699999999998,223,0.4129935267473175,0.00041527132636516204,0.044179864465161554,0.17183970446915522,17.84092239239118,12.788330018520355,15.547555887323128,0.8714547121147653,51.31237759441135,74.02895323425523,109.57874807715416,0.43306711433573164,0.0004394189099068502,0.0482758395536893,0.1842311406754731,0.45322650853529756,518714.0,0.296281812165333,0.2128811888469671,0.21304080983335574
2021-01-29,60,0.01,M1_RESIDUAL_POSITIVE,4030,81174,0.00999872512374614,6,0.001488833746898263,7,4024,0.9985111662531018,1,0.00024813895781637717,40.2848635235732,29.0,35.8653636790429,0.8902937863511894,93.09999999999991,114.0,158.71000000000004,241,0.46054530961612294,0.00044481960943313574,0.04616626013255476,0.1758506418311282,18.690553935378716,12.874021872878075,17.282085909010654,0.9246427884781937,54.884052357077564,76.93022036105394,114.45137149095535,0.47494852297930845,0.0004602889047852927,0.04758445314065753,0.18177332074284244,0.33412142049836574,558620.0,0.2898983938875457,0.24021302661519875,0.24165214609566923
2021-02-26,60,0.01,M1_RESIDUAL_POSITIVE,4045,81778,0.009998545052628748,4,0.000988875154511743,5,4041,0.9990111248454883,1,0.00024721878862793575,40.43411619283066,28.0,37.09760517215858,0.9174827760606853,91.0,116.0,169.0,274,0.4664780778713489,0.00045532129650630943,0.050838856416151046,0.18431607522805646,18.741139629774246,12.547958433628082,17.79017185824244,0.9492577404406618,55.14944305419922,82.49213415145866,132.46769857406616,0.47961811102435936,0.00046998523060235125,0.05251037701065148,0.18969987158231244,0.3226472095149794,568465.0,0.2838411303880499,0.2407779084198468,0.24191421747597625
2021-03-31,60,0.01,M1_RESIDUAL_POSITIVE,4099,83973,0.009998153318828968,13,0.0031715052451817514,14,4086,0.9968284947548183,1,0.00024396194193705782,40.97243230056111,27.0,40.953742775136114,0.9995438512098112,98.0,126.0,190.01999999999998,283,0.4996014195910454,0.00048770136874636276,0.05247520036202113,0.20067164445714694,19.438225560608245,12.356396555900574,20.031169516192186,1.0305040166210206,61.58856408894062,91.14239379405973,137.94612085819244,0.5114234918310552,0.00050303452751209,0.054302851368428974,0.20644011990598934,0.34213296495161166,714291.0,0.3154045932872096,0.25595519525813754,0.259179927214206
2021-04-30,60,0.01,M1_RESIDUAL_POSITIVE,4136,85486,0.009996982872539228,3,0.0007253384912959381,4,4133,0.999274661508704,1,0.00024177949709864604,41.33752417794971,30.0,36.11537502790313,0.873670490579787,90.0,118.0,170.0,255,0.43979594925923826,0.0004263298177248369,0.04682638092787123,0.18312355239454414,18.76183468312371,13.131088554859161,17.21002959660892,0.9172892676689748,54.77972134947777,81.42486441880465,127.09141805768013,0.4557301811252408,0.0004452175049759875,0.05017054468254081,0.1917139036496629,0.43711322462799174,648096.0,0.31636929537550923,0.22913974866109782,0.22986223634787792
2021-05-31,60,0.01,M1_RESIDUAL_POSITIVE,4160,86480,0.009996855753047144,0,0.0,1,4160,1.0,0,0.0,41.57692307692308,30.0,36.12930631977216,0.8689749901147791,92.0,123.0,164.40999999999985,222,0.4409315821132498,0.0004219032532319665,0.04407377428307123,0.1794114246068455,18.941577607679825,13.03791630268097,17.457203489941126,0.9216340819923646,57.72852934300897,81.21535624891511,112.37985810637474,0.45992601777275754,0.0004445695627619972,0.04769304829327383,0.1898986989538452,0.43831730771772487,680265.0,0.3278821664953989,0.23208451397084515,0.23241973474210778
2021-06-30,60,0.01,M1_RESIDUAL_POSITIVE,4199,88094,0.0099951200976752,0,0.0,1,4199,1.0,0,0.0,41.959514170040485,33.0,31.837192701409304,0.7587598028992761,85.0,109.0,154.0,213,0.3895770491925066,0.0003752599281961773,0.0412003087610961,0.1627239085522283,18.55605031303293,13.92090892791748,15.208817550308703,0.8196150201008411,49.87719603478908,73.99736652910697,105.31626516580582,0.4103989251794349,0.0003981349800368902,0.045905547092185854,0.17650271595538364,0.4709205900549013,569132.0,0.2976447587361661,0.21284660417402915,0.21284660417402915
