window_id,window_start,window_end,network_date,stock_1,name_1,industry_1,stock_2,name_2,industry_2,precision,partial_correlation,abs_partial_correlation,selected,same_industry
1,2023-01-04,2024-01-16,2024-01-16,600036,招商银行,银行,000568,泸州老窖,食品饮料,-0.0,0.0,0.0,False,False
1,2023-01-04,2024-01-16,2024-01-16,600036,招商银行,银行,600887,伊利股份,食品饮料,-0.20394918537847181,0.13601669380999032,0.13601669380999032,True,False
1,2023-01-04,2024-01-16,2024-01-16,600036,招商银行,银行,002460,赣锋锂业,新能源,-0.01627125638098265,0.011996045022566107,0.011996045022566107,True,False
1,2023-01-04,2024-01-16,2024-01-16,600036,招商银行,银行,002415,海康威视,电子,-0.0,0.0,0.0,False,False
1,2023-01-04,2024-01-16,2024-01-16,600036,招商银行,银行,000725,京东方A,电子,-0.0,0.0,0.0,False,False
1,2023-01-04,2024-01-16,2024-01-16,600036,招商银行,银行,603501,韦尔股份,电子,-0.0,0.0,0.0,False,False
1,2023-01-04,2024-01-16,2024-01-16,600036,招商银行,银行,002475,立讯精密,电子,-0.0,0.0,0.0,False,False
1,2023-01-04,2024-01-16,2024-01-16,600036,招商银行,银行,601318,中国平安,非银金融,-0.12304770023824188,0.07345934904605647,0.07345934904605647,True,False
1,2023-01-04,2024-01-16,2024-01-16,600036,招商银行,银行,600030,中信证券,非银金融,-0.21955587123518633,0.13843298465668025,0.13843298465668025,True,False
1,2023-01-04,2024-01-16,2024-01-16,601398,工商银行,银行,601288,农业银行,银行,-1.18991626776788,0.6517867507626147,0.6517867507626147,True,True
1,2023-01-04,2024-01-16,2024-01-16,601398,工商银行,银行,600519,贵州茅台,食品饮料,-0.0,0.0,0.0,False,False
1,2023-01-04,2024-01-16,2024-01-16,601398,工商银行,银行,000858,五粮液,食品饮料,0.0,-0.0,0.0,False,False
1,2023-01-04,2024-01-16,2024-01-16,601398,工商银行,银行,000568,泸州老窖,食品饮料,0.0,-0.0,0.0,False,False
1,2023-01-04,2024-01-16,2024-01-16,601398,工商银行,银行,600887,伊利股份,食品饮料,-0.0,0.0,0.0,False,False
1,2023-01-04,2024-01-16,2024-01-16,601398,工商银行,银行,002460,赣锋锂业,新能源,0.0,-0.0,0.0,False,False
1,2023-01-04,2024-01-16,2024-01-16,601398,工商银行,银行,002415,海康威视,电子,-0.0,0.0,0.0,False,False
1,2023-01-04,2024-01-16,2024-01-16,601398,工商银行,银行,000725,京东方A,电子,-0.0,0.0,0.0,False,False
1,2023-01-04,2024-01-16,2024-01-16,601398,工商银行,银行,603501,韦尔股份,电子,0.0,-0.0,0.0,False,False
1,2023-01-04,2024-01-16,2024-01-16,601398,工商银行,银行,002475,立讯精密,电子,0.0,-0.0,0.0,False,False
1,2023-01-04,2024-01-16,2024-01-16,601398,工商银行,银行,601318,中国平安,非银金融,-0.0,0.0,0.0,False,False
1,2023-01-04,2024-01-16,2024-01-16,601398,工商银行,银行,600030,中信证券,非银金融,-0.05704169177547084,0.03534265164564951,0.03534265164564951,True,False
1,2023-01-04,2024-01-16,2024-01-16,601288,农业银行,银行,600519,贵州茅台,食品饮料,-0.0,0.0,0.0,False,False
1,2023-01-04,2024-01-16,2024-01-16,601288,农业银行,银行,000858,五粮液,食品饮料,0.0,-0.0,0.0,False,False
1,2023-01-04,2024-01-16,2024-01-16,601288,农业银行,银行,000568,泸州老窖,食品饮料,0.0,-0.0,0.0,False,False
1,2023-01-04,2024-01-16,2024-01-16,601288,农业银行,银行,600887,伊利股份,食品饮料,-0.0,0.0,0.0,False,False
1,2023-01-04,2024-01-16,2024-01-16,601288,农业银行,银行,002460,赣锋锂业,新能源,0.0,-0.0,0.0,False,False
1,2023-01-04,2024-01-16,2024-01-16,601288,农业银行,银行,002415,海康威视,电子,0.0,-0.0,0.0,False,False
1,2023-01-04,2024-01-16,2024-01-16,601288,农业银行,银行,000725,京东方A,电子,-0.0,0.0,0.0,False,False
1,2023-01-04,2024-01-16,2024-01-16,601288,农业银行,银行,603501,韦尔股份,电子,0.0,-0.0,0.0,False,False
1,2023-01-04,2024-01-16,2024-01-16,601288,农业银行,银行,002475,立讯精密,电子,0.0,-0.0,0.0,False,False
1,2023-01-04,2024-01-16,2024-01-16,601288,农业银行,银行,601318,中国平安,非银金融,-0.0028563089719000245,0.0016962153170404625,0.0016962153170404625,True,False
1,2023-01-04,2024-01-16,2024-01-16,601288,农业银行,银行,600030,中信证券,非银金融,-0.019754488317446466,0.012389749748834104,0.012389749748834104,True,False
1,2023-01-04,2024-01-16,2024-01-16,600519,贵州茅台,食品饮料,000858,五粮液,食品饮料,-0.5226258168411888,0.2878049850893767,0.2878049850893767,True,True
1,2023-01-04,2024-01-16,2024-01-16,600519,贵州茅台,食品饮料,000568,泸州老窖,食品饮料,-0.5432356937570187,0.30260348630434053,0.30260348630434053,True,True
1,2023-01-04,2024-01-16,2024-01-16,600519,贵州茅台,食品饮料,600887,伊利股份,食品饮料,-0.1355092934787865,0.09269528780655444,0.09269528780655444,True,True
1,2023-01-04,2024-01-16,2024-01-16,600519,贵州茅台,食品饮料,002460,赣锋锂业,新能源,-0.0,0.0,0.0,False,False
1,2023-01-04,2024-01-16,2024-01-16,600519,贵州茅台,食品饮料,002415,海康威视,电子,-0.0,0.0,0.0,False,False
1,2023-01-04,2024-01-16,2024-01-16,600519,贵州茅台,食品饮料,000725,京东方A,电子,-0.0,0.0,0.0,False,False
1,2023-01-04,2024-01-16,2024-01-16,600519,贵州茅台,食品饮料,603501,韦尔股份,电子,-0.0,0.0,0.0,False,False
1,2023-01-04,2024-01-16,2024-01-16,600519,贵州茅台,食品饮料,002475,立讯精密,电子,-0.0,0.0,0.0,False,False
1,2023-01-04,2024-01-16,2024-01-16,600519,贵州茅台,食品饮料,601318,中国平安,非银金融,-0.030703399849211773,0.018800888765827223,0.018800888765827223,True,False
1,2023-01-04,2024-01-16,2024-01-16,600519,贵州茅台,食品饮料,600030,中信证券,非银金融,-0.078764041133696,0.05093787867731586,0.05093787867731586,True,False
1,2023-01-04,2024-01-16,2024-01-16,000858,五粮液,食品饮料,000568,泸州老窖,食品饮料,-0.830319164347129,0.432042799086654,0.432042799086654,True,True
1,2023-01-04,2024-01-16,2024-01-16,000858,五粮液,食品饮料,600887,伊利股份,食品饮料,-0.12014908377453136,0.076772400367927,0.076772400367927,True,True
1,2023-01-04,2024-01-16,2024-01-16,000858,五粮液,食品饮料,002460,赣锋锂业,新能源,-0.07594833669110258,0.05364752402024249,0.05364752402024249,True,False
1,2023-01-04,2024-01-16,2024-01-16,000858,五粮液,食品饮料,002415,海康威视,电子,-0.051983121787666356,0.03589751052311188,0.03589751052311188,True,False
1,2023-01-04,2024-01-16,2024-01-16,000858,五粮液,食品饮料,000725,京东方A,电子,-0.0,0.0,0.0,False,False
1,2023-01-04,2024-01-16,2024-01-16,000858,五粮液,食品饮料,603501,韦尔股份,电子,-0.0,0.0,0.0,False,False
1,2023-01-04,2024-01-16,2024-01-16,000858,五粮液,食品饮料,002475,立讯精密,电子,-0.0,0.0,0.0,False,False
1,2023-01-04,2024-01-16,2024-01-16,000858,五粮液,食品饮料,601318,中国平安,非银金融,-0.053111904443791255,0.030379447110784275,0.030379447110784275,True,False
1,2023-01-04,2024-01-16,2024-01-16,000858,五粮液,食品饮料,600030,中信证券,非银金融,-0.0,0.0,0.0,False,False
1,2023-01-04,2024-01-16,2024-01-16,000568,泸州老窖,食品饮料,600887,伊利股份,食品饮料,-0.16632765929230173,0.10750466458197454,0.10750466458197454,True,True
1,2023-01-04,2024-01-16,2024-01-16,000568,泸州老窖,食品饮料,002460,赣锋锂业,新能源,-0.0,0.0,0.0,False,False
1,2023-01-04,2024-01-16,2024-01-16,000568,泸州老窖,食品饮料,002415,海康威视,电子,-0.017309210175865706,0.012090865843505152,0.012090865843505152,True,False
1,2023-01-04,2024-01-16,2024-01-16,000568,泸州老窖,食品饮料,000725,京东方A,电子,-0.0,0.0,0.0,False,False
1,2023-01-04,2024-01-16,2024-01-16,000568,泸州老窖,食品饮料,603501,韦尔股份,电子,-0.0,0.0,0.0,False,False
1,2023-01-04,2024-01-16,2024-01-16,000568,泸州老窖,食品饮料,002475,立讯精密,电子,-0.0,0.0,0.0,False,False
1,2023-01-04,2024-01-16,2024-01-16,000568,泸州老窖,食品饮料,601318,中国平安,非银金融,-0.033313588442216505,0.01927469808682603,0.01927469808682603,True,False
1,2023-01-04,2024-01-16,2024-01-16,000568,泸州老窖,食品饮料,600030,中信证券,非银金融,-0.007969118888914366,0.004869646399061968,0.004869646399061968,True,False
1,2023-01-04,2024-01-16,2024-01-16,600887,伊利股份,食品饮料,002460,赣锋锂业,新能源,-0.0,0.0,0.0,False,False
1,2023-01-04,2024-01-16,2024-01-16,600887,伊利股份,食品饮料,002415,海康威视,电子,-0.0,0.0,0.0,False,False
1,2023-01-04,2024-01-16,2024-01-16,600887,伊利股份,食品饮料,000725,京东方A,电子,-0.0,0.0,0.0,False,False
1,2023-01-04,2024-01-16,2024-01-16,600887,伊利股份,食品饮料,603501,韦尔股份,电子,-0.0010786417630782644,0.0009054138581179194,0.0009054138581179194,True,False
1,2023-01-04,2024-01-16,2024-01-16,600887,伊利股份,食品饮料,002475,立讯精密,电子,-0.029358222487668076,0.024921350596135056,0.024921350596135056,True,False
1,2023-01-04,2024-01-16,2024-01-16,600887,伊利股份,食品饮料,601318,中国平安,非银金融,-0.06400962922202078,0.045479368576484956,0.045479368576484956,True,False
1,2023-01-04,2024-01-16,2024-01-16,600887,伊利股份,食品饮料,600030,中信证券,非银金融,-0.08993577742612795,0.06748737885749302,0.06748737885749302,True,False
1,2023-01-04,2024-01-16,2024-01-16,002460,赣锋锂业,新能源,002415,海康威视,电子,-0.0,0.0,0.0,False,False
1,2023-01-04,2024-01-16,2024-01-16,002460,赣锋锂业,新能源,000725,京东方A,电子,-0.06422708036390762,0.05951410933294781,0.05951410933294781,True,False
1,2023-01-04,2024-01-16,2024-01-16,002460,赣锋锂业,新能源,603501,韦尔股份,电子,-0.0,0.0,0.0,False,False
1,2023-01-04,2024-01-16,2024-01-16,002460,赣锋锂业,新能源,002475,立讯精密,电子,-0.005556568999040981,0.005214291289998925,0.005214291289998925,True,False
1,2023-01-04,2024-01-16,2024-01-16,002460,赣锋锂业,新能源,601318,中国平安,非银金融,-0.10050525890385202,0.07894137038516999,0.07894137038516999,True,False
1,2023-01-04,2024-01-16,2024-01-16,002460,赣锋锂业,新能源,600030,中信证券,非银金融,-0.018985758321474512,0.015749427649659774,0.015749427649659774,True,False
1,2023-01-04,2024-01-16,2024-01-16,002415,海康威视,电子,000725,京东方A,电子,-0.09183565911191355,0.08319240206108311,0.08319240206108311,True,True
1,2023-01-04,2024-01-16,2024-01-16,002415,海康威视,电子,603501,韦尔股份,电子,-0.09310398969700094,0.08446086330403176,0.08446086330403176,True,True
1,2023-01-04,2024-01-16,2024-01-16,002415,海康威视,电子,002475,立讯精密,电子,-0.16054146721653367,0.14728087769456708,0.14728087769456708,True,True
1,2023-01-04,2024-01-16,2024-01-16,002415,海康威视,电子,601318,中国平安,非银金融,-0.06769065225051481,0.05197746948160723,0.05197746948160723,True,False
1,2023-01-04,2024-01-16,2024-01-16,002415,海康威视,电子,600030,中信证券,非银金融,-0.04958196464804716,0.040209726345492386,0.040209726345492386,True,False
1,2023-01-04,2024-01-16,2024-01-16,000725,京东方A,电子,603501,韦尔股份,电子,-0.24999388391023478,0.22160956880120916,0.22160956880120916,True,True
1,2023-01-04,2024-01-16,2024-01-16,000725,京东方A,电子,002475,立讯精密,电子,-0.12605020092771194,0.11299899440532113,0.11299899440532113,True,True
1,2023-01-04,2024-01-16,2024-01-16,000725,京东方A,电子,601318,中国平安,非银金融,-0.04100709207765743,0.030769278103523815,0.030769278103523815,True,False
1,2023-01-04,2024-01-16,2024-01-16,000725,京东方A,电子,600030,中信证券,非银金融,-0.10920755776834164,0.08654300711458007,0.08654300711458007,True,False
1,2023-01-04,2024-01-16,2024-01-16,603501,韦尔股份,电子,002475,立讯精密,电子,-0.19690377309339374,0.1767665078379749,0.1767665078379749,True,True
1,2023-01-04,2024-01-16,2024-01-16,603501,韦尔股份,电子,601318,中国平安,非银金融,-0.0,0.0,0.0,False,False
1,2023-01-04,2024-01-16,2024-01-16,603501,韦尔股份,电子,600030,中信证券,非银金融,-0.0,0.0,0.0,False,False
1,2023-01-04,2024-01-16,2024-01-16,002475,立讯精密,电子,601318,中国平安,非银金融,-0.0,0.0,0.0,False,False
1,2023-01-04,2024-01-16,2024-01-16,002475,立讯精密,电子,600030,中信证券,非银金融,-0.0,0.0,0.0,False,False
1,2023-01-04,2024-01-16,2024-01-16,601318,中国平安,非银金融,600030,中信证券,非银金融,-0.3076094762884069,0.20662987516356832,0.20662987516356832,True,True
2,2023-02-08,2024-02-21,2024-02-21,000001,平安银行,银行,600036,招商银行,银行,-0.7485641719005997,0.4129427018916406,0.4129427018916406,True,True
2,2023-02-08,2024-02-21,2024-02-21,000001,平安银行,银行,601398,工商银行,银行,-0.09722653246154893,0.05184574058264941,0.05184574058264941,True,True
2,2023-02-08,2024-02-21,2024-02-21,000001,平安银行,银行,601288,农业银行,银行,-0.0,0.0,0.0,False,True
2,2023-02-08,2024-02-21,2024-02-21,000001,平安银行,银行,600519,贵州茅台,食品饮料,-0.0,0.0,0.0,False,False
2,2023-02-08,2024-02-21,2024-02-21,000001,平安银行,银行,000858,五粮液,食品饮料,-0.1615006881861466,0.08212896284689283,0.08212896284689283,True,False
2,2023-02-08,2024-02-21,2024-02-21,000001,平安银行,银行,000568,泸州老窖,食品饮料,-0.03694852790003538,0.01934453785239586,0.01934453785239586,True,False
2,2023-02-08,2024-02-21,2024-02-21,000001,平安银行,银行,600887,伊利股份,食品饮料,-0.0844530303863331,0.05431805910346493,0.05431805910346493,True,False
2,2023-02-08,2024-02-21,2024-02-21,000001,平安银行,银行,002460,赣锋锂业,新能源,-0.0,0.0,0.0,False,False
2,2023-02-08,2024-02-21,2024-02-21,000001,平安银行,银行,002415,海康威视,电子,-0.0,0.0,0.0,False,False
2,2023-02-08,2024-02-21,2024-02-21,000001,平安银行,银行,000725,京东方A,电子,-0.0,0.0,0.0,False,False
2,2023-02-08,2024-02-21,2024-02-21,000001,平安银行,银行,603501,韦尔股份,电子,-0.0,0.0,0.0,False,False
2,2023-02-08,2024-02-21,2024-02-21,000001,平安银行,银行,002475,立讯精密,电子,-0.0,0.0,0.0,False,False
2,2023-02-08,2024-02-21,2024-02-21,000001,平安银行,银行,601318,中国平安,非银金融,-0.3794574605995019,0.22137536414457723,0.22137536414457723,True,False
2,2023-02-08,2024-02-21,2024-02-21,000001,平安银行,银行,600030,中信证券,非银金融,-0.2729469845221221,0.16874165677335376,0.16874165677335376,True,False
2,2023-02-08,2024-02-21,2024-02-21,600036,招商银行,银行,601398,工商银行,银行,-0.10919164246124528,0.06018178583950076,0.06018178583950076,True,True
2,2023-02-08,2024-02-21,2024-02-21,600036,招商银行,银行,601288,农业银行,银行,-0.053838664652937344,0.029973682576291374,0.029973682576291374,True,True
2,2023-02-08,2024-02-21,2024-02-21,600036,招商银行,银行,600519,贵州茅台,食品饮料,-0.08807771114167863,0.051402029453620886,0.051402029453620886,True,False
2,2023-02-08,2024-02-21,2024-02-21,600036,招商银行,银行,000858,五粮液,食品饮料,-0.08554875796965752,0.044965875807731606,0.044965875807731606,True,False
2,2023-02-08,2024-02-21,2024-02-21,600036,招商银行,银行,000568,泸州老窖,食品饮料,-0.0,0.0,0.0,False,False
2,2023-02-08,2024-02-21,2024-02-21,600036,招商银行,银行,600887,伊利股份,食品饮料,-0.18379651615687062,0.1221838111539421,0.1221838111539421,True,False
2,2023-02-08,2024-02-21,2024-02-21,600036,招商银行,银行,002460,赣锋锂业,新能源,-0.008909014828374391,0.006582379019777924,0.006582379019777924,True,False
2,2023-02-08,2024-02-21,2024-02-21,600036,招商银行,银行,002415,海康威视,电子,-0.0,0.0,0.0,False,False
2,2023-02-08,2024-02-21,2024-02-21,600036,招商银行,银行,000725,京东方A,电子,-0.0,0.0,0.0,False,False
2,2023-02-08,2024-02-21,2024-02-21,600036,招商银行,银行,603501,韦尔股份,电子,-0.0,0.0,0.0,False,False
2,2023-02-08,2024-02-21,2024-02-21,600036,招商银行,银行,002475,立讯精密,电子,-0.0,0.0,0.0,False,False
2,2023-02-08,2024-02-21,2024-02-21,600036,招商银行,银行,601318,中国平安,非银金融,-0.195711072302003,0.11801276228107745,0.11801276228107745,True,False
2,2023-02-08,2024-02-21,2024-02-21,600036,招商银行,银行,600030,中信证券,非银金融,-0.1603529208610262,0.10246328377261078,0.10246328377261078,True,False
2,2023-02-08,2024-02-21,2024-02-21,601398,工商银行,银行,601288,农业银行,银行,-1.2233742820539846,0.6583740395072007,0.6583740395072007,True,True
2,2023-02-08,2024-02-21,2024-02-21,601398,工商银行,银行,600519,贵州茅台,食品饮料,-0.0,0.0,0.0,False,False
2,2023-02-08,2024-02-21,2024-02-21,601398,工商银行,银行,000858,五粮液,食品饮料,-0.0,0.0,0.0,False,False
2,2023-02-08,2024-02-21,2024-02-21,601398,工商银行,银行,000568,泸州老窖,食品饮料,0.0,-0.0,0.0,False,False
2,2023-02-08,2024-02-21,2024-02-21,601398,工商银行,银行,600887,伊利股份,食品饮料,-0.0,0.0,0.0,False,False
2,2023-02-08,2024-02-21,2024-02-21,601398,工商银行,银行,002460,赣锋锂业,新能源,0.0,-0.0,0.0,False,False
2,2023-02-08,2024-02-21,2024-02-21,601398,工商银行,银行,002415,海康威视,电子,-0.0,0.0,0.0,False,False
2,2023-02-08,2024-02-21,2024-02-21,601398,工商银行,银行,000725,京东方A,电子,-0.0,0.0,0.0,False,False
2,2023-02-08,2024-02-21,2024-02-21,601398,工商银行,银行,603501,韦尔股份,电子,0.0,-0.0,0.0,False,False
2,2023-02-08,2024-02-21,2024-02-21,601398,工商银行,银行,002475,立讯精密,电子,0.0,-0.0,0.0,False,False
2,2023-02-08,2024-02-21,2024-02-21,601398,工商银行,银行,601318,中国平安,非银金融,-0.0,0.0,0.0,False,False
2,2023-02-08,2024-02-21,2024-02-21,601398,工商银行,银行,600030,中信证券,非银金融,-0.050561769185361975,0.031230661560078775,0.031230661560078775,True,False
2,2023-02-08,2024-02-21,2024-02-21,601288,农业银行,银行,600519,贵州茅台,食品饮料,-0.0,0.0,0.0,False,False
2,2023-02-08,2024-02-21,2024-02-21,601288,农业银行,银行,000858,五粮液,食品饮料,-0.0,0.0,0.0,False,False
2,2023-02-08,2024-02-21,2024-02-21,601288,农业银行,银行,000568,泸州老窖,食品饮料,-0.0,0.0,0.0,False,False
2,2023-02-08,2024-02-21,2024-02-21,601288,农业银行,银行,600887,伊利股份,食品饮料,-0.0,0.0,0.0,False,False
2,2023-02-08,2024-02-21,2024-02-21,601288,农业银行,银行,002460,赣锋锂业,新能源,0.0,-0.0,0.0,False,False
2,2023-02-08,2024-02-21,2024-02-21,601288,农业银行,银行,002415,海康威视,电子,0.0,-0.0,0.0,False,False
2,2023-02-08,2024-02-21,2024-02-21,601288,农业银行,银行,000725,京东方A,电子,-0.0,0.0,0.0,False,False
2,2023-02-08,2024-02-21,2024-02-21,601288,农业银行,银行,603501,韦尔股份,电子,0.0,-0.0,0.0,False,False
2,2023-02-08,2024-02-21,2024-02-21,601288,农业银行,银行,002475,立讯精密,电子,0.0,-0.0,0.0,False,False
2,2023-02-08,2024-02-21,2024-02-21,601288,农业银行,银行,601318,中国平安,非银金融,-0.0,0.0,0.0,False,False
2,2023-02-08,2024-02-21,2024-02-21,601288,农业银行,银行,600030,中信证券,非银金融,-0.034107432664068814,0.021280317563822128,0.021280317563822128,True,False
2,2023-02-08,2024-02-21,2024-02-21,600519,贵州茅台,食品饮料,000858,五粮液,食品饮料,-0.5243732217154801,0.28210835875715123,0.28210835875715123,True,True
2,2023-02-08,2024-02-21,2024-02-21,600519,贵州茅台,食品饮料,000568,泸州老窖,食品饮料,-0.5001660394551868,0.27703134274367575,0.27703134274367575,True,True
2,2023-02-08,2024-02-21,2024-02-21,600519,贵州茅台,食品饮料,600887,伊利股份,食品饮料,-0.10841775368580825,0.07377052907779677,0.07377052907779677,True,True
2,2023-02-08,2024-02-21,2024-02-21,600519,贵州茅台,食品饮料,002460,赣锋锂业,新能源,-0.0,0.0,0.0,False,False
2,2023-02-08,2024-02-21,2024-02-21,600519,贵州茅台,食品饮料,002415,海康威视,电子,-0.0,0.0,0.0,False,False
2,2023-02-08,2024-02-21,2024-02-21,600519,贵州茅台,食品饮料,000725,京东方A,电子,-0.0,0.0,0.0,False,False
2,2023-02-08,2024-02-21,2024-02-21,600519,贵州茅台,食品饮料,603501,韦尔股份,电子,-0.0,0.0,0.0,False,False
2,2023-02-08,2024-02-21,2024-02-21,600519,贵州茅台,食品饮料,002475,立讯精密,电子,-0.0,0.0,0.0,False,False
2,2023-02-08,2024-02-21,2024-02-21,600519,贵州茅台,食品饮料,601318,中国平安,非银金融,-0.08819210156507998,0.054431383375175835,0.054431383375175835,True,False
2,2023-02-08,2024-02-21,2024-02-21,600519,贵州茅台,食品饮料,600030,中信证券,非银金融,-0.05134794691125131,0.03358308429273779,0.03358308429273779,True,False
2,2023-02-08,2024-02-21,2024-02-21,000858,五粮液,食品饮料,000568,泸州老窖,食品饮料,-0.9270237622520474,0.4624456249721321,0.4624456249721321,True,True
2,2023-02-08,2024-02-21,2024-02-21,000858,五粮液,食品饮料,600887,伊利股份,食品饮料,-0.11827535419830171,0.0724822811087731,0.0724822811087731,True,True
2,2023-02-08,2024-02-21,2024-02-21,000858,五粮液,食品饮料,002460,赣锋锂业,新能源,-0.08642265659377628,0.05886294940231517,0.05886294940231517,True,False
2,2023-02-08,2024-02-21,2024-02-21,000858,五粮液,食品饮料,002415,海康威视,电子,-0.05044487739964358,0.03364169502190476,0.03364169502190476,True,False
2,2023-02-08,2024-02-21,2024-02-21,000858,五粮液,食品饮料,000725,京东方A,电子,-0.008248152024986227,0.005368071992109791,0.005368071992109791,True,False
2,2023-02-08,2024-02-21,2024-02-21,000858,五粮液,食品饮料,603501,韦尔股份,电子,-0.0,0.0,0.0,False,False
2,2023-02-08,2024-02-21,2024-02-21,000858,五粮液,食品饮料,002475,立讯精密,电子,-0.009518187372977974,0.006244710180167051,0.006244710180167051,True,False
2,2023-02-08,2024-02-21,2024-02-21,000858,五粮液,食品饮料,601318,中国平安,非银金融,-0.0549542657567118,0.030547536474482426,0.030547536474482426,True,False
2,2023-02-08,2024-02-21,2024-02-21,000858,五粮液,食品饮料,600030,中信证券,非银金融,-0.0014448624174731352,0.0008510970648317046,0.0008510970648317046,True,False
2,2023-02-08,2024-02-21,2024-02-21,000568,泸州老窖,食品饮料,600887,伊利股份,食品饮料,-0.14716754987488487,0.0928514975391248,0.0928514975391248,True,True
2,2023-02-08,2024-02-21,2024-02-21,000568,泸州老窖,食品饮料,002460,赣锋锂业,新能源,-0.0,0.0,0.0,False,False
2,2023-02-08,2024-02-21,2024-02-21,000568,泸州老窖,食品饮料,002415,海康威视,电子,-0.0,0.0,0.0,False,False
2,2023-02-08,2024-02-21,2024-02-21,000568,泸州老窖,食品饮料,000725,京东方A,电子,-0.0,0.0,0.0,False,False
2,2023-02-08,2024-02-21,2024-02-21,000568,泸州老窖,食品饮料,603501,韦尔股份,电子,-0.0,0.0,0.0,False,False
2,2023-02-08,2024-02-21,2024-02-21,000568,泸州老窖,食品饮料,002475,立讯精密,电子,-0.0,0.0,0.0,False,False
2,2023-02-08,2024-02-21,2024-02-21,000568,泸州老窖,食品饮料,601318,中国平安,非银金融,-0.007569715731834689,0.004332051496884194,0.004332051496884194,True,False
2,2023-02-08,2024-02-21,2024-02-21,000568,泸州老窖,食品饮料,600030,中信证券,非银金融,-0.0,0.0,0.0,False,False
2,2023-02-08,2024-02-21,2024-02-21,600887,伊利股份,食品饮料,002460,赣锋锂业,新能源,-0.0,0.0,0.0,False,False
2,2023-02-08,2024-02-21,2024-02-21,600887,伊利股份,食品饮料,002415,海康威视,电子,-0.0,0.0,0.0,False,False
2,2023-02-08,2024-02-21,2024-02-21,600887,伊利股份,食品饮料,000725,京东方A,电子,-0.0,0.0,0.0,False,False
2,2023-02-08,2024-02-21,2024-02-21,600887,伊利股份,食品饮料,603501,韦尔股份,电子,-0.0,0.0,0.0,False,False
2,2023-02-08,2024-02-21,2024-02-21,600887,伊利股份,食品饮料,002475,立讯精密,电子,-0.0,0.0,0.0,False,False
2,2023-02-08,2024-02-21,2024-02-21,600887,伊利股份,食品饮料,601318,中国平安,非银金融,-0.18232847738403066,0.12818474152659667,0.12818474152659667,True,False
2,2023-02-08,2024-02-21,2024-02-21,600887,伊利股份,食品饮料,600030,中信证券,非银金融,-0.06198978470629448,0.04618274793737999,0.04618274793737999,True,False
2,2023-02-08,2024-02-21,2024-02-21,002460,赣锋锂业,新能源,002415,海康威视,电子,-0.00277066975444365,0.002597343675100373,0.002597343675100373,True,False
