analysis_date,window,factor_order,factor_name,factor_orientation,target_name,model_spec,nobs,network_beta,network_beta_bps,partial_r2,status,industry_count,singleton_industry_count,control_count,control_rank,factor_residual_sd
2023-05-31,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,M1_NETWORK_ONLY,4835,0.0016751971545459759,16.75197154545976,0.00026335100587959737,PASS,31.0,0.0,0.0,0.0,0.9999998932387243
2023-05-31,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,M2_INDUSTRY_SIZE,4835,0.0007503596860852897,7.503596860852897,6.006242103895332e-05,PASS,31.0,0.0,1.0,1.0,0.9807082423509456
2023-05-31,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,M3_FULL_CONTROLS,4835,0.0009217429134620929,9.217429134620929,9.046659863720663e-05,PASS,31.0,0.0,5.0,5.0,0.97849629402126
2023-06-30,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,M1_NETWORK_ONLY,4843,0.007635346550621097,76.35346550621097,0.004787023879250785,PASS,31.0,0.0,0.0,0.0,1.0
2023-06-30,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,M2_INDUSTRY_SIZE,4843,0.0025212453308263256,25.212453308263257,0.0007021116745067335,PASS,31.0,0.0,1.0,1.0,0.9800457397893729
2023-06-30,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,M3_FULL_CONTROLS,4843,0.0003438254580310556,3.4382545803105558,1.592651994475336e-05,PASS,31.0,0.0,5.0,5.0,0.9771813806060533
2023-07-31,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,M1_NETWORK_ONLY,4857,0.0013999075799480461,13.999075799480462,0.0002566153843870378,PASS,31.0,0.0,0.0,0.0,1.0
2023-07-31,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,M2_INDUSTRY_SIZE,4857,-1.8397856419999978e-05,-0.18397856419999978,4.8444077083154014e-08,PASS,31.0,0.0,1.0,1.0,0.9783281862827236
2023-07-31,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,M3_FULL_CONTROLS,4857,0.0013337870469871248,13.337870469871248,0.00025482825207945314,PASS,31.0,0.0,5.0,5.0,0.9693859710007007
2023-08-31,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,M1_NETWORK_ONLY,4876,0.0003083391580142365,3.083391580142365,1.0229376797066259e-05,PASS,31.0,0.0,0.0,0.0,1.0000000000000002
2023-08-31,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,M2_INDUSTRY_SIZE,4876,0.0011554920797333715,11.554920797333715,0.00015602966185079836,PASS,31.0,0.0,1.0,1.0,0.9867423111935524
2023-08-31,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,M3_FULL_CONTROLS,4876,-0.0004948258950317668,-4.948258950317667,2.900425324625644e-05,PASS,31.0,0.0,5.0,5.0,0.9781307647022669
2023-09-28,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,M1_NETWORK_ONLY,4896,-0.002373307597031072,-23.73307597031072,0.0005231841119913705,PASS,31.0,0.0,0.0,0.0,1.0
2023-09-28,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,M2_INDUSTRY_SIZE,4896,-0.00270519011342954,-27.051901134295402,0.0007270445973017736,PASS,31.0,0.0,1.0,1.0,0.9921756429927494
2023-09-28,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,M3_FULL_CONTROLS,4896,-0.0031500333275210563,-31.50033327521056,0.000978755001932452,PASS,31.0,0.0,5.0,5.0,0.98371226318847
2023-10-31,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,M1_NETWORK_ONLY,4928,0.0019505147698685766,19.505147698685768,0.00042748454972907357,PASS,31.0,0.0,0.0,0.0,0.9999999999999999
2023-10-31,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,M2_INDUSTRY_SIZE,4928,0.0014165185208532688,14.165185208532687,0.0002422170188910444,PASS,31.0,0.0,1.0,1.0,0.9713148050240817
2023-10-31,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,M3_FULL_CONTROLS,4928,0.0012721675887544927,12.721675887544928,0.00019608222906475348,PASS,31.0,0.0,5.0,5.0,0.9699581377812275
2023-11-30,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,M1_NETWORK_ONLY,4946,0.0003689062128206435,3.689062128206435,1.783415724132542e-05,PASS,31.0,0.0,0.0,0.0,0.9999999999999999
2023-11-30,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,M2_INDUSTRY_SIZE,4946,0.0004175499497845074,4.175499497845074,2.3706129528067166e-05,PASS,31.0,0.0,1.0,1.0,0.9912950467247648
2023-11-30,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,M3_FULL_CONTROLS,4946,-0.0003518466219882279,-3.518466219882279,1.6477284162097483e-05,PASS,31.0,0.0,5.0,5.0,0.978929601892531
2023-12-29,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,M1_NETWORK_ONLY,4974,-0.007874097796053605,-78.74097796053606,0.004560590498922434,PASS,31.0,0.0,0.0,0.0,0.9997668345125332
2023-12-29,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,M2_INDUSTRY_SIZE,4974,-0.0005443806533004673,-5.443806533004674,3.258389990434818e-05,PASS,31.0,0.0,1.0,1.0,0.9805707688237675
2023-12-29,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,M3_FULL_CONTROLS,4974,-0.0004812575006254319,-4.8125750062543196,2.8119459803521707e-05,PASS,31.0,0.0,5.0,5.0,0.9736694989072489
2024-01-31,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,M1_NETWORK_ONLY,5010,-0.00961195011927667,-96.11950119276669,0.006496960448336475,PASS,31.0,0.0,0.0,0.0,1.0
2024-01-31,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,M2_INDUSTRY_SIZE,5010,-0.008217106635929157,-82.17106635929157,0.006461345740812585,PASS,31.0,0.0,1.0,1.0,0.9672088921353234
2024-01-31,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,M3_FULL_CONTROLS,5010,-0.006395865790662654,-63.95865790662654,0.004135188154967273,PASS,31.0,0.0,5.0,5.0,0.9599346526661504
2024-02-29,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,M1_NETWORK_ONLY,5038,-0.0020870492887327063,-20.870492887327064,0.00026527926664488,PASS,31.0,0.0,0.0,0.0,1.0000000000000002
2024-02-29,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,M2_INDUSTRY_SIZE,5038,-0.00019313187641620028,-1.9313187641620029,2.3232117273286335e-06,PASS,31.0,0.0,1.0,1.0,0.9552307881777263
2024-02-29,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,M3_FULL_CONTROLS,5038,0.00017722312051373789,1.7722312051373788,1.9494817451448654e-06,PASS,31.0,0.0,5.0,5.0,0.9446772388809542
2024-03-29,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,M1_NETWORK_ONLY,5044,0.007038612420532093,70.38612420532093,0.0034354977696187117,PASS,31.0,0.0,0.0,0.0,0.9999999999999999
2024-03-29,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,M2_INDUSTRY_SIZE,5044,0.005652684293709134,56.52684293709134,0.0024554551648492406,PASS,31.0,0.0,1.0,1.0,0.9945511039193508
2024-03-29,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,M3_FULL_CONTROLS,5044,0.0032809080232759436,32.809080232759435,0.0008579337268251885,PASS,31.0,0.0,5.0,5.0,0.9833118130512715
2024-04-30,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,M1_NETWORK_ONLY,5057,-0.0033438343945718487,-33.438343945718486,0.00097757998635839,PASS,31.0,0.0,0.0,0.0,1.0
2024-04-30,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,M2_INDUSTRY_SIZE,5057,-0.0021447317733204485,-21.447317733204486,0.0004176932507783393,PASS,31.0,0.0,1.0,1.0,0.9813200353229766
2024-04-30,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,M3_FULL_CONTROLS,5057,-0.0011349847525913212,-11.349847525913212,0.00011896382572784692,PASS,31.0,0.0,5.0,5.0,0.9756714035843047
2024-05-31,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,M1_NETWORK_ONLY,5048,0.007497335269534131,74.9733526953413,0.006068510769715596,PASS,31.0,0.0,0.0,0.0,1.0
2024-05-31,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,M2_INDUSTRY_SIZE,5048,0.002216386628474798,22.163866284747982,0.0005725506396095925,PASS,31.0,0.0,1.0,1.0,0.9718526741123886
2024-05-31,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,M3_FULL_CONTROLS,5048,0.0031273997148109495,31.273997148109494,0.0011647566543905308,PASS,31.0,0.0,5.0,5.0,0.9638386671496201
2024-06-28,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,M1_NETWORK_ONLY,5051,0.001467118285118789,14.67118285118789,0.00017687047492298547,PASS,31.0,0.0,0.0,0.0,1.0001978327293715
2024-06-28,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,M2_INDUSTRY_SIZE,5051,0.0005732440896587887,5.732440896587887,2.8006814810965786e-05,PASS,31.0,0.0,1.0,1.0,0.9908992871594801
2024-06-28,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,M3_FULL_CONTROLS,5051,-0.0016203010709959895,-16.203010709959894,0.00022567795738415164,PASS,31.0,0.0,5.0,5.0,0.9698018150870357
2024-07-31,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,M1_NETWORK_ONLY,5050,0.0021739137508303735,21.739137508303735,0.0005255634663891007,PASS,31.0,0.0,0.0,0.0,1.0000973410381298
2024-07-31,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,M2_INDUSTRY_SIZE,5050,0.00044107256499128274,4.410725649912828,2.236902928653972e-05,PASS,31.0,0.0,1.0,1.0,0.9875966001928786
2024-07-31,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,M3_FULL_CONTROLS,5050,-0.002455772671375234,-24.55772671375234,0.0006946445770185106,PASS,31.0,0.0,5.0,5.0,0.9700274933263072
2024-08-30,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,M1_NETWORK_ONLY,5055,0.0032369544966913536,32.36954496691354,0.0006208103973597279,PASS,31.0,0.0,0.0,0.0,1.0
2024-08-30,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,M2_INDUSTRY_SIZE,5055,0.001408018506781783,14.08018506781783,0.0001300283531485702,PASS,31.0,0.0,1.0,1.0,0.9735978650460793
2024-08-30,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,M3_FULL_CONTROLS,5055,0.0013786403985719831,13.786403985719831,0.00013426675292160795,PASS,31.0,0.0,5.0,5.0,0.9710214753371884
2024-09-30,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,M1_NETWORK_ONLY,5058,-0.008488338896647454,-84.88338896647454,0.0017058089552796085,PASS,31.0,0.0,0.0,0.0,1.0
2024-09-30,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,M2_INDUSTRY_SIZE,5058,-0.0030002055092806573,-30.00205509280657,0.00021955948191010322,PASS,31.0,0.0,1.0,1.0,0.9672675684698003
2024-09-30,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,M3_FULL_CONTROLS,5058,0.0009248640413471388,9.248640413471389,2.0906671828191392e-05,PASS,31.0,0.0,5.0,5.0,0.951699429877132
2024-10-31,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,M1_NETWORK_ONLY,5064,0.0006784008023299294,6.784008023299294,1.8644244311305513e-05,PASS,31.0,0.0,0.0,0.0,1.0
2024-10-31,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,M2_INDUSTRY_SIZE,5064,0.0004562457463239649,4.562457463239649,8.53717881088567e-06,PASS,31.0,0.0,1.0,1.0,0.9722984958221853
2024-10-31,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,M3_FULL_CONTROLS,5064,0.0034583550817724865,34.58355081772486,0.0005194105956241035,PASS,31.0,0.0,5.0,5.0,0.9670399349646739
2024-11-29,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,M1_NETWORK_ONLY,5062,-0.0004221472173745258,-4.2214721737452585,1.2267703746959846e-05,PASS,31.0,0.0,0.0,0.0,1.0
2024-11-29,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,M2_INDUSTRY_SIZE,5062,-0.00039204425839169,-3.9204425839169,1.0824762884165118e-05,PASS,31.0,0.0,1.0,1.0,0.9838606869131032
2024-11-29,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,M3_FULL_CONTROLS,5062,-0.0002702337286762538,-2.702337286762538,5.388377144144307e-06,PASS,31.0,0.0,5.0,5.0,0.9780699920837337
2024-12-31,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,M1_NETWORK_ONLY,5065,-0.0013090136179171607,-13.090136179171607,0.00018613554393598353,PASS,31.0,0.0,0.0,0.0,0.9999999999999999
2024-12-31,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,M2_INDUSTRY_SIZE,5065,-0.0007102441390926726,-7.102441390926725,5.75601869889919e-05,PASS,31.0,0.0,1.0,1.0,0.9848928643675053
2024-12-31,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,M3_FULL_CONTROLS,5065,-0.0008907787962516892,-8.907787962516892,8.948356295668258e-05,PASS,31.0,0.0,5.0,5.0,0.9756711860832172
2025-01-27,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,M1_NETWORK_ONLY,5070,-0.002458076568977645,-24.58076568977645,0.0003016529699230164,PASS,31.0,0.0,0.0,0.0,1.000052139807086
2025-01-27,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,M2_INDUSTRY_SIZE,5070,-0.001902523734197766,-19.02523734197766,0.00019406576193925495,PASS,31.0,0.0,1.0,1.0,0.9853882470055829
2025-01-27,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,M3_FULL_CONTROLS,5070,-0.00039835898390513474,-3.9835898390513473,8.503740940524196e-06,PASS,31.0,0.0,5.0,5.0,0.9664536285717736
2025-02-28,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,M1_NETWORK_ONLY,5075,0.005996450614266805,59.96450614266806,0.0030488415007954295,PASS,31.0,0.0,0.0,0.0,1.0
2025-02-28,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,M2_INDUSTRY_SIZE,5075,0.0032395163243926243,32.39516324392624,0.0009211024658548617,PASS,31.0,0.0,1.0,1.0,0.9872637015524379
2025-02-28,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,M3_FULL_CONTROLS,5075,-0.00035708983456507297,-3.5708983456507295,1.1601127471672079e-05,PASS,31.0,0.0,5.0,5.0,0.9751368024528368
2025-03-31,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,M1_NETWORK_ONLY,5081,0.0010664800288484662,10.664800288484662,9.27250146462999e-05,PASS,31.0,0.0,0.0,0.0,1.0
2025-03-31,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,M2_INDUSTRY_SIZE,5081,0.0018236254634312618,18.23625463431262,0.0002875751636952639,PASS,31.0,0.0,1.0,1.0,0.994340684251329
2025-03-31,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,M3_FULL_CONTROLS,5081,0.0016263075057246824,16.263075057246823,0.00022789607490947272,PASS,31.0,0.0,5.0,5.0,0.9772791812717683
2025-04-30,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,M1_NETWORK_ONLY,5081,-0.0013555749245175394,-13.555749245175393,0.00013202607866613647,PASS,31.0,0.0,0.0,0.0,1.0
2025-04-30,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,M2_INDUSTRY_SIZE,5081,-0.004741644199482449,-47.416441994824496,0.0017305993530221109,PASS,31.0,0.0,1.0,1.0,0.9770942447642553
2025-04-30,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,M3_FULL_CONTROLS,5081,-0.002506547370183752,-25.065473701837522,0.0004891191898166447,PASS,31.0,0.0,5.0,5.0,0.9679031988657943
2025-05-30,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,M1_NETWORK_ONLY,5074,0.005032853578752372,50.32853578752372,0.0017473524107810556,PASS,31.0,0.0,0.0,0.0,1.0
2025-05-30,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,M2_INDUSTRY_SIZE,5074,0.003375026147252621,33.750261472526205,0.0008961780309958423,PASS,31.0,0.0,1.0,1.0,0.9908553484890336
2025-05-30,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,M3_FULL_CONTROLS,5074,0.0026696727584897438,26.696727584897438,0.0005512276208543554,PASS,31.0,0.0,5.0,5.0,0.9803313316235622
2025-06-30,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,M1_NETWORK_ONLY,5081,-0.0019060666835974587,-19.060666835974587,8.81877045163515e-05,PASS,31.0,0.0,0.0,0.0,0.9999999999999999
2025-06-30,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,M2_INDUSTRY_SIZE,5081,0.0002540639496891328,2.5406394968913277,1.565107191181525e-06,PASS,31.0,0.0,1.0,1.0,0.9784489829769332
2025-06-30,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,M3_FULL_CONTROLS,5081,-0.0006393889991430998,-6.393889991430998,9.83170874813144e-06,PASS,31.0,0.0,5.0,5.0,0.9707712417271248
2025-07-31,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,M1_NETWORK_ONLY,5090,0.0032628507916642913,32.62850791664291,0.00048186039225883714,PASS,31.0,0.0,0.0,0.0,1.0
2025-07-31,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,M2_INDUSTRY_SIZE,5090,-0.002441343033410519,-24.41343033410519,0.0002929873725880938,PASS,31.0,0.0,1.0,1.0,0.97473879024935
2025-07-31,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,M3_FULL_CONTROLS,5090,-0.001197004130986873,-11.97004130986873,7.051892712428565e-05,PASS,31.0,0.0,5.0,5.0,0.9680221748659085
2025-08-29,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,M1_NETWORK_ONLY,5100,0.005140185368335077,51.40185368335077,0.0012844730884558064,PASS,31.0,0.0,0.0,0.0,0.9999999999999999
2025-08-29,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,M2_INDUSTRY_SIZE,5100,0.0031764253981128136,31.764253981128135,0.0005331310820132495,PASS,31.0,0.0,1.0,1.0,0.991004134531316
2025-08-29,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,M3_FULL_CONTROLS,5100,0.001139545282552915,11.39545282552915,6.883321043515966e-05,PASS,31.0,0.0,5.0,5.0,0.9820580513363527
2025-09-30,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,M1_NETWORK_ONLY,5109,0.0016708575508856754,16.708575508856754,0.00025384297761732455,PASS,31.0,0.0,0.0,0.0,1.0
2025-09-30,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,M2_INDUSTRY_SIZE,5109,0.0010358836565744897,10.358836565744896,0.00010275762130262933,PASS,31.0,0.0,1.0,1.0,0.9882055034957798
2025-09-30,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,M3_FULL_CONTROLS,5109,0.002286728389075532,22.867283890755317,0.0004965956274353145,PASS,31.0,0.0,5.0,5.0,0.977385841422995
2025-10-31,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,M1_NETWORK_ONLY,5120,0.00042854437751756663,4.285443775175667,1.3601164287280199e-05,PASS,31.0,0.0,0.0,0.0,1.0
2025-10-31,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,M2_INDUSTRY_SIZE,5120,0.0008555653075054908,8.555653075054908,5.6292292781812137e-05,PASS,31.0,0.0,1.0,1.0,0.9883810945414306
2025-10-31,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,M3_FULL_CONTROLS,5120,-2.7305617191059508e-05,-0.27305617191059506,5.796757851506129e-08,PASS,31.0,0.0,5.0,5.0,0.9836763630838612
2025-11-28,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,M1_NETWORK_ONLY,5122,-0.00020706427607878214,-2.0706427607878215,1.9215875822764517e-06,PASS,31.0,0.0,0.0,0.0,0.9999999999999999
2025-11-28,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,M2_INDUSTRY_SIZE,5122,6.953700114075483e-05,0.6953700114075483,2.3300515883395434e-07,PASS,31.0,0.0,1.0,1.0,0.981228050317462
2025-11-28,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,M3_FULL_CONTROLS,5122,0.0009433613542509028,9.433613542509027,4.2341326706440974e-05,PASS,31.0,0.0,5.0,5.0,0.973729375972997
2025-12-31,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,M1_NETWORK_ONLY,5124,-0.00036362102058194875,-3.6362102058194874,5.167604273159654e-06,PASS,31.0,0.0,0.0,0.0,1.0
2025-12-31,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,M2_INDUSTRY_SIZE,5124,-0.0014141286596198114,-14.141286596198114,8.353678191697078e-05,PASS,31.0,0.0,1.0,1.0,0.9906151786446961
2025-12-31,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,M3_FULL_CONTROLS,5124,-0.0010757567267903566,-10.757567267903566,4.8262443861357696e-05,PASS,31.0,0.0,5.0,5.0,0.9840837536604258
2026-01-30,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,M1_NETWORK_ONLY,5130,-0.003862482338329429,-38.62482338329429,0.0012967724119067325,PASS,31.0,0.0,0.0,0.0,1.0
2026-01-30,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,M2_INDUSTRY_SIZE,5130,-0.0008187246096415859,-8.187246096415858,5.926608422535118e-05,PASS,31.0,0.0,1.0,1.0,0.9671271384839358
2026-01-30,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,M3_FULL_CONTROLS,5130,-0.0008051894421563776,-8.051894421563777,5.650436966553318e-05,PASS,31.0,0.0,5.0,5.0,0.958811218566582
2026-02-27,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,M1_NETWORK_ONLY,5134,-0.0003233812561274103,-3.233812561274103,7.331855479852933e-06,PASS,31.0,0.0,0.0,0.0,1.0000000000000002
2026-02-27,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,M2_INDUSTRY_SIZE,5134,0.0007978204473962512,7.978204473962512,4.880720324629273e-05,PASS,31.0,0.0,1.0,1.0,0.9908224083218893
2026-02-27,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,M3_FULL_CONTROLS,5134,0.00044199365800630353,4.419936580063036,1.5046388361472651e-05,PASS,31.0,0.0,5.0,5.0,0.9812063037753104
2026-03-31,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,M1_NETWORK_ONLY,5135,-0.013658227314062497,-136.58227314062498,0.007075477197513558,PASS,31.0,0.0,0.0,0.0,1.0
2026-03-31,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,M2_INDUSTRY_SIZE,5135,-0.006522235898723413,-65.22235898723413,0.0017144947576438474,PASS,31.0,0.0,1.0,1.0,0.9781585053237496
2026-03-31,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,M3_FULL_CONTROLS,5135,-0.004267505428702165,-42.67505428702165,0.0007359825844031054,PASS,31.0,0.0,5.0,5.0,0.9680535464720708
2026-04-30,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,M1_NETWORK_ONLY,5139,-0.007842191799743901,-78.42191799743901,0.0020781410184982363,PASS,31.0,0.0,0.0,0.0,0.9999999999999999
2026-04-30,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,M2_INDUSTRY_SIZE,5139,-0.004024092162920051,-40.24092162920051,0.000614001573139511,PASS,31.0,0.0,1.0,1.0,0.990506635559012
2026-04-30,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,M3_FULL_CONTROLS,5139,-0.0032328982838553872,-32.32898283855387,0.00040660711060303,PASS,31.0,0.0,5.0,5.0,0.9858626422749132
2026-05-29,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,M1_NETWORK_ONLY,5135,0.006849518209206291,68.4951820920629,0.001057440792636699,PASS,31.0,0.0,0.0,0.0,1.0
2026-05-29,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,M2_INDUSTRY_SIZE,5135,0.0041786491414999545,41.786491414999546,0.0004766657406594099,PASS,31.0,0.0,1.0,1.0,0.9755866729624822
2026-05-29,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,M3_FULL_CONTROLS,5135,0.008995551503295611,89.95551503295611,0.0023234898724820985,PASS,31.0,0.0,5.0,5.0,0.9700765379395808
2026-06-30,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,M1_NETWORK_ONLY,5139,-0.005817078392077105,-58.17078392077105,0.0008204445945201311,PASS,31.0,0.0,0.0,0.0,1.0000000000000002
2026-06-30,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,M2_INDUSTRY_SIZE,5139,-0.002849723665851909,-28.49723665851909,0.0002784165227770474,PASS,31.0,0.0,1.0,1.0,0.9787905360970143
2026-06-30,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,M3_FULL_CONTROLS,5139,-0.00407784847710055,-40.7784847710055,0.0011456818511069722,PASS,31.0,0.0,5.0,5.0,0.9767572271100725
2026-07-31,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,M1_NETWORK_ONLY,5157,0.009354302214309438,93.54302214309439,0.00399505582607973,PASS,31.0,0.0,0.0,0.0,1.0
2026-07-31,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,M2_INDUSTRY_SIZE,5157,0.006253352833660352,62.53352833660352,0.0020731020420315938,PASS,31.0,0.0,1.0,1.0,0.9773053889252531
