analysis_date,window,factor_order,factor_name,factor_orientation,target_name,target_role,portfolio,portfolio_weighting,sort_portfolio_n,return_observation_n,return_coverage_within_portfolio,portfolio_mean_return,portfolio_median_return
2016-04-29,120,3,cross_industry_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,1,EQUAL_WEIGHT,643,643,1.0,-0.014103581748324245,-0.021785566623027334
2016-04-29,120,3,cross_industry_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,2,EQUAL_WEIGHT,204,204,1.0,-0.0014269715442001539,-0.012931688765027545
2016-04-29,120,3,cross_industry_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,3,EQUAL_WEIGHT,450,450,1.0,-0.005511068330155864,-0.018962138587390688
2016-04-29,120,3,cross_industry_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,4,EQUAL_WEIGHT,376,376,1.0,-0.004355063908461353,-0.020274734680356322
2016-04-29,120,3,cross_industry_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,5,EQUAL_WEIGHT,404,404,1.0,-0.0013986637200062181,-0.005833222472152899
2016-04-29,120,3,cross_industry_degree_percentile,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,1,EQUAL_WEIGHT,643,643,1.0,-0.02004356634888079,-0.027723418134376888
2016-04-29,120,3,cross_industry_degree_percentile,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,2,EQUAL_WEIGHT,204,204,1.0,-0.007371563692173707,-0.018872510344878697
2016-04-29,120,3,cross_industry_degree_percentile,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,3,EQUAL_WEIGHT,450,450,1.0,-0.011453906235968644,-0.02490048527875708
2016-04-29,120,3,cross_industry_degree_percentile,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,4,EQUAL_WEIGHT,376,376,1.0,-0.01029831743234017,-0.02621277231363163
2016-04-29,120,3,cross_industry_degree_percentile,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,5,EQUAL_WEIGHT,404,404,1.0,-0.007342866602518997,-0.011776474783091188
2016-04-29,120,5,delta_residual_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,1,EQUAL_WEIGHT,394,394,1.0,-0.002744405406827523,-0.011408408228014939
2016-04-29,120,5,delta_residual_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,2,EQUAL_WEIGHT,391,391,1.0,-0.0026105202638812635,-0.012851659641505732
2016-04-29,120,5,delta_residual_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,3,EQUAL_WEIGHT,460,460,1.0,-0.013408931531566717,-0.014021072328164203
2016-04-29,120,5,delta_residual_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,4,EQUAL_WEIGHT,324,324,1.0,-0.0021791372443711347,-0.013209366853023504
2016-04-29,120,5,delta_residual_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,5,EQUAL_WEIGHT,392,392,1.0,-0.010502318537704383,-0.025005017713841192
2016-04-29,120,5,delta_residual_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,1,EQUAL_WEIGHT,394,394,1.0,-0.008688159446948245,-0.01735083857129091
2016-04-29,120,5,delta_residual_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,2,EQUAL_WEIGHT,391,391,1.0,-0.00855462217516085,-0.018791946308724557
2016-04-29,120,5,delta_residual_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,3,EQUAL_WEIGHT,460,460,1.0,-0.0193490931807453,-0.019961354478139477
2016-04-29,120,5,delta_residual_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,4,EQUAL_WEIGHT,324,324,1.0,-0.008123115160487292,-0.01915002570512011
2016-04-29,120,5,delta_residual_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,5,EQUAL_WEIGHT,392,392,1.0,-0.016443413991607533,-0.030942004541171908
2016-04-29,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,1,EQUAL_WEIGHT,399,399,1.0,-0.002220484721947348,-0.011748045435204232
2016-04-29,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,2,EQUAL_WEIGHT,386,386,1.0,-0.0042868911893383195,-0.01238647803809304
2016-04-29,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,3,EQUAL_WEIGHT,393,393,1.0,-0.012945499611884372,-0.016640489881992907
2016-04-29,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,4,EQUAL_WEIGHT,391,391,1.0,-0.004911984273542742,-0.014206285605600336
2016-04-29,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,5,EQUAL_WEIGHT,392,392,1.0,-0.00904129181218704,-0.02131852445983392
2016-04-29,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,1,EQUAL_WEIGHT,399,399,1.0,-0.00816452865348735,-0.017689554630273833
2016-04-29,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,2,EQUAL_WEIGHT,386,386,1.0,-0.010230305920620636,-0.01832819296573017
2016-04-29,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,3,EQUAL_WEIGHT,393,393,1.0,-0.01888577714148445,-0.02258064516129056
2016-04-29,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,4,EQUAL_WEIGHT,391,391,1.0,-0.010855012079096681,-0.020146520146520328
2016-04-29,120,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,5,EQUAL_WEIGHT,392,392,1.0,-0.014982952537768273,-0.02725608084222899
2016-04-29,120,8,neighbor_retention_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,1,EQUAL_WEIGHT,352,352,1.0,-0.005569054032473317,-0.014259831542300663
2016-04-29,120,8,neighbor_retention_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,2,EQUAL_WEIGHT,428,428,1.0,0.0040417722041901465,-0.009931125179897386
2016-04-29,120,8,neighbor_retention_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,3,EQUAL_WEIGHT,260,260,1.0,0.0010327593238037528,-0.015537715957556878
2016-04-29,120,8,neighbor_retention_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,4,EQUAL_WEIGHT,345,345,1.0,-0.004305626660067808,-0.013139175784621435
2016-04-29,120,8,neighbor_retention_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,5,EQUAL_WEIGHT,346,346,1.0,-0.014262852972138985,-0.014190613556250134
2016-04-29,120,8,neighbor_retention_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,1,EQUAL_WEIGHT,352,352,1.0,-0.011511974136907821,-0.02020086220965551
2016-04-29,120,8,neighbor_retention_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,2,EQUAL_WEIGHT,428,428,1.0,-0.0019044896296718885,-0.01587301587301566
2016-04-29,120,8,neighbor_retention_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,3,EQUAL_WEIGHT,260,260,1.0,-0.004912261805899872,-0.021477577550037798
2016-04-29,120,8,neighbor_retention_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,4,EQUAL_WEIGHT,345,345,1.0,-0.010249086844366137,-0.019079685746352302
2016-04-29,120,8,neighbor_retention_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,5,EQUAL_WEIGHT,346,346,1.0,-0.02020248474179934,-0.02013075328524689
2016-04-29,252,2,delta_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,1,EQUAL_WEIGHT,321,321,1.0,-0.010350771986953784,-0.027359903479386077
2016-04-29,252,2,delta_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,2,EQUAL_WEIGHT,570,570,1.0,-0.016271154831937463,-0.02087558067482105
2016-04-29,252,2,delta_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,3,EQUAL_WEIGHT,68,68,1.0,-0.009318364178537087,-0.016443669592665494
2016-04-29,252,2,delta_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,4,EQUAL_WEIGHT,322,322,1.0,-0.007484334340893828,-0.01123145582397239
2016-04-29,252,2,delta_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,5,EQUAL_WEIGHT,318,318,1.0,0.009136307522045205,-0.0007912200570734857
2016-04-29,252,2,delta_degree_percentile,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,1,EQUAL_WEIGHT,321,321,1.0,-0.016291795126952453,-0.03329506314580927
2016-04-29,252,2,delta_degree_percentile,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,2,EQUAL_WEIGHT,570,570,1.0,-0.02221032783254055,-0.02681311751103647
2016-04-29,252,2,delta_degree_percentile,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,3,EQUAL_WEIGHT,68,68,1.0,-0.015259594678797362,-0.02238326431529368
2016-04-29,252,2,delta_degree_percentile,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,4,EQUAL_WEIGHT,322,322,1.0,-0.013426471607633135,-0.017172946881196683
2016-04-29,252,2,delta_degree_percentile,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,5,EQUAL_WEIGHT,318,318,1.0,0.0031881441960288177,-0.0067362756042000935
2016-04-29,252,7,neighbor_jaccard_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,1,EQUAL_WEIGHT,216,216,1.0,0.0032087936306212862,-0.013248295543316852
2016-04-29,252,7,neighbor_jaccard_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,2,EQUAL_WEIGHT,177,177,1.0,0.010187434925772787,-0.002423708639988341
2016-04-29,252,7,neighbor_jaccard_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,3,EQUAL_WEIGHT,201,201,1.0,-0.0022862224823840074,-0.011287295247278496
2016-04-29,252,7,neighbor_jaccard_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,4,EQUAL_WEIGHT,194,194,1.0,-0.007153064163849733,-0.0028442164176567045
2016-04-29,252,7,neighbor_jaccard_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,5,EQUAL_WEIGHT,195,195,1.0,-0.010892380422246023,-0.0245015982396333
2016-04-29,252,7,neighbor_jaccard_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,1,EQUAL_WEIGHT,216,216,1.0,-0.002737146337009668,-0.019189070718878046
2016-04-29,252,7,neighbor_jaccard_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,2,EQUAL_WEIGHT,177,177,1.0,0.004239214499040704,-0.008368200836820081
2016-04-29,252,7,neighbor_jaccard_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,3,EQUAL_WEIGHT,201,201,1.0,-0.008230346671024116,-0.017229369733427116
2016-04-29,252,7,neighbor_jaccard_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,4,EQUAL_WEIGHT,194,194,1.0,-0.013095253581027373,-0.008788239306021479
2016-04-29,252,7,neighbor_jaccard_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,5,EQUAL_WEIGHT,195,195,1.0,-0.016833310866832003,-0.030439121756487202
2016-05-31,60,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,1,EQUAL_WEIGHT,471,471,1.0,0.00025788228296599885,-0.014228531753332246
2016-05-31,60,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,2,EQUAL_WEIGHT,460,460,1.0,0.003384297317722901,-0.010595975021196049
2016-05-31,60,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,3,EQUAL_WEIGHT,476,476,1.0,-0.005304496329577677,-0.02553873909136186
2016-05-31,60,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,4,EQUAL_WEIGHT,415,415,1.0,-0.008265218587132145,-0.029695557702632082
2016-05-31,60,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,5,EQUAL_WEIGHT,443,443,1.0,-0.026528709060356058,-0.05086995719063384
2016-05-31,60,1,residual_degree_percentile,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,1,EQUAL_WEIGHT,471,471,1.0,0.06458677011469008,0.050102951269732285
2016-05-31,60,1,residual_degree_percentile,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,2,EQUAL_WEIGHT,460,460,1.0,0.0677122152712297,0.05373641169048507
2016-05-31,60,1,residual_degree_percentile,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,3,EQUAL_WEIGHT,476,476,1.0,0.05902642171344985,0.03879861175970978
2016-05-31,60,1,residual_degree_percentile,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,4,EQUAL_WEIGHT,415,415,1.0,0.05606668139107098,0.03464288381658976
2016-05-31,60,1,residual_degree_percentile,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,5,EQUAL_WEIGHT,443,443,1.0,0.03780993379186651,0.013477088948786818
2016-05-31,60,2,delta_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,1,EQUAL_WEIGHT,453,453,1.0,0.011685153463618515,-0.007060175474510079
2016-05-31,60,2,delta_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,2,EQUAL_WEIGHT,488,488,1.0,-0.0076193349274529245,-0.023328086047525017
2016-05-31,60,2,delta_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,3,EQUAL_WEIGHT,427,427,1.0,-0.0006379949204520245,-0.020571670473820247
2016-05-31,60,2,delta_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,4,EQUAL_WEIGHT,468,468,1.0,-0.01580764212302906,-0.03987157234445012
2016-05-31,60,2,delta_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,5,EQUAL_WEIGHT,429,429,1.0,-0.023155532607595748,-0.04383718972238694
2016-05-31,60,2,delta_degree_percentile,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,1,EQUAL_WEIGHT,453,453,1.0,0.07601000802302814,0.05727119595732725
2016-05-31,60,2,delta_degree_percentile,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,2,EQUAL_WEIGHT,488,488,1.0,0.05671248052724408,0.041008211869570356
2016-05-31,60,2,delta_degree_percentile,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,3,EQUAL_WEIGHT,427,427,1.0,0.06369126505015696,0.043762781186094224
2016-05-31,60,2,delta_degree_percentile,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,4,EQUAL_WEIGHT,468,468,1.0,0.04852719647097409,0.02447122993973313
2016-05-31,60,2,delta_degree_percentile,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,5,EQUAL_WEIGHT,429,429,1.0,0.04118162161985637,0.020506634499397478
2016-05-31,60,3,cross_industry_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,1,EQUAL_WEIGHT,510,510,1.0,0.0021031484800644964,-0.013592351214508101
2016-05-31,60,3,cross_industry_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,2,EQUAL_WEIGHT,422,422,1.0,0.002700906755531625,-0.008470470314367092
2016-05-31,60,3,cross_industry_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,3,EQUAL_WEIGHT,470,470,1.0,-0.004679384509375724,-0.024079865977417923
2016-05-31,60,3,cross_industry_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,4,EQUAL_WEIGHT,434,434,1.0,-0.009477591523029483,-0.03058127897326196
2016-05-31,60,3,cross_industry_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,5,EQUAL_WEIGHT,429,429,1.0,-0.027806031921009042,-0.052442311445463914
2016-05-31,60,3,cross_industry_degree_percentile,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,1,EQUAL_WEIGHT,510,510,1.0,0.06643138654657177,0.05074053252226416
2016-05-31,60,3,cross_industry_degree_percentile,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,2,EQUAL_WEIGHT,422,422,1.0,0.06702910646122116,0.055861130451294205
2016-05-31,60,3,cross_industry_degree_percentile,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,3,EQUAL_WEIGHT,470,470,1.0,0.05965128541948784,0.040256623831496266
2016-05-31,60,3,cross_industry_degree_percentile,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,4,EQUAL_WEIGHT,434,434,1.0,0.054854696818262015,0.03375807480550147
2016-05-31,60,3,cross_industry_degree_percentile,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,5,EQUAL_WEIGHT,429,429,1.0,0.03653311258696084,0.011904761904762006
2016-05-31,60,5,delta_residual_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,1,EQUAL_WEIGHT,433,433,1.0,-0.009423983587397827,-0.03020301052320192
2016-05-31,60,5,delta_residual_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,2,EQUAL_WEIGHT,431,431,1.0,-0.01442257549270941,-0.037979649966144294
2016-05-31,60,5,delta_residual_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,3,EQUAL_WEIGHT,429,429,1.0,-0.017487701484542394,-0.03753979266336904
2016-05-31,60,5,delta_residual_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,4,EQUAL_WEIGHT,428,428,1.0,0.004033477537314092,-0.01571059253595062
2016-05-31,60,5,delta_residual_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,5,EQUAL_WEIGHT,431,431,1.0,-0.005347078304959985,-0.0247888065141966
2016-05-31,60,5,delta_residual_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,1,EQUAL_WEIGHT,433,433,1.0,0.054908234444271564,0.03413332697623018
2016-05-31,60,5,delta_residual_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,2,EQUAL_WEIGHT,431,431,1.0,0.04991165389752446,0.02636255924170633
2016-05-31,60,5,delta_residual_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,3,EQUAL_WEIGHT,429,429,1.0,0.04684770587886678,0.02680253499074804
2016-05-31,60,5,delta_residual_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,4,EQUAL_WEIGHT,428,428,1.0,0.06836107376050005,0.048623873319485464
2016-05-31,60,5,delta_residual_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,5,EQUAL_WEIGHT,431,431,1.0,0.058983920360037446,0.03954802259887029
2016-05-31,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,1,EQUAL_WEIGHT,432,432,1.0,-0.011657415327288157,-0.037330464645911964
2016-05-31,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,2,EQUAL_WEIGHT,429,429,1.0,-0.011342032232298207,-0.03051292191059035
2016-05-31,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,3,EQUAL_WEIGHT,430,430,1.0,-0.015815624300635704,-0.03516715175642104
2016-05-31,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,4,EQUAL_WEIGHT,431,431,1.0,0.0018400557723604746,-0.017724164933768917
2016-05-31,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,5,EQUAL_WEIGHT,430,430,1.0,-0.005739096675829349,-0.02549691749728566
2016-05-31,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,1,EQUAL_WEIGHT,432,432,1.0,0.05267568344492422,0.02701142255850348
2016-05-31,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,2,EQUAL_WEIGHT,429,429,1.0,0.0529911247932261,0.03382533825338242
2016-05-31,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,3,EQUAL_WEIGHT,430,430,1.0,0.048519131937583754,0.02917372630915331
2016-05-31,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,4,EQUAL_WEIGHT,431,431,1.0,0.06616841198323098,0.04661016949152525
2016-05-31,60,6,delta_cross_industry_degree_percentile_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,5,EQUAL_WEIGHT,430,430,1.0,0.05859200774063211,0.038840005166877856
2016-05-31,60,7,neighbor_jaccard_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,1,EQUAL_WEIGHT,435,435,1.0,-0.0037427587676437273,-0.022623370650216745
2016-05-31,60,7,neighbor_jaccard_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,2,EQUAL_WEIGHT,455,455,1.0,-0.0103851012195876,-0.027315720010105494
2016-05-31,60,7,neighbor_jaccard_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,3,EQUAL_WEIGHT,434,434,1.0,-0.003268334692201421,-0.027041891011952396
2016-05-31,60,7,neighbor_jaccard_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,4,EQUAL_WEIGHT,398,398,1.0,-0.00268987071272435,-0.028520412209841865
2016-05-31,60,7,neighbor_jaccard_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,5,EQUAL_WEIGHT,430,430,1.0,-0.022174079795627747,-0.041644125533940084
2016-05-31,60,7,neighbor_jaccard_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,1,EQUAL_WEIGHT,435,435,1.0,0.060587678342187194,0.04171357958866488
2016-05-31,60,7,neighbor_jaccard_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,2,EQUAL_WEIGHT,455,455,1.0,0.05394755977747263,0.03702236858803341
2016-05-31,60,7,neighbor_jaccard_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,3,EQUAL_WEIGHT,434,434,1.0,0.0610618341989636,0.037296209149947336
2016-05-31,60,7,neighbor_jaccard_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,4,EQUAL_WEIGHT,398,398,1.0,0.061640160699482145,0.03581806253545608
2016-05-31,60,7,neighbor_jaccard_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,5,EQUAL_WEIGHT,430,430,1.0,0.04216293868037456,0.02269952723625096
2016-05-31,60,8,neighbor_retention_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,1,EQUAL_WEIGHT,429,429,1.0,-0.0065724512883878206,-0.027233910374238238
2016-05-31,60,8,neighbor_retention_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,2,EQUAL_WEIGHT,447,447,1.0,-0.012800112250562306,-0.03511883776586294
2016-05-31,60,8,neighbor_retention_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,3,EQUAL_WEIGHT,417,417,1.0,-0.0024478295172185613,-0.024300730899674834
2016-05-31,60,8,neighbor_retention_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,4,EQUAL_WEIGHT,416,416,1.0,-0.011344350052861154,-0.03244556613877078
2016-05-31,60,8,neighbor_retention_1m,ORIGINAL,future_excess_return,PRIMARY_ALPHA,5,EQUAL_WEIGHT,428,428,1.0,-0.010616465927985012,-0.02593047905046699
2016-05-31,60,8,neighbor_retention_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,1,EQUAL_WEIGHT,429,429,1.0,0.0577590199224819,0.0371040723981899
2016-05-31,60,8,neighbor_retention_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,2,EQUAL_WEIGHT,447,447,1.0,0.05153342779835708,0.02922201138519895
2016-05-31,60,8,neighbor_retention_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,3,EQUAL_WEIGHT,417,417,1.0,0.06188208330090719,0.04003639672429477
2016-05-31,60,8,neighbor_retention_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,4,EQUAL_WEIGHT,416,416,1.0,0.05298880504159541,0.031894914949807465
2016-05-31,60,8,neighbor_retention_1m,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,5,EQUAL_WEIGHT,428,428,1.0,0.05371633785297137,0.03840681122926798
2016-05-31,60,9,outside_community_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,1,EQUAL_WEIGHT,540,540,1.0,-0.009077832657487482,-0.02450189951982557
2016-05-31,60,9,outside_community_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,2,EQUAL_WEIGHT,498,498,1.0,-0.005891359019353708,-0.02404241130487533
2016-05-31,60,9,outside_community_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,3,EQUAL_WEIGHT,414,414,1.0,-0.0010995846178056797,-0.017632341421201358
2016-05-31,60,9,outside_community_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,4,EQUAL_WEIGHT,379,379,1.0,0.0011894102260700098,-0.01765079747735588
2016-05-31,60,9,outside_community_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,5,EQUAL_WEIGHT,434,434,1.0,-0.01886778059003369,-0.0457366684972459
2016-05-31,60,9,outside_community_degree_percentile,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,1,EQUAL_WEIGHT,540,540,1.0,0.055254498981669564,0.03983151216836746
2016-05-31,60,9,outside_community_degree_percentile,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,2,EQUAL_WEIGHT,498,498,1.0,0.058439758004795526,0.04029495959402864
2016-05-31,60,9,outside_community_degree_percentile,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,3,EQUAL_WEIGHT,414,414,1.0,0.06322953625032829,0.046701702776061144
2016-05-31,60,9,outside_community_degree_percentile,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,4,EQUAL_WEIGHT,379,379,1.0,0.06551817761861696,0.04668411867364739
2016-05-31,60,9,outside_community_degree_percentile,ORIGINAL,future_total_return,ROBUSTNESS_TOTAL_RETURN,5,EQUAL_WEIGHT,434,434,1.0,0.04546818357119045,0.01860847026700849
2016-05-31,120,1,residual_degree_percentile,ORIGINAL,future_excess_return,PRIMARY_ALPHA,1,EQUAL_WEIGHT,496,496,1.0,-0.00021270061634018434,-0.015205654418157737
