window,date_t,date_t1,common_edge_jaccard_raw,forward_edge_retention_raw,symmetric_edge_retention_raw,node_degree_rank_spearman_raw,node_strength_rank_spearman_raw,node_top1pct_degree_hub_retention_raw,node_top5pct_degree_hub_retention_raw,community_community_temporal_nmi_raw,community_community_temporal_ari_raw,same_industry_edge_retention_raw,cross_industry_edge_retention_raw,same_minus_cross_retention_raw,common_edge_jaccard_residual,forward_edge_retention_residual,symmetric_edge_retention_residual,node_degree_rank_spearman_residual,node_strength_rank_spearman_residual,node_top1pct_degree_hub_retention_residual,node_top5pct_degree_hub_retention_residual,community_community_temporal_nmi_residual,community_community_temporal_ari_residual,same_industry_edge_retention_residual,cross_industry_edge_retention_residual,same_minus_cross_retention_residual,common_edge_jaccard_residual_minus_raw,forward_edge_retention_residual_minus_raw,symmetric_edge_retention_residual_minus_raw,node_degree_rank_spearman_residual_minus_raw,node_strength_rank_spearman_residual_minus_raw,node_top1pct_degree_hub_retention_residual_minus_raw,node_top5pct_degree_hub_retention_residual_minus_raw,community_community_temporal_nmi_residual_minus_raw,community_community_temporal_ari_residual_minus_raw,same_industry_edge_retention_residual_minus_raw,cross_industry_edge_retention_residual_minus_raw,same_minus_cross_retention_residual_minus_raw
60,2016-05-31,2016-06-30,0.21183493253743124,0.3573866000832293,0.349610209855686,0.7497742351634235,0.7520276274694859,0.45454545454545453,0.5,0.3335770580024842,0.17447518746331564,0.4662186062964273,0.3428760081120596,0.12334259818436771,0.22313773807690332,0.3700093640929599,0.36486117814946173,0.6691774166468715,0.6804541465336439,0.2727272727272727,0.6454545454545455,0.2318357869629305,0.1807858022298741,0.5586189126513785,0.3326875031866619,0.22593140946471663,0.011302805539472077,0.012622764009730614,0.015250968293775702,-0.08059681851655198,-0.07157348093584204,-0.18181818181818182,0.1454545454545455,-0.10174127103955372,0.006310614766558448,0.09240030635495122,-0.01018850492539769,0.10258881128034891
60,2016-06-30,2016-07-29,0.18290092369382055,0.30283749604805565,0.3092413236481033,0.7044621400794708,0.7070905315800933,0.2608695652173913,0.44144144144144143,0.37458184824017215,0.2220967682206215,0.4605543710021322,0.2831036016007114,0.1774507694014208,0.19894690866737844,0.33590069236756936,0.3318694217886705,0.6322957380049304,0.6447628300131619,0.2608695652173913,0.45045045045045046,0.2025693305317389,0.13714761837344308,0.5739086035231045,0.29040601210228384,0.2835025914208206,0.016045984973557886,0.03306319631951371,0.02262809814056721,-0.07216640207454039,-0.06232770156693135,0.0,0.009009009009009028,-0.17201251770843326,-0.08494914984717841,0.11335423252097226,0.007302410501572432,0.10605182201939983
60,2016-07-29,2016-08-31,0.21189523047009035,0.35434757660380245,0.34969232511608594,0.6565483176159428,0.6602398963858048,0.391304347826087,0.40350877192982454,0.3753626916876017,0.19668952737430853,0.5440261865793781,0.3292471627826388,0.21477902379673924,0.26075347121079717,0.41428516333063364,0.4136470407023759,0.6858975947834346,0.6964812117950449,0.43478260869565216,0.543859649122807,0.26906165411570754,0.2274259729359089,0.5959480992488049,0.37722882615156017,0.2187192730972447,0.048858240740706826,0.059937586726831193,0.06395471558628996,0.029349277167491805,0.03624131540924003,0.04347826086956519,0.1403508771929825,-0.10630103757189419,0.03073644556160038,0.051921912669426806,0.047981663368921346,0.003940249300505461
60,2016-08-31,2016-09-30,0.1955704876000177,0.3308405623691295,0.32715843963764096,0.7257058381670309,0.7281243557032357,0.3333333333333333,0.4827586206896552,0.379798754101112,0.19146345472624146,0.5031412182463808,0.30351340813585753,0.19962781011052327,0.25491470349309503,0.40859375,0.4062661833247022,0.6613119880817555,0.6753855346615293,0.5,0.5862068965517241,0.26360469232661515,0.20304771685458742,0.5933840147935073,0.36773724617271614,0.2256467686207912,0.05934421589307734,0.07775318763087047,0.07910774368706125,-0.06439385008527543,-0.05273882104170646,0.16666666666666669,0.1034482758620689,-0.11619406177449687,0.011584262128345957,0.09024279654712652,0.0642238380368586,0.02601895851026792
60,2016-09-30,2016-10-31,0.1957820082120194,0.3334510648818564,0.32745434680817853,0.7748001933457715,0.7783133385588078,0.2916666666666667,0.4322033898305085,0.3108205880231156,0.1487978920515529,0.5105580693815988,0.30449969180193137,0.20605837757966738,0.20526778251644842,0.3402003267741706,0.340617720798734,0.6037009349561948,0.6202707908470464,0.08333333333333333,0.3305084745762712,0.19508369273017173,0.12388576969387632,0.5612476760999794,0.2942993179770943,0.2669483581228851,0.009485774304429012,0.006749261892314229,0.01316337399055545,-0.17109925838957674,-0.1580425477117614,-0.20833333333333337,-0.1016949152542373,-0.11573689529294384,-0.024912122357676564,0.05068960671838063,-0.010200373824837072,0.0608899805432177
60,2016-10-31,2016-11-30,0.17856176501196794,0.3106644939344559,0.30301638881039844,0.7781963760456656,0.7802570853303733,0.375,0.423728813559322,0.25409399156577156,0.12631179657097508,0.5158971523361903,0.27973164430369196,0.2361655080324983,0.1594544814883798,0.2764026402640264,0.27505086923928174,0.565835992085976,0.5815179282708499,0.16666666666666666,0.3050847457627119,0.16824208383398936,0.12599734545844601,0.5304630381803412,0.22189787382363194,0.30856516435670933,-0.019107283523588148,-0.0342618536704295,-0.027965519571116704,-0.2123603839596896,-0.19873915705952339,-0.20833333333333334,-0.11864406779661013,-0.0858519077317822,-0.00031445111252906277,0.014565885844150972,-0.057833770480060026,0.07239965632421103
60,2016-11-30,2016-12-30,0.17730702866765066,0.31502548570584327,0.30120779771154116,0.6520916235735772,0.6561908514946896,0.20833333333333334,0.4369747899159664,0.40505114678865,0.3093651949690511,0.4844290657439446,0.2877299824162628,0.19669908332768182,0.2623688155922039,0.4212625300901807,0.4156769596199525,0.6966254944439628,0.7059624477353554,0.625,0.6890756302521008,0.257093068867024,0.20894535082479787,0.6180454261304439,0.3802639576278545,0.2377814685025894,0.08506178692455321,0.10623704438433745,0.11446916190841133,0.04453387087038563,0.04977159624066585,0.41666666666666663,0.25210084033613445,-0.14795807792162602,-0.10041984414425326,0.13361636038649927,0.09253397521159168,0.04108238517490759
60,2016-12-30,2017-01-26,0.29424478725207664,0.4587986519526862,0.4546972723402862,0.7930033061130844,0.7939124758047232,0.48,0.6147540983606558,0.508514626269124,0.3639244149070714,0.5466001575216592,0.44615791661942017,0.10044224090223908,0.3007658690666782,0.4632147141143543,0.462444281817577,0.7553239153117073,0.76536872811887,0.52,0.6639344262295082,0.3085960950365518,0.2937752041049822,0.6281127804074913,0.431360076332843,0.1967527040746483,0.006521081814601537,0.004416062161668066,0.007747009477290845,-0.037679390801377166,-0.028543747685853216,0.040000000000000036,0.0491803278688524,-0.19991853123257225,-0.07014921080208919,0.08151262288583205,-0.014797840286577157,0.09631046317240921
60,2017-01-26,2017-02-28,0.2884734687125191,0.4574220415122799,0.4477755665404122,0.8577458214562514,0.8589210696182862,0.4,0.5806451612903226,0.4706286219549418,0.334281728307268,0.5413597733711049,0.4464345310935588,0.09492524227754606,0.26497738677900995,0.4212133149497735,0.41894406895876185,0.7184949480801953,0.7277752398644142,0.76,0.5483870967741935,0.2279636364681558,0.1981203848206473,0.6053821313240043,0.38807762327148776,0.21730450805251655,-0.02349608193350916,-0.0362087265625064,-0.028831497581650323,-0.13925087337605613,-0.131145829753872,0.36,-0.032258064516129115,-0.24266498548678603,-0.13616134348662068,0.06402235795289946,-0.058356907822071036,0.12237926577497049
60,2017-02-28,2017-03-31,0.1963948248291903,0.3375706655839085,0.32831105710814096,0.7125774000295658,0.7147394403269653,0.19230769230769232,0.4365079365079365,0.4328617250047003,0.2695096306481933,0.46055312954876276,0.3227905674900287,0.13776256205873405,0.20352349940710346,0.33751599712832037,0.33821275530949924,0.6961081877426119,0.7041613211678559,0.2692307692307692,0.48412698412698413,0.21053601387243023,0.14729344669846156,0.568411980176686,0.298401226456417,0.27001075372026906,0.007128674577913163,-5.466845558815825e-05,0.009901698201358278,-0.01646921228695397,-0.010578119159109445,0.0769230769230769,0.047619047619047616,-0.2223257111322701,-0.12221618394973172,0.10785885062792328,-0.024389341033611733,0.132248191661535
60,2017-03-31,2017-04-28,0.16186164994233979,0.27918299489371806,0.27862465371909395,0.6508731613335534,0.6515574608384158,0.23076923076923078,0.36923076923076925,0.3996214296108277,0.28414842467583096,0.3823842469398616,0.26622335093229965,0.11616089600756196,0.19184750628555125,0.3175807308577838,0.32193297426690604,0.5757907305620409,0.5867673496561768,0.19230769230769232,0.33076923076923076,0.20659342393845587,0.11327874574551954,0.5416914240443652,0.2783308474105935,0.2633605766337717,0.029985856343211464,0.03839773596406576,0.043308320547812085,-0.07508243077151255,-0.06479011118223899,-0.038461538461538464,-0.03846153846153849,-0.19302800567237183,-0.1708696789303114,0.1593071771045036,0.012107496478293844,0.14719968062620975
60,2017-04-28,2017-05-31,0.2678436503694967,0.42009422782322164,0.42251842376847826,0.7921336777254233,0.7932336382120937,0.4074074074074074,0.5954198473282443,0.47820540839597575,0.3132221333303544,0.4813059505002633,0.4125458618786324,0.06876008862163091,0.3096172054646287,0.46465027259018676,0.472836190869655,0.8006292547746227,0.8059270044990657,0.5185185185185185,0.6106870229007634,0.3578489823511262,0.28523430805496275,0.5933424177535527,0.44212355607046716,0.15121886168308551,0.041773555095131976,0.04455604476696512,0.05031776710117675,0.008495577049199343,0.012693366286972041,0.1111111111111111,0.01526717557251911,-0.12035642604484953,-0.027987825275391676,0.11203646725328936,0.029577694191834758,0.0824587730614546
60,2017-05-31,2017-06-30,0.31928398899020727,0.4870469281083088,0.48402617124852754,0.820720981375832,0.8221376074570679,0.4444444444444444,0.6287878787878788,0.5679474513405923,0.41196657395428926,0.5219350961538461,0.48338225546823216,0.03855284068561399,0.36296459028179984,0.5207748295031234,0.5326104476518426,0.8079587028302849,0.8146887729181249,0.5185185185185185,0.7424242424242424,0.3626910491045486,0.32301408684262173,0.6217252396166134,0.5050822765950402,0.11664296302157318,0.04368060129159257,0.033727901394814574,0.048584276403315085,-0.012762278545547123,-0.007448834538942961,0.07407407407407407,0.11363636363636365,-0.20525640223604374,-0.08895248711166753,0.09979014346276727,0.021700021126808078,0.07809012233595919
60,2017-06-30,2017-07-31,0.21915133561125044,0.3627852545348157,0.35951457248967983,0.7424467702548959,0.7441754205376708,0.4444444444444444,0.5671641791044776,0.4227673256711758,0.30548042794875446,0.4340344168260038,0.3559585966840707,0.0780758201419331,0.15588264026832524,0.26885706262285874,0.26972053189091727,0.5634040501260653,0.5723934806409605,0.037037037037037035,0.21641791044776118,0.2015392140651636,0.1708727230932634,0.5064057768460284,0.23629338697831848,0.2701123898677099,-0.0632686953429252,-0.09392819191195695,-0.08979404059876256,-0.1790427201288306,-0.1717819398967103,-0.4074074074074074,-0.35074626865671643,-0.22122811160601222,-0.13460770485549106,0.07237136002002459,-0.11966520970575223,0.19203656972577682
60,2017-07-31,2017-08-31,0.22998440558744485,0.3700451111763607,0.37396312431717943,0.7443145114993504,0.7465799220361136,0.5357142857142857,0.5474452554744526,0.5087183927327557,0.364328642440806,0.48425310603871713,0.35842009293570964,0.12583301310300748,0.2369189162447849,0.384535089127991,0.38307913822525597,0.7031363054715727,0.7094195792417599,0.35714285714285715,0.6715328467153284,0.266677530968589,0.20258984104990532,0.6207125103562552,0.33903661378363714,0.28167589657261805,0.006934510657340048,0.014489977951630317,0.009116013908076537,-0.041178206027777664,-0.03716034279435365,-0.17857142857142855,0.12408759124087587,-0.24204086176416667,-0.16173880139090066,0.13645940431753806,-0.019383479152072502,0.15584288346961056
60,2017-08-31,2017-09-29,0.2977067842337303,0.4650869933951839,0.4588198009761045,0.8083827669855896,0.809555359654124,0.42857142857142855,0.6357142857142857,0.5209154612471695,0.35887494085303623,0.6216396356365252,0.44460912525428653,0.17703051038223871,0.3606031552340277,0.5332817736530033,0.5300636763142048,0.7811868211526268,0.7872235440420307,0.5714285714285714,0.7428571428571429,0.33188230997594864,0.25419001226268617,0.7307042253521127,0.4890501735563269,0.24165405179578575,0.06289637100029738,0.06819478025781944,0.07124387533810034,-0.02719594583296281,-0.022331815612093298,0.14285714285714285,0.1071428571428572,-0.18903315127122083,-0.10468492859035006,0.10906458971558741,0.044441048302040376,0.06462354141354704
60,2017-09-29,2017-10-31,0.2291270501545044,0.37978330460477716,0.3728289115851816,0.7044103382635106,0.7061136968815852,0.3793103448275862,0.5070422535211268,0.4548560634200302,0.3225745858578248,0.6059299191374663,0.3438721643601084,0.2620577547773579,0.306231884057971,0.470438353453394,0.46887828691889494,0.7427337877491358,0.750941741089047,0.4827586206896552,0.7183098591549296,0.2964227013431685,0.21493589951529182,0.6954029996341909,0.4131831300623778,0.28221986957181316,0.07710483390346662,0.09065504884861686,0.09604937533371333,0.03832344948562516,0.04482804420746178,0.103448275862069,0.21126760563380287,-0.1584333620768617,-0.10763868634253296,0.08947308049672464,0.06931096570226936,0.020162114794455288
60,2017-10-31,2017-11-30,0.2439537017850271,0.3978084572311257,0.3922231212222169,0.7722537514402932,0.772919101588599,0.41379310344827586,0.5347222222222222,0.4081169738676859,0.322229307034667,0.49756888168557534,0.3761020336193723,0.12146684806620306,0.24251996931269462,0.39268316445830087,0.39036792212980786,0.6497221260325569,0.6671916532375661,0.4482758620689655,0.6527777777777778,0.23879759076260745,0.15823367753252768,0.6116856807762021,0.327840388925719,0.28384529185048313,-0.0014337324723324718,-0.005125292772824808,-0.0018551990924090545,-0.12253162540773632,-0.10572744835103287,0.03448275862068967,0.11805555555555558,-0.16931938310507846,-0.16399562950213933,0.11411679909062677,-0.048261644693653294,0.16237844378428007
60,2017-11-30,2017-12-29,0.2544839945798668,0.40490541543026703,0.40571899789776883,0.8394394648248732,0.8415015433841998,0.3793103448275862,0.5069444444444444,0.4795212215904746,0.3487384678677763,0.48067933935805546,0.3916607658369192,0.08901857352113624,0.2718720458634465,0.42651772472850785,0.4275147751657336,0.7502247659360126,0.7616924209567716,0.6896551724137931,0.5972222222222222,0.3070053202544887,0.24717977279127964,0.5889995669120831,0.3804421246545901,0.208557442257493,0.017388051283579675,0.021612309298240817,0.021795777267964778,-0.08921469888886058,-0.07980912242742821,0.31034482758620696,0.09027777777777779,-0.17251590133598593,-0.10155869507649665,0.10832022755402765,-0.011218641182329125,0.11953886873635677
60,2017-12-29,2018-01-31,0.2231371338794748,0.3725641746299419,0.36486037043408454,0.7989673802734669,0.8003184994238213,0.3,0.5205479452054794,0.47751195639507177,0.3262174985615792,0.5019143117593436,0.3534976216710113,0.14841669008833236,0.22246898014155944,0.3642954342827648,0.36396666705734815,0.6741623405169728,0.6847645454420747,0.4666666666666667,0.5616438356164384,0.26243941057910153,0.21702350016785082,0.5670954797592352,0.3139769832205921,0.25311849653864316,-0.0006681537379153724,-0.008268740347177117,-0.0008937033767363878,-0.12480503975649415,-0.11555395398174662,0.16666666666666669,0.04109589041095896,-0.21507254581597024,-0.1091939983937284,0.0651811679998916,-0.0395206384504192,0.1047018064503108
60,2018-01-31,2018-02-28,0.2605919318872897,0.4078085699394983,0.4134437565329259,0.7490461586829591,0.7501674788046575,0.3448275862068966,0.5241379310344828,0.5001519117875787,0.3336422882608016,0.45616691906444556,0.4002828113543522,0.05588410771009339,0.2452362193235869,0.3908382746192303,0.39387903358095283,0.6747427778368816,0.6882283253731576,0.3103448275862069,0.4413793103448276,0.28808185490424115,0.20276251670350035,0.5812774586008786,0.3413033286451008,0.23997412995577783,-0.015355712563702772,-0.016970295320268003,-0.01956472295197309,-0.07430338084607746,-0.061939153431499916,-0.03448275862068967,-0.08275862068965523,-0.21207005688333752,-0.13087977155730127,0.12511053953643309,-0.05897948270925135,0.18409002224568444
60,2018-02-28,2018-03-30,0.22939919592903935,0.37854326142426353,0.3731891100769521,0.7801514645721526,0.7825217122535314,0.43333333333333335,0.5136986301369864,0.49009667813942953,0.32773068432579566,0.5179682794619554,0.36032940806210495,0.1576388713998505,0.301141646470651,0.46603292918809264,0.4628883370038892,0.7298502957561371,0.7365706417224379,0.6,0.6232876712328768,0.299104610589124,0.24430305949024433,0.6317262434804732,0.42831494512495294,0.2034112983555203,0.07174245054161166,0.0874896677638291,0.0896992269269371,-0.05030116881601543,-0.045951070531093485,0.16666666666666663,0.1095890410958904,-0.1909920675503055,-0.08342762483555133,0.11375796401851779,0.06798553706284799,0.0457724269556698
60,2018-03-30,2018-04-27,0.27474707116254515,0.43123992116108223,0.4310613099302609,0.8279309783888605,0.829856615017143,0.43333333333333335,0.5878378378378378,0.4905036900996731,0.377249549755629,0.5124522814033812,0.41982782844151534,0.09262445296186583,0.3335940495360785,0.49962101201277076,0.5002932483871338,0.7935252019102341,0.7982277757045443,0.7666666666666667,0.7567567567567568,0.342522279732757,0.30567456880841487,0.5682988147970789,0.4833162801273306,0.08498253466974831,0.058846978373533365,0.06838109085168853,0.06923193845687292,-0.034405776478626415,-0.031628839312598744,0.33333333333333337,0.16891891891891897,-0.1479814103669161,-0.07157498094721415,0.05584653339369772,0.06348845168581524,-0.007641918292117522
60,2018-04-27,2018-05-31,0.2095235557450437,0.3525850858705888,0.3464563459716684,0.7306129845491613,0.7326332745305033,0.5,0.5167785234899329,0.42946003495380053,0.3297661143711838,0.4824378203911145,0.3351976611160544,0.14724015927506007,0.2469751288371051,0.4010278099915865,0.396118772741566,0.6831707178616059,0.6925287698908231,0.4666666666666667,0.5100671140939598,0.2962431418929566,0.23965515825264472,0.6543276349441378,0.3495403305242421,0.3047873044198957,0.0374515730920614,0.048442724120997704,0.04966242676989757,-0.04744226668755547,-0.04010450463968018,-0.033333333333333326,-0.006711409395973145,-0.13321689306084394,-0.09011095611853909,0.17188981455302332,0.01434266940818768,0.15754714514483564
