window,density_fraction,network_id,date_t,date_t1,calendar_gap_days,edge_budget_t,edge_budget_t1,node_count_t,node_count_t1,common_node_count,node_jaccard,full_edge_count_t,full_edge_count_t1,full_edge_jaccard,common_node_edge_count_t,common_node_edge_count_t1,common_edge_intersection_count,common_edge_jaccard,forward_edge_retention,backward_edge_retention,symmetric_edge_retention,edge_turnover,lost_edge_count,gained_edge_count,gross_edge_changes,delta_edge_count,node_common_node_count,node_degree_rank_spearman,node_strength_rank_spearman,node_top1pct_degree_hub_retention,node_top1pct_degree_hub_jaccard,node_top1pct_strength_hub_retention,node_top1pct_strength_hub_jaccard,node_top5pct_degree_hub_retention,node_top5pct_degree_hub_jaccard,node_top5pct_strength_hub_retention,node_top5pct_strength_hub_jaccard,community_common_active_node_count,community_active_node_jaccard,community_community_temporal_nmi,community_community_temporal_ari,initial_same_edge_count,initial_cross_edge_count,persistent_same_edge_count,persistent_cross_edge_count,same_industry_edge_retention,cross_industry_edge_retention,same_minus_cross_retention
60,0.01,M1_RESIDUAL_POSITIVE,2022-06-30,2022-07-29,29,105846,107744,4602,4643,4595,0.9881720430107527,105846,107744,0.24069868082461532,105664,105931,41437,0.24352072779416778,0.3921581617201696,0.3911697236880611,0.39166331907653773,0.7564792722058322,64227,64494,128721,267,4595,0.7038734653840628,0.7101988872795666,0.32608695652173914,0.19480519480519481,0.32608695652173914,0.19480519480519481,0.4391304347826087,0.28133704735376047,0.5,0.3333333333333333,4569,0.9945581192860252,0.2977392330956032,0.21726513427382885,33429,72235,19555,21882,0.5849711328487242,0.3029279435176853,0.28204318933103883
60,0.01,M1_RESIDUAL_POSITIVE,2022-07-29,2022-08-31,33,107744,109061,4643,4671,4636,0.9910218041898247,107744,109061,0.2745662870882593,107324,108510,46704,0.27614261219180514,0.4351682755022176,0.4304119435996682,0.4327770416153155,0.7238573878081949,60620,61806,122426,1186,4636,0.7735820636992498,0.7782631023694895,0.48936170212765956,0.323943661971831,0.46808510638297873,0.3055555555555556,0.5862068965517241,0.4146341463414634,0.6206896551724138,0.45,4535,0.9801167062891722,0.3649705948475377,0.3028336162312487,38617,68707,21458,25246,0.5556620141388507,0.3674443652029633,0.18821764893588744
60,0.01,M1_RESIDUAL_POSITIVE,2022-08-31,2022-09-30,30,109061,110843,4671,4709,4666,0.989817564700891,109061,110843,0.3434256425294308,108726,110034,56215,0.34584268971669385,0.5170336442065375,0.5108875438500827,0.5139422197842385,0.6541573102833061,52511,53819,106330,1308,4666,0.8447466417971636,0.8475061682073834,0.46808510638297873,0.3055555555555556,0.5106382978723404,0.34285714285714286,0.7051282051282052,0.5445544554455446,0.717948717948718,0.56,4399,0.9496977547495682,0.43480384837679537,0.4530528724722604,35709,73017,22962,33253,0.6430311686129547,0.4554144925154416,0.18761667609751315
60,0.01,M1_RESIDUAL_POSITIVE,2022-09-30,2022-10-31,31,110843,112021,4709,4734,4704,0.9926144756277696,110843,112021,0.345122915446968,110783,111321,57181,0.3467133146983744,0.5161532004007835,0.5136586987181214,0.5149029283578864,0.6532866853016256,53602,54140,107742,538,4704,0.8461740600380329,0.848272336316246,0.5625,0.391304347826087,0.6041666666666666,0.43283582089552236,0.6694915254237288,0.5031847133757962,0.673728813559322,0.5079872204472844,4401,0.9480827229642396,0.4513056147763516,0.4726638779193173,34848,75935,23355,33826,0.6701962809917356,0.44545993283729507,0.2247363481544405
60,0.01,M1_RESIDUAL_POSITIVE,2022-10-31,2022-11-30,30,112021,113921,4734,4774,4727,0.9887052917799624,112021,113921,0.3134253742188635,111791,112779,53917,0.3159452221759946,0.48230179531447076,0.4780765922733842,0.4801798993632275,0.6840547778240054,57874,58862,116736,988,4727,0.7930535192231585,0.7952541897982051,0.625,0.45454545454545453,0.6041666666666666,0.43283582089552236,0.5907172995780591,0.41916167664670656,0.5991561181434599,0.42771084337349397,4462,0.952198036705079,0.44614847434629634,0.4166479006839118,41087,70704,24918,28999,0.6064691995034925,0.41014652636343063,0.1963226731400619
60,0.01,M1_RESIDUAL_POSITIVE,2022-11-30,2022-12-30,30,113921,115741,4774,4812,4765,0.9883841526654221,113921,115741,0.3816000818148458,113143,114719,63433,0.3857774480170773,0.5606444941357397,0.5529424070990856,0.5567668150020626,0.6142225519829227,49710,51286,100996,1576,4765,0.8398218445649916,0.841786663860106,0.625,0.45454545454545453,0.6458333333333334,0.47692307692307695,0.6736401673640168,0.5078864353312302,0.694560669456067,0.532051282051282,4501,0.9550180352217271,0.4427451798420493,0.4131449678285441,45239,67904,31019,32414,0.6856694445058468,0.4773503770028275,0.20831906750301926
60,0.01,M1_RESIDUAL_POSITIVE,2022-12-30,2023-01-31,32,115741,116993,4812,4838,4807,0.992566590956019,115741,116993,0.4166220296065446,115576,116647,68446,0.41792193042979175,0.5922163771025126,0.5867789141598155,0.58948510698768,0.5820780695702082,47130,48201,95331,1071,4807,0.8590718562984441,0.8608629318681303,0.6530612244897959,0.48484848484848486,0.7142857142857143,0.5555555555555556,0.7634854771784232,0.6174496644295302,0.7427385892116183,0.5907590759075908,4542,0.9564118761844599,0.46535458726212725,0.4266721304167644,49056,66520,33351,35095,0.679855675146771,0.5275856885147324,0.1522699866320386
60,0.01,M1_RESIDUAL_POSITIVE,2023-01-31,2023-02-28,28,116993,117727,4838,4853,4825,0.991574188244965,116993,117727,0.3903730644836451,116906,116777,65902,0.392785833914448,0.5637178587925342,0.5643405807650479,0.5640290478982211,0.607214166085552,51004,50875,101879,-129,4825,0.8479426234197376,0.8497323982302996,0.6938775510204082,0.53125,0.7551020408163265,0.6065573770491803,0.743801652892562,0.5921052631578947,0.7396694214876033,0.5868852459016394,4621,0.9631096290120884,0.4496696138939811,0.4216133025414218,47954,68952,31613,34289,0.659235934437169,0.4972879684418146,0.16194796599535438
60,0.01,M1_RESIDUAL_POSITIVE,2023-02-28,2023-03-31,31,117727,119238,4853,4884,4850,0.9924288929813792,117727,119238,0.24782125611496394,117722,118072,47062,0.24935887925735964,0.39977234501622466,0.39858730266278203,0.399178944332765,0.7506411207426403,70660,71010,141670,350,4850,0.7164442595681995,0.7212753237467034,0.1836734693877551,0.10112359550561797,0.2857142857142857,0.16666666666666666,0.448559670781893,0.2891246684350133,0.45267489711934156,0.2925531914893617,4770,0.9845201238390093,0.34546133107123866,0.33708858738949,49418,68304,25070,21992,0.507305030555668,0.32197235886624503,0.18533267168942297
60,0.01,M1_RESIDUAL_POSITIVE,2023-03-31,2023-04-28,28,119238,119821,4884,4896,4878,0.9951040391676866,119238,119821,0.24622185615163664,119064,119307,47232,0.24710812550029038,0.39669421487603307,0.39588624305363473,0.39628981713379563,0.7528918744997096,71832,72075,143907,243,4878,0.699163726086903,0.7041371544779075,0.16326530612244897,0.08888888888888889,0.16326530612244897,0.08888888888888889,0.32786885245901637,0.19607843137254902,0.3524590163934426,0.21393034825870647,4836,0.9917965545529123,0.3577004479853987,0.34054256854111487,45551,73513,26586,20646,0.5836534872999495,0.2808482853372873,0.3028052019626622
60,0.01,M1_RESIDUAL_POSITIVE,2023-04-28,2023-05-31,33,119821,119425,4896,4888,4863,0.9882137776874619,119821,119425,0.3546494838939817,119203,119020,62635,0.3567157208920883,0.5254481850289002,0.5262560914132078,0.525851827909144,0.6432842791079116,56568,56385,112953,-183,4863,0.8203311432968545,0.8233151828744943,0.1836734693877551,0.10112359550561797,0.20408163265306123,0.11363636363636363,0.5,0.3333333333333333,0.5245901639344263,0.35555555555555557,4802,0.9890834191555098,0.4778209677772936,0.4756149212442773,50114,69089,33975,28660,0.6779542642774474,0.414827251805642,0.2631270124718054
