analysis_date,window,factor_name,n,nonmissing_count,missing_share,zero_share,mean,std,p01,p05,median,p95,p99
2020-05-29,60,delta_degree_percentile,3738,3738,0.0,0.0,2.097702570710034e-09,0.30218927034667237,-0.7848756210505963,-0.5675093658268451,0.009831458330154419,0.47191014885902405,0.6595772951841354
2020-06-30,60,delta_degree_percentile,3749,3749,0.0,0.0,-2.76037682643745e-09,0.2971296519478584,-0.7859002539515495,-0.5574819952249527,0.015070691704750061,0.4463590025901794,0.5949746552109718
2020-07-31,60,delta_degree_percentile,3765,3765,0.0,0.0002656042496679947,1.6370498801607534e-09,0.26406274199146795,-0.6914262771606445,-0.48239041566848756,0.009694546461105347,0.4439575076103205,0.6329242873191842
2020-08-31,60,delta_degree_percentile,3791,3791,0.0,0.0,-4.81537499754198e-10,0.2633891519836396,-0.6651147186756134,-0.47968876361846924,0.008441030979156494,0.4327354431152344,0.5919150471687313
2020-09-30,60,delta_degree_percentile,3821,3821,0.0,0.0,2.7138388841696915e-09,0.2599690751234177,-0.7055744826793671,-0.4986914349719882,0.016095265746116638,0.395577073097229,0.5637267678976059
2020-10-30,60,delta_degree_percentile,3864,3864,0.0,0.0,-4.5071770562395054e-10,0.26109186684140767,-0.7355576889216899,-0.5032673202455044,0.020186305046081543,0.3820975422859192,0.5315735265612602
2020-11-30,60,delta_degree_percentile,3936,3936,0.0,0.0,5.1810142084411e-10,0.2581570211574448,-0.725622458010912,-0.4882812425494194,0.019435971975326538,0.37487296015024185,0.529020585492254
2020-12-31,60,delta_degree_percentile,4004,4004,0.0,0.0,-7.836955025434852e-10,0.2661892392803863,-0.7447864616662264,-0.5112512409687042,0.020916566252708435,0.39780844300985324,0.5469368343800288
2021-01-29,60,delta_degree_percentile,4030,4030,0.0,0.0004962779156327543,4.073091905111119e-11,0.23744890121479503,-0.6546786645054817,-0.4304156437516212,0.00918114185333252,0.3627295166254039,0.531265489757061
2021-02-26,60,delta_degree_percentile,4045,4045,0.0,0.0,-8.0060356553317e-10,0.2569948766853774,-0.6862941992282867,-0.46044498682022095,0.01013597846031189,0.4175772666931151,0.6014833152294159
2021-03-31,60,delta_degree_percentile,4099,4099,0.0,0.00024396194193705782,1.7774424252785772e-09,0.24682487399397957,-0.6677555747888982,-0.4447425901889801,-0.0012198090553283691,0.4015979707241058,0.5822420248389244
2021-04-30,60,delta_degree_percentile,4136,4136,0.0,0.00048355899419729207,1.1127219085961695e-09,0.2744347692146642,-0.754654243402183,-0.5067698396742344,0.014385879039764404,0.41670694947242737,0.5987004302442079
2021-05-31,60,delta_degree_percentile,4160,4160,0.0,0.0,5.843993186807403e-10,0.23548672236784465,-0.689610584974289,-0.45878001041710376,0.02968750149011612,0.3307512387633318,0.45269230604171684
2021-06-30,60,delta_degree_percentile,4199,4199,0.0,0.00023815194093831864,6.647234475166918e-10,0.22222850173367814,-0.6421981510519982,-0.41628959923982617,0.018933117389678955,0.32437484115362164,0.45351511955261053
2021-07-30,60,delta_degree_percentile,4256,4256,0.0,0.0,-1.4234344296409447e-09,0.24131431387664204,-0.6835702672600746,-0.44525375962257385,0.019736841320991516,0.36645324528217316,0.5007518902420991
2021-08-31,60,delta_degree_percentile,4309,4309,0.0,0.0,1.468753948354699e-09,0.25818525345239135,-0.7223578435182572,-0.4869575262069702,0.029821306467056274,0.3870967686176299,0.5368855953216554
2021-09-30,60,delta_degree_percentile,4360,4360,0.0,0.0,9.869135608640286e-10,0.24019735512650595,-0.6641846247017383,-0.4435034334659576,0.010091722011566162,0.3825687920674682,0.5263555019721389
2021-10-29,60,delta_degree_percentile,4398,4398,0.0,0.00022737608003638017,2.3636704360750274e-09,0.23710439678270082,-0.651609837859869,-0.4479706710204482,0.00994768738746643,0.3671043902635571,0.5237607955932617
2021-11-30,60,delta_degree_percentile,4432,4432,0.0,0.0006768953068592057,8.344498970663504e-10,0.22644530527180004,-0.6473691250383854,-0.42214574590325354,0.01387631893157959,0.35909298062324524,0.5005223402380932
2021-12-31,60,delta_degree_percentile,4472,4472,0.0,0.0006708407871198568,-4.790938244416163e-10,0.24134531861195102,-0.6966815562546254,-0.47509503215551374,0.029516994953155518,0.34268784523010254,0.4601923021674155
2022-01-28,60,delta_degree_percentile,4502,4502,0.0,0.0,1.3980182050758337e-09,0.24946277013713167,-0.697346720546484,-0.48377384096384046,0.018769413232803345,0.36541538611054386,0.49711237847805023
2022-02-28,60,delta_degree_percentile,4532,4532,0.0,0.0,-9.24746598801777e-10,0.2751382096789992,-0.7612577322870493,-0.5257281515747309,0.029015883803367615,0.4006288826465604,0.580538421869278
2022-03-31,60,delta_degree_percentile,4578,4578,0.0,0.00021843599825251202,-2.262190264247296e-10,0.29824792948377776,-0.797021648362279,-0.5822411254048347,0.017420262098312378,0.46515949070453644,0.6544157058000555
2022-04-29,60,delta_degree_percentile,4602,4602,0.0,0.0,-1.0523418922208797e-11,0.3405754161150044,-0.8421142712235451,-0.6457572720944881,0.016025662422180176,0.5391134172677994,0.7081356018781655
2022-05-31,60,delta_degree_percentile,4568,4568,0.0,0.0,-1.3257278987384302e-10,0.3430406012988259,-0.8369439400732517,-0.643153454363346,0.01466725766658783,0.5449321240186688,0.7132224291563034
2022-06-30,60,delta_degree_percentile,4602,4602,0.0,0.0,-1.0256159496936836e-09,0.3241525429451391,-0.8094252267479897,-0.5885050222277641,0.005052149295806885,0.5191275931894775,0.6951325386762619
2022-07-29,60,delta_degree_percentile,4643,4643,0.0,0.0,6.125908125943725e-10,0.24575919041688382,-0.7303488926589489,-0.46672412008047104,0.01949170231819153,0.36569027304649343,0.49353005766868574
2022-08-31,60,delta_degree_percentile,4671,4671,0.0,0.00021408691928923143,-3.2639157667427497e-09,0.2422817469164143,-0.7019160851836205,-0.46376578509807587,0.020552344620227814,0.3532434105873108,0.5039606213569653
2022-09-30,60,delta_degree_percentile,4709,4709,0.0,0.0,-4.573349589171443e-09,0.25338041458562655,-0.7388574820756912,-0.48647271394729613,0.019961774349212646,0.3879167318344111,0.5563814043998718
2022-10-31,60,delta_degree_percentile,4734,4734,0.0,0.00021123785382340515,-6.468501532183552e-10,0.2676445693846755,-0.767204271927476,-0.5036068841814995,0.01087874174118042,0.42175748348236014,0.5984843611717227
2022-11-30,60,delta_degree_percentile,4774,4774,0.0,0.0,5.618368275853745e-10,0.2829567460566543,-0.8117249787598848,-0.5525764629244805,0.025764554738998413,0.41369919031858443,0.5733210848271827
2022-12-30,60,delta_degree_percentile,4812,4812,0.0,0.0012468827930174563,5.643675452158635e-10,0.26511756879399134,-0.8064131396636367,-0.5537718147039413,0.0402119904756546,0.361596018075943,0.5092892834544203
2023-01-31,60,delta_degree_percentile,4838,4838,0.0,0.0,7.430560434096211e-11,0.25098838244897215,-0.7679103152453899,-0.5394894607365132,0.04319966584444046,0.3210986256599421,0.44399340875446813
2023-02-28,60,delta_degree_percentile,4853,4853,0.0,0.0,9.088695061567909e-10,0.25586996580412386,-0.7663053721189499,-0.5183803983032703,0.03399959206581116,0.35190604925155605,0.4950999641418456
2023-03-31,60,delta_degree_percentile,4884,4884,0.0,0.00020475020475020476,8.703499306283165e-10,0.2578351131573638,-0.7507903153449297,-0.5084664329886437,0.03081488609313965,0.3708998844027515,0.5037879049777985
2023-04-28,60,delta_degree_percentile,4896,4896,0.0,0.0,2.9702075860566564e-09,0.26430609370271974,-0.7473907172679901,-0.5101358257234097,0.02512255311012268,0.3888123035430908,0.5186376664787533
2023-05-31,60,delta_degree_percentile,4888,4888,0.0,0.0004091653027823241,5.685488057799894e-10,0.2568792623580348,-0.7699948832392692,-0.5148987114429474,0.03201717138290405,0.36404459029436087,0.5085740642994644
2023-06-30,60,delta_degree_percentile,4899,4899,0.0,0.0,9.648760415311004e-10,0.23861867193494807,-0.7214737683534622,-0.4719432704150677,0.028475195169448853,0.33272095024585724,0.45969177722930893
2023-07-31,60,delta_degree_percentile,4920,4920,0.0,0.0,4.750313010157608e-10,0.21739632384408905,-0.666091450471431,-0.42484758719801896,0.02632114291191101,0.306610806286335,0.4163861961662771
2023-08-31,60,delta_degree_percentile,4955,4955,0.0,0.0,7.817095030929919e-10,0.24219441322001176,-0.7257295873761177,-0.4717355877161026,0.024217963218688965,0.3456004098057747,0.4885186666250229
2023-09-28,60,delta_degree_percentile,4998,4998,0.0,0.0,4.2093991517734414e-10,0.2718700004824153,-0.7637475237250329,-0.5313875637948513,0.029461771249771118,0.3881552368402481,0.5251100361347198
2023-10-31,60,delta_degree_percentile,5021,5021,0.0,0.00019916351324437363,-1.6322721881330833e-10,0.27444568732924374,-0.7909579634666443,-0.5329615771770477,0.024297937750816345,0.397629976272583,0.54232222288847
2023-11-30,60,delta_degree_percentile,5044,5044,0.0,0.00019825535289452815,4.652920079363612e-10,0.2576847830156511,-0.7655481597781182,-0.5064680714160203,0.015662163496017456,0.3820182234048839,0.5396758412569754
2023-12-29,60,delta_degree_percentile,5056,5056,0.0,0.00019778481012658228,-1.2007172077988523e-09,0.23140564108811643,-0.7058395981788635,-0.44195016473531723,0.01611948013305664,0.3398190215229988,0.49564871191978455
2024-01-31,60,delta_degree_percentile,5061,5061,0.0,0.0,1.7249985802105307e-09,0.26045299000576116,-0.701936386525631,-0.4664098173379898,-0.002371072769165039,0.4326220005750656,0.6210432499647134
2024-02-29,60,delta_degree_percentile,5068,5068,0.0,0.0,4.02519527908e-09,0.30341924903108414,-0.7378936523199081,-0.5694554001092911,-0.03985792398452759,0.5122484296560283,0.6522217738628385
2024-03-29,60,delta_degree_percentile,5078,5078,0.0,0.00039385584875935406,-4.020203000309431e-09,0.3138453268585354,-0.7769712561368942,-0.5918816678225994,-0.00019693374633789062,0.5155130147933954,0.6703042531013486
2024-04-30,60,delta_degree_percentile,5091,5091,0.0,0.00019642506383814575,-8.734053231671853e-09,0.34441101384130796,-0.8185719788074494,-0.6226674467325211,-0.010606974363327026,0.5698781907558441,0.6923000991344456
2024-05-31,60,delta_degree_percentile,5075,5075,0.0,0.00039408866995073894,-6.434383797528121e-09,0.32021729796806986,-0.7817300571501256,-0.5671822667121887,-0.007389172911643982,0.5349261075258263,0.7145812660455704
2024-06-28,60,delta_degree_percentile,5074,5074,0.0,0.0009854158454867955,-8.066934795890871e-10,0.312608139607576,-0.7383582965284586,-0.5420230850577354,-0.018230199813842773,0.5475955754518509,0.7042599397897706
2024-07-31,60,delta_degree_percentile,5068,5068,0.0,0.0,-2.6706612030163277e-09,0.28028287291507753,-0.7488407630473375,-0.5040351435542106,-0.003650352358818054,0.46655483543872833,0.6502565294504166
2024-08-30,60,delta_degree_percentile,5068,5068,0.0,0.0,9.544770032661397e-10,0.272004902538924,-0.7699832504987717,-0.5144041128456592,0.008287295699119568,0.42984905242919913,0.6153394091129297
2024-09-30,60,delta_degree_percentile,5067,5067,0.0,0.0,-6.403646832366937e-10,0.30168496655060506,-0.815038476139307,-0.5727254956960678,0.01144661009311676,0.46826522201299664,0.6413203293085101
2024-10-31,60,delta_degree_percentile,5062,5062,0.0,0.0,2.387824977211969e-09,0.3253844617900191,-0.823396862745285,-0.606968586333096,0.00237061083316803,0.5296621918678281,0.6967601776123047
2024-11-29,60,delta_degree_percentile,5054,5054,0.0,0.0,-3.074801836176073e-09,0.33336632226866764,-0.8353304439783096,-0.6290067136287689,0.011179238557815552,0.5524634093046168,0.6773842424154282
2024-12-31,60,delta_degree_percentile,5053,5053,0.0,0.0,2.3061891381112557e-09,0.30398297493485005,-0.7923847210407257,-0.5739758521318435,0.01345735788345337,0.47110630571842194,0.6701128059625618
2025-01-27,60,delta_degree_percentile,5059,5059,0.0,0.001581340185807472,1.2628726748096823e-09,0.2854642645774902,-0.780770915299654,-0.5652994625270367,0.020162105560302734,0.43328718841075897,0.6573512595891954
2025-02-28,60,delta_degree_percentile,5071,5071,0.0,0.00019719976336028398,6.652500879315553e-10,0.2887151128772491,-0.8047722317278385,-0.5527509301900864,0.015282988548278809,0.46090515702962875,0.6772825866937637
2025-03-31,60,delta_degree_percentile,5068,5068,0.0,0.0001973164956590371,-4.263355116629657e-11,0.2854345257752836,-0.7802535490691662,-0.5518251921981573,0.017462506890296936,0.45067083835601807,0.6445540618896481
2025-04-30,60,delta_degree_percentile,5078,5078,0.0,0.0,-5.731540326764143e-09,0.3100424027485294,-0.809189644032158,-0.5912219479680061,-0.0013292431831359863,0.5162367291748514,0.6875738650560379
2025-05-30,60,delta_degree_percentile,5066,5066,0.0,0.0,-3.1450980273433886e-09,0.30980394073020656,-0.7829747304320336,-0.5530004128813744,-0.006217926740646362,0.5270430445671082,0.6674891114234924
2025-06-30,60,delta_degree_percentile,5084,5084,0.0,0.0,-1.1650691531381674e-10,0.30458154790448866,-0.7654445054009557,-0.550437654554844,-0.001967012882232666,0.5154405832290649,0.6518086493015292
2025-07-31,60,delta_degree_percentile,5093,5093,0.0,0.0,-1.6899993754711221e-09,0.25591345370679586,-0.7385588043928146,-0.5139014452695847,0.02316907048225403,0.3706656068563458,0.5235185569524764
2025-08-29,60,delta_degree_percentile,5108,5108,0.0,0.0,-5.062516726197539e-10,0.2350825697164775,-0.7190407035499811,-0.47079089842736715,0.02089861035346985,0.3393647402524947,0.4885493254661564
2025-09-30,60,delta_degree_percentile,5119,5119,0.0,0.0,3.8065240412956336e-10,0.22518335982636895,-0.6978921630233527,-0.4513967752456665,0.020707130432128906,0.3205117911100385,0.4788044527173028
2025-10-31,60,delta_degree_percentile,5118,5118,0.0,0.00019538882375928098,-1.97710429331715e-09,0.24674485916107824,-0.7308186857402325,-0.48594179600477216,0.01953887939453125,0.36469322443008423,0.5321365422010417
2025-11-28,60,delta_degree_percentile,5119,5119,0.0,0.0007814026176987692,4.0621419778720644e-10,0.23648308250437322,-0.7048466738313437,-0.45460049659013746,0.017581582069396973,0.3490818351507182,0.5223676264286041
2025-12-31,60,delta_degree_percentile,5119,5119,0.0,0.0001953506544246923,5.458034232948692e-11,0.22971706244978168,-0.7084742969274521,-0.4467473939061165,0.02432115375995636,0.33102166652679443,0.48344010829925527
2026-01-30,60,delta_degree_percentile,5126,5126,0.0,0.0003901677721420211,-3.192405181148766e-09,0.21005621667934393,-0.6240001935511827,-0.40877389907836914,0.013948500156402588,0.3121342062950134,0.43830471485853195
2026-02-27,60,delta_degree_percentile,5126,5126,0.0,0.0005852516582130316,4.2450940218280637e-10,0.1881229924900239,-0.5807647407054901,-0.3557598404586315,0.015655457973480225,0.2734832093119621,0.4101394861936569
2026-03-31,60,delta_degree_percentile,5145,5145,0.0,0.0011661807580174927,2.089638056629948e-09,0.22890079944932115,-0.6550942629575729,-0.4499125421047211,0.012147724628448486,0.33926142454147346,0.5089446204900745
2026-04-30,60,delta_degree_percentile,5150,5150,0.0,0.0,-2.423247087349012e-10,0.25200343948445286,-0.687937859147787,-0.459135913848877,0.009805813431739807,0.40300969779491425,0.5913592427968979
2026-05-29,60,delta_degree_percentile,5149,5149,0.0,0.0001942124684404739,2.996908863624755e-09,0.2774356474451679,-0.7262108893692494,-0.5031850695610046,0.003981351852416992,0.4537774473428726,0.6590600162744522
2026-06-30,60,delta_degree_percentile,5156,5156,0.0,0.0,-1.0877471963410419e-09,0.23713866537808895,-0.7070597529411315,-0.44293054938316345,0.010085344314575195,0.36578743159770966,0.5327773541212082
