analysis_date,window,density_fraction,common_node_count,common_valid_pair_count,raw_edge_threshold,residual_edge_threshold,raw_residual_overlap_fraction,raw_residual_jaccard,raw_same_industry_edge_share,residual_same_industry_edge_share,residual_cross_industry_edge_share,raw_industry_enrichment,residual_industry_enrichment,raw_positive_pair_share,residual_positive_pair_share,common_valid_pair_ratio,market_beta_mean,market_beta_median,market_r2_mean,market_r2_median,delta_market_r2_mean_1m,abs_delta_market_r2_mean_1m,delta_residual_edge_threshold_1m,abs_delta_residual_edge_threshold_1m,delta_residual_cross_industry_edge_share_1m,abs_delta_residual_cross_industry_edge_share_1m,delta_raw_residual_overlap_fraction_1m,abs_delta_raw_residual_overlap_fraction_1m,valid_stock_n,market_ew_return_1d,market_breadth_1d,cross_sectional_dispersion_1d,market_return_20d,market_vol_20d_ann,market_dispersion_20d,market_breadth_20d,market_return_60d,market_vol_60d_ann,market_dispersion_60d,market_breadth_60d
2022-03-31,252,0.01,4253,9036145,0.4268295466899872,0.2716206014156341,0.5632075784907206,0.3919895247631518,0.3371144630980179,0.4401013711667644,0.5598986288332356,6.867217260500373,8.965120347172833,0.9538928381516676,0.48161456019132054,0.9993659503036868,0.9928926040472532,0.9928854459973516,0.1717451222981459,0.1620022348623468,0.015418439766598985,0.015418439766598985,0.0024001896381378174,0.0024001896381378174,-0.01178329011179946,0.01178329011179946,0.009532821485093379,0.009532821485093379,4667,-0.0021418537979421602,0.4420398542961217,0.028186729827124044,-0.06377304779448068,0.30792903537484584,0.02769719553559142,0.4378696435662944,-0.08547000061174204,0.2529106014485918,0.027766636466407223,0.46948111344685994
2022-04-29,60,0.01,4602,10585449,0.7828627824783325,0.4283921122550964,0.1727379220435694,0.0945337421092631,0.1627335764354677,0.2989211555538761,0.7010788444461239,3.2028379808515672,5.883211389185261,0.9824134054209699,0.4868118489825042,0.9998628493834032,0.99928888635338,1.0236587633461314,0.4351609846528329,0.4345031584017903,0.08333967352814142,0.08333967352814142,-0.012528449296951294,0.012528449296951294,-0.007626768383200311,0.007626768383200311,-0.11815554874680859,0.11815554874680859,4661,0.04452174596365011,0.9450761639133233,0.031559658876210595,-0.1540346074384249,0.41373752656671525,0.03138261939233801,0.4050955883573219,-0.17665671363944013,0.3251067874975525,0.028486160337530195,0.4554421928556342
2022-04-29,120,0.01,4532,10260515,0.6347364187240601,0.3451282083988189,0.2833195263388723,0.1650391733848075,0.2118317820768968,0.3569904000779689,0.6430095999220311,4.20949071236202,7.094061895703171,0.9830394478249873,0.4812150267311144,0.9993444201103198,0.9986031797801148,1.0200707625563414,0.3212542482601132,0.3146802002514266,0.07885399109371088,0.07885399109371088,0.0017401278018951416,0.0017401278018951416,0.003330086777525443,0.003330086777525443,-0.12740552083513307,0.12740552083513307,4661,0.04452174596365011,0.9450761639133233,0.031559658876210595,-0.1540346074384249,0.41373752656671525,0.03138261939233801,0.4050955883573219,-0.17665671363944013,0.3251067874975525,0.028486160337530195,0.4554421928556342
2022-04-29,252,0.01,4296,9220368,0.4776785373687744,0.2748585641384125,0.4538247128618374,0.2935144007519535,0.3116492955760658,0.4420571998741906,0.5579428001258093,6.3289515011234965,8.977265851202109,0.9780543466377914,0.48004483118244307,0.9994263825027152,0.9948751588532486,1.0095896094302548,0.2192085890831804,0.2120907629421067,0.04746346678503449,0.04746346678503449,0.003237962722778376,0.003237962722778376,-0.001955828707426277,0.001955828707426277,-0.10938286562888316,0.10938286562888316,4661,0.04452174596365011,0.9450761639133233,0.031559658876210595,-0.1540346074384249,0.41373752656671525,0.03138261939233801,0.4050955883573219,-0.17665671363944013,0.3251067874975525,0.028486160337530195,0.4554421928556342
2022-05-31,60,0.01,4568,10429365,0.7816774845123291,0.4101152420043945,0.1691388683804282,0.092382139453039,0.1624845387514022,0.3050732072142905,0.6949267927857095,3.18185934920251,5.974107099821566,0.9830764384984129,0.48771665389024166,0.9998405718017438,1.0005189972278867,1.033644335921054,0.4389589605315973,0.4424999514426643,0.003797975878764348,0.003797975878764348,-0.018276870250701904,0.018276870250701904,-0.006152051660414437,0.006152051660414437,-0.0035990536631411996,0.0035990536631411996,4679,0.012375334186807455,0.7091258815986322,0.027987921612434206,0.15947006494665872,0.2529819370593085,0.027209900649238172,0.6016513089646867,-0.11716692897724323,0.3288748723009578,0.02859192281150947,0.4743841708642668
2022-05-31,120,0.01,4521,10208276,0.6534044742584229,0.3439330160617828,0.2479281362042279,0.1415056889659221,0.2201857330381458,0.3666856056895437,0.6333143943104562,4.359732436415551,7.260466457263288,0.9870649069441304,0.48110758368993944,0.9991011464688876,1.0012120145162915,1.026048334343524,0.3430686928281727,0.3351394672766848,0.021814444568059532,0.021814444568059532,-0.0011951923370361328,0.0011951923370361328,-0.009695205611574886,0.009695205611574886,-0.0353913901346444,0.0353913901346444,4679,0.012375334186807455,0.7091258815986322,0.027987921612434206,0.15947006494665872,0.2529819370593085,0.027209900649238172,0.6016513089646867,-0.11716692897724323,0.3288748723009578,0.02859192281150947,0.4743841708642668
2022-05-31,252,0.01,4332,9370145,0.4883669912815094,0.2748793959617615,0.4386399291362952,0.2809345117258255,0.3169016339206625,0.4464840289858166,0.5535159710141835,6.419452964607193,9.044393959295029,0.9825736954977751,0.47954487363856163,0.9988486235823124,0.9954455254093753,1.0078283338239815,0.2305978732637222,0.2243021017969121,0.011389284180541803,0.011389284180541803,2.0831823348999023e-05,2.0831823348999023e-05,-0.004426829111625841,0.004426829111625841,-0.015184783725542217,0.015184783725542217,4679,0.012375334186807455,0.7091258815986322,0.027987921612434206,0.15947006494665872,0.2529819370593085,0.027209900649238172,0.6016513089646867,-0.11716692897724323,0.3288748723009578,0.02859192281150947,0.4743841708642668
2022-06-30,60,0.01,4602,10584602,0.7520056962966919,0.4060707092285156,0.2001398257846305,0.1111974300291851,0.1848062279160289,0.316818774445893,0.683181225554107,3.592055225221794,6.157966357680468,0.9651552321003661,0.4860302730324674,0.9997828448570548,1.0000355881170209,1.0392760859899308,0.3965445921085,0.391181651016986,-0.04241436842309726,0.04241436842309726,-0.004044532775878851,0.004044532775878851,-0.011745567231602472,0.011745567231602472,0.031000957404202306,0.031000957404202306,4700,0.008669615725222459,0.5880851063829787,0.027098647598921697,0.07399026748689641,0.18520206629190641,0.027417447306712646,0.5173119207444812,0.016028986060904415,0.2999422747477419,0.028594123473931952,0.5020569788097735
2022-06-30,120,0.01,4555,10363177,0.6659590601921082,0.3492225706577301,0.2406036803659136,0.136753543065245,0.2247590006851231,0.3719350387432332,0.6280649612567668,4.427757312423467,7.327128535550838,0.9864823306597967,0.48064517280752805,0.9991748728636048,0.9999560892099746,1.019882715119727,0.3518832941510909,0.3426364869532272,0.00881460132291817,0.00881460132291817,0.005289554595947321,0.005289554595947321,-0.005249433053689412,0.005249433053689412,-0.007324455838314314,0.007324455838314314,4700,0.008669615725222459,0.5880851063829787,0.027098647598921697,0.07399026748689641,0.18520206629190641,0.027417447306712646,0.5173119207444812,0.016028986060904415,0.2999422747477419,0.028594123473931952,0.5020569788097735
2022-06-30,252,0.01,4338,9402846,0.4961412250995636,0.2812955677509308,0.4274896839239375,0.2718517516569728,0.3268388139703067,0.4527055770621517,0.5472944229378482,6.573581387746664,9.105090424710797,0.9835689109446225,0.4785390508363106,0.9995634080450918,0.9969877068299074,1.0095262879854745,0.2373169744519814,0.2310554578150401,0.006719101188259219,0.006719101188259219,0.0064161717891693115,0.0064161717891693115,-0.006221548076335237,0.006221548076335237,-0.01115024521235769,0.01115024521235769,4700,0.008669615725222459,0.5880851063829787,0.027098647598921697,0.07399026748689641,0.18520206629190641,0.027417447306712646,0.5173119207444812,0.016028986060904415,0.2999422747477419,0.028594123473931952,0.5020569788097735
