factor_order,factor_name,method,window,target_name,month_count,mean_risk_ic,median_risk_ic,std_risk_ic,positive_share,negative_share,hac_lag,hac_se,hac_t_stat
2,delta_degree_percentile,RAW_COMMON,120,future_downside_vol_annualized,133,0.03591581168593437,0.03281165088688112,0.13022056309664437,0.6165413533834586,0.38345864661654133,4,0.019479918386169387,1.8437352238310383
2,delta_degree_percentile,RAW_COMMON,120,future_max_drawdown,133,0.046091661147523985,0.055766791278365105,0.12378366953641662,0.6842105263157895,0.3157894736842105,4,0.015673432639244988,2.9407509004832963
2,delta_degree_percentile,RAW_COMMON,120,future_idio_vol_annualized,133,0.1321394591066047,0.13817340888174734,0.08872419506758085,0.9022556390977443,0.09774436090225563,4,0.01255909939596196,10.521412001014228
2,delta_degree_percentile,INDUSTRY_SIZE_COMMON,120,future_realized_vol_annualized,133,0.11209556594236177,0.1079756960750282,0.07208506699016352,0.9398496240601504,0.06015037593984962,4,0.01075987040438467,10.417929001884874
2,delta_degree_percentile,INDUSTRY_SIZE_COMMON,120,future_downside_vol_annualized,133,0.12206646521623106,0.12158257703066591,0.07272864777877411,0.9473684210526315,0.05263157894736842,4,0.010737430036457057,11.36831297636174
2,delta_degree_percentile,INDUSTRY_SIZE_COMMON,120,future_max_drawdown,133,0.10710493929674623,0.1044074370987257,0.06626614601766631,0.9548872180451128,0.045112781954887216,4,0.008812904068951091,12.15319473113178
2,delta_degree_percentile,INDUSTRY_SIZE_COMMON,120,future_idio_vol_annualized,133,0.14575396048529848,0.14778757813517807,0.06323362246509508,0.9924812030075187,0.007518796992481203,4,0.008946850234456424,16.291092022974265
2,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,120,future_realized_vol_annualized,133,-0.010798575342341318,-0.008340116027135615,0.0379401655095606,0.39097744360902253,0.6090225563909775,4,0.004267461623196732,-2.5304446286390183
2,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,120,future_downside_vol_annualized,133,-0.009047051430336437,-0.0057120011957421425,0.03747911647389115,0.43609022556390975,0.5639097744360902,4,0.0033001511264308795,-2.7414051913800814
2,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,120,future_max_drawdown,133,-0.002550372978610232,-0.0026154216809233196,0.03841343704133151,0.46616541353383456,0.5338345864661654,4,0.002713098416499758,-0.9400222871017474
2,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,120,future_idio_vol_annualized,133,0.034013604697484275,0.02819258082850636,0.04203090473062606,0.8195488721804511,0.18045112781954886,4,0.00517329189133145,6.574847391557138
3,cross_industry_degree_percentile,RAW_COMMON,120,future_realized_vol_annualized,133,-0.12027319541573842,-0.12674045009773205,0.10939878331316578,0.13533834586466165,0.8646616541353384,4,0.01828763760325071,-6.576748622487976
3,cross_industry_degree_percentile,RAW_COMMON,120,future_downside_vol_annualized,133,-0.11293840993246373,-0.12072048606328722,0.11403869981839915,0.16541353383458646,0.8345864661654135,4,0.018850804503239133,-5.991171884099564
3,cross_industry_degree_percentile,RAW_COMMON,120,future_max_drawdown,133,-0.0958397075663542,-0.09373432128965756,0.10410128790234317,0.18045112781954886,0.8195488721804511,4,0.01474086581883981,-6.501633536604387
3,cross_industry_degree_percentile,RAW_COMMON,120,future_idio_vol_annualized,133,-0.10300476742423299,-0.10439477802469509,0.08311927364257293,0.09774436090225563,0.9022556390977443,4,0.012249836694769738,-8.408664539031163
3,cross_industry_degree_percentile,INDUSTRY_SIZE_COMMON,120,future_realized_vol_annualized,133,-0.06888610822654193,-0.07309187662930276,0.08122292517435026,0.18796992481203006,0.8120300751879699,4,0.013441352035358772,-5.124938923207307
3,cross_industry_degree_percentile,INDUSTRY_SIZE_COMMON,120,future_downside_vol_annualized,133,-0.06203223012524038,-0.07554699253052914,0.08919767351309646,0.21804511278195488,0.7819548872180451,4,0.014687131438159268,-4.22357697188382
3,cross_industry_degree_percentile,INDUSTRY_SIZE_COMMON,120,future_max_drawdown,133,-0.06084319621155107,-0.07208897608869011,0.0799465785401824,0.22556390977443608,0.7744360902255639,4,0.012002483662454141,-5.069217165600415
3,cross_industry_degree_percentile,INDUSTRY_SIZE_COMMON,120,future_idio_vol_annualized,133,-0.09560194562309576,-0.09411701768442457,0.06371360765908854,0.09022556390977443,0.9097744360902256,4,0.009449479673029067,-10.117165064227308
3,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,120,future_realized_vol_annualized,133,-0.03388968466970938,-0.030092783498863,0.0431716654472649,0.21804511278195488,0.7819548872180451,4,0.004899812502711721,-6.916526836680728
3,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,120,future_downside_vol_annualized,133,-0.026511251273222874,-0.02727426794503147,0.04527940577612642,0.2631578947368421,0.7368421052631579,4,0.0051846669703570405,-5.1133952141572525
3,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,120,future_max_drawdown,133,-0.03154881564058441,-0.0344645100991101,0.046647572408407695,0.2781954887218045,0.7218045112781954,4,0.00444735961442774,-7.093830581686372
3,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,120,future_idio_vol_annualized,133,-0.0584583355845487,-0.05926720403618013,0.04049968835368691,0.08270676691729323,0.9172932330827067,4,0.004248165950491436,-13.760840858344087
4,cross_industry_degree_ratio,RAW_COMMON,120,future_realized_vol_annualized,133,-0.020992668962896272,-0.0297430193940354,0.07098342376259316,0.3533834586466165,0.6466165413533834,4,0.010018231804415812,-2.0954465191794798
4,cross_industry_degree_ratio,RAW_COMMON,120,future_downside_vol_annualized,133,-0.021881966318851837,-0.025685324985774173,0.07000349127119711,0.3609022556390977,0.6390977443609023,4,0.009565404981518434,-2.287615251119064
4,cross_industry_degree_ratio,RAW_COMMON,120,future_max_drawdown,133,-0.017986635468163318,-0.01624201083616976,0.07168002865306018,0.38345864661654133,0.6165413533834586,4,0.007889500657583474,-2.2798192495078085
4,cross_industry_degree_ratio,RAW_COMMON,120,future_idio_vol_annualized,133,-0.023349369954107854,-0.026887742772108633,0.06255295520213797,0.3082706766917293,0.6917293233082706,4,0.008617268196480517,-2.709602326598614
4,cross_industry_degree_ratio,INDUSTRY_SIZE_COMMON,120,future_realized_vol_annualized,133,-0.007440337478244384,-0.007832187856028898,0.03915270762307137,0.41353383458646614,0.5864661654135338,4,0.005615626579287849,-1.3249345149990257
4,cross_industry_degree_ratio,INDUSTRY_SIZE_COMMON,120,future_downside_vol_annualized,133,-0.010629970512153194,-0.00908167633361658,0.03660190497583092,0.39097744360902253,0.6090225563909775,4,0.005080731345612561,-2.092212673542097
4,cross_industry_degree_ratio,INDUSTRY_SIZE_COMMON,120,future_max_drawdown,133,-0.007584057541658192,-0.006772574164288992,0.033450361660568015,0.39849624060150374,0.6015037593984962,4,0.0038261103954582805,-1.9821847144454376
4,cross_industry_degree_ratio,INDUSTRY_SIZE_COMMON,120,future_idio_vol_annualized,133,0.005866739255699887,0.006632951652248903,0.03710930916805943,0.5338345864661654,0.46616541353383456,4,0.004827254563077839,1.215336622305511
4,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,120,future_realized_vol_annualized,133,-0.007074220250296108,-0.00808468247958288,0.03448500830444212,0.43609022556390975,0.5639097744360902,4,0.004572784151198613,-1.5470269350985701
4,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,120,future_downside_vol_annualized,133,-0.008925432398078347,-0.010734129198965816,0.03087080367200624,0.3609022556390977,0.6390977443609023,4,0.00413895366947083,-2.15644655892451
4,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,120,future_max_drawdown,133,-0.005865067702193637,-0.004503790109568945,0.029038235548940396,0.43609022556390975,0.5639097744360902,4,0.0032714418414493164,-1.7928081825826654
4,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,120,future_idio_vol_annualized,133,0.005271592094882002,0.008176386484856576,0.03405168065194483,0.5939849624060151,0.40601503759398494,4,0.004244095149787811,1.2421003556307078
9,outside_community_degree_percentile,RAW_COMMON,120,future_realized_vol_annualized,133,-0.19027918339440614,-0.18704569924931616,0.10632306635252321,0.022556390977443608,0.9774436090225563,4,0.016398088201810893,-11.603741915072332
9,outside_community_degree_percentile,RAW_COMMON,120,future_downside_vol_annualized,133,-0.1850022611140469,-0.18818743749847053,0.11064712855422099,0.045112781954887216,0.9548872180451128,4,0.01665074542451497,-11.110749482822987
9,outside_community_degree_percentile,RAW_COMMON,120,future_max_drawdown,133,-0.1504026811875541,-0.14912398369555646,0.10500732582626325,0.045112781954887216,0.9548872180451128,4,0.01312397398585831,-11.460147768474696
9,outside_community_degree_percentile,RAW_COMMON,120,future_idio_vol_annualized,133,-0.16564529618711027,-0.15568412126352668,0.07791984475363398,0.007518796992481203,0.9924812030075187,4,0.010721651514548179,-15.449606430720737
9,outside_community_degree_percentile,INDUSTRY_SIZE_COMMON,120,future_realized_vol_annualized,133,-0.12559373599899115,-0.12613672304735155,0.07316193188686285,0.05263157894736842,0.9473684210526315,4,0.011060439348673989,-11.35522125656322
9,outside_community_degree_percentile,INDUSTRY_SIZE_COMMON,120,future_downside_vol_annualized,133,-0.12103610604629562,-0.12757093292729627,0.0794221552622543,0.08270676691729323,0.9172932330827067,4,0.01197741362812964,-10.105362460058608
9,outside_community_degree_percentile,INDUSTRY_SIZE_COMMON,120,future_max_drawdown,133,-0.1070472469465619,-0.108478721405258,0.07526219514864295,0.07518796992481203,0.924812030075188,4,0.010199425818354917,-10.495418943478109
9,outside_community_degree_percentile,INDUSTRY_SIZE_COMMON,120,future_idio_vol_annualized,133,-0.1444646408925353,-0.14130590603227383,0.05929596001478314,0.0,1.0,4,0.008123852421370169,-17.782775141571307
9,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,120,future_realized_vol_annualized,133,-0.054345546204348574,-0.054826056465881554,0.04443047100234162,0.14285714285714285,0.8571428571428571,4,0.004744321536155239,-11.454861520281733
9,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,120,future_downside_vol_annualized,133,-0.04644213191523135,-0.04233438340629443,0.045024830079167424,0.12781954887218044,0.8721804511278195,4,0.0047120419745654485,-9.856052252063037
9,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,120,future_max_drawdown,133,-0.04460195159998011,-0.04289670554502127,0.04614621993977506,0.17293233082706766,0.8270676691729323,4,0.004176590958514397,-10.67903274297297
9,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,120,future_idio_vol_annualized,133,-0.07688828203282735,-0.080617684562913,0.04134478523902348,0.022556390977443608,0.9774436090225563,4,0.004682906414954755,-16.41892346754707
5,delta_residual_degree_percentile_1m,RAW_COMMON,120,future_realized_vol_annualized,132,-0.01284429226600696,-0.013366552693355672,0.06266463758071521,0.42424242424242425,0.5757575757575758,4,0.0061732616445699445,-2.0806330600461287
5,delta_residual_degree_percentile_1m,RAW_COMMON,120,future_downside_vol_annualized,132,-0.013731061977798865,-0.015315853665920014,0.06692635672437942,0.4090909090909091,0.5909090909090909,4,0.006716136562243945,-2.04448820397588
5,delta_residual_degree_percentile_1m,RAW_COMMON,120,future_max_drawdown,132,-0.013457058788082652,-0.0165192701190953,0.06182520165516494,0.3712121212121212,0.6287878787878788,4,0.005872426069128874,-2.2915671699684586
5,delta_residual_degree_percentile_1m,RAW_COMMON,120,future_idio_vol_annualized,132,-0.018080246299548346,-0.020464961459668866,0.05743993048126711,0.3712121212121212,0.6287878787878788,4,0.005854328740081156,-3.0883551474934268
5,delta_residual_degree_percentile_1m,INDUSTRY_SIZE_COMMON,120,future_realized_vol_annualized,132,-0.013341578281363701,-0.017497939845464557,0.046024400463263185,0.3409090909090909,0.6590909090909091,4,0.00483484632681063,-2.7594627377049745
5,delta_residual_degree_percentile_1m,INDUSTRY_SIZE_COMMON,120,future_downside_vol_annualized,132,-0.013859537457180193,-0.014507934160696425,0.047006655860311886,0.3712121212121212,0.6287878787878788,4,0.00509804377906664,-2.718599144654192
5,delta_residual_degree_percentile_1m,INDUSTRY_SIZE_COMMON,120,future_max_drawdown,132,-0.012901734633877025,-0.01074788048793727,0.04117612250693655,0.4015151515151515,0.5984848484848485,4,0.004304549189005695,-2.997232478334668
5,delta_residual_degree_percentile_1m,INDUSTRY_SIZE_COMMON,120,future_idio_vol_annualized,132,-0.022419107644738173,-0.026742872955178174,0.04549186415781806,0.2727272727272727,0.7272727272727273,4,0.004732165117918561,-4.737600461118144
5,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,120,future_realized_vol_annualized,132,0.007066493908193766,0.00641861225987845,0.03092177206562504,0.5681818181818182,0.4318181818181818,4,0.003336006391549974,2.1182495111799033
5,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,120,future_downside_vol_annualized,132,0.009267955973488742,0.013610674235774903,0.028888803943345635,0.6666666666666666,0.3333333333333333,4,0.002929423931983734,3.1637469306850066
5,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,120,future_max_drawdown,132,0.005941989944586008,0.010094008083582722,0.028185864456916204,0.5757575757575758,0.42424242424242425,4,0.0027467802075448566,2.163256429569628
5,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,120,future_idio_vol_annualized,132,-0.0004549385566539433,-0.002226959172204899,0.03039392592809771,0.4772727272727273,0.5227272727272727,4,0.0033105938108562213,-0.13741901986347344
6,delta_cross_industry_degree_percentile_1m,RAW_COMMON,120,future_realized_vol_annualized,132,-0.01904625689805202,-0.019989762401427247,0.05956780830460339,0.3484848484848485,0.6515151515151515,4,0.005769320911801059,-3.301299613806053
6,delta_cross_industry_degree_percentile_1m,RAW_COMMON,120,future_downside_vol_annualized,132,-0.02059595685987857,-0.021879077160691193,0.0625587620879078,0.3333333333333333,0.6666666666666666,4,0.006341814391214785,-3.247644221251543
6,delta_cross_industry_degree_percentile_1m,RAW_COMMON,120,future_max_drawdown,132,-0.01871506803074177,-0.018993452578475484,0.05691771559526626,0.3560606060606061,0.6439393939393939,4,0.0054966416245391244,-3.4048186709481847
6,delta_cross_industry_degree_percentile_1m,RAW_COMMON,120,future_idio_vol_annualized,132,-0.023099557308819282,-0.027700317706884817,0.0561819519132696,0.3106060606060606,0.6893939393939394,4,0.0054432473620362,-4.243708906181005
6,delta_cross_industry_degree_percentile_1m,INDUSTRY_SIZE_COMMON,120,future_realized_vol_annualized,132,-0.015645058950051655,-0.017954154059165887,0.044890691593045984,0.29545454545454547,0.7045454545454546,4,0.004448403349208899,-3.517005478568836
6,delta_cross_industry_degree_percentile_1m,INDUSTRY_SIZE_COMMON,120,future_downside_vol_annualized,132,-0.0162853347119049,-0.019347213283085564,0.045794084581835134,0.3333333333333333,0.6666666666666666,4,0.004688308968328221,-3.473605264055795
6,delta_cross_industry_degree_percentile_1m,INDUSTRY_SIZE_COMMON,120,future_max_drawdown,132,-0.014629873286933914,-0.016897680433129267,0.040508432359465836,0.3787878787878788,0.6212121212121212,4,0.004114731109374853,-3.5554870775399503
6,delta_cross_industry_degree_percentile_1m,INDUSTRY_SIZE_COMMON,120,future_idio_vol_annualized,132,-0.023151431614195084,-0.02577375822055517,0.04394761986829803,0.2803030303030303,0.7196969696969697,4,0.004286363051282384,-5.401183086269067
6,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,120,future_realized_vol_annualized,132,0.0031541642719710734,0.0014882304284791373,0.030265403631135827,0.5378787878787878,0.4621212121212121,4,0.0032701060136598194,0.9645449593363529
6,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,120,future_downside_vol_annualized,132,0.005108823614863906,0.0054371454326005795,0.027512694412162652,0.5681818181818182,0.4318181818181818,4,0.002774651702004431,1.841248619123348
6,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,120,future_max_drawdown,132,0.002837275112931395,0.0015036535184404687,0.026559748981320883,0.5378787878787878,0.4621212121212121,4,0.002536368193262381,1.1186369236407965
6,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,120,future_idio_vol_annualized,132,-0.0033350182931033865,-0.00390561368022106,0.029693678531259614,0.42424242424242425,0.5757575757575758,4,0.0032021312864562133,-1.0414995497558874
7,neighbor_jaccard_1m,RAW_COMMON,120,future_realized_vol_annualized,132,-0.08511085683290322,-0.09092601283074504,0.0914752737162548,0.16666666666666666,0.8333333333333334,4,0.01150995015644439,-7.394546081961082
7,neighbor_jaccard_1m,RAW_COMMON,120,future_downside_vol_annualized,132,-0.08403704629781959,-0.08171645666911301,0.09116358376748081,0.18181818181818182,0.8181818181818182,4,0.011123936544630545,-7.554613958885243
7,neighbor_jaccard_1m,RAW_COMMON,120,future_max_drawdown,132,-0.06934997350979129,-0.0651099323282702,0.08387416148745812,0.22727272727272727,0.7727272727272727,4,0.009183505921523515,-7.551579331729373
7,neighbor_jaccard_1m,RAW_COMMON,120,future_idio_vol_annualized,132,-0.06253293597984684,-0.061562988902915755,0.06899310268283103,0.16666666666666666,0.8333333333333334,4,0.007926071033913792,-7.889525051224387
7,neighbor_jaccard_1m,INDUSTRY_SIZE_COMMON,120,future_realized_vol_annualized,132,-0.04169026758551966,-0.046701410038551404,0.061905316163141544,0.23484848484848486,0.7651515151515151,4,0.00834218635950291,-4.997522926112607
7,neighbor_jaccard_1m,INDUSTRY_SIZE_COMMON,120,future_downside_vol_annualized,132,-0.03959936100252933,-0.03882646752237445,0.06282908431332125,0.2878787878787879,0.7121212121212122,4,0.008237619017427871,-4.807136736810864
7,neighbor_jaccard_1m,INDUSTRY_SIZE_COMMON,120,future_max_drawdown,132,-0.037479514065122344,-0.03786311992129208,0.05837934388332314,0.29545454545454547,0.7045454545454546,4,0.007065485782144955,-5.304591251154458
7,neighbor_jaccard_1m,INDUSTRY_SIZE_COMMON,120,future_idio_vol_annualized,132,-0.0607983078905796,-0.05742863294237812,0.05300774974982567,0.11363636363636363,0.8863636363636364,4,0.006729975610308636,-9.033956645764336
7,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,120,future_realized_vol_annualized,132,-0.029773715076170427,-0.02683925413829126,0.03519751270813403,0.16666666666666666,0.8333333333333334,4,0.0035912788672105584,-8.290560598903438
7,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,120,future_downside_vol_annualized,132,-0.024037539100386574,-0.017978563673990332,0.03454185784212647,0.22727272727272727,0.7727272727272727,4,0.0034892861798795772,-6.888956038915719
7,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,120,future_max_drawdown,132,-0.023339606745157233,-0.01901196404764336,0.03902193180166453,0.26515151515151514,0.7348484848484849,4,0.003842497250105327,-6.074072465378465
7,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,120,future_idio_vol_annualized,132,-0.044365877889631304,-0.04345560381119571,0.036380738444636164,0.12121212121212122,0.8787878787878788,4,0.003790395634274487,-11.704814528714309
8,neighbor_retention_1m,RAW_COMMON,120,future_realized_vol_annualized,132,-0.07455521088393689,-0.07240478588006058,0.09351614803363956,0.20454545454545456,0.7954545454545454,4,0.011214259636048888,-6.648250825607323
8,neighbor_retention_1m,RAW_COMMON,120,future_downside_vol_annualized,132,-0.07500204967602181,-0.06689695896736705,0.09722778356959517,0.21212121212121213,0.7878787878787878,4,0.01094734787192827,-6.851161628685041
8,neighbor_retention_1m,RAW_COMMON,120,future_max_drawdown,132,-0.06261265600333032,-0.05163084564157121,0.0895063285581986,0.25,0.75,4,0.00929646053475226,-6.735106954874937
8,neighbor_retention_1m,RAW_COMMON,120,future_idio_vol_annualized,132,-0.05665504741170108,-0.05842041795721191,0.07283903192431632,0.22727272727272727,0.7727272727272727,4,0.008194768963794265,-6.913562500909019
8,neighbor_retention_1m,INDUSTRY_SIZE_COMMON,120,future_realized_vol_annualized,132,-0.03634585622064094,-0.0375809285652861,0.06245247993991883,0.26515151515151514,0.7348484848484849,4,0.008112052765119941,-4.480475814570659
8,neighbor_retention_1m,INDUSTRY_SIZE_COMMON,120,future_downside_vol_annualized,132,-0.03561187064289306,-0.033959001342007175,0.06569998238262999,0.2878787878787879,0.7121212121212122,4,0.008177546696471664,-4.354835498311295
8,neighbor_retention_1m,INDUSTRY_SIZE_COMMON,120,future_max_drawdown,132,-0.03404680177582272,-0.029294295580200802,0.06118819736598184,0.3181818181818182,0.6818181818181818,4,0.007098576030055909,-4.796286132833681
8,neighbor_retention_1m,INDUSTRY_SIZE_COMMON,120,future_idio_vol_annualized,132,-0.0593987176268357,-0.0584173565837383,0.05552437453590548,0.14393939393939395,0.8560606060606061,4,0.00683111919042574,-8.695312725634604
8,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,120,future_realized_vol_annualized,132,-0.015978491092335397,-0.015819857648909995,0.03424142972859015,0.3106060606060606,0.6893939393939394,4,0.00356583659145219,-4.480993641334569
8,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,120,future_downside_vol_annualized,132,-0.010893152511647096,-0.010616060924074903,0.03442934003403652,0.38636363636363635,0.6136363636363636,4,0.0033943298541688704,-3.209220370338573
8,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,120,future_max_drawdown,132,-0.012633400682385236,-0.008758012550464465,0.03801104380447826,0.3712121212121212,0.6287878787878788,4,0.003639530384034716,-3.4711623064896857
8,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,120,future_idio_vol_annualized,132,-0.03415358683718754,-0.03222153091157568,0.03479846924964198,0.17424242424242425,0.8257575757575758,4,0.003803566755990754,-8.979357804985128
1,residual_degree_percentile,RAW_COMMON,252,future_realized_vol_annualized,127,-0.11048417215519192,-0.09646805136213517,0.1142637496000891,0.1889763779527559,0.8110236220472441,4,0.019199055091456477,-5.754667176529799
1,residual_degree_percentile,RAW_COMMON,252,future_downside_vol_annualized,127,-0.10815748099556619,-0.10148330892764616,0.11721453075388635,0.18110236220472442,0.8188976377952756,4,0.01947282007836662,-5.554279275436023
1,residual_degree_percentile,RAW_COMMON,252,future_max_drawdown,127,-0.09129331157121288,-0.09488574413357481,0.10814783191810307,0.1889763779527559,0.8110236220472441,4,0.015054278276966856,-6.064276871438748
1,residual_degree_percentile,RAW_COMMON,252,future_idio_vol_annualized,127,-0.06732298389070492,-0.06109150717474288,0.0847875305484327,0.1732283464566929,0.8267716535433071,4,0.01324500973306219,-5.082894255838355
1,residual_degree_percentile,INDUSTRY_SIZE_COMMON,252,future_realized_vol_annualized,127,-0.062099559148986724,-0.06631207606217321,0.08272262190173799,0.2125984251968504,0.7874015748031497,4,0.014077999550132125,-4.41110677180011
1,residual_degree_percentile,INDUSTRY_SIZE_COMMON,252,future_downside_vol_annualized,127,-0.056409703804052296,-0.06493155385513283,0.08531060888211049,0.2440944881889764,0.7559055118110236,4,0.014722177732347692,-3.8316141014999716
1,residual_degree_percentile,INDUSTRY_SIZE_COMMON,252,future_max_drawdown,127,-0.05732189110209411,-0.05536750133158478,0.07420507520163672,0.2440944881889764,0.7559055118110236,4,0.011665809393395114,-4.913666010568312
1,residual_degree_percentile,INDUSTRY_SIZE_COMMON,252,future_idio_vol_annualized,127,-0.08470697057137594,-0.0924940160179872,0.06366311862973954,0.10236220472440945,0.8976377952755905,4,0.009876582482927306,-8.576546666602612
1,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,252,future_realized_vol_annualized,127,-0.027761428187294778,-0.03363366859614912,0.045804274561532424,0.2677165354330709,0.7322834645669292,4,0.005446598345175422,-5.097021375164511
1,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,252,future_downside_vol_annualized,127,-0.022026355748586565,-0.023302911887150835,0.04143270714039202,0.29133858267716534,0.7086614173228346,4,0.005040019623381053,-4.370291664422207
1,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,252,future_max_drawdown,127,-0.028088109662371984,-0.027252672407625914,0.041466319414546045,0.28346456692913385,0.7165354330708661,4,0.004051354957188988,-6.933016227701948
1,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,252,future_idio_vol_annualized,127,-0.04890246220760096,-0.04708390069057239,0.046664361134027846,0.1732283464566929,0.8267716535433071,4,0.005831493110443637,-8.385924716265446
2,delta_degree_percentile,RAW_COMMON,252,future_realized_vol_annualized,127,0.029595012611525705,0.03427245071566931,0.13801842644906875,0.6062992125984252,0.3937007874015748,4,0.023196880377332696,1.2758186501856117
2,delta_degree_percentile,RAW_COMMON,252,future_downside_vol_annualized,127,0.03282619255042859,0.042204224644841526,0.14802483724122695,0.5748031496062992,0.4251968503937008,4,0.023010389008730862,1.426581381912896
2,delta_degree_percentile,RAW_COMMON,252,future_max_drawdown,127,0.04508919809775537,0.043179607102791735,0.1356217405450858,0.6614173228346457,0.33858267716535434,4,0.017726002972882744,2.543675422300948
2,delta_degree_percentile,RAW_COMMON,252,future_idio_vol_annualized,127,0.1424177529126001,0.15000603001000817,0.09151016033572179,0.9448818897637795,0.05511811023622047,4,0.013924501445212609,10.22785293053094
2,delta_degree_percentile,INDUSTRY_SIZE_COMMON,252,future_realized_vol_annualized,127,0.12161974611447725,0.11269140096016399,0.07375319841679616,0.952755905511811,0.047244094488188976,4,0.012032172488088461,10.10787920758929
2,delta_degree_percentile,INDUSTRY_SIZE_COMMON,252,future_downside_vol_annualized,127,0.13015075853341496,0.1275724099979021,0.07590083572138483,0.9606299212598425,0.03937007874015748,4,0.012095508016876394,10.760255654563714
2,delta_degree_percentile,INDUSTRY_SIZE_COMMON,252,future_max_drawdown,127,0.11628269114596743,0.11049564083068222,0.0658275388356059,0.968503937007874,0.031496062992125984,4,0.009692900441288172,11.996686837991874
2,delta_degree_percentile,INDUSTRY_SIZE_COMMON,252,future_idio_vol_annualized,127,0.15463760940309104,0.1548362915487077,0.0623585536635315,0.9921259842519685,0.007874015748031496,4,0.009685319622123411,15.966185467938978
2,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,252,future_realized_vol_annualized,127,0.012061131815995833,0.014453032343539268,0.042303202932300346,0.6299212598425197,0.3700787401574803,4,0.005448029563610971,2.2138521230787296
2,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,252,future_downside_vol_annualized,127,0.011988064010465857,0.010599732509281107,0.04454093903285934,0.6220472440944882,0.3779527559055118,4,0.004958929631351014,2.417470079566308
2,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,252,future_max_drawdown,127,0.016606152873511876,0.018165759566886756,0.04241903648373663,0.6456692913385826,0.3543307086614173,4,0.004208444084801283,3.9459126791026375
2,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,252,future_idio_vol_annualized,127,0.061381470939918574,0.05582270507992892,0.04345853500002607,0.937007874015748,0.06299212598425197,4,0.005654980756280179,10.854408456076698
3,cross_industry_degree_percentile,RAW_COMMON,252,future_realized_vol_annualized,127,-0.11181484704474777,-0.11288849366981935,0.10954760441497235,0.18110236220472442,0.8188976377952756,4,0.018783628677016998,-5.9527820192463965
3,cross_industry_degree_percentile,RAW_COMMON,252,future_downside_vol_annualized,127,-0.1075867604269994,-0.10092610632753558,0.11294805435247939,0.1732283464566929,0.8267716535433071,4,0.019228976406031918,-5.595033149723488
3,cross_industry_degree_percentile,RAW_COMMON,252,future_max_drawdown,127,-0.0923556717152678,-0.09532474781658479,0.10371638827348408,0.1732283464566929,0.8267716535433071,4,0.015001542478382127,-6.156411705553368
3,cross_industry_degree_percentile,RAW_COMMON,252,future_idio_vol_annualized,127,-0.0759152182651263,-0.07009570075140512,0.07981419896647507,0.14960629921259844,0.8503937007874016,4,0.01252859140847732,-6.059357815257602
