analysis_date,window,factor_order,factor_name,method,target_name,common_sample_n,pair_n,risk_rank_ic,ic_status
2018-06-29,120,6,delta_cross_industry_degree_percentile_1m,RAW_COMMON,future_max_drawdown,2909,2909,-0.08053660853205244,PASS
2018-06-29,120,6,delta_cross_industry_degree_percentile_1m,RAW_COMMON,future_idio_vol_annualized,2909,2909,-0.06277838675003125,PASS
2018-06-29,120,6,delta_cross_industry_degree_percentile_1m,INDUSTRY_SIZE_COMMON,future_realized_vol_annualized,2909,2909,-0.05999832515402861,PASS
2018-06-29,120,6,delta_cross_industry_degree_percentile_1m,INDUSTRY_SIZE_COMMON,future_downside_vol_annualized,2909,2909,-0.08312345900751432,PASS
2018-06-29,120,6,delta_cross_industry_degree_percentile_1m,INDUSTRY_SIZE_COMMON,future_max_drawdown,2909,2909,-0.07532972517019101,PASS
2018-06-29,120,6,delta_cross_industry_degree_percentile_1m,INDUSTRY_SIZE_COMMON,future_idio_vol_annualized,2909,2909,-0.05232424625836361,PASS
2018-06-29,120,6,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,future_realized_vol_annualized,2909,2909,0.015812152436609862,PASS
2018-06-29,120,6,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,future_downside_vol_annualized,2909,2909,0.00801790717219674,PASS
2018-06-29,120,6,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,future_max_drawdown,2909,2909,0.014368069688688779,PASS
2018-06-29,120,6,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,future_idio_vol_annualized,2909,2909,0.022649431580175117,PASS
2018-06-29,120,7,neighbor_jaccard_1m,RAW_COMMON,future_realized_vol_annualized,2906,2906,0.017081611537198952,PASS
2018-06-29,120,7,neighbor_jaccard_1m,RAW_COMMON,future_downside_vol_annualized,2906,2906,-0.010211158847995238,PASS
2018-06-29,120,7,neighbor_jaccard_1m,RAW_COMMON,future_max_drawdown,2906,2906,-0.05608190125421422,PASS
2018-06-29,120,7,neighbor_jaccard_1m,RAW_COMMON,future_idio_vol_annualized,2906,2906,-0.028274358216200335,PASS
2018-06-29,120,7,neighbor_jaccard_1m,INDUSTRY_SIZE_COMMON,future_realized_vol_annualized,2906,2906,0.013251605369281709,PASS
2018-06-29,120,7,neighbor_jaccard_1m,INDUSTRY_SIZE_COMMON,future_downside_vol_annualized,2906,2906,-0.00442010007837783,PASS
2018-06-29,120,7,neighbor_jaccard_1m,INDUSTRY_SIZE_COMMON,future_max_drawdown,2906,2906,-0.05378878872750683,PASS
2018-06-29,120,7,neighbor_jaccard_1m,INDUSTRY_SIZE_COMMON,future_idio_vol_annualized,2906,2906,-0.04581974481211991,PASS
2018-06-29,120,7,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,future_realized_vol_annualized,2906,2906,-0.01776145500334525,PASS
2018-06-29,120,7,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,future_downside_vol_annualized,2906,2906,-0.03457177510326193,PASS
2018-06-29,120,7,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,future_max_drawdown,2906,2906,-0.0773566208623429,PASS
2018-06-29,120,7,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,future_idio_vol_annualized,2906,2906,-0.07049405580170813,PASS
2018-06-29,120,8,neighbor_retention_1m,RAW_COMMON,future_realized_vol_annualized,2881,2881,-0.019042189778091294,PASS
2018-06-29,120,8,neighbor_retention_1m,RAW_COMMON,future_downside_vol_annualized,2881,2881,-0.04871512007182795,PASS
2018-06-29,120,8,neighbor_retention_1m,RAW_COMMON,future_max_drawdown,2881,2881,-0.06427845341374135,PASS
2018-06-29,120,8,neighbor_retention_1m,RAW_COMMON,future_idio_vol_annualized,2881,2881,-0.04172282407918928,PASS
2018-06-29,120,8,neighbor_retention_1m,INDUSTRY_SIZE_COMMON,future_realized_vol_annualized,2881,2881,-0.01914570345754517,PASS
2018-06-29,120,8,neighbor_retention_1m,INDUSTRY_SIZE_COMMON,future_downside_vol_annualized,2881,2881,-0.04160752857369344,PASS
2018-06-29,120,8,neighbor_retention_1m,INDUSTRY_SIZE_COMMON,future_max_drawdown,2881,2881,-0.07355314850783051,PASS
2018-06-29,120,8,neighbor_retention_1m,INDUSTRY_SIZE_COMMON,future_idio_vol_annualized,2881,2881,-0.06934320573166923,PASS
2018-06-29,120,8,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,future_realized_vol_annualized,2881,2881,-0.013349423379255137,PASS
2018-06-29,120,8,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,future_downside_vol_annualized,2881,2881,-0.03148390853882966,PASS
2018-06-29,120,8,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,future_max_drawdown,2881,2881,-0.062363831846196996,PASS
2018-06-29,120,8,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,future_idio_vol_annualized,2881,2881,-0.06341465182952268,PASS
2018-06-29,120,9,outside_community_degree_percentile,RAW_COMMON,future_realized_vol_annualized,2961,2961,-0.14577567896611604,PASS
2018-06-29,120,9,outside_community_degree_percentile,RAW_COMMON,future_downside_vol_annualized,2961,2961,-0.15094286589999587,PASS
2018-06-29,120,9,outside_community_degree_percentile,RAW_COMMON,future_max_drawdown,2961,2961,-0.1298598510432865,PASS
2018-06-29,120,9,outside_community_degree_percentile,RAW_COMMON,future_idio_vol_annualized,2961,2961,-0.14988761011689297,PASS
2018-06-29,120,9,outside_community_degree_percentile,INDUSTRY_SIZE_COMMON,future_realized_vol_annualized,2961,2961,-0.10857095624954632,PASS
2018-06-29,120,9,outside_community_degree_percentile,INDUSTRY_SIZE_COMMON,future_downside_vol_annualized,2961,2961,-0.11303114711488702,PASS
2018-06-29,120,9,outside_community_degree_percentile,INDUSTRY_SIZE_COMMON,future_max_drawdown,2961,2961,-0.11077413274788583,PASS
2018-06-29,120,9,outside_community_degree_percentile,INDUSTRY_SIZE_COMMON,future_idio_vol_annualized,2961,2961,-0.13284089350060335,PASS
2018-06-29,120,9,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_realized_vol_annualized,2961,2961,-0.0658440280472975,PASS
2018-06-29,120,9,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_downside_vol_annualized,2961,2961,-0.06862694683342317,PASS
2018-06-29,120,9,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_max_drawdown,2961,2961,-0.06687528375303683,PASS
2018-06-29,120,9,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_idio_vol_annualized,2961,2961,-0.09014368814306259,PASS
2018-06-29,252,1,residual_degree_percentile,RAW_COMMON,future_realized_vol_annualized,2647,2647,0.010192398634994713,PASS
2018-06-29,252,1,residual_degree_percentile,RAW_COMMON,future_downside_vol_annualized,2647,2647,-0.006016961733417934,PASS
2018-06-29,252,1,residual_degree_percentile,RAW_COMMON,future_max_drawdown,2647,2647,-0.0463611620039083,PASS
2018-06-29,252,1,residual_degree_percentile,RAW_COMMON,future_idio_vol_annualized,2647,2647,-0.03491616958999516,PASS
2018-06-29,252,1,residual_degree_percentile,INDUSTRY_SIZE_COMMON,future_realized_vol_annualized,2647,2647,0.03039596301301477,PASS
2018-06-29,252,1,residual_degree_percentile,INDUSTRY_SIZE_COMMON,future_downside_vol_annualized,2647,2647,0.02420825931057021,PASS
2018-06-29,252,1,residual_degree_percentile,INDUSTRY_SIZE_COMMON,future_max_drawdown,2647,2647,-0.03818949310485234,PASS
2018-06-29,252,1,residual_degree_percentile,INDUSTRY_SIZE_COMMON,future_idio_vol_annualized,2647,2647,-0.05267643442816415,PASS
2018-06-29,252,1,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_realized_vol_annualized,2647,2647,0.001780971855070308,PASS
2018-06-29,252,1,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_downside_vol_annualized,2647,2647,-0.010601565090685107,PASS
2018-06-29,252,1,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_max_drawdown,2647,2647,-0.06884223998465792,PASS
2018-06-29,252,1,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_idio_vol_annualized,2647,2647,-0.07628656213055357,PASS
2018-06-29,252,2,delta_degree_percentile,RAW_COMMON,future_realized_vol_annualized,2647,2647,0.13905089797502346,PASS
2018-06-29,252,2,delta_degree_percentile,RAW_COMMON,future_downside_vol_annualized,2647,2647,0.14085806080687385,PASS
2018-06-29,252,2,delta_degree_percentile,RAW_COMMON,future_max_drawdown,2647,2647,0.18806294119384498,PASS
2018-06-29,252,2,delta_degree_percentile,RAW_COMMON,future_idio_vol_annualized,2647,2647,0.2291888791043651,PASS
2018-06-29,252,2,delta_degree_percentile,INDUSTRY_SIZE_COMMON,future_realized_vol_annualized,2647,2647,0.19327547106362103,PASS
2018-06-29,252,2,delta_degree_percentile,INDUSTRY_SIZE_COMMON,future_downside_vol_annualized,2647,2647,0.20251015560660296,PASS
2018-06-29,252,2,delta_degree_percentile,INDUSTRY_SIZE_COMMON,future_max_drawdown,2647,2647,0.1995799665310131,PASS
2018-06-29,252,2,delta_degree_percentile,INDUSTRY_SIZE_COMMON,future_idio_vol_annualized,2647,2647,0.227192568087943,PASS
2018-06-29,252,2,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_realized_vol_annualized,2647,2647,0.08094773682616255,PASS
2018-06-29,252,2,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_downside_vol_annualized,2647,2647,0.07866145180533103,PASS
2018-06-29,252,2,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_max_drawdown,2647,2647,0.09282893404265244,PASS
2018-06-29,252,2,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_idio_vol_annualized,2647,2647,0.13458557428968512,PASS
2018-06-29,252,3,cross_industry_degree_percentile,RAW_COMMON,future_realized_vol_annualized,2647,2647,0.006328909975767608,PASS
2018-06-29,252,3,cross_industry_degree_percentile,RAW_COMMON,future_downside_vol_annualized,2647,2647,-0.01703450548039996,PASS
2018-06-29,252,3,cross_industry_degree_percentile,RAW_COMMON,future_max_drawdown,2647,2647,-0.07022016315895498,PASS
2018-06-29,252,3,cross_industry_degree_percentile,RAW_COMMON,future_idio_vol_annualized,2647,2647,-0.03878395240985866,PASS
2018-06-29,252,3,cross_industry_degree_percentile,INDUSTRY_SIZE_COMMON,future_realized_vol_annualized,2647,2647,0.0386955815676597,PASS
2018-06-29,252,3,cross_industry_degree_percentile,INDUSTRY_SIZE_COMMON,future_downside_vol_annualized,2647,2647,0.032113262931564336,PASS
2018-06-29,252,3,cross_industry_degree_percentile,INDUSTRY_SIZE_COMMON,future_max_drawdown,2647,2647,-0.03487148651480757,PASS
2018-06-29,252,3,cross_industry_degree_percentile,INDUSTRY_SIZE_COMMON,future_idio_vol_annualized,2647,2647,-0.03555004679554776,PASS
2018-06-29,252,3,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_realized_vol_annualized,2647,2647,-0.0026908282020433973,PASS
2018-06-29,252,3,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_downside_vol_annualized,2647,2647,-0.015835318456657227,PASS
2018-06-29,252,3,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_max_drawdown,2647,2647,-0.07568263615044563,PASS
2018-06-29,252,3,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_idio_vol_annualized,2647,2647,-0.06862056889255404,PASS
2018-06-29,252,4,cross_industry_degree_ratio,RAW_COMMON,future_realized_vol_annualized,2465,2465,-0.0013803159505094496,PASS
2018-06-29,252,4,cross_industry_degree_ratio,RAW_COMMON,future_downside_vol_annualized,2465,2465,-0.013709674188078494,PASS
2018-06-29,252,4,cross_industry_degree_ratio,RAW_COMMON,future_max_drawdown,2465,2465,-0.02324130536237403,PASS
2018-06-29,252,4,cross_industry_degree_ratio,RAW_COMMON,future_idio_vol_annualized,2465,2465,0.01475512108080405,PASS
2018-06-29,252,4,cross_industry_degree_ratio,INDUSTRY_SIZE_COMMON,future_realized_vol_annualized,2465,2465,0.02166519682737326,PASS
2018-06-29,252,4,cross_industry_degree_ratio,INDUSTRY_SIZE_COMMON,future_downside_vol_annualized,2465,2465,0.026786792289537013,PASS
2018-06-29,252,4,cross_industry_degree_ratio,INDUSTRY_SIZE_COMMON,future_max_drawdown,2465,2465,0.019299300774102725,PASS
2018-06-29,252,4,cross_industry_degree_ratio,INDUSTRY_SIZE_COMMON,future_idio_vol_annualized,2465,2465,0.043652058754310545,PASS
2018-06-29,252,4,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,future_realized_vol_annualized,2465,2465,-0.006099679645955685,PASS
2018-06-29,252,4,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,future_downside_vol_annualized,2465,2465,-0.00373596472182594,PASS
2018-06-29,252,4,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,future_max_drawdown,2465,2465,-0.004765766398808345,PASS
2018-06-29,252,4,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,future_idio_vol_annualized,2465,2465,0.022734088868663526,PASS
2018-06-29,252,5,delta_residual_degree_percentile_1m,RAW_COMMON,future_realized_vol_annualized,2595,2595,0.03804106941955797,PASS
2018-06-29,252,5,delta_residual_degree_percentile_1m,RAW_COMMON,future_downside_vol_annualized,2595,2595,0.021320552932215357,PASS
2018-06-29,252,5,delta_residual_degree_percentile_1m,RAW_COMMON,future_max_drawdown,2595,2595,0.02562556563600508,PASS
2018-06-29,252,5,delta_residual_degree_percentile_1m,RAW_COMMON,future_idio_vol_annualized,2595,2595,0.03636089382699626,PASS
2018-06-29,252,5,delta_residual_degree_percentile_1m,INDUSTRY_SIZE_COMMON,future_realized_vol_annualized,2595,2595,0.04782330854211165,PASS
2018-06-29,252,5,delta_residual_degree_percentile_1m,INDUSTRY_SIZE_COMMON,future_downside_vol_annualized,2595,2595,0.013059656226124374,PASS
2018-06-29,252,5,delta_residual_degree_percentile_1m,INDUSTRY_SIZE_COMMON,future_max_drawdown,2595,2595,0.006405360794470587,PASS
2018-06-29,252,5,delta_residual_degree_percentile_1m,INDUSTRY_SIZE_COMMON,future_idio_vol_annualized,2595,2595,0.035500160301384504,PASS
2018-06-29,252,5,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,future_realized_vol_annualized,2595,2595,0.03613995734083191,PASS
2018-06-29,252,5,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,future_downside_vol_annualized,2595,2595,0.009078684659476829,PASS
2018-06-29,252,5,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,future_max_drawdown,2595,2595,0.0081494600762192,PASS
2018-06-29,252,5,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,future_idio_vol_annualized,2595,2595,0.032009526349126516,PASS
2018-06-29,252,6,delta_cross_industry_degree_percentile_1m,RAW_COMMON,future_realized_vol_annualized,2595,2595,0.03785903567141888,PASS
2018-06-29,252,6,delta_cross_industry_degree_percentile_1m,RAW_COMMON,future_downside_vol_annualized,2595,2595,0.010504174383300474,PASS
2018-06-29,252,6,delta_cross_industry_degree_percentile_1m,RAW_COMMON,future_max_drawdown,2595,2595,0.007918824289711105,PASS
2018-06-29,252,6,delta_cross_industry_degree_percentile_1m,RAW_COMMON,future_idio_vol_annualized,2595,2595,0.039266330689088774,PASS
2018-06-29,252,6,delta_cross_industry_degree_percentile_1m,INDUSTRY_SIZE_COMMON,future_realized_vol_annualized,2595,2595,0.058404754114759136,PASS
2018-06-29,252,6,delta_cross_industry_degree_percentile_1m,INDUSTRY_SIZE_COMMON,future_downside_vol_annualized,2595,2595,0.01647574741723994,PASS
2018-06-29,252,6,delta_cross_industry_degree_percentile_1m,INDUSTRY_SIZE_COMMON,future_max_drawdown,2595,2595,0.0036952140980579893,PASS
2018-06-29,252,6,delta_cross_industry_degree_percentile_1m,INDUSTRY_SIZE_COMMON,future_idio_vol_annualized,2595,2595,0.04996221426225039,PASS
2018-06-29,252,6,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,future_realized_vol_annualized,2595,2595,0.042390739642711874,PASS
2018-06-29,252,6,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,future_downside_vol_annualized,2595,2595,0.009079599349317803,PASS
2018-06-29,252,6,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,future_max_drawdown,2595,2595,0.005449117797252207,PASS
2018-06-29,252,6,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,future_idio_vol_annualized,2595,2595,0.046512678165000355,PASS
2018-06-29,252,7,neighbor_jaccard_1m,RAW_COMMON,future_realized_vol_annualized,2494,2494,-0.011867035768283298,PASS
2018-06-29,252,7,neighbor_jaccard_1m,RAW_COMMON,future_downside_vol_annualized,2494,2494,-0.0436905492358992,PASS
2018-06-29,252,7,neighbor_jaccard_1m,RAW_COMMON,future_max_drawdown,2494,2494,-0.07927926867814791,PASS
2018-06-29,252,7,neighbor_jaccard_1m,RAW_COMMON,future_idio_vol_annualized,2494,2494,-0.03343111340312678,PASS
2018-06-29,252,7,neighbor_jaccard_1m,INDUSTRY_SIZE_COMMON,future_realized_vol_annualized,2494,2494,0.0031063980495221783,PASS
2018-06-29,252,7,neighbor_jaccard_1m,INDUSTRY_SIZE_COMMON,future_downside_vol_annualized,2494,2494,-0.01944442223047309,PASS
2018-06-29,252,7,neighbor_jaccard_1m,INDUSTRY_SIZE_COMMON,future_max_drawdown,2494,2494,-0.06943812720527716,PASS
2018-06-29,252,7,neighbor_jaccard_1m,INDUSTRY_SIZE_COMMON,future_idio_vol_annualized,2494,2494,-0.05179552408426128,PASS
2018-06-29,252,7,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,future_realized_vol_annualized,2494,2494,0.0011656702147358395,PASS
2018-06-29,252,7,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,future_downside_vol_annualized,2494,2494,-0.01991049607622491,PASS
2018-06-29,252,7,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,future_max_drawdown,2494,2494,-0.06588826481448735,PASS
2018-06-29,252,7,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,future_idio_vol_annualized,2494,2494,-0.049849403010631316,PASS
2018-06-29,252,8,neighbor_retention_1m,RAW_COMMON,future_realized_vol_annualized,2416,2416,0.0039465422961721605,PASS
2018-06-29,252,8,neighbor_retention_1m,RAW_COMMON,future_downside_vol_annualized,2416,2416,-0.026478322660526896,PASS
2018-06-29,252,8,neighbor_retention_1m,RAW_COMMON,future_max_drawdown,2416,2416,-0.03952910330230649,PASS
2018-06-29,252,8,neighbor_retention_1m,RAW_COMMON,future_idio_vol_annualized,2416,2416,-0.005456482856756134,PASS
2018-06-29,252,8,neighbor_retention_1m,INDUSTRY_SIZE_COMMON,future_realized_vol_annualized,2416,2416,0.025038565819332014,PASS
2018-06-29,252,8,neighbor_retention_1m,INDUSTRY_SIZE_COMMON,future_downside_vol_annualized,2416,2416,-0.002566168686800047,PASS
2018-06-29,252,8,neighbor_retention_1m,INDUSTRY_SIZE_COMMON,future_max_drawdown,2416,2416,-0.03952058929156956,PASS
2018-06-29,252,8,neighbor_retention_1m,INDUSTRY_SIZE_COMMON,future_idio_vol_annualized,2416,2416,-0.02378940164879143,PASS
2018-06-29,252,8,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,future_realized_vol_annualized,2416,2416,0.024237024291270923,PASS
2018-06-29,252,8,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,future_downside_vol_annualized,2416,2416,-0.0015769294798405249,PASS
2018-06-29,252,8,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,future_max_drawdown,2416,2416,-0.03704455174438245,PASS
2018-06-29,252,8,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,future_idio_vol_annualized,2416,2416,-0.023569692206957118,PASS
2018-06-29,252,9,outside_community_degree_percentile,RAW_COMMON,future_realized_vol_annualized,2647,2647,-0.04736509445708437,PASS
2018-06-29,252,9,outside_community_degree_percentile,RAW_COMMON,future_downside_vol_annualized,2647,2647,-0.07744016699598961,PASS
2018-06-29,252,9,outside_community_degree_percentile,RAW_COMMON,future_max_drawdown,2647,2647,-0.10312956605338174,PASS
2018-06-29,252,9,outside_community_degree_percentile,RAW_COMMON,future_idio_vol_annualized,2647,2647,-0.07231964933929264,PASS
2018-06-29,252,9,outside_community_degree_percentile,INDUSTRY_SIZE_COMMON,future_realized_vol_annualized,2647,2647,-0.01937539635935635,PASS
2018-06-29,252,9,outside_community_degree_percentile,INDUSTRY_SIZE_COMMON,future_downside_vol_annualized,2647,2647,-0.03946313358171381,PASS
2018-06-29,252,9,outside_community_degree_percentile,INDUSTRY_SIZE_COMMON,future_max_drawdown,2647,2647,-0.078205207667906,PASS
2018-06-29,252,9,outside_community_degree_percentile,INDUSTRY_SIZE_COMMON,future_idio_vol_annualized,2647,2647,-0.06910066730694132,PASS
2018-06-29,252,9,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_realized_vol_annualized,2647,2647,-0.015679388448461402,PASS
2018-06-29,252,9,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_downside_vol_annualized,2647,2647,-0.03769472558525081,PASS
2018-06-29,252,9,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_max_drawdown,2647,2647,-0.07541724210556221,PASS
2018-06-29,252,9,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_idio_vol_annualized,2647,2647,-0.06392192249411742,PASS
2018-07-31,60,1,residual_degree_percentile,RAW_COMMON,future_realized_vol_annualized,3133,3133,-0.03889968428948301,PASS
2018-07-31,60,1,residual_degree_percentile,RAW_COMMON,future_downside_vol_annualized,3133,3133,-0.07477804671862405,PASS
2018-07-31,60,1,residual_degree_percentile,RAW_COMMON,future_max_drawdown,3133,3133,-0.10626182446961861,PASS
2018-07-31,60,1,residual_degree_percentile,RAW_COMMON,future_idio_vol_annualized,3133,3133,-0.0939685442087135,PASS
2018-07-31,60,1,residual_degree_percentile,INDUSTRY_SIZE_COMMON,future_realized_vol_annualized,3133,3133,-0.0005326674287605295,PASS
2018-07-31,60,1,residual_degree_percentile,INDUSTRY_SIZE_COMMON,future_downside_vol_annualized,3133,3133,-0.02870368654929998,PASS
2018-07-31,60,1,residual_degree_percentile,INDUSTRY_SIZE_COMMON,future_max_drawdown,3133,3133,-0.06520640269506654,PASS
2018-07-31,60,1,residual_degree_percentile,INDUSTRY_SIZE_COMMON,future_idio_vol_annualized,3133,3133,-0.08533157717850615,PASS
2018-07-31,60,1,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_realized_vol_annualized,3133,3133,0.012291925638845215,PASS
2018-07-31,60,1,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_downside_vol_annualized,3133,3133,-0.011416455619000907,PASS
2018-07-31,60,1,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_max_drawdown,3133,3133,-0.051887232252524174,PASS
2018-07-31,60,1,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_idio_vol_annualized,3133,3133,-0.07668932538435284,PASS
2018-07-31,60,2,delta_degree_percentile,RAW_COMMON,future_realized_vol_annualized,3133,3133,0.15676879290210152,PASS
2018-07-31,60,2,delta_degree_percentile,RAW_COMMON,future_downside_vol_annualized,3133,3133,0.1523067586539191,PASS
2018-07-31,60,2,delta_degree_percentile,RAW_COMMON,future_max_drawdown,3133,3133,0.12212131002409665,PASS
2018-07-31,60,2,delta_degree_percentile,RAW_COMMON,future_idio_vol_annualized,3133,3133,0.18972667345542307,PASS
2018-07-31,60,2,delta_degree_percentile,INDUSTRY_SIZE_COMMON,future_realized_vol_annualized,3133,3133,0.19496117684254907,PASS
2018-07-31,60,2,delta_degree_percentile,INDUSTRY_SIZE_COMMON,future_downside_vol_annualized,3133,3133,0.19939090737852075,PASS
2018-07-31,60,2,delta_degree_percentile,INDUSTRY_SIZE_COMMON,future_max_drawdown,3133,3133,0.1602925850909557,PASS
2018-07-31,60,2,delta_degree_percentile,INDUSTRY_SIZE_COMMON,future_idio_vol_annualized,3133,3133,0.20292450677890436,PASS
2018-07-31,60,2,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_realized_vol_annualized,3133,3133,0.04310555717411398,PASS
2018-07-31,60,2,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_downside_vol_annualized,3133,3133,0.0365657499482437,PASS
2018-07-31,60,2,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_max_drawdown,3133,3133,0.030771206650378365,PASS
2018-07-31,60,2,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_idio_vol_annualized,3133,3133,0.0855414258943444,PASS
2018-07-31,60,3,cross_industry_degree_percentile,RAW_COMMON,future_realized_vol_annualized,3133,3133,-0.07502353296885016,PASS
2018-07-31,60,3,cross_industry_degree_percentile,RAW_COMMON,future_downside_vol_annualized,3133,3133,-0.10242510990107472,PASS
2018-07-31,60,3,cross_industry_degree_percentile,RAW_COMMON,future_max_drawdown,3133,3133,-0.11113911143139148,PASS
2018-07-31,60,3,cross_industry_degree_percentile,RAW_COMMON,future_idio_vol_annualized,3133,3133,-0.11508388984192891,PASS
2018-07-31,60,3,cross_industry_degree_percentile,INDUSTRY_SIZE_COMMON,future_realized_vol_annualized,3133,3133,-0.026676433817526195,PASS
2018-07-31,60,3,cross_industry_degree_percentile,INDUSTRY_SIZE_COMMON,future_downside_vol_annualized,3133,3133,-0.04792189253504711,PASS
2018-07-31,60,3,cross_industry_degree_percentile,INDUSTRY_SIZE_COMMON,future_max_drawdown,3133,3133,-0.0694753959410069,PASS
2018-07-31,60,3,cross_industry_degree_percentile,INDUSTRY_SIZE_COMMON,future_idio_vol_annualized,3133,3133,-0.10107779777502972,PASS
2018-07-31,60,3,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_realized_vol_annualized,3133,3133,-0.004403102890031432,PASS
2018-07-31,60,3,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_downside_vol_annualized,3133,3133,-0.021215141030827323,PASS
2018-07-31,60,3,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_max_drawdown,3133,3133,-0.050285806831627325,PASS
2018-07-31,60,3,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_idio_vol_annualized,3133,3133,-0.08358298618729747,PASS
2018-07-31,60,4,cross_industry_degree_ratio,RAW_COMMON,future_realized_vol_annualized,3132,3132,-0.041484315704413466,PASS
2018-07-31,60,4,cross_industry_degree_ratio,RAW_COMMON,future_downside_vol_annualized,3132,3132,-0.01392139305064282,PASS
2018-07-31,60,4,cross_industry_degree_ratio,RAW_COMMON,future_max_drawdown,3132,3132,0.03818310691705213,PASS
2018-07-31,60,4,cross_industry_degree_ratio,RAW_COMMON,future_idio_vol_annualized,3132,3132,0.018549573788580624,PASS
2018-07-31,60,4,cross_industry_degree_ratio,INDUSTRY_SIZE_COMMON,future_realized_vol_annualized,3132,3132,-0.05337126284153655,PASS
