analysis_date,window,factor_order,factor_name,method,target_name,common_sample_n,spread_status,q1_return,q2_return,q3_return,q4_return,q5_return,q5_minus_q1,q5_minus_q1_bps,portfolio_spearman
2019-02-28,60,4,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,3495,PASS,0.005628033797714465,-0.00013669620733142778,-0.010007102950559782,-0.005434680556129542,-0.008500531326300393,-0.014128565124014858,-141.28565124014858,-0.7
2019-02-28,60,5,delta_residual_degree_percentile_1m,RAW_COMMON,future_excess_return,3464,PASS,0.006429702535200151,-0.0012490409616978098,-0.02019082422219355,-0.0021695644430464746,-0.0011161718810884886,-0.00754587441628864,-75.4587441628864,-0.3
2019-02-28,60,5,delta_residual_degree_percentile_1m,INDUSTRY_SIZE_COMMON,future_excess_return,3464,PASS,0.010489389825291236,-0.010151131870398188,-0.01750582646175928,0.0026805648239400883,-0.0038050208342572697,-0.014294410659548507,-142.94410659548507,-0.19999999999999998
2019-02-28,60,5,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,3464,PASS,0.008318077946528958,-0.008239833572341197,-0.012397968511430707,-0.0011299830863872634,-0.0048349466471602305,-0.013153024593689187,-131.53024593689187,-0.19999999999999998
2019-02-28,60,6,delta_cross_industry_degree_percentile_1m,RAW_COMMON,future_excess_return,3464,PASS,0.003481064088023194,-0.004211547106243124,-0.005187471507248541,-0.008483921681808877,-0.003884763443391363,-0.007365827531414557,-73.65827531414557,-0.39999999999999997
2019-02-28,60,6,delta_cross_industry_degree_percentile_1m,INDUSTRY_SIZE_COMMON,future_excess_return,3464,PASS,0.002448579420830492,-0.004478353233887469,-0.01287404717933392,0.0017475450612972263,-0.00512906492190154,-0.0075776443427320326,-75.77644342732033,-0.49999999999999994
2019-02-28,60,6,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,3464,PASS,0.005718960415506073,-0.006186325988374319,-0.0071568853540676155,-0.0025028467569744367,-0.008149993296321179,-0.013868953711827251,-138.6895371182725,-0.7
2019-02-28,60,7,neighbor_jaccard_1m,RAW_COMMON,future_excess_return,3464,PASS,-0.003383349982862798,0.0008145817051308338,-0.0030370461172247727,-0.008468540224724663,-0.004190234088125148,-0.00080688410526235,-8.0688410526235,-0.6
2019-02-28,60,7,neighbor_jaccard_1m,INDUSTRY_SIZE_COMMON,future_excess_return,3464,PASS,-0.003218003235645091,-0.0037482304173670606,-0.005226590762491489,-0.008488977565115087,0.0024074964182683105,0.005625499653913402,56.25499653913402,0.0
2019-02-28,60,7,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,3464,PASS,-0.002352124247879349,-0.012967324948184644,-0.008933552412269286,0.0035741577316785755,0.002399189163294509,0.004751313411173858,47.51313411173858,0.6
2019-02-28,60,8,neighbor_retention_1m,RAW_COMMON,future_excess_return,3464,PASS,0.0011634101773294581,-0.0020069032275995737,-0.0021605116047912045,-0.008054628579405556,-0.007491920208121019,-0.008655330385450476,-86.55330385450476,-0.8999999999999998
2019-02-28,60,8,neighbor_retention_1m,INDUSTRY_SIZE_COMMON,future_excess_return,3464,PASS,-0.001998197420133096,-0.004503367285989607,-0.00999456179074368,-0.0037763729829205796,0.0019913137283625905,0.0039895111484956865,39.895111484956864,0.3
2019-02-28,60,8,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,3464,PASS,0.00010339643868531714,-0.011324627271710793,-0.009324104631735487,0.0013371029144371755,0.0009280142695473339,0.0008246178308620167,8.246178308620166,0.6
2019-02-28,60,9,outside_community_degree_percentile,RAW_COMMON,future_excess_return,3495,PASS,0.00016614488221873382,-0.004814214611753611,0.0025036780115177495,-0.0031549729597289662,-0.012799344279831738,-0.012965489162050472,-129.6548916205047,-0.49999999999999994
2019-02-28,60,9,outside_community_degree_percentile,INDUSTRY_SIZE_COMMON,future_excess_return,3495,PASS,-0.002808079101571636,-0.005176625493915734,-0.004004879354260351,-0.004016347451621249,-0.002445045841237715,0.00036303326033392067,3.6303326033392067,0.3
2019-02-28,60,9,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,3495,PASS,-0.0028211981206010487,-0.00347257271574926,-0.005670780606744966,-0.0037478867703181766,-0.0027385390291932315,8.26590914078172e-05,0.826590914078172,0.09999999999999999
2019-02-28,120,1,residual_degree_percentile,RAW_COMMON,future_excess_return,3416,PASS,-0.00815951122257527,0.0009234228427641522,0.00907349101438926,-0.005940573115256418,-0.010125318728552686,-0.001965807505977416,-19.658075059774163,-0.3
2019-02-28,120,1,residual_degree_percentile,INDUSTRY_SIZE_COMMON,future_excess_return,3416,PASS,-0.007044942039213471,-0.002658742324785179,-0.0028010358639883673,-0.00207291319197704,0.0005638099259252895,0.007608751965138761,76.08751965138761,0.8999999999999998
2019-02-28,120,1,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,3416,PASS,-0.01155501809455592,-0.002520581036531072,-0.006209239081075327,0.000565713396502589,0.005711904654059241,0.01726692274861516,172.6692274861516,0.8999999999999998
2019-02-28,120,2,delta_degree_percentile,RAW_COMMON,future_excess_return,3416,PASS,-0.0007134846582931672,-0.00212706669636773,-0.004936447530233435,0.0003513798544678232,-0.006753779762393835,-0.006040295104100668,-60.40295104100668,-0.39999999999999997
2019-02-28,120,2,delta_degree_percentile,INDUSTRY_SIZE_COMMON,future_excess_return,3416,PASS,-0.0028942537684936327,-0.004624119009954523,-0.005533862416616771,-0.0023261266711095963,0.0013584612297188894,0.0042527149982125225,42.52714998212522,0.6
2019-02-28,120,2,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,3416,PASS,-0.003470563549437405,-0.0023732527634365624,-0.014809935097219836,0.0068501122234744,-0.00021541765806325558,0.0032551458913741495,32.55145891374149,0.6
2019-02-28,120,3,cross_industry_degree_percentile,RAW_COMMON,future_excess_return,3416,PASS,-0.004000087356482986,-0.000995393926241355,0.011222243226816893,-0.008439434164926894,-0.011102675464765463,-0.0071025881082824776,-71.02588108282478,-0.6
2019-02-28,120,3,cross_industry_degree_percentile,INDUSTRY_SIZE_COMMON,future_excess_return,3416,PASS,-0.003716933390385512,-0.005256702834172729,-0.0045153528819762085,0.0009658797824561814,-0.001495586803414127,0.002221346586971385,22.21346586971385,0.6
2019-02-28,120,3,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,3416,PASS,-0.007989631942681208,-0.0025560734952239815,-0.0047612861216377545,-0.0003980279982291331,0.001692579211468987,0.009682211154150196,96.82211154150195,0.8999999999999998
2019-02-28,120,4,cross_industry_degree_ratio,RAW_COMMON,future_excess_return,3413,PASS,0.0026621899731514003,-0.007118517229533264,-0.004357225502280475,0.004047383433634736,-0.008614989959658198,-0.011277179932809599,-112.77179932809598,-0.3
2019-02-28,120,4,cross_industry_degree_ratio,INDUSTRY_SIZE_COMMON,future_excess_return,3413,PASS,-0.004252913626991116,0.005705910987356313,0.0015485772278250398,-0.005729095015617687,-0.01071237798004621,-0.006459464353055094,-64.59464353055094,-0.7
2019-02-28,120,4,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,3413,PASS,-0.002075189527270047,0.004209795597499928,0.0002600127737055211,-0.0011159279909139933,-0.014714025495290311,-0.012638835968020264,-126.38835968020264,-0.39999999999999997
2019-02-28,120,5,delta_residual_degree_percentile_1m,RAW_COMMON,future_excess_return,3389,PASS,0.005798794069652589,-0.0006295200596124774,-0.007692575084497193,-0.003117700548767588,-0.006794859331625036,-0.012593653401277626,-125.93653401277625,-0.7
2019-02-28,120,5,delta_residual_degree_percentile_1m,INDUSTRY_SIZE_COMMON,future_excess_return,3389,PASS,0.00416862576378427,-0.0029194457829350867,-0.007370774188432506,-0.0033613570766517,-0.002995568782449576,-0.007164194546233846,-71.64194546233846,-0.6
2019-02-28,120,5,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,3389,PASS,0.0039453500157462535,0.0015893131591284222,-0.011906797157077794,-0.0022693413205461836,-0.0038437350632990804,-0.007789085079045334,-77.89085079045334,-0.7
2019-02-28,120,6,delta_cross_industry_degree_percentile_1m,RAW_COMMON,future_excess_return,3389,PASS,-0.0010495087478275317,0.008576172840561112,-0.009456556290687073,-0.000534559316441211,-0.009946159074650239,-0.008896650326822707,-88.96650326822707,-0.49999999999999994
2019-02-28,120,6,delta_cross_industry_degree_percentile_1m,INDUSTRY_SIZE_COMMON,future_excess_return,3389,PASS,-0.0023148588098329216,0.006513976235086782,-0.009790819881108227,-0.0024538999978456133,-0.004436487001911869,-0.0021216281920789478,-21.216281920789477,-0.6
2019-02-28,120,6,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,3389,PASS,-0.002437609429539293,0.005146735833127774,-0.007618662832979505,-0.002404977779889613,-0.005164371474873796,-0.002726762045334503,-27.267620453345028,-0.3
2019-02-28,120,7,neighbor_jaccard_1m,RAW_COMMON,future_excess_return,3389,PASS,-0.00922853297448063,0.002594892172885523,0.0016071790451743129,3.0250512438378874e-05,-0.007947075871187507,0.001281457103293122,12.814571032931221,0.0
2019-02-28,120,7,neighbor_jaccard_1m,INDUSTRY_SIZE_COMMON,future_excess_return,3389,PASS,-0.012164278618244132,0.0012591442991075946,-0.0027091017913390227,0.0035468784114759096,-0.0024042867446803875,0.009759991873563745,97.59991873563744,0.49999999999999994
2019-02-28,120,7,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,3389,PASS,-0.012740630136858807,-0.0003230294446279599,6.238241877025597e-05,0.000941916448038284,-0.00040819599417864103,0.012332434142680166,123.32434142680167,0.39999999999999997
2019-02-28,120,8,neighbor_retention_1m,RAW_COMMON,future_excess_return,3384,PASS,-0.006542726383671072,0.006554045459275584,0.002362576989284997,-0.008906180804709691,-0.00631946781088049,0.00022325857279058194,2.2325857279058194,-0.19999999999999998
2019-02-28,120,8,neighbor_retention_1m,INDUSTRY_SIZE_COMMON,future_excess_return,3384,PASS,-0.009430707631221762,0.0024462089108237216,-0.00043750825319863857,-0.004076901101062518,-0.0013034991853400643,0.008127208445881698,81.27208445881698,0.09999999999999999
2019-02-28,120,8,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,3384,PASS,-0.012315441976807328,-0.003396278102856309,0.007663551083790379,-0.001780751864893013,-0.0029615202849981475,0.00935392169180918,93.53921691809181,0.6
2019-02-28,120,9,outside_community_degree_percentile,RAW_COMMON,future_excess_return,3416,PASS,-0.004209461829569914,-0.001530025255855829,0.00861665013212495,0.002722195437172828,-0.016666716020731644,-0.01245725419116173,-124.5725419116173,-0.09999999999999999
2019-02-28,120,9,outside_community_degree_percentile,INDUSTRY_SIZE_COMMON,future_excess_return,3416,PASS,-0.007315611064190701,-0.002046979526926904,-0.0022871556062363523,-0.004321279429638588,0.0019575984272802386,0.00927320949147094,92.73209491470939,0.6
2019-02-28,120,9,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,3416,PASS,-0.01275378228507809,0.0009474922460282782,-0.0030878177164715245,-0.001648795890396493,0.00253743862954504,0.01529122091462313,152.9122091462313,0.7
2019-02-28,252,1,residual_degree_percentile,RAW_COMMON,future_excess_return,3099,PASS,-0.003302376506230697,-0.00274727276727495,0.001759553879609625,0.003259690501627497,-0.00803612307748344,-0.0047337465712527435,-47.33746571252743,0.0
2019-02-28,252,1,residual_degree_percentile,INDUSTRY_SIZE_COMMON,future_excess_return,3099,PASS,-0.0008643018238867841,-0.010086876846251975,-0.00837212591070495,-0.0005376475974230278,0.010659741268574672,0.011524043092461456,115.24043092461456,0.7
2019-02-28,252,1,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,3099,PASS,-0.009028450148421885,-0.00198979702977024,-0.0122882292746082,0.0004140645973451454,0.013684884650014882,0.022713334798436766,227.13334798436767,0.7
2019-02-28,252,2,delta_degree_percentile,RAW_COMMON,future_excess_return,3099,PASS,-0.0005214054457033413,0.0010456444051842669,-0.0037372617585676744,-0.011761772215547988,0.005781059692284829,0.0063024651379881705,63.0246513798817,0.09999999999999999
2019-02-28,252,2,delta_degree_percentile,INDUSTRY_SIZE_COMMON,future_excess_return,3099,PASS,-0.0013945453465152385,-0.0014947740267112863,0.000785256239117494,-0.009338347476822958,0.0022559696724493137,0.003650515018964552,36.50515018964552,0.3
2019-02-28,252,2,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,3099,PASS,-0.0014976586266380685,-0.0006491663941783698,-0.008030969572652587,-0.0055093505821099545,0.006486484518045063,0.007984143144683133,79.84143144683132,0.19999999999999998
2019-02-28,252,3,cross_industry_degree_percentile,RAW_COMMON,future_excess_return,3099,PASS,-0.0028826846195688515,0.00233659176373296,0.0034764347734634604,-0.006017413799755436,-0.006099480108625792,-0.003216795489056941,-32.16795489056941,-0.6
2019-02-28,252,3,cross_industry_degree_percentile,INDUSTRY_SIZE_COMMON,future_excess_return,3099,PASS,-0.006563988912598861,0.0029369926035969804,-0.009951043167350633,-0.004626860929088697,0.009001142855012616,0.015565131767611477,155.6513176761148,0.49999999999999994
2019-02-28,252,3,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,3099,PASS,-0.01048840004298693,0.0028849088594028777,-0.010841560550277912,-0.00264131466237921,0.011881172527453025,0.022369572570439956,223.69572570439956,0.49999999999999994
2019-02-28,252,4,cross_industry_degree_ratio,RAW_COMMON,future_excess_return,2966,FEWER_THAN_5_PORTFOLIOS,,,,,,,,
2019-02-28,252,4,cross_industry_degree_ratio,INDUSTRY_SIZE_COMMON,future_excess_return,2966,PASS,0.001740959119136165,-0.0012103576063075595,-0.0021914120848439723,-0.0026927541873175477,-0.006174024241441962,-0.007914983360578127,-79.14983360578127,-0.9999999999999999
2019-02-28,252,4,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,2966,PASS,0.001590623758014595,-0.00292961366011391,0.0005393539607669056,-0.004530950291210718,-0.005196749251602543,-0.006787373009617138,-67.87373009617139,-0.8999999999999998
2019-02-28,252,5,delta_residual_degree_percentile_1m,RAW_COMMON,future_excess_return,3066,PASS,-0.003112588977495205,0.001768957528752421,-0.0047663607814309485,-0.0009326834353731694,-0.0010605674469902036,0.0020520215305050013,20.520215305050012,0.09999999999999999
2019-02-28,252,5,delta_residual_degree_percentile_1m,INDUSTRY_SIZE_COMMON,future_excess_return,3066,PASS,-0.005088931493367021,-0.004973171934257944,0.00315157467801279,0.0021073208288148963,-0.0030275831981437574,0.002061348295223264,20.61348295223264,0.6
2019-02-28,252,5,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,3066,PASS,-0.0012597505338690243,-0.005499730821111499,0.002472983770948579,-0.00046872837536639694,-0.0030818117842727095,-0.0018220612504036852,-18.220612504036854,0.09999999999999999
2019-02-28,252,6,delta_cross_industry_degree_percentile_1m,RAW_COMMON,future_excess_return,3066,PASS,-0.0014461142978388032,-0.0040974585467736125,-0.0022789917019752615,0.004876624893664221,-0.005606442335921962,-0.004160328038083159,-41.603280380831585,-0.3
2019-02-28,252,6,delta_cross_industry_degree_percentile_1m,INDUSTRY_SIZE_COMMON,future_excess_return,3066,PASS,-0.002310133987073245,-0.004199807751057306,-0.006888165038685093,0.010013217536330485,-0.004450434990211658,-0.002140301003138413,-21.40301003138413,-0.19999999999999998
2019-02-28,252,6,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,3066,PASS,-0.0026642064564837828,-0.004227406744125296,-0.004967181818924203,0.009462623813411253,-0.005438575418588796,-0.002774368962105013,-27.74368962105013,-0.39999999999999997
2019-02-28,252,7,neighbor_jaccard_1m,RAW_COMMON,future_excess_return,2998,PASS,-0.008333567434800758,0.0056929672780105965,-0.008570574235360121,-0.0036986945676320032,0.004845587510366485,0.013179154945167243,131.79154945167244,0.19999999999999998
2019-02-28,252,7,neighbor_jaccard_1m,INDUSTRY_SIZE_COMMON,future_excess_return,2998,PASS,-0.008917510470169336,0.0014866632648150692,-0.013323731516704573,0.0024191578707891148,0.008134059968767857,0.017051570438937194,170.51570438937193,0.7
2019-02-28,252,7,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,2998,PASS,-0.00363918233607178,-0.0050615281364842415,-0.013405254934453138,0.0011592419909889989,0.010732349021383121,0.014371531357454902,143.71531357454901,0.6
2019-02-28,252,8,neighbor_retention_1m,RAW_COMMON,future_excess_return,2940,PASS,-0.0022733679243695532,-0.00042390559254089713,-0.004876915947167288,-0.003778561547866402,0.005189536113146742,0.007462904037516295,74.62904037516294,0.19999999999999998
2019-02-28,252,8,neighbor_retention_1m,INDUSTRY_SIZE_COMMON,future_excess_return,2940,PASS,-0.0057947894800154595,-0.006050662095935617,-0.0039530666883852246,0.008661788799471727,0.0011589012564106771,0.0069536907364261364,69.53690736426137,0.7999999999999999
2019-02-28,252,8,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,2940,PASS,-0.003431193334216879,-0.01336578195638188,-0.0018339344760570162,0.007418867233081074,0.005234214325120804,0.008665407659337682,86.65407659337681,0.7999999999999999
2019-02-28,252,9,outside_community_degree_percentile,RAW_COMMON,future_excess_return,3099,FEWER_THAN_5_PORTFOLIOS,,,,,,,,
2019-02-28,252,9,outside_community_degree_percentile,INDUSTRY_SIZE_COMMON,future_excess_return,3099,PASS,-0.007507190549009164,-0.0007003274396547895,-0.002036875557631492,9.978378443017697e-05,0.0009536169979039657,0.00846080754691313,84.60807546913131,0.8999999999999998
2019-02-28,252,9,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,3099,PASS,-0.013657522961501595,0.004349691873023845,-0.00320392526408437,-0.00030481127571414633,0.003623692526078751,0.017281215487580347,172.81215487580346,0.39999999999999997
2019-03-29,60,1,residual_degree_percentile,RAW_COMMON,future_excess_return,3498,PASS,0.010812634189446082,-0.0053839323696480085,-0.004731816856916713,-0.002583215038728212,-0.007171620361964734,-0.017984254551410818,-179.84254551410817,-0.6
2019-03-29,60,1,residual_degree_percentile,INDUSTRY_SIZE_COMMON,future_excess_return,3498,PASS,0.007978187009699045,-0.0020110755473826086,0.0021693112817300925,-0.009950572651872698,-0.006673308597741,-0.014651495607440045,-146.51495607440046,-0.7999999999999999
2019-03-29,60,1,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,3498,PASS,0.003212215930235149,-0.0012091303397747156,-0.002193675776511378,-0.0077956445941407895,-0.0004969996207106605,-0.0037092155509458095,-37.092155509458095,-0.39999999999999997
2019-03-29,60,2,delta_degree_percentile,RAW_COMMON,future_excess_return,3498,PASS,0.0073498846392357035,0.0037173597209490894,-0.0009883120217339396,-0.00889458555153554,-0.00969432465303486,-0.017044209292270563,-170.44209292270563,-0.9999999999999999
2019-03-29,60,2,delta_degree_percentile,INDUSTRY_SIZE_COMMON,future_excess_return,3498,PASS,0.010620243915237058,0.0017828522837107647,-0.0008031188549066779,-0.008585033451240114,-0.011495031731180022,-0.02211527564641708,-221.1527564641708,-0.9999999999999999
2019-03-29,60,2,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,3498,PASS,0.006684754337240994,-0.006275354755107839,-0.0024977115456566936,-0.004580805118959033,-0.0018167621540486133,-0.008501516491289607,-85.01516491289607,-0.09999999999999999
2019-03-29,60,3,cross_industry_degree_percentile,RAW_COMMON,future_excess_return,3498,PASS,0.013714141249846176,-0.00795673629642229,-0.005916573512064131,-0.0007194397506947401,-0.008819418957268059,-0.022533560207114237,-225.33560207114238,-0.6
2019-03-29,60,3,cross_industry_degree_percentile,INDUSTRY_SIZE_COMMON,future_excess_return,3498,PASS,0.010681223145320027,-0.0028250890185271766,0.0028813024005215366,-0.007801143928987857,-0.011421843367819784,-0.022103066513139813,-221.03066513139814,-0.8999999999999998
2019-03-29,60,3,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,3498,PASS,0.003023654411521818,4.860440086897966e-05,0.001369336747506147,-0.010631618809363795,-0.0022954657792563734,-0.005319120190778192,-53.19120190778192,-0.7999999999999999
2019-03-29,60,4,cross_industry_degree_ratio,RAW_COMMON,future_excess_return,3494,FEWER_THAN_5_PORTFOLIOS,,,,,,,,
2019-03-29,60,4,cross_industry_degree_ratio,INDUSTRY_SIZE_COMMON,future_excess_return,3494,PASS,0.0009369155742323517,-0.0038427222721700064,-0.004709137892367115,-0.0005335512491153652,-0.0011835465255227362,-0.002120462099755088,-21.20462099755088,-0.19999999999999998
2019-03-29,60,4,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,3494,PASS,0.0021215373592885483,-0.0055635071479416525,-0.007683905260761177,0.0015881848713950575,0.00020139206576820224,-0.001920145293520346,-19.20145293520346,-0.19999999999999998
2019-03-29,60,5,delta_residual_degree_percentile_1m,RAW_COMMON,future_excess_return,3487,PASS,-0.0028038348907747147,0.0022563338205815494,-0.0027745738046608052,0.0032392808376452017,-0.007500499854908714,-0.004696664964134,-46.96664964134,-0.09999999999999999
2019-03-29,60,5,delta_residual_degree_percentile_1m,INDUSTRY_SIZE_COMMON,future_excess_return,3487,PASS,-0.0032396148596760257,-0.0012780547347335588,0.001381100940439722,0.003554185733404698,-0.0079774125505948,-0.004737797690918775,-47.377976909187744,0.0
2019-03-29,60,5,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,3487,PASS,-0.003179955821504239,-0.004084470730171083,0.002834683500677141,0.00139861202122752,-0.004533690812660621,-0.001353734991156382,-13.537349911563819,-0.19999999999999998
2019-03-29,60,6,delta_cross_industry_degree_percentile_1m,RAW_COMMON,future_excess_return,3487,PASS,-0.003998436244508043,-0.002531280381511384,0.0016524684263583358,-0.0003757202091523696,-0.002293780302771732,0.0017046559417363111,17.04655941736311,0.6
2019-03-29,60,6,delta_cross_industry_degree_percentile_1m,INDUSTRY_SIZE_COMMON,future_excess_return,3487,PASS,-0.0004831350502661393,-0.0023353166218004423,0.00010103561683391456,-0.00033461152954749365,-0.004516687835482421,-0.004033552785216282,-40.33552785216282,-0.19999999999999998
2019-03-29,60,6,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,3487,PASS,-0.005536242088131999,-0.003688182694398439,0.004311651496569822,0.00022759856205799937,-0.0028786410403445735,0.002657601047787426,26.57601047787426,0.6
2019-03-29,60,7,neighbor_jaccard_1m,RAW_COMMON,future_excess_return,3487,PASS,-0.0012356184990175733,-0.011873619871348686,-0.0026209060957706836,0.003033937442405568,0.0053580100667053945,0.006593628565722967,65.93628565722967,0.7
2019-03-29,60,7,neighbor_jaccard_1m,INDUSTRY_SIZE_COMMON,future_excess_return,3487,PASS,-0.004077591891359804,-0.007743287339093854,-0.0034846043429127105,0.0071963387796488,0.000538333871495326,0.00461592576285513,46.159257628551295,0.7999999999999999
2019-03-29,60,7,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,3487,PASS,-0.004547476217049759,-0.001864683107590521,-0.0017754878350849965,-0.003485579865018752,0.0040979831542333365,0.008645459371283096,86.45459371283096,0.7
2019-03-29,60,8,neighbor_retention_1m,RAW_COMMON,future_excess_return,3487,PASS,-0.00042661368849240843,-0.01249259798829639,-0.0011447586838688887,0.0006346502878868296,0.005849332630663986,0.006275946319156394,62.75946319156394,0.7
2019-03-29,60,8,neighbor_retention_1m,INDUSTRY_SIZE_COMMON,future_excess_return,3487,PASS,-0.00460251609239509,-0.005594152584919689,-0.003866316028006991,0.0018799884341433766,0.0046071009259240235,0.009209617018319113,92.09617018319113,0.8999999999999998
2019-03-29,60,8,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,3487,PASS,-0.0032196525080057745,-0.003881096613268982,-0.0023097114338280285,-0.006691657944716136,0.008518627186351041,0.011738279694356816,117.38279694356815,0.3
2019-03-29,60,9,outside_community_degree_percentile,RAW_COMMON,future_excess_return,3498,PASS,0.005729835213623627,-0.004342391936013191,-0.011041549114178364,-0.007532563218086079,0.005035984032742471,-0.0006938511808811561,-6.938511808811561,-0.3
2019-03-29,60,9,outside_community_degree_percentile,INDUSTRY_SIZE_COMMON,future_excess_return,3498,PASS,0.004404358724958988,-0.0010559787315726407,-0.006762926867231336,0.00033323865771259323,-0.005390094706398495,-0.009794453431357483,-97.94453431357482,-0.49999999999999994
2019-03-29,60,9,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,3498,PASS,0.002740202604449579,0.002838504924356055,-0.007950797676491374,0.0014470772535362462,-0.007539235282307462,-0.010279437886757042,-102.79437886757042,-0.6
2019-03-29,120,1,residual_degree_percentile,RAW_COMMON,future_excess_return,3467,PASS,0.005936680417108949,0.0014967614759051515,0.001516928525536897,-0.011686678981186848,-0.00704243507355663,-0.012979115490665579,-129.79115490665578,-0.7999999999999999
2019-03-29,120,1,residual_degree_percentile,INDUSTRY_SIZE_COMMON,future_excess_return,3467,PASS,0.004289500014646543,0.00147203537850692,0.007812677866795681,-0.008611059703997495,-0.013361164495375723,-0.017650664510022264,-176.50664510022264,-0.7
2019-03-29,120,1,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,3467,PASS,-0.0035725371313119012,0.003926353810234137,0.001308242559847972,-0.003302811470349712,-0.006755445838452027,-0.003182908707140126,-31.829087071401258,-0.39999999999999997
2019-03-29,120,2,delta_degree_percentile,RAW_COMMON,future_excess_return,3467,PASS,0.01753297902961111,0.004762075020708415,-0.009742796301032246,-0.008117570240088577,-0.012756186365778235,-0.030289165395389346,-302.89165395389347,-0.8999999999999998
2019-03-29,120,2,delta_degree_percentile,INDUSTRY_SIZE_COMMON,future_excess_return,3467,PASS,0.014260963273102965,0.004964707481260365,-0.004123290296992603,-0.008044965801372234,-0.015466776030809324,-0.029727739303912287,-297.2773930391229,-0.9999999999999999
2019-03-29,120,2,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,3467,PASS,0.00971298869088996,-0.0024380395118922702,-0.00410520551975505,-0.006017291285836193,-0.005569532750667395,-0.015282521441557355,-152.82521441557356,-0.8999999999999998
2019-03-29,120,3,cross_industry_degree_percentile,RAW_COMMON,future_excess_return,3467,PASS,0.01121263966443163,-0.0014991761190440462,0.0009869929511211054,-0.010339322805289765,-0.009041716823702667,-0.020254356488134298,-202.54356488134297,-0.7999999999999999
2019-03-29,120,3,cross_industry_degree_percentile,INDUSTRY_SIZE_COMMON,future_excess_return,3467,PASS,0.007665328447611354,0.0007294889433779551,0.004639347298534678,-0.0021047828210223433,-0.019323660243257733,-0.026988988690869086,-269.88988690869087,-0.8999999999999998
2019-03-29,120,3,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,3467,PASS,0.0030933995111944047,-0.0004485565086459099,-0.000815790095220245,-0.0007082288834006578,-0.00952264797347929,-0.012616047484673695,-126.16047484673695,-0.8999999999999998
2019-03-29,120,4,cross_industry_degree_ratio,RAW_COMMON,future_excess_return,3458,PASS,0.0015702851670289617,0.005347072727629984,-0.004142997359654065,-0.009899703607444098,-0.0030913370141797177,-0.004661622181208679,-46.61622181208679,-0.6
