analysis_date,window,factor_order,factor_name,method,target_name,common_sample_n,pair_n,alpha_rank_ic,ic_status
2016-11-30,60,5,delta_residual_degree_percentile_1m,RAW_COMMON,future_excess_return,2330,2330,-0.04720039232873292,PASS
2016-11-30,60,5,delta_residual_degree_percentile_1m,INDUSTRY_SIZE_COMMON,future_excess_return,2330,2330,-0.022468499160421367,PASS
2016-11-30,60,5,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,2330,2330,0.01350162360629466,PASS
2016-11-30,60,6,delta_cross_industry_degree_percentile_1m,RAW_COMMON,future_excess_return,2330,2330,-0.051731024284410496,PASS
2016-11-30,60,6,delta_cross_industry_degree_percentile_1m,INDUSTRY_SIZE_COMMON,future_excess_return,2330,2330,-0.033291386286308025,PASS
2016-11-30,60,6,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,2330,2330,0.0021953486573068285,PASS
2016-11-30,60,7,neighbor_jaccard_1m,RAW_COMMON,future_excess_return,2330,2330,-0.05468705248404662,PASS
2016-11-30,60,7,neighbor_jaccard_1m,INDUSTRY_SIZE_COMMON,future_excess_return,2330,2330,-0.029762181137272838,PASS
2016-11-30,60,7,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,2330,2330,-0.017645139682238353,PASS
2016-11-30,60,8,neighbor_retention_1m,RAW_COMMON,future_excess_return,2328,2328,-0.07870052201361982,PASS
2016-11-30,60,8,neighbor_retention_1m,INDUSTRY_SIZE_COMMON,future_excess_return,2328,2328,-0.04502886263838394,PASS
2016-11-30,60,8,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,2328,2328,-0.02308994853120141,PASS
2016-11-30,60,9,outside_community_degree_percentile,RAW_COMMON,future_excess_return,2406,2406,-0.03964194494187324,PASS
2016-11-30,60,9,outside_community_degree_percentile,INDUSTRY_SIZE_COMMON,future_excess_return,2406,2406,-0.024543928024304124,PASS
2016-11-30,60,9,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,2406,2406,-0.001510729642236232,PASS
2016-11-30,120,1,residual_degree_percentile,RAW_COMMON,future_excess_return,2349,2349,-0.19985420964973577,PASS
2016-11-30,120,1,residual_degree_percentile,INDUSTRY_SIZE_COMMON,future_excess_return,2349,2349,-0.16093858881570544,PASS
2016-11-30,120,1,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,2349,2349,-0.12151097524020865,PASS
2016-11-30,120,2,delta_degree_percentile,RAW_COMMON,future_excess_return,2349,2349,-0.019511946684164897,PASS
2016-11-30,120,2,delta_degree_percentile,INDUSTRY_SIZE_COMMON,future_excess_return,2349,2349,-0.03781407794760313,PASS
2016-11-30,120,2,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,2349,2349,-0.016455364752111918,PASS
2016-11-30,120,3,cross_industry_degree_percentile,RAW_COMMON,future_excess_return,2349,2349,-0.1810935398836526,PASS
2016-11-30,120,3,cross_industry_degree_percentile,INDUSTRY_SIZE_COMMON,future_excess_return,2349,2349,-0.15711772388547987,PASS
2016-11-30,120,3,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,2349,2349,-0.11681671222387827,PASS
2016-11-30,120,4,cross_industry_degree_ratio,RAW_COMMON,future_excess_return,2338,2338,0.12111724721454727,PASS
2016-11-30,120,4,cross_industry_degree_ratio,INDUSTRY_SIZE_COMMON,future_excess_return,2338,2338,0.03231048211472813,PASS
2016-11-30,120,4,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,2338,2338,0.05321009092290192,PASS
2016-11-30,120,5,delta_residual_degree_percentile_1m,RAW_COMMON,future_excess_return,2265,2265,-0.07470541060850971,PASS
2016-11-30,120,5,delta_residual_degree_percentile_1m,INDUSTRY_SIZE_COMMON,future_excess_return,2265,2265,-0.05944659174863605,PASS
2016-11-30,120,5,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,2265,2265,-0.060966271598280344,PASS
2016-11-30,120,6,delta_cross_industry_degree_percentile_1m,RAW_COMMON,future_excess_return,2265,2265,-0.06779804073201624,PASS
2016-11-30,120,6,delta_cross_industry_degree_percentile_1m,INDUSTRY_SIZE_COMMON,future_excess_return,2265,2265,-0.058526741420471706,PASS
2016-11-30,120,6,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,2265,2265,-0.05579721531790371,PASS
2016-11-30,120,7,neighbor_jaccard_1m,RAW_COMMON,future_excess_return,2264,2264,-0.11173321598503973,PASS
2016-11-30,120,7,neighbor_jaccard_1m,INDUSTRY_SIZE_COMMON,future_excess_return,2264,2264,-0.08314013530860717,PASS
2016-11-30,120,7,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,2264,2264,-0.0974449394141651,PASS
2016-11-30,120,8,neighbor_retention_1m,RAW_COMMON,future_excess_return,2256,2256,-0.1310633242040948,PASS
2016-11-30,120,8,neighbor_retention_1m,INDUSTRY_SIZE_COMMON,future_excess_return,2256,2256,-0.09561859759293777,PASS
2016-11-30,120,8,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,2256,2256,-0.11124659477083423,PASS
2016-11-30,120,9,outside_community_degree_percentile,RAW_COMMON,future_excess_return,2349,2349,-0.06919911653098189,PASS
2016-11-30,120,9,outside_community_degree_percentile,INDUSTRY_SIZE_COMMON,future_excess_return,2349,2349,-0.05516467295764328,PASS
2016-11-30,120,9,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,2349,2349,-0.06333043413169895,PASS
2016-11-30,252,1,residual_degree_percentile,RAW_COMMON,future_excess_return,2042,2042,-0.11062301679218922,PASS
2016-11-30,252,1,residual_degree_percentile,INDUSTRY_SIZE_COMMON,future_excess_return,2042,2042,-0.06653548422678002,PASS
2016-11-30,252,1,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,2042,2042,-0.052041203995884695,PASS
2016-11-30,252,2,delta_degree_percentile,RAW_COMMON,future_excess_return,2042,2042,-0.07882895299825006,PASS
2016-11-30,252,2,delta_degree_percentile,INDUSTRY_SIZE_COMMON,future_excess_return,2042,2042,-0.07928091306110477,PASS
2016-11-30,252,2,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,2042,2042,-0.033759025201927605,PASS
2016-11-30,252,3,cross_industry_degree_percentile,RAW_COMMON,future_excess_return,2042,2042,-0.09330775466065441,PASS
2016-11-30,252,3,cross_industry_degree_percentile,INDUSTRY_SIZE_COMMON,future_excess_return,2042,2042,-0.06557036980641552,PASS
2016-11-30,252,3,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,2042,2042,-0.04905711333700385,PASS
2016-11-30,252,4,cross_industry_degree_ratio,RAW_COMMON,future_excess_return,1660,1660,0.09149947676271265,PASS
2016-11-30,252,4,cross_industry_degree_ratio,INDUSTRY_SIZE_COMMON,future_excess_return,1660,1660,0.015669316141826595,PASS
2016-11-30,252,4,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,1660,1660,0.04063472473406766,PASS
2016-11-30,252,5,delta_residual_degree_percentile_1m,RAW_COMMON,future_excess_return,1946,1946,-0.0010606531343164425,PASS
2016-11-30,252,5,delta_residual_degree_percentile_1m,INDUSTRY_SIZE_COMMON,future_excess_return,1946,1946,0.03774343055882509,PASS
2016-11-30,252,5,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,1946,1946,0.01998222248873705,PASS
2016-11-30,252,6,delta_cross_industry_degree_percentile_1m,RAW_COMMON,future_excess_return,1946,1946,-0.00784836166255661,PASS
2016-11-30,252,6,delta_cross_industry_degree_percentile_1m,INDUSTRY_SIZE_COMMON,future_excess_return,1946,1946,0.03183360958080354,PASS
2016-11-30,252,6,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,1946,1946,0.01846403228883834,PASS
2016-11-30,252,7,neighbor_jaccard_1m,RAW_COMMON,future_excess_return,1700,1700,-0.028511202316638375,PASS
2016-11-30,252,7,neighbor_jaccard_1m,INDUSTRY_SIZE_COMMON,future_excess_return,1700,1700,-0.025275225505767617,PASS
2016-11-30,252,7,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,1700,1700,-0.029885278454819048,PASS
2016-11-30,252,8,neighbor_retention_1m,RAW_COMMON,future_excess_return,1598,1598,-0.02673335023426184,PASS
2016-11-30,252,8,neighbor_retention_1m,INDUSTRY_SIZE_COMMON,future_excess_return,1598,1598,0.0005610872449280988,PASS
2016-11-30,252,8,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,1598,1598,-0.014542200672558589,PASS
2016-11-30,252,9,outside_community_degree_percentile,RAW_COMMON,future_excess_return,2042,2042,0.034600445064056365,PASS
2016-11-30,252,9,outside_community_degree_percentile,INDUSTRY_SIZE_COMMON,future_excess_return,2042,2042,0.041079888188076084,PASS
2016-11-30,252,9,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,2042,2042,0.013715635205042171,PASS
2016-12-30,60,1,residual_degree_percentile,RAW_COMMON,future_excess_return,2434,2434,0.09595778721618661,PASS
2016-12-30,60,1,residual_degree_percentile,INDUSTRY_SIZE_COMMON,future_excess_return,2434,2434,-0.0006467771017086381,PASS
2016-12-30,60,1,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,2434,2434,0.04006930498867527,PASS
2016-12-30,60,2,delta_degree_percentile,RAW_COMMON,future_excess_return,2434,2434,0.10877406382497709,PASS
2016-12-30,60,2,delta_degree_percentile,INDUSTRY_SIZE_COMMON,future_excess_return,2434,2434,-0.025941210168087276,PASS
2016-12-30,60,2,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,2434,2434,0.05283667667987781,PASS
2016-12-30,60,3,cross_industry_degree_percentile,RAW_COMMON,future_excess_return,2434,2434,0.05502595454053476,PASS
2016-12-30,60,3,cross_industry_degree_percentile,INDUSTRY_SIZE_COMMON,future_excess_return,2434,2434,-0.01975322332540032,PASS
2016-12-30,60,3,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,2434,2434,0.02602004049588567,PASS
2016-12-30,60,4,cross_industry_degree_ratio,RAW_COMMON,future_excess_return,2434,2434,-0.1380450469382596,PASS
2016-12-30,60,4,cross_industry_degree_ratio,INDUSTRY_SIZE_COMMON,future_excess_return,2434,2434,-0.05652912792903854,PASS
2016-12-30,60,4,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,2434,2434,-0.03920647698662392,PASS
2016-12-30,60,5,delta_residual_degree_percentile_1m,RAW_COMMON,future_excess_return,2330,2330,0.0019109144861321125,PASS
2016-12-30,60,5,delta_residual_degree_percentile_1m,INDUSTRY_SIZE_COMMON,future_excess_return,2330,2330,0.011450369364828834,PASS
2016-12-30,60,5,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,2330,2330,0.009198041981989024,PASS
2016-12-30,60,6,delta_cross_industry_degree_percentile_1m,RAW_COMMON,future_excess_return,2330,2330,-0.003876079933160705,PASS
2016-12-30,60,6,delta_cross_industry_degree_percentile_1m,INDUSTRY_SIZE_COMMON,future_excess_return,2330,2330,0.0032890946669694417,PASS
2016-12-30,60,6,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,2330,2330,0.0018036228189000155,PASS
2016-12-30,60,7,neighbor_jaccard_1m,RAW_COMMON,future_excess_return,2330,2330,0.05509209274270077,PASS
2016-12-30,60,7,neighbor_jaccard_1m,INDUSTRY_SIZE_COMMON,future_excess_return,2330,2330,-0.01972967335688815,PASS
2016-12-30,60,7,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,2330,2330,0.02893014581096957,PASS
2016-12-30,60,8,neighbor_retention_1m,RAW_COMMON,future_excess_return,2329,2329,0.04520793729284207,PASS
2016-12-30,60,8,neighbor_retention_1m,INDUSTRY_SIZE_COMMON,future_excess_return,2329,2329,-0.02660288812805623,PASS
2016-12-30,60,8,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,2329,2329,0.011541444299623312,PASS
2016-12-30,60,9,outside_community_degree_percentile,RAW_COMMON,future_excess_return,2434,2434,0.13019507978749903,PASS
2016-12-30,60,9,outside_community_degree_percentile,INDUSTRY_SIZE_COMMON,future_excess_return,2434,2434,0.07377289492353362,PASS
2016-12-30,60,9,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,2434,2434,0.06743553869786803,PASS
2016-12-30,120,1,residual_degree_percentile,RAW_COMMON,future_excess_return,2389,2389,0.14231623985089908,PASS
2016-12-30,120,1,residual_degree_percentile,INDUSTRY_SIZE_COMMON,future_excess_return,2389,2389,0.018562180199306614,PASS
2016-12-30,120,1,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,2389,2389,0.04253159915326909,PASS
2016-12-30,120,2,delta_degree_percentile,RAW_COMMON,future_excess_return,2389,2389,0.14944770813021063,PASS
2016-12-30,120,2,delta_degree_percentile,INDUSTRY_SIZE_COMMON,future_excess_return,2389,2389,0.00953220297404373,PASS
2016-12-30,120,2,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,2389,2389,0.05459880015076912,PASS
2016-12-30,120,3,cross_industry_degree_percentile,RAW_COMMON,future_excess_return,2389,2389,0.10622443755480845,PASS
2016-12-30,120,3,cross_industry_degree_percentile,INDUSTRY_SIZE_COMMON,future_excess_return,2389,2389,0.005183156924803505,PASS
2016-12-30,120,3,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,2389,2389,0.033754213829778744,PASS
2016-12-30,120,4,cross_industry_degree_ratio,RAW_COMMON,future_excess_return,2382,2382,-0.1287677971350774,PASS
2016-12-30,120,4,cross_industry_degree_ratio,INDUSTRY_SIZE_COMMON,future_excess_return,2382,2382,-0.05120995603739022,PASS
2016-12-30,120,4,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,2382,2382,-0.03482222961962219,PASS
2016-12-30,120,5,delta_residual_degree_percentile_1m,RAW_COMMON,future_excess_return,2299,2299,0.022412203259029498,PASS
2016-12-30,120,5,delta_residual_degree_percentile_1m,INDUSTRY_SIZE_COMMON,future_excess_return,2299,2299,0.021917290410483525,PASS
2016-12-30,120,5,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,2299,2299,0.002002128082770726,PASS
2016-12-30,120,6,delta_cross_industry_degree_percentile_1m,RAW_COMMON,future_excess_return,2299,2299,0.020620543908882558,PASS
2016-12-30,120,6,delta_cross_industry_degree_percentile_1m,INDUSTRY_SIZE_COMMON,future_excess_return,2299,2299,0.019847922169918535,PASS
2016-12-30,120,6,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,2299,2299,0.0013224383050063993,PASS
2016-12-30,120,7,neighbor_jaccard_1m,RAW_COMMON,future_excess_return,2297,2297,0.18353063175345985,PASS
2016-12-30,120,7,neighbor_jaccard_1m,INDUSTRY_SIZE_COMMON,future_excess_return,2297,2297,0.08180638303487954,PASS
2016-12-30,120,7,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,2297,2297,0.05385011849586737,PASS
2016-12-30,120,8,neighbor_retention_1m,RAW_COMMON,future_excess_return,2287,2287,0.15600178745118423,PASS
2016-12-30,120,8,neighbor_retention_1m,INDUSTRY_SIZE_COMMON,future_excess_return,2287,2287,0.05844359425813675,PASS
2016-12-30,120,8,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,2287,2287,0.026147429348833212,PASS
2016-12-30,120,9,outside_community_degree_percentile,RAW_COMMON,future_excess_return,2389,2389,0.17416242508091595,PASS
2016-12-30,120,9,outside_community_degree_percentile,INDUSTRY_SIZE_COMMON,future_excess_return,2389,2389,0.05974469492756501,PASS
2016-12-30,120,9,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,2389,2389,0.04719593247364574,PASS
2016-12-30,252,1,residual_degree_percentile,RAW_COMMON,future_excess_return,2092,2092,0.19656054918296148,PASS
2016-12-30,252,1,residual_degree_percentile,INDUSTRY_SIZE_COMMON,future_excess_return,2092,2092,0.06051373121070596,PASS
2016-12-30,252,1,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,2092,2092,0.057554665592442114,PASS
2016-12-30,252,2,delta_degree_percentile,RAW_COMMON,future_excess_return,2092,2092,0.1136390995111643,PASS
2016-12-30,252,2,delta_degree_percentile,INDUSTRY_SIZE_COMMON,future_excess_return,2092,2092,-0.016770691869573185,PASS
2016-12-30,252,2,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,2092,2092,0.03874563537818815,PASS
2016-12-30,252,3,cross_industry_degree_percentile,RAW_COMMON,future_excess_return,2092,2092,0.1777513352475932,PASS
2016-12-30,252,3,cross_industry_degree_percentile,INDUSTRY_SIZE_COMMON,future_excess_return,2092,2092,0.0534200188402713,PASS
2016-12-30,252,3,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,2092,2092,0.05082396466956974,PASS
2016-12-30,252,4,cross_industry_degree_ratio,RAW_COMMON,future_excess_return,1868,1868,-0.0853430700491935,PASS
2016-12-30,252,4,cross_industry_degree_ratio,INDUSTRY_SIZE_COMMON,future_excess_return,1868,1868,-0.023896053587378147,PASS
2016-12-30,252,4,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,1868,1868,-0.022554187496297583,PASS
2016-12-30,252,5,delta_residual_degree_percentile_1m,RAW_COMMON,future_excess_return,2004,2004,-0.00525051405475778,PASS
2016-12-30,252,5,delta_residual_degree_percentile_1m,INDUSTRY_SIZE_COMMON,future_excess_return,2004,2004,-0.008798248435337887,PASS
2016-12-30,252,5,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,2004,2004,-0.015697378365034414,PASS
2016-12-30,252,6,delta_cross_industry_degree_percentile_1m,RAW_COMMON,future_excess_return,2004,2004,-0.012950052866038746,PASS
2016-12-30,252,6,delta_cross_industry_degree_percentile_1m,INDUSTRY_SIZE_COMMON,future_excess_return,2004,2004,-0.014622346706078888,PASS
2016-12-30,252,6,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,2004,2004,-0.027704724445862264,PASS
2016-12-30,252,7,neighbor_jaccard_1m,RAW_COMMON,future_excess_return,1822,1822,0.21285777838403308,PASS
2016-12-30,252,7,neighbor_jaccard_1m,INDUSTRY_SIZE_COMMON,future_excess_return,1822,1822,0.07907679577718363,PASS
2016-12-30,252,7,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,1822,1822,0.08355207758691703,PASS
2016-12-30,252,8,neighbor_retention_1m,RAW_COMMON,future_excess_return,1628,1628,0.0376625332055925,PASS
2016-12-30,252,8,neighbor_retention_1m,INDUSTRY_SIZE_COMMON,future_excess_return,1628,1628,-0.02028388109008459,PASS
2016-12-30,252,8,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,1628,1628,-0.014624283113255213,PASS
2016-12-30,252,9,outside_community_degree_percentile,RAW_COMMON,future_excess_return,2092,2092,0.2621122319086867,PASS
2016-12-30,252,9,outside_community_degree_percentile,INDUSTRY_SIZE_COMMON,future_excess_return,2092,2092,0.13098479504222518,PASS
2016-12-30,252,9,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,2092,2092,0.10551920660643621,PASS
2017-01-26,60,1,residual_degree_percentile,RAW_COMMON,future_excess_return,2461,2461,0.04609079488503835,PASS
2017-01-26,60,1,residual_degree_percentile,INDUSTRY_SIZE_COMMON,future_excess_return,2461,2461,0.07423027333466453,PASS
2017-01-26,60,1,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,2461,2461,0.04955183523283592,PASS
2017-01-26,60,2,delta_degree_percentile,RAW_COMMON,future_excess_return,2461,2461,-0.07520104551121659,PASS
2017-01-26,60,2,delta_degree_percentile,INDUSTRY_SIZE_COMMON,future_excess_return,2461,2461,-0.06125626915987867,PASS
2017-01-26,60,2,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,2461,2461,-0.026213915521193346,PASS
2017-01-26,60,3,cross_industry_degree_percentile,RAW_COMMON,future_excess_return,2461,2461,0.028844988469265177,PASS
2017-01-26,60,3,cross_industry_degree_percentile,INDUSTRY_SIZE_COMMON,future_excess_return,2461,2461,0.042930353528663034,PASS
2017-01-26,60,3,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,2461,2461,0.018421425538352507,PASS
2017-01-26,60,4,cross_industry_degree_ratio,RAW_COMMON,future_excess_return,2460,2460,-0.06411743434619564,PASS
2017-01-26,60,4,cross_industry_degree_ratio,INDUSTRY_SIZE_COMMON,future_excess_return,2460,2460,-0.1115579138778114,PASS
2017-01-26,60,4,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,2460,2460,-0.10467743635618697,PASS
2017-01-26,60,5,delta_residual_degree_percentile_1m,RAW_COMMON,future_excess_return,2381,2381,-0.014276084857872354,PASS
2017-01-26,60,5,delta_residual_degree_percentile_1m,INDUSTRY_SIZE_COMMON,future_excess_return,2381,2381,-0.015071388501321297,PASS
2017-01-26,60,5,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,2381,2381,-0.022808425675722867,PASS
2017-01-26,60,6,delta_cross_industry_degree_percentile_1m,RAW_COMMON,future_excess_return,2381,2381,-0.02585383436393238,PASS
2017-01-26,60,6,delta_cross_industry_degree_percentile_1m,INDUSTRY_SIZE_COMMON,future_excess_return,2381,2381,-0.01600966350425916,PASS
2017-01-26,60,6,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,2381,2381,-0.025801088602504716,PASS
2017-01-26,60,7,neighbor_jaccard_1m,RAW_COMMON,future_excess_return,2381,2381,0.005890895801765994,PASS
2017-01-26,60,7,neighbor_jaccard_1m,INDUSTRY_SIZE_COMMON,future_excess_return,2381,2381,0.006316243408393808,PASS
2017-01-26,60,7,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,2381,2381,-0.0006844224453662273,PASS
2017-01-26,60,8,neighbor_retention_1m,RAW_COMMON,future_excess_return,2381,2381,0.0026662997611920356,PASS
2017-01-26,60,8,neighbor_retention_1m,INDUSTRY_SIZE_COMMON,future_excess_return,2381,2381,0.006075318731383737,PASS
2017-01-26,60,8,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,2381,2381,-0.0066168592935752345,PASS
2017-01-26,60,9,outside_community_degree_percentile,RAW_COMMON,future_excess_return,2461,2461,0.06425211056931202,PASS
2017-01-26,60,9,outside_community_degree_percentile,INDUSTRY_SIZE_COMMON,future_excess_return,2461,2461,0.05937329116747819,PASS
2017-01-26,60,9,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,2461,2461,0.05639736010682729,PASS
2017-01-26,120,1,residual_degree_percentile,RAW_COMMON,future_excess_return,2414,2414,0.06074999268506003,PASS
2017-01-26,120,1,residual_degree_percentile,INDUSTRY_SIZE_COMMON,future_excess_return,2414,2414,0.09554573869185218,PASS
2017-01-26,120,1,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,2414,2414,0.07224823171959958,PASS
2017-01-26,120,2,delta_degree_percentile,RAW_COMMON,future_excess_return,2414,2414,-0.034877830106112034,PASS
2017-01-26,120,2,delta_degree_percentile,INDUSTRY_SIZE_COMMON,future_excess_return,2414,2414,-0.024530104843752513,PASS
2017-01-26,120,2,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,2414,2414,0.016979483306058134,PASS
2017-01-26,120,3,cross_industry_degree_percentile,RAW_COMMON,future_excess_return,2414,2414,0.03371512015646078,PASS
2017-01-26,120,3,cross_industry_degree_percentile,INDUSTRY_SIZE_COMMON,future_excess_return,2414,2414,0.05226042442199806,PASS
2017-01-26,120,3,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,2414,2414,0.029983154358383415,PASS
2017-01-26,120,4,cross_industry_degree_ratio,RAW_COMMON,future_excess_return,2406,2406,-0.08896443375216881,PASS
2017-01-26,120,4,cross_industry_degree_ratio,INDUSTRY_SIZE_COMMON,future_excess_return,2406,2406,-0.12606080734097486,PASS
2017-01-26,120,4,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,2406,2406,-0.11502873284300191,PASS
2017-01-26,120,5,delta_residual_degree_percentile_1m,RAW_COMMON,future_excess_return,2351,2351,-0.03096050567501044,PASS
2017-01-26,120,5,delta_residual_degree_percentile_1m,INDUSTRY_SIZE_COMMON,future_excess_return,2351,2351,-0.0377771518992576,PASS
2017-01-26,120,5,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,2351,2351,-0.012299374915083061,PASS
2017-01-26,120,6,delta_cross_industry_degree_percentile_1m,RAW_COMMON,future_excess_return,2351,2351,-0.047184007907713314,PASS
2017-01-26,120,6,delta_cross_industry_degree_percentile_1m,INDUSTRY_SIZE_COMMON,future_excess_return,2351,2351,-0.05045390688385003,PASS
2017-01-26,120,6,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,2351,2351,-0.027125319807737698,PASS
2017-01-26,120,7,neighbor_jaccard_1m,RAW_COMMON,future_excess_return,2351,2351,0.009694949037240509,PASS
2017-01-26,120,7,neighbor_jaccard_1m,INDUSTRY_SIZE_COMMON,future_excess_return,2351,2351,0.011022568685277219,PASS
2017-01-26,120,7,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,2351,2351,0.023458598519625486,PASS
2017-01-26,120,8,neighbor_retention_1m,RAW_COMMON,future_excess_return,2344,2344,-0.009240814276137148,PASS
2017-01-26,120,8,neighbor_retention_1m,INDUSTRY_SIZE_COMMON,future_excess_return,2344,2344,-0.005810444657278093,PASS
2017-01-26,120,8,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,2344,2344,0.008790469723405404,PASS
2017-01-26,120,9,outside_community_degree_percentile,RAW_COMMON,future_excess_return,2414,2414,0.024284701605536085,PASS
2017-01-26,120,9,outside_community_degree_percentile,INDUSTRY_SIZE_COMMON,future_excess_return,2414,2414,0.042870167447345696,PASS
2017-01-26,120,9,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,2414,2414,0.037299660099870235,PASS
2017-01-26,252,1,residual_degree_percentile,RAW_COMMON,future_excess_return,2109,2109,0.06443576761714671,PASS
2017-01-26,252,1,residual_degree_percentile,INDUSTRY_SIZE_COMMON,future_excess_return,2109,2109,0.13051934682032396,PASS
2017-01-26,252,1,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,future_excess_return,2109,2109,0.10874973548829966,PASS
