window,density_fraction,network_id,date_t,date_t1,same_industry_retention,cross_industry_retention,same_minus_cross_retention
60,0.002,B0_RAW_POSITIVE,2018-12-28,2019-01-31,0.4801682692307692,0.1964630551885354,0.2837052140422338
60,0.002,M1_RESIDUAL_POSITIVE,2018-12-28,2019-01-31,0.5931344963421497,0.26477512080287446,0.3283593755392752
60,0.002,B0_RAW_POSITIVE,2019-01-31,2019-02-28,0.6058847907169499,0.330022527134958,0.2758622635819919
60,0.002,M1_RESIDUAL_POSITIVE,2019-01-31,2019-02-28,0.6770538243626062,0.3170731707317073,0.3599806536308989
60,0.002,B0_RAW_POSITIVE,2019-02-28,2019-03-29,0.4841795437821928,0.1877252490990036,0.2964542946831892
60,0.002,M1_RESIDUAL_POSITIVE,2019-02-28,2019-03-29,0.5603049907578558,0.26906000253710516,0.2912449882207506
60,0.002,B0_RAW_POSITIVE,2019-03-29,2019-04-30,0.5554708349218452,0.27287716405605933,0.2825936708657859
60,0.002,M1_RESIDUAL_POSITIVE,2019-03-29,2019-04-30,0.6572403705509507,0.4152343266971683,0.24200604385378244
60,0.002,B0_RAW_POSITIVE,2019-04-30,2019-05-31,0.5447301702281782,0.3316966151274551,0.21303355510072308
60,0.002,M1_RESIDUAL_POSITIVE,2019-04-30,2019-05-31,0.6439814814814815,0.4614893345254822,0.1824921469559993
60,0.002,B0_RAW_POSITIVE,2019-05-31,2019-06-28,0.4526357510899723,0.30376645912013883,0.14886929196983345
60,0.002,M1_RESIDUAL_POSITIVE,2019-05-31,2019-06-28,0.5991044072590148,0.3402203856749311,0.2588840215840837
60,0.002,B0_RAW_POSITIVE,2019-06-28,2019-07-31,0.3330236878773804,0.1761279494520683,0.1568957384253121
60,0.002,M1_RESIDUAL_POSITIVE,2019-06-28,2019-07-31,0.5031300718757246,0.2273689453368198,0.2757611265389047
60,0.002,B0_RAW_POSITIVE,2019-07-31,2019-08-30,0.4034613304488913,0.2374020156774916,0.1660593147713997
60,0.002,M1_RESIDUAL_POSITIVE,2019-07-31,2019-08-30,0.5061413673232908,0.24416605256693688,0.26197531475635394
60,0.002,B0_RAW_POSITIVE,2019-08-30,2019-09-30,0.4380896226415094,0.25081847944707164,0.18727114319443777
60,0.002,M1_RESIDUAL_POSITIVE,2019-08-30,2019-09-30,0.5689444036247857,0.26265711265123926,0.30628729097354646
60,0.002,B0_RAW_POSITIVE,2019-09-30,2019-10-31,0.5217917675544794,0.2835714285714286,0.23822033898305084
60,0.002,M1_RESIDUAL_POSITIVE,2019-09-30,2019-10-31,0.6625524561836583,0.37164707225202603,0.2909053839316323
60,0.002,B0_RAW_POSITIVE,2019-10-31,2019-11-29,0.510356985456148,0.28229885057471266,0.2280581348814354
60,0.002,M1_RESIDUAL_POSITIVE,2019-10-31,2019-11-29,0.5544138253152733,0.31776971894832273,0.23664410636695055
60,0.002,B0_RAW_POSITIVE,2019-11-29,2019-12-31,0.5189823874755382,0.26093528578176667,0.2580471016937715
60,0.002,M1_RESIDUAL_POSITIVE,2019-11-29,2019-12-31,0.6168650291212965,0.3531646943871458,0.26370033473415067
60,0.002,B0_RAW_POSITIVE,2019-12-31,2020-01-23,0.5019933554817275,0.2944515118896174,0.20754184359211014
60,0.002,M1_RESIDUAL_POSITIVE,2019-12-31,2020-01-23,0.5633699633699634,0.2951251646903821,0.2682447986795813
60,0.002,B0_RAW_POSITIVE,2020-01-23,2020-02-28,0.3277496839443742,0.16363636363636364,0.16411332030801057
60,0.002,M1_RESIDUAL_POSITIVE,2020-01-23,2020-02-28,0.4632304661851609,0.1922919229192292,0.2709385432659317
60,0.002,B0_RAW_POSITIVE,2020-02-28,2020-03-31,0.5192088246481552,0.26481279534714647,0.25439602930100874
60,0.002,M1_RESIDUAL_POSITIVE,2020-02-28,2020-03-31,0.6749404964297858,0.37255156310805554,0.3023889333217303
60,0.002,B0_RAW_POSITIVE,2020-03-31,2020-04-30,0.4824165915238954,0.21748665141113654,0.26492994011275883
60,0.002,M1_RESIDUAL_POSITIVE,2020-03-31,2020-04-30,0.5782004830917874,0.4033141412722932,0.1748863418194942
60,0.002,B0_RAW_POSITIVE,2020-04-30,2020-05-29,0.5221745350500715,0.24841739840718807,0.2737571366428834
60,0.002,M1_RESIDUAL_POSITIVE,2020-04-30,2020-05-29,0.589794064203513,0.3660202130565419,0.22377385114697107
60,0.002,B0_RAW_POSITIVE,2020-05-29,2020-06-30,0.49352419904567146,0.2108131210599423,0.28271107798572914
60,0.002,M1_RESIDUAL_POSITIVE,2020-05-29,2020-06-30,0.519872572815534,0.28052126200274347,0.23935131081279054
60,0.002,B0_RAW_POSITIVE,2020-06-30,2020-07-31,0.30703043022035675,0.10903732809430255,0.1979931021260542
60,0.002,M1_RESIDUAL_POSITIVE,2020-06-30,2020-07-31,0.4079182216453026,0.17152061855670103,0.23639760308860158
60,0.002,B0_RAW_POSITIVE,2020-07-31,2020-08-31,0.606600314300681,0.3769679300291545,0.22963238427152644
60,0.002,M1_RESIDUAL_POSITIVE,2020-07-31,2020-08-31,0.6705836271053662,0.5098191501164984,0.16076447698886787
60,0.002,B0_RAW_POSITIVE,2020-08-31,2020-09-30,0.4347938144329897,0.22944808954071788,0.20534572489227182
60,0.002,M1_RESIDUAL_POSITIVE,2020-08-31,2020-09-30,0.5354096409442571,0.32486922406277247,0.21054041688148467
60,0.002,B0_RAW_POSITIVE,2020-09-30,2020-10-30,0.5125305623471883,0.37260298295454547,0.13992757939264283
60,0.002,M1_RESIDUAL_POSITIVE,2020-09-30,2020-10-30,0.6494795449043815,0.4606405556627436,0.18883898924163794
60,0.002,B0_RAW_POSITIVE,2020-10-30,2020-11-30,0.48781838316722037,0.34633068081343943,0.14148770235378094
60,0.002,M1_RESIDUAL_POSITIVE,2020-10-30,2020-11-30,0.5908801696712619,0.34440525181265924,0.24647491785860265
60,0.002,B0_RAW_POSITIVE,2020-11-30,2020-12-31,0.4561640140275155,0.16770504395323035,0.2884589700742851
60,0.002,M1_RESIDUAL_POSITIVE,2020-11-30,2020-12-31,0.5903703703703703,0.18626274745050989,0.40410762291986047
60,0.002,B0_RAW_POSITIVE,2020-12-31,2021-01-29,0.43442964196502915,0.1984519845198452,0.23597765744518395
60,0.002,M1_RESIDUAL_POSITIVE,2020-12-31,2021-01-29,0.5814883588058849,0.2511518148106529,0.330336543995232
60,0.002,B0_RAW_POSITIVE,2021-01-29,2021-02-26,0.5428696412948382,0.41890615609169746,0.12396348520314071
60,0.002,M1_RESIDUAL_POSITIVE,2021-01-29,2021-02-26,0.6583766056299536,0.4090755164239756,0.249301089205978
60,0.002,B0_RAW_POSITIVE,2021-02-26,2021-03-31,0.5095883405778573,0.3452026101667607,0.1643857304110966
60,0.002,M1_RESIDUAL_POSITIVE,2021-02-26,2021-03-31,0.6092876594524868,0.36069277108433734,0.2485948883681494
60,0.002,B0_RAW_POSITIVE,2021-03-31,2021-04-30,0.46330163374786637,0.22061140876142452,0.24269022498644185
60,0.002,M1_RESIDUAL_POSITIVE,2021-03-31,2021-04-30,0.5626074498567335,0.32363747703612983,0.23896997282060367
60,0.002,B0_RAW_POSITIVE,2021-04-30,2021-05-31,0.585488073762277,0.2606286186931348,0.32485945506914216
60,0.002,M1_RESIDUAL_POSITIVE,2021-04-30,2021-05-31,0.6226081836914925,0.3286829268292683,0.2939252568622242
60,0.002,B0_RAW_POSITIVE,2021-05-31,2021-06-30,0.5350396099939062,0.23752834467120182,0.2975112653227044
60,0.002,M1_RESIDUAL_POSITIVE,2021-05-31,2021-06-30,0.5728577069896011,0.2943084327265118,0.27854927426308934
60,0.002,B0_RAW_POSITIVE,2021-06-30,2021-07-30,0.540453074433657,0.23051979017644253,0.30993328425721445
60,0.002,M1_RESIDUAL_POSITIVE,2021-06-30,2021-07-30,0.594587493431424,0.2891142799758988,0.30547321345552525
60,0.002,B0_RAW_POSITIVE,2021-07-30,2021-08-31,0.5069309496048711,0.24706794610836483,0.25986300349650626
60,0.002,M1_RESIDUAL_POSITIVE,2021-07-30,2021-08-31,0.5901080159181353,0.28866760471912545,0.3014404111990099
60,0.002,B0_RAW_POSITIVE,2021-08-31,2021-09-30,0.42178924259055983,0.21971856074100463,0.2020706818495552
60,0.002,M1_RESIDUAL_POSITIVE,2021-08-31,2021-09-30,0.588504744246919,0.288589167201884,0.299915577045035
60,0.002,B0_RAW_POSITIVE,2021-09-30,2021-10-29,0.6495838093683695,0.42419733750978855,0.2253864718585809
60,0.002,M1_RESIDUAL_POSITIVE,2021-09-30,2021-10-29,0.6738033968090582,0.42976280732156397,0.24404058948749424
60,0.002,B0_RAW_POSITIVE,2021-10-29,2021-11-30,0.5711100493709189,0.40635310365994015,0.16475694571097876
60,0.002,M1_RESIDUAL_POSITIVE,2021-10-29,2021-11-30,0.619945821209993,0.37328620394173095,0.24665961726826202
60,0.002,B0_RAW_POSITIVE,2021-11-30,2021-12-31,0.49025069637883006,0.17032332563510394,0.3199273707437261
60,0.002,M1_RESIDUAL_POSITIVE,2021-11-30,2021-12-31,0.5054852320675105,0.2066354488392946,0.29884978322821587
60,0.002,B0_RAW_POSITIVE,2021-12-31,2022-01-28,0.3984321276303122,0.31472402340661076,0.08370810422370145
60,0.002,M1_RESIDUAL_POSITIVE,2021-12-31,2022-01-28,0.5290984018494321,0.3402124430955994,0.18888595875383274
60,0.002,B0_RAW_POSITIVE,2022-01-28,2022-02-28,0.6269304181849731,0.4131079682649189,0.21382244992005417
60,0.002,M1_RESIDUAL_POSITIVE,2022-01-28,2022-02-28,0.6736053288925895,0.4852844381758345,0.188320890716755
60,0.002,B0_RAW_POSITIVE,2022-02-28,2022-03-31,0.3407803650094399,0.23424821844351937,0.10653214656592055
60,0.002,M1_RESIDUAL_POSITIVE,2022-02-28,2022-03-31,0.551713130453288,0.3841726618705036,0.16754046858278437
60,0.002,B0_RAW_POSITIVE,2022-03-31,2022-04-29,0.33266291230893,0.20116709543828826,0.13149581687064177
60,0.002,M1_RESIDUAL_POSITIVE,2022-03-31,2022-04-29,0.5787987400890626,0.3234965155295535,0.2553022245595091
60,0.002,B0_RAW_POSITIVE,2022-04-29,2022-05-31,0.47142553643509666,0.3178280321137464,0.15359750432135028
60,0.002,M1_RESIDUAL_POSITIVE,2022-04-29,2022-05-31,0.6644024414254774,0.4440122256182273,0.22039021580725016
60,0.002,B0_RAW_POSITIVE,2022-05-31,2022-06-30,0.41019417475728154,0.26989767783836777,0.14029649691891377
60,0.002,M1_RESIDUAL_POSITIVE,2022-05-31,2022-06-30,0.6169183120402633,0.3742572359593636,0.24266107608089965
60,0.002,B0_RAW_POSITIVE,2022-06-30,2022-07-29,0.45666666666666667,0.20811051693404634,0.24855614973262033
60,0.002,M1_RESIDUAL_POSITIVE,2022-06-30,2022-07-29,0.5625350009333582,0.28931722286152667,0.2732177780718315
60,0.002,B0_RAW_POSITIVE,2022-07-29,2022-08-31,0.5339782916470033,0.2556179775280899,0.2783603141189134
60,0.002,M1_RESIDUAL_POSITIVE,2022-07-29,2022-08-31,0.5602540531505934,0.3600084682968138,0.20024558485377958
60,0.002,B0_RAW_POSITIVE,2022-08-31,2022-09-30,0.5183374083129584,0.3630365792550526,0.15530082905790576
60,0.002,M1_RESIDUAL_POSITIVE,2022-08-31,2022-09-30,0.6042729031123615,0.3840007701193685,0.22027213299299297
60,0.002,B0_RAW_POSITIVE,2022-09-30,2022-10-31,0.516916872059153,0.3307657453556864,0.18615112670346662
60,0.002,M1_RESIDUAL_POSITIVE,2022-09-30,2022-10-31,0.6013701166450657,0.36887049916365877,0.2324996174814069
60,0.002,B0_RAW_POSITIVE,2022-10-31,2022-11-30,0.37244245524296676,0.24767182328946355,0.12477063195350321
60,0.002,M1_RESIDUAL_POSITIVE,2022-10-31,2022-11-30,0.5281413612565445,0.3766208057012769,0.15152055555526767
60,0.002,B0_RAW_POSITIVE,2022-11-30,2022-12-30,0.522755365771435,0.3347549515685991,0.18800041420283592
60,0.002,M1_RESIDUAL_POSITIVE,2022-11-30,2022-12-30,0.6007123070834982,0.4427940586109996,0.15791824847249863
60,0.002,B0_RAW_POSITIVE,2022-12-30,2023-01-31,0.5615891395488122,0.3130388342107271,0.2485503053380851
60,0.002,M1_RESIDUAL_POSITIVE,2022-12-30,2023-01-31,0.6523411494933057,0.4831038798498123,0.1692372696434934
60,0.002,B0_RAW_POSITIVE,2023-01-31,2023-02-28,0.5056149969051198,0.2776304888152444,0.22798450808987542
60,0.002,M1_RESIDUAL_POSITIVE,2023-01-31,2023-02-28,0.6564628341266935,0.4659336142225876,0.19052921990410587
60,0.002,B0_RAW_POSITIVE,2023-02-28,2023-03-31,0.3742684793373548,0.19504743527898377,0.17922104405837103
60,0.002,M1_RESIDUAL_POSITIVE,2023-02-28,2023-03-31,0.45808728704269325,0.2561280072628234,0.20195927977986983
60,0.002,B0_RAW_POSITIVE,2023-03-31,2023-04-28,0.45586406962287607,0.2716738500671236,0.1841902195557525
60,0.002,M1_RESIDUAL_POSITIVE,2023-03-31,2023-04-28,0.5164724500071932,0.21711983887210473,0.2993526111350885
60,0.002,B0_RAW_POSITIVE,2023-04-28,2023-05-31,0.5240748528174937,0.3747489438326754,0.1493259089848183
60,0.002,M1_RESIDUAL_POSITIVE,2023-04-28,2023-05-31,0.5911378990594781,0.37197902416780665,0.21915887489167146
60,0.002,B0_RAW_POSITIVE,2023-05-31,2023-06-30,0.5896296296296296,0.3181691708402894,0.2714604587893402
60,0.002,M1_RESIDUAL_POSITIVE,2023-05-31,2023-06-30,0.6236068215388747,0.4459642776396111,0.1776425438992636
60,0.002,B0_RAW_POSITIVE,2023-06-30,2023-07-31,0.4569653948535936,0.20203395259449072,0.2549314422591029
60,0.002,M1_RESIDUAL_POSITIVE,2023-06-30,2023-07-31,0.4725609756097561,0.28695750452079566,0.18560347108896041
60,0.002,B0_RAW_POSITIVE,2023-07-31,2023-08-31,0.4529560616517138,0.2579315289478401,0.1950245327038737
60,0.002,M1_RESIDUAL_POSITIVE,2023-07-31,2023-08-31,0.5160481444332999,0.35283203125,0.16321611318329993
60,0.002,B0_RAW_POSITIVE,2023-08-31,2023-09-28,0.5010082903876316,0.2940754683158555,0.2069328220717761
60,0.002,M1_RESIDUAL_POSITIVE,2023-08-31,2023-09-28,0.6454269614217598,0.4397832383443894,0.2056437230773704
60,0.002,B0_RAW_POSITIVE,2023-09-28,2023-10-31,0.40922876949740034,0.2928276110012583,0.11640115849614202
60,0.002,M1_RESIDUAL_POSITIVE,2023-09-28,2023-10-31,0.56655030149159,0.3994140625,0.16713623899159002
60,0.002,B0_RAW_POSITIVE,2023-10-31,2023-11-30,0.4001608363490149,0.28410877082678404,0.11605206552223085
60,0.002,M1_RESIDUAL_POSITIVE,2023-10-31,2023-11-30,0.5099373974351182,0.31571117976885227,0.19422621766626597
60,0.002,B0_RAW_POSITIVE,2023-11-30,2023-12-29,0.4401008827238335,0.3243482756074145,0.11575260711641899
60,0.002,M1_RESIDUAL_POSITIVE,2023-11-30,2023-12-29,0.4922923040715462,0.33100260725290354,0.1612896968186427
60,0.002,B0_RAW_POSITIVE,2023-12-29,2024-01-31,0.24833483348334834,0.21686163217276944,0.0314732013105789
60,0.002,M1_RESIDUAL_POSITIVE,2023-12-29,2024-01-31,0.41942718011148844,0.2701860231271996,0.14924115698428886
60,0.002,B0_RAW_POSITIVE,2024-01-31,2024-02-29,0.24426450742240216,0.2725024727992087,-0.028237965376806534
60,0.002,M1_RESIDUAL_POSITIVE,2024-01-31,2024-02-29,0.16821900056693934,0.1791720081441822,-0.010953007577242851
60,0.002,B0_RAW_POSITIVE,2024-02-29,2024-03-29,0.46956122214564666,0.4056550689299447,0.06390615321570198
60,0.002,M1_RESIDUAL_POSITIVE,2024-02-29,2024-03-29,0.6329756097560976,0.4744269794150567,0.15854863034104089
60,0.002,B0_RAW_POSITIVE,2024-03-29,2024-04-30,0.4237012987012987,0.3832393906926911,0.040461908008607606
60,0.002,M1_RESIDUAL_POSITIVE,2024-03-29,2024-04-30,0.5791833466773418,0.4133795171379827,0.16580382953935913
60,0.002,B0_RAW_POSITIVE,2024-04-30,2024-05-31,0.42129992169146435,0.32670621801548844,0.09459370367597592
60,0.002,M1_RESIDUAL_POSITIVE,2024-04-30,2024-05-31,0.5327089337175792,0.1271021139754336,0.40560681974214563
60,0.002,B0_RAW_POSITIVE,2024-05-31,2024-06-28,0.41244930347381414,0.3852708156858837,0.027178487787930417
60,0.002,M1_RESIDUAL_POSITIVE,2024-05-31,2024-06-28,0.6130425236038938,0.4511353239624054,0.16190719964148836
60,0.002,B0_RAW_POSITIVE,2024-06-28,2024-07-31,0.40963636363636363,0.2672332855660424,0.1424030780703212
