window,density_fraction,density_percent,network_id,date_t,date_t1,common_node_count,common_edge_jaccard,forward_edge_retention
60,0.01,1.0,B0_RAW_POSITIVE,2021-10-29,2021-11-30,4392,0.3248101024151427,0.4933816675297773
60,0.01,1.0,M1_RESIDUAL_POSITIVE,2021-10-29,2021-11-30,4392,0.3091744669347481,0.47411622050181884
60,0.01,1.0,B0_RAW_POSITIVE,2021-11-30,2021-12-31,4418,0.1813311044029393,0.3079303161506413
60,0.01,1.0,M1_RESIDUAL_POSITIVE,2021-11-30,2021-12-31,4418,0.20760048511115078,0.34526820178357515
60,0.01,1.0,B0_RAW_POSITIVE,2021-12-31,2022-01-28,4459,0.24151034628116594,0.3912606831169092
60,0.01,1.0,M1_RESIDUAL_POSITIVE,2021-12-31,2022-01-28,4459,0.27038296519942795,0.4284390548516407
60,0.01,1.0,B0_RAW_POSITIVE,2022-01-28,2022-02-28,4498,0.3597283404300831,0.5316006796269954
60,0.01,1.0,M1_RESIDUAL_POSITIVE,2022-01-28,2022-02-28,4498,0.38541496041496043,0.558576826445627
60,0.01,1.0,B0_RAW_POSITIVE,2022-02-28,2022-03-31,4524,0.1970473295701259,0.3316055613472724
60,0.01,1.0,M1_RESIDUAL_POSITIVE,2022-02-28,2022-03-31,4524,0.28966441775823293,0.4510867444492137
60,0.01,1.0,B0_RAW_POSITIVE,2022-03-31,2022-04-29,4560,0.19141635282907574,0.32295693779904305
60,0.01,1.0,M1_RESIDUAL_POSITIVE,2022-03-31,2022-04-29,4560,0.2780532711427519,0.4353876166405597
60,0.01,1.0,B0_RAW_POSITIVE,2022-04-29,2022-05-31,4547,0.28213417583561406,0.43795918755286894
60,0.01,1.0,M1_RESIDUAL_POSITIVE,2022-04-29,2022-05-31,4547,0.3763050325886696,0.5440459028288287
60,0.01,1.0,B0_RAW_POSITIVE,2022-05-31,2022-06-30,4561,0.22656588738501202,0.37091250923252533
60,0.01,1.0,M1_RESIDUAL_POSITIVE,2022-05-31,2022-06-30,4561,0.30920833986518265,0.47438598516551705
60,0.01,1.0,B0_RAW_POSITIVE,2022-06-30,2022-07-29,4595,0.19493663772513978,0.3287806265105919
60,0.01,1.0,M1_RESIDUAL_POSITIVE,2022-06-30,2022-07-29,4595,0.24352072779416778,0.3921581617201696
60,0.01,1.0,B0_RAW_POSITIVE,2022-07-29,2022-08-31,4636,0.24614949102799635,0.398244646545842
60,0.01,1.0,M1_RESIDUAL_POSITIVE,2022-07-29,2022-08-31,4636,0.27614261219180514,0.4351682755022176
60,0.01,1.0,B0_RAW_POSITIVE,2022-08-31,2022-09-30,4666,0.3101996452608885,0.4769653171228914
60,0.01,1.0,M1_RESIDUAL_POSITIVE,2022-08-31,2022-09-30,4666,0.34584268971669385,0.5170336442065375
60,0.01,1.0,B0_RAW_POSITIVE,2022-09-30,2022-10-31,4704,0.3019301443651859,0.4648216493263912
60,0.01,1.0,M1_RESIDUAL_POSITIVE,2022-09-30,2022-10-31,4704,0.3467133146983744,0.5161532004007835
60,0.01,1.0,B0_RAW_POSITIVE,2022-10-31,2022-11-30,4727,0.21886608280686531,0.3605921716833293
60,0.01,1.0,M1_RESIDUAL_POSITIVE,2022-10-31,2022-11-30,4727,0.3159452221759946,0.48230179531447076
60,0.01,1.0,B0_RAW_POSITIVE,2022-11-30,2022-12-30,4765,0.3077959377884279,0.4723285212847378
60,0.01,1.0,M1_RESIDUAL_POSITIVE,2022-11-30,2022-12-30,4765,0.3857774480170773,0.5606444941357397
60,0.01,1.0,B0_RAW_POSITIVE,2022-12-30,2023-01-31,4807,0.31792938183552716,0.4842791775869078
60,0.01,1.0,M1_RESIDUAL_POSITIVE,2022-12-30,2023-01-31,4807,0.41792193042979175,0.5922163771025126
60,0.01,1.0,B0_RAW_POSITIVE,2023-01-31,2023-02-28,4825,0.2735329889991219,0.4295085898292311
60,0.01,1.0,M1_RESIDUAL_POSITIVE,2023-01-31,2023-02-28,4825,0.392785833914448,0.5637178587925342
60,0.01,1.0,B0_RAW_POSITIVE,2023-02-28,2023-03-31,4850,0.20019784400760937,0.3352162205781172
60,0.01,1.0,M1_RESIDUAL_POSITIVE,2023-02-28,2023-03-31,4850,0.24935887925735964,0.39977234501622466
60,0.01,1.0,B0_RAW_POSITIVE,2023-03-31,2023-04-28,4878,0.23705842109627664,0.38440333817980116
60,0.01,1.0,M1_RESIDUAL_POSITIVE,2023-03-31,2023-04-28,4878,0.24710812550029038,0.39669421487603307
60,0.01,1.0,B0_RAW_POSITIVE,2023-04-28,2023-05-31,4863,0.3293298249322704,0.49473094826217395
60,0.01,1.0,M1_RESIDUAL_POSITIVE,2023-04-28,2023-05-31,4863,0.3567157208920883,0.5254481850289002
60,0.01,1.0,B0_RAW_POSITIVE,2023-05-31,2023-06-30,4867,0.31324400261723967,0.47806458109559613
60,0.01,1.0,M1_RESIDUAL_POSITIVE,2023-05-31,2023-06-30,4867,0.3860558279279384,0.5582762162981425
60,0.01,1.0,B0_RAW_POSITIVE,2023-06-30,2023-07-31,4895,0.23184046402997716,0.37899524221090347
60,0.01,1.0,M1_RESIDUAL_POSITIVE,2023-06-30,2023-07-31,4895,0.26938790611142527,0.4260197258441993
60,0.01,1.0,B0_RAW_POSITIVE,2023-07-31,2023-08-31,4918,0.2594158977924922,0.4131931529833784
60,0.01,1.0,M1_RESIDUAL_POSITIVE,2023-07-31,2023-08-31,4918,0.29551805789619645,0.45810942641247376
60,0.01,1.0,B0_RAW_POSITIVE,2023-08-31,2023-09-28,4952,0.2822165082603762,0.4419808436926839
60,0.01,1.0,M1_RESIDUAL_POSITIVE,2023-08-31,2023-09-28,4952,0.36539357759481594,0.5368657020582841
60,0.01,1.0,B0_RAW_POSITIVE,2023-09-28,2023-10-31,4995,0.269735175181668,0.4264016726346399
60,0.01,1.0,M1_RESIDUAL_POSITIVE,2023-09-28,2023-10-31,4995,0.3600297774300122,0.5308033711465744
60,0.01,1.0,B0_RAW_POSITIVE,2023-10-31,2023-11-30,5019,0.2550755435511179,0.4084043500381582
60,0.01,1.0,M1_RESIDUAL_POSITIVE,2023-10-31,2023-11-30,5019,0.32710088782123725,0.4942064090854942
60,0.01,1.0,B0_RAW_POSITIVE,2023-11-30,2023-12-29,5040,0.2867710591338356,0.4462669549832907
60,0.01,1.0,M1_RESIDUAL_POSITIVE,2023-11-30,2023-12-29,5040,0.3178504489018215,0.4828722676252429
60,0.01,1.0,B0_RAW_POSITIVE,2023-12-29,2024-01-31,5047,0.18602742774486078,0.3140089057229835
60,0.01,1.0,M1_RESIDUAL_POSITIVE,2023-12-29,2024-01-31,5047,0.22816154356160698,0.37182608967984904
60,0.01,1.0,B0_RAW_POSITIVE,2024-01-31,2024-02-29,5059,0.21516102128627482,0.3546157450796626
60,0.01,1.0,M1_RESIDUAL_POSITIVE,2024-01-31,2024-02-29,5059,0.13449925010286198,0.23743546888057546
60,0.01,1.0,B0_RAW_POSITIVE,2024-02-29,2024-03-29,5063,0.3355239252084177,0.5034152420265586
60,0.01,1.0,M1_RESIDUAL_POSITIVE,2024-02-29,2024-03-29,5063,0.4216275108397487,0.5939635224731794
60,0.01,1.0,B0_RAW_POSITIVE,2024-03-29,2024-04-30,5075,0.3089464247728447,0.47329707249323016
60,0.01,1.0,M1_RESIDUAL_POSITIVE,2024-03-29,2024-04-30,5075,0.3793431801038886,0.5524858004347522
60,0.01,1.0,B0_RAW_POSITIVE,2024-04-30,2024-05-31,5069,0.260638038247152,0.4121851626000571
60,0.01,1.0,M1_RESIDUAL_POSITIVE,2024-04-30,2024-05-31,5069,0.1640901916572717,0.2809720163083766
60,0.01,1.0,B0_RAW_POSITIVE,2024-05-31,2024-06-28,5063,0.303551617756569,0.4658043251815115
60,0.01,1.0,M1_RESIDUAL_POSITIVE,2024-05-31,2024-06-28,5063,0.36903106165971256,0.539366797772499
60,0.01,1.0,B0_RAW_POSITIVE,2024-06-28,2024-07-31,5061,0.21495512611475806,0.35343072499805733
60,0.01,1.0,M1_RESIDUAL_POSITIVE,2024-06-28,2024-07-31,5061,0.2477514269323143,0.39650021008076436
60,0.01,1.0,B0_RAW_POSITIVE,2024-07-31,2024-08-30,5063,0.23181349387187297,0.37638051622349955
60,0.01,1.0,M1_RESIDUAL_POSITIVE,2024-07-31,2024-08-30,5063,0.2938438809416961,0.45426270783477674
60,0.01,1.0,B0_RAW_POSITIVE,2024-08-30,2024-09-30,5059,0.21084092924946687,0.3483137309919642
60,0.01,1.0,M1_RESIDUAL_POSITIVE,2024-08-30,2024-09-30,5059,0.30368480812215826,0.4665227457605907
60,0.01,1.0,B0_RAW_POSITIVE,2024-09-30,2024-10-31,5056,0.19420343879595545,0.3250050687003852
60,0.01,1.0,M1_RESIDUAL_POSITIVE,2024-09-30,2024-10-31,5056,0.19995117072872992,0.33283835218169455
60,0.01,1.0,B0_RAW_POSITIVE,2024-10-31,2024-11-29,5043,0.21511702628985963,0.3540666107790061
60,0.01,1.0,M1_RESIDUAL_POSITIVE,2024-10-31,2024-11-29,5043,0.3158156447151692,0.4790571596935769
60,0.01,1.0,B0_RAW_POSITIVE,2024-11-29,2024-12-31,5038,0.26962567749834515,0.4249207793430176
60,0.01,1.0,M1_RESIDUAL_POSITIVE,2024-11-29,2024-12-31,5038,0.35524880781814683,0.5241652402325416
60,0.01,1.0,B0_RAW_POSITIVE,2024-12-31,2025-01-27,5036,0.24210310606282384,0.3905395301247491
60,0.01,1.0,M1_RESIDUAL_POSITIVE,2024-12-31,2025-01-27,5036,0.2893690229216212,0.44969725564205393
60,0.01,1.0,B0_RAW_POSITIVE,2025-01-27,2025-02-28,5052,0.2609066566726992,0.4151679221594476
60,0.01,1.0,M1_RESIDUAL_POSITIVE,2025-01-27,2025-02-28,5052,0.29870665092803644,0.4618283080166453
60,0.01,1.0,B0_RAW_POSITIVE,2025-02-28,2025-03-31,5048,0.21152213002367432,0.34851398464737426
60,0.01,1.0,M1_RESIDUAL_POSITIVE,2025-02-28,2025-03-31,5048,0.2647779896485971,0.4192546583850932
60,0.01,1.0,B0_RAW_POSITIVE,2025-03-31,2025-04-30,5049,0.17747859142369904,0.30263673558966
60,0.01,1.0,M1_RESIDUAL_POSITIVE,2025-03-31,2025-04-30,5049,0.21062336004538684,0.3484143432526493
60,0.01,1.0,B0_RAW_POSITIVE,2025-04-30,2025-05-30,5051,0.35014005602240894,0.5175842700993606
60,0.01,1.0,M1_RESIDUAL_POSITIVE,2025-04-30,2025-05-30,5051,0.3596452092628001,0.5278485847696109
60,0.01,1.0,B0_RAW_POSITIVE,2025-05-30,2025-06-30,5054,0.33688067083244305,0.504783026308597
60,0.01,1.0,M1_RESIDUAL_POSITIVE,2025-05-30,2025-06-30,5054,0.33746981101565393,0.505702203497143
60,0.01,1.0,B0_RAW_POSITIVE,2025-06-30,2025-07-31,5072,0.10516426285488756,0.1904088734232275
60,0.01,1.0,M1_RESIDUAL_POSITIVE,2025-06-30,2025-07-31,5072,0.13798379877675032,0.24279739596669692
60,0.01,1.0,B0_RAW_POSITIVE,2025-07-31,2025-08-29,5082,0.21712097001597894,0.35670496309336297
60,0.01,1.0,M1_RESIDUAL_POSITIVE,2025-07-31,2025-08-29,5082,0.2747750858225151,0.43151820294345467
60,0.01,1.0,B0_RAW_POSITIVE,2025-08-29,2025-09-30,5099,0.23440219447597427,0.3808184654157638
60,0.01,1.0,M1_RESIDUAL_POSITIVE,2025-08-29,2025-09-30,5099,0.26828519943505574,0.42412133810678676
60,0.01,1.0,B0_RAW_POSITIVE,2025-09-30,2025-10-31,5109,0.29329296646977926,0.45411582680361834
60,0.01,1.0,M1_RESIDUAL_POSITIVE,2025-09-30,2025-10-31,5109,0.2977455029186356,0.45893424123025134
60,0.01,1.0,B0_RAW_POSITIVE,2025-10-31,2025-11-28,5106,0.2561719346978792,0.4083658928981843
60,0.01,1.0,M1_RESIDUAL_POSITIVE,2025-10-31,2025-11-28,5106,0.2889669413322268,0.4484677957265416
60,0.01,1.0,B0_RAW_POSITIVE,2025-11-28,2025-12-31,5103,0.26029709655638084,0.4129114195216746
60,0.01,1.0,M1_RESIDUAL_POSITIVE,2025-11-28,2025-12-31,5103,0.2866315280368758,0.4447533062249688
60,0.01,1.0,B0_RAW_POSITIVE,2025-12-31,2026-01-30,5106,0.2486159293729215,0.3991350039178331
60,0.01,1.0,M1_RESIDUAL_POSITIVE,2025-12-31,2026-01-30,5106,0.22817436973801244,0.37250021127680333
60,0.01,1.0,B0_RAW_POSITIVE,2026-01-30,2026-02-27,5116,0.3666103445038956,0.5375856478649211
60,0.01,1.0,M1_RESIDUAL_POSITIVE,2026-01-30,2026-02-27,5116,0.4258561755676994,0.598284062581247
60,0.01,1.0,B0_RAW_POSITIVE,2026-02-27,2026-03-31,5114,0.207161864562305,0.3445373662764967
60,0.01,1.0,M1_RESIDUAL_POSITIVE,2026-02-27,2026-03-31,5114,0.34008349239076074,0.5084114716451389
60,0.01,1.0,B0_RAW_POSITIVE,2026-03-31,2026-04-30,5131,0.2620140247102037,0.4156557668586304
60,0.01,1.0,M1_RESIDUAL_POSITIVE,2026-03-31,2026-04-30,5131,0.30503637685531854,0.46787640628437477
60,0.01,1.0,B0_RAW_POSITIVE,2026-04-30,2026-05-29,5133,0.2991933740740013,0.46051885401465376
60,0.01,1.0,M1_RESIDUAL_POSITIVE,2026-04-30,2026-05-29,5133,0.30002608922515,0.4610613109421688
60,0.01,1.0,B0_RAW_POSITIVE,2026-05-29,2026-06-30,5141,0.30414798702800594,0.467380536461051
60,0.01,1.0,M1_RESIDUAL_POSITIVE,2026-05-29,2026-06-30,5141,0.2898276013292922,0.4503051042502612
60,0.01,1.0,B0_RAW_POSITIVE,2026-06-30,2026-07-31,5148,0.32730563283376707,0.4945906851296578
60,0.01,1.0,M1_RESIDUAL_POSITIVE,2026-06-30,2026-07-31,5148,0.33346545184531096,0.5016756487477922
60,0.01,1.0,B0_RAW_POSITIVE,2026-07-31,2026-08-31,5166,0.32754937936597245,0.4936072511179807
60,0.01,1.0,M1_RESIDUAL_POSITIVE,2026-07-31,2026-08-31,5166,0.3586557599018595,0.5281229855937158
60,0.01,1.0,B0_RAW_POSITIVE,2026-08-31,2026-09-03,5175,0.7429845402766477,0.8527021171689402
60,0.01,1.0,M1_RESIDUAL_POSITIVE,2026-08-31,2026-09-03,5175,0.7571134210042786,0.8619208414887418
60,0.02,2.0,B0_RAW_POSITIVE,2015-04-30,2015-05-29,1819,0.21791017582217365,0.3637469586374696
60,0.02,2.0,M1_RESIDUAL_POSITIVE,2015-04-30,2015-05-29,1819,0.2703737055380459,0.42334694357136565
60,0.02,2.0,B0_RAW_POSITIVE,2015-05-29,2015-06-30,1663,0.2260586319218241,0.37909686817188637
60,0.02,2.0,M1_RESIDUAL_POSITIVE,2015-05-29,2015-06-30,1663,0.26030563471938606,0.4108812694814395
60,0.02,2.0,B0_RAW_POSITIVE,2015-06-30,2015-07-31,1423,0.1804493371086824,0.2983853323414869
60,0.02,2.0,M1_RESIDUAL_POSITIVE,2015-06-30,2015-07-31,1423,0.2138386059888344,0.3249078913546397
60,0.02,2.0,B0_RAW_POSITIVE,2015-07-31,2015-08-31,1455,0.2659917165209388,0.4468064547299256
60,0.02,2.0,M1_RESIDUAL_POSITIVE,2015-07-31,2015-08-31,1455,0.3862682771773681,0.5718319137922921
60,0.02,2.0,B0_RAW_POSITIVE,2015-08-31,2015-09-30,1570,0.26917866639907684,0.4515233125736408
60,0.02,2.0,M1_RESIDUAL_POSITIVE,2015-08-31,2015-09-30,1570,0.35528190788589253,0.5476397695718844
60,0.02,2.0,B0_RAW_POSITIVE,2015-09-30,2015-10-30,1680,0.26354801146542456,0.4468787970838396
60,0.02,2.0,M1_RESIDUAL_POSITIVE,2015-09-30,2015-10-30,1680,0.3887535145267104,0.5962982929020665
60,0.02,2.0,B0_RAW_POSITIVE,2015-10-30,2015-11-30,1888,0.20699035528810486,0.3566254793353217
60,0.02,2.0,M1_RESIDUAL_POSITIVE,2015-10-30,2015-11-30,1888,0.27150361129349965,0.43727389102243003
60,0.02,2.0,B0_RAW_POSITIVE,2015-11-30,2015-12-31,1955,0.17400367694957947,0.3084423915832692
60,0.02,2.0,M1_RESIDUAL_POSITIVE,2015-11-30,2015-12-31,1955,0.25967374810318666,0.41986352135354105
60,0.02,2.0,B0_RAW_POSITIVE,2015-12-31,2016-01-29,2037,0.2489466987134172,0.40942172204524846
60,0.02,2.0,M1_RESIDUAL_POSITIVE,2015-12-31,2016-01-29,2037,0.3130129854220262,0.4847169856062223
60,0.02,2.0,B0_RAW_POSITIVE,2016-01-29,2016-02-29,2128,0.33197242392563503,0.5057463842975206
60,0.02,2.0,M1_RESIDUAL_POSITIVE,2016-01-29,2016-02-29,2128,0.37748285515382224,0.555628229446007
60,0.02,2.0,B0_RAW_POSITIVE,2016-02-29,2016-03-31,2127,0.25771946464327117,0.433493607498172
60,0.02,2.0,M1_RESIDUAL_POSITIVE,2016-02-29,2016-03-31,2127,0.3036483405117811,0.46864206113005885
60,0.02,2.0,B0_RAW_POSITIVE,2016-03-31,2016-04-29,2148,0.22704775724909954,0.3779330572808834
60,0.02,2.0,M1_RESIDUAL_POSITIVE,2016-03-31,2016-04-29,2148,0.24360624842395848,0.3888606414982416
60,0.02,2.0,B0_RAW_POSITIVE,2016-04-29,2016-05-31,2152,0.2503437888808853,0.40403720143732824
60,0.02,2.0,M1_RESIDUAL_POSITIVE,2016-04-29,2016-05-31,2152,0.21143190812950108,0.34816983268873264
60,0.02,2.0,B0_RAW_POSITIVE,2016-05-31,2016-06-30,2183,0.2442829420493893,0.40058236272878534
60,0.02,2.0,M1_RESIDUAL_POSITIVE,2016-05-31,2016-06-30,2183,0.22667062207375113,0.3734460995771266
60,0.02,2.0,B0_RAW_POSITIVE,2016-06-30,2016-07-29,2209,0.21507352941176472,0.3486223952642975
60,0.02,2.0,M1_RESIDUAL_POSITIVE,2016-06-30,2016-07-29,2209,0.20701651232299476,0.34646056704729494
60,0.02,2.0,B0_RAW_POSITIVE,2016-07-29,2016-08-31,2270,0.24127934162536238,0.3953189940817069
60,0.02,2.0,M1_RESIDUAL_POSITIVE,2016-07-29,2016-08-31,2270,0.2742386021042269,0.4312056188688737
60,0.02,2.0,B0_RAW_POSITIVE,2016-08-31,2016-09-30,2314,0.22454903821174024,0.37152628529780035
60,0.02,2.0,M1_RESIDUAL_POSITIVE,2016-08-31,2016-09-30,2314,0.25541373034022496,0.40885659855814127
60,0.02,2.0,B0_RAW_POSITIVE,2016-09-30,2016-10-31,2359,0.22593780980502937,0.3754317598086972
60,0.02,2.0,M1_RESIDUAL_POSITIVE,2016-09-30,2016-10-31,2359,0.21144297443774948,0.3487243532560214
60,0.02,2.0,B0_RAW_POSITIVE,2016-10-31,2016-11-30,2358,0.2047804442175134,0.3477294895415628
60,0.02,2.0,M1_RESIDUAL_POSITIVE,2016-10-31,2016-11-30,2358,0.16203390536054366,0.280081308125416
60,0.02,2.0,B0_RAW_POSITIVE,2016-11-30,2016-12-30,2367,0.2054030510347172,0.35472508118223345
60,0.02,2.0,M1_RESIDUAL_POSITIVE,2016-11-30,2016-12-30,2367,0.2591564741559706,0.4164838326799266
60,0.02,2.0,B0_RAW_POSITIVE,2016-12-30,2017-01-26,2436,0.3248567607823525,0.4959253788318866
60,0.02,2.0,M1_RESIDUAL_POSITIVE,2016-12-30,2017-01-26,2436,0.2972446272938884,0.4599674981989981
60,0.02,2.0,B0_RAW_POSITIVE,2017-01-26,2017-02-28,2468,0.32896855439801237,0.50457125100175
60,0.02,2.0,M1_RESIDUAL_POSITIVE,2017-01-26,2017-02-28,2468,0.27363954951488617,0.43179468666415055
60,0.02,2.0,B0_RAW_POSITIVE,2017-02-28,2017-03-31,2512,0.23965616478425378,0.3978914058338816
60,0.02,2.0,M1_RESIDUAL_POSITIVE,2017-02-28,2017-03-31,2512,0.2084008145096368,0.34524743465026514
60,0.02,2.0,B0_RAW_POSITIVE,2017-03-31,2017-04-28,2584,0.1875,0.317706938119475
60,0.02,2.0,M1_RESIDUAL_POSITIVE,2017-03-31,2017-04-28,2584,0.19413124666548107,0.3230780614132445
60,0.02,2.0,B0_RAW_POSITIVE,2017-04-28,2017-05-31,2606,0.2910016691359877,0.44909625041605766
60,0.02,2.0,M1_RESIDUAL_POSITIVE,2017-04-28,2017-05-31,2606,0.30097078065345434,0.45743486564901076
60,0.02,2.0,B0_RAW_POSITIVE,2017-05-31,2017-06-30,2635,0.3467157110321234,0.5186082643214505
60,0.02,2.0,M1_RESIDUAL_POSITIVE,2017-05-31,2017-06-30,2635,0.3600779487991137,0.5231156139972696
60,0.02,2.0,B0_RAW_POSITIVE,2017-06-30,2017-07-31,2661,0.24488601647145894,0.3965108825906418
60,0.02,2.0,M1_RESIDUAL_POSITIVE,2017-06-30,2017-07-31,2661,0.1690542523202717,0.2885237599527333
60,0.02,2.0,B0_RAW_POSITIVE,2017-07-31,2017-08-31,2726,0.2582343629637781,0.4068768672641912
60,0.02,2.0,M1_RESIDUAL_POSITIVE,2017-07-31,2017-08-31,2726,0.2319283812412929,0.37805697393173876
60,0.02,2.0,B0_RAW_POSITIVE,2017-08-31,2017-09-29,2787,0.32575483371352093,0.4968290240583357
60,0.02,2.0,M1_RESIDUAL_POSITIVE,2017-08-31,2017-09-29,2787,0.3474181245838126,0.5178401093093403
60,0.02,2.0,B0_RAW_POSITIVE,2017-09-29,2017-10-31,2835,0.24788789816611426,0.40362156713298747
60,0.02,2.0,M1_RESIDUAL_POSITIVE,2017-09-29,2017-10-31,2835,0.2953669037063167,0.45689270301106205
60,0.02,2.0,B0_RAW_POSITIVE,2017-10-31,2017-11-30,2864,0.2634851184435072,0.42197526999530444
60,0.02,2.0,M1_RESIDUAL_POSITIVE,2017-10-31,2017-11-30,2864,0.23404924044002096,0.38132162887100707
60,0.02,2.0,B0_RAW_POSITIVE,2017-11-30,2017-12-29,2875,0.2908404509224095,0.45057206641551556
60,0.02,2.0,M1_RESIDUAL_POSITIVE,2017-11-30,2017-12-29,2875,0.2699304011673657,0.4244389986065062
60,0.02,2.0,B0_RAW_POSITIVE,2017-12-29,2018-01-31,2916,0.25474554936162563,0.4143239860082593
60,0.02,2.0,M1_RESIDUAL_POSITIVE,2017-12-29,2018-01-31,2916,0.22063435240209064,0.3615797995916739
60,0.02,2.0,B0_RAW_POSITIVE,2018-01-31,2018-02-28,2893,0.2868462757527734,0.4398242247379836
60,0.02,2.0,M1_RESIDUAL_POSITIVE,2018-01-31,2018-02-28,2893,0.242368157311426,0.38815989877451557
60,0.02,2.0,B0_RAW_POSITIVE,2018-02-28,2018-03-30,2907,0.26536876324267844,0.42544701543759234
60,0.02,2.0,M1_RESIDUAL_POSITIVE,2018-02-28,2018-03-30,2907,0.30177863044691244,0.4663320144097325
60,0.02,2.0,B0_RAW_POSITIVE,2018-03-30,2018-04-27,2955,0.3107590759075908,0.4752941704337682
60,0.02,2.0,M1_RESIDUAL_POSITIVE,2018-03-30,2018-04-27,2955,0.336747149821504,0.5036282637150665
60,0.02,2.0,B0_RAW_POSITIVE,2018-04-27,2018-05-31,2968,0.24044041575027578,0.394064275608058
60,0.02,2.0,M1_RESIDUAL_POSITIVE,2018-04-27,2018-05-31,2968,0.2508333861908084,0.40488948045004153
60,0.02,2.0,B0_RAW_POSITIVE,2018-05-31,2018-06-29,3007,0.24245803300933047,0.3885629393590337
60,0.02,2.0,M1_RESIDUAL_POSITIVE,2018-05-31,2018-06-29,3007,0.26883643547883956,0.42232676663726354
60,0.02,2.0,B0_RAW_POSITIVE,2018-06-29,2018-07-31,3071,0.26712108588260763,0.43053969462420166
60,0.02,2.0,M1_RESIDUAL_POSITIVE,2018-06-29,2018-07-31,3071,0.23258734649222185,0.38095238095238093
60,0.02,2.0,B0_RAW_POSITIVE,2018-07-31,2018-08-31,3159,0.2982081479983825,0.47231061743220254
60,0.02,2.0,M1_RESIDUAL_POSITIVE,2018-07-31,2018-08-31,3159,0.27794210255138063,0.4376853113230227
60,0.02,2.0,B0_RAW_POSITIVE,2018-08-31,2018-09-28,3243,0.27400569356343835,0.4372408203272261
60,0.02,2.0,M1_RESIDUAL_POSITIVE,2018-08-31,2018-09-28,3243,0.2697336765625752,0.42605523413229973
60,0.02,2.0,B0_RAW_POSITIVE,2018-09-28,2018-10-31,3310,0.21868707870086668,0.3616024173776157
60,0.02,2.0,M1_RESIDUAL_POSITIVE,2018-09-28,2018-10-31,3310,0.18650541056651815,0.31545332615578325
60,0.02,2.0,B0_RAW_POSITIVE,2018-10-31,2018-11-30,3330,0.23365505387717328,0.3814277235202072
60,0.02,2.0,M1_RESIDUAL_POSITIVE,2018-10-31,2018-11-30,3330,0.22622160326311327,0.3698800277205267
60,0.02,2.0,B0_RAW_POSITIVE,2018-11-30,2018-12-28,3368,0.3820816468694827,0.5592275847520941
60,0.02,2.0,M1_RESIDUAL_POSITIVE,2018-11-30,2018-12-28,3368,0.3672737356747991,0.5373014543113408
60,0.02,2.0,B0_RAW_POSITIVE,2018-12-28,2019-01-31,3416,0.19996745188982465,0.33984148797331054
60,0.02,2.0,M1_RESIDUAL_POSITIVE,2018-12-28,2019-01-31,3416,0.18703032828116029,0.3160470507426805
60,0.02,2.0,B0_RAW_POSITIVE,2019-01-31,2019-02-28,3484,0.28472280422393564,0.4465887804397121
60,0.02,2.0,M1_RESIDUAL_POSITIVE,2019-01-31,2019-02-28,3484,0.2621479064991105,0.4162206228692831
60,0.02,2.0,B0_RAW_POSITIVE,2019-02-28,2019-03-29,3501,0.1836053573234573,0.31206463283865526
60,0.02,2.0,M1_RESIDUAL_POSITIVE,2019-02-28,2019-03-29,3501,0.1918966706498402,0.3230567935560371
60,0.02,2.0,B0_RAW_POSITIVE,2019-03-29,2019-04-30,3489,0.2527116963309036,0.4030375165082419
60,0.02,2.0,M1_RESIDUAL_POSITIVE,2019-03-29,2019-04-30,3489,0.29360361652509737,0.45387356907057336
60,0.02,2.0,B0_RAW_POSITIVE,2019-04-30,2019-05-31,3490,0.31523915580730477,0.4781553003849215
60,0.02,2.0,M1_RESIDUAL_POSITIVE,2019-04-30,2019-05-31,3490,0.3636980045165954,0.533228719077861
60,0.02,2.0,B0_RAW_POSITIVE,2019-05-31,2019-06-28,3494,0.27404216590219205,0.431094371547804
60,0.02,2.0,M1_RESIDUAL_POSITIVE,2019-05-31,2019-06-28,3494,0.26630584254853223,0.4207613534808596
60,0.02,2.0,B0_RAW_POSITIVE,2019-06-28,2019-07-31,3514,0.18359592612167355,0.3132611362510054
60,0.02,2.0,M1_RESIDUAL_POSITIVE,2019-06-28,2019-07-31,3514,0.17079643082230406,0.2916572260883638
60,0.02,2.0,B0_RAW_POSITIVE,2019-07-31,2019-08-30,3537,0.2256519942639088,0.3699807119060144
60,0.02,2.0,M1_RESIDUAL_POSITIVE,2019-07-31,2019-08-30,3537,0.1723392481992797,0.2940268177163338
60,0.02,2.0,B0_RAW_POSITIVE,2019-08-30,2019-09-30,3556,0.2503646659561615,0.40205535093184847
60,0.02,2.0,M1_RESIDUAL_POSITIVE,2019-08-30,2019-09-30,3556,0.20909012777172978,0.34663700912681766
60,0.02,2.0,B0_RAW_POSITIVE,2019-09-30,2019-10-31,3581,0.29503220330520746,0.46060908403551304
60,0.02,2.0,M1_RESIDUAL_POSITIVE,2019-09-30,2019-10-31,3581,0.27890394315561995,0.4367475516187387
60,0.02,2.0,B0_RAW_POSITIVE,2019-10-31,2019-11-29,3617,0.2822095152743142,0.4416167436472005
60,0.02,2.0,M1_RESIDUAL_POSITIVE,2019-10-31,2019-11-29,3617,0.24258817616742448,0.39090971601457747
60,0.02,2.0,B0_RAW_POSITIVE,2019-11-29,2019-12-31,3622,0.2493897864014968,0.4008747690945453
