analysis_date,window,density_fraction,giant_component_share_raw,isolated_node_share_raw,degree_gini_raw,strength_gini_raw,top1pct_degree_share_raw,top1pct_strength_share_raw,same_industry_edge_share_raw,industry_enrichment_raw,giant_component_share_residual,isolated_node_share_residual,degree_gini_residual,strength_gini_residual,top1pct_degree_share_residual,top1pct_strength_share_residual,same_industry_edge_share_residual,industry_enrichment_residual,giant_component_share_residual_minus_raw,isolated_node_share_residual_minus_raw,degree_gini_residual_minus_raw,strength_gini_residual_minus_raw,top1pct_degree_share_residual_minus_raw,top1pct_strength_share_residual_minus_raw,same_industry_edge_share_residual_minus_raw,industry_enrichment_residual_minus_raw
2024-01-31,252,0.01,0.783839212469237,0.20775225594749794,0.7338104821523759,0.736053756044875,0.11034305764748449,0.11275225414899535,0.37164157754348176,6.980171228406481,0.9161197703035275,0.08264971287940935,0.5987905196850214,0.6124273894452117,0.060150787172992944,0.06336296646000703,0.5403178984037764,10.14824948693969,0.1322805578342905,-0.1251025430680886,-0.13501996246735448,-0.1236263665996633,-0.05019227047449155,-0.04938928768898833,0.16867632086029466,3.1680782585332095
2024-02-29,252,0.01,0.624693376941946,0.35363859362224037,0.8352241332297092,0.8374748264404608,0.13686370894255928,0.1409601500423845,0.21998177547045203,4.132598239681578,0.8769419460343418,0.1179476696647588,0.6383471972955399,0.6474922844108317,0.06929083172405721,0.07289199987947047,0.40624817127713825,7.631816198879923,0.2522485690923958,-0.2356909239574816,-0.19687693593416933,-0.18998254202962905,-0.06757287721850207,-0.06806815016291402,0.18626639580668622,3.4992179591983446
2024-03-29,252,0.01,0.6373246594836349,0.341736125228705,0.8327629985080627,0.8350322289462091,0.13570554480660152,0.13979155137167548,0.226422582725604,4.2442867510501365,0.8835129091278715,0.11181134376905875,0.6357847369653271,0.6450323214247045,0.06882637958690943,0.0722799706180233,0.4158026161300458,7.794211661437674,0.24618824964423658,-0.22992478145964623,-0.19697826154273557,-0.18999990752150464,-0.06687916521969209,-0.06751158075365218,0.18938003340444182,3.5499249103875377
2024-04-30,252,0.01,0.5930797248077702,0.37697288547146907,0.8449557956464557,0.8469963478086138,0.1399795207864018,0.14404780079645102,0.21227114478804013,3.968563108069482,0.8921489275596924,0.10157830837717523,0.636681643041257,0.6464790325330736,0.07049354904771657,0.07410347492077203,0.3991808314560721,7.462975350450579,0.2990692027519223,-0.2753945770942938,-0.20827415260519877,-0.20051731527554018,-0.06948597173868523,-0.06994432587567899,0.18690968666803195,3.494412242381097
2024-05-31,252,0.01,0.6222804190169219,0.3525382755842063,0.8345778046923642,0.8367156026063132,0.138603329273244,0.14255402807991305,0.2244417377182298,4.185521633448827,0.8976631748589847,0.09891216760676874,0.643917856966423,0.6538615869659608,0.07319529029638652,0.07688106047609825,0.39574502639058057,7.380086191308322,0.27538275584206284,-0.25362610797743756,-0.1906599477259412,-0.18285401564035242,-0.06540803897685749,-0.0656729676038148,0.17130328867235076,3.1945645578594952
2024-06-28,252,0.01,0.613855421686747,0.3566265060240964,0.8342692238148053,0.8363713084737527,0.13995353302301566,0.14379524725336137,0.21778975306351295,4.0442924363252075,0.8909638554216868,0.10502008032128514,0.6477183510378854,0.6567898407445965,0.07423422260586161,0.07833500949296099,0.38887858082107796,7.221362258512301,0.27710843373493976,-0.2516064257028113,-0.18655087277691984,-0.17958146772915629,-0.06571931041715405,-0.06546023776040039,0.171088827757565,3.177069822187094
2024-07-31,252,0.01,0.6263252650530106,0.34786957391478296,0.8277458256908734,0.8296784588156649,0.13709399793446325,0.1405740507802544,0.2205480877773063,4.102192856254096,0.8909781956391278,0.10282056411282256,0.646987776989697,0.655374433007903,0.07515591600150512,0.07847409789404647,0.3921237400626066,7.293498762395433,0.2646529305861173,-0.2450490098019604,-0.1807580487011764,-0.17430402580776194,-0.06193808193295813,-0.062099952886207926,0.17157565228530028,3.191305906141337
2024-08-30,252,0.01,0.632241310427487,0.34378745505393526,0.8261831353877338,0.8281754540594026,0.1398253330885229,0.14323750530425042,0.2216864776836677,4.105851191479343,0.895725129844187,0.09808230123851379,0.6491023579546991,0.6570296459352407,0.0774545570661068,0.08073793485452711,0.38526507380235814,7.135487373135922,0.26348381941669996,-0.24570515381542146,-0.17708077743303474,-0.1711458081241619,-0.06237077602241611,-0.062499570449723305,0.16357859611869044,3.0296361816565787
2024-09-30,252,0.01,0.6095712861415753,0.3700897308075773,0.8289858396049978,0.8307441312163519,0.13900908353351044,0.14218399826832012,0.2115381556131783,3.9148297175621,0.8733798604187437,0.11964107676969092,0.6767204328694767,0.6839863270417146,0.08179952593818107,0.08500860883768907,0.3467412226976981,6.416964537607995,0.2638085742771684,-0.25044865403788635,-0.15226540673552114,-0.14675780417463735,-0.05720955759532936,-0.05717538943063105,0.1352030670845198,2.5021348200458946
2024-10-31,252,0.01,0.6215409118056938,0.3607405932709536,0.8237662251056397,0.8253596893500199,0.1353638908050078,0.1379563785219431,0.21241169334697083,3.926422854287481,0.8697989249452518,0.12084411706151703,0.6723130812253153,0.6797753570063463,0.0761399586118313,0.07872322805484608,0.34754168549749054,6.424296116908665,0.24825801313955798,-0.23989647620943655,-0.15145314388032438,-0.14558433234367363,-0.059223932193176496,-0.05923315046709701,0.1351299921505197,2.497873262621184
2024-11-29,252,0.01,0.6414382201032975,0.3398887564560985,0.816591605910628,0.8181793691774621,0.13354385410910238,0.13599903826912257,0.22519144233046498,4.157527565580904,0.8812077870480731,0.11481922924116011,0.6753150605565583,0.6832787995874852,0.07695192231783374,0.08018904969171961,0.34190416041683114,6.312300134539645,0.23976956694477558,-0.2250695272149384,-0.14127654535406964,-0.13490056958997698,-0.056591931791268646,-0.055809988577402964,0.11671271808636616,2.154772568958741
2024-12-31,252,0.01,0.6455771519238398,0.33716779055930185,0.8123825886554517,0.8139887401235888,0.13414125516427305,0.13655480251742383,0.22861302380483967,4.218209322086281,0.8770329234430781,0.11939706465688218,0.688180057144226,0.6961897203862497,0.08024395042297855,0.08355907558071317,0.33240212472949043,6.133253993491601,0.23145577151923835,-0.21777072590241967,-0.12420253151122562,-0.11779901973733908,-0.053897304741294505,-0.05299572693671066,0.10378910092465077,1.9150446714053198
2025-01-27,252,0.01,0.64349376114082,0.33808674985145576,0.8119138835084383,0.8134857738103303,0.13624342776426274,0.13868876717819822,0.225786706427058,4.163216281306477,0.8787878787878788,0.11764705882352941,0.6961326702933399,0.7042821948541966,0.08276700933846033,0.0863691195092825,0.3305108687122342,6.094195054907024,0.23529411764705876,-0.22043969102792635,-0.11578121321509838,-0.10920357895613364,-0.053476418425802405,-0.052319647668915725,0.10472416228517617,1.9309787736005468
2025-02-28,252,0.01,0.681908155186065,0.29572446555819476,0.7976632524554699,0.7993860854728807,0.13279823165617627,0.13531302651755975,0.24813250037232418,4.570819213836472,0.9121140142517815,0.083729216152019,0.6699349488847655,0.6801343429436799,0.07620887777577463,0.07950443964892161,0.3547896564427757,6.535537973081887,0.23020585906571656,-0.21199524940617576,-0.12772830357070442,-0.11925174252920079,-0.056589353880401635,-0.05580858686863814,0.10665715607045154,1.9647187592454145
2025-03-31,252,0.01,0.7010085030650584,0.2849515523037374,0.7853733393597453,0.7869443047301827,0.12612059389520786,0.1280664563150877,0.2855734781044167,5.2570603197224,0.9351394107178169,0.06209214949574847,0.6360440042451856,0.6493590129453115,0.06959807250027379,0.07342762101297025,0.3956850290220129,7.284080016769803,0.23413090765275857,-0.22285940280798894,-0.1493293351145597,-0.13758529178487122,-0.056522521394934064,-0.05463883530211745,0.11011155091759622,2.027019697047403
2025-04-30,252,0.01,0.669568658488326,0.31301939058171746,0.7994843454045875,0.8007948971088481,0.12970504847981704,0.131587133893768,0.28404943531586285,5.21717682953503,0.94400474871389,0.05480807281361298,0.616679590378022,0.6315220692240637,0.06633668018984665,0.07021963019279702,0.4110524584514654,7.549859620638484,0.2744360902255639,-0.25821131776810446,-0.18280475502656546,-0.16927282788478437,-0.06336836828997039,-0.06136750370097098,0.12700302313560252,2.332682791103454
2025-05-30,252,0.01,0.6505142405063291,0.3310917721518987,0.8055155422799116,0.8068595758790091,0.13392402883554191,0.135812527391858,0.27789040302444445,5.101384745973109,0.9420490506329114,0.05636867088607595,0.6283911118228833,0.6425864558116299,0.06867226575035809,0.07233484443689753,0.408386101957592,7.496965020453117,0.29153481012658233,-0.2747231012658228,-0.1771244304570283,-0.16427312006737926,-0.06525176308518382,-0.06347768295496048,0.13049569893314755,2.3955802744800074
2025-06-30,252,0.01,0.6308179837591602,0.3519508813626461,0.8159131877560746,0.8172336148588415,0.13463787109482292,0.13664697788849983,0.27359193891404493,5.010092373474374,0.9441473559120618,0.05466428995840761,0.6270374107359435,0.6413872935497316,0.06971442472945294,0.073156862322785,0.40753529471775995,7.462900698359227,0.3133293721529016,-0.29728659140423846,-0.18887577702013103,-0.17584632130910993,-0.06492344636536998,-0.06349011556571484,0.13394335580371503,2.4528083248848525
2025-07-31,252,0.01,0.629673590504451,0.35311572700296734,0.8200521699163961,0.8214417655967898,0.13950283812879233,0.14195935535412083,0.26247015071442553,4.798958711394677,0.9440158259149357,0.05479723046488625,0.6374316807542166,0.6515225257751331,0.07478958700332747,0.07927479480228117,0.3813897044431396,6.973263205708415,0.31434223541048467,-0.29831849653808107,-0.18262048916217943,-0.1699192398216567,-0.06471325112546486,-0.06268456055183966,0.11891955372871404,2.1743044943137377
2025-08-29,252,0.01,0.6284077439747136,0.35499802449624657,0.8194566332326625,0.8209504884440872,0.1452251380029201,0.147995025043213,0.25033378358331315,4.566306835032331,0.9438956934018174,0.054128802844725404,0.6432861375028411,0.6578224386524842,0.0783200730810372,0.08337559106905251,0.3667481280792024,6.689806146065083,0.3154879494271039,-0.3008692216515212,-0.17617049572982135,-0.163128049791603,-0.06690506492188292,-0.06461943397416048,0.11641434449588922,2.1234993110327514
