analysis_date,previous_analysis_date,window,factor_name,method,portfolio_leg,status,previous_n,current_n,union_n,pass_drift_n,delist_cash_carry_n,pretrade_weight_sum,target_weight_sum,turnover,buy_weight,sell_weight,total_abs_trade_weight,trade_notional_per_100m_cny,trade_notional_per_1bn_cny
2019-01-31,2018-12-28,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,655,669,1211,655,0,1.0,0.9999999999999999,0.8362897329980374,0.8362897329980374,0.8362897329980374,1.6725794659960749,167257946.5996075,1672579465.996075
2019-01-31,2018-12-28,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,654,669,1214,654,0,1.0,1.0,0.8418320718884896,0.8418320718884895,0.8418320718884895,1.6836641437769793,168366414.3776979,1683664143.7769792
2019-01-31,2018-12-28,120,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,668,678,917,668,0,1.0,0.9999999999999999,0.3852798904885134,0.3852798904885134,0.3852798904885134,0.7705597809770268,77055978.09770268,770559780.9770268
2019-01-31,2018-12-28,120,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,668,678,919,668,0,1.0,0.9999999999999999,0.38839818560146644,0.3883981856014664,0.3883981856014665,0.7767963712029329,77679637.12029329,776796371.2029328
2019-01-31,2018-12-28,120,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,655,669,1202,655,0,1.0,1.0,0.8222749465176682,0.8222749465176681,0.822274946517668,1.6445498930353364,164454989.30353364,1644549893.0353365
2019-01-31,2018-12-28,120,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,654,669,1212,654,0,1.0,1.0,0.839563578150255,0.839563578150255,0.839563578150255,1.67912715630051,167912715.630051,1679127156.30051
2019-01-31,2018-12-28,120,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,654,669,1095,654,0,0.9999999999999999,1.0,0.6715285247537317,0.6715285247537319,0.6715285247537317,1.3430570495074634,134305704.95074633,1343057049.5074635
2019-01-31,2018-12-28,120,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,654,668,1056,654,0,1.0,1.0,0.6125094437578902,0.6125094437578902,0.6125094437578902,1.2250188875157804,122501888.75157803,1225018887.5157804
2019-01-31,2018-12-28,120,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,653,668,1111,653,0,1.0,0.9999999999999999,0.6961326695679624,0.6961326695679624,0.6961326695679623,1.3922653391359248,139226533.9135925,1392265339.1359248
2019-01-31,2018-12-28,120,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,653,668,1128,653,0,1.0,0.9999999999999999,0.7191846124514008,0.7191846124514008,0.719184612451401,1.4383692249028015,143836922.49028015,1438369224.9028015
2019-01-31,2018-12-28,120,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,668,678,1008,668,0,1.0,1.0,0.5178503247715343,0.5178503247715343,0.5178503247715343,1.0357006495430685,103570064.95430686,1035700649.5430685
2019-01-31,2018-12-28,120,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,668,678,991,668,0,1.0,1.0,0.4910822010870778,0.4910822010870778,0.49108220108707784,0.9821644021741556,98216440.21741556,982164402.1741556
2019-01-31,2018-12-28,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,668,678,898,668,0,1.0,0.9999999999999999,0.36101357665829137,0.36101357665829126,0.36101357665829137,0.7220271533165827,72202715.33165827,722027153.3165827
2019-01-31,2018-12-28,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,668,678,882,668,0,1.0,1.0,0.33514216475713693,0.3351421647571369,0.33514216475713693,0.6702843295142739,67028432.951427385,670284329.5142739
2019-01-31,2018-12-28,252,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,602,614,730,602,0,1.0,1.0000000000000002,0.23157368442561527,0.23157368442561527,0.23157368442561527,0.46314736885123053,46314736.88512305,463147368.85123056
2019-01-31,2018-12-28,252,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,602,613,721,602,0,1.0,1.0,0.21632702088057215,0.2163270208805722,0.21632702088057215,0.4326540417611443,43265404.17611443,432654041.7611443
2019-01-31,2018-12-28,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,575,588,726,575,0,1.0,0.9999999999999999,0.275284888578041,0.275284888578041,0.275284888578041,0.550569777156082,55056977.7156082,550569777.156082
2019-01-31,2018-12-28,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,575,588,747,575,0,1.0,0.9999999999999998,0.30985775094241474,0.30985775094241474,0.30985775094241463,0.6197155018848295,61971550.18848295,619715501.8848295
2019-01-31,2018-12-28,252,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,591,602,1054,591,0,0.9999999999999999,1.0000000000000002,0.7781861750330028,0.7781861750330028,0.7781861750330027,1.5563723500660056,155637235.00660056,1556372350.0660057
2019-01-31,2018-12-28,252,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,591,602,1052,591,0,1.0,1.0,0.7719094492667911,0.771909449266791,0.7719094492667911,1.5438188985335821,154381889.8533582,1543818898.5335822
2019-01-31,2018-12-28,252,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,602,614,734,602,0,1.0,1.0000000000000002,0.23238355387657333,0.23238355387657336,0.23238355387657328,0.46476710775314667,46476710.77531467,464767107.75314665
2019-01-31,2018-12-28,252,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,602,613,747,602,0,1.0,1.0,0.25870450259640176,0.25870450259640176,0.2587045025964017,0.5174090051928035,51740900.51928035,517409005.1928035
2019-01-31,2018-12-28,252,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,591,602,1047,591,0,0.9999999999999999,1.0,0.7654313872025232,0.7654313872025234,0.7654313872025231,1.5308627744050465,153086277.44050464,1530862774.4050465
2019-01-31,2018-12-28,252,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,591,602,1046,591,0,1.0,1.0,0.7621256078573004,0.7621256078573004,0.7621256078573004,1.5242512157146009,152425121.5714601,1524251215.7146008
2019-01-31,2018-12-28,252,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,576,588,925,576,0,1.0,0.9999999999999999,0.6042889999826857,0.6042889999826857,0.6042889999826857,1.2085779999653714,120857799.99653713,1208577999.9653714
2019-01-31,2018-12-28,252,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,576,587,914,576,0,0.9999999999999999,0.9999999999999999,0.5870845914334424,0.5870845914334424,0.5870845914334424,1.1741691828668848,117416918.28668848,1174169182.8668847
2019-01-31,2018-12-28,252,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,566,575,944,566,0,1.0,1.0,0.6691199204808589,0.6691199204808589,0.6691199204808588,1.3382398409617178,133823984.09617178,1338239840.9617178
2019-01-31,2018-12-28,252,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,566,575,932,566,0,1.0,1.0,0.6481226347770852,0.6481226347770852,0.6481226347770852,1.2962452695541704,129624526.95541704,1296245269.5541704
2019-01-31,2018-12-28,252,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,602,614,847,602,0,1.0,1.0000000000000002,0.4132981653241346,0.41329816532413466,0.41329816532413455,0.8265963306482692,82659633.06482692,826596330.6482692
2019-01-31,2018-12-28,252,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,602,613,780,602,0,1.0,1.0000000000000002,0.3067778874124636,0.30677788741246365,0.3067778874124636,0.6135557748249272,61355577.482492715,613555774.8249272
2019-01-31,2018-12-28,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,602,614,726,602,0,0.9999999999999998,1.0000000000000002,0.22533164080924997,0.22533164080925008,0.22533164080924992,0.45066328161849994,45066328.16185,450663281.61849993
2019-01-31,2018-12-28,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,602,613,711,602,0,1.0,1.0,0.20046706293869906,0.2004670629386991,0.200467062938699,0.40093412587739813,40093412.58773981,400934125.87739813
2019-02-28,2019-01-31,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,694,699,1035,694,0,1.0,1.0,0.5065165468110646,0.5065165468110646,0.5065165468110647,1.0130330936221292,101303309.36221293,1013033093.6221292
2019-02-28,2019-01-31,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,694,699,1017,694,0,1.0,1.0,0.4777184614462038,0.4777184614462038,0.47771846144620383,0.9554369228924076,95543692.28924076,955436922.8924075
2019-02-28,2019-01-31,60,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,694,699,940,694,0,1.0,1.0,0.36989312609998093,0.36989312609998093,0.36989312609998093,0.7397862521999619,73978625.21999618,739786252.1999619
2019-02-28,2019-01-31,60,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,694,699,972,694,0,1.0,0.9999999999999999,0.4172871155118967,0.4172871155118967,0.4172871155118966,0.8345742310237934,83457423.10237934,834574231.0237933
2019-02-28,2019-01-31,60,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,680,693,1298,680,0,0.9999999999999998,1.0,0.8952313523568053,0.8952313523568054,0.8952313523568052,1.7904627047136106,179046270.47136107,1790462704.7136106
2019-02-28,2019-01-31,60,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,680,693,1286,680,0,1.0,1.0,0.8781125512887847,0.8781125512887847,0.8781125512887847,1.7562251025775695,175622510.25775695,1756225102.5775695
2019-02-28,2019-01-31,60,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,694,699,1011,694,0,1.0,1.0,0.4700897468380064,0.4700897468380064,0.4700897468380064,0.9401794936760128,94017949.36760129,940179493.6760129
2019-02-28,2019-01-31,60,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,694,699,1039,694,0,1.0,1.0,0.5128524000288691,0.5128524000288691,0.5128524000288691,1.0257048000577382,102570480.00577383,1025704800.0577382
2019-02-28,2019-01-31,60,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,680,693,1284,680,0,1.0,1.0,0.8754483604264076,0.8754483604264076,0.8754483604264076,1.7508967208528152,175089672.08528152,1750896720.8528152
2019-02-28,2019-01-31,60,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,680,693,1273,680,0,1.0,1.0,0.8594786241462326,0.8594786241462324,0.8594786241462324,1.718957248292465,171895724.82924652,1718957248.2924652
2019-02-28,2019-01-31,60,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,680,693,1198,680,0,1.0,1.0,0.7543905694144224,0.7543905694144224,0.7543905694144226,1.5087811388288448,150878113.88288447,1508781138.8288448
2019-02-28,2019-01-31,60,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,680,693,1182,680,0,1.0,1.0,0.7304280844479598,0.7304280844479598,0.7304280844479598,1.4608561688959196,146085616.88959196,1460856168.8959196
2019-02-28,2019-01-31,60,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,680,693,1213,680,0,0.9999999999999999,1.0,0.776216476073805,0.7762164760738051,0.7762164760738051,1.55243295214761,155243295.214761,1552432952.14761
2019-02-28,2019-01-31,60,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,680,693,1191,680,0,1.0,1.0,0.7433208557289508,0.7433208557289506,0.7433208557289506,1.4866417114579016,148664171.14579016,1486641711.4579015
2019-02-28,2019-01-31,60,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,694,699,1124,694,0,1.0,1.0,0.6277940524898638,0.6277940524898638,0.6277940524898638,1.2555881049797275,125558810.49797276,1255588104.9797275
2019-02-28,2019-01-31,60,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,694,699,1094,694,0,1.0,1.0,0.5863094302569533,0.5863094302569533,0.5863094302569531,1.1726188605139065,117261886.05139065,1172618860.5139065
2019-02-28,2019-01-31,60,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,694,699,1019,694,0,1.0,1.0,0.48493780750390747,0.48493780750390747,0.48493780750390736,0.9698756150078149,96987561.50078149,969875615.0078149
2019-02-28,2019-01-31,60,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,694,699,1005,694,0,1.0,1.0,0.4595905566982649,0.4595905566982648,0.45959055669826493,0.9191811133965297,91918111.33965297,919181113.3965298
2019-02-28,2019-01-31,120,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,678,684,900,678,0,1.0,1.0,0.34871374030934915,0.3487137403093491,0.3487137403093492,0.6974274806186983,69742748.06186983,697427480.6186984
2019-02-28,2019-01-31,120,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,678,683,860,678,0,1.0,1.0,0.2887296226321985,0.2887296226321985,0.28872962263219853,0.577459245264397,57745924.5264397,577459245.2643969
2019-02-28,2019-01-31,120,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,677,683,862,677,0,1.0,1.0,0.2916434436210182,0.29164344362101824,0.29164344362101813,0.5832868872420364,58328688.72420364,583286887.2420363
2019-02-28,2019-01-31,120,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,677,683,881,677,0,1.0,1.0,0.3190850978079529,0.319085097807953,0.3190850978079529,0.6381701956159058,63817019.56159058,638170195.6159059
2019-02-28,2019-01-31,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,669,678,1204,669,0,1.0,0.9999999999999999,0.7942075162651903,0.7942075162651903,0.7942075162651903,1.5884150325303805,158841503.25303805,1588415032.5303805
2019-02-28,2019-01-31,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,669,678,1213,669,0,1.0,1.0,0.8082946737441992,0.8082946737441992,0.8082946737441992,1.6165893474883983,161658934.74883983,1616589347.4883983
2019-02-28,2019-01-31,120,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,678,684,866,678,0,1.0,1.0,0.2952960392145785,0.2952960392145785,0.29529603921457853,0.590592078429157,59059207.8429157,590592078.4291569
2019-02-28,2019-01-31,120,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,678,683,862,678,0,1.0,1.0,0.29118133246547373,0.2911813324654738,0.29118133246547373,0.5823626649309475,58236266.49309474,582362664.9309474
2019-02-28,2019-01-31,120,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,669,678,1197,669,0,1.0,1.0,0.7836743122882603,0.7836743122882602,0.7836743122882603,1.5673486245765207,156734862.45765206,1567348624.5765207
2019-02-28,2019-01-31,120,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,669,678,1208,669,0,1.0,1.0,0.8009355387620469,0.800935538762047,0.8009355387620469,1.6018710775240939,160187107.7524094,1601871077.5240939
2019-02-28,2019-01-31,120,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,669,678,1113,669,0,1.0,1.0,0.6674744757404206,0.6674744757404205,0.6674744757404206,1.3349489514808413,133494895.14808412,1334948951.4808412
2019-02-28,2019-01-31,120,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,668,678,1028,668,0,1.0,1.0,0.5402097171397089,0.5402097171397088,0.5402097171397089,1.0804194342794178,108041943.42794178,1080419434.2794178
2019-02-28,2019-01-31,120,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,668,677,1118,668,0,1.0000000000000002,1.0,0.6750987083862376,0.6750987083862376,0.6750987083862378,1.3501974167724753,135019741.67724752,1350197416.7724752
2019-02-28,2019-01-31,120,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,668,677,1087,668,0,1.0,1.0,0.6253970403816616,0.6253970403816617,0.6253970403816616,1.250794080763323,125079408.07633232,1250794080.763323
2019-02-28,2019-01-31,120,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,678,684,978,678,0,1.0,1.0,0.4583153234747272,0.45831532347472714,0.45831532347472725,0.9166306469494544,91663064.69494544,916630646.9494544
2019-02-28,2019-01-31,120,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,678,683,948,678,0,1.0000000000000002,1.0,0.4124896664990043,0.4124896664990042,0.4124896664990043,0.8249793329980086,82497933.29980086,824979332.9980086
2019-02-28,2019-01-31,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,678,684,874,678,0,1.0,0.9999999999999999,0.3115195348671338,0.3115195348671338,0.3115195348671338,0.6230390697342676,62303906.97342676,623039069.7342676
2019-02-28,2019-01-31,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,678,683,857,678,0,0.9999999999999999,1.0,0.28414407560211263,0.28414407560211274,0.28414407560211263,0.5682881512042253,56828815.12042253,568288151.2042253
2019-02-28,2019-01-31,252,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,614,620,757,614,0,1.0000000000000002,1.0000000000000002,0.25642425529439183,0.2564242552943917,0.2564242552943919,0.5128485105887837,51284851.05887837,512848510.5887837
2019-02-28,2019-01-31,252,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,613,620,718,613,0,0.9999999999999999,1.0000000000000002,0.18843057756292764,0.18843057756292764,0.18843057756292764,0.3768611551258553,37686115.51258553,376861155.12585527
2019-02-28,2019-01-31,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,588,594,748,588,0,1.0,0.9999999999999998,0.29093122914422026,0.2909312291442202,0.2909312291442203,0.5818624582884405,58186245.828844056,581862458.2884405
2019-02-28,2019-01-31,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,588,593,748,588,0,1.0,1.0,0.29303570513349037,0.2930357051334903,0.2930357051334904,0.5860714102669807,58607141.026698075,586071410.2669808
2019-02-28,2019-01-31,252,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,602,614,1088,602,0,1.0,1.0,0.7960411436700042,0.7960411436700041,0.7960411436700041,1.5920822873400085,159208228.73400083,1592082287.3400085
2019-02-28,2019-01-31,252,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,602,613,1108,602,0,1.0,1.0,0.8298523685466979,0.8298523685466979,0.829852368546698,1.6597047370933957,165970473.70933956,1659704737.0933957
2019-02-28,2019-01-31,252,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,614,620,756,614,0,0.9999999999999998,1.0000000000000002,0.25175480155171415,0.2517548015517142,0.2517548015517141,0.5035096031034283,50350960.310342826,503509603.1034283
2019-02-28,2019-01-31,252,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,613,620,747,613,0,1.0,1.0000000000000002,0.23709009238411066,0.2370900923841106,0.23709009238411066,0.4741801847682213,47418018.47682213,474180184.7682213
2019-02-28,2019-01-31,252,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,602,614,1089,602,0,0.9999999999999999,1.0,0.7979532221164083,0.7979532221164083,0.7979532221164081,1.5959064442328166,159590644.42328167,1595906444.2328167
2019-02-28,2019-01-31,252,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,602,613,1100,602,0,1.0,1.0,0.8171677964309015,0.8171677964309016,0.8171677964309016,1.634335592861803,163433559.28618032,1634335592.861803
2019-02-28,2019-01-31,252,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,588,600,925,588,0,1.0,1.0,0.5732140593952947,0.5732140593952946,0.5732140593952946,1.1464281187905894,114642811.87905894,1146428118.7905893
2019-02-28,2019-01-31,252,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,587,600,934,587,0,1.0,1.0,0.5842630837288563,0.5842630837288564,0.5842630837288563,1.1685261674577125,116852616.74577126,1168526167.4577127
2019-02-28,2019-01-31,252,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,575,588,969,575,0,1.0,0.9999999999999998,0.6797368923464737,0.6797368923464737,0.6797368923464738,1.3594737846929474,135947378.46929476,1359473784.6929474
2019-02-28,2019-01-31,252,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,575,588,972,575,0,1.0000000000000002,0.9999999999999999,0.6808586922251896,0.6808586922251896,0.6808586922251897,1.3617173844503792,136171738.4450379,1361717384.4503791
2019-02-28,2019-01-31,252,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,614,620,861,614,0,1.0,1.0000000000000002,0.41927141620344865,0.4192714162034486,0.41927141620344854,0.8385428324068973,83854283.24068972,838542832.4068973
2019-02-28,2019-01-31,252,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,613,620,810,613,0,1.0,1.0000000000000002,0.3356480765175134,0.3356480765175134,0.3356480765175134,0.6712961530350268,67129615.30350268,671296153.0350268
2019-02-28,2019-01-31,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,614,620,738,614,0,1.0,1.0000000000000002,0.22726584303656483,0.22726584303656475,0.22726584303656489,0.45453168607312966,45453168.60731296,454531686.07312965
2019-02-28,2019-01-31,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,613,620,701,613,0,1.0,1.0000000000000002,0.16119725595061085,0.16119725595061085,0.16119725595061085,0.3223945119012217,32239451.19012217,322394511.9012217
2019-03-29,2019-02-28,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,699,700,1094,699,0,1.0,1.0,0.5846917085842827,0.5846917085842828,0.5846917085842829,1.1693834171685653,116938341.71685652,1169383417.1685653
2019-03-29,2019-02-28,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,699,700,1096,699,0,1.0,1.0,0.5863203241463415,0.5863203241463414,0.5863203241463415,1.172640648292683,117264064.8292683,1172640648.292683
2019-03-29,2019-02-28,60,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,699,699,1023,699,0,1.0000000000000004,0.9999999999999999,0.48886820901951544,0.48886820901951533,0.48886820901951555,0.9777364180390309,97773641.80390309,977736418.0390309
2019-03-29,2019-02-28,60,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,699,699,1015,699,0,1.0,1.0,0.47795079269805096,0.47795079269805085,0.4779507926980511,0.9559015853961019,95590158.53961019,955901585.396102
2019-03-29,2019-02-28,60,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,693,698,1324,693,0,1.0,1.0,0.907201840421491,0.907201840421491,0.9072018404214909,1.814403680842982,181440368.0842982,1814403680.842982
2019-03-29,2019-02-28,60,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,693,698,1322,693,0,0.9999999999999998,1.0,0.9038984690991478,0.9038984690991478,0.9038984690991477,1.8077969381982957,180779693.81982955,1807796938.1982956
2019-03-29,2019-02-28,60,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,699,700,1130,699,0,1.0,1.0,0.6317717877132822,0.6317717877132822,0.6317717877132822,1.2635435754265645,126354357.54265645,1263543575.4265645
2019-03-29,2019-02-28,60,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,699,700,1113,699,0,1.0,1.0,0.6079462679375791,0.6079462679375791,0.6079462679375791,1.2158925358751582,121589253.58751582,1215892535.8751583
2019-03-29,2019-02-28,60,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,693,698,1307,693,0,1.0,1.0,0.883347322383452,0.883347322383452,0.883347322383452,1.766694644766904,176669464.4766904,1766694644.766904
2019-03-29,2019-02-28,60,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,693,698,1316,693,0,1.0,1.0,0.8954383732899657,0.8954383732899656,0.8954383732899656,1.7908767465799313,179087674.65799314,1790876746.5799313
2019-03-29,2019-02-28,60,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,693,698,1179,693,0,1.0,1.0,0.7083322585849308,0.7083322585849305,0.7083322585849307,1.4166645171698615,141666451.71698615,1416664517.1698616
2019-03-29,2019-02-28,60,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,693,698,1158,693,0,1.0,1.0,0.6801638836004954,0.6801638836004953,0.6801638836004953,1.3603277672009908,136032776.7200991,1360327767.200991
2019-03-29,2019-02-28,60,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,693,698,1188,693,0,1.0,1.0,0.7193169901107798,0.7193169901107797,0.7193169901107798,1.4386339802215595,143863398.02215594,1438633980.2215595
2019-03-29,2019-02-28,60,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,693,698,1203,693,0,1.0,1.0,0.7419831209074987,0.7419831209074987,0.7419831209074988,1.4839662418149975,148396624.18149975,1483966241.8149974
2019-03-29,2019-02-28,60,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,699,700,1163,699,0,1.0000000000000004,1.0,0.676958959899619,0.6769589598996189,0.6769589598996191,1.353917919799238,135391791.97992378,1353917919.799238
2019-03-29,2019-02-28,60,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,699,700,1126,699,0,1.0,1.0,0.6273456208749573,0.6273456208749573,0.6273456208749573,1.2546912417499145,125469124.17499146,1254691241.7499146
2019-03-29,2019-02-28,60,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,699,700,1089,699,0,1.0000000000000002,1.0,0.5788073103750303,0.5788073103750302,0.5788073103750304,1.1576146207500606,115761462.07500607,1157614620.7500606
2019-03-29,2019-02-28,60,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,699,700,1084,699,0,1.0,1.0,0.5699650963002716,0.5699650963002716,0.5699650963002716,1.1399301926005432,113993019.26005432,1139930192.6005433
