analysis_date,window,factor_name,method,portfolio_leg,canonical_status,canonical_turnover,delist_cash_carry_n,pre_audit_status,pre_audit_turnover,status_transition,turnover_difference
2017-06-30,120,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.33921619265582503,0,PASS,0.339216192655825,PASS -> PASS,5.551115123125783e-17
2017-06-30,120,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.4192622033705872,0,PASS,0.4192622033705872,PASS -> PASS,0.0
2017-06-30,120,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.8405005564323915,0,PASS,0.8405005564323915,PASS -> PASS,0.0
2017-06-30,120,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.8415852752565236,0,PASS,0.8415852752565236,PASS -> PASS,0.0
2017-06-30,120,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.6467784862577328,0,PASS,0.6467784862577328,PASS -> PASS,0.0
2017-06-30,120,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.5673180821494945,0,PASS,0.5673180821494945,PASS -> PASS,0.0
2017-06-30,120,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.7087978672242385,0,PASS,0.7087978672242385,PASS -> PASS,0.0
2017-06-30,120,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.6671494052540017,0,PASS,0.6671494052540017,PASS -> PASS,0.0
2017-06-30,120,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.5547228393897738,0,PASS,0.5547228393897738,PASS -> PASS,0.0
2017-06-30,120,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.4351707146316216,0,PASS,0.4351707146316216,PASS -> PASS,0.0
2017-06-30,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.37343467059530155,0,PASS,0.3734346705953015,PASS -> PASS,5.551115123125783e-17
2017-06-30,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.283696802400203,0,PASS,0.283696802400203,PASS -> PASS,0.0
2017-06-30,252,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.3125104021778217,0,PASS,0.3125104021778217,PASS -> PASS,0.0
2017-06-30,252,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.24414471508325047,0,PASS,0.2441447150832504,PASS -> PASS,8.326672684688674e-17
2017-06-30,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.2652456956847692,0,PASS,0.2652456956847692,PASS -> PASS,0.0
2017-06-30,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.3180667283785833,0,PASS,0.3180667283785833,PASS -> PASS,0.0
2017-06-30,252,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.8104006936177959,0,PASS,0.8104006936177959,PASS -> PASS,0.0
2017-06-30,252,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.8464513184751987,0,PASS,0.8464513184751987,PASS -> PASS,0.0
2017-06-30,252,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.28646638172624384,0,PASS,0.2864663817262438,PASS -> PASS,5.551115123125783e-17
2017-06-30,252,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.3229533575712345,0,PASS,0.3229533575712345,PASS -> PASS,0.0
2017-06-30,252,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.7791326713874716,0,PASS,0.7791326713874716,PASS -> PASS,0.0
2017-06-30,252,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.8130467657422924,0,PASS,0.8130467657422924,PASS -> PASS,0.0
2017-06-30,252,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.6420218699552344,0,PASS,0.6420218699552344,PASS -> PASS,0.0
2017-06-30,252,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.6138233436800378,0,PASS,0.6138233436800378,PASS -> PASS,0.0
2017-06-30,252,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.7112635224633189,0,PASS,0.7112635224633189,PASS -> PASS,0.0
2017-06-30,252,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.6974294806115526,0,PASS,0.6974294806115526,PASS -> PASS,0.0
2017-06-30,252,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.4484964719477955,0,PASS,0.4484964719477955,PASS -> PASS,0.0
2017-06-30,252,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.33516300229103707,0,PASS,0.335163002291037,PASS -> PASS,5.551115123125783e-17
2017-06-30,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.2641137275961346,0,PASS,0.2641137275961346,PASS -> PASS,0.0
2017-06-30,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.22848195414680567,0,PASS,0.2284819541468056,PASS -> PASS,5.551115123125783e-17
2017-07-31,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.5815091578732994,0,PASS,0.5815091578732994,PASS -> PASS,0.0
2017-07-31,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.5889690135836916,0,PASS,0.5889690135836916,PASS -> PASS,0.0
2017-07-31,60,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.5871826722282926,0,PASS,0.5871826722282926,PASS -> PASS,0.0
2017-07-31,60,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.5417918906260986,0,PASS,0.5417918906260986,PASS -> PASS,0.0
2017-07-31,60,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.8746033776428899,0,PASS,0.8746033776428899,PASS -> PASS,0.0
2017-07-31,60,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.8470560160594482,0,PASS,0.8470560160594482,PASS -> PASS,0.0
2017-07-31,60,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.6278025088129933,0,PASS,0.6278025088129933,PASS -> PASS,0.0
2017-07-31,60,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.6663772354252995,0,PASS,0.6663772354252995,PASS -> PASS,0.0
2017-07-31,60,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.871236161183969,0,PASS,0.871236161183969,PASS -> PASS,0.0
2017-07-31,60,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.8331761152056969,0,PASS,0.8331761152056969,PASS -> PASS,0.0
2017-07-31,60,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.7038245952877871,0,PASS,0.7038245952877871,PASS -> PASS,0.0
2017-07-31,60,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.7630217961730882,0,PASS,0.7630217961730882,PASS -> PASS,0.0
2017-07-31,60,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.7617399171597039,0,PASS,0.7617399171597039,PASS -> PASS,0.0
2017-07-31,60,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.788074362736518,0,PASS,0.788074362736518,PASS -> PASS,0.0
2017-07-31,60,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.687492528399992,0,PASS,0.687492528399992,PASS -> PASS,0.0
2017-07-31,60,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.6519342828672602,0,PASS,0.6519342828672602,PASS -> PASS,0.0
2017-07-31,60,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.5831872455814622,0,PASS,0.5831872455814622,PASS -> PASS,0.0
2017-07-31,60,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.5799501748725735,0,PASS,0.5799501748725735,PASS -> PASS,0.0
2017-07-31,120,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.40433958992955776,0,PASS,0.4043395899295577,PASS -> PASS,5.551115123125783e-17
2017-07-31,120,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.35667740445923446,0,PASS,0.3566774044592344,PASS -> PASS,5.551115123125783e-17
2017-07-31,120,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.43295571478361805,0,PASS,0.432955714783618,PASS -> PASS,5.551115123125783e-17
2017-07-31,120,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.45616906736809837,0,PASS,0.4561690673680983,PASS -> PASS,5.551115123125783e-17
2017-07-31,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.8325799166706149,0,PASS,0.8325799166706149,PASS -> PASS,0.0
2017-07-31,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.8440386331004794,0,PASS,0.8440386331004794,PASS -> PASS,0.0
2017-07-31,120,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.39440684675029336,0,PASS,0.3944068467502933,PASS -> PASS,5.551115123125783e-17
2017-07-31,120,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.4664675391081705,0,PASS,0.4664675391081705,PASS -> PASS,0.0
2017-07-31,120,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.8322203585490617,0,PASS,0.8322203585490617,PASS -> PASS,0.0
2017-07-31,120,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.8471755181148517,0,PASS,0.8471755181148517,PASS -> PASS,0.0
2017-07-31,120,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.6590063094827097,0,PASS,0.6590063094827097,PASS -> PASS,0.0
2017-07-31,120,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.6112133820801401,0,PASS,0.6112133820801401,PASS -> PASS,0.0
2017-07-31,120,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.6673002826913705,0,PASS,0.6673002826913705,PASS -> PASS,0.0
2017-07-31,120,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.6793633463532529,0,PASS,0.6793633463532529,PASS -> PASS,0.0
2017-07-31,120,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.5989452559869788,0,PASS,0.5989452559869788,PASS -> PASS,0.0
2017-07-31,120,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.5018717474537087,0,PASS,0.5018717474537087,PASS -> PASS,0.0
2017-07-31,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.3951279688952145,0,PASS,0.3951279688952145,PASS -> PASS,0.0
2017-07-31,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.3406695779659927,0,PASS,0.3406695779659927,PASS -> PASS,0.0
2017-07-31,252,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.3354722080428039,0,PASS,0.3354722080428039,PASS -> PASS,0.0
2017-07-31,252,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.33997412189705356,0,PASS,0.3399741218970535,PASS -> PASS,5.551115123125783e-17
2017-07-31,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.38657393694436026,0,PASS,0.3865739369443602,PASS -> PASS,5.551115123125783e-17
2017-07-31,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.39413170003075443,0,PASS,0.3941317000307544,PASS -> PASS,5.551115123125783e-17
2017-07-31,252,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.8338530205113939,0,PASS,0.8338530205113939,PASS -> PASS,0.0
2017-07-31,252,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.8020316008917365,0,PASS,0.8020316008917365,PASS -> PASS,0.0
2017-07-31,252,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.31488888873686194,0,PASS,0.3148888887368619,PASS -> PASS,5.551115123125783e-17
2017-07-31,252,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.36619471932071956,0,PASS,0.3661947193207195,PASS -> PASS,5.551115123125783e-17
2017-07-31,252,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.796031625723582,0,PASS,0.796031625723582,PASS -> PASS,0.0
2017-07-31,252,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.770916268307792,0,PASS,0.770916268307792,PASS -> PASS,0.0
2017-07-31,252,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.5917295756583817,0,PASS,0.5917295756583817,PASS -> PASS,0.0
2017-07-31,252,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.6066434282003408,0,PASS,0.6066434282003408,PASS -> PASS,0.0
2017-07-31,252,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.6954087316362535,0,PASS,0.6954087316362535,PASS -> PASS,0.0
2017-07-31,252,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.6863108903998641,0,PASS,0.6863108903998641,PASS -> PASS,0.0
2017-07-31,252,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.4887052921670618,0,PASS,0.4887052921670618,PASS -> PASS,0.0
2017-07-31,252,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.38196842251348906,0,PASS,0.381968422513489,PASS -> PASS,5.551115123125783e-17
2017-07-31,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.2859437997297365,0,PASS,0.2859437997297365,PASS -> PASS,0.0
2017-07-31,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.3190021415810993,0,PASS,0.3190021415810993,PASS -> PASS,0.0
2017-08-31,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.5713090971692794,0,PASS,0.5713090971692794,PASS -> PASS,0.0
2017-08-31,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.4442509232970623,0,PASS,0.4442509232970623,PASS -> PASS,0.0
2017-08-31,60,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.5203795693669844,0,PASS,0.5203795693669844,PASS -> PASS,0.0
2017-08-31,60,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.505585428774689,0,PASS,0.505585428774689,PASS -> PASS,0.0
2017-08-31,60,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.8679341340383564,0,PASS,0.8679341340383564,PASS -> PASS,0.0
2017-08-31,60,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.876133286251312,0,PASS,0.876133286251312,PASS -> PASS,0.0
2017-08-31,60,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.5637152041693221,0,PASS,0.5637152041693221,PASS -> PASS,0.0
2017-08-31,60,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.6044366188360074,0,PASS,0.6044366188360074,PASS -> PASS,0.0
2017-08-31,60,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.8774006226280292,0,PASS,0.8774006226280292,PASS -> PASS,0.0
2017-08-31,60,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.8722361905153807,0,PASS,0.8722361905153807,PASS -> PASS,0.0
2017-08-31,60,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.7007024391520812,0,PASS,0.7007024391520812,PASS -> PASS,0.0
2017-08-31,60,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.7164221577866402,0,PASS,0.7164221577866402,PASS -> PASS,0.0
2017-08-31,60,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.7222014332757347,0,PASS,0.7222014332757347,PASS -> PASS,0.0
2017-08-31,60,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.7449840465551054,0,PASS,0.7449840465551054,PASS -> PASS,0.0
2017-08-31,60,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.6984208995205979,0,PASS,0.6984208995205979,PASS -> PASS,0.0
2017-08-31,60,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.6145963674356155,0,PASS,0.6145963674356155,PASS -> PASS,0.0
2017-08-31,60,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.5481010506535103,0,PASS,0.5481010506535103,PASS -> PASS,0.0
2017-08-31,60,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.4496013438561855,0,PASS,0.4496013438561855,PASS -> PASS,0.0
2017-08-31,120,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.36363814966658536,0,PASS,0.3636381496665853,PASS -> PASS,5.551115123125783e-17
2017-08-31,120,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.2723916470166905,0,PASS,0.2723916470166905,PASS -> PASS,0.0
2017-08-31,120,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.384178404340591,0,PASS,0.384178404340591,PASS -> PASS,0.0
2017-08-31,120,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.3910607326071546,0,PASS,0.3910607326071546,PASS -> PASS,0.0
2017-08-31,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.7856584221472935,0,PASS,0.7856584221472935,PASS -> PASS,0.0
2017-08-31,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.8264805248711031,0,PASS,0.8264805248711031,PASS -> PASS,0.0
2017-08-31,120,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.3042930420290677,0,PASS,0.3042930420290677,PASS -> PASS,0.0
2017-08-31,120,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.3420667624898779,0,PASS,0.3420667624898779,PASS -> PASS,0.0
2017-08-31,120,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.7967276476704461,0,PASS,0.7967276476704461,PASS -> PASS,0.0
2017-08-31,120,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.8093295950417498,0,PASS,0.8093295950417498,PASS -> PASS,0.0
2017-08-31,120,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.6278444863460857,0,PASS,0.6278444863460857,PASS -> PASS,0.0
2017-08-31,120,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.5912787009330382,0,PASS,0.5912787009330382,PASS -> PASS,0.0
2017-08-31,120,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.6893187358982664,0,PASS,0.6893187358982664,PASS -> PASS,0.0
2017-08-31,120,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.6820373450192967,0,PASS,0.6820373450192967,PASS -> PASS,0.0
2017-08-31,120,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.5721876737408438,0,PASS,0.5721876737408438,PASS -> PASS,0.0
2017-08-31,120,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.46016868354874824,0,PASS,0.4601686835487482,PASS -> PASS,5.551115123125783e-17
2017-08-31,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.3504813553641963,0,PASS,0.3504813553641963,PASS -> PASS,0.0
2017-08-31,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.23504098131132067,0,PASS,0.2350409813113206,PASS -> PASS,8.326672684688674e-17
2017-08-31,252,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.3451897340249427,0,PASS,0.3451897340249427,PASS -> PASS,0.0
2017-08-31,252,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.24352637776499905,0,PASS,0.243526377764999,PASS -> PASS,5.551115123125783e-17
2017-08-31,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.321845568352235,0,PASS,0.321845568352235,PASS -> PASS,0.0
2017-08-31,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.3221071786689747,0,PASS,0.3221071786689747,PASS -> PASS,0.0
2017-08-31,252,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.7978409540149486,0,PASS,0.7978409540149486,PASS -> PASS,0.0
2017-08-31,252,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.7827973248733668,0,PASS,0.7827973248733668,PASS -> PASS,0.0
2017-08-31,252,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.2755745729592446,0,PASS,0.2755745729592446,PASS -> PASS,0.0
2017-08-31,252,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.3245074314867012,0,PASS,0.3245074314867012,PASS -> PASS,0.0
2017-08-31,252,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.7670746386265936,0,PASS,0.7670746386265936,PASS -> PASS,0.0
2017-08-31,252,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.7791627217808432,0,PASS,0.7791627217808432,PASS -> PASS,0.0
2017-08-31,252,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.6105371312229221,0,PASS,0.6105371312229221,PASS -> PASS,0.0
2017-08-31,252,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.6120343217609805,0,PASS,0.6120343217609805,PASS -> PASS,0.0
2017-08-31,252,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.6888554696525604,0,PASS,0.6888554696525604,PASS -> PASS,0.0
2017-08-31,252,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.6666657365122448,0,PASS,0.6666657365122448,PASS -> PASS,0.0
2017-08-31,252,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.4612354394164967,0,PASS,0.4612354394164967,PASS -> PASS,0.0
2017-08-31,252,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.4057107603855784,0,PASS,0.4057107603855784,PASS -> PASS,0.0
2017-08-31,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.3037771740045787,0,PASS,0.3037771740045787,PASS -> PASS,0.0
2017-08-31,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.23243514767071882,0,PASS,0.2324351476707188,PASS -> PASS,2.7755575615628914e-17
2017-09-29,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.5241351370967535,0,PASS,0.5241351370967535,PASS -> PASS,0.0
2017-09-29,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.35496799698358544,0,PASS,0.3549679969835854,PASS -> PASS,5.551115123125783e-17
2017-09-29,60,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.4247373361330399,0,PASS,0.4247373361330399,PASS -> PASS,0.0
2017-09-29,60,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.46074607071023943,0,PASS,0.4607460707102394,PASS -> PASS,5.551115123125783e-17
2017-09-29,60,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.8562955956074696,0,PASS,0.8562955956074696,PASS -> PASS,0.0
2017-09-29,60,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.901914509117907,0,PASS,0.901914509117907,PASS -> PASS,0.0
2017-09-29,60,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.47819765496871736,0,PASS,0.4781976549687173,PASS -> PASS,5.551115123125783e-17
2017-09-29,60,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.4460148353015605,0,PASS,0.4460148353015605,PASS -> PASS,0.0
2017-09-29,60,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.8578580542419734,0,PASS,0.8578580542419734,PASS -> PASS,0.0
2017-09-29,60,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.8795878613908554,0,PASS,0.8795878613908554,PASS -> PASS,0.0
2017-09-29,60,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.698271717711426,0,PASS,0.698271717711426,PASS -> PASS,0.0
2017-09-29,60,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.6508611775758616,0,PASS,0.6508611775758616,PASS -> PASS,0.0
2017-09-29,60,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.7195435416315048,0,PASS,0.7195435416315048,PASS -> PASS,0.0
2017-09-29,60,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,Q5,PASS,0.7003037475295865,0,PASS,0.7003037475295865,PASS -> PASS,0.0
2017-09-29,60,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PASS,0.6333670309767492,0,PASS,0.6333670309767492,PASS -> PASS,0.0
